TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20030101,-20.586,1.0,-21.739,1.741,1.0,-18.664,1.042,1.0,-21.221,-22.409,0.844,-19.241,1.488,-20.586,1.0,-21.739,1.741,1.0,-18.664,1.042,1.0,143.515,107.816,1.0,89.585,107.816,1.0,136.929,1.0,142.462,136.929,1.0,128.927,1.0,129.289,128.927,1.0,0.561,1.0,1.071,0.561,1.0,93.398,93.538,1.0,0.0,0.0,1.0,2.45,2.869,1.0,0.492500979167,1.0,3.625625,1.0,-9999,-9999,-3.019,1.0,11.3,1.0,-9999,1.0,0.610596,1.0,-9999,-9999,-9999,0.285595,-9999,17.5812,1.0,-9999,-9999,-9999,3.27548,-9999,-9999,-9999,30,18,0,0,0.0493786,0.0493786,0.645833,0.645833,-9999,-9999,-9999,-9999,0.0847417,0.0493786,0.645833,0.645833,-9999,-9999,-9999,-9999,-0.0295783,0.0377044,0.639063,0.644271,0.0294028,0.0151832,-0.443403,-0.434605,0.0432674,0.0493786,0.0493786,0.0847417,0.0872759,-0.275631,0.0460039,0.0493786,0.0493786,0.0847417,0.0872659,0.0872759,0.604167,0.604167,0.645833,0.645833,0.645833,0.645833,0.645833,0.625,0.645833,0.645833,0.645833,0.645833,0.645833,0.645833,0.282318,0.282318,0.360731,0.360731,1.0,1.0,-9999,-9999,-9999,-9999,-0.343641,-0.343641,0.513481,0.513481,0.0555556,0.0555556,-9999,-9999,-9999,-9999,0.336572,0.282318,0.364534,0.360731,1.0,1.0,-9999,-9999,-9999,-9999,-0.34319,-0.343641,0.535495,0.513481,0.0555556,0.0555556,-9999,-9999,-9999,-9999,-0.421568,-0.421568,0.268733,0.282318,0.282318,0.336572,0.336572,-0.162891,0.282318,0.282318,0.282318,0.336572,0.336572,0.336572,0.966667,0.966667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.43681,-0.414203,-0.352313,-0.343641,-0.34319,-0.336703,-0.336678,-0.43681,-0.352313,-0.343641,-0.343641,-0.34319,-0.336703,-0.336678,0.0,0.0,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.108158,0.103636,0.102008,0.00280681,0.0653334,0.0665291,0.0981228,0.105551,0.111852,0.116975,0.12174,0.105879,0.101047,0.0991131,0.00304881,0.0633971,0.0664633,0.0965987,0.101321,0.110283,0.114054,0.12174,0.0587789,0.0542568,0.0643031,0.01597,-0.0215457,0.0102018,0.0148814,0.0565006,0.062548,0.0675964,0.0733374,0.0565006,0.0163046,0.128691,0.0295514,-0.0208129,0.0108466,0.0163046,0.0581081,0.0699961,0.41622,0.536317,0.307672,0.307672,0.311258,0.000991971,0.307672,0.307672,0.307672,0.307672,0.312576,0.315208,0.318621,0.307672,0.31241,0.290583,0.00989876,0.105495,0.307672,0.307672,0.307672,0.312576,0.315208,0.318561,0.412476,0.412476,0.416249,0.00103354,0.412476,0.412476,0.412476,0.412476,0.417759,0.420625,0.42366,0.412476,0.417638,0.405199,0.00528857,0.306852,0.412476,0.412476,0.412476,0.417759,0.420625,0.423614,-9999,-9999
20030102,-19.627,1.0,-20.293,5.425,1.0,-18.518,4.286,1.0,-16.701,-18.175,6.451,-14.245,5.937,-19.627,1.0,-20.293,5.425,1.0,-18.518,4.286,1.0,144.14,78.68,1.0,64.826,78.68,1.0,189.2,1.0,193.453,189.2,1.0,150.343,1.0,189.689,150.343,1.0,0.616,1.0,1.404,0.616,1.0,93.507,93.506,1.0,0.309,0.0,1.0,1.344,1.31,1.0,0.137940625,1.0,25.3004583333,1.0,-9999,-9999,-3.299,1.0,11.2,1.0,-9999,1.0,0.947147,1.0,-9999,-9999,-9999,0.329301,-9999,8.93985,1.0,-9999,-9999,-9999,3.59293,-9999,-9999,-9999,30,18,0,0,0.323185,0.323185,0.416667,0.416667,-9999,-9999,-9999,-9999,0.336581,0.323185,0.416667,0.416667,-9999,-9999,-9999,-9999,0.272162,0.313347,0.415104,0.416667,0.0172823,0.00916719,0.0330964,0.0379244,0.283665,0.323185,0.323185,0.336581,0.340916,0.108822,0.318548,0.323185,0.323185,0.336581,0.340916,0.341877,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.416667,0.542831,0.542831,0.278717,0.278717,0.633333,0.633333,-9999,-9999,-9999,-9999,-0.0742201,-0.0742201,0.390741,0.390741,0.0555556,0.0555556,-9999,-9999,-9999,-9999,0.569778,0.542831,0.263747,0.278717,0.633333,0.633333,-9999,-9999,-9999,-9999,-0.0847092,-0.0742201,0.399936,0.390741,0.0555556,0.0555556,-9999,-9999,-9999,-9999,0.143274,0.143274,0.519678,0.542831,0.542831,0.569778,0.569778,0.244508,0.542831,0.542831,0.542831,0.569778,0.569778,0.569778,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,0.633333,-0.153741,-0.141335,-0.0847092,-0.0742201,-0.0742201,-0.0739373,-0.0735699,-0.137182,-0.0847092,-0.0811166,-0.0742201,-0.0742201,-0.0735699,-0.0710994,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.0555556,0.248363,0.242432,0.24322,0.00558664,0.18641,0.188491,0.23529,0.24539,0.25322,0.259604,0.266704,0.24539,0.239283,0.246726,0.00708919,0.181243,0.188386,0.23529,0.247378,0.259604,0.266704,0.320885,-0.074822,-0.0807537,-0.0701263,0.0130942,-0.154689,-0.106618,-0.0992356,-0.0777959,-0.0672589,-0.0635815,-0.0564819,-0.0777959,-0.0972983,-0.0254362,0.0218499,-0.153386,-0.106513,-0.0992356,-0.074822,-0.0605936,0.22816,0.282961,0.330079,0.330079,0.333927,0.00106422,0.330079,0.330079,0.330079,0.330079,0.335341,0.338165,0.341827,0.330079,0.335164,0.311747,0.0106197,0.113178,0.330079,0.330079,0.330079,0.335341,0.338165,0.341762,0.306388,0.306388,0.310095,0.00101026,0.306388,0.306388,0.306388,0.306388,0.311613,0.314466,0.317317,0.306388,0.311509,0.301564,0.00409102,0.22584,0.306388,0.306388,0.306388,0.311613,0.314466,0.317277,-9999,-9999
20030103,-16.92,1.0,-17.949,3.095,1.0,-15.348,1.3,1.0,-16.642,-17.823,2.516,-14.839,1.505,-16.92,1.0,-17.949,3.095,1.0,-15.348,1.3,1.0,144.826,65.602,1.0,77.09,65.602,1.0,221.425,1.0,184.621,221.425,1.0,171.043,1.0,179.228,171.043,1.0,0.388,1.0,1.094,0.388,1.0,92.68,92.767,1.0,0.257,0.0,1.0,1.896,1.921,1.0,0.306775833333,1.0,36.0011875,1.0,-9999,-9999,-2.918,1.0,11.2,1.0,-9999,1.0,3.97268,1.0,-9999,-9999,-9999,0.412098,-9999,6.35361,1.0,-9999,-9999,-9999,3.09038,-9999,-9999,-9999,29,19,0,0,0.303803,0.303803,0.4375,0.4375,-9999,-9999,-9999,-9999,0.336104,0.303803,0.4375,0.4375,-9999,-9999,-9999,-9999,0.282401,0.307226,0.41875,0.432812,0.0118241,0.00606223,0.117667,0.117667,0.303803,0.303803,0.336104,0.337637,0.337637,0.206407,0.303803,0.303803,0.303803,0.336104,0.337637,0.337637,0.333333,0.333333,0.4375,0.4375,0.4375,0.4375,0.4375,0.354167,0.4375,0.4375,0.4375,0.4375,0.4375,0.4375,0.460695,0.460695,0.431338,0.431338,0.724138,0.724138,-9999,-9999,-9999,-9999,0.0364358,0.0364358,0.518707,0.518707,0.0,0.0,-9999,-9999,-9999,-9999,0.512214,0.460695,0.444305,0.431338,0.724138,0.724138,-9999,-9999,-9999,-9999,0.0364358,0.0364358,0.518707,0.518707,0.0,0.0,-9999,-9999,-9999,-9999,0.15238,0.15238,0.460695,0.460695,0.512214,0.512214,0.512214,0.280373,0.460695,0.460695,0.460695,0.512214,0.512214,0.512214,0.551724,0.551724,0.724138,0.724138,0.724138,0.724138,0.724138,0.586207,0.724138,0.724138,0.724138,0.724138,0.724138,0.724138,0.0364358,0.0364358,0.0364358,0.0364358,0.04017,0.0538781,0.0538781,0.0364358,0.0364358,0.0364358,0.0364358,0.04017,0.04017,0.04017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326439,0.318774,0.322773,0.00751758,0.248902,0.254923,0.314788,0.322774,0.332708,0.340939,0.350079,0.322597,0.322774,0.329449,0.00975054,0.244423,0.254781,0.314788,0.325166,0.340939,0.356398,0.438225,0.0226356,0.0149706,0.0155465,0.012284,-0.0844581,-0.0821094,-0.0186497,0.0187938,0.0289043,0.037136,0.0462757,0.0187938,-0.0133292,0.0470479,0.0195648,-0.0844581,-0.0827145,-0.0201836,0.0213629,0.037136,0.238731,0.320558,0.393408,0.393408,0.397994,0.00126839,0.393408,0.393408,0.393408,0.393408,0.399679,0.403044,0.407409,0.393408,0.399467,0.371558,0.0126572,0.134892,0.393408,0.393408,0.393408,0.399679,0.403044,0.407331,0.257863,0.257863,0.261399,0.000963616,0.257863,0.257863,0.257863,0.257863,0.262853,0.265588,0.268264,0.257863,0.262759,0.254072,0.00351772,0.189143,0.257863,0.257863,0.257863,0.262853,0.265588,0.268227,-9999,-9999
20030104,-25.042,1.0,-25.325,0.516,1.0,-24.609,0.819,1.0,-24.689,-25.119,0.764,-24.031,1.164,-25.042,1.0,-25.325,0.516,1.0,-24.609,0.819,1.0,145.569,72.689,1.0,85.138,72.689,1.0,159.46,1.0,142.931,159.46,1.0,132.408,1.0,129.845,132.408,1.0,0.283,1.0,1.005,0.283,1.0,92.463,92.742,1.0,0.172,0.0,1.0,3.789,3.305,1.0,0.684248625,1.0,6.22939583333,1.0,-9999,-9999,-3.241,1.0,11.1,1.0,-9999,1.0,2.23565,1.0,-9999,-9999,-9999,0.257557,-9999,15.7108,1.0,-9999,-9999,-9999,2.94032,-9999,-9999,-9999,29,19,0,0,0.0721925,0.0721925,0.666667,0.666667,-9999,-9999,-9999,-9999,0.0768411,0.0721925,0.666667,0.666667,-9999,-9999,-9999,-9999,0.0167319,0.0601209,0.659375,0.666667,0.0164644,0.00799946,-0.179321,-0.163473,-0.0167146,0.0721925,0.0721925,0.0768411,0.0857565,-0.111661,0.0721925,0.0721925,0.0721925,0.0768411,0.0857565,0.0857565,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.226653,0.226653,0.194176,0.194176,1.0,1.0,-9999,-9999,-9999,-9999,-0.170193,-0.170193,0.323904,0.323904,0.157895,0.157895,-9999,-9999,-9999,-9999,0.232832,0.226653,0.199282,0.194176,1.0,1.0,-9999,-9999,-9999,-9999,-0.168307,-0.170193,0.327304,0.323904,0.157895,0.157895,-9999,-9999,-9999,-9999,-0.162923,-0.138909,0.0958885,0.226653,0.226653,0.232832,0.232832,-0.0693803,0.226653,0.226653,0.226653,0.232832,0.232832,0.232832,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.187882,-0.18674,-0.181146,-0.170193,-0.168307,-0.161622,-0.146602,-0.18674,-0.170193,-0.170193,-0.170193,-0.168307,-0.146602,-0.146602,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.0115734,0.0106938,0.0104522,0.00045014,0.00469616,0.00487095,0.0100009,0.0106938,0.012229,0.0127688,0.0143375,0.0111263,0.0105559,0.00959649,0.000496773,0.0045597,0.00486191,0.00676581,0.010284,0.0115734,0.0123433,0.0138946,-0.0606192,-0.0614988,-0.0496687,0.00789127,-0.0809955,-0.0758763,-0.0665571,-0.0607687,-0.0588113,-0.0577832,0.0188955,-0.0610663,-0.0662852,-0.00713538,0.0161812,-0.0808945,-0.0757556,-0.0662852,-0.0601947,0.0187789,0.170272,0.186087,0.202749,0.202749,0.205112,0.000653691,0.202749,0.202749,0.202749,0.202749,0.20598,0.207715,0.209964,0.202749,0.205871,0.191488,0.00652307,0.0695187,0.202749,0.202749,0.202749,0.20598,0.207715,0.209924,0.283592,0.283592,0.287122,0.000962481,0.283592,0.283592,0.283592,0.283592,0.288567,0.291287,0.293992,0.283592,0.288469,0.279191,0.00380373,0.208826,0.283592,0.283592,0.283592,0.288567,0.291287,0.293954,-9999,-9999
20030105,-24.215,1.0,-24.982,1.179,1.0,-23.044,1.746,1.0,-23.971,-24.661,1.437,-22.918,1.601,-24.215,1.0,-24.982,1.179,1.0,-23.044,1.746,1.0,146.372,92.826,1.0,87.175,92.826,1.0,143.719,1.0,140.215,143.719,1.0,129.527,1.0,126.629,129.527,1.0,0.347,1.0,1.017,0.347,1.0,93.137,93.45,1.0,0.133,0.0,1.0,4.112,3.494,1.0,0.727461791667,1.0,7.39208333333,1.0,-9999,-9999,-3.53,1.0,10.9,1.0,-9999,1.0,1.99521,1.0,-9999,-9999,-9999,0.291512,-9999,16.5816,1.0,-9999,-9999,-9999,3.20824,-9999,-9999,-9999,29,19,0,0,0.0095999,0.0095999,0.666667,0.666667,-9999,-9999,-9999,-9999,0.0151021,0.0095999,0.666667,0.666667,-9999,-9999,-9999,-9999,-0.0437575,-0.00166946,0.663542,0.666667,0.016426,0.00841532,-0.264757,-0.258753,-0.0675507,0.0095999,0.0095999,0.0151021,0.0256278,-0.171103,0.00905302,0.0095999,0.0095999,0.0151021,0.0256278,0.0256278,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.666667,0.115911,0.115911,0.250632,0.250632,1.0,1.0,-9999,-9999,-9999,-9999,-0.153546,-0.153546,0.326205,0.326205,0.157895,0.157895,-9999,-9999,-9999,-9999,0.123276,0.115911,0.262962,0.250632,1.0,1.0,-9999,-9999,-9999,-9999,-0.151392,-0.153546,0.338781,0.326205,0.157895,0.157895,-9999,-9999,-9999,-9999,-0.265183,-0.247489,0.0029572,0.115911,0.115911,0.123276,0.123276,-0.135569,0.115911,0.115911,0.115911,0.123276,0.123276,0.123276,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.252181,-0.239791,-0.154878,-0.153546,-0.151392,-0.127563,-0.125768,-0.209626,-0.154878,-0.153546,-0.153546,-0.151392,-0.125768,-0.125768,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.157895,0.0185662,0.0174074,0.017098,0.000613575,0.0090319,0.00925821,0.0165509,0.017895,0.0195332,0.0201185,0.0221207,0.017979,0.0172954,0.016139,0.000657272,0.00881205,0.00924461,0.013413,0.0169316,0.0191204,0.0195689,0.0215592,0.00896626,0.00780749,0.0187675,0.00835051,-0.0165372,-0.00923936,0.00182966,0.00896626,0.0105186,0.0125207,0.0740753,0.00837906,0.00219338,0.0598965,0.0161726,-0.0163831,-0.00907678,0.00219338,0.00952045,0.057724,0.194,0.278281,0.22223,0.22223,0.22482,0.000716493,0.22223,0.22223,0.22223,0.22223,0.225772,0.227673,0.230138,0.22223,0.225652,0.209887,0.00714982,0.0761982,0.22223,0.22223,0.22223,0.225772,0.227673,0.230095,0.358534,0.358534,0.362373,0.001047,0.358534,0.358534,0.358534,0.358534,0.363935,0.366873,0.369879,0.358534,0.363821,0.352567,0.00469804,0.265409,0.358534,0.358534,0.358534,0.363935,0.366873,0.369835,-9999,-9999
