TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,-0.386,1.0,-0.426,1.118,1.0,-0.316,0.709,1.0,0.184,-0.076,1.205,0.633,0.787,-0.386,1.0,-0.426,1.118,1.0,-0.316,0.709,1.0,99.4475,26.461,1.0,25.869,26.461,1.0,-9999,-9999,289.57,289.57,0.0,263.446,1.0,292.721,263.446,1.0,0.546,1.0,0.86,0.546,1.0,96.501,96.498,1.0,1.79,2.647,1.0,3.494,4.274,1.0,-9999,-9999,-5.27689516129,1.0,51.2165456989,1.0,-9999,-9999,-9999,-9999,13.4758803763,1.0,3.28491935484,1.0,-9999,-9999,378.91,0.97043,0.963,2.046,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.307,-9999,-9999,1.0,-9999,-9999,-3.88272,1.0,-0.475032,0.966398,-0.442848,0.289599,-5.97898,0.891801,-5.57388,0.631044,0.887769,1,30.4516,17.5484,30.4516,17.5484,1.18158,1.17191,0.938844,0.938172,0.022618,0.022959,0.0361548,0.0375704,1.17539,1.18158,0.938844,0.938844,0.0223631,0.0226292,0.0359958,0.0373698,1.14829,1.15553,0.942456,0.941011,0.00416228,0.00378067,1.10283,1.11968,1.12262,1.15692,1.17041,1.17609,1.1835,1.11525,1.1221,1.13328,1.15888,1.17539,1.18158,1.18583,0.948925,0.948925,0.948925,0.938844,0.938172,0.938172,0.938844,0.948925,0.948925,0.943548,0.938844,0.938844,0.938844,0.938844,1.21206,1.19714,0.388985,0.37265,0.967742,0.967742,0.0273688,0.0271345,0.0481445,0.0472616,1.01286,1.01385,0.349867,0.353734,0.889943,0.888046,0.0351871,0.0350596,0.0385973,0.0365487,1.20514,1.21206,0.390583,0.388985,0.967742,0.967742,0.0273192,0.0276194,0.0481164,0.0475417,1.0084,1.01286,0.348884,0.349867,0.889943,0.889943,0.0350314,0.0355065,0.0384554,0.0369777,1.10662,1.12592,1.12972,1.17992,1.19966,1.20514,1.21169,1.1184,1.1316,1.15149,1.18451,1.20514,1.20899,1.21206,0.983871,0.983871,0.983871,0.970968,0.967742,0.967742,0.967742,0.983871,0.983871,0.982796,0.967742,0.967742,0.967742,0.967742,0.950928,0.984294,0.996702,1.00226,1.01184,1.01602,1.01906,0.950928,0.99542,0.998768,1.00603,1.01286,1.01607,1.02709,0.875501,0.889943,0.889943,0.889943,0.889943,0.888046,0.884461,0.875501,0.889943,0.889943,0.889943,0.889943,0.888046,0.889943,1.24575,1.26334,1.23314,0.00276035,1.2065,1.20948,1.21675,1.23183,1.24492,1.25326,1.26222,1.21238,1.25374,1.22932,0.00296893,1.19669,1.20947,1.21341,1.23183,1.24278,1.24492,1.26211,0.0783656,0.0817604,0.077611,0.00225761,0.0497349,0.0599195,0.0672557,0.0781442,0.0873799,0.0921237,0.0975277,0.0836234,0.0783492,0.0810306,0.00223717,0.0541423,0.0672328,0.0706343,0.0810717,0.0910461,0.0928618,0.103503,1.06146,1.07116,1.08189,0.00838019,0.986967,1.03915,1.05725,1.07237,1.11568,1.13502,1.14705,1.05749,1.06085,1.0895,0.00767727,1.00017,1.05031,1.05941,1.08201,1.13314,1.13938,1.1468,0.0514422,0.0531126,0.0617285,0.00226886,0.0438469,0.0478346,0.0499602,0.0584028,0.0734724,0.0820035,0.0836494,0.04996,0.0514601,0.0642032,0.00240925,0.0442207,0.0496431,0.0504304,0.0585896,0.0820035,0.0835332,0.0839789,1.2168,1.0
200002,2.541,1.0,2.226,1.07,1.0,2.951,1.062,1.0,2.829,2.16,1.254,3.685,1.116,2.541,1.0,2.226,1.07,1.0,2.951,1.062,1.0,164.548,54.546,1.0,56.916,54.546,1.0,-9999,-9999,291.363,291.363,0.0,278.669,1.0,294.767,278.669,1.0,1.173,1.0,1.429,1.173,1.0,96.187,96.166,1.0,2.542,3.863,1.0,4.044,4.445,0.991379,0.804986899591,0.53591954023,7.58316810345,1.0,98.8974353448,1.0,-9999,-9999,-9999,-9999,26.8267313218,1.0,5.60056034483,1.0,-9999,-9999,374.835,0.993534,2.056,2.426,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.51,-9999,-9999,1.0,-9999,-9999,-1.57537,1.0,4.10381,0.989943,4.48435,0.383365,-7.87895,0.896552,-8.60956,0.688486,2.0,2,27.3103,20.6897,27.3103,20.6897,1.29515,1.29996,0.980603,0.979885,0.0206414,0.0207736,0.023452,0.0236661,1.29286,1.29776,0.98204,0.980603,0.0208738,0.020762,0.0236567,0.0236559,1.30047,1.29985,0.980424,0.979562,0.00259767,0.00250999,1.25377,1.29265,1.29455,1.30027,1.30958,1.31491,1.3189,1.2652,1.29156,1.29455,1.30061,1.30646,1.31423,1.31761,0.962644,0.981322,0.98204,0.97773,0.979167,0.979167,0.984195,0.952586,0.98204,0.98204,0.97773,0.979885,0.984195,0.984195,1.33449,1.34623,0.369892,0.362569,0.991379,0.991379,0.0270052,0.0265464,0.0303716,0.0294819,1.13363,1.12828,0.594546,0.596852,0.96748,0.965913,0.0307509,0.0304425,0.0323562,0.0321421,1.33823,1.33888,0.383018,0.366001,0.991379,0.991379,0.0267842,0.0265464,0.0301752,0.0294819,1.12366,1.13374,0.604676,0.594508,0.970615,0.96748,0.0304598,0.0304407,0.0320797,0.0321405,1.30502,1.33222,1.33505,1.34134,1.35575,1.36002,1.37128,1.3134,1.33354,1.33769,1.34134,1.35218,1.35919,1.36468,0.988916,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,0.991379,1.08224,1.1239,1.12798,1.13337,1.14315,1.14403,1.14592,1.0685,1.12391,1.12798,1.13374,1.14315,1.14453,1.14748,0.930803,0.969048,0.965913,0.965913,0.972182,0.975317,0.975317,0.90721,0.969048,0.965913,0.96748,0.972182,0.975317,0.972182,1.40104,1.40104,1.40624,0.00374842,1.36463,1.38653,1.39688,1.40833,1.41728,1.42328,1.43553,1.44609,1.39826,1.40877,0.00388104,1.35733,1.38653,1.39758,1.41089,1.41969,1.43306,1.44441,0.105299,0.103277,0.106394,0.00156154,0.0814142,0.0979873,0.101544,0.106873,0.110581,0.113342,0.118814,0.106103,0.105399,0.108294,0.00179507,0.0820265,0.0958596,0.103556,0.107601,0.113342,0.118075,0.126596,1.38705,1.22571,1.25872,0.0119798,1.16721,1.19546,1.19867,1.22571,1.27205,1.38705,1.40388,1.25585,1.18849,1.24215,0.0113242,1.15964,1.1763,1.19546,1.21364,1.264,1.30091,1.38924,0.159502,0.1165,0.11862,0.00455573,0.0606788,0.0928557,0.0940623,0.115861,0.141832,0.159078,0.164559,0.0940947,0.0956929,0.110255,0.00482014,0.0601749,0.0927422,0.0928585,0.101308,0.119167,0.151948,0.159502,1.38467,1.0
200003,4.08,1.0,3.703,1.323,1.0,4.45,1.342,1.0,4.228,3.425,1.296,4.987,1.526,4.08,1.0,3.703,1.323,1.0,4.45,1.342,1.0,262.68,79.222,0.99664,85.334,80.116,0.99664,-9999,-9999,305.695,305.695,0.0,290.813,0.99664,311.127,290.718,0.99664,1.519,1.0,1.592,1.519,1.0,96.038,96.041,1.0,2.939,4.888,1.0,3.84,3.875,1.0,0.840516558246,0.684811827957,36.7211693548,1.0,144.950577957,1.0,-9999,-9999,-9999,-9999,38.8766061828,1.0,7.46492607527,1.0,-9999,-9999,370.939,0.999328,3.628,3.445,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,45.404,-9999,-9999,1.0,-9999,-9999,0.603831,1.0,13.0267,0.997984,16.3253,0.47028,15.8449,0.999328,19.857,0.751201,0.997984,1,23.6129,24.3871,23.6129,24.3871,1.47204,1.45636,0.977823,0.97379,0.0193892,0.0196543,0.0493563,0.0560075,1.46641,1.47328,0.979839,0.977823,0.0191679,0.0193874,0.0492698,0.0559144,1.47771,1.46914,0.965155,0.96213,0.00642024,0.00660033,1.39388,1.42802,1.46268,1.47339,1.51434,1.51879,1.52062,1.36357,1.41047,1.46037,1.47211,1.4891,1.51536,1.52005,0.945565,0.849462,0.953629,0.977823,0.983199,0.983199,0.980511,0.920699,0.835349,0.953629,0.977823,0.979839,0.982527,0.980511,1.47509,1.46944,0.51298,0.514893,1.0,1.0,0.0271363,0.0271246,0.0590817,0.055419,1.36715,1.34403,0.568662,0.573522,0.957802,0.950308,0.0257702,0.0257375,0.0394963,0.0371973,1.47525,1.47528,0.50454,0.512979,1.0,1.0,0.0267992,0.0271246,0.0589276,0.055419,1.35666,1.36924,0.569976,0.567519,0.961524,0.957802,0.0254642,0.0257375,0.0392973,0.0371973,1.32875,1.42404,1.46772,1.4752,1.52196,1.529,1.52988,1.32875,1.42944,1.45335,1.47426,1.49755,1.5261,1.52988,0.982405,0.864019,1.0,1.0,1.0,1.0,1.0,0.982405,0.864019,1.0,1.0,1.0,1.0,1.0,1.33489,1.34626,1.36091,1.3711,1.40243,1.40612,1.41564,1.29643,1.34882,1.3567,1.36913,1.37879,1.40253,1.40612,0.832712,0.886513,0.916813,0.913091,0.966536,0.965246,0.966536,0.808974,0.947727,0.961524,0.957802,0.961524,0.966536,0.965246,1.6659,1.66478,1.64222,0.00650308,1.54049,1.61429,1.62265,1.64419,1.6659,1.67731,1.6903,1.62265,1.64453,1.63331,0.00593228,1.54049,1.59519,1.61901,1.62955,1.65989,1.66795,1.67998,0.178452,0.191504,0.173081,0.00874108,0.100264,0.107673,0.110417,0.180591,0.194668,0.214222,0.216753,0.192623,0.178118,0.155595,0.00816376,0.0808551,0.101905,0.107898,0.16167,0.192623,0.200054,0.215464,1.42913,1.47621,1.58109,0.0613023,1.2276,1.3299,1.4292,1.45874,1.48375,1.65633,2.60759,1.43393,1.42926,1.62545,0.0689949,1.22578,1.42762,1.43393,1.47052,1.50715,1.68044,2.59698,0.0659656,0.0796355,0.131048,0.0258045,0.0149576,0.0351986,0.0535846,0.0709285,0.0799826,0.18465,0.572887,0.0670282,0.0660084,0.146825,0.0300537,0.0144922,0.0508231,0.0592126,0.0701778,0.0799862,0.199172,0.585204,1.66313,1.0
200004,9.569,1.0,8.59,1.952,1.0,10.252,2.398,1.0,9.244,7.285,1.92,10.603,2.891,9.569,1.0,8.59,1.952,1.0,10.252,2.398,1.0,366.783,168.578,1.0,178.549,168.578,1.0,-9999,-9999,302.609,302.609,0.0,314.825,1.0,307.605,314.825,1.0,4.28,1.0,3.972,4.28,1.0,95.313,95.326,1.0,1.429,1.551,1.0,2.594,2.781,1.0,0.582023035849,0.629861111111,80.1904027778,1.0,295.862055556,1.0,-9999,-9999,-9999,-9999,66.8232847222,1.0,15.3996180556,1.0,-9999,-9999,373.657,0.9625,7.049,5.859,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,44.524,-9999,-9999,1.0,-9999,-9999,4.84781,1.0,30.1657,0.9625,25.9714,0.564684,55.6818,0.959028,47.9398,0.801025,0.95625,1,19.7333,28.2667,19.7333,28.2667,1.46967,1.41786,0.904167,0.910417,0.0416788,0.0408801,0.242436,0.240605,1.52269,1.48452,0.917361,0.905556,0.0407349,0.0416325,0.242275,0.240734,1.37503,1.34725,0.910538,0.904479,0.0369509,0.0397017,0.876821,1.07111,1.20848,1.49089,1.52959,1.54876,1.55906,0.742125,1.06179,1.18823,1.47367,1.52776,1.536,1.55909,0.748611,0.886806,0.899306,0.909722,0.920139,0.926389,0.939583,0.738194,0.885417,0.894444,0.899306,0.940972,0.940972,0.93125,3.63355,3.51194,0.643777,0.589682,0.916458,0.929657,0.0472174,0.0480216,0.170745,0.165335,-0.0709347,-0.0734618,2.70147,2.60301,0.894978,0.898382,0.0577063,0.0593087,0.286607,0.297043,3.57309,3.63355,0.607276,0.643777,0.924561,0.916458,0.0468203,0.0480179,0.170635,0.165333,0.0535072,-0.047502,2.53116,2.67347,0.91124,0.897277,0.0580939,0.0593088,0.286685,0.297043,2.58782,3.26342,3.32929,3.54552,3.58142,3.59159,3.63355,2.62089,3.27923,3.31719,3.54552,3.58332,3.59564,3.63727,0.683901,0.907435,0.966667,0.928237,0.919799,0.949457,0.916458,0.686997,0.905681,0.91203,0.928237,0.924561,0.92665,0.916458,-0.645536,-0.464197,-0.272787,0.0206073,0.0888729,0.0972777,0.103586,-0.635716,-0.486578,-0.298605,-0.0625512,0.0609535,0.0955462,0.111093,0.864412,0.875182,0.890466,0.929393,0.93461,0.932312,0.925074,0.869606,0.874033,0.884633,0.896128,0.915838,0.931236,0.927458,3.93892,3.90703,3.84642,0.0333131,3.20248,3.67871,3.74783,3.85549,3.95643,4.03551,4.08415,3.65912,3.83237,3.80525,0.0311821,3.27689,3.65778,3.70459,3.83923,3.91739,3.97304,4.06721,2.31341,2.42251,2.49916,0.0452527,2.13135,2.18874,2.30169,2.43138,2.761,2.88031,2.9692,2.39685,2.30968,2.43022,0.0432832,2.12277,2.15333,2.24054,2.32016,2.56053,2.86115,2.93902,3.76832,3.93794,3.75432,0.0590601,2.75089,3.55109,3.60475,3.74132,3.87639,4.05975,4.42767,3.74393,3.76832,3.82911,0.0508132,3.48983,3.5912,3.6301,3.75397,3.95884,4.14404,4.47473,2.31191,2.46412,2.34171,0.0364403,1.92,2.1739,2.20925,2.2909,2.44622,2.62667,2.68853,2.23164,2.31191,2.36686,0.0318691,2.12815,2.17413,2.21994,2.31191,2.49428,2.63728,2.67714,2.55848,1.0
200005,13.705,1.0,12.337,1.758,1.0,14.411,2.404,1.0,13.751,11.478,1.811,14.935,2.864,13.705,1.0,12.337,1.758,1.0,14.411,2.404,1.0,447.407,233.905,1.0,217.952,233.905,1.0,-9999,-9999,319.356,319.356,0.0,338.687,1.0,326.721,338.687,1.0,5.998,1.0,6.07,5.998,1.0,95.997,96.046,1.0,1.578,1.67,1.0,2.526,2.837,1.0,0.528772809907,0.827284946237,117.019180108,1.0,409.865759409,1.0,-9999,-9999,-9999,-9999,77.3702352151,1.0,35.2417674731,1.0,-9999,-9999,370.489,1.0,11.113,9.95,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,42.459,-9999,-9999,1.0,-9999,-9999,3.23673,1.0,66.3635,1.0,63.1732,0.715939,52.6691,0.994624,50.1371,0.71161,0.994624,1,16.1935,31.8065,16.1935,31.8065,-4.92966,-4.90696,0.883737,0.877688,0.082093,0.0793488,0.217708,0.19227,-4.94095,-4.89587,0.894489,0.877016,0.081147,0.0820698,0.217354,0.193409,-4.88555,-4.93591,0.880998,0.862702,0.0288737,0.0341639,-5.24008,-5.08344,-5.00828,-4.90011,-4.73059,-4.68017,-4.65643,-5.27389,-5.07738,-5.02824,-4.92274,-4.86139,-4.72711,-4.66962,0.580645,0.799731,0.864247,0.877016,0.939516,0.973118,0.953629,0.685484,0.794355,0.807124,0.877016,0.894489,0.950269,0.954973,4.38365,4.2571,0.545958,0.404059,0.840607,0.85389,0.0704741,0.0701334,0.395698,0.375751,-9.37245,-9.26676,7.96009,7.82935,0.90783,0.891465,0.113371,0.114,0.144694,0.129745,4.38342,4.40255,0.591655,0.550428,0.857685,0.840607,0.0672375,0.0701334,0.395134,0.375751,-9.38985,-9.33304,7.95556,7.97815,0.915114,0.89755,0.112935,0.113948,0.144353,0.129699,3.85102,3.96859,4.19332,4.40255,4.69824,4.74733,4.81578,3.64782,3.97585,4.1406,4.38342,4.57629,4.71414,4.77868,0.737255,0.750538,0.857685,0.840607,0.962049,0.954459,0.973435,0.502467,0.750538,0.857685,0.857685,0.857685,0.962049,0.954459,-9.72232,-9.39004,-9.37308,-9.33548,-9.26676,-9.21023,-9.16975,-9.65092,-9.38987,-9.3793,-9.35755,-9.28787,-9.26597,-9.20494,0.697992,0.915114,0.915114,0.896509,0.891465,0.933655,0.945953,0.72902,0.915114,0.915114,0.870089,0.838905,0.933655,0.940876,5.04605,5.03216,5.08067,0.049108,4.2048,5.00984,5.03058,5.07997,5.30574,5.37653,5.4222,5.38705,5.03902,5.11341,0.0544089,4.11067,4.85961,5.03216,5.11494,5.37553,5.40034,5.42498,9.98355,9.92803,10.0166,0.0276011,9.55673,9.92772,9.9721,10.0311,10.1346,10.1574,10.1906,9.93121,9.97997,9.99897,0.036423,9.3864,9.79511,9.95295,10.0632,10.1474,10.1888,10.2241,6.42491,6.38119,5.67293,0.0933905,4.76842,4.94389,5.03915,5.71396,6.15533,6.38779,6.45826,6.17447,6.426,5.44997,0.114215,4.20774,4.85572,5.06327,5.40386,6.03808,6.15533,6.39837,10.0892,10.2421,9.95759,0.0575104,9.25997,9.55922,9.69072,9.94202,10.2374,10.294,10.405,9.6796,10.0898,9.85284,0.0813008,9.02473,9.58943,9.6796,9.80771,10.1561,10.313,10.5018,3.93205,1.0
