TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.323,3.983,1.324,4.878,0.928,4.323,0.0,3.983,1.324,0.0,4.878,0.928,0.0,115.124,-9999,-9999,26.094,26.094,0.0,-9999,-9999,316.098,316.098,0.0,-9999,-9999,320.841,320.841,0.0,-9999,-9999,0.82,0.82,0.0,99.467,99.467,0.0,2.965,2.965,0.0,3.756,3.756,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,118.165,0.0,93.2148,-9999,16.6525,0.0,13.1364,-9999,1.0,3,29.8387,18.1613,0.0,0.0,-11.4717,-11.6241,0.0,0.0,-9999,-9999,-9999,-9999,-11.6743,-11.6194,0.0,0.0,-9999,-9999,-9999,-9999,-11.1694,-11.5166,0.0,0.0,0.122241,0.0803764,-11.947,-11.7891,-11.6893,-11.6194,-10.3284,-10.0636,-9.94965,-11.9893,-11.9497,-11.7881,-11.6736,-11.5415,-11.428,-10.3284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.45783,-1.34573,6.32149,6.06846,0.0,0.0,-9999,-9999,-9999,-9999,-26.8294,-27.4022,6.60269,6.50169,0.0,0.0,-9999,-9999,-9999,-9999,-1.44948,-1.33845,6.30448,6.04565,0.0,0.0,-9999,-9999,-9999,-9999,-27.3597,-27.4022,6.48453,6.50169,0.0,0.0,-9999,-9999,-9999,-9999,-1.79136,-1.50024,-1.49176,-1.44948,-1.36301,-1.33676,-1.33332,-1.79136,-1.67843,-1.46483,-1.44948,-1.36301,-1.3368,-1.33676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.794,-27.6852,-27.5694,-27.3435,-23.9406,-23.1927,-22.8917,-27.7913,-27.6852,-27.5694,-27.398,-27.1669,-26.7181,-23.9406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33839,2.35223,2.29672,0.015803,2.07881,2.15906,2.33051,2.34671,2.35285,2.35365,2.35833,2.34818,2.33943,2.28765,0.0166799,2.07881,2.1002,2.23108,2.34634,2.35365,2.3558,2.35937,13.8949,13.9716,13.8133,0.0875729,12.3175,13.5051,13.8077,13.9795,14.0444,14.1485,14.3197,13.8275,14.0137,13.4571,0.132717,12.0468,12.1985,12.4673,13.9616,14.0375,14.1452,14.1773,1.69785,1.97669,2.22732,0.104688,1.67913,1.77249,1.92716,2.01792,2.35357,2.45528,2.69767,2.14325,2.16025,2.20257,0.0584858,1.67913,1.77249,1.79346,2.15952,2.51336,2.67081,2.74281,1.35018,1.44002,1.45041,0.0177391,1.27967,1.3459,1.35059,1.44002,1.52722,1.56156,1.62788,1.4691,1.49253,1.52342,0.0263399,1.3426,1.34595,1.35072,1.49223,1.62788,1.77286,1.79578,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.768,3.775,1.306,6.035,1.663,4.768,0.0,3.775,1.306,0.0,6.035,1.663,0.0,180.291,84.62,0.725575,76.123,73.876,0.725575,279.23,0.724138,299.323,293.591,0.724138,-9999,-9999,301.389,301.389,0.0,-9999,-9999,2.01,2.01,0.0,100.393,100.393,0.0,0.43,0.43,0.0,3.268,3.268,0.0,-9999,-9999,-9999,-9999,165.627230726,0.709770114943,-9999,-9999,-9999,-9999,43.2087634637,0.709770114943,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.77723,0.850575,118.414,0.0,111.57,-9999,16.658,0.0,15.6952,-9999,2.0,3,27.069,20.931,0.0,0.0,-11.499,-11.6349,0.0,0.0,-9999,-9999,-9999,-9999,-11.6861,-11.6299,0.0,0.0,-9999,-9999,-9999,-9999,-11.1851,-11.5287,0.0,0.0,0.120577,0.0791111,-11.9525,-11.7892,-11.7016,-11.6299,-10.3584,-10.096,-9.98059,-11.9969,-11.9551,-11.7892,-11.6725,-11.5488,-11.4541,-10.3584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.278968,-0.169356,5.28788,4.96195,0.0,0.0,-9999,-9999,-9999,-9999,-25.058,-25.5014,7.92163,7.94913,0.0,0.0,-9999,-9999,-9999,-9999,-0.278689,-0.163649,5.28304,4.93542,0.0,0.0,-9999,-9999,-9999,-9999,-25.4733,-25.498,7.94309,7.95398,0.0,0.0,-9999,-9999,-9999,-9999,-0.471338,-0.278968,-0.278968,-0.256836,-0.163043,-0.161694,-0.158763,-0.471338,-0.298937,-0.278968,-0.278689,-0.163649,-0.163043,-0.158763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.9069,-25.8535,-25.6188,-25.4733,-22.5469,-21.9835,-21.7266,-26.0359,-25.9069,-25.641,-25.5076,-25.3014,-24.9588,-22.5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45939,2.47063,2.42607,0.0125626,2.25503,2.30785,2.45035,2.46614,2.47113,2.47178,2.47559,2.46734,2.46023,2.41937,0.0131909,2.25503,2.27142,2.37339,2.46584,2.47178,2.47353,2.47643,14.0205,14.1005,13.9548,0.0845131,12.4639,13.7078,13.9655,14.1143,14.1745,14.2912,14.4404,13.9725,14.1463,13.6045,0.128713,12.2491,12.4,12.6386,14.0921,14.1554,14.2627,14.2947,1.73354,2.01823,2.27119,0.104761,1.71442,1.80998,1.96233,2.06091,2.40284,2.50675,2.75434,2.18782,2.20548,2.24854,0.0595277,1.71442,1.81088,1.83087,2.20473,2.56605,2.72691,2.80041,3.68401,3.88262,3.9109,0.0390234,3.53721,3.67746,3.68845,3.88262,4.08928,4.15386,4.29878,3.9582,4.00881,4.07045,0.0580546,3.66811,3.67894,3.68857,4.00802,4.29878,4.61665,4.71101,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.046,4.527,1.618,7.492,2.265,6.046,0.0,4.527,1.618,0.0,7.492,2.265,0.0,276.261,126.648,1.0,129.495,126.648,1.0,298.215,1.0,302.038,298.215,1.0,-9999,-9999,304.537,304.537,0.0,-9999,-9999,2.392,2.392,0.0,100.398,100.398,0.0,1.191,1.191,0.0,3.116,3.116,0.0,-9999,-9999,-9999,-9999,257.410890457,1.0,-9999,-9999,-9999,-9999,57.3056418011,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.43566,0.0,44.5291,0.0,43.6396,-9999,-3.83196,0.0,-3.75542,-9999,3.0,3,23.4839,24.5161,0.0,0.0,-4.26818,-4.03996,0.0,0.0,-9999,-9999,-9999,-9999,-4.26663,-4.03684,0.0,0.0,-9999,-9999,-9999,-9999,-4.1268,-3.99772,0.0,0.0,0.0343419,0.0495309,-4.46928,-4.34768,-4.3079,-4.18267,-3.92025,-3.91638,-3.75955,-4.28582,-4.26756,-4.26663,-4.03684,-3.91638,-3.76617,-3.72039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6826,2.70895,0.780094,0.707664,0.0,0.0,-9999,-9999,-9999,-9999,-10.6703,-10.2462,7.82772,7.68205,0.0,0.0,-9999,-9999,-9999,-9999,2.6813,2.70578,0.782112,0.706035,0.0,0.0,-9999,-9999,-9999,-9999,-10.6712,-10.2375,7.83397,7.68255,0.0,0.0,-9999,-9999,-9999,-9999,2.6187,2.6813,2.6826,2.69304,2.69956,2.69977,2.70932,2.6187,2.64677,2.6813,2.6826,2.69977,2.69977,2.70932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.0472,-10.802,-10.7352,-10.5141,-10.0067,-9.98589,-9.64895,-10.6913,-10.6731,-10.6682,-10.2375,-10.0017,-9.65193,-9.52048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7401,2.74704,2.7193,0.00762542,2.61959,2.63089,2.72878,2.74426,2.74735,2.74775,2.7501,2.745,2.74062,2.71632,0.00784214,2.61959,2.62885,2.68798,2.74408,2.74775,2.74883,2.75063,6.70929,6.78387,6.71702,0.0520141,5.60341,6.49173,6.66229,6.73626,6.92457,7.01144,7.01682,7.01701,7.00725,6.84312,0.0323363,6.48928,6.66229,6.66928,6.85565,7.00066,7.01682,7.09927,1.83339,2.13446,2.39454,0.105539,1.81317,1.91477,2.06321,2.1809,2.54078,2.65082,2.91289,2.31274,2.33209,2.37728,0.0625434,1.81317,1.91572,1.93568,2.3313,2.71353,2.88389,2.96159,6.07289,6.32478,6.37394,0.0498084,5.90918,6.07065,6.08574,6.32478,6.61064,6.67903,6.86475,6.44337,6.50595,6.57765,0.0751068,6.05821,6.07289,6.08559,6.5047,6.86475,7.27854,7.41202,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.112,8.359,1.745,11.345,2.659,10.112,0.0,8.359,1.745,0.0,11.345,2.659,0.0,375.872,180.361,1.0,175.808,180.361,1.0,318.493,1.0,321.396,318.493,1.0,-9999,-9999,326.984,326.984,0.0,-9999,-9999,3.699,3.699,0.0,99.594,99.594,0.0,1.957,1.957,0.0,2.978,2.978,0.0,-9999,-9999,-9999,-9999,365.753489657,0.999305555556,-9999,-9999,-9999,-9999,84.4106979167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.679335,0.0,61.3492,0.0,65.6167,-9999,1.0873,0.0,1.16293,-9999,3.0,3,20.0,28.0,0.0,0.0,-5.21379,-5.1331,0.0,0.0,-9999,-9999,-9999,-9999,-5.18677,-5.13057,0.0,0.0,-9999,-9999,-9999,-9999,-5.22182,-5.11423,0.0,0.0,0.0344561,0.0214675,-5.67493,-5.55559,-5.39041,-5.16054,-5.04486,-5.033,-5.02093,-5.39411,-5.2062,-5.20105,-5.11332,-5.04486,-5.033,-5.01547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.11193,3.12042,0.035511,0.0353028,0.0,0.0,-9999,-9999,-9999,-9999,-10.793,-10.666,9.4707,9.3029,0.0,0.0,-9999,-9999,-9999,-9999,3.11193,3.1163,0.035511,0.0357515,0.0,0.0,-9999,-9999,-9999,-9999,-10.7475,-10.659,9.493,9.30094,0.0,0.0,-9999,-9999,-9999,-9999,3.05827,3.09915,3.10878,3.11193,3.11193,3.12042,3.12042,3.05377,3.05827,3.09915,3.11193,3.11193,3.12042,3.12042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.5675,-11.358,-11.0857,-10.7064,-10.5116,-10.4848,-10.4608,-11.0916,-10.7809,-10.7705,-10.6331,-10.4979,-10.4791,-10.4554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.65581,3.64794,3.67903,0.0100516,3.63382,3.64451,3.64714,3.6498,3.65581,3.74975,3.82934,3.65023,3.65522,3.68901,0.0109213,3.63786,3.64545,3.64648,3.65011,3.71806,3.81206,3.82826,8.7117,8.77851,8.79326,0.0246342,8.48973,8.67905,8.691,8.77526,8.85277,8.87698,9.0369,8.85972,8.84199,8.91083,0.0410595,8.66428,8.67692,8.69214,8.84093,9.03611,9.2111,9.47326,2.15188,2.5052,2.78781,0.108185,2.12815,2.24907,2.38418,2.56372,2.98077,3.11035,3.41864,2.71117,2.73594,2.78789,0.0722039,2.12815,2.25018,2.3107,2.735,3.18393,3.3846,3.44291,8.43928,8.72785,8.79983,0.0578246,8.27854,8.43928,8.46176,8.72785,9.08085,9.15061,9.36553,8.88785,8.95832,9.03746,0.0886969,8.42687,8.44361,8.4613,8.95661,9.36553,9.85952,10.0213,-9999,-9999
200405,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.8,10.276,1.849,14.166,2.994,11.619,0.542339,8.808,1.389,0.559772,13.13,2.785,0.532778,451.467,234.566,1.0,235.18,234.566,1.0,323.019,1.0,326.154,323.019,1.0,-9999,-9999,332.501,327.988,0.542339,-9999,-9999,5.063,4.54,0.542339,99.904,99.992,0.594758,1.298,1.655,0.203629,2.57,2.345,0.331317,-9999,-9999,-9999,-9999,473.730020876,0.999327956989,-9999,-9999,-9999,-9999,89.2421202957,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.47418,0.403898,81.2414,0.68078,94.5565,0.53365,6.95353,0.68078,8.09318,0.613346,1.0,2,16.9032,31.0968,12.6129,22.871,-7.51253,-7.48037,0.571909,0.583333,0.0520618,0.0524125,0.1462,0.0607559,-7.49533,-7.48013,0.578629,0.583333,0.0519791,0.0524366,0.146171,0.0607767,-7.54345,-7.48026,0.57453,0.58787,0.0213511,0.00972215,-7.87254,-7.73054,-7.60116,-7.48037,-7.46668,-7.45731,-7.44274,-7.61086,-7.5087,-7.5023,-7.4784,-7.46542,-7.44725,-7.4314,0.520833,0.540323,0.554435,0.583333,0.599462,0.597446,0.596774,0.554435,0.56586,0.571237,0.567876,0.597446,0.58871,0.596774,3.2621,3.27981,0.184276,0.181371,0.539611,0.543643,0.0179259,0.0183209,0.0326409,0.053278,-12.9241,-12.8857,10.1038,10.0987,0.589197,0.604774,0.0772425,0.0775565,0.225868,0.0935581,3.27004,3.27428,0.186431,0.18162,0.539611,0.543643,0.0181848,0.0179925,0.0327838,0.0531659,-12.9027,-12.8821,10.1232,10.0979,0.599603,0.604774,0.0770631,0.0775786,0.225806,0.0935764,3.17423,3.21658,3.23349,3.26101,3.27004,3.27113,3.27981,3.17261,3.17423,3.23349,3.2621,3.27113,3.27428,3.29639,0.559654,0.557756,0.557756,0.515417,0.539611,0.539611,0.543643,0.559654,0.559654,0.557756,0.539611,0.539611,0.543643,0.52953,-13.4168,-13.2489,-13.0565,-12.8857,-12.8314,-12.8244,-12.8133,-13.0882,-12.9207,-12.9099,-12.8702,-12.8235,-12.816,-12.7841,0.538697,0.55294,0.569459,0.604774,0.619277,0.632837,0.613098,0.567443,0.597522,0.598563,0.584027,0.618269,0.632772,0.630756,4.06088,4.06451,4.10019,0.0274331,3.8834,3.9373,4.01702,4.06451,4.07872,4.24855,4.52198,4.06344,4.07202,4.15764,0.0332776,3.92886,3.93351,4.05603,4.06524,4.27739,4.52028,4.54652,11.5106,11.5446,11.5804,0.0323097,11.3603,11.3996,11.4257,11.542,11.5675,11.7573,12.0084,11.5686,11.5674,11.7011,0.0475083,11.3941,11.4001,11.5033,11.5577,11.9991,12.0474,12.2771,2.51875,2.70217,2.99107,0.0712562,2.50674,2.54772,2.66584,2.85557,3.18575,3.36666,3.54567,2.88029,3.00005,3.04345,0.0677802,2.50674,2.54669,2.62829,2.99945,3.36692,3.56255,3.66648,10.8303,10.9868,11.1145,0.0437577,10.8011,10.8291,10.8792,10.995,11.3332,11.4025,11.5844,11.1223,11.228,11.3025,0.0739165,10.8136,10.8363,10.8792,11.2268,11.5844,11.922,11.999,-9999,-9999
