TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-9999,-9999,-5.092,1.412,0.536941,-2.82,1.78,0.516129,0.664,0.127,1.25,1.586,1.046,0.533,0.52957,-0.007,1.352,0.536941,1.461,1.219,0.516129,99.3021,46.32,0.528898,29.953,35.093,0.528898,-9999,-9999,273.818,275.633,0.52957,-9999,-9999,287.679,275.538,0.526882,-9999,-9999,1.027,1.004,0.52957,99.459,99.499,0.525538,1.318,0.774,0.525538,2.941,2.704,0.525538,-9999,-9999,-1.07131410256,0.501344086022,83.0645219494,0.512096774194,-9999,-9999,-9999,-9999,-9999,-9999,11.5846875,0.516129032258,308.811294071,0.501344086022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.00663,0.52957,2.6216,0.528226,2.92931,0.116954,-1.46691,0.528226,-1.63908,0.308099,0.5,1,30.4839,17.5161,22.0968,13.0645,-0.0443838,-0.0297484,0.439516,0.442204,0.0153031,0.0169092,0.075334,0.0685541,-0.0335879,-0.0221461,0.438844,0.442876,0.0125103,0.0171223,0.0748167,0.068607,-0.0325674,-0.0255623,0.457392,0.433333,0.0121045,0.00834757,-0.147223,-0.135415,-0.10773,-0.0297484,-0.00905063,0.0121113,0.0686437,-0.135662,-0.108951,-0.0466193,-0.0195891,0.00381464,0.0239211,0.0396276,0.44086,0.482527,0.467742,0.442204,0.518145,0.442876,0.5,0.482527,0.483199,0.439516,0.418683,0.441532,0.303763,0.293011,0.45515,0.50268,0.220522,0.240872,0.463892,0.466042,0.0165063,0.0190545,0.12453,0.147481,-0.909255,-0.955421,0.853191,0.796366,0.397849,0.401434,0.0266721,0.0306571,0.311058,0.116221,0.473679,0.512262,0.26561,0.260278,0.463892,0.466042,0.0129001,0.0190544,0.124104,0.147481,-0.913634,-0.952094,0.864087,0.802432,0.396057,0.403226,0.0240137,0.0305812,0.310842,0.116201,0.193373,0.276851,0.284297,0.44323,0.497699,0.523714,0.575974,0.270366,0.284501,0.319481,0.50268,0.560185,0.57699,0.679171,0.536941,0.533715,0.526188,0.463892,0.463892,0.466042,0.43812,0.526188,0.536941,0.526188,0.466042,0.463926,0.43812,0.291398,-1.07163,-0.966811,-0.952303,-0.911263,-0.839498,-0.346986,-0.288057,-1.10511,-1.07163,-0.969024,-0.952641,-0.911263,-0.847424,-0.34099,0.349462,0.403226,0.403226,0.397849,0.410394,0.487455,0.442652,0.344086,0.349462,0.403226,0.403226,0.397849,0.408602,0.487455,0.254521,0.259119,0.326552,0.023131,0.134484,0.188972,0.254521,0.299463,0.315211,0.453337,0.640597,0.297116,0.299842,0.29378,0.0247701,0.134529,0.161325,0.173461,0.270593,0.310473,0.417915,0.643393,0.289673,0.281265,0.352114,0.0191763,0.236665,0.281785,0.286257,0.310022,0.338352,0.437256,0.609914,0.3415,0.33343,0.326348,0.0182707,0.128019,0.250487,0.281752,0.307869,0.338352,0.426966,0.606463,0.548323,0.610602,0.599978,0.0153066,0.454908,0.463486,0.511057,0.602023,0.665578,0.673166,0.757452,0.566989,0.504178,0.555391,0.0137131,0.442256,0.461981,0.463508,0.561988,0.579582,0.630001,0.680905,0.497492,0.514044,0.503244,0.00757684,0.442798,0.4516,0.47172,0.494412,0.516413,0.566005,0.590957,0.437374,0.457758,0.483294,0.00618447,0.437374,0.447082,0.451173,0.480472,0.494444,0.502354,0.555735,-9999,-9999
200102,2.661,1.0,1.837,1.827,1.0,3.752,1.915,1.0,2.584,1.903,1.242,3.469,1.326,2.661,1.0,1.837,1.827,1.0,3.752,1.915,1.0,162.881,67.107,1.0,58.245,67.107,1.0,282.677,1.0,284.871,282.677,1.0,277.323,1.0,300.54,277.323,1.0,1.853,1.0,1.63,1.853,1.0,99.7,99.758,1.0,1.204,0.676,1.0,3.376,3.417,1.0,0.215315976832,0.845982142857,13.1867166667,1.0,133.890543378,1.0,-9999,-9999,-9999,-9999,39.5391171577,1.0,12.0512499226,1.0,324.62450744,1.0,382.464,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.556,30.94,31.016,-9999,1.0,1.0,1.0,-9999,-1.6974,1.0,8.41981,1.0,11.436,0.191165,-1.54798,1.0,-2.10251,0.373481,2.0,2,27.3929,20.6071,27.3929,20.6071,-0.195065,-0.172623,0.971726,0.969494,0.0144538,0.0130855,0.0264947,0.0275986,-0.177549,-0.172665,0.973214,0.969494,0.0149651,0.0130734,0.026777,0.0275928,-0.167762,-0.163593,0.96875,0.959673,0.0031087,0.00376794,-0.195065,-0.192331,-0.180582,-0.171528,-0.154007,-0.147921,-0.143493,-0.195413,-0.187667,-0.178243,-0.171146,-0.149123,-0.139069,-0.118494,0.971726,0.97247,0.970238,0.969494,0.983631,0.976935,0.977679,0.971726,0.97247,0.973958,0.952381,0.976935,0.943452,0.942708,0.810104,0.825126,0.20209,0.172765,0.979592,0.979592,0.0121179,0.0116633,0.0174201,0.0354588,-1.51147,-1.48153,1.68268,1.64159,0.960714,0.955357,0.0279817,0.0248356,0.0472376,0.0371471,0.81371,0.824325,0.219264,0.170388,0.979592,0.979592,0.0125215,0.0117656,0.0177033,0.0354926,-1.47507,-1.48022,1.64356,1.64375,0.964448,0.955357,0.029177,0.0248468,0.0479553,0.0371545,0.801401,0.806176,0.808333,0.813719,0.828521,0.831206,0.877658,0.804168,0.808859,0.81072,0.825126,0.840814,0.87583,0.884957,0.979592,0.979592,0.979592,0.979592,0.947704,0.955357,0.941327,0.979592,0.979592,0.979592,0.979592,0.957908,0.937206,0.916405,-1.51879,-1.50644,-1.4894,-1.4731,-1.43207,-1.43033,-1.41907,-1.51885,-1.48766,-1.48206,-1.4775,-1.44055,-1.43241,-1.42426,0.958929,0.9625,0.9625,0.966234,0.975162,0.973377,0.976948,0.960714,0.9625,0.955357,0.953571,0.932143,0.941071,0.921429,0.925715,0.928096,0.908302,0.00566723,0.849467,0.862669,0.875402,0.915682,0.939981,0.941574,0.952116,0.912052,0.861844,0.890842,0.00546033,0.842487,0.853668,0.864973,0.879046,0.914045,0.939568,0.947506,1.09782,1.10076,1.0719,0.00573061,1.01266,1.02427,1.03384,1.07645,1.10147,1.10848,1.11898,1.10712,1.03939,1.0586,0.00604538,1.00234,1.01849,1.02222,1.05629,1.09587,1.10384,1.11687,1.252,1.23551,1.04517,0.0238755,0.781645,0.796015,0.961054,1.06012,1.16829,1.19249,1.23222,1.18177,1.1245,1.07648,0.0188098,0.756696,0.979737,1.00136,1.04856,1.1758,1.22103,1.2391,1.31017,1.3046,1.21263,0.0125747,1.08736,1.09962,1.14224,1.22324,1.2829,1.29804,1.31017,1.21739,1.24949,1.21733,0.011453,1.07488,1.14345,1.15203,1.20432,1.28296,1.29846,1.31041,-9999,-9999
200103,3.53,0.909946,2.534,1.752,0.924731,4.517,1.844,0.895161,3.973,2.997,1.692,4.932,1.834,3.746,0.909946,2.81,1.806,0.924731,4.672,1.792,0.895161,259.048,80.918,0.911962,81.762,78.73,0.911962,297.781,0.909946,296.888,300.024,0.909946,290.538,0.909946,314.522,294.664,0.909946,1.398,0.909946,1.532,1.332,0.909946,98.668,98.731,0.882392,2.37,2.33,0.882392,3.257,3.206,0.882392,-9999,-9999,32.6160098214,0.882392473118,166.475546429,0.882392473118,-9999,-9999,-9999,-9999,59.1489494048,0.882392473118,15.6871511905,0.882392473118,330.791992262,0.882392473118,382.844,0.814516,4.265,4.825,5.281,-9999,-9999,-9999,0.695565,0.695565,0.695565,-9999,-9999,-9999,30.34,32.162,31.267,-9999,0.909946,0.909946,0.909946,-9999,0.525601,0.909946,15.2822,0.811156,24.4374,0.256504,6.31707,0.809812,10.1015,0.365044,0.782258,1,23.7419,24.2581,23.7419,24.0645,-0.898193,-0.887313,0.785618,0.78293,0.0191551,0.0194227,0.0753399,0.10033,-0.981897,-0.884121,0.787634,0.778226,0.0223168,0.0195481,0.0762052,0.100354,-0.946011,-0.897116,0.784896,0.77505,0.0113531,0.0122233,-1.02561,-1.01527,-1.0112,-0.976876,-0.893038,-0.869545,-0.814376,-1.01616,-1.01015,-0.976876,-0.884326,-0.846111,-0.813287,-0.799166,0.80578,0.802419,0.799731,0.788978,0.783602,0.778226,0.766801,0.802419,0.791667,0.788978,0.78293,0.768145,0.766129,0.629032,1.12307,1.12586,0.213188,0.193686,0.83652,0.832649,0.0121745,0.0125331,0.0373572,0.0529534,-2.75369,-2.73586,2.57556,2.57008,0.737577,0.736287,0.0355289,0.0357995,0.110274,0.126468,1.11453,1.13251,0.230843,0.192685,0.83652,0.823617,0.0126958,0.0125462,0.0375303,0.0529565,-2.90202,-2.73795,2.708,2.56187,0.7413,0.736287,0.0408453,0.035804,0.1121,0.12647,1.05427,1.07163,1.07501,1.11681,1.12767,1.14226,1.19361,1.066,1.0815,1.11454,1.13214,1.14875,1.1844,1.22168,0.845552,0.83652,0.845552,0.83652,0.832649,0.815875,0.833989,0.83652,0.845552,0.83652,0.832649,0.823617,0.832649,0.800329,-2.92886,-2.92247,-2.92124,-2.89199,-2.74782,-2.71368,-2.66616,-2.9286,-2.90701,-2.89166,-2.73805,-2.6704,-2.66442,-2.65015,0.766977,0.761366,0.761366,0.746586,0.737577,0.736287,0.703157,0.757159,0.749229,0.749229,0.736287,0.723551,0.691553,0.715395,1.19724,1.19642,1.23022,0.0106383,1.19363,1.19724,1.19891,1.20669,1.22233,1.23305,1.37176,1.20693,1.2196,1.2209,0.00930687,1.19381,1.19662,1.19859,1.20686,1.21946,1.22531,1.24717,2.08156,2.08054,2.12734,0.0118234,2.02897,2.04634,2.05689,2.10488,2.19616,2.20937,2.22321,2.10512,2.20149,2.16691,0.0104109,2.04521,2.06923,2.10512,2.18358,2.21152,2.22088,2.23541,1.46554,1.50814,1.44167,0.0425873,1.11873,1.20226,1.3138,1.45483,1.51878,1.55059,1.61103,1.34881,1.32524,1.32663,0.0235223,1.12446,1.14175,1.19325,1.3128,1.46488,1.51563,1.546,2.03514,2.08314,2.06663,0.0118315,1.99458,2.02766,2.03514,2.05812,2.07259,2.08646,2.13407,2.05025,2.06332,2.05358,0.0054124,2.01232,2.02763,2.03044,2.05413,2.0687,2.07285,2.09005,-9999,-9999
200104,7.781,1.0,5.965,1.573,1.0,9.062,2.597,1.0,7.368,5.827,1.53,8.458,2.362,7.781,1.0,5.965,1.573,1.0,9.062,2.597,1.0,363.516,152.39,1.0,148.762,152.39,1.0,296.691,1.0,299.248,296.691,1.0,309.362,1.0,317.268,309.362,1.0,3.182,1.0,2.952,3.182,1.0,99.242,99.275,1.0,1.743,0.95,1.0,3.211,3.251,1.0,0.251603267846,0.616666666667,68.6378055556,1.0,292.222125,1.0,-9999,-9999,-9999,-9999,80.7370625,1.0,26.5283819444,1.0,353.849958333,1.0,377.281,0.865972,9.09,8.252,7.578,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,28.003,29.717,30.921,-9999,1.0,1.0,1.0,-9999,2.07136,1.0,37.5546,0.865278,47.1891,0.347001,17.2407,0.863889,21.6637,0.348649,0.863194,1,19.8333,28.1667,19.8333,28.0,-4.2977,-4.27723,0.847917,0.847917,0.0470862,0.0470724,0.114586,0.118643,-4.37757,-4.27814,0.854861,0.846528,0.0471973,0.0469219,0.114632,0.118584,-4.35493,-4.29318,0.852483,0.847153,0.014231,0.0157915,-4.45113,-4.4416,-4.42958,-4.39161,-4.29644,-4.23267,-4.21415,-4.44825,-4.43185,-4.39448,-4.27723,-4.22099,-4.21404,-4.13259,0.859028,0.861111,0.858333,0.854861,0.847917,0.840278,0.838194,0.858333,0.858333,0.854167,0.847917,0.840278,0.840278,0.838194,2.72649,2.74503,0.393494,0.391421,0.880952,0.880952,0.0263465,0.0251838,0.0550131,0.0505241,-8.9599,-8.93951,7.46193,7.45264,0.822733,0.822733,0.0751306,0.0751066,0.158047,0.171817,2.73179,2.74451,0.401113,0.397776,0.88254,0.877444,0.0265182,0.0251938,0.0550956,0.0505291,-9.1016,-8.94134,7.47443,7.4569,0.833844,0.822733,0.0753928,0.0750923,0.158172,0.171811,2.63947,2.65179,2.66863,2.72336,2.73808,2.74837,2.75778,2.64495,2.67017,2.72031,2.74235,2.75533,2.75778,2.76166,0.88254,0.88254,0.88254,0.88254,0.88254,0.877444,0.877444,0.88254,0.88254,0.88254,0.880952,0.877444,0.877444,0.875856,-9.16183,-9.14859,-9.1438,-9.12424,-8.95877,-8.8705,-8.83843,-9.15821,-9.1445,-9.12424,-8.94116,-8.85499,-8.83544,-8.70086,0.841166,0.839932,0.838697,0.833844,0.822733,0.811707,0.811792,0.839932,0.84487,0.833844,0.822733,0.811707,0.811792,0.809238,2.88568,2.90549,2.96237,0.0157505,2.85298,2.88857,2.90321,2.91829,2.99737,3.04272,3.13982,2.90748,2.9995,2.93238,0.0133996,2.81774,2.85585,2.88459,2.90842,2.9748,2.99737,3.04761,7.17741,7.18363,7.25555,0.0149321,7.12814,7.13986,7.16658,7.24106,7.34924,7.36387,7.39634,7.20518,7.37707,7.28731,0.014057,7.13248,7.18044,7.21671,7.27633,7.36104,7.39046,7.40859,3.38004,3.41032,3.3829,0.0174393,3.15038,3.33054,3.34513,3.40132,3.4115,3.41884,3.44819,3.33888,3.4053,3.35224,0.0160447,3.14965,3.15849,3.32846,3.39823,3.41325,3.41884,3.4597,7.14501,7.16887,7.15596,0.0116706,6.95631,7.11166,7.11857,7.14501,7.20837,7.22422,7.26103,7.21243,7.22343,7.19502,0.0110191,7.10229,7.13633,7.14183,7.18541,7.2289,7.25598,7.3217,-9999,-9999
200105,14.234,1.0,11.591,2.283,1.0,15.58,3.506,1.0,14.817,12.589,1.931,15.951,3.077,14.234,1.0,11.591,2.283,1.0,15.58,3.506,1.0,445.333,231.375,1.0,227.521,231.375,1.0,314.83,1.0,315.611,314.83,1.0,345.6,1.0,336.309,345.6,1.0,5.691,1.0,6.827,5.691,1.0,99.784,99.767,1.0,0.63,0.854,1.0,3.102,2.487,1.0,0.237321301638,0.889784946237,114.44609543,1.0,433.04429002,0.986559139785,-9999,-9999,-9999,-9999,86.9116397849,1.0,48.5131922043,1.0,383.409784946,1.0,383.794,1.0,15.78,14.259,12.268,-9999,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,22.658,24.129,28.037,-9999,1.0,1.0,1.0,-9999,2.67368,1.0,83.972,0.997984,97.6828,0.570969,12.0945,1.0,14.0692,0.45997,0.997984,1,16.2581,31.7419,16.2581,31.7419,-8.16333,-8.08201,0.949597,0.948253,0.0803382,0.0783061,0.111224,0.117052,-8.1928,-8.0504,0.956317,0.947581,0.0815667,0.0783036,0.112114,0.11705,-8.14845,-8.09288,0.952839,0.944439,0.012382,0.0142019,-8.23916,-8.20816,-8.18938,-8.16798,-8.102,-8.05432,-8.0385,-8.22274,-8.18915,-8.1799,-8.08201,-8.04466,-8.01514,-7.98279,0.957661,0.957661,0.961022,0.960349,0.948253,0.946909,0.928763,0.957661,0.955645,0.954301,0.948253,0.946909,0.927419,0.916667,5.15831,5.26598,0.881678,0.861578,0.947581,0.947581,0.0573205,0.0541139,0.218295,0.227576,-14.5109,-14.4476,12.0303,11.9938,0.949875,0.947793,0.113018,0.110453,0.127278,0.119369,5.09165,5.29372,0.933911,0.859768,0.951747,0.947581,0.0579695,0.0541139,0.218466,0.227576,-14.5228,-14.4145,12.0257,11.9804,0.957884,0.946753,0.115093,0.110688,0.129124,0.119587,4.88983,4.96179,5.00503,5.09123,5.26178,5.38306,5.46658,4.96179,5.02754,5.07959,5.28838,5.45226,5.46964,5.53785,0.949597,0.949597,0.949597,0.951747,0.947581,0.947581,0.928226,0.949597,0.949597,0.951747,0.947581,0.94328,0.94543,0.911275,-14.5578,-14.5352,-14.511,-14.4772,-14.4396,-14.4181,-14.4084,-14.5532,-14.5109,-14.4943,-14.474,-14.4398,-14.4204,-14.4116,0.961006,0.957884,0.949875,0.946753,0.965168,0.965168,0.965168,0.961006,0.949875,0.951893,0.946753,0.943631,0.913702,0.965168,6.06192,6.08685,6.07573,0.0577766,5.48183,5.68541,5.74415,6.12611,6.28975,6.32508,6.60524,5.82421,5.81196,5.84704,0.0541287,5.32084,5.49107,5.66679,5.77363,6.08716,6.21841,6.38384,14.1169,14.1372,14.1686,0.0449744,13.6447,13.9012,13.9536,14.2401,14.329,14.3861,14.588,13.9875,14.0048,13.9955,0.0438731,13.5713,13.6567,13.8894,13.9649,14.1376,14.2722,14.402,6.94002,7.19898,6.91044,0.0415252,6.48198,6.54635,6.72008,6.92524,7.05174,7.12377,7.31977,6.7969,6.71232,6.76794,0.0384162,6.47093,6.52344,6.55077,6.7506,6.85578,7.02086,7.19898,14.3046,14.5737,14.3842,0.0215712,14.1473,14.1834,14.3046,14.384,14.4833,14.5091,14.5671,14.3972,14.3213,14.3147,0.0220974,14.1316,14.1527,14.1831,14.3092,14.375,14.4505,14.5737,-9999,-9999
