TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.364,24.271,0.613,26.265,1.386,25.364,0.0,24.271,0.613,0.0,26.265,1.386,0.0,469.317,-9999,-9999,192.979,192.979,0.0,-9999,-9999,388.837,388.837,0.0,-9999,-9999,468.116,468.116,0.0,-9999,-9999,4.299,4.299,0.0,99.915,99.915,0.0,12.035,12.035,0.0,2.756,2.756,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.34734,0.0,160.517,0.0,190.855,2.67826,10.0009,0.0,11.8911,0.380445,1.0,2,21.7742,26.2258,5.41935,6.35484,-2.07059,-2.25022,0.0,0.0,0.137595,0.139517,0.640659,0.641074,-1.96885,-2.07059,0.0,0.0,0.140711,0.137595,0.641335,0.640659,-2.34069,-2.41022,0.0,0.0,0.0882788,0.0894567,-3.45544,-3.20455,-2.97475,-1.96885,-1.95313,-1.95313,-1.95313,-3.45544,-3.20455,-3.06743,-2.07059,-1.96885,-1.95313,-1.95313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.32176,4.29024,2.35454,2.39634,0.0,0.0,0.194687,0.194687,0.930689,0.990975,-7.24301,-7.53377,5.2497,5.41491,0.0,0.0,0.181036,0.181036,0.463512,0.463512,4.43811,4.32176,2.14075,2.35454,0.0,0.0,0.204078,0.194687,0.932698,0.990975,-7.16011,-7.24301,5.21446,5.2497,0.0,0.0,0.181186,0.181036,0.46357,0.463512,1.74998,2.61792,3.44511,4.43811,4.43811,4.43811,4.43811,1.74998,2.49479,2.6382,4.32176,4.43811,4.43811,4.43811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.28812,-7.98575,-7.53377,-7.16011,-7.13236,-7.13236,-7.11093,-8.28812,-7.98575,-7.53377,-7.24301,-7.13236,-7.13236,-7.10754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.62125,4.56209,3.83864,0.236121,1.33272e-06,2.37268,3.04507,4.58451,4.76264,4.77949,4.77949,4.56209,4.77949,4.01985,0.215967,1.56147e-06,2.89145,3.62125,4.76264,4.76431,4.77949,4.77949,6.74834,6.63268,6.24886,0.170039,3.10172,5.55926,6.5005,6.69944,6.74834,6.74834,6.83472,6.63268,6.74834,6.36053,0.150037,3.20455,5.95888,6.596,6.71577,6.74834,6.74834,6.83472,2.70336,2.92975,2.78495,0.152725,0.55006,1.24664,2.70336,2.92975,3.43447,3.43447,3.5261,2.92975,3.3309,2.88528,0.142455,0.590671,1.31025,2.70336,3.3309,3.43447,3.43447,3.5261,5.7183,5.76344,5.58566,0.138028,3.34048,4.67853,5.7183,5.76344,6.02453,6.02453,6.30254,6.01283,6.01283,5.66044,0.125172,3.46961,4.84949,5.7183,6.01283,6.02453,6.02453,6.30254,-9999,-9999
200602,28.055,0.792411,26.106,1.05,0.800325,29.703,2.444,0.785714,26.783,25.055,1.328,28.245,2.358,27.671,0.792411,25.791,1.1,0.800325,29.262,2.466,0.785714,461.764,294.081,0.793155,274.414,288.929,0.793155,388.382,0.792411,385.023,386.406,0.792411,467.572,0.792411,462.669,465.165,0.792411,8.0,0.792411,7.449,8.074,0.792411,100.15,100.211,0.786458,4.652,4.652,0.0,1.416,1.91,0.786458,0.171282094184,0.772321428571,205.99905303,0.785714285714,40.3267045455,0.785714285714,438.020833333,0.785714285714,372.41,0.792411,31.562,0.792411,98.564,0.792411,3.1541,0.792411,161.216,0.787946,191.687,1.50809,9.89953,0.787946,11.7706,0.222461,0.781994,1,22.0,26.0,22.0,26.0,-2.5959,-2.66616,0.786458,0.786458,0.0669181,0.0648058,0.242045,0.24147,-2.52757,-2.5959,0.78869,0.786458,0.0675084,0.0669181,0.242209,0.242045,-2.65895,-2.68982,0.780878,0.779762,0.0328008,0.0328591,-3.06372,-2.95314,-2.89149,-2.52757,-2.48792,-2.48792,-2.48792,-3.06372,-2.95314,-2.92722,-2.5959,-2.52757,-2.48792,-2.48792,0.706845,0.776786,0.786458,0.78869,0.787946,0.787946,0.787946,0.706845,0.776786,0.765625,0.786458,0.78869,0.787946,0.787946,3.24759,3.20204,1.76944,1.74272,0.800325,0.800325,0.0909602,0.0909602,0.438242,0.504166,-7.36617,-7.45262,5.45735,5.48847,0.774725,0.774725,0.0908246,0.0908246,0.118647,0.118647,3.33463,3.24759,1.77281,1.76944,0.800325,0.800325,0.0927109,0.0909602,0.438608,0.504166,-7.31826,-7.36617,5.47915,5.45735,0.778846,0.774725,0.0909397,0.0908246,0.118735,0.118647,2.33291,2.54949,2.87556,3.33463,3.40689,3.40689,3.40689,2.33291,2.4151,2.64685,3.24759,3.33463,3.40689,3.40689,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,0.800325,-7.62369,-7.46155,-7.45262,-7.31826,-7.30886,-7.30886,-7.30376,-7.62369,-7.46155,-7.45262,-7.34418,-7.30886,-7.30886,-7.21842,0.766484,0.660714,0.774725,0.778846,0.777473,0.777473,0.777473,0.766484,0.660714,0.774725,0.701923,0.777473,0.777473,0.726648,3.14604,3.61608,3.29492,0.096126,1.84011,2.5558,2.98084,3.61608,3.6426,3.74776,3.74776,3.61608,3.6426,3.37041,0.0892814,1.84011,2.71793,3.14604,3.6426,3.73569,3.74776,3.74776,6.17017,6.21198,5.98473,0.0702529,4.77305,5.49133,6.00722,6.17017,6.23568,6.23568,6.23991,6.21198,6.17017,6.02937,0.0630311,4.77305,5.78165,6.03754,6.17017,6.23568,6.23568,6.23991,2.06167,2.16566,2.19615,0.0553611,1.28461,1.83977,2.06167,2.16566,2.46145,2.53743,2.53743,2.16566,2.46145,2.25304,0.0557466,1.28461,2.03272,2.06167,2.46145,2.53743,2.53743,2.53743,5.47086,5.47335,5.50262,0.0395867,4.80571,5.28662,5.47086,5.47792,5.69899,5.69899,5.70115,5.6543,5.6543,5.53641,0.0384534,4.80571,5.41621,5.47086,5.6543,5.69899,5.69899,5.70115,-9999,-9999
200603,27.139,1.0,26.041,0.718,1.0,28.126,1.643,1.0,25.068,24.006,0.636,26.017,1.5,27.139,1.0,26.041,0.718,1.0,28.126,1.643,1.0,436.465,198.532,1.0,190.307,198.532,1.0,396.788,1.0,388.276,396.788,1.0,481.817,1.0,467.316,481.817,1.0,5.69,1.0,3.85,5.69,1.0,100.048,100.095,1.0,12.507,12.507,0.0,1.859,2.168,1.0,0.207249882294,0.985887096774,136.370967742,1.0,26.3998655914,1.0,432.350806452,1.0,363.423,1.0,29.43,1.0,98.707,1.0,-0.777554,1.0,95.4208,0.992608,126.466,1.06974,7.19399,0.992608,9.53457,0.175867,0.992608,1,22.7742,25.2258,22.7742,25.2258,-2.47152,-2.45972,0.991935,0.991935,0.0454679,0.0448615,0.0474215,0.0478036,-2.46924,-2.47152,0.991935,0.991935,0.0457016,0.0454679,0.0476456,0.0483732,-2.48162,-2.48448,0.989147,0.988693,0.00417831,0.00481149,-2.56761,-2.49618,-2.48813,-2.4709,-2.46924,-2.46924,-2.45972,-2.57604,-2.50226,-2.49419,-2.47152,-2.46924,-2.46924,-2.45972,0.952285,0.987903,0.989247,0.992608,0.991935,0.991935,0.991935,0.980511,0.97043,0.987231,0.991935,0.991935,0.991935,0.991935,1.53399,1.54909,0.814634,0.72404,1.0,1.0,0.0553456,0.0553456,0.06161,0.068687,-5.90953,-5.90064,4.15988,4.17705,0.984913,0.984913,0.0667396,0.0667396,0.0703525,0.0725418,1.54061,1.53399,0.889319,0.814634,1.0,1.0,0.0555184,0.0553456,0.0617653,0.068687,-5.91105,-5.90953,4.15708,4.15988,0.984913,0.984913,0.0671581,0.0667396,0.0707496,0.0725418,1.42658,1.5185,1.53399,1.54061,1.57011,1.57264,1.57264,1.42658,1.49128,1.53399,1.54061,1.554,1.57264,1.57264,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.98993,-5.95404,-5.95332,-5.94256,-5.90994,-5.90953,-5.90064,-6.0024,-5.9575,-5.95333,-5.91105,-5.90953,-5.90064,-5.90064,0.972308,0.976079,0.986154,0.986154,0.944318,0.984913,0.984913,0.963325,0.979851,0.97732,0.984913,0.984913,0.984913,0.984913,1.63485,1.65649,1.64483,0.00536376,1.57419,1.6264,1.6264,1.64697,1.67246,1.67246,1.68696,1.65649,1.6264,1.64525,0.00534157,1.57419,1.6264,1.6264,1.64697,1.67246,1.67246,1.67621,4.09564,4.12801,4.12931,0.00556406,4.07646,4.08977,4.09564,4.12801,4.14335,4.18115,4.19331,4.12801,4.09564,4.12686,0.00522509,4.07646,4.08977,4.09564,4.12801,4.14335,4.14425,4.1838,1.6997,1.6212,1.72665,0.0274457,1.59149,1.59149,1.6212,1.68179,1.7024,1.87555,2.1094,1.6212,1.59149,1.71348,0.0265931,1.59149,1.59149,1.62007,1.68179,1.6997,1.72617,2.1094,4.23583,4.1719,4.24863,0.0141049,4.1719,4.1719,4.17372,4.23583,4.25626,4.31732,4.4072,4.17372,4.17372,4.24518,0.0137755,4.1719,4.17372,4.17372,4.23583,4.25626,4.26589,4.4072,-9999,-9999
200604,26.682,1.0,25.213,0.956,1.0,28.05,2.13,1.0,24.891,23.682,1.221,26.014,2.04,26.682,1.0,25.213,0.956,1.0,28.05,2.13,1.0,393.829,218.435,1.0,193.296,218.435,1.0,383.16,1.0,379.189,383.16,1.0,460.932,1.0,454.335,460.932,1.0,7.391,1.0,6.149,7.391,1.0,100.201,100.232,1.0,7.541,7.541,0.0,2.023,2.235,0.995833,0.219901537821,0.965972222222,148.853117612,0.999305555556,20.7763888889,1.0,431.018055556,1.0,357.748,1.0,28.317,1.0,98.723,1.0,-1.37963,1.0,120.09,0.995833,143.738,1.17722,4.72244,0.995833,5.6524,0.20541,0.994444,1,23.1667,24.8333,23.1667,24.8333,-1.33921,-1.39328,0.99375,0.992361,0.043121,0.041791,0.090982,0.0937888,-1.35367,-1.33921,0.994444,0.99375,0.0431385,0.043121,0.0909903,0.094389,-1.39518,-1.40638,0.989028,0.988142,0.0120806,0.0134753,-1.57938,-1.50663,-1.39337,-1.35367,-1.3464,-1.3464,-1.33921,-1.61854,-1.51433,-1.47396,-1.35367,-1.3464,-1.3464,-1.33921,0.970833,0.959722,0.989583,0.994444,0.994444,0.994444,0.99375,0.974306,0.983333,0.988194,0.994444,0.994444,0.994444,0.99375,1.45407,1.4033,1.10723,1.029,1.0,1.0,0.0607973,0.0607973,0.0937446,0.116053,-3.83981,-3.89304,2.97818,2.92635,0.987944,0.985167,0.0568697,0.0568697,0.0969987,0.0996045,1.41008,1.45407,1.13804,1.10723,1.0,1.0,0.0606514,0.0607973,0.09365,0.116053,-3.82547,-3.83981,2.9733,2.97818,0.989278,0.987944,0.0570512,0.0568697,0.0971053,0.0996045,1.13447,1.27454,1.38293,1.41008,1.41725,1.41725,1.45407,1.04557,1.23501,1.28936,1.41008,1.41725,1.43271,1.45407,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.998611,1.0,1.0,1.0,1.0,1.0,1.0,-3.99245,-3.97542,-3.89304,-3.83981,-3.82547,-3.81826,-3.81826,-3.99245,-3.98181,-3.93771,-3.83981,-3.82547,-3.81826,-3.81826,0.958111,0.959556,0.985167,0.987944,0.989278,0.989278,0.989278,0.958111,0.951444,0.976944,0.987944,0.989278,0.989278,0.989278,1.46802,1.57847,1.47711,0.0202491,1.08341,1.35763,1.4533,1.512,1.51774,1.57847,1.57847,1.57847,1.512,1.48803,0.0171479,1.2653,1.39303,1.46802,1.512,1.51774,1.51774,1.57847,2.86567,2.91768,2.88349,0.0129672,2.70195,2.86138,2.86414,2.86567,2.90736,2.91768,2.92726,2.91768,2.86567,2.88321,0.0120825,2.81835,2.86414,2.86414,2.86567,2.89825,2.91768,2.92726,2.07407,1.2716,1.46428,0.0628655,1.01204,1.13959,1.1749,1.2716,1.84857,2.07407,2.07407,1.2716,1.13959,1.39775,0.0607057,1.01204,1.13959,1.13959,1.1749,1.63067,2.0545,2.07407,3.0777,2.65824,2.75294,0.0359246,2.50348,2.55171,2.55171,2.65824,2.92976,3.0777,3.1009,2.58423,2.58423,2.71249,0.0347812,2.49742,2.55171,2.55171,2.58423,2.89223,3.0777,3.1009,-9999,-9999
200605,24.365,1.0,21.986,1.587,1.0,26.844,3.301,1.0,23.096,21.483,2.056,24.774,3.298,24.365,1.0,21.986,1.587,1.0,26.844,3.301,1.0,350.066,260.346,1.0,238.478,260.346,1.0,336.1,1.0,338.54,336.1,1.0,399.114,1.0,396.269,399.114,1.0,10.195,1.0,11.119,10.195,1.0,100.609,100.652,1.0,0.01,0.01,0.0,2.56,2.05,1.0,0.182760343619,0.998655913978,146.280913978,1.0,32.7775537634,1.0,415.826612903,1.0,360.126,1.0,26.286,1.0,98.759,1.0,-3.56922,1.0,155.12,0.997984,145.789,1.09787,4.09314,0.997984,3.84692,0.227041,0.997984,1,24.4194,23.5806,24.4194,23.5806,-1.63562,-1.67003,0.985215,0.984543,0.0293866,0.0267258,0.0594869,0.0582184,-1.61121,-1.63562,0.992608,0.985215,0.029754,0.0293866,0.0596692,0.0594869,-1.62133,-1.63155,0.971791,0.96917,0.00955024,0.00962978,-1.73315,-1.68052,-1.67003,-1.61121,-1.57707,-1.57707,-1.53396,-1.74546,-1.68052,-1.67003,-1.63562,-1.61121,-1.57707,-1.57707,0.986559,0.985887,0.984543,0.992608,0.994624,0.994624,0.997984,0.93414,0.985887,0.984543,0.985215,0.992608,0.994624,0.994624,1.31528,1.25846,0.701227,0.562465,0.995968,0.995968,0.0405558,0.0405558,0.101607,0.101607,-4.56799,-4.57648,2.56705,2.54492,0.973761,0.972359,0.0394837,0.0394837,0.0409672,0.0409862,1.37384,1.31528,0.793452,0.701227,1.0,0.995968,0.0415351,0.0405558,0.102002,0.101607,-4.58185,-4.56799,2.54125,2.56705,0.984864,0.973761,0.0394504,0.0394837,0.0409351,0.0409862,1.14898,1.25505,1.25846,1.37384,1.44137,1.44137,1.5213,1.14898,1.25505,1.25846,1.3458,1.37384,1.44137,1.44137,0.995968,0.994624,0.995968,1.0,1.0,1.0,1.0,0.995968,0.994624,0.995968,0.986882,1.0,1.0,1.0,-4.6339,-4.59833,-4.58511,-4.58419,-4.58185,-4.57648,-4.56799,-4.6339,-4.59847,-4.59208,-4.58419,-4.57648,-4.57648,-4.56799,0.914504,0.968385,0.989014,0.976449,0.984864,0.972359,0.973761,0.914504,0.964177,0.976508,0.976449,0.972359,0.972359,0.973761,1.22358,1.48976,1.50293,0.0199775,1.22358,1.38549,1.44157,1.48976,1.56282,1.57337,1.69099,1.48976,1.48169,1.50482,0.0194277,1.22358,1.38549,1.44157,1.48976,1.56282,1.57337,1.65339,3.0929,3.12539,3.13448,0.0150826,2.95672,3.05552,3.0929,3.12539,3.1399,3.23627,3.32339,3.12539,3.0929,3.12615,0.013392,2.95672,3.05552,3.0929,3.12539,3.1399,3.14972,3.31882,0.753859,1.57248,1.00926,0.0464965,0.520762,0.753859,0.797618,0.923323,1.06462,1.25623,1.57248,1.57248,1.06462,0.963428,0.0428642,0.439586,0.753859,0.797618,0.923323,1.06462,1.06462,1.57248,2.77973,3.16732,2.90289,0.0217009,2.69515,2.77973,2.8135,2.869,2.93516,3.00318,3.16732,2.93516,2.93516,2.88303,0.0201091,2.63295,2.77973,2.8135,2.869,2.93516,2.93516,3.16732,-9999,-9999
200606,21.682,1.0,18.363,1.898,1.0,25.29,4.121,1.0,21.537,19.854,2.371,23.365,3.423,21.682,1.0,18.363,1.898,1.0,25.29,4.121,1.0,326.066,233.099,1.0,218.063,233.099,1.0,323.535,1.0,327.768,323.535,1.0,380.274,1.0,380.881,380.274,1.0,10.102,1.0,11.712,10.102,1.0,100.75,100.767,1.0,0.0,0.0,0.0,2.954,2.258,1.0,0.174676270686,0.999305555556,123.834604019,0.999305555556,33.5118055556,1.0,397.679861111,1.0,356.889,1.0,21.964,1.0,98.511,1.0,-4.34653,1.0,114.238,0.990972,114.721,0.949107,12.6451,0.990972,12.6986,0.273006,0.989583,1,25.0,23.0,25.0,23.0,-1.26204,-1.37196,0.977778,0.964583,0.0260821,0.0258723,0.06758,0.0954293,-1.33262,-1.26204,0.983333,0.977778,0.0268053,0.0260821,0.0678624,0.0954864,-1.30395,-1.31132,0.930243,0.917743,0.0153471,0.0155222,-1.50794,-1.37196,-1.35331,-1.33262,-1.24727,-1.24727,-1.21813,-1.50794,-1.43098,-1.37196,-1.33262,-1.24727,-1.24727,-1.21813,0.939583,0.964583,0.719444,0.983333,0.988194,0.988194,0.990278,0.939583,0.813194,0.964583,0.983333,0.988194,0.988194,0.990278,1.07287,0.917809,0.520792,0.540559,0.998667,0.990667,0.034698,0.034698,0.0929197,0.139772,-3.70425,-3.75675,2.34822,2.23996,0.955072,0.936232,0.0364545,0.0364545,0.0579541,0.0713545,0.959232,1.07287,0.584353,0.520792,1.0,0.998667,0.0362509,0.034698,0.0935107,0.139772,-3.72267,-3.70425,2.29683,2.34822,0.965217,0.955072,0.0367891,0.0364545,0.0581651,0.0713545,0.690816,0.917809,0.959232,1.0594,1.09021,1.09021,1.15257,0.690816,0.819412,0.917809,1.0594,1.09021,1.09021,1.15257,0.968,0.990667,1.0,0.532,1.0,1.0,1.0,0.968,0.728,0.990667,0.532,1.0,1.0,1.0,-3.85843,-3.78348,-3.78211,-3.72267,-3.70256,-3.69338,-3.69338,-3.85843,-3.81605,-3.78341,-3.72267,-3.70425,-3.69338,-3.69338,0.882609,0.908696,0.892754,0.965217,0.97971,0.975362,0.975362,0.882609,0.9,0.921739,0.965217,0.955072,0.975362,0.975362,0.901783,1.30962,1.217,0.0360403,0.901783,0.97527,1.03136,1.26924,1.30962,1.34678,1.625,1.30962,1.03136,1.19832,0.0332843,0.901783,0.97527,1.03136,1.26924,1.30962,1.34003,1.56219,2.36398,2.57166,2.52833,0.0299222,2.34662,2.34723,2.36398,2.51651,2.57166,2.64397,2.89032,2.57166,2.36398,2.50227,0.0254047,2.34662,2.34723,2.36398,2.51651,2.57166,2.62541,2.77776,0.450189,0.851273,0.81606,0.0365949,0.450189,0.632796,0.666255,0.851273,0.931611,0.931611,1.35183,0.851273,0.666255,0.805108,0.0327208,0.450189,0.634099,0.666255,0.851273,0.931611,0.931611,1.00276,2.19606,2.29805,2.32092,0.0192735,2.19606,2.20817,2.20817,2.29805,2.3292,2.41824,2.63602,2.20817,2.20817,2.3078,0.0169129,2.19606,2.20817,2.20817,2.29805,2.3292,2.37706,2.47061,-9999,-9999
