TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,4.002,1.0,1.874,3.019,1.0,7.248,2.774,1.0,-0.055,-2.001,2.049,2.917,4.005,4.002,1.0,1.874,3.019,1.0,7.248,2.774,1.0,181.859,146.925,1.0,123.039,146.925,1.0,-9999,-9999,247.142,247.142,0.0,226.971,1.0,219.459,226.971,1.0,5.375,1.0,2.618,5.375,1.0,92.955,92.955,0.0,0.0,0.7,0.979167,1.647,1.845,0.979167,0.287574468085,0.979166666667,-6.98765957447,0.979166666667,288.559361702,0.979166666667,172.933617021,0.979166666667,385.066,1.0,-0.088,1.0,13.727,1.0,-3.05778,1.0,21.2217,1.0,26.0166,17.0346,31.9567,2.04109,11.2483,-24.467,1.0,-23.3142,-36.8435,-19.6395,4.53889,13.5367,6.0,1,29,19,29,19,0.0639628,0.0735286,1.0,1.0,0.064869,0.0662139,0.0777116,0.0803607,0.0639031,0.0776679,1.0,1.0,0.0650076,0.066263,0.0778274,0.0804012,0.0487467,0.0224051,0.994271,0.991667,0.0126837,0.00975649,-0.201829,0.000857003,0.0333339,0.0566863,0.0776679,0.0864399,0.17948,-0.16605,-0.0271102,-9.25402e-05,0.0338506,0.0637292,0.0639628,0.0776679,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.854167,1.0,1.0,1.0,1.0,1.0,1.0,0.109309,0.0974932,0.23954,0.240479,1.0,1.0,0.0768186,0.0786107,0.0834019,0.0788482,-0.0111238,0.0301983,0.544537,0.463172,1.0,1.0,0.105792,0.107647,0.135751,0.154487,0.108542,0.0997488,0.239459,0.240751,1.0,1.0,0.076929,0.0786818,0.0835036,0.0789191,-0.0100993,0.0368325,0.543638,0.458518,1.0,1.0,0.106109,0.107705,0.135998,0.154527,0.0989499,0.101364,0.10401,0.107816,0.117502,0.166319,0.281564,0.0989499,0.0997488,0.102706,0.10722,0.108572,0.111978,0.13834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.965517,1.0,1.0,1.0,1.0,1.0,1.0,-0.722004,-0.166086,-0.0812434,-0.0233488,-0.0100993,0.00404751,0.0368325,-0.709528,-0.231714,-0.163662,-0.0747993,-0.0111238,-0.0100993,0.0368325,0.736842,1.0,1.0,1.0,1.0,1.0,1.0,0.736842,1.0,1.0,1.0,1.0,1.0,1.0,0.155367,0.161501,0.171725,0.00409975,0.152894,0.152997,0.155367,0.161501,0.179391,0.194314,0.209168,0.156637,0.153954,0.172333,0.00332437,0.152894,0.153954,0.156577,0.166226,0.182945,0.194959,0.199592,0.0838331,0.0838331,0.14932,0.0135073,0.0822546,0.0838331,0.0916376,0.119146,0.179483,0.212391,0.310744,0.0926138,0.0900509,0.123586,0.0142413,-0.0145058,0.0675623,0.0822546,0.0983111,0.135554,0.184668,0.227822,0.615462,0.517862,0.596788,0.0132896,0.517862,0.534817,0.541354,0.559616,0.621916,0.652573,0.730397,0.457602,0.53671,0.57656,0.0124347,0.454014,0.472966,0.534817,0.553844,0.644644,0.652221,0.70122,0.502255,0.430996,0.492082,0.00981178,0.430996,0.436551,0.445168,0.466901,0.532356,0.535133,0.585092,0.562599,0.43774,0.472881,0.0108719,0.343553,0.395014,0.436551,0.466901,0.528719,0.533835,0.577587,-9999,-9999
20070102,5.496,1.0,4.754,1.343,1.0,6.535,2.193,1.0,0.458,-1.263,3.061,2.867,3.449,5.496,1.0,4.754,1.343,1.0,6.535,2.193,1.0,182.48,155.979,1.0,123.132,155.979,1.0,-9999,-9999,248.158,248.158,0.0,216.81,1.0,220.207,216.81,1.0,6.578,1.0,2.621,6.578,1.0,92.99,92.99,0.0,0.0,0.0,1.0,1.562,2.514,1.0,0.358395833333,1.0,-18.5710416667,1.0,299.96,1.0,146.607708333,1.0,385.827,1.0,-0.046,1.0,14.495,1.0,-2.32521,-9999,32.38,1.0,39.696,25.9913,49.5696,2.3669,17.6379,-43.1685,1.0,-52.9221,-66.0854,-34.6512,4.98574,23.8293,7.0,1,28,20,28,20,0.0121958,0.0135848,1.0,1.0,0.0703338,0.071454,0.0722991,0.0738846,0.0121248,0.0189263,1.0,1.0,0.070489,0.0715432,0.0724501,0.0739709,0.00840766,-0.00173022,0.997917,0.995833,0.00648818,0.00614539,-0.107756,-0.0132898,0.0121248,0.013664,0.0189263,0.0201955,0.0552892,-0.154692,-0.0187694,-0.0124715,0.0130517,0.0164693,0.0188215,0.0189263,0.979167,1.0,1.0,1.0,1.0,1.0,1.0,0.895833,1.0,1.0,1.0,1.0,1.0,1.0,0.243,0.242527,0.25135,0.25156,1.0,1.0,0.0823169,0.0837575,0.0875179,0.0854047,-0.311994,-0.308119,0.384841,0.380669,1.0,1.0,0.114799,0.116444,0.124269,0.132212,0.242896,0.244072,0.251396,0.251091,1.0,1.0,0.0824038,0.083632,0.0875996,0.0852816,-0.312013,-0.29793,0.384819,0.372288,1.0,1.0,0.115185,0.116913,0.124626,0.132625,0.242518,0.243542,0.244072,0.253082,0.265316,0.302983,0.303647,0.242518,0.243,0.244072,0.248712,0.264284,0.276385,0.284857,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.642486,-0.393244,-0.329922,-0.312013,-0.307909,-0.298081,-0.297235,-0.782942,-0.433139,-0.391352,-0.312162,-0.308854,-0.307909,-0.29793,0.95,1.0,1.0,1.0,1.0,1.0,1.0,0.85,1.0,1.0,1.0,1.0,1.0,1.0,0.171227,0.178746,0.190012,0.00438553,0.169008,0.16918,0.171227,0.178746,0.199631,0.216495,0.228367,0.173685,0.16967,0.190805,0.00354786,0.169008,0.16967,0.173685,0.184329,0.203004,0.21753,0.22284,0.159819,0.159819,0.191742,0.01015,0.149317,0.156128,0.156688,0.160192,0.208654,0.23816,0.260328,0.161391,0.157545,0.182398,0.00890618,0.147572,0.155988,0.156633,0.160192,0.175196,0.209472,0.244086,0.700803,0.589669,0.679539,0.0151324,0.589669,0.608975,0.616419,0.637213,0.708151,0.743059,0.831675,0.472172,0.61113,0.651626,0.0154937,0.46847,0.538548,0.608975,0.63064,0.734031,0.742658,0.798451,0.508065,0.437977,0.498723,0.00972958,0.437977,0.44397,0.451656,0.474373,0.53744,0.541106,0.591107,0.567515,0.445153,0.479128,0.0109195,0.346652,0.402307,0.44397,0.474373,0.533778,0.538915,0.584718,-9999,-9999
20070103,5.095,1.0,3.966,0.562,1.0,6.675,1.347,1.0,0.232,-1.563,3.512,2.746,4.028,5.095,1.0,3.966,0.562,1.0,6.675,1.347,1.0,183.16,156.785,1.0,114.735,156.785,1.0,-9999,-9999,252.94,252.94,0.0,214.338,1.0,223.725,214.338,1.0,6.56,1.0,2.97,6.56,1.0,92.866,92.866,0.0,0.0,0.0,1.0,0.853,3.047,1.0,0.3773125,1.0,-4.85916666667,1.0,301.508958333,1.0,108.868125,1.0,384.362,1.0,-0.1,1.0,14.78,1.0,-2.77021,-9999,35.513,1.0,43.5369,28.5061,54.3658,2.41678,19.3213,-31.4514,1.0,-38.5575,-48.1479,-25.2459,5.08657,17.7227,7.0,1,28,20,28,20,-0.108714,-0.109388,1.0,1.0,0.0755181,0.0761189,0.0772452,0.0781888,-0.108917,-0.0919632,1.0,1.0,0.0755331,0.0747456,0.0772599,0.0768526,-0.108379,-0.102583,1.0,1.0,0.00323897,0.0030464,-0.134346,-0.12445,-0.124339,-0.10942,-0.0935452,-0.0919632,-0.0750537,-0.144168,-0.124337,-0.10942,-0.105658,-0.0919632,-0.0885933,-0.0742031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.12628,0.125659,0.266238,0.265863,1.0,1.0,0.0849537,0.0852104,0.10344,0.113616,-0.42822,-0.428911,0.301584,0.302631,1.0,1.0,0.127901,0.129462,0.132698,0.155956,0.125944,0.161063,0.266033,0.252338,1.0,1.0,0.0849654,0.0881493,0.103449,0.115837,-0.42822,-0.438176,0.301584,0.297796,1.0,1.0,0.127933,0.121052,0.132729,0.149049,0.113762,0.114368,0.114535,0.125686,0.176221,0.232396,0.278204,0.114531,0.124674,0.125113,0.161063,0.209173,0.274978,0.284391,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.789645,-0.498935,-0.467141,-0.44791,-0.428911,-0.42822,-0.42822,-0.846088,-0.602139,-0.498935,-0.44791,-0.42822,-0.42822,-0.42822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.166045,0.173025,0.184225,0.00438195,0.16362,0.163753,0.166045,0.173025,0.193828,0.209655,0.223819,0.167953,0.164448,0.184857,0.00360436,0.16362,0.164448,0.167877,0.177913,0.195855,0.210437,0.216741,0.264988,0.264988,0.286808,0.00468728,0.264988,0.268378,0.270935,0.275653,0.292062,0.299021,0.367987,0.276591,0.273365,0.293237,0.00512534,0.264988,0.267931,0.273065,0.27758,0.302307,0.320428,0.338045,0.601841,0.483927,0.556371,0.0116144,0.483927,0.500165,0.506039,0.517791,0.603258,0.614378,0.661158,0.394646,0.516331,0.536511,0.0124505,0.391753,0.463633,0.496153,0.515037,0.603258,0.60954,0.640512,0.489027,0.415471,0.464206,0.00734043,0.415471,0.427393,0.429353,0.439959,0.498425,0.507199,0.531676,0.531676,0.430361,0.450353,0.00901166,0.339027,0.399227,0.427393,0.434603,0.499737,0.505849,0.516353,-9999,-9999
20070104,4.601,1.0,3.336,0.507,1.0,6.372,1.81,1.0,0.549,-1.562,1.212,3.503,3.347,4.601,1.0,3.336,0.507,1.0,6.372,1.81,1.0,183.897,130.184,1.0,123.001,130.184,1.0,-9999,-9999,242.266,242.266,0.0,217.011,1.0,215.871,217.011,1.0,6.364,1.0,2.905,6.364,1.0,92.457,92.457,0.0,0.0,0.0,1.0,2.38,3.144,1.0,0.4386875,1.0,-6.21083333333,1.0,250.353958333,1.0,66.285,1.0,382.885,1.0,-0.116,1.0,15.287,1.0,-3.06208,-9999,36.7109,1.0,50.726,34.9812,56.1996,2.32807,15.9003,-33.1308,1.0,-40.6164,-49.8898,-26.5939,5.09957,18.0062,8.0,1,28,20,28,20,-0.0315087,-0.0267933,1.0,1.0,0.0762848,0.0785435,0.0809485,0.0830383,-0.032305,-0.0243432,1.0,1.0,0.076337,0.0788983,0.0809976,0.083374,-0.0508663,-0.0448455,1.0,1.0,0.0043643,0.00437401,-0.0942538,-0.0747289,-0.0744133,-0.0560128,-0.0243432,-0.0205707,-0.0117724,-0.106041,-0.0744701,-0.0699497,-0.0391445,-0.0243432,-0.0205707,-0.010247,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.156929,0.164857,0.204635,0.202959,1.0,1.0,0.0879015,0.0916071,0.0974732,0.103127,-0.292572,-0.292766,0.550056,0.549853,1.0,1.0,0.126422,0.128644,0.127597,0.141162,0.155712,0.169013,0.203912,0.205037,1.0,1.0,0.0879655,0.0918811,0.0975309,0.103371,-0.292711,-0.292919,0.549906,0.54999,1.0,1.0,0.126503,0.12942,0.127678,0.14187,0.104823,0.110503,0.112598,0.153627,0.174778,0.19475,0.216535,0.110427,0.117894,0.119049,0.169013,0.191334,0.212623,0.220675,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.570934,-0.326828,-0.326828,-0.326828,-0.292711,-0.292271,-0.291999,-0.592068,-0.408497,-0.326828,-0.292919,-0.292579,-0.292264,-0.291567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.202785,0.210612,0.222625,0.00449847,0.200168,0.201093,0.201245,0.208533,0.238752,0.254665,0.264635,0.207098,0.200168,0.21881,0.00409268,0.198683,0.200805,0.201245,0.207012,0.22304,0.238752,0.263616,0.234956,0.234956,0.26747,0.00699688,0.232473,0.234956,0.235924,0.250007,0.275275,0.301262,0.370676,0.238521,0.232473,0.269676,0.00629786,0.232473,0.234956,0.238521,0.257302,0.278867,0.299802,0.339478,0.462901,0.326041,0.372031,0.00967455,0.300307,0.304817,0.322488,0.34842,0.421027,0.458105,0.462901,0.241312,0.379669,0.361184,0.0110909,0.239701,0.299379,0.304283,0.355613,0.403875,0.423761,0.462901,0.415285,0.340436,0.365375,0.00553794,0.320027,0.327008,0.338893,0.351588,0.39704,0.413731,0.41906,0.424598,0.362385,0.359635,0.00671158,0.282777,0.320027,0.331605,0.350943,0.396609,0.407104,0.41906,-9999,-9999
20070105,2.167,1.0,0.953,1.284,1.0,3.866,0.948,1.0,-0.431,-2.505,2.647,2.473,3.92,2.167,1.0,0.953,1.284,1.0,3.866,0.948,1.0,184.691,127.826,1.0,121.849,127.826,1.0,-9999,-9999,249.514,249.514,0.0,225.291,1.0,221.204,225.291,1.0,3.653,1.0,2.77,3.653,1.0,92.324,92.324,0.0,0.0,0.0,1.0,1.494,2.079,1.0,0.32375,1.0,7.978125,1.0,245.819375,1.0,48.1241666667,1.0,382.734,1.0,-0.121,1.0,15.499,1.0,-3.75729,-9999,19.3767,1.0,26.551,18.4637,29.1782,2.04664,8.20203,2.53336,1.0,3.47136,2.414,3.81485,4.49532,4.6137,9.0,1,28,20,28,20,-0.159544,-0.176444,1.0,1.0,0.0666089,0.0671648,0.0703627,0.0676988,-0.165592,-0.176545,1.0,1.0,0.0665193,0.0673915,0.0702779,0.0679237,-0.149397,-0.167004,1.0,1.0,0.0062773,0.00126506,-0.176545,-0.175702,-0.174281,-0.165592,-0.15596,-0.130351,-0.0481226,-0.176549,-0.176516,-0.175594,-0.166137,-0.162609,-0.159544,-0.155082,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0973175,0.0682515,0.101551,0.0583992,1.0,1.0,0.088184,0.0889539,0.0957311,0.0897569,-0.505231,-0.503624,0.42954,0.436374,1.0,1.0,0.0921389,0.0928444,0.0921447,0.0928641,0.0873273,0.0710308,0.0940767,0.060812,1.0,1.0,0.0879607,0.0890056,0.0955253,0.0898082,-0.505231,-0.507748,0.42954,0.429595,1.0,1.0,0.0922112,0.0936227,0.092217,0.0936423,0.0698507,0.0710308,0.0722418,0.0873273,0.098466,0.145543,0.281382,0.0682515,0.0710308,0.0716983,0.0864263,0.0927802,0.0949905,0.098466,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.507748,-0.507288,-0.506655,-0.505231,-0.505231,-0.505231,-0.499742,-0.507748,-0.507448,-0.507243,-0.505231,-0.505231,-0.503624,-0.491632,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.227673,0.230882,0.240729,0.00399758,0.219743,0.225278,0.225348,0.229025,0.250232,0.260234,0.28104,0.22865,0.226108,0.237529,0.00380831,0.217098,0.223027,0.224268,0.22865,0.238904,0.254666,0.273641,0.407427,0.407427,0.407733,0.00378487,0.382609,0.389726,0.391485,0.404888,0.412841,0.419853,0.438504,0.388233,0.391699,0.386926,0.007478,0.287026,0.310339,0.370189,0.391699,0.410563,0.41638,0.433541,0.258564,0.176958,0.192111,0.00830037,0.110305,0.123828,0.138046,0.185074,0.230084,0.255008,0.258564,0.18826,0.213439,0.197089,0.00763166,0.112679,0.133226,0.15637,0.201815,0.22958,0.232456,0.258564,0.367417,0.314296,0.318744,0.00597703,0.257224,0.264418,0.279009,0.31942,0.354318,0.365498,0.370028,0.363022,0.329166,0.318081,0.00595746,0.259079,0.26803,0.276142,0.3277,0.341208,0.355119,0.367417,-9999,-9999
