TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.584,4.151,1.21,5.282,1.044,4.584,0,4.151,1.21,0,5.282,1.044,0,117.724,-9999,-9999,38.192,38.192,0,-9999,-9999,290.643,290.643,0,-9999,-9999,315.634,315.634,0,-9999,-9999,0.955,0.955,0,101.084,101.084,0,1.758,1.758,0,2.937,2.937,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,14.7291,0,14.7291,-9999,14.6379,0,14.6379,-9999,-9999,-9999,29.871,18.129,0,0,1.29053,1.33521,0,0,-9999,-9999,-9999,-9999,1.28016,1.29053,0,0,-9999,-9999,-9999,-9999,1.29746,1.30438,0,0,0.0167515,0.0156123,1.1422,1.15464,1.19506,1.25408,1.3826,1.39949,1.47319,1.1422,1.19506,1.23386,1.29053,1.3826,1.39949,1.47319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96393,1.96393,0.895109,0.895109,0,0,-9999,-9999,-9999,-9999,0.056937,0.170767,1.38567,1.42552,0,0,-9999,-9999,-9999,-9999,1.94788,1.96393,0.895961,0.895109,0,0,-9999,-9999,-9999,-9999,0.056937,0.056937,1.38567,1.38567,0,0,-9999,-9999,-9999,-9999,1.85141,1.87067,1.95301,1.96393,1.96699,1.982,1.98619,1.85141,1.94543,1.95575,1.96393,1.96699,1.982,1.98619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191418,-0.144629,-0.137374,-0.0405463,0.286169,0.304116,0.485526,-0.191418,-0.137374,-0.0574486,0.056937,0.286169,0.304116,0.485526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83357,1.83709,1.82381,0.0034864,1.76614,1.81447,1.82608,1.83051,1.83514,1.83842,1.84259,1.82987,1.83135,1.81869,0.00412348,1.758,1.77808,1.81525,1.82985,1.83422,1.83635,1.83951,0.599707,0.546562,0.519428,0.0146192,0.342781,0.429025,0.436301,0.504293,0.595878,0.616095,0.634809,0.504293,0.551187,0.521221,0.0161753,0.343491,0.406765,0.433917,0.546562,0.603358,0.619982,0.641214,2.20651,2.04758,1.98811,0.0305519,1.78104,1.78278,1.81844,1.92377,2.20651,2.21967,2.31855,2.04758,2.04757,1.98696,0.0317892,1.78104,1.78362,1.82509,1.92216,2.20651,2.24387,2.31855,0.264975,0.249359,0.272598,0.00410443,0.225143,0.225419,0.264975,0.280411,0.284727,0.302436,0.307058,0.249359,0.249358,0.274933,0.00396223,0.225143,0.225689,0.264975,0.282702,0.285155,0.303373,0.307057,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.593,1.776,1.281,3.648,1.447,2.593,0,1.776,1.281,0,3.648,1.447,0,181.376,-9999,-9999,77.793,77.793,0,-9999,-9999,273.108,273.108,0,-9999,-9999,297.668,297.668,0,-9999,-9999,1.118,1.118,0,100.583,100.583,0,1.744,1.744,0,2.801,2.801,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,14.9957,0,14.9957,0.680067,14.2441,0,14.2441,1.34734,-9999,-9999,27.0357,20.9643,3.17857,2.5,1.29174,1.33616,0,0,0.0756374,0.0716811,0.144809,0.124223,1.28234,1.29174,0,0,0.0756446,0.0756374,0.144812,0.126547,1.29841,1.30535,0,0,0.0167869,0.0155857,1.14145,1.15273,1.19679,1.25576,1.38338,1.3997,1.47323,1.14145,1.19679,1.23657,1.29174,1.38338,1.3997,1.47323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98421,1.98421,0.909816,0.909816,0,0,0.0766186,0.0766186,0.101122,0.0771795,0.28975,0.387813,1.43706,1.44995,0,0,0.133866,0.133866,0.234302,0.230671,1.9681,1.98421,0.910612,0.909816,0,0,0.0766395,0.0766186,0.101138,0.0771795,0.28975,0.28975,1.43706,1.43706,0,0,0.133866,0.133866,0.234302,0.230671,1.83288,1.85222,1.9681,1.97953,1.98421,1.98421,1.98784,1.83288,1.96564,1.96887,1.98421,1.98421,1.98421,1.98784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0854997,0.143463,0.152345,0.215886,0.492404,0.528053,0.685905,0.0854997,0.152345,0.191708,0.28975,0.492029,0.528053,0.685905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71519,1.72347,1.70589,0.00349219,1.65779,1.67927,1.69836,1.70797,1.71889,1.72659,1.73632,1.70645,1.70994,1.69846,0.00591321,1.62762,1.67144,1.69519,1.7064,1.71692,1.72347,1.7292,0.478618,0.431732,0.400536,0.0159266,0.19996,0.303545,0.320483,0.392962,0.471934,0.509661,0.542463,0.392962,0.427597,0.400052,0.0192361,0.201675,0.253866,0.315116,0.431732,0.503228,0.519924,0.548796,2.11927,1.96662,1.9095,0.0293439,1.71063,1.7123,1.74654,1.84771,2.11927,2.13191,2.22688,1.96662,1.96662,1.9084,0.0305323,1.71063,1.7131,1.75293,1.84616,2.11927,2.15515,2.22688,0.535261,0.503715,0.549229,0.00808862,0.454825,0.455377,0.535261,0.564121,0.573082,0.607161,0.615876,0.503715,0.503714,0.553889,0.00782826,0.454825,0.455916,0.535261,0.568938,0.574411,0.608902,0.615875,-9999,-9999
200503,8.278,0.702957,7.395,1.81,0.708333,9.131,2.277,0.697581,6.881,5.484,1.792,8.229,2.225,7.255,0.702957,6.35,1.871,0.708333,8.134,2.282,0.697581,275.089,98.949,0.704301,120.73,108.783,0.704301,-9999,-9999,292.366,292.366,0,318.29,0.702957,317.4,321.584,0.702957,2.949,0.702957,1.813,2.597,0.702957,100.288,100.463,0.693548,1.51,1.995,0.693548,2.292,2.473,0.693548,0.393560572,0.677419355,55.33400004,0.677419355,253.7890506,0.677419355,382.562,0.702957,0,1,17.7965,0.702957,17.7965,0.5351,22.4455,0.702957,22.4455,0.560143,-9999,-9999,23.6129,24.3871,23.6129,24.3871,1.42093,1.43585,0.701613,0.701613,0.0670827,0.0663785,0.14788,0.145754,1.40447,1.42093,0.701613,0.701613,0.0671479,0.0670827,0.147909,0.146076,1.41209,1.40615,0.700168,0.700403,0.0209663,0.0178707,1.27129,1.27963,1.28469,1.37519,1.53569,1.5432,1.61531,1.26575,1.28261,1.28604,1.42093,1.5321,1.54213,1.55068,0.702285,0.701613,0.701613,0.701613,0.696909,0.698925,0.696237,0.701613,0.701613,0.701613,0.701613,0.698925,0.698925,0.696237,2.14578,2.14584,0.987815,0.98258,0.708333,0.708333,0.0630495,0.0630495,0.109108,0.0997225,0.600931,0.630559,2.94739,2.9309,0.694946,0.694946,0.111634,0.111634,0.227014,0.214375,2.11543,2.14578,0.98204,0.987815,0.708333,0.708333,0.0632018,0.0630495,0.109196,0.0997225,0.599696,0.600931,2.94635,2.94739,0.694946,0.694946,0.111694,0.111634,0.227044,0.214375,2.0047,2.01937,2.03108,2.11543,2.16592,2.19746,2.27162,2.01423,2.01937,2.03033,2.13393,2.15231,2.17389,2.20934,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.708333,0.420034,0.441339,0.448243,0.542404,0.801423,0.836679,0.863696,0.41885,0.441404,0.453231,0.600931,0.785763,0.807435,0.85359,0.694946,0.694946,0.694946,0.694946,0.688693,0.683474,0.684764,0.694946,0.694946,0.694946,0.694946,0.691175,0.689934,0.684764,2.1816,2.2633,2.24168,0.0145083,2.12847,2.13904,2.14313,2.25183,2.33568,2.3447,2.36377,2.14056,2.25183,2.24244,0.0168151,2.11423,2.13555,2.14056,2.24445,2.3405,2.35581,2.37808,0.85396,0.842375,0.835536,0.00434482,0.775768,0.809979,0.819923,0.839472,0.855934,0.859367,0.874808,0.8441,0.847362,0.830348,0.0058598,0.763792,0.797293,0.808347,0.836283,0.858467,0.85946,0.865968,2.28657,2.23496,2.23195,0.0163611,2.08408,2.11722,2.13635,2.19805,2.3138,2.34364,2.38271,2.23496,2.21918,2.21345,0.014731,2.07373,2.11128,2.13556,2.18879,2.28688,2.3164,2.3469,0.85725,0.843352,0.852931,0.00828698,0.754878,0.798568,0.823361,0.85725,0.883101,0.891371,0.931502,0.843352,0.84768,0.839981,0.00923094,0.748605,0.785903,0.815759,0.846696,0.879422,0.888354,0.894232,-9999,-9999
200504,10.887,1,9.512,1.855,1,11.878,2.645,1,10.75,9.08,1.749,11.947,2.515,10.887,1,9.512,1.855,1,11.878,2.645,1,374.34,160.377,1,166.632,160.377,1,-9999,-9999,310.385,310.385,0,333.226,1,335.86,333.226,1,4.243,1,3.049,4.243,1,100.052,100.308,1,2.195,1.644,1,2.421,2.659,1,0.474228577,1,104.6441578,1,349.9943712,0.852777778,379.932,0.999306,0,1,35.8852,1,35.8852,0.797228,47.625,1,47.625,0.780672,-9999,-9999,20.1333,27.8667,20.1333,27.8667,1.14,1.11034,0.998611,0.998611,0.0984186,0.0972435,0.108426,0.105292,1.14221,1.14,0.998611,0.998611,0.0987462,0.0984186,0.108724,0.106378,1.08788,1.09967,0.996806,0.998403,0.0090698,0.00694457,0.949871,1.04901,1.0691,1.0937,1.12685,1.14,1.15849,1.02464,1.06026,1.07819,1.09844,1.13452,1.14101,1.15843,0.990972,0.997917,0.998611,1,1,0.998611,0.998611,0.995139,0.997917,0.998611,0.998611,1,0.998611,0.998611,3.51608,3.46741,1.90338,1.79898,0.998485,0.998485,0.136762,0.136762,0.156914,0.14662,-0.59699,-0.609676,3.97993,3.97062,0.998718,0.998718,0.130092,0.130092,0.140497,0.139418,3.51744,3.51608,1.95503,1.90338,0.998485,0.998485,0.137683,0.136762,0.157717,0.14662,-0.596352,-0.59699,3.98007,3.97993,0.998718,0.998718,0.130269,0.130092,0.14066,0.139418,3.15478,3.32963,3.37773,3.4151,3.47033,3.48349,3.5219,3.33485,3.38814,3.39557,3.43611,3.47286,3.49385,3.52838,0.89992,1,1,0.998485,1,0.998485,0.998485,1,1,0.998485,0.993939,0.998485,0.998485,0.998485,-0.710281,-0.667247,-0.63923,-0.595605,-0.577809,-0.561128,-0.543383,-0.700852,-0.666537,-0.643622,-0.595605,-0.583718,-0.566271,-0.552687,0.990274,0.984527,0.998718,0.998718,1,0.998718,1,0.992573,0.997569,0.998718,0.998718,0.998718,1,0.998718,3.8158,3.9247,3.80088,0.0161411,3.63658,3.68096,3.72375,3.80841,3.84206,3.92283,3.97112,3.66933,3.91974,3.77176,0.0173696,3.54885,3.66173,3.67781,3.76831,3.83505,3.89591,3.93019,2.67479,2.78469,2.70121,0.0175772,2.51501,2.59283,2.63226,2.67468,2.75774,2.81059,2.921,2.74002,2.77753,2.68388,0.0189134,2.44914,2.57061,2.59701,2.66509,2.7458,2.78643,2.88615,3.20963,3.49035,3.37214,0.0326408,3.03086,3.0968,3.20963,3.43712,3.50946,3.54493,3.63307,3.49035,3.52585,3.38663,0.0304395,3.03442,3.13829,3.22303,3.43712,3.52621,3.54496,3.63307,2.26704,2.44587,2.34956,0.0145453,2.20188,2.24169,2.26704,2.35241,2.41509,2.43957,2.50346,2.44587,2.4573,2.35441,0.0135249,2.23055,2.24953,2.27762,2.35706,2.41509,2.44435,2.47542,-9999,-9999
200505,13.973,1,12.023,1.944,1,15.045,2.933,1,14.354,12.115,1.633,15.59,2.739,13.973,1,12.023,1.944,1,15.045,2.933,1,450.233,219.931,1,232.153,219.931,1,-9999,-9999,318.764,318.764,0,352.208,1,344.446,352.208,1,5.828,1,4.993,5.828,1,100.337,100.612,1,1.721,2.05,1,2.352,2.599,1,0.434905052,1,151.1621425,1,466.7671737,0.999327957,374.873,1,0,1,71.3322,1,71.3322,0.811614,45.677,1,45.677,0.679189,-9999,-9999,17.129,30.871,17.0645,30.871,-4.2689,-4.2881,0.995968,0.995296,0.112274,0.111323,0.119232,0.113963,-4.26332,-4.2689,0.995968,0.995968,0.112687,0.112274,0.119621,0.114892,-4.27891,-4.26457,0.992792,0.994943,0.011784,0.00406673,-4.33779,-4.32008,-4.2881,-4.26345,-4.25062,-4.23981,-4.22719,-4.32182,-4.2881,-4.28217,-4.25836,-4.24897,-4.23933,-4.23165,0.993952,0.983871,0.995296,0.994624,0.993952,0.994624,0.995968,0.994624,0.995296,0.995296,0.99664,0.994624,0.993952,0.995968,4.8337,4.83812,2.08506,2.03018,1,1,0.142029,0.142029,0.173317,0.179173,-9.0401,-9.07092,9.06388,9.05406,0.993811,0.992833,0.148525,0.148525,0.17689,0.165578,4.82766,4.8337,2.08685,2.08506,1,1,0.14197,0.142029,0.173269,0.179173,-9.02758,-9.0401,9.07634,9.06388,0.993811,0.993811,0.149241,0.148525,0.177492,0.165578,4.72628,4.75784,4.78196,4.82063,4.92318,4.9565,5.00009,4.7343,4.78163,4.79595,4.82145,4.94535,5.00009,5.06023,1,1,1,1,0.962049,0.998102,0.998102,1,1,1,1,0.998102,0.998102,0.998102,-9.19858,-9.15891,-9.10758,-9.0401,-8.99443,-8.96676,-8.95244,-9.1766,-9.1198,-9.10602,-9.0401,-8.99614,-8.97342,-8.96199,0.992866,0.986685,0.992833,0.993811,0.994788,0.993748,0.993748,0.991825,0.986685,0.991825,0.993811,0.994788,0.993748,0.995766,5.19178,5.19707,5.28671,0.0239762,5.09476,5.1749,5.19144,5.21721,5.38706,5.51836,5.53429,5.24822,5.20608,5.28333,0.0254009,5.09276,5.16951,5.19144,5.21546,5.31422,5.50456,5.54846,9.45258,9.46596,9.55128,0.023972,9.35328,9.43932,9.46469,9.48552,9.61297,9.77054,9.802,9.48192,9.4694,9.56224,0.0333796,9.34546,9.42319,9.44619,9.48192,9.612,9.77088,9.85091,4.54205,4.50955,4.61767,0.0550786,4.30127,4.36161,4.43623,4.50955,4.61679,4.87815,5.41302,4.50955,4.48401,4.56308,0.0440032,4.15999,4.3042,4.41811,4.50955,4.61076,4.76922,5.08233,9.05234,9.04014,9.13885,0.0385786,8.89402,8.96003,9.00579,9.04419,9.15393,9.32858,9.69354,9.04014,9.03205,9.11568,0.0327427,8.89402,8.96003,8.99165,9.04375,9.14778,9.30539,9.52958,-9999,-9999
200506,18.196,1,15.94,2.121,1,19.222,3.432,1,18.783,16.179,1.763,19.966,3.112,18.196,1,15.94,2.121,1,19.222,3.432,1,484.658,246.534,1,264.576,246.534,1,-9999,-9999,341.27,341.27,0,386.7,1,367.503,386.7,1,7.349,1,7.283,7.349,1,100.485,100.757,1,1.443,2.964,1,2.008,2.287,1,0.372753061,1,168.218091,1,529.6750139,1,371.2,1,0,1,95.3271,0.999306,95.3271,0.957466,32.1922,1,32.1922,0.653699,-9999,-9999,15,33,15,33,-6.75131,-6.76827,0.988889,0.986111,0.142227,0.146199,0.170965,0.156751,-6.75035,-6.75131,0.988889,0.988889,0.142261,0.142227,0.170993,0.153052,-6.73355,-6.73565,0.982795,0.985677,0.0146296,0.0126085,-6.91866,-6.8623,-6.7749,-6.73104,-6.68374,-6.67256,-6.6004,-6.89383,-6.79081,-6.77064,-6.74108,-6.68211,-6.67774,-6.6209,0.969444,0.974306,0.981944,0.980556,0.988889,0.988889,0.990972,0.979861,0.98125,0.986111,0.980556,0.988889,0.989583,0.990972,5.52666,5.54512,1.70334,1.66719,0.98,0.973333,0.131019,0.131019,0.162503,0.15298,-11.9752,-12.0074,11.4057,11.4175,0.992929,0.991919,0.190252,0.190252,0.257848,0.244703,5.52838,5.52666,1.69921,1.70334,0.98,0.98,0.132446,0.131019,0.163656,0.15298,-11.9747,-11.9752,11.4066,11.4057,0.992929,0.992929,0.190097,0.190252,0.257733,0.244703,5.4575,5.48298,5.51323,5.5515,5.5833,5.67524,5.82202,5.4575,5.49686,5.52311,5.56524,5.58362,5.65481,5.79934,0.977778,0.98,0.977778,0.98,0.98,0.966667,0.96,0.977778,0.98,0.98,0.98,0.98,0.966667,0.966667,-12.2692,-12.2019,-12.0472,-11.9752,-11.869,-11.8538,-11.7576,-12.251,-12.1683,-12.0414,-11.9799,-11.9022,-11.8605,-11.7588,0.981818,0.985859,0.989899,0.992929,0.992929,0.994949,0.99697,0.980808,0.987879,0.987879,0.992929,0.992929,0.993939,0.99697,5.68812,5.64731,5.66768,0.0155763,5.50013,5.54082,5.60479,5.65087,5.71844,5.73127,5.81067,5.71844,5.66756,5.67487,0.0164512,5.50387,5.59328,5.61333,5.66756,5.72053,5.75653,5.84738,12.3754,12.3986,12.4033,0.0179419,12.2747,12.3063,12.3249,12.3754,12.4126,12.5356,12.598,12.3659,12.4179,12.4084,0.0204291,12.2767,12.2989,12.318,12.3668,12.4126,12.5461,12.657,6.95656,6.58894,6.70818,0.0494791,5.91559,6.36676,6.58894,6.70415,6.87084,6.95656,7.21316,6.58894,6.60711,6.69414,0.0610745,5.99198,6.31817,6.38747,6.68646,6.83428,7.00077,7.26318,13.4936,13.2149,13.3332,0.0464834,12.6849,13.0306,13.1851,13.3256,13.4936,13.611,13.81,13.2149,13.2203,13.3124,0.0516484,12.7257,12.9633,13.1516,13.2648,13.4508,13.6352,13.8861,-9999,-9999
