TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.541,-1.575,1.559,1.133,1.484,-0.541,0.0,-1.575,1.559,0.0,1.133,1.484,0.0,126.711,-9999,-9999,50.377,50.377,0.0,-9999,-9999,283.834,283.834,0.0,-9999,-9999,277.696,277.696,0.0,-9999,-9999,0.734,0.734,0.0,97.635,97.635,0.0,2.568,2.568,0.0,1.266,1.266,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.06398,3.0,113.29,0.0,147.876,-9999,22.0066,0.0,28.7249,-9999,1.0,3,29.5806,18.4194,0.0,0.0,6.2681,5.75032,0.0,0.0,-9999,-9999,-9999,-9999,6.94913,6.00895,0.0,0.0,-9999,-9999,-9999,-9999,6.03543,5.71944,0.0,0.0,0.14426,0.154981,4.70209,4.88645,5.60623,6.00895,6.63199,6.94913,7.8244,3.84735,4.64155,4.88645,5.73987,6.24966,6.63533,7.48005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2694,8.90462,3.25115,3.69306,0.0,0.0,-9999,-9999,-9999,-9999,0.162637,0.11327,2.03535,2.0631,0.0,0.0,-9999,-9999,-9999,-9999,10.7655,9.3239,3.34508,3.62033,0.0,0.0,-9999,-9999,-9999,-9999,0.162637,0.115829,2.03535,2.05832,0.0,0.0,-9999,-9999,-9999,-9999,7.39855,7.47192,8.58828,9.29922,10.4129,10.7697,12.0566,6.67531,7.54695,7.74448,8.90462,9.62859,10.4129,11.5037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.434375,0.062205,0.0895867,0.131922,0.269404,0.270531,0.295815,-1.15803,-0.434375,-0.0221327,0.0955364,0.161838,0.278671,0.278671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.55017,3.38283,3.87683,0.110937,3.33037,3.33659,3.38283,3.42397,4.36335,4.89727,5.15612,3.91438,5.10552,4.046,0.132033,2.59491,3.33659,3.38283,3.95646,4.74709,5.05469,5.17688,-2.10104,-2.62611,-1.84262,0.113954,-3.10441,-2.39862,-2.35806,-1.85555,-1.4091,-1.28775,-0.516981,-1.7464,-1.84362,-1.98943,0.108307,-3.09762,-2.62611,-2.39862,-2.00394,-1.72395,-1.47922,-0.708968,1.11606,0.756633,1.30627,0.190119,0.233279,0.233593,0.410878,0.973539,1.4428,2.51602,4.01188,0.670861,0.233279,0.881967,0.138314,0.233279,0.233307,0.233672,0.570324,1.17659,1.52642,2.08401,4.43001,4.27134,4.13633,0.162598,2.67226,2.67352,3.02744,4.51907,4.88486,5.17812,5.48626,3.58391,2.67226,3.6216,0.145127,2.67226,2.67237,2.67385,3.28629,4.45716,4.5969,5.43615,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.555,-2.521,1.057,-0.319,1.497,-1.555,0.0,-2.521,1.057,0.0,-0.319,1.497,0.0,190.235,-9999,-9999,77.984,77.984,0.0,-9999,-9999,285.233,285.233,0.0,-9999,-9999,279.51,279.51,0.0,-9999,-9999,0.44,0.44,0.0,96.985,96.985,0.0,2.94,2.94,0.0,1.176,1.176,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.04986,3.0,113.6,0.0,142.096,-9999,21.8029,0.0,27.2722,-9999,2.0,3,26.8929,21.1071,0.0,0.0,6.26833,5.75631,0.0,0.0,-9999,-9999,-9999,-9999,6.94129,6.01419,0.0,0.0,-9999,-9999,-9999,-9999,6.0405,5.72339,0.0,0.0,0.143635,0.154832,4.71255,4.90396,5.62065,6.01419,6.62379,6.94129,7.82744,3.84033,4.65201,4.90396,5.74586,6.25852,6.62748,7.48891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.7742,9.37751,2.79295,3.50223,0.0,0.0,-9999,-9999,-9999,-9999,0.779173,0.640862,2.64064,2.44815,0.0,0.0,-9999,-9999,-9999,-9999,11.3208,9.838,2.8062,3.34724,0.0,0.0,-9999,-9999,-9999,-9999,0.779173,0.64288,2.64064,2.44424,0.0,0.0,-9999,-9999,-9999,-9999,7.87143,7.9982,9.06243,9.838,10.9491,11.3472,12.76,7.44409,8.17658,8.33893,9.37751,10.2344,10.9491,12.2516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2685,0.484551,0.536669,0.632447,0.833108,0.83955,0.911973,-1.07883,-0.273002,0.20428,0.567569,0.683382,0.857386,0.86204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.12317,2.95126,3.38605,0.0982377,2.90391,2.91645,2.95126,2.99344,3.776,4.3564,4.52423,3.40791,4.47225,3.5378,0.11542,2.24927,2.91645,2.96499,3.41268,4.20103,4.40068,4.57323,-2.52842,-3.06293,-2.33734,0.116578,-3.72432,-2.84779,-2.79552,-2.41731,-1.842,-1.71007,-0.92388,-2.31345,-2.46904,-2.50271,0.107332,-3.63246,-3.06293,-2.84779,-2.52842,-2.26361,-1.93897,-1.26425,0.867071,0.557165,1.0897,0.179644,0.16761,0.167835,0.295213,0.705923,1.09517,2.28846,3.75999,0.541173,0.16761,0.711418,0.125695,0.16761,0.16763,0.167892,0.409774,0.918864,1.14789,1.67595,5.87969,5.73469,5.54238,0.215894,3.61157,3.61312,4.05955,5.98959,6.57186,6.99999,7.35237,4.7888,3.61157,4.85205,0.190172,3.61157,3.6117,3.61351,4.41769,5.91178,6.10084,7.22127,-9999,-9999
200503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.149,2.071,1.744,6.163,2.726,4.149,0.0,2.071,1.744,0.0,6.163,2.726,0.0,282.631,-9999,-9999,145.641,145.641,0.0,-9999,-9999,294.401,294.401,0.0,-9999,-9999,291.397,291.397,0.0,-9999,-9999,1.58,1.58,0.0,97.055,97.055,0.0,1.724,1.724,0.0,0.951,0.951,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.06925,3.0,113.098,0.0,137.626,-9999,21.6034,0.0,26.2888,-9999,3.0,3,23.5806,24.4194,0.0,0.0,6.25959,5.74549,0.0,0.0,-9999,-9999,-9999,-9999,6.94839,6.0033,0.0,0.0,-9999,-9999,-9999,-9999,6.03825,5.72042,0.0,0.0,0.143991,0.155083,4.71376,4.90434,5.61719,6.0033,6.63125,6.94839,7.83242,3.83786,4.65316,4.90434,5.73527,6.25516,6.63459,7.48555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0322,9.80073,2.5626,3.51119,0.0,0.0,-9999,-9999,-9999,-9999,1.89135,1.3915,4.0446,3.05512,0.0,0.0,-9999,-9999,-9999,-9999,11.6566,10.2892,2.50103,3.28645,0.0,0.0,-9999,-9999,-9999,-9999,1.89063,1.42653,4.04357,3.12262,0.0,0.0,-9999,-9999,-9999,-9999,8.17822,8.3063,9.36416,10.2892,11.217,11.6775,13.2367,8.62347,8.97679,9.15716,9.80073,10.6597,11.2141,12.9465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0915817,1.20469,1.28147,1.49932,1.89063,1.89063,2.04211,-1.08056,0.0654222,0.516902,1.3417,1.57416,1.89063,1.89184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26611,5.1142,5.84767,0.164801,4.94831,5.00641,5.1142,5.15173,6.80511,7.07948,7.69352,5.94565,7.6478,6.08817,0.202292,3.50134,4.89948,5.1142,6.56798,7.0042,7.50658,7.69374,-0.378569,-0.889098,0.127253,0.12115,-0.80064,-0.631282,-0.593433,0.18094,0.681028,0.836475,1.16855,0.445948,0.699402,0.0499222,0.139726,-1.69348,-0.875289,-0.621988,-0.00486138,0.718455,0.791314,1.46229,2.16878,1.64828,2.25322,0.241231,0.535875,0.536594,0.943843,2.23486,2.94566,3.88119,5.08842,1.20343,0.535875,1.61572,0.194509,0.535875,0.535938,0.536777,1.20343,2.25332,2.51969,3.76312,8.66748,8.61119,8.2963,0.319052,5.48004,5.482,6.08373,8.80962,9.90042,10.6189,11.0082,7.13555,5.48004,7.26136,0.274908,5.48004,5.48021,5.4825,6.64603,8.70533,8.99813,10.6599,-9999,-9999
200504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.0,7.101,2.028,10.402,2.788,9.0,0.0,7.101,2.028,0.0,10.402,2.788,0.0,379.32,-9999,-9999,172.104,172.104,0.0,-9999,-9999,316.942,316.942,0.0,-9999,-9999,320.622,320.622,0.0,-9999,-9999,3.193,3.193,0.0,96.9,96.9,0.0,3.25,3.25,0.0,1.054,1.054,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.0614,3.0,113.32,0.0,127.695,-9999,21.8044,0.0,24.5703,-9999,3.0,3,20.3,27.7,0.0,0.0,6.26524,5.75052,0.0,0.0,-9999,-9999,-9999,-9999,6.94644,6.00863,0.0,0.0,-9999,-9999,-9999,-9999,6.03798,5.72101,0.0,0.0,0.143971,0.154968,4.70937,4.89806,5.61449,6.00863,6.62918,6.94644,7.82811,3.8419,4.6488,4.89806,5.74015,6.25431,6.63263,7.4847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9819,10.0015,2.58301,3.66418,0.0,0.0,-9999,-9999,-9999,-9999,3.00511,2.24741,4.9274,3.75664,0.0,0.0,-9999,-9999,-9999,-9999,11.7017,10.4385,2.51271,3.46215,0.0,0.0,-9999,-9999,-9999,-9999,3.00852,2.37147,4.9342,3.94145,0.0,0.0,-9999,-9999,-9999,-9999,8.01374,8.13817,9.31943,10.4302,11.293,11.7199,13.504,8.86051,9.28876,9.62504,10.0104,10.6792,11.1935,13.263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.800025,2.05667,2.15219,2.51457,3.00457,3.00852,3.16359,-0.295912,0.718323,1.18333,2.22147,2.60933,3.00457,3.00906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.11236,6.98312,7.9748,0.225195,6.74561,6.79525,6.98312,7.01523,9.30985,9.83578,10.4269,8.14003,10.3877,8.29173,0.281289,4.46015,6.54877,6.98312,9.01064,9.58449,10.1324,10.5113,1.46328,0.974486,2.25379,0.154815,1.05625,1.2326,1.27816,2.18969,2.95335,3.29373,3.79423,2.80327,3.4413,2.25375,0.201351,-0.444023,0.974486,1.24201,2.50759,3.26786,3.51427,3.80243,3.35297,2.67115,3.31782,0.306791,0.886363,0.887552,1.56116,3.47921,4.43727,5.80332,6.21344,1.79468,0.886363,2.44143,0.260311,0.886363,0.886467,0.887855,1.79468,3.35297,3.85528,5.62928,9.57492,9.53229,9.17113,0.353845,6.0746,6.07672,6.73282,9.72983,10.9639,11.7338,12.1814,7.81463,6.0746,8.01149,0.303584,6.0746,6.07479,6.07726,7.28031,9.61572,9.94068,11.7776,-9999,-9999
200505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.46,11.161,2.148,14.736,2.92,13.46,0.0,11.161,2.148,0.0,14.736,2.92,0.0,452.397,-9999,-9999,217.576,217.576,0.0,-9999,-9999,330.716,330.716,0.0,-9999,-9999,338.479,338.479,0.0,-9999,-9999,4.76,4.76,0.0,97.251,97.251,0.0,4.127,4.127,0.0,0.959,0.959,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.06398,3.0,113.29,0.0,120.265,-9999,22.0066,0.0,23.3614,-9999,3.0,3,17.2258,30.7742,0.0,0.0,6.2681,5.75032,0.0,0.0,-9999,-9999,-9999,-9999,6.94913,6.00895,0.0,0.0,-9999,-9999,-9999,-9999,6.03543,5.71944,0.0,0.0,0.14426,0.154981,4.70209,4.88645,5.60623,6.00895,6.63199,6.94913,7.8244,3.84735,4.64155,4.88645,5.73987,6.24966,6.63533,7.48005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.6791,10.1398,2.61592,3.74206,0.0,0.0,-9999,-9999,-9999,-9999,3.98305,2.9483,5.55867,4.26749,0.0,0.0,-9999,-9999,-9999,-9999,11.5236,10.446,2.6179,3.64198,0.0,0.0,-9999,-9999,-9999,-9999,3.98806,3.18128,5.56625,4.53664,0.0,0.0,-9999,-9999,-9999,-9999,7.29815,7.45451,9.1373,10.3014,11.1604,11.5543,13.6743,8.31001,9.1373,9.73881,10.1527,10.5209,10.9066,13.3981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60788,2.94218,3.00819,3.42905,3.98401,3.98857,4.10858,0.675974,1.5355,1.96426,2.94637,3.58648,3.98401,3.99494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.27077,9.22154,10.5216,0.301732,8.89046,8.90956,9.20786,9.23369,12.0604,13.1983,13.6464,10.7839,13.6313,10.9264,0.383214,5.45023,8.43364,9.20786,11.901,13.0448,13.2808,13.6907,3.61956,3.21259,4.8022,0.215059,3.26652,3.47122,3.54155,4.42457,5.94666,6.53567,7.01104,5.52258,6.68212,4.89095,0.293663,0.552565,3.21259,3.44999,5.40631,6.45416,6.77669,7.01104,5.26526,4.54197,5.05984,0.404999,1.5641,1.5662,2.66621,5.42176,7.05277,7.53224,8.6552,2.66621,1.5641,3.78909,0.348782,1.5641,1.56428,1.56673,2.87342,4.99308,6.2741,8.33786,11.1852,11.1931,10.7091,0.420866,7.15406,7.15642,7.90149,11.359,12.886,13.7178,14.2921,8.76585,7.15406,9.2755,0.357212,7.15406,7.15427,7.15702,8.15662,11.2294,11.6141,13.7636,-9999,-9999
