TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
200411,1.122,1.0,0.178,2.778,1.0,2.494,2.666,1.0,-0.561,-1.184,1.693,0.35,1.543,1.122,1.0,0.178,2.778,1.0,2.494,2.666,1.0,148.363,68.275,1.0,64.021,68.275,1.0,-9999,-9999,254.883,254.883,0.0,257.3,1.0,257.689,257.3,1.0,2.028,1.0,1.183,2.028,1.0,97.444,97.33,0.997222,0.727,0.747,1.0,1.974,1.903,0.979861,-9999,-9999,31.2874842908,0.997222222222,131.264180556,1.0,369.542,1.0,-9999,1.0,13.0032,0.822222,-9999,0.398923,5.50062,0.822917,-9999,0.712621,-9999,-9999,28.5333,19.4667,28.5333,19.4333,-0.63532,0.789583,0.043286,0.0538251,-0.692099,0.786806,0.0421139,0.0528871,-0.652692,0.783368,0.0050124,-0.726396,-0.687895,-0.666261,-0.646494,-0.634396,-0.623912,-0.621157,0.754167,0.814583,0.790972,0.795139,0.793056,0.768056,0.756944,0.303706,0.849142,0.834221,0.0506941,0.0776247,-1.88405,1.85847,0.72551,0.0688843,0.109419,0.210699,0.736922,0.829788,0.0495065,0.0768543,-1.89166,1.84821,0.725597,0.0689222,0.109443,0.168366,0.259354,0.280352,0.299292,0.353018,0.376924,0.405994,0.875692,0.78415,0.838652,0.839801,0.781813,0.786575,0.787765,-2.03907,-2.03677,-2.00314,-1.89166,-1.87076,-1.86674,-1.81581,0.722176,0.722176,0.722176,0.725597,0.72551,0.72551,0.727176,0.403041,0.557214,0.39606,0.0151383,0.245395,0.283693,0.347253,0.386576,0.432773,0.455357,0.587317,1.0181,1.24931,1.04946,0.0153395,0.928563,0.955217,0.988062,1.02356,1.06974,1.08754,1.25358,0.365358,0.365358,0.220031,0.0208718,0.0164635,0.0373015,0.111593,0.223263,0.347764,0.35764,0.385585,0.798106,0.843484,0.821874,0.0229846,0.684448,0.706255,0.715645,0.764306,0.839093,1.0419,1.04943,-9999,-9999
200412,-7.966,0.285618,-10.019,2.837,0.296774,-4.546,2.25,0.267025,-10.906,-11.42,3.681,-10.051,2.158,-11.646,0.285618,-12.557,3.879,0.296774,-10.127,2.251,0.267025,113.547,34.594,1.0,39.525,34.594,1.0,-9999,-9999,227.282,227.282,0.0,216.833,0.285618,228.205,216.843,0.285618,0.685,0.285618,0.158,0.264,0.285618,97.128,97.122,0.0598118,1.883,1.261,1.0,2.151,2.152,0.0698925,-9999,-9999,-9999,-9999,66.4781740591,1.0,367.504,0.284274,-9999,1.0,9.69606,0.281586,-9999,0.301467,-7.99625,0.285618,-9999,0.908346,-9999,-9999,30.0,18.0,13.4194,8.90323,0.898035,0.273522,0.0385257,0.531929,0.898008,0.273522,0.0392764,0.531984,1.07745,0.271841,0.0648394,0.593424,0.736153,0.770358,0.898035,1.27606,1.79722,1.851,0.278898,0.27621,0.275538,0.273522,0.269489,0.265457,0.265457,1.38484,0.968223,0.284946,0.0755841,0.743356,-0.00036207,1.32003,0.25448,0.0608833,0.144291,1.38481,0.968224,0.284946,0.0529448,0.741396,-0.000379126,1.32001,0.25448,0.0513519,0.140535,0.958057,1.15798,1.2057,1.38484,1.90637,2.63699,2.71507,0.293548,0.289247,0.288172,0.284946,0.278495,0.274194,0.274194,-0.0718256,-0.038262,-0.0298958,-0.00036207,0.117678,0.223371,0.231454,0.25448,0.25448,0.25448,0.25448,0.25448,0.250896,0.250896,1.08393,1.07933,0.996908,0.0552931,1.32505e-08,0.963951,0.977781,1.08393,1.11047,1.23088,1.29442,0.241627,0.181319,-0.078977,0.0745814,-1.08148,-0.566337,-0.560501,0.151574,0.236723,0.315562,0.370527,0.247808,0.247808,0.123912,0.012201,0.00772804,0.0171087,0.0228733,0.147422,0.177912,0.203489,0.2412,0.434837,0.474735,0.469525,0.0167338,0.361426,0.398504,0.424666,0.442866,0.471886,0.577681,0.582358,-9999,-9999
200501,-7.463,0.0,-9.782,2.307,0.0,-3.827,2.401,0.0,-14.912,-15.622,2.83,-13.802,2.317,-14.912,0.0,-15.622,2.83,0.0,-13.802,2.317,0.0,130.925,56.2,0.977151,58.605,57.276,0.977151,-9999,-9999,208.222,208.222,0.0,212.871,0.0,207.844,207.844,0.0,0.791,0.0,0.101,0.101,0.0,97.824,97.824,0.0,1.775,0.148,0.943548,1.823,1.823,0.0,-9999,-9999,-9999,-9999,109.701197557,0.935483870968,367.887,0.0,-9999,1.0,12.8445,0.0,-9999,-9999,-4.5723,0.0,-9999,-9999,-9999,-9999,29.3226,18.6774,0.0,0.0,0.695384,0.0,-9999,-9999,0.695384,0.0,-9999,-9999,0.871029,0.0,0.062666,0.403312,0.538689,0.570358,0.695384,1.06691,1.56606,1.61334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33093,0.74855,0.0,-9999,-9999,-0.366227,1.39915,0.0,-9999,-9999,1.33093,0.74855,0.0,-9999,-9999,-0.366227,1.39915,0.0,-9999,-9999,0.907029,1.10394,1.14989,1.33093,1.86094,2.58763,2.65836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425362,-0.398662,-0.392231,-0.366227,-0.264867,-0.178894,-0.17265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476562,1.41383,0.636475,0.0603892,0.290086,0.303617,0.383175,0.490923,0.650863,1.21261,1.41383,-0.0639688,0.718447,-0.233056,0.0910633,-1.10762,-1.03877,-0.785662,-0.280272,0.0933715,0.517225,0.718447,0.327435,0.327435,1.7288,0.261655,0.0518882,0.0518907,0.0519173,0.70598,3.35389,3.59403,3.72808,2.52107,2.81098,2.59616,0.0606958,2.15086,2.15092,2.1513,2.72807,2.90995,2.96579,3.11664,-9999,-9999
200502,-3.369,0.0,-5.527,1.52,0.0,-0.607,2.046,0.0,-8.378,-9.764,2.612,-6.628,2.771,-8.378,0.0,-9.764,2.612,0.0,-6.628,2.771,0.0,194.355,95.475,0.891369,93.794,97.091,0.891369,-9999,-9999,229.126,229.126,0.0,231.591,0.0,230.174,230.174,0.0,1.525,0.0,0.51,0.51,0.0,97.379,97.379,0.0,0.983,0.583,0.723958,1.725,1.725,0.0,-9999,-9999,-9999,-9999,196.884325,0.714285714286,370.929,0.0,-9999,1.0,14.9103,0.0,-9999,-9999,2.58995,0.0,-9999,-9999,-9999,-9999,26.75,21.25,0.0,0.0,0.613084,0.0,-9999,-9999,0.614178,0.0,-9999,-9999,0.716438,0.0,0.0459366,0.400431,0.501154,0.512935,0.600751,0.874659,1.24174,1.27715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44118,1.62322,0.0,-9999,-9999,-0.449567,1.49875,0.0,-9999,-9999,1.4432,1.62994,0.0,-9999,-9999,-0.449567,1.49875,0.0,-9999,-9999,1.09714,1.21656,1.2771,1.41189,1.85217,2.43594,2.48299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.470767,-0.461247,-0.458919,-0.449567,-0.373304,-0.365011,-0.352168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826871,2.10786,0.985986,0.0888688,0.498452,0.526742,0.586653,0.777682,1.10121,1.95486,2.10786,0.323742,1.49368,0.270605,0.104335,-0.523227,-0.453076,-0.261367,0.0694361,0.590689,1.3366,1.50087,0.828332,0.828332,2.40545,0.331324,0.210303,0.210313,0.210421,1.48441,4.42628,4.74321,4.92012,3.37434,3.73212,3.46719,0.070733,2.9496,2.94969,2.95033,3.63581,3.8266,3.88908,4.0701,-9999,-9999
200503,2.396,0.0,-0.348,0.429,0.0,5.054,3.963,0.0,-5.655,-7.958,3.066,-3.435,3.587,-5.655,0.0,-7.958,3.066,0.0,-3.435,3.587,0.0,286.108,172.305,0.97043,159.263,168.083,0.97043,-9999,-9999,228.657,228.657,0.0,250.146,0.0,229.673,229.673,0.0,3.138,0.0,1.322,1.322,0.0,96.879,96.879,0.0,0.842,0.933,0.938172,1.642,1.642,0.0,-9999,-9999,-9999,-9999,326.662672911,0.929435483871,374.445,0.0,-9999,1.0,41.9556,0.0,-9999,-9999,50.2839,0.0,-9999,-9999,-9999,-9999,23.6774,24.3226,0.0,0.0,-1.27085,0.0,-9999,-9999,-1.15012,0.0,-9999,-9999,-1.36662,0.0,0.0236986,-1.59026,-1.5236,-1.52181,-1.35889,-1.31199,-1.15012,-1.12997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69715,0.885508,0.0,-9999,-9999,-4.07181,2.56621,0.0,-9999,-9999,1.9122,0.896175,0.0,-9999,-9999,-4.04973,2.60969,0.0,-9999,-9999,1.01259,1.22652,1.22983,1.40148,1.60681,1.89193,1.93021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.10474,-4.09791,-4.09753,-4.05503,-3.9536,-3.92119,-3.89756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01931,2.41885,1.15394,0.101644,0.611491,0.649295,0.681259,0.896513,1.3603,2.3251,2.41885,2.41959,3.56896,2.52056,0.0841137,2.09686,2.14044,2.19923,2.23948,2.68589,3.46368,3.60308,1.25328,1.25328,2.75293,0.344909,0.426235,0.426256,0.426475,2.02374,4.83006,5.1759,5.36896,4.57208,5.02576,4.69259,0.0844161,4.07742,4.07754,4.07856,4.89641,5.10599,5.18552,5.40943,-9999,-9999
200504,3.298,0.220833,-0.076,0.428,0.235,5.793,3.9,0.210714,5.707,3.29,2.67,7.487,3.621,5.787,0.220833,3.357,2.323,0.235,7.572,3.525,0.210714,381.591,204.79,1.0,204.532,204.79,1.0,-9999,-9999,285.256,285.256,0.0,255.561,0.220833,290.134,285.508,0.220833,3.69,0.220833,3.818,3.893,0.220833,97.105,97.105,0.00208333,1.15,1.46,1.0,1.845,1.845,0.00208333,-9999,-9999,-9999,-9999,393.827819444,1.0,374.406,0.220833,-9999,1.0,43.2435,0.0,-9999,-9999,45.1622,0.0,-9999,-9999,-9999,-9999,20.3333,27.6667,0.0,0.0,-1.2494,0.0,-9999,-9999,-1.15425,0.0,-9999,-9999,-1.33429,0.0,0.0207583,-1.50129,-1.46545,-1.46309,-1.33318,-1.28704,-1.15425,-1.12267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86622,0.42756,0.0,-9999,-9999,-3.47334,2.93011,0.0,-9999,-9999,2.0476,0.510396,0.0,-9999,-9999,-3.45066,2.96733,0.0,-9999,-9999,1.34454,1.41181,1.41625,1.64571,1.78155,2.00518,2.10832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.55003,-3.50926,-3.49853,-3.47067,-3.43799,-3.43201,-3.39923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90713,3.72763,1.88543,0.157492,1.08594,1.12502,1.20787,1.38897,2.55548,3.72628,3.73255,3.25863,4.88187,3.21973,0.141785,2.5514,2.58811,2.59906,2.71668,3.84264,4.822,4.92346,3.63282,3.63282,4.43422,0.355769,1.86992,1.87001,1.87097,4.79098,6.40861,6.86748,7.12362,5.26037,5.81373,5.41896,0.0935083,4.74184,4.74198,4.74319,5.63187,5.87159,5.96161,6.21214,-9999,-9999
200505,9.286,1.0,5.934,2.617,1.0,11.14,3.334,1.0,9.168,7.079,2.064,10.339,2.849,9.286,1.0,5.934,2.617,1.0,11.14,3.334,1.0,453.36,206.311,1.0,202.315,206.311,1.0,-9999,-9999,324.98,324.98,0.0,313.518,1.0,332.567,313.518,1.0,3.731,1.0,3.205,3.731,1.0,97.0,97.029,0.998656,2.72,2.239,1.0,1.952,2.027,0.964382,-9999,-9999,69.3439209361,0.990591397849,395.071057036,0.998655913978,382.843,1.0,-9999,1.0,42.1353,0.453629,-9999,0.651862,43.0604,0.453629,-9999,0.896618,-9999,-9999,17.3226,30.6774,12.2581,21.6129,-1.49503,0.428763,0.135896,0.192103,-1.51902,0.43078,0.135432,0.191776,-1.40004,0.440272,0.0213163,-1.58392,-1.57823,-1.50822,-1.37905,-1.33357,-1.30667,-1.22475,0.447581,0.447581,0.4375,0.438844,0.438172,0.436156,0.451613,1.25539,1.97689,0.433428,0.295285,0.506351,-2.96399,3.75717,0.425553,0.1181,0.167951,1.27949,2.32214,0.435444,0.28081,0.498048,-3.01544,3.87768,0.427569,0.128322,0.17529,1.02642,1.04034,1.17358,1.58742,1.84087,1.86301,2.05967,0.475279,0.475279,0.483344,0.483344,0.449267,0.449267,0.447054,-3.23924,-3.13729,-3.09376,-2.99222,-2.93576,-2.89846,-2.49127,0.430623,0.429618,0.428508,0.427569,0.432911,0.430894,0.432911,1.97845,3.38953,1.9053,0.130031,1.19487,1.2781,1.30888,1.50987,2.52561,3.37866,3.40923,3.33796,4.90855,3.30468,0.129377,2.6096,2.77879,2.80376,2.8683,3.57768,4.5004,4.91492,3.8897,3.8897,4.2945,0.250135,2.41431,2.42466,2.45238,4.86435,5.57798,5.96618,6.34795,4.74907,5.33765,5.04374,0.075366,4.49119,4.50492,4.53093,5.13865,5.37304,5.58789,5.76352,-9999,-9999
200506,17.282,1.0,13.289,3.005,1.0,19.278,3.622,1.0,18.043,15.652,2.081,19.238,3.149,17.282,1.0,13.289,3.005,1.0,19.278,3.622,1.0,485.452,246.562,1.0,242.604,246.562,1.0,-9999,-9999,368.725,368.725,0.0,376.956,1.0,379.296,376.956,1.0,6.366,1.0,6.472,6.366,1.0,96.769,96.826,0.963194,4.415,1.43,1.0,1.974,1.993,0.918056,0.344624170545,0.883333333333,169.42080787,0.9,471.266234559,0.997222222222,390.991,1.0,-9999,1.0,66.2042,0.995833,-9999,0.760535,46.2071,0.995139,-9999,0.653578,-9999,-9999,16.0,32.0,15.7,31.9667,-2.35793,0.986806,0.0892163,0.338052,-2.17712,0.984722,0.0858836,0.337188,-2.28635,0.975885,0.0426229,-2.69054,-2.61774,-2.54271,-2.35793,-2.02564,-1.9656,-1.92167,0.989583,0.988889,0.988889,0.986806,0.96875,0.947222,0.959722,3.19158,3.65212,0.991667,0.158599,0.827034,-5.0041,5.69977,0.984375,0.0840383,0.116987,3.66445,3.5524,0.985417,0.177396,0.830843,-4.97919,5.75093,0.984375,0.0874005,0.119425,2.34231,2.44311,2.68676,3.19158,3.98436,4.06648,4.17924,1.0,1.0,0.997917,0.991667,0.91875,0.922917,0.922917,-5.08078,-5.03728,-5.01879,-4.99588,-4.9187,-4.87451,-4.86692,0.984375,0.982292,0.984375,0.982292,0.98125,0.977083,0.978125,3.26012,3.63177,3.52082,0.0559658,2.97488,3.09662,3.20301,3.5586,3.79727,3.96108,4.04259,5.80867,5.80889,5.80744,0.0202871,5.59429,5.6273,5.74572,5.79741,5.87475,5.97344,5.98672,4.66783,4.66783,4.32679,0.0547684,3.63115,3.90853,4.12119,4.43625,4.64384,4.66783,4.68826,6.4644,6.82496,6.6576,0.0346678,6.11035,6.43915,6.50281,6.67227,6.8299,6.87551,6.89355,-9999,-9999
200507,19.552,1.0,15.29,2.982,1.0,21.804,3.839,1.0,19.907,17.44,2.238,21.211,3.403,19.552,1.0,15.29,2.982,1.0,21.804,3.839,1.0,470.043,241.319,1.0,255.553,241.319,1.0,-9999,-9999,366.798,366.798,0.0,395.839,1.0,377.237,395.839,1.0,7.473,1.0,8.566,7.473,1.0,97.119,97.149,0.818548,1.88,3.984,1.0,1.651,1.683,0.811156,0.308513422996,0.67876344086,179.375765843,0.999327956989,463.379325941,1.0,378.708,0.998656,-9999,1.0,54.0706,0.93414,-9999,0.695483,65.5985,0.934812,-9999,0.84501,-9999,-9999,16.5806,31.4194,16.5806,31.4194,-3.3769,0.929435,0.0885057,0.272621,-3.20722,0.928763,0.0873422,0.272245,-3.28099,0.93162,0.0337243,-3.59665,-3.55266,-3.51793,-3.20722,-3.08129,-3.03696,-2.99344,0.924059,0.928763,0.926075,0.928763,0.936156,0.936828,0.943548,2.33451,2.75781,0.923743,0.158404,0.456,-6.16791,5.40511,0.932265,0.0887356,0.180437,2.72273,2.6284,0.921727,0.171153,0.460584,-6.11826,5.45423,0.932265,0.0915199,0.181823,1.91882,2.03978,2.1098,2.50709,2.78967,2.89498,2.95353,0.900024,0.913306,0.905716,0.916034,0.967742,0.967861,0.967861,-6.28831,-6.2764,-6.25956,-6.11826,-5.981,-5.96217,-5.92993,0.936362,0.936362,0.936362,0.932265,0.914022,0.921111,0.921111,2.19451,2.33107,2.25592,0.0315514,1.9372,2.03673,2.1382,2.25157,2.34831,2.43738,2.58481,5.69075,5.53828,5.54107,0.0176584,5.33599,5.39476,5.49025,5.53637,5.61672,5.62754,5.69094,4.2788,4.2788,4.20092,0.0819776,3.76645,3.77045,3.90843,4.11173,4.28941,4.37046,5.00547,7.30326,7.29984,7.28816,0.0503342,7.0468,7.08463,7.12428,7.21316,7.30326,7.40987,7.87816,-9999,-9999
200508,19.086,0.934812,15.395,2.371,1.0,21.479,3.518,0.888289,18.245,16.405,1.909,19.448,2.944,18.763,0.934812,15.395,2.371,1.0,20.926,3.308,0.888289,411.04,195.171,1.0,205.7,195.171,1.0,-9999,-9999,354.181,354.181,0.0,390.754,0.934812,363.76,388.064,0.934812,6.985,0.934812,7.243,6.778,0.934812,97.105,97.09,0.620296,1.403,2.384,1.0,1.596,1.641,0.610215,0.298744990756,0.565860215054,143.911936518,0.620967741935,375.129436828,1.0,373.996,0.887769,-9999,1.0,26.722,0.884409,-9999,0.576321,66.2265,0.888441,-9999,0.925779,-9999,-9999,18.9677,29.0323,18.9677,29.0,-1.09473,0.856183,0.0614635,0.106587,-1.08543,0.865591,0.0591126,0.105249,-1.12978,0.866079,0.0163212,-1.39874,-1.23813,-1.20408,-1.09082,-1.06591,-1.06397,-1.03351,0.863575,0.865591,0.864247,0.861559,0.870968,0.863575,0.866263,0.531921,1.33124,0.868996,0.0850439,0.171765,-2.05305,3.11925,0.845778,0.0736745,0.0861794,0.613041,1.13147,0.89069,0.086848,0.172665,-2.08681,3.08321,0.846891,0.075173,0.087464,0.122758,0.359322,0.410676,0.580421,0.616284,0.65779,0.689844,0.890983,0.890983,0.892869,0.882683,0.887389,0.903047,0.894265,-2.24921,-2.14674,-2.12948,-2.08234,-2.06076,-2.05732,-2.05305,0.843588,0.846891,0.845778,0.845741,0.846891,0.845815,0.845778,1.11144,1.0845,1.13143,0.0128712,1.04673,1.05014,1.06115,1.1038,1.17306,1.25999,1.27689,2.21177,2.16993,2.26181,0.0263419,2.11192,2.14081,2.15765,2.17997,2.2587,2.48599,2.57166,2.93206,2.93206,2.59824,0.0523983,2.06331,2.15874,2.37179,2.69067,2.84523,2.86786,3.03551,2.46459,2.72766,2.46915,0.0283651,2.15939,2.20208,2.38307,2.48984,2.52547,2.5625,2.73032,-9999,-9999
200509,21.431,0.565972,18.993,0.848,0.636407,23.498,3.643,0.511274,15.553,14.132,2.41,16.751,2.803,18.246,0.565972,16.685,1.66,0.636407,19.549,3.169,0.511274,324.33,149.194,1.0,154.625,149.194,1.0,-9999,-9999,338.146,338.146,0.0,406.945,0.565972,346.631,377.223,0.565972,9.519,0.565972,5.899,7.842,0.565972,97.174,97.175,0.0840278,2.214,2.843,1.0,1.975,1.955,0.0743056,-9999,-9999,-9999,-9999,286.822097917,1.0,380.631,0.517361,-9999,1.0,27.0041,0.0,-9999,1.47206,56.013,0.0,-9999,2.69406,-9999,-9999,22.1667,25.8333,2.8,3.66667,-1.05989,0.0,0.228935,0.328822,-1.16254,0.0,0.231541,0.330642,-1.26785,0.0,0.0389868,-1.83754,-1.53196,-1.49938,-1.19169,-1.14204,-1.05989,-1.05921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.14408,0.587084,0.0,0.359444,0.539856,-0.915828,2.05026,0.0,0.281972,0.294622,-1.30641,0.537582,0.0,0.359444,0.539856,-0.959373,2.01423,0.0,0.281972,0.294622,-2.3282,-1.94968,-1.90843,-1.38648,-1.27631,-1.14408,-1.14264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.28403,-1.08664,-1.04097,-0.9532,-0.941406,-0.915828,-0.915828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06511e-06,1.03772e-06,1.04345e-06,1.71138e-09,1.03772e-06,1.03772e-06,1.03772e-06,1.03772e-06,1.04709e-06,1.0507e-06,1.06511e-06,1.20921,1.16254,1.26785,0.0389868,1.04583,1.05989,1.06123,1.18495,1.25535,1.53016,1.69304,1.23151,1.23151,1.29734,0.027485,0.931808,1.22163,1.24559,1.32969,1.39984,1.4324,1.45915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200510,5.781,0.675403,4.106,1.156,0.692903,7.656,3.011,0.655179,6.67,5.671,1.78,7.808,2.005,6.313,0.675403,5.018,1.494,0.692903,7.788,2.2,0.655179,228.798,86.124,1.0,90.004,86.124,1.0,-9999,-9999,305.292,305.292,0.0,295.403,0.675403,311.536,303.628,0.675403,2.331,0.675403,1.761,1.971,0.675403,97.377,97.347,0.264785,4.097,7.9,1.0,1.744,1.751,0.262769,-9999,-9999,-9999,-9999,166.641117331,0.98252688172,394.765,0.675403,-9999,1.0,11.5559,0.353495,-9999,-9999,12.7261,0.353495,-9999,-9999,-9999,-9999,25.5484,22.4516,0.0,0.0,-0.800672,0.0887097,-9999,-9999,-0.975847,0.0887097,-9999,-9999,-1.02392,0.0673555,0.0414386,-1.58633,-1.40106,-1.2383,-0.926844,-0.851328,-0.827178,-0.800051,0.000672043,0.0598118,0.000672043,0.0672043,0.0887097,0.0887097,0.0887097,-0.873303,0.526714,0.0,-9999,-9999,-0.652924,1.57934,0.200182,-9999,-9999,-1.16237,0.458362,0.0,-9999,-9999,-0.679947,1.58321,0.200182,-9999,-9999,-2.23896,-1.82541,-1.77356,-1.11006,-0.974388,-0.932618,-0.873067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.86294,-0.683717,-0.676993,-0.654386,-0.635859,-0.629775,-0.532434,0.134967,0.200182,0.151655,0.151655,0.200182,0.200182,0.0015361,9.93789e-07,1.03703e-06,1.02071e-06,2.53472e-09,9.93091e-07,9.9867e-07,1.00355e-06,1.02308e-06,1.03633e-06,1.03772e-06,1.03772e-06,0.900635,0.975848,1.02392,0.0414386,0.769697,0.825352,0.837475,0.920984,1.05693,1.31457,1.41152,0.561898,0.561898,0.807455,0.0450157,0.276887,0.510512,0.561898,0.81533,1.02607,1.07128,1.17604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
