TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_9,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,TS_F_MDS_9_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.899,-2.869,1.298,-0.337,1.712,-1.899,0.0,-2.869,1.298,0.0,-0.337,1.712,0.0,127.383,-9999,-9999,59.166,59.166,0.0,-9999,-9999,261.774,261.774,0.0,-9999,-9999,258.263,258.263,0.0,-9999,-9999,1.171,1.171,0.0,85.736,85.736,0.0,1.488,1.488,0.0,1.404,1.404,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.16354,3.0,109.339,0.0,107.444,-9999,32.5287,0.0,31.9651,-9999,2.0,3,29.5484,18.4516,0.0,0.0,-4.05971,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.08928,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.14652,-4.34876,0.0,0.0,0.0490929,0.0241452,-4.65376,-4.47016,-4.33013,-4.20195,-4.05971,-3.76285,-3.56252,-4.65376,-4.47016,-4.47016,-4.33086,-4.20195,-4.19335,-4.17902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.46575,4.01603,4.97073,5.09027,0.0,0.0,-9999,-9999,-9999,-9999,-17.3305,-17.1777,4.10045,4.36443,0.0,0.0,-9999,-9999,-9999,-9999,4.41951,4.01603,5.03348,5.09027,0.0,0.0,-9999,-9999,-9999,-9999,-17.3308,-17.1777,4.09973,4.36443,0.0,0.0,-9999,-9999,-9999,-9999,3.44632,3.77603,3.8863,4.21978,4.3486,4.63483,4.84121,3.37447,3.66617,3.70402,3.92224,4.20677,4.2536,4.3402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8841,-17.5403,-17.4543,-17.1845,-16.9675,-16.8055,-16.2174,-17.3718,-17.3339,-17.3328,-17.1729,-17.1385,-17.1385,-17.0978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3901,2.419,2.41212,0.0351823,2.14777,2.17212,2.18866,2.3901,2.5143,2.71772,2.77194,2.73624,2.76516,2.71259,0.0596676,2.04851,2.30588,2.41906,2.73624,2.94461,3.03763,3.12982,6.70427,6.70348,6.76089,0.0206253,6.63217,6.63674,6.6543,6.70396,6.84645,6.91781,6.97042,6.89566,6.85444,6.85912,0.0642453,5.80766,6.63674,6.67458,6.86164,6.99142,7.21867,7.51746,8.85314,8.96696,7.8457,0.195821,4.43788,7.00548,7.05237,7.16421,8.95924,8.95987,8.96691,7.15638,6.79322,6.10198,0.32039,2.11654,3.33432,5.25614,6.79331,7.15613,7.16404,8.95924,4.96277,5.45093,4.82427,0.0807949,3.36227,4.53196,4.54397,4.61226,5.44557,5.44599,5.4509,4.54397,4.49531,4.27714,0.110551,3.25176,3.4175,3.78236,4.53196,4.6037,4.92454,5.44557,-9999,-9999
200502,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.984,-3.932,1.158,-1.781,1.583,-2.984,0.0,-3.932,1.158,0.0,-1.781,1.583,0.0,190.893,-9999,-9999,89.66,89.66,0.0,-9999,-9999,268.738,268.738,0.0,-9999,-9999,266.738,266.738,0.0,-9999,-9999,0.868,0.868,0.0,85.045,85.045,0.0,2.036,2.036,0.0,1.627,1.627,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.1612,3.0,108.704,0.0,121.565,-9999,32.2172,0.0,36.0291,-9999,3.0,3,26.8214,21.1786,0.0,0.0,-4.04311,-4.25913,0.0,0.0,-9999,-9999,-9999,-9999,-4.0699,-4.25913,0.0,0.0,-9999,-9999,-9999,-9999,-4.13737,-4.32732,0.0,0.0,0.0472727,0.0241754,-4.63681,-4.4472,-4.30767,-4.18141,-4.05948,-3.79078,-3.57286,-4.63681,-4.4472,-4.4472,-4.30767,-4.18141,-4.1725,-4.15817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.46308,4.98559,3.93495,4.05407,0.0,0.0,-9999,-9999,-9999,-9999,-15.761,-15.6248,5.69375,5.94533,0.0,0.0,-9999,-9999,-9999,-9999,5.42197,4.98559,4.00929,4.05407,0.0,0.0,-9999,-9999,-9999,-9999,-15.7673,-15.6248,5.68184,5.94533,0.0,0.0,-9999,-9999,-9999,-9999,4.32141,4.73379,4.85825,5.18245,5.36494,5.76519,6.05994,4.24399,4.60667,4.61771,4.85954,5.14072,5.20817,5.30719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.4608,-16.0776,-15.9294,-15.6711,-15.4574,-15.3367,-14.8631,-15.7744,-15.739,-15.7189,-15.6048,-15.5677,-15.5677,-15.5658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01726,2.04719,2.03883,0.0343639,1.78663,1.80221,1.81923,2.01726,2.14153,2.33649,2.37911,2.3415,2.37742,2.34233,0.054499,1.78663,1.93616,2.05399,2.35024,2.59597,2.67226,2.76867,6.30935,6.30633,6.36615,0.0202727,6.23901,6.24384,6.26178,6.31053,6.43897,6.50344,6.56052,6.47821,6.44731,6.4797,0.0583175,5.55921,6.24384,6.28013,6.45391,6.66273,6.84948,7.02433,8.63187,8.74285,7.64961,0.190926,4.32697,6.83039,6.87611,6.98515,8.73532,8.73593,8.7428,6.97752,6.62343,5.92877,0.317431,1.86637,3.12049,4.95389,6.62352,6.97728,6.98498,8.73532,6.48503,7.07259,6.33763,0.0947118,4.60954,6.00493,6.02198,6.10098,7.06619,7.06669,7.07257,6.02198,5.94613,5.70397,0.130748,4.54398,4.7198,5.14118,6.00493,6.09006,6.44061,7.06619,-9999,-9999
200503,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.856,1.352,1.636,4.323,2.298,2.856,0.0,1.352,1.636,0.0,4.323,2.298,0.0,283.188,-9999,-9999,149.79,149.79,0.0,-9999,-9999,277.249,277.249,0.0,-9999,-9999,277.097,277.097,0.0,-9999,-9999,1.639,1.639,0.0,85.315,85.315,0.0,1.512,1.512,0.0,1.274,1.274,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.16411,3.0,109.046,0.0,136.463,-9999,32.4583,0.0,40.6191,-9999,1.0,3,23.5484,24.4516,0.0,0.0,-4.05622,-4.28671,0.0,0.0,-9999,-9999,-9999,-9999,-4.0831,-4.28671,0.0,0.0,-9999,-9999,-9999,-9999,-4.15505,-4.35199,0.0,0.0,0.0477511,0.0239111,-4.65383,-4.47063,-4.33116,-4.20721,-4.0831,-3.79836,-3.57835,-4.65383,-4.47063,-4.47063,-4.3344,-4.20721,-4.20378,-4.18945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.34734,6.00822,2.98974,2.64314,0.0,0.0,-9999,-9999,-9999,-9999,-13.8038,-13.9073,7.56549,7.37488,0.0,0.0,-9999,-9999,-9999,-9999,6.32388,6.00822,3.04132,2.64314,0.0,0.0,-9999,-9999,-9999,-9999,-13.8308,-13.9073,7.52734,7.37488,0.0,0.0,-9999,-9999,-9999,-9999,5.25319,5.6562,5.77179,6.109,6.33528,7.23236,7.7144,5.19496,5.58153,5.61414,5.89694,6.06069,6.15307,6.21143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.1495,-14.5524,-14.1105,-13.8704,-13.6032,-13.4821,-13.2272,-13.9855,-13.9652,-13.9137,-13.8764,-13.8324,-13.817,-13.7709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88698,3.91083,3.91195,0.0383671,3.60359,3.66462,3.67829,3.85748,4.00828,4.26257,4.31091,4.31719,4.3174,4.19739,0.0871805,3.15097,3.71539,3.88698,4.28634,4.39995,4.50248,4.57828,8.19671,8.19755,8.26395,0.0236844,8.12455,8.12785,8.13783,8.18675,8.405,8.48489,8.51004,8.49135,8.4005,8.35244,0.0910978,6.94934,8.12652,8.1737,8.39015,8.53241,8.69795,9.01223,9.86805,9.99492,8.74512,0.218269,4.94663,7.80857,7.86084,7.9855,9.98631,9.98701,9.99486,7.97678,7.57198,6.88222,0.338572,3.11926,4.22653,5.87756,7.57208,7.9765,7.98531,9.98631,8.7654,9.47234,8.62798,0.108303,6.63888,8.26457,8.29012,8.37821,9.46471,9.4653,9.47231,8.29012,8.16528,7.9251,0.149829,6.5698,6.86632,7.31919,8.26457,8.36393,8.71509,9.46471,-9999,-9999
200504,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.562,4.956,1.669,7.745,2.392,6.562,0.0,4.956,1.669,0.0,7.745,2.392,0.0,379.685,-9999,-9999,172.273,172.273,0.0,-9999,-9999,301.925,301.925,0.0,-9999,-9999,307.127,307.127,0.0,-9999,-9999,2.203,2.203,0.0,85.263,85.263,0.0,3.233,3.233,0.0,1.637,1.637,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.16301,3.0,109.04,0.0,128.501,-9999,32.4076,0.0,38.1915,-9999,2.0,3,20.3,27.7,0.0,0.0,-4.05334,-4.27736,0.0,0.0,-9999,-9999,-9999,-9999,-4.08112,-4.27736,0.0,0.0,-9999,-9999,-9999,-9999,-4.14661,-4.3432,0.0,0.0,0.0480544,0.0240719,-4.64851,-4.46318,-4.32486,-4.19737,-4.06247,-3.78377,-3.57119,-4.64851,-4.46318,-4.46318,-4.32486,-4.19737,-4.19045,-4.17612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.74066,6.59634,2.65529,2.01656,0.0,0.0,-9999,-9999,-9999,-9999,-11.7355,-12.0,9.1962,8.7634,0.0,0.0,-9999,-9999,-9999,-9999,6.74066,6.59634,2.65529,2.01656,0.0,0.0,-9999,-9999,-9999,-9999,-11.7821,-12.0,9.14132,8.7634,0.0,0.0,-9999,-9999,-9999,-9999,5.78027,6.06025,6.22073,6.5627,6.75787,7.69852,8.11849,5.72211,6.05521,6.18095,6.4743,6.56991,6.65221,6.70966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.9231,-12.3539,-12.1122,-11.9001,-11.577,-11.4984,-11.1278,-12.0584,-12.0393,-12.0165,-11.997,-11.8772,-11.8522,-11.7875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.06735,5.08678,5.0947,0.0411233,4.75395,4.84442,4.8555,5.03292,5.18491,5.45748,5.55074,5.56159,5.53848,5.36533,0.112622,4.02051,4.8854,5.04897,5.44975,5.5823,5.6508,5.73237,9.36004,9.36414,9.43791,0.0268175,9.28285,9.30079,9.30926,9.34858,9.61438,9.68909,9.74582,9.73394,9.6196,9.51194,0.116859,7.80429,9.27846,9.34471,9.52053,9.75896,9.85828,10.1787,10.6556,10.7926,9.4431,0.23569,5.34144,8.4318,8.48824,8.62285,10.7834,10.7841,10.7926,8.61343,8.17632,7.48833,0.353626,3.6325,4.92223,6.34666,8.17643,8.61313,8.62264,10.7834,9.58004,10.3483,9.43645,0.116472,7.30832,9.04461,9.07278,9.16719,10.34,10.3406,10.3483,9.07278,8.93419,8.68787,0.159174,7.22724,7.57206,8.04249,9.04461,9.15164,9.52566,10.34,-9999,-9999
200505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.114,9.147,1.945,12.221,2.721,11.114,0.0,9.147,1.945,0.0,12.221,2.721,0.0,452.553,-9999,-9999,226.442,226.442,0.0,-9999,-9999,308.365,308.365,0.0,-9999,-9999,314.966,314.966,0.0,-9999,-9999,3.225,3.225,0.0,85.685,85.685,0.0,3.887,3.887,0.0,1.466,1.466,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.16354,3.0,109.339,0.0,124.881,-9999,32.5287,0.0,37.1526,-9999,3.0,3,17.3226,30.6774,0.0,0.0,-4.05971,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.08928,-4.28448,0.0,0.0,-9999,-9999,-9999,-9999,-4.14652,-4.34876,0.0,0.0,0.0490929,0.0241452,-4.65376,-4.47016,-4.33013,-4.20195,-4.05971,-3.76285,-3.56252,-4.65376,-4.47016,-4.47016,-4.33086,-4.20195,-4.19335,-4.17902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.40034,6.5952,2.53152,1.97061,0.0,0.0,-9999,-9999,-9999,-9999,-9.75582,-10.2003,10.7033,10.0558,0.0,0.0,-9999,-9999,-9999,-9999,6.40034,6.5952,2.53152,1.97061,0.0,0.0,-9999,-9999,-9999,-9999,-9.8005,-10.2003,10.6689,10.0558,0.0,0.0,-9999,-9999,-9999,-9999,5.4586,5.56249,5.82589,6.29123,6.59623,7.60849,7.8863,5.68614,5.97247,6.15379,6.32203,6.49828,6.58817,6.61102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7392,-10.4039,-10.1747,-10.0093,-9.55653,-9.49003,-9.07515,-10.4034,-10.2704,-10.2611,-10.208,-10.02,-9.9019,-9.80017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.10864,7.10607,7.13952,0.0384453,6.81859,6.96375,6.97522,7.0219,7.17896,7.41464,7.64012,7.63633,7.54851,7.27962,0.162799,5.42896,6.89658,6.99987,7.39052,7.44047,7.62909,7.65518,11.372,11.3906,11.4883,0.0296918,11.2991,11.34,11.3528,11.4344,11.4954,11.6843,11.847,11.847,11.6378,11.4261,0.169151,9.1918,11.0491,11.2991,11.4339,11.6796,11.8429,12.0471,11.4824,11.63,10.1758,0.253977,5.75588,9.08602,9.14684,9.29189,11.62,11.6208,11.63,9.28174,8.81072,8.15149,0.364983,4.23794,5.74287,6.83909,8.81084,9.28142,9.29166,11.62,11.3882,12.2491,11.2553,0.126453,8.94187,10.8413,10.8763,10.9771,12.2398,12.2405,12.249,10.8763,10.6979,10.4618,0.172,8.82574,9.30675,9.78877,10.8413,10.9589,11.3294,12.2398,-9999,-9999
