TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20100101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.375,-14.384,1.01,-11.835,1.13,-13.375,0.0,-14.384,1.01,0.0,-11.835,1.13,0.0,147.929,80.434,0.645833,60.993,60.645,0.645833,-9999,-9999,202.928,202.928,0.0,-9999,-9999,212.606,212.606,0.0,-9999,-9999,0.673,0.673,0.0,84.773,84.773,0.0,0.692,0.692,0.0,4.14,4.14,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.81819,0.0,-9999,-9999,-9999,-9999,-9999,-6.7702,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.600575,-0.600575,0.0,0.0,-9999,-9999,-9999,-9999,-0.600575,-0.600575,0.0,0.0,-9999,-9999,-9999,-9999,-0.59408,-0.59408,0.0,0.0,0.00190616,0.00190616,-0.602326,-0.602326,-0.602326,-0.600575,-0.588607,-0.578335,-0.578335,-0.602326,-0.602326,-0.602326,-0.600575,-0.588607,-0.578335,-0.578335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38264,-1.38264,0.263178,0.263178,0.0,0.0,-9999,-9999,-9999,-9999,0.648252,0.648252,1.33537,1.33537,0.0,0.0,-9999,-9999,-9999,-9999,-1.38264,-1.38264,0.263178,0.263178,0.0,0.0,-9999,-9999,-9999,-9999,0.648252,0.648252,1.33537,1.33537,0.0,0.0,-9999,-9999,-9999,-9999,-1.38543,-1.38543,-1.38543,-1.38264,-1.36355,-1.34716,-1.34716,-1.38543,-1.38543,-1.38543,-1.38264,-1.36355,-1.34716,-1.34716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644998,0.648252,0.648252,0.648252,0.648252,0.648252,0.648252,0.644998,0.648252,0.648252,0.648252,0.648252,0.648252,0.648252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600949,0.600576,0.59408,0.00190619,0.574503,0.578336,0.588607,0.600576,0.600949,0.602327,0.602327,0.600949,0.600576,0.59408,0.00190619,0.574503,0.578336,0.588607,0.600576,0.600949,0.602327,0.602327,0.512013,0.512014,0.512014,5.9313e-08,0.512013,0.512013,0.512013,0.512014,0.512014,0.512014,0.512014,0.512013,0.512014,0.512014,5.9313e-08,0.512013,0.512013,0.512013,0.512014,0.512014,0.512014,0.512014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20100102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.311,-16.174,3.745,-13.994,3.393,-15.311,0.0,-16.174,3.745,0.0,-13.994,3.393,0.0,148.555,80.828,0.645833,88.567,88.106,0.645833,-9999,-9999,179.196,179.196,0.0,-9999,-9999,183.105,183.105,0.0,-9999,-9999,0.747,0.747,0.0,85.217,85.217,0.0,0.178,0.178,0.0,2.181,2.181,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.70324,0.0,-9999,-9999,-9999,-9999,-9999,3.33356,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.755195,-0.755195,0.0,0.0,-9999,-9999,-9999,-9999,-0.755195,-0.755195,0.0,0.0,-9999,-9999,-9999,-9999,-0.766573,-0.766573,0.0,0.0,0.00454014,0.00454014,-0.816177,-0.809458,-0.809458,-0.755195,-0.743011,-0.742468,-0.738723,-0.816177,-0.809458,-0.809458,-0.755195,-0.743011,-0.742468,-0.738723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3599,-1.3599,0.288686,0.288686,0.0,0.0,-9999,-9999,-9999,-9999,0.237133,0.237133,1.01659,1.01659,0.0,0.0,-9999,-9999,-9999,-9999,-1.3599,-1.3599,0.288686,0.288686,0.0,0.0,-9999,-9999,-9999,-9999,0.237133,0.237133,1.01659,1.01659,0.0,0.0,-9999,-9999,-9999,-9999,-1.48651,-1.44588,-1.44588,-1.36496,-1.34339,-1.34091,-1.34046,-1.48651,-1.44588,-1.44588,-1.36496,-1.34339,-1.34091,-1.34046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23627,0.23627,0.23627,0.237133,0.239125,0.24756,0.281924,0.23627,0.23627,0.23627,0.237133,0.239125,0.24756,0.281924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766402,0.755195,0.766573,0.00454014,0.738723,0.739485,0.742468,0.755195,0.784123,0.809458,0.811708,0.766402,0.755195,0.766573,0.00454014,0.738723,0.739485,0.742468,0.755195,0.784123,0.809458,0.811708,0.463387,0.463388,0.463388,4.50506e-08,0.463387,0.463387,0.463388,0.463388,0.463388,0.463388,0.463388,0.463387,0.463388,0.463388,4.50506e-08,0.463387,0.463387,0.463388,0.463388,0.463388,0.463388,0.463388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20100103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.193,-15.465,8.94,-14.779,5.186,-15.193,0.0,-15.465,8.94,0.0,-14.779,5.186,0.0,149.241,87.69,0.645833,37.723,37.602,0.645833,-9999,-9999,221.318,221.318,0.0,-9999,-9999,235.466,235.466,0.0,-9999,-9999,0.502,0.502,0.0,84.693,84.693,0.0,4.081,4.081,0.0,5.817,5.817,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.20693,0.0,-9999,-9999,-9999,-9999,-9999,-9.24702,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.927881,-0.927881,0.0,0.0,-9999,-9999,-9999,-9999,-0.927881,-0.927881,0.0,0.0,-9999,-9999,-9999,-9999,-0.925686,-0.925686,0.0,0.0,0.00461319,0.00461319,-0.969603,-0.941593,-0.939591,-0.927881,-0.918563,-0.915463,-0.911305,-0.969603,-0.941593,-0.939591,-0.927881,-0.918563,-0.915463,-0.911305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.81518,-1.81518,0.305852,0.305852,0.0,0.0,-9999,-9999,-9999,-9999,0.511626,0.511626,1.53921,1.53921,0.0,0.0,-9999,-9999,-9999,-9999,-1.81518,-1.81518,0.305852,0.305852,0.0,0.0,-9999,-9999,-9999,-9999,0.511626,0.511626,1.53921,1.53921,0.0,0.0,-9999,-9999,-9999,-9999,-1.88172,-1.83704,-1.83385,-1.81518,-1.80031,-1.79537,-1.78874,-1.88172,-1.83704,-1.83385,-1.81518,-1.80031,-1.79537,-1.78874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969604,0.927882,0.925686,0.00461318,0.892104,0.915463,0.915463,0.919975,0.927882,0.941593,0.969604,0.969604,0.927882,0.925686,0.00461318,0.892104,0.915463,0.915463,0.919975,0.927882,0.941593,0.969604,0.461474,0.461475,0.461475,4.77557e-08,0.461474,0.461474,0.461474,0.461475,0.461475,0.461475,0.461475,0.461474,0.461475,0.461475,4.77557e-08,0.461474,0.461474,0.461474,0.461475,0.461475,0.461475,0.461475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20100104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-27.343,-28.043,1.089,-26.275,1.887,-27.343,0.0,-28.043,1.089,0.0,-26.275,1.887,0.0,149.985,80.434,0.645833,95.077,94.59,0.645833,-9999,-9999,119.178,119.178,0.0,-9999,-9999,108.499,108.499,0.0,-9999,-9999,0.429,0.429,0.0,85.929,85.929,0.0,0.034,0.034,0.0,2.682,2.682,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.81819,0.0,-9999,-9999,-9999,-9999,-9999,-6.7702,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.600575,-0.600575,0.0,0.0,-9999,-9999,-9999,-9999,-0.600575,-0.600575,0.0,0.0,-9999,-9999,-9999,-9999,-0.59408,-0.59408,0.0,0.0,0.00190616,0.00190616,-0.602326,-0.602326,-0.602326,-0.600575,-0.588607,-0.578335,-0.578335,-0.602326,-0.602326,-0.602326,-0.600575,-0.588607,-0.578335,-0.578335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.38264,-1.38264,0.263178,0.263178,0.0,0.0,-9999,-9999,-9999,-9999,0.648252,0.648252,1.33537,1.33537,0.0,0.0,-9999,-9999,-9999,-9999,-1.38264,-1.38264,0.263178,0.263178,0.0,0.0,-9999,-9999,-9999,-9999,0.648252,0.648252,1.33537,1.33537,0.0,0.0,-9999,-9999,-9999,-9999,-1.38543,-1.38543,-1.38543,-1.38264,-1.36355,-1.34716,-1.34716,-1.38543,-1.38543,-1.38543,-1.38264,-1.36355,-1.34716,-1.34716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.644998,0.648252,0.648252,0.648252,0.648252,0.648252,0.648252,0.644998,0.648252,0.648252,0.648252,0.648252,0.648252,0.648252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600949,0.600576,0.59408,0.00190619,0.574503,0.578336,0.588607,0.600576,0.600949,0.602327,0.602327,0.600949,0.600576,0.59408,0.00190619,0.574503,0.578336,0.588607,0.600576,0.600949,0.602327,0.602327,0.164134,0.164134,0.164134,1.71683e-08,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,1.71683e-08,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.164134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20100105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-23.485,-24.766,1.674,-21.529,1.53,-23.485,0.0,-24.766,1.674,0.0,-21.529,1.53,0.0,150.787,80.828,0.645833,92.482,92.019,0.645833,-9999,-9999,154.25,154.25,0.0,-9999,-9999,152.095,152.095,0.0,-9999,-9999,0.675,0.675,0.0,85.801,85.801,0.0,0.0,0.0,0.0,1.09,1.09,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,4.70324,0.0,-9999,-9999,-9999,-9999,-9999,3.33356,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.755195,-0.755195,0.0,0.0,-9999,-9999,-9999,-9999,-0.755195,-0.755195,0.0,0.0,-9999,-9999,-9999,-9999,-0.766573,-0.766573,0.0,0.0,0.00454014,0.00454014,-0.816177,-0.809458,-0.809458,-0.755195,-0.743011,-0.742468,-0.738723,-0.816177,-0.809458,-0.809458,-0.755195,-0.743011,-0.742468,-0.738723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3599,-1.3599,0.288686,0.288686,0.0,0.0,-9999,-9999,-9999,-9999,0.237133,0.237133,1.01659,1.01659,0.0,0.0,-9999,-9999,-9999,-9999,-1.3599,-1.3599,0.288686,0.288686,0.0,0.0,-9999,-9999,-9999,-9999,0.237133,0.237133,1.01659,1.01659,0.0,0.0,-9999,-9999,-9999,-9999,-1.48651,-1.44588,-1.44588,-1.36496,-1.34339,-1.34091,-1.34046,-1.48651,-1.44588,-1.44588,-1.36496,-1.34339,-1.34091,-1.34046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23627,0.23627,0.23627,0.237133,0.239125,0.24756,0.281924,0.23627,0.23627,0.23627,0.237133,0.239125,0.24756,0.281924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766402,0.755195,0.766573,0.00454014,0.738723,0.739485,0.742468,0.755195,0.784123,0.809458,0.811708,0.766402,0.755195,0.766573,0.00454014,0.738723,0.739485,0.742468,0.755195,0.784123,0.809458,0.811708,0.258433,0.258434,0.258434,2.73464e-08,0.258433,0.258433,0.258433,0.258434,0.258434,0.258434,0.258434,0.258433,0.258434,0.258434,2.73464e-08,0.258433,0.258433,0.258433,0.258434,0.258434,0.258434,0.258434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
20100106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-22.34,-23.494,1.771,-20.578,2.175,-22.34,0.0,-23.494,1.771,0.0,-20.578,2.175,0.0,151.648,87.69,0.645833,66.756,66.433,0.645833,-9999,-9999,174.485,174.485,0.0,-9999,-9999,177.249,177.249,0.0,-9999,-9999,0.675,0.675,0.0,85.939,85.939,0.0,0.103,0.103,0.0,0.857,0.857,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,6.20693,0.0,-9999,-9999,-9999,-9999,-9999,-9.24702,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29,19,0,0,-0.927881,-0.927881,0.0,0.0,-9999,-9999,-9999,-9999,-0.927881,-0.927881,0.0,0.0,-9999,-9999,-9999,-9999,-0.925686,-0.925686,0.0,0.0,0.00461319,0.00461319,-0.969603,-0.941593,-0.939591,-0.927881,-0.918563,-0.915463,-0.911305,-0.969603,-0.941593,-0.939591,-0.927881,-0.918563,-0.915463,-0.911305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.81518,-1.81518,0.305852,0.305852,0.0,0.0,-9999,-9999,-9999,-9999,0.511626,0.511626,1.53921,1.53921,0.0,0.0,-9999,-9999,-9999,-9999,-1.81518,-1.81518,0.305852,0.305852,0.0,0.0,-9999,-9999,-9999,-9999,0.511626,0.511626,1.53921,1.53921,0.0,0.0,-9999,-9999,-9999,-9999,-1.88172,-1.83704,-1.83385,-1.81518,-1.80031,-1.79537,-1.78874,-1.88172,-1.83704,-1.83385,-1.81518,-1.80031,-1.79537,-1.78874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.511626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.969604,0.927882,0.925686,0.00461318,0.892104,0.915463,0.915463,0.919975,0.927882,0.941593,0.969604,0.969604,0.927882,0.925686,0.00461318,0.892104,0.915463,0.915463,0.919975,0.927882,0.941593,0.969604,0.287307,0.287307,0.287307,2.39405e-08,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,2.39405e-08,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.287307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
