TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-2.303,1.0,-2.849,2.099,1.0,-1.372,1.076,1.0,-2.45,-2.846,1.826,-1.781,1.044,-2.303,1.0,-2.849,2.099,1.0,-1.372,1.076,1.0,100.35,29.042,0.946909,26.83,28.907,0.946909,-9999,-9999,275.931,275.931,0.0,253.119,0.946909,278.538,254.432,0.946909,0.802,1.0,0.711,0.802,1.0,96.64,96.64,0.0,3.308,2.294,1.0,2.334,2.614,0.866263,0.204924026591,0.864919354839,-5.22114833562,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.797,0.94422,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.99292,1.0,5.31556,0.943548,5.54366,0.250048,-8.48474,0.950941,-8.84882,0.283121,0.942876,1,30.4839,17.5161,30.4839,17.5161,0.608192,0.591304,0.94422,0.94422,0.0198934,0.0198106,0.0249167,0.0248507,0.591304,0.591304,0.94422,0.94422,0.0198106,0.0198106,0.0248507,0.0248507,0.59154,0.593292,0.940692,0.94081,0.00287488,0.00185745,0.533837,0.578185,0.587685,0.591304,0.60469,0.608192,0.6098,0.574454,0.578185,0.587685,0.591304,0.600925,0.608192,0.6098,0.922043,0.932796,0.94422,0.94422,0.938844,0.94422,0.94422,0.938172,0.932796,0.94422,0.94422,0.94422,0.94422,0.94422,0.665431,0.639451,0.468863,0.475268,0.949011,0.949011,0.0247079,0.0244952,0.0306026,0.0304311,0.439592,0.440789,0.437229,0.464048,0.935484,0.935484,0.0301776,0.0303228,0.0313942,0.0310165,0.639451,0.639451,0.475268,0.475268,0.949011,0.949011,0.0244952,0.0244952,0.0304311,0.0304311,0.440789,0.440789,0.464048,0.464048,0.935484,0.935484,0.0303228,0.0303228,0.0315338,0.0310165,0.579099,0.629318,0.639337,0.639451,0.659863,0.665431,0.671277,0.612352,0.629318,0.63621,0.639451,0.659863,0.665431,0.671277,0.94693,0.94693,0.949011,0.949011,0.949011,0.949011,0.949011,0.949011,0.94693,0.94693,0.949011,0.949011,0.949011,0.949011,0.39416,0.423479,0.430673,0.431693,0.439592,0.440789,0.441893,0.422806,0.427742,0.431252,0.435109,0.439592,0.440789,0.441893,0.880017,0.935484,0.935484,0.935484,0.935484,0.935484,0.918606,0.908031,0.899259,0.935484,0.935484,0.935484,0.935484,0.918606,0.537454,0.537454,0.562475,0.00488625,0.501613,0.537454,0.537454,0.557381,0.578785,0.591667,0.604339,0.54567,0.537454,0.564736,0.00436992,0.517624,0.537454,0.54567,0.557381,0.583377,0.592565,0.604339,-0.0538504,-0.0538504,-0.0308169,0.00511931,-0.0870663,-0.0625216,-0.0538504,-0.0303037,-0.0181331,0.000599952,0.0154887,-0.0625216,-0.0538504,-0.0268039,0.00585719,-0.0870663,-0.0625216,-0.0538504,-0.0303037,-0.0181331,0.000599952,0.0563733,0.616111,0.591432,0.740554,0.0724736,0.461685,0.555282,0.555282,0.581652,0.616111,0.647229,1.94786,0.700096,0.674976,0.779836,0.0684083,0.462772,0.580968,0.581652,0.594233,0.674976,0.700096,1.94786,0.0782659,0.0787675,0.124718,0.0199698,0.0687233,0.0733794,0.0748624,0.0782659,0.0796307,0.0932297,0.463165,0.123196,0.123628,0.148484,0.0185397,0.0733794,0.0796307,0.0904793,0.104606,0.123628,0.123628,0.463165,-9999,-9999
200402,1.44,1.0,0.886,1.464,1.0,2.135,1.214,1.0,1.344,0.784,1.103,2.054,0.982,1.44,1.0,0.886,1.464,1.0,2.135,1.214,1.0,165.464,43.307,1.0,54.061,43.307,1.0,-9999,-9999,286.712,286.712,0.0,275.807,1.0,291.382,275.807,1.0,1.693,1.0,1.416,1.693,1.0,97.284,97.284,0.0,2.259,1.742,0.862069,2.889,3.164,0.823994,0.251391945845,0.823275862069,5.35280681911,0.997126436782,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.161,0.977011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.63601,1.0,13.3409,0.976293,22.6842,0.26159,-9.13683,0.992816,-15.5358,0.428901,0.97342,1,27.4483,20.5517,27.4483,20.5517,0.435347,0.433303,0.978448,0.977011,0.0169492,0.0173892,0.0502391,0.0480587,0.433303,0.433303,0.977011,0.977011,0.0173892,0.0173892,0.0503892,0.0480587,0.455172,0.459494,0.975844,0.975647,0.00659287,0.00653746,0.420225,0.420225,0.425208,0.433303,0.491378,0.514813,0.532869,0.420225,0.425208,0.425208,0.433303,0.499536,0.514813,0.519851,0.977011,0.977011,0.977011,0.977011,0.976293,0.971264,0.969828,0.977011,0.977011,0.977011,0.977011,0.974138,0.971264,0.971264,0.675648,0.680342,0.382035,0.38348,0.976601,0.975369,0.0202332,0.0210284,0.0408036,0.0384302,0.0686803,0.0580344,0.676821,0.689696,0.981034,0.97931,0.026925,0.0272573,0.06202,0.062165,0.680342,0.680342,0.38348,0.38348,0.975369,0.975369,0.0210284,0.0210284,0.0412038,0.0384302,0.0580344,0.0580344,0.689696,0.689696,0.97931,0.97931,0.0272573,0.0272573,0.062165,0.062165,0.663494,0.663494,0.670029,0.680342,0.70286,0.734362,0.770195,0.663494,0.670029,0.670029,0.680342,0.721219,0.734362,0.749767,0.975369,0.975369,0.975369,0.975369,0.974138,0.967412,0.968454,0.975369,0.975369,0.975369,0.975369,0.974138,0.967412,0.966086,0.0432605,0.0508271,0.0537111,0.0580344,0.152812,0.162568,0.170654,0.0508271,0.0508271,0.0537111,0.0580344,0.158403,0.162568,0.170131,0.97931,0.97931,0.97931,0.97931,0.97422,0.97775,0.976429,0.97931,0.97931,0.97931,0.97931,0.979392,0.97775,0.976169,0.839226,0.839226,0.859226,0.00712066,0.815586,0.815586,0.815929,0.839226,0.905642,0.909364,0.941104,0.842392,0.839226,0.846239,0.00624874,0.813832,0.815586,0.815929,0.839226,0.864898,0.904965,0.927711,0.405923,0.405923,0.399732,0.00290485,0.360871,0.390378,0.390378,0.395704,0.407045,0.40786,0.441568,0.407045,0.405923,0.391067,0.00534536,0.273544,0.389931,0.390378,0.395704,0.405923,0.407045,0.413588,0.954023,0.812507,0.853503,0.0140301,0.676772,0.7871,0.791966,0.833926,0.897799,0.91046,0.954023,0.954023,0.812507,0.840653,0.014697,0.676772,0.7871,0.7871,0.812507,0.897799,0.91046,0.954023,0.372955,0.314173,0.318337,0.00520396,0.223358,0.300378,0.30774,0.311725,0.327475,0.340957,0.372955,0.372955,0.314173,0.314062,0.00632334,0.223358,0.300378,0.30774,0.311725,0.328441,0.362868,0.372955,-9999,-9999
200403,2.679,1.0,1.073,1.759,1.0,4.165,2.244,1.0,3.245,2.058,1.511,4.377,2.165,2.679,1.0,1.073,1.759,1.0,4.165,2.244,1.0,263.479,100.658,1.0,115.98,100.658,1.0,-9999,-9999,283.135,283.135,0.0,279.18,1.0,287.121,279.18,1.0,2.131,1.0,2.144,2.131,1.0,97.636,97.636,0.0,1.69,1.71,1.0,2.496,2.553,0.999328,0.214411175932,0.999327956989,41.6786693548,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,388.664,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.22247,1.0,18.532,0.999328,35.5395,0.281766,2.59643,0.999328,4.97926,0.307071,0.999328,1,23.5806,24.4194,23.5806,24.4194,-0.208524,-0.203862,0.999328,0.999328,0.0279866,0.0291145,0.0305129,0.0315506,-0.203862,-0.203862,0.999328,0.999328,0.0291145,0.0291145,0.0315506,0.0315506,-0.193629,-0.194304,0.99879,0.999143,0.00234166,0.00185988,-0.211179,-0.208524,-0.203862,-0.196358,-0.185335,-0.18421,-0.171764,-0.211179,-0.208524,-0.203862,-0.196358,-0.185335,-0.18421,-0.172666,0.999328,0.999328,0.999328,0.999328,1.0,1.0,1.0,0.999328,0.999328,0.999328,0.999328,1.0,1.0,0.999328,0.52911,0.530394,0.704903,0.749411,1.0,1.0,0.0380337,0.0403873,0.0521186,0.0588682,-0.84506,-0.839519,1.21334,1.20971,0.998597,0.998597,0.038228,0.0389916,0.0519089,0.0487915,0.530394,0.530394,0.749411,0.749411,1.0,1.0,0.0403873,0.0403873,0.0538602,0.0588682,-0.839519,-0.839519,1.20971,1.20971,0.998597,0.998597,0.0389916,0.0389916,0.0524738,0.0487915,0.52911,0.530394,0.541152,0.546947,0.573226,0.601661,0.617369,0.52911,0.530394,0.541152,0.549182,0.591081,0.616052,0.617369,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.904518,-0.892969,-0.873618,-0.839519,-0.837039,-0.822736,-0.822736,-0.901407,-0.881397,-0.873618,-0.84506,-0.837039,-0.822736,-0.822736,0.987602,0.996017,0.998597,0.998597,0.998597,1.0,1.0,0.991809,0.997307,0.998597,0.998597,0.998597,1.0,1.0,0.651177,0.651177,0.706684,0.00624318,0.650687,0.651177,0.684576,0.709489,0.744197,0.758647,0.765846,0.650687,0.651177,0.706063,0.00729613,0.650687,0.651177,0.684576,0.709128,0.715057,0.758647,0.767487,0.855038,0.855038,0.900988,0.00556127,0.855038,0.85921,0.880934,0.893699,0.916863,0.951991,0.962913,0.85921,0.855038,0.899692,0.00595313,0.855038,0.85921,0.880934,0.893699,0.916863,0.951991,0.962913,1.37796,1.11346,1.33519,0.0461209,0.748423,1.10529,1.11346,1.27741,1.37796,1.6462,1.96274,1.37796,1.11346,1.24378,0.0412165,0.748423,1.0771,1.10529,1.27741,1.28015,1.37796,1.6462,1.30794,1.20514,1.29588,0.0295952,0.985431,1.01675,1.20514,1.3019,1.3406,1.59584,1.64759,1.30794,1.20514,1.25316,0.0268912,0.985431,1.01675,1.17944,1.25486,1.30794,1.3406,1.59584,-9999,-9999
200404,8.049,1.0,4.978,2.272,1.0,10.156,3.366,1.0,8.824,7.084,1.907,10.028,2.903,8.049,1.0,4.978,2.272,1.0,10.156,3.366,1.0,367.324,155.362,1.0,174.082,155.362,1.0,-9999,-9999,303.131,303.131,0.0,312.426,1.0,310.945,312.426,1.0,3.573,1.0,3.91,3.573,1.0,97.052,97.052,0.0,1.542,0.853,1.0,1.872,1.94,0.990972,0.173312343911,0.990972222222,94.5425902778,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,384.591,0.997222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.92627,1.0,40.5859,0.997222,67.5015,0.368351,13.303,0.999306,22.1252,0.329548,0.995833,1,19.6333,28.3667,19.6333,28.3667,-2.34983,-2.35928,0.995833,0.995833,0.056647,0.0592202,0.23673,0.237359,-2.35928,-2.35928,0.995833,0.995833,0.0592202,0.0592202,0.237359,0.237359,-2.28639,-2.28093,0.986163,0.986059,0.0406516,0.0352272,-2.57695,-2.49518,-2.49518,-2.35928,-2.19745,-2.03547,-1.6991,-2.52681,-2.49518,-2.49518,-2.35928,-2.1088,-2.03547,-1.96474,0.997222,0.997222,0.997222,0.995833,0.99375,0.965972,0.947917,0.996528,0.997222,0.997222,0.995833,0.990278,0.965972,0.940278,2.05521,1.99509,1.30169,1.35705,0.994444,0.994444,0.0781285,0.08364,0.467609,0.468561,-5.1949,-5.17321,4.55801,4.64994,0.996549,0.996549,0.0748865,0.0772893,0.0941143,0.0960372,1.99509,1.99509,1.35705,1.35705,0.994444,0.994444,0.08364,0.08364,0.468561,0.468561,-5.17321,-5.17321,4.64994,4.64994,0.996549,0.996549,0.0772893,0.0772893,0.0960372,0.0960372,1.56652,1.74036,1.74036,1.99509,2.41421,2.66243,3.25551,1.65055,1.74036,1.74036,1.99509,2.51239,2.66243,2.8827,0.996296,0.996296,0.996296,0.994444,0.99127,0.948634,0.924985,0.996296,0.996296,0.996296,0.994444,0.99127,0.948634,0.907581,-5.23734,-5.22303,-5.21407,-5.19095,-5.17321,-5.10903,-4.98155,-5.22303,-5.22303,-5.21407,-5.19095,-5.1267,-5.10903,-5.09405,0.997778,0.997739,0.996628,0.997739,0.996549,0.989765,0.960963,0.997739,0.997739,0.996628,0.997739,0.963262,0.989765,0.979053,2.45307,2.45307,2.72003,0.0892648,2.08716,2.18109,2.18109,2.45307,3.2006,3.264,3.37798,2.56048,2.45307,2.70664,0.100355,1.99086,2.18109,2.18109,2.45307,3.16453,3.264,4.12555,4.81234,4.81234,5.00096,0.0549715,4.61397,4.67626,4.67626,4.81234,5.24487,5.36198,5.3728,4.91031,4.81234,4.99303,0.0606093,4.56781,4.67626,4.67626,4.81234,5.24487,5.36198,5.79772,1.59103,1.82337,1.96657,0.0865859,1.27155,1.42234,1.42234,1.82337,2.62346,2.66563,2.70167,1.59103,1.82337,1.93738,0.0939054,1.27155,1.42234,1.42234,1.65644,2.26016,2.62816,3.10177,4.44146,4.5782,4.64012,0.0470219,4.24514,4.34122,4.34122,4.5782,4.90268,4.9982,5.07848,4.44146,4.5782,4.62579,0.0509936,4.24514,4.34122,4.34122,4.46613,4.87574,4.95963,5.24012,-9999,-9999
200405,10.274,1.0,7.552,1.944,1.0,11.66,2.713,1.0,11.353,9.504,1.576,12.31,2.429,10.274,1.0,7.552,1.944,1.0,11.66,2.713,1.0,447.653,150.084,1.0,191.04,150.084,1.0,-9999,-9999,318.795,318.795,0.0,335.667,1.0,329.608,335.667,1.0,3.213,1.0,4.167,3.213,1.0,97.022,97.022,0.0,2.537,3.742,0.756048,1.964,2.009,0.995296,0.193965959353,0.994623655914,97.8961597125,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.496,0.999328,11.867,11.493,10.489,-9999,-9999,1.0,1.0,1.0,-9999,-9999,-9999,-9999,3.29153,1.0,48.7238,0.999328,77.0205,0.380805,11.7303,1.0,18.5427,0.301844,0.997984,1,16.4516,31.5484,16.4516,31.5484,-3.55856,-3.6071,0.995296,0.995296,0.0637164,0.0674439,0.213501,0.216046,-3.6071,-3.6071,0.995296,0.995296,0.0674439,0.0674439,0.214643,0.216046,-3.53003,-3.50619,0.983014,0.982981,0.0283335,0.0294409,-3.78881,-3.6737,-3.6737,-3.60679,-3.38204,-3.26616,-3.25581,-3.7622,-3.6737,-3.6737,-3.60679,-3.31391,-3.2632,-3.25581,0.999328,0.997984,0.997984,0.995296,0.969086,0.923387,0.961022,0.997984,0.997984,0.997984,0.995296,0.965726,0.952285,0.961022,4.08291,4.00142,1.20002,1.23898,1.0,1.0,0.0933919,0.1049,0.472983,0.512214,-7.33911,-7.36492,7.10999,7.11844,0.992714,0.992714,0.0797195,0.082375,0.0901987,0.0937488,4.00142,4.00142,1.23898,1.23898,1.0,1.0,0.1049,0.1049,0.475389,0.512214,-7.36492,-7.36492,7.11844,7.11844,0.992714,0.992714,0.082375,0.082375,0.092554,0.0937488,3.50141,3.81543,3.81543,4.00142,4.46805,4.74277,4.84904,3.55941,3.81543,3.81543,4.00142,4.6176,4.81814,4.84904,1.0,1.0,1.0,1.0,0.949241,0.844576,0.920462,1.0,1.0,1.0,1.0,0.943865,0.943865,0.920462,-7.37775,-7.36776,-7.3657,-7.36224,-7.30482,-7.28337,-7.26296,-7.36776,-7.36776,-7.3657,-7.36224,-7.29012,-7.27825,-7.26296,0.998959,0.996878,0.996878,0.992714,0.989751,0.98067,0.978684,0.996878,0.996878,0.996878,0.992714,0.969068,0.971842,0.978684,3.94434,3.94434,4.54463,0.135437,3.65689,3.90442,3.90442,3.98988,5.5096,5.55676,5.92424,4.05391,3.94434,4.42379,0.128132,3.64737,3.90442,3.90442,3.98988,5.24015,5.55676,5.92424,7.55144,7.55144,8.05082,0.107056,7.41909,7.55144,7.57811,7.59667,8.7728,8.87066,9.18004,7.61247,7.55144,7.95381,0.101083,7.41909,7.55144,7.55144,7.59667,8.62219,8.87066,9.1509,3.26137,3.48402,3.84496,0.123959,2.91818,2.91818,3.26137,3.48402,4.69734,4.73527,5.25604,3.26137,3.48402,3.72956,0.107963,2.91818,3.2051,3.26137,3.40972,4.21789,4.69734,4.90213,7.67524,7.8074,7.99515,0.0656087,7.51107,7.51107,7.67524,7.8074,8.47598,8.51958,8.70405,7.67524,7.8074,7.93679,0.0581963,7.51107,7.66449,7.67524,7.75827,8.25838,8.47598,8.51958,-9999,-9999
