TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20000101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.42,-11.112,3.086,-12.346,1.219,-11.42,0.0,-11.112,3.086,0.0,-12.346,1.219,0.0,22.0903,-9999,-9999,3.911,3.911,0.0,-9999,-9999,240.919,240.919,0.0,-9999,-9999,237.771,237.771,0.0,-9999,-9999,0.022,0.022,0.0,100.492,100.492,0.0,0.235,0.235,0.0,1.407,1.407,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.88211,0.0,-0.0606555,0.0,0.0205326,-9999,-9999,-9999,-9999,-6.22892,0.0,2.48104,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.119502,0.119502,0.0,0.0,-9999,-9999,-9999,-9999,0.120037,0.119502,0.0,0.0,-9999,-9999,-9999,-9999,0.129798,0.13055,0.0,0.0,0.00118823,0.00124163,0.119603,0.120037,0.122939,0.128326,0.134579,0.138228,0.14202,0.119502,0.120037,0.12372,0.129138,0.137906,0.139743,0.142067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942581,0.0942581,0.0925073,0.0925073,0.0,0.0,-9999,-9999,-9999,-9999,0.177858,0.177858,0.0431487,0.0431487,0.0,0.0,-9999,-9999,-9999,-9999,0.0949456,0.0942581,0.0928753,0.0925073,0.0,0.0,-9999,-9999,-9999,-9999,0.177858,0.177858,0.0431487,0.0431487,0.0,0.0,-9999,-9999,-9999,-9999,0.0942581,0.0949456,0.102924,0.10762,0.120197,0.121373,0.12974,0.0942581,0.0949456,0.100383,0.107179,0.120197,0.121373,0.130203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155387,0.156454,0.160021,0.167452,0.177858,0.188094,0.190488,0.156454,0.15682,0.160021,0.17222,0.177858,0.188094,0.190488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03531,0.0323449,0.0511048,0.00321249,0.0323295,0.0328434,0.0331465,0.0498448,0.0608136,0.0734154,0.0930073,0.0330287,0.0327377,0.0519325,0.00306295,0.032338,0.0328434,0.033315,0.0535584,0.0608136,0.0734154,0.0890143,-0.0865198,-0.0871574,-0.0794456,0.00267822,-0.104134,-0.0996505,-0.091426,-0.0842617,-0.0686433,-0.0636016,-0.0513394,-0.0870086,-0.0872996,-0.0778653,0.00265143,-0.104136,-0.0997026,-0.0894916,-0.0750132,-0.0677982,-0.0604334,-0.0540118,0.174516,0.175573,0.189124,0.00546027,0.169217,0.170374,0.173155,0.175613,0.19034,0.200514,0.254717,0.174516,0.175238,0.191932,0.00590335,0.169217,0.172274,0.173155,0.175613,0.190445,0.234161,0.257571,0.0,0.0,0.00374041,0.00161522,0.0,0.0,0.0,0.0,0.0,0.00072831,0.024349,0.0,0.0,0.00466857,0.00177097,0.0,0.0,0.0,0.0,0.0,0.0185265,0.0252822,-9999,-9999
20000102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.349,-1.509,1.889,-0.869,0.496,-1.349,0.0,-1.509,1.889,0.0,-0.869,0.496,0.0,22.5222,-9999,-9999,0.649,0.649,0.0,-9999,-9999,305.327,305.327,0.0,-9999,-9999,311.537,311.537,0.0,-9999,-9999,0.232,0.232,0.0,99.976,99.976,0.0,6.957,6.957,0.0,3.935,3.935,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.63373,0.0,0.143827,0.0,-0.057455,-9999,-9999,-9999,-9999,-5.8752,0.0,2.59203,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.128092,0.128092,0.0,0.0,-9999,-9999,-9999,-9999,0.128669,0.128092,0.0,0.0,-9999,-9999,-9999,-9999,0.139292,0.140266,0.0,0.0,0.00116209,0.00133796,0.128669,0.128962,0.136278,0.139715,0.14285,0.147701,0.153236,0.128092,0.128755,0.136278,0.140569,0.144393,0.148852,0.153236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105094,0.105094,0.063479,0.063479,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.105834,0.105094,0.0639896,0.063479,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.105094,0.105834,0.117666,0.120513,0.124553,0.131311,0.138422,0.105094,0.105834,0.116527,0.120513,0.12706,0.13279,0.138422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169797,0.170877,0.171235,0.175394,0.178462,0.181813,0.181813,0.170877,0.170877,0.175394,0.175394,0.178462,0.181813,0.187823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935432,0.0886794,0.123071,0.00927505,0.0839078,0.0847916,0.0888291,0.0904794,0.163074,0.209534,0.246991,0.0888833,0.0887978,0.123689,0.00909504,0.0840199,0.0886773,0.0888449,0.0905574,0.162902,0.20975,0.242079,-0.0397327,-0.0394131,-0.0171951,0.00842944,-0.0628089,-0.0517874,-0.0498642,-0.0448583,0.0186811,0.0618332,0.0937555,-0.0398722,-0.0398711,-0.0156026,0.00824688,-0.0558687,-0.0506442,-0.0486432,-0.0448583,0.0186811,0.0624121,0.088843,0.242186,0.243653,0.262459,0.00757752,0.234833,0.236438,0.240297,0.243709,0.264146,0.278265,0.353486,0.242186,0.243188,0.266356,0.00819242,0.234833,0.239074,0.240297,0.243709,0.264291,0.324958,0.357446,0.0,0.0,0.0016326,0.000733657,0.0,0.0,0.0,0.0,0.0,0.00012096,0.00991671,0.0,0.0,0.00201925,0.000793919,0.0,0.0,0.0,0.0,0.0,0.00782833,0.0104603,-9999,-9999
20000103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.605,-1.556,1.292,-1.754,0.439,-1.605,0.0,-1.556,1.292,0.0,-1.754,0.439,0.0,22.9984,-9999,-9999,2.183,2.183,0.0,-9999,-9999,290.193,290.193,0.0,-9999,-9999,294.204,294.204,0.0,-9999,-9999,0.043,0.043,0.0,99.093,99.093,0.0,2.875,2.875,0.0,1.914,1.914,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.33537,0.0,-0.170626,0.0,0.0785619,-9999,-9999,-9999,-9999,-6.98838,0.0,3.54857,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.089845,0.089845,0.0,0.0,-9999,-9999,-9999,-9999,0.0904213,0.089845,0.0,0.0,-9999,-9999,-9999,-9999,0.0971396,0.0973885,0.0,0.0,0.00102167,0.00122786,0.0821143,0.0904213,0.0907142,0.0986263,0.102322,0.103293,0.104155,0.0821143,0.0904213,0.0907142,0.0980744,0.102322,0.103833,0.104278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055951,0.055951,0.182233,0.182233,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.0566915,0.055951,0.182617,0.182233,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.0470409,0.055951,0.0568029,0.0690532,0.0713702,0.0747184,0.0754115,0.0470409,0.055951,0.0568029,0.0690532,0.0713702,0.0747184,0.0754115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169797,0.170877,0.171235,0.175394,0.178462,0.181813,0.181813,0.170877,0.170877,0.173998,0.175394,0.178462,0.181813,0.187823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091531,0.0866872,0.1206,0.00902498,0.0821865,0.0833469,0.0868672,0.0895871,0.159615,0.205161,0.24169,0.0869327,0.0868295,0.121232,0.00884071,0.083312,0.0868039,0.0869327,0.0896932,0.159476,0.205339,0.237525,-0.00340655,-0.00315795,0.0232118,0.00874461,-0.025492,-0.014879,-0.00917956,-0.00383124,0.0646255,0.104414,0.137535,-0.00357535,-0.00359198,0.024092,0.00851648,-0.0179435,-0.0144739,-0.00917956,-0.00391041,0.0605434,0.104414,0.133693,0.240712,0.24217,0.260861,0.0075314,0.233403,0.234998,0.238834,0.242225,0.262538,0.276571,0.351334,0.240712,0.241707,0.264734,0.00814255,0.233403,0.237619,0.238834,0.242225,0.262682,0.32298,0.355271,0.0,0.0,0.00313742,0.00137116,0.0,0.0,0.0,0.0,0.0,0.000406766,0.0200269,0.0,0.0,0.0039079,0.00149712,0.0,0.0,0.0,0.0,0.0,0.015414,0.0208976,-9999,-9999
20000104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.352,1.304,0.771,1.497,0.091,1.352,0.0,1.304,0.771,0.0,1.497,0.091,0.0,23.5192,-9999,-9999,3.685,3.685,0.0,-9999,-9999,297.464,297.464,0.0,-9999,-9999,302.531,302.531,0.0,-9999,-9999,0.798,0.798,0.0,97.637,97.637,0.0,2.082,2.082,0.0,3.732,3.732,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.88211,0.0,-0.0606555,0.0,0.0292776,-9999,-9999,-9999,-9999,-6.22892,0.0,3.33909,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.119502,0.119502,0.0,0.0,-9999,-9999,-9999,-9999,0.120037,0.119502,0.0,0.0,-9999,-9999,-9999,-9999,0.129798,0.13055,0.0,0.0,0.00118823,0.00124163,0.119603,0.120037,0.122939,0.128326,0.134579,0.138228,0.14202,0.119502,0.120037,0.12372,0.129138,0.137906,0.139743,0.142067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0942581,0.0942581,0.0925073,0.0925073,0.0,0.0,-9999,-9999,-9999,-9999,0.177858,0.177858,0.0431487,0.0431487,0.0,0.0,-9999,-9999,-9999,-9999,0.0949456,0.0942581,0.0928753,0.0925073,0.0,0.0,-9999,-9999,-9999,-9999,0.177858,0.177858,0.0431487,0.0431487,0.0,0.0,-9999,-9999,-9999,-9999,0.0942581,0.0949456,0.102924,0.10762,0.120197,0.121373,0.12974,0.0942581,0.0949456,0.100383,0.107179,0.120197,0.121373,0.130203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155387,0.156454,0.160021,0.167452,0.177858,0.188094,0.190488,0.156454,0.15682,0.160021,0.17222,0.177858,0.188094,0.190488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.113532,0.108382,0.147618,0.0117575,0.0915961,0.0986295,0.102297,0.108386,0.197478,0.253114,0.299662,0.108221,0.10829,0.148119,0.0116143,0.0916165,0.099757,0.102297,0.108386,0.197008,0.258659,0.290206,-0.0119348,-0.0111201,0.0170675,0.0109644,-0.0375419,-0.02837,-0.0247206,-0.0225241,0.0639299,0.118535,0.155627,-0.0118163,-0.0117471,0.018321,0.0109559,-0.0346085,-0.0282143,-0.0247206,-0.0225241,0.0634167,0.120507,0.155627,0.258294,0.259859,0.279915,0.00808152,0.250452,0.252164,0.256279,0.259918,0.281714,0.296773,0.376997,0.258294,0.259362,0.284071,0.00873731,0.250452,0.254975,0.256279,0.259918,0.281869,0.346572,0.381221,0.0,0.0,0.00363133,0.00157066,0.0,0.0,0.0,0.0,0.0,0.000686152,0.0235707,0.0,0.0,0.00453069,0.00172108,0.0,0.0,0.0,0.0,0.0,0.0179628,0.0244906,-9999,-9999
20000105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.248,-1.318,2.495,-1.04,0.504,-1.248,0.0,-1.318,2.495,0.0,-1.04,0.504,0.0,24.0859,-9999,-9999,8.13,8.13,0.0,-9999,-9999,256.634,256.634,0.0,-9999,-9999,255.769,255.769,0.0,-9999,-9999,0.399,0.399,0.0,98.562,98.562,0.0,0.386,0.386,0.0,2.881,2.881,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.63373,0.0,0.143827,0.0,-0.0734908,-9999,-9999,-9999,-9999,-5.8752,0.0,3.14948,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.128092,0.128092,0.0,0.0,-9999,-9999,-9999,-9999,0.128669,0.128092,0.0,0.0,-9999,-9999,-9999,-9999,0.139292,0.140266,0.0,0.0,0.00116209,0.00133796,0.128669,0.128962,0.136278,0.139715,0.14285,0.147701,0.153236,0.128092,0.128755,0.136278,0.140569,0.144393,0.148852,0.153236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105094,0.105094,0.063479,0.063479,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.105834,0.105094,0.0639896,0.063479,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.105094,0.105834,0.117666,0.120513,0.124553,0.131311,0.138422,0.105094,0.105834,0.116527,0.120513,0.12706,0.13279,0.138422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169797,0.170877,0.171235,0.175394,0.178462,0.181813,0.181813,0.170877,0.170877,0.175394,0.175394,0.178462,0.181813,0.187823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0944853,0.0896248,0.124228,0.009399,0.0841431,0.0861563,0.0897551,0.0909259,0.164686,0.211563,0.249471,0.0898023,0.0897279,0.124839,0.009222,0.0842761,0.089623,0.0897689,0.0909262,0.164494,0.212125,0.244125,-0.0388322,-0.0384677,-0.0160378,0.00855494,-0.0622741,-0.0508736,-0.0489268,-0.0445469,0.0202932,0.0638621,0.0962356,-0.0389532,-0.0389409,-0.0144523,0.00837557,-0.0556435,-0.0497117,-0.0475794,-0.0445469,0.0202932,0.0648463,0.0908894,0.242684,0.244153,0.262998,0.00759309,0.235315,0.236923,0.24079,0.244209,0.264688,0.278836,0.354212,0.242684,0.243687,0.266903,0.00820924,0.235315,0.239565,0.24079,0.244209,0.264834,0.325625,0.35818,0.0,0.0,0.00444694,0.00189746,0.0,0.0,0.0,0.0,0.0,0.0015127,0.0293493,0.0,0.0,0.00554736,0.00208833,0.0,0.0,0.0,0.0,0.0,0.0221124,0.0303443,-9999,-9999
20000106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.289,-0.08,2.546,1.393,0.509,0.289,0.0,-0.08,2.546,0.0,1.393,0.509,0.0,24.6987,-9999,-9999,3.278,3.278,0.0,-9999,-9999,297.557,297.557,0.0,-9999,-9999,302.639,302.639,0.0,-9999,-9999,0.51,0.51,0.0,99.346,99.346,0.0,1.438,1.438,0.0,3.702,3.702,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.33537,0.0,-0.170626,0.0,0.0861553,-9999,-9999,-9999,-9999,-6.98838,0.0,3.75667,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.089845,0.089845,0.0,0.0,-9999,-9999,-9999,-9999,0.0904213,0.089845,0.0,0.0,-9999,-9999,-9999,-9999,0.0971396,0.0973885,0.0,0.0,0.00102167,0.00122786,0.0821143,0.0904213,0.0907142,0.0986263,0.102322,0.103293,0.104155,0.0821143,0.0904213,0.0907142,0.0980744,0.102322,0.103833,0.104278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055951,0.055951,0.182233,0.182233,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.0566915,0.055951,0.182617,0.182233,0.0,0.0,-9999,-9999,-9999,-9999,0.178462,0.178462,0.0212755,0.0212755,0.0,0.0,-9999,-9999,-9999,-9999,0.0470409,0.055951,0.0568029,0.0690532,0.0713702,0.0747184,0.0754115,0.0470409,0.055951,0.0568029,0.0690532,0.0713702,0.0747184,0.0754115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169797,0.170877,0.171235,0.175394,0.178462,0.181813,0.181813,0.170877,0.170877,0.173998,0.175394,0.178462,0.181813,0.187823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105898,0.100878,0.138245,0.0108137,0.0881847,0.0943026,0.0987097,0.100863,0.184326,0.236438,0.279543,0.100845,0.10086,0.13879,0.010658,0.088592,0.0961082,0.0987097,0.100879,0.183963,0.240763,0.270268,0.0103089,0.0110334,0.0408568,0.0105542,-0.0163805,-0.00377176,-0.00138117,0.0101403,0.0893363,0.136069,0.175388,0.0103369,0.0104384,0.0416499,0.0103543,-0.0131591,-0.00220259,-0.00138117,0.0101492,0.08503,0.136683,0.166435,0.251828,0.253353,0.272908,0.00787921,0.244182,0.245851,0.249864,0.253411,0.274662,0.289343,0.367559,0.251828,0.25287,0.27696,0.00851858,0.244182,0.248592,0.249864,0.253411,0.274813,0.337896,0.371677,0.0,0.0,0.00357257,0.00155026,0.0,0.0,0.0,0.0,0.0,0.000610506,0.0230696,0.0,0.0,0.00445505,0.00169681,0.0,0.0,0.0,0.0,0.0,0.0176324,0.024,-9999,-9999
