TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200201,-0.63,1.0,-1.249,1.445,1.0,0.346,1.536,1.0,-0.159,-1.466,1.737,1.966,2.03,-0.63,1.0,-1.249,1.445,1.0,0.346,1.536,1.0,126.174,41.805,1.0,53.515,41.805,1.0,-9999,-9999,283.321,283.321,0.0,264.301,1.0,273.154,264.301,1.0,0.799,1.0,1.098,0.799,1.0,97.587,97.783,1.0,0.929,1.904,1.0,1.993,1.975,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.161,-0.24,0.814,1.0,1.0,1.0,-9999,-9999,46.293,-9999,-9999,1.0,-9999,1.0,10.4552,0.131048,-9999,0.434533,-3.28029,0.163978,-9999,0.421369,-9999,-9999,29.5161,18.4839,10.2581,7.70968,0.4948,0.474343,0.0967742,0.0967742,0.0324158,0.0325275,0.150128,0.147842,0.49666,0.49666,0.0967742,0.0967742,0.0324864,0.0324864,0.150144,0.147833,0.512108,0.489948,0.0947413,0.0947413,0.0239612,0.0221946,0.336185,0.338171,0.386395,0.472633,0.624323,0.631344,0.800788,0.335362,0.336235,0.374516,0.464295,0.49666,0.624675,0.800788,0.094086,0.0947581,0.0947581,0.0967742,0.093414,0.0927419,0.0927419,0.093414,0.094086,0.0947581,0.0967742,0.0967742,0.093414,0.0927419,1.36317,1.36588,0.501722,0.501232,0.106785,0.106785,0.0396232,0.0396232,0.18773,0.122149,-0.932279,-0.987032,1.63533,1.6603,0.0814941,0.0814941,0.0502038,0.0502038,0.199936,0.207402,1.36588,1.36588,0.501232,0.501232,0.106785,0.106785,0.0397767,0.0397767,0.187762,0.122198,-0.931887,-0.931887,1.63593,1.63593,0.0814941,0.0814941,0.050219,0.050219,0.19994,0.207406,1.14544,1.14552,1.19082,1.36317,1.37661,1.51252,1.60321,1.14432,1.14552,1.19082,1.36262,1.36588,1.37661,1.60321,0.101224,0.101224,0.101224,0.106785,0.101224,0.101224,0.101224,0.101224,0.101224,0.101224,0.106785,0.106785,0.101224,0.101224,-1.0067,-0.989838,-0.983169,-0.939097,-0.604748,-0.602778,-0.545784,-1.00769,-1.0067,-0.988716,-0.967846,-0.932237,-0.604231,-0.545784,0.0814941,0.0814941,0.0831919,0.0814941,0.0814941,0.0797963,0.0797963,0.0814941,0.0814941,0.0814941,0.0848896,0.0814941,0.0814941,0.0797963,0.923347,0.923134,0.939518,0.0054017,0.854973,0.922203,0.923134,0.93228,0.959841,0.982365,0.983967,0.925112,0.923134,0.933696,0.00613829,0.843773,0.874986,0.922203,0.932197,0.957538,0.97964,0.984396,0.467902,0.426473,0.449569,0.0265227,0.0524267,0.295025,0.381329,0.467271,0.573446,0.643537,0.647579,0.430313,0.426473,0.421588,0.0293859,0.047428,0.0767148,0.320023,0.459564,0.542912,0.622924,0.648161,1.80142,1.80142,1.5721,0.0477523,0.70115,1.38277,1.38282,1.65141,1.80089,1.80142,1.84528,2.24294,2.26512,2.03307,0.0873726,0.376639,2.05934,2.08381,2.24294,2.26512,2.30795,2.32251,0.91156,0.91156,0.827459,0.0189435,0.541804,0.719812,0.726292,0.855768,0.910273,0.911565,0.978637,1.19918,1.21038,1.1107,0.0362356,0.425345,1.154,1.17261,1.19817,1.21038,1.21038,1.21038,-9999,-9999
200202,4.584,1.0,3.779,1.64,1.0,5.632,1.841,1.0,4.462,3.793,1.43,5.342,1.41,4.584,1.0,3.779,1.64,1.0,5.632,1.841,1.0,189.707,71.061,1.0,60.742,71.061,1.0,-9999,-9999,316.861,316.861,0.0,293.408,1.0,315.656,293.408,1.0,1.763,1.0,1.241,1.763,1.0,96.766,96.901,1.0,4.605,5.529,1.0,3.397,3.485,0.999256,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,389.495,0.998512,4.271,4.132,4.234,1.0,1.0,1.0,46.273,48.361,49.526,1.0,1.0,1.0,-9999,1.0,29.248,0.994792,-9999,0.401434,-12.0088,0.997024,-9999,0.335127,-9999,-9999,26.8571,21.1429,26.7857,21.1429,0.271135,0.270633,0.995536,0.988095,0.0219312,0.0219592,0.0338476,0.0327319,0.279996,0.279996,0.993304,0.993304,0.0219238,0.0219238,0.0338429,0.0327082,0.267894,0.264385,0.990141,0.99016,0.00472723,0.00443152,0.223851,0.233027,0.233802,0.270633,0.274076,0.28459,0.327835,0.220649,0.23145,0.233802,0.270568,0.272393,0.279996,0.320222,0.994792,0.994792,0.994792,0.988095,0.985119,0.985119,0.985119,0.994792,0.994792,0.994792,0.985119,0.995536,0.993304,0.982143,1.69493,1.70402,0.5308,0.52874,1.0,1.0,0.0249189,0.0249189,0.0506579,0.0436323,-1.55022,-1.56306,2.13611,2.14821,0.989515,0.972586,0.0360356,0.0360356,0.0369177,0.0369103,1.70402,1.70402,0.52874,0.52874,1.0,1.0,0.0249335,0.0249335,0.0506651,0.0436406,-1.54246,-1.54246,2.14195,2.14195,0.98449,0.98449,0.0359981,0.0359981,0.036881,0.0368736,1.62158,1.63956,1.64133,1.69821,1.70622,1.72777,1.7855,1.61931,1.63956,1.64133,1.69821,1.70444,1.71119,1.78173,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.56628,-1.56591,-1.56423,-1.55613,-1.55022,-1.54987,-1.54135,-1.56653,-1.56598,-1.56583,-1.55959,-1.55022,-1.55,-1.54246,0.965425,0.987892,0.965425,0.989515,0.989515,0.989515,0.965496,0.965425,0.965425,0.987892,0.987892,0.989515,0.989515,0.98449,1.74234,1.75055,1.7439,0.00343593,1.69946,1.72841,1.7351,1.75055,1.75452,1.75957,1.76933,1.74921,1.75055,1.74659,0.00313781,1.7023,1.72841,1.73529,1.74921,1.75624,1.76098,1.77496,1.48416,1.47056,1.47952,0.0022929,1.44398,1.46566,1.47548,1.48138,1.48551,1.49051,1.49915,1.47807,1.47056,1.47869,0.00252838,1.44023,1.46412,1.47532,1.48096,1.4861,1.49051,1.50207,1.66321,1.66321,1.55215,0.0177723,1.24747,1.48209,1.53168,1.58651,1.61041,1.63408,1.65589,2.00623,2.02568,2.03685,0.0120738,1.93142,1.93682,1.99829,2.02568,2.04362,2.14329,2.18335,1.67335,1.67335,1.62744,0.00635458,1.52938,1.59459,1.60906,1.63565,1.65214,1.6626,1.67107,1.59068,1.61177,1.59093,0.0031581,1.55331,1.57183,1.57207,1.59068,1.61019,1.61177,1.62104,-9999,-9999
200203,6.081,1.0,4.3,2.31,1.0,7.803,3.26,1.0,5.911,4.143,1.894,7.63,2.826,6.081,1.0,4.3,2.31,1.0,7.803,3.26,1.0,282.185,145.958,1.0,139.76,145.958,1.0,-9999,-9999,303.306,303.306,0.0,291.059,1.0,298.479,291.059,1.0,2.901,1.0,2.213,2.901,1.0,96.902,96.966,1.0,3.27,3.313,1.0,2.139,2.552,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,395.306,0.981855,7.038,7.0,6.704,1.0,1.0,1.0,43.281,46.439,47.712,1.0,1.0,1.0,-9999,1.0,48.8349,0.936156,-9999,0.424174,2.18824,0.939516,-9999,0.317859,-9999,-9999,23.6129,24.3871,23.6129,24.3871,-1.85171,-1.8521,0.816532,0.816532,0.0389335,0.0389335,0.0655066,0.0558683,-1.85171,-1.85171,0.816532,0.816532,0.0389335,0.0389335,0.0655066,0.0558683,-1.84245,-1.85084,0.818548,0.819422,0.00789395,0.00780979,-1.8885,-1.8842,-1.88345,-1.85171,-1.80618,-1.77884,-1.74814,-1.95924,-1.88433,-1.8838,-1.85171,-1.83965,-1.80419,-1.75179,0.825941,0.826613,0.825941,0.816532,0.811828,0.811156,0.829301,0.834005,0.826613,0.822581,0.816532,0.811156,0.785618,0.829973,2.93825,2.93825,0.511732,0.511732,0.805828,0.805828,0.0404374,0.0404374,0.0655708,0.0655322,-6.22332,-6.22409,5.13193,5.13132,0.833912,0.833912,0.0626066,0.0626066,0.0859873,0.0845082,2.93825,2.93825,0.511732,0.511732,0.805828,0.805828,0.0404374,0.0404374,0.0655708,0.0655322,-6.22332,-6.22332,5.13193,5.13193,0.833912,0.833912,0.0626107,0.0626107,0.0859903,0.0845113,2.86209,2.86505,2.86651,2.93825,2.9567,2.96829,3.01344,2.82075,2.86505,2.86505,2.93825,2.95663,2.96819,2.99881,0.806004,0.806004,0.804538,0.805828,0.795237,0.795374,0.831503,0.821527,0.806004,0.806004,0.805828,0.795237,0.795374,0.831503,-6.22662,-6.22332,-6.22264,-6.21673,-6.16367,-6.10543,-6.08921,-6.314,-6.22332,-6.22264,-6.21692,-6.21458,-6.10979,-6.08964,0.833912,0.833912,0.833912,0.842597,0.834712,0.833076,0.833359,0.852904,0.833912,0.833912,0.853875,0.842597,0.833076,0.833412,2.64105,2.69652,2.69605,0.00497863,2.62398,2.66717,2.69163,2.69652,2.7061,2.71413,2.74404,2.67944,2.69652,2.70333,0.00644048,2.6403,2.67117,2.67965,2.69756,2.71279,2.72703,2.77324,4.55586,4.54823,4.5469,0.00484662,4.48103,4.50587,4.53692,4.5478,4.56803,4.57958,4.58394,4.54853,4.54823,4.54578,0.00543982,4.48103,4.50049,4.52207,4.5474,4.56104,4.58139,4.58419,2.80787,2.80787,2.74511,0.0208832,2.608,2.61998,2.62243,2.70134,2.8069,2.80787,3.01819,2.6901,2.81315,2.75128,0.0208899,2.60869,2.61611,2.62451,2.74647,2.80924,2.81315,3.0261,5.56936,5.56936,5.4801,0.0126087,5.36571,5.39564,5.4108,5.45027,5.55771,5.56898,5.56936,5.45768,5.57441,5.48489,0.0111959,5.39656,5.41016,5.42677,5.45323,5.5491,5.57266,5.57441,-9999,-9999
200204,8.291,0.977778,6.301,2.47,0.985185,9.772,3.363,0.973333,8.182,6.222,2.006,9.65,3.046,8.396,0.977778,6.385,2.563,0.985185,9.888,3.441,0.973333,379.028,177.241,0.977778,188.692,181.26,0.977778,-9999,-9999,311.709,311.709,0.0,304.873,0.977083,309.128,304.648,0.977083,4.06,0.977083,3.294,4.175,0.977083,96.547,96.574,1.0,2.122,1.46,1.0,2.113,2.527,0.977083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,387.823,0.905556,9.543,9.312,8.918,1.0,1.0,1.0,32.92,36.961,43.312,1.0,1.0,1.0,-9999,1.0,61.93,0.882639,-9999,0.481634,6.43907,0.879167,-9999,0.289477,-9999,-9999,20.3,27.7,19.2667,20.4667,-5.79139,-5.79535,0.798611,0.797222,0.0568589,0.0569048,0.103833,0.105719,-5.79519,-5.79519,0.797222,0.797222,0.0569043,0.0569043,0.103857,0.105719,-5.87173,-5.87294,0.794635,0.797691,0.0120998,0.0133374,-5.98407,-5.96959,-5.96085,-5.84651,-5.80972,-5.79582,-5.78655,-6.0344,-5.96959,-5.96085,-5.84517,-5.79666,-5.79139,-5.79021,0.808333,0.808333,0.802083,0.800694,0.804861,0.798611,0.8,0.807639,0.808333,0.802083,0.809722,0.795139,0.798611,0.795139,3.99234,3.99089,0.681865,0.68477,0.827609,0.827609,0.0332123,0.0330641,0.114815,0.114079,-12.602,-12.607,9.36619,9.35583,0.780242,0.777944,0.101751,0.101751,0.118796,0.120643,3.99089,3.99089,0.68477,0.68477,0.827609,0.827609,0.033254,0.033254,0.114827,0.114135,-12.6067,-12.6067,9.35618,9.35618,0.777944,0.777944,0.101749,0.101749,0.118795,0.120641,3.68235,3.77253,3.77253,3.86024,3.99089,3.99234,4.00225,3.63807,3.77253,3.77253,3.87587,3.99089,3.99089,4.00225,0.548367,0.831613,0.831613,0.832609,0.827609,0.827609,0.837912,0.829946,0.831613,0.831613,0.843215,0.827609,0.827609,0.837912,-12.7401,-12.7316,-12.7187,-12.634,-12.6123,-12.609,-12.5968,-12.7401,-12.7316,-12.7197,-12.6251,-12.6072,-12.602,-12.5999,0.794913,0.794913,0.793634,0.78377,0.780242,0.774972,0.776627,0.794913,0.794913,0.793634,0.786286,0.773782,0.780242,0.773782,4.07061,4.27896,4.12941,0.0392264,3.75055,3.93274,3.94649,4.07065,4.27894,4.28582,4.5326,4.21161,4.27896,4.12431,0.0453646,3.73734,3.77297,3.94646,4.07057,4.27894,4.44734,4.53898,10.0674,10.0741,10.0023,0.0395847,9.56837,9.78561,9.91605,9.94395,10.0741,10.0914,10.3917,10.0509,10.0741,9.99605,0.0445195,9.52389,9.58269,9.89354,9.93839,10.0897,10.3387,10.393,3.13422,3.13422,3.18752,0.0731446,2.48701,2.65301,2.72679,3.14079,3.4823,3.50354,4.03999,3.15465,3.14632,3.25234,0.0773226,2.48275,2.77716,2.80687,3.20086,3.49499,3.78373,4.20711,9.45379,9.45379,9.43516,0.039775,9.01324,9.13901,9.20728,9.45475,9.61097,9.68038,9.86471,9.18206,9.48224,9.52522,0.0377513,9.19006,9.20982,9.30843,9.50552,9.70931,9.7152,9.98205,-9999,-9999
200205,13.067,0.533602,10.037,2.451,0.539427,14.792,3.605,0.530108,12.392,10.404,1.952,13.495,2.603,12.32,0.533602,10.269,2.053,0.539427,13.458,2.835,0.530108,452.272,226.571,0.534946,182.872,187.623,0.534946,-9999,-9999,340.591,340.591,0.0,333.635,0.533602,345.729,346.345,0.533602,5.521,0.533602,3.823,3.926,0.533602,96.627,96.643,1.0,5.967,3.967,1.0,1.63,1.732,0.52957,0.16870854857,0.574596774194,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,385.847,0.844758,14.32,13.8,13.095,0.977151,0.977151,0.977151,39.633,42.129,44.336,0.977151,0.977151,0.977151,-9999,1.0,74.59,0.780242,-9999,0.522965,13.0164,0.952957,-9999,0.360553,-9999,-9999,17.1935,30.8065,1.67742,16.2581,-3.29797,-3.38583,0.630376,0.622984,0.137556,0.164837,0.220307,0.249981,-3.35543,-3.35625,0.624328,0.624328,0.165051,0.165024,0.238443,0.250105,-3.26301,-3.28732,0.600571,0.611324,0.0238894,0.0316099,-3.46662,-3.43757,-3.39777,-3.29797,-3.13088,-3.0934,-3.07242,-3.46662,-3.45956,-3.41533,-3.29797,-3.13414,-3.08369,-3.06016,0.620296,0.614247,0.622312,0.630376,0.637769,0.659946,0.655242,0.620296,0.612903,0.609543,0.630376,0.530242,0.660618,0.651882,5.87076,5.93425,1.79616,1.76009,0.543643,0.534459,0.214586,0.214586,0.269645,0.250664,-8.38931,-8.55935,8.12025,8.03249,0.681861,0.675681,0.165866,0.165866,0.292168,0.294077,5.93425,5.93425,1.76009,1.76009,0.534459,0.534459,0.0861872,0.0861872,0.184634,0.155608,-8.51446,-8.51567,8.04503,8.04397,0.677729,0.677729,0.175235,0.175206,0.297587,0.299445,5.26208,5.74531,5.81582,5.99254,6.05829,6.07187,6.30546,5.48165,5.81259,5.81259,5.93425,6.03118,6.07171,6.12438,0.286119,0.580474,0.532667,0.558204,0.376792,0.382168,0.366039,0.633763,0.532667,0.532667,0.534459,0.549244,0.382168,0.371416,-8.65894,-8.60574,-8.57548,-8.39296,-8.17121,-8.12469,-8.10342,-8.67765,-8.61037,-8.57674,-8.45034,-8.14729,-8.12469,-8.10342,0.628978,0.672524,0.657134,0.683945,0.695391,0.70382,0.715611,0.628978,0.668362,0.67464,0.551487,0.728009,0.70382,0.715611,7.76573,8.05465,7.7337,0.0727973,7.08274,7.14964,7.29227,7.76515,7.91991,8.05465,8.5863,7.75985,8.05465,7.66804,0.0815204,6.64683,7.1197,7.26093,7.76282,7.91924,8.04174,8.58687,11.3824,11.4109,11.021,0.0824914,10.2089,10.3614,10.5443,11.0631,11.3806,11.4432,11.9804,10.976,11.4101,10.9311,0.0880649,10.0838,10.2446,10.3615,10.976,11.36,11.4524,11.8961,4.89269,4.94382,4.76071,0.141235,3.08431,3.76929,4.39872,4.84575,5.10147,5.20548,5.78849,3.50659,3.24177,4.22331,0.174578,2.61988,2.70027,3.3797,3.82171,5.28761,5.38726,5.50081,4.59454,4.61535,4.74092,0.116666,3.66475,4.17363,4.2274,4.59454,4.71373,5.81084,6.08584,5.7509,5.62971,6.14879,0.0916686,5.23387,5.38777,5.65522,5.97395,6.72713,6.74897,6.78956,-9999,-9999
