TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-29.421,-29.715,2.124,-28.82,1.597,-29.421,0,-29.715,2.124,0,-28.82,1.597,0,66.8715,-9999,-9999,32.979,32.979,0,-9999,-9999,150.18,150.18,0,-9999,-9999,150.18,150.18,0,-9999,-9999,0.051,0.051,0,99.021,99.021,0,0.166,0.166,0,3.122,3.122,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,4.94556,0,4.94556,-9999,107.19,0,107.19,-9999,-9999,-9999,32.1935,15.8065,0,0,0.805065,0.69886,0,0,-9999,-9999,-9999,-9999,0.805453,0.69886,0,0,-9999,-9999,-9999,-9999,0.753585,0.749307,0,0,0.00864075,0.00873957,0.664137,0.696639,0.69886,0.766615,0.804757,0.8063,0.807971,0.692791,0.696639,0.69886,0.704776,0.804757,0.805453,0.807971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703377,0.627814,0.40095,0.43212,0,0,-9999,-9999,-9999,-9999,0.924405,0.768173,0.690466,0.666233,0,0,-9999,-9999,-9999,-9999,0.703936,0.627814,0.401241,0.43212,0,0,-9999,-9999,-9999,-9999,0.924405,0.768173,0.690466,0.666233,0,0,-9999,-9999,-9999,-9999,0.498001,0.621209,0.627111,0.636889,0.702934,0.702934,0.707135,0.619654,0.624621,0.627814,0.636889,0.702934,0.703377,0.703936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.734097,0.767014,0.768173,0.924405,0.929866,0.966447,0.966447,0.767014,0.768173,0.768173,0.768173,0.924405,0.924405,0.966447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0194903,0.0299933,0.0319642,0.00304956,0.0108265,0.0112793,0.0174447,0.0297105,0.0386114,0.0467169,0.0737686,0.0457327,0.0688215,0.027926,0.00260324,0.0102188,0.0113636,0.0170912,0.0219482,0.0328081,0.0386114,0.0688215,-0.68642,-0.668866,-0.717343,0.0077,-0.790061,-0.774927,-0.773547,-0.693497,-0.679536,-0.667687,-0.65236,-0.681552,-0.736631,-0.725659,0.00827169,-0.791837,-0.783217,-0.775547,-0.736104,-0.681552,-0.663336,-0.651163,0.00399542,0.00538453,0.00533005,0.000202918,0.00392765,0.00404662,0.00444509,0.00534424,0.00561619,0.0056596,0.00602906,0.00561701,0.00399542,0.0250184,0.00817643,0.00399542,0.00417847,0.00511687,0.00540424,0.00602906,0.00999644,0.159403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
199402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-25.085,-25.671,2.229,-24.246,2.705,-25.085,0,-25.671,2.229,0,-24.246,2.705,0,128.937,-9999,-9999,70.837,70.837,0,-9999,-9999,160.035,160.035,0,-9999,-9999,160.035,160.035,0,-9999,-9999,0.134,0.134,0,98.604,98.604,0,0.4,0.4,0,3.188,3.188,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,4.85137,0,4.85137,-9999,107.107,0,107.107,-9999,-9999,-9999,28.3929,19.6071,0,0,0.804497,0.697149,0,0,-9999,-9999,-9999,-9999,0.804884,0.697149,0,0,-9999,-9999,-9999,-9999,0.753651,0.7484,0,0,0.00878695,0.00888731,0.666384,0.694936,0.697149,0.769775,0.804385,0.807101,0.811025,0.69105,0.694936,0.697149,0.703269,0.804385,0.804884,0.810633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696206,0.637407,0.407696,0.434757,0,0,-9999,-9999,-9999,-9999,0.891661,0.723297,0.636026,0.614971,0,0,-9999,-9999,-9999,-9999,0.696837,0.637407,0.408023,0.434757,0,0,-9999,-9999,-9999,-9999,0.891661,0.723297,0.636026,0.614971,0,0,-9999,-9999,-9999,-9999,0.465433,0.622832,0.633802,0.648098,0.695513,0.696016,0.696837,0.628157,0.633802,0.637407,0.648098,0.696016,0.696206,0.696837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.708909,0.722262,0.723297,0.891661,0.899783,0.950872,0.960331,0.722262,0.723297,0.723297,0.723297,0.891661,0.891661,0.955401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0422826,0.0624895,0.0647498,0.00547503,0.0247492,0.0256821,0.0381253,0.0619582,0.0783781,0.0928146,0.137868,0.0910867,0.12996,0.0572252,0.00472366,0.0234806,0.0258571,0.037495,0.0478602,0.0677174,0.0783781,0.12996,-0.671455,-0.634659,-0.68365,0.00775632,-0.764948,-0.743034,-0.740148,-0.671455,-0.655032,-0.632449,-0.606062,-0.659199,-0.674924,-0.696426,0.00863461,-0.773335,-0.758396,-0.747439,-0.700094,-0.659199,-0.632449,-0.606062,0.01424,0.0192407,0.0184888,0.000540735,0.0140348,0.0143983,0.0158837,0.0190673,0.0199371,0.0200065,0.0211644,0.0187784,0.01424,0.0505577,0.0132311,0.01424,0.0147942,0.0175236,0.0193004,0.0211644,0.029383,0.267827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
199403,-9999,-9999,-10.084,1.694,0.211138,-9999,-9999,-9999,-8.46,-9.908,2.778,-7.023,3.024,-8.844,0.194892,-10.147,2.945,0.211138,-7.539,3.192,0.179355,228.508,-9999,-9999,113.576,116.536,0.196909,-9999,-9999,232.668,232.668,0,-9999,-9999,232.668,232.668,0,-9999,-9999,0.919,0.919,0,97.947,97.947,0,0.812,1.01,0.182124,3.415,3.415,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,4.5807,0,4.5807,-9999,91.3663,0,91.3663,-9999,-9999,-9999,23.8387,24.1613,0,0,0.734575,0.638668,0,0,-9999,-9999,-9999,-9999,0.734924,0.638668,0,0,-9999,-9999,-9999,-9999,0.691274,0.684636,0,0,0.00775174,0.00786452,0.611472,0.637413,0.638668,0.703026,0.734575,0.738082,0.74263,0.635477,0.637413,0.638668,0.644533,0.73443,0.734924,0.738468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593547,0.558271,0.328991,0.333862,0,0,-9999,-9999,-9999,-9999,0.818157,0.670375,0.580071,0.585043,0,0,-9999,-9999,-9999,-9999,0.594221,0.558271,0.329405,0.333862,0,0,-9999,-9999,-9999,-9999,0.818157,0.670375,0.580071,0.585043,0,0,-9999,-9999,-9999,-9999,0.363461,0.539881,0.554416,0.558621,0.593547,0.594799,0.598083,0.550278,0.554416,0.558271,0.561662,0.594221,0.594799,0.594799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670375,0.671143,0.67175,0.816743,0.818157,0.853043,0.860777,0.670375,0.670375,0.671143,0.67175,0.818157,0.818157,0.858769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386953,0.435776,0.424198,0.0104775,0.325515,0.328751,0.373996,0.434679,0.451073,0.487676,0.540733,0.485173,0.532802,0.402546,0.0122404,0.224621,0.328732,0.366141,0.397568,0.444966,0.46527,0.532802,-0.317543,-0.202892,-0.260438,0.00899076,-0.318127,-0.311897,-0.308772,-0.284214,-0.202122,-0.191675,-0.153495,-0.264673,-0.202122,-0.288728,0.0108533,-0.38685,-0.362693,-0.326335,-0.304403,-0.253157,-0.198416,-0.172798,2.09777,2.86894,2.47001,0.0635433,1.77227,2.09777,2.10852,2.3684,2.84212,2.87045,2.8829,2.04349,2.09777,2.1569,0.107232,0.726832,1.58504,1.77227,2.14585,2.83021,2.84212,2.87045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,-9999
199404,-2.685,0.586806,-3.808,4.059,0.671825,-1.977,4.588,0.531442,-3.72,-6.819,3.329,-1.699,4.677,-3.099,0.586806,-4.787,3.622,0.671825,-2.014,4.445,0.531442,342.177,227.389,0.594444,218.711,224.351,0.594444,-9999,-9999,225.955,225.955,0,-9999,-9999,225.955,225.955,0,-9999,-9999,2.359,2.359,0,98.378,98.378,0,0.169,0.021,0.534028,3.327,3.385,0.489583,-9999,-9999,120.5238447,0.509027778,-9999,-9999,363.228,0.5875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,11.665,0.584028,11.665,-9999,90.6603,0.584722,90.6603,-9999,-9999,-9999,19.2333,28.7667,0,0,0.474626,0.438037,0.579861,0.579861,-9999,-9999,-9999,-9999,0.476756,0.44139,0.579861,0.579861,-9999,-9999,-9999,-9999,0.455403,0.45459,0.580035,0.579878,0.00349366,0.00345186,0.423307,0.430628,0.435287,0.465249,0.474626,0.477598,0.481508,0.424793,0.433278,0.435287,0.441292,0.475002,0.477598,0.482601,0.578472,0.579167,0.579861,0.579861,0.579861,0.580556,0.579861,0.579167,0.579861,0.579861,0.579861,0.580556,0.580556,0.580556,0.477706,0.500917,0.470643,0.442599,0.671825,0.671825,-9999,-9999,-9999,-9999,0.445359,0.368998,0.859461,0.8273,0.519843,0.519843,-9999,-9999,-9999,-9999,0.482888,0.500763,0.480184,0.444455,0.671825,0.671825,-9999,-9999,-9999,-9999,0.445624,0.37443,0.858846,0.828631,0.519843,0.519843,-9999,-9999,-9999,-9999,0.385428,0.44574,0.452764,0.478053,0.49122,0.496679,0.500514,0.4489,0.471571,0.477706,0.483966,0.496679,0.500514,0.500917,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.671825,0.36415,0.368998,0.372015,0.441922,0.451575,0.463754,0.469657,0.36415,0.368998,0.371146,0.375979,0.445283,0.445624,0.463754,0.518693,0.519843,0.519843,0.520954,0.522065,0.520954,0.520954,0.518693,0.519843,0.519843,0.519843,0.519843,0.519843,0.520954,0.488603,0.502795,0.485165,0.00233603,0.459453,0.468104,0.472675,0.488391,0.491674,0.493395,0.51515,0.518203,0.490849,0.478079,0.00403466,0.412081,0.466139,0.4698,0.480989,0.490634,0.492599,0.504064,0.0308523,0.0614055,0.030576,0.00383755,-0.00652207,0.00794684,0.00982246,0.0308523,0.0494363,0.0541615,0.0769455,0.0547987,0.0140933,0.0226765,0.00453658,-0.0250644,-0.00106415,0.00578966,0.0193662,0.0381996,0.0541615,0.0627722,0.884618,1.1392,0.992329,0.0188543,0.807946,0.884618,0.891068,0.90607,1.11669,1.13899,1.14541,0.866399,0.884618,0.908934,0.0271432,0.568813,0.739077,0.807946,0.897441,1.063,1.06997,1.14007,0.0700699,0.0626442,0.0670707,0.000969848,0.0569474,0.0586403,0.0594886,0.069124,0.0701164,0.0705025,0.0773595,0.0634138,0.0682499,0.0697021,0.00139561,0.055675,0.0586403,0.061917,0.0698605,0.076292,0.0787808,0.0856988,-9999,-9999
199405,5.895,0.584005,4.182,1.86,0.652362,6.694,3.391,0.551411,7.337,4.317,2.369,8.714,3.905,6.793,0.584005,4.499,2.247,0.652362,7.829,3.588,0.551411,435.229,209.675,0.588038,225.583,211.562,0.588038,-9999,-9999,287.276,287.276,0,-9999,-9999,287.276,287.276,0,-9999,-9999,5.032,5.032,0,98.184,98.184,0,0.997,0.886,0.551075,3.581,3.582,0.530914,-9999,-9999,-9999,-9999,409.3546411,0.504704301,361.69,0.579301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,32.89,0.575941,32.89,-9999,64.2551,0.581989,64.2551,-9999,-9999,-9999,14.9677,33.0323,0,0,-0.778901,-0.805745,0.558468,0.557796,-9999,-9999,-9999,-9999,-0.780311,-0.814591,0.558468,0.557796,-9999,-9999,-9999,-9999,-0.809617,-0.819206,0.557695,0.557779,0.0108205,0.00865993,-0.945499,-0.886514,-0.880454,-0.780273,-0.762118,-0.747344,-0.736801,-0.940435,-0.885647,-0.881214,-0.805442,-0.778901,-0.776647,-0.762118,0.551075,0.557796,0.557796,0.558468,0.558468,0.558468,0.558468,0.551075,0.557796,0.557796,0.557796,0.558468,0.558468,0.558468,1.19707,1.20311,0.4544,0.45966,0.652362,0.652362,-9999,-9999,-9999,-9999,-1.62779,-1.66812,1.84778,1.83389,0.514647,0.513639,-9999,-9999,-9999,-9999,1.19236,1.20226,0.443633,0.455171,0.652362,0.652362,-9999,-9999,-9999,-9999,-1.62777,-1.67974,1.8471,1.82195,0.514647,0.513639,-9999,-9999,-9999,-9999,1.10282,1.15821,1.18474,1.19395,1.20266,1.20311,1.21855,1.15821,1.18474,1.18474,1.19395,1.20244,1.20311,1.21855,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,0.652362,-1.84327,-1.77074,-1.76235,-1.62846,-1.61362,-1.57396,-1.56344,-1.8207,-1.76972,-1.76338,-1.6676,-1.62777,-1.62123,-1.61362,0.504151,0.513639,0.513639,0.514647,0.514647,0.514647,0.514647,0.504151,0.513639,0.513639,0.513639,0.514647,0.514647,0.514647,1.71462,1.65717,1.74369,0.0150169,1.57702,1.63145,1.64645,1.7417,1.82278,1.86698,1.87935,1.64645,1.80524,1.74398,0.0165194,1.57563,1.63252,1.65413,1.76695,1.82278,1.86698,1.87935,2.66336,2.47176,2.5629,0.0156276,2.35558,2.44659,2.47991,2.59507,2.64671,2.65775,2.66004,2.53159,2.58555,2.5536,0.0183224,2.35685,2.44476,2.46874,2.5849,2.64124,2.65454,2.66747,1.53051,1.47029,1.43352,0.0217045,1.10982,1.36199,1.394,1.46393,1.48452,1.48995,1.53055,1.31326,1.43627,1.44103,0.0314339,1.08807,1.17844,1.34622,1.44766,1.48995,1.70204,1.75605,2.00301,2.00417,2.10277,0.0225462,1.78402,1.98742,1.99785,2.1247,2.21889,2.22095,2.25559,2.1247,2.1885,2.11636,0.0229931,1.78463,1.98565,1.99785,2.17881,2.2151,2.22363,2.25977,-9999,-9999
199406,15.284,0.950694,12.978,2.521,0.986111,16.093,4.046,0.938175,15.303,11.812,2.331,16.533,4.1,15.312,0.950694,12.967,2.534,0.986111,16.134,4.011,0.938175,479.82,292.838,0.953472,276.215,293.157,0.953472,-9999,-9999,309.902,309.902,0,-9999,-9999,309.902,309.902,0,-9999,-9999,9.118,9.118,0,98.047,98.047,0,1.265,1.072,0.925,2.86,3.066,0.895139,0.377898123,0.810416667,161.796008,0.880555556,563.5056358,0.879166667,358.86,0.952083,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,1,63.6348,0.948611,63.6348,-9999,88.6176,0.947917,88.6176,-9999,-9999,-9999,12.4,35.6,0,0,-1.3905,-1.43906,0.944444,0.944444,-9999,-9999,-9999,-9999,-1.37091,-1.43182,0.944444,0.944444,-9999,-9999,-9999,-9999,-1.42073,-1.43221,0.944288,0.944375,0.0185986,0.0140676,-1.6455,-1.58353,-1.4852,-1.38703,-1.32716,-1.31279,-1.30401,-1.61219,-1.54371,-1.48345,-1.43082,-1.35811,-1.35537,-1.31616,0.94375,0.943056,0.944444,0.944444,0.944444,0.944444,0.944444,0.943056,0.944444,0.944444,0.944444,0.944444,0.944444,0.944444,2.46377,2.40427,0.553521,0.548821,0.986111,0.986111,-9999,-9999,-9999,-9999,-2.67342,-2.71626,3.00404,2.99922,0.929815,0.929815,-9999,-9999,-9999,-9999,2.44927,2.40448,0.553501,0.548861,0.986111,0.986111,-9999,-9999,-9999,-9999,-2.64248,-2.70681,3.00967,3.00177,0.929815,0.929815,-9999,-9999,-9999,-9999,1.93209,2.24414,2.30031,2.40427,2.46377,2.47307,2.47924,2.22363,2.29236,2.35259,2.40448,2.46377,2.46435,2.47345,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,0.986111,-2.91645,-2.86619,-2.75866,-2.64203,-2.57777,-2.56775,-2.50594,-2.88322,-2.80786,-2.75549,-2.70579,-2.63133,-2.62288,-2.56886,0.928889,0.927963,0.929815,0.929815,0.929815,0.929815,0.929815,0.927963,0.929815,0.929815,0.929815,0.929815,0.929815,0.929815,2.81989,2.835,2.86395,0.0226423,2.46861,2.73473,2.81989,2.87101,2.95963,2.99459,3.01636,2.65309,2.83312,2.80538,0.0414384,2.02808,2.52636,2.72316,2.89296,2.9657,2.99949,3.02305,4.45332,4.26682,4.29616,0.0189131,4.10814,4.12827,4.18717,4.31591,4.37919,4.41933,4.46299,4.39003,4.20403,4.22611,0.0374352,3.66085,4.07123,4.12898,4.27221,4.36483,4.39003,4.46848,2.52424,2.65298,2.63283,0.0297159,2.29725,2.37447,2.49454,2.63833,2.76747,2.77926,2.91671,2.49364,2.49668,2.57806,0.0437672,2.08798,2.29725,2.36623,2.53509,2.77926,2.80435,2.93592,4.12075,4.09947,4.08393,0.0298429,3.79613,3.84841,3.93085,4.08865,4.23047,4.2562,4.38916,3.80735,3.92183,4.01385,0.0402556,3.65155,3.79613,3.81864,3.95952,4.23047,4.25119,4.39428,-9999,-9999
