TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.226,5.218,1.631,7.709,1.867,6.226,0.0,5.218,1.631,0.0,7.709,1.867,0.0,161.316,-9999,-9999,64.465,64.465,0.0,-9999,-9999,315.699,315.699,0.0,-9999,-9999,320.332,320.332,0.0,-9999,-9999,2.049,2.049,0.0,98.995,98.995,0.0,1.921,1.921,0.0,2.488,2.488,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.763,0.0,46.1826,-9999,119.228,0.0,173.354,-9999,2.0,3,28.5484,19.4516,0.0,0.0,1.59191,1.66218,0.0,0.0,-9999,-9999,-9999,-9999,1.59191,1.90656,0.0,0.0,-9999,-9999,-9999,-9999,1.60478,1.64933,0.0,0.0,0.0198439,0.0200631,1.45529,1.48215,1.51928,1.54207,1.66312,1.74154,1.90656,1.46544,1.5352,1.54007,1.66218,1.74154,1.75132,1.90656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93951,2.05267,0.742942,0.862554,0.0,0.0,-9999,-9999,-9999,-9999,0.939018,0.940116,0.520669,0.521887,0.0,0.0,-9999,-9999,-9999,-9999,1.93951,2.41687,0.742942,0.994891,0.0,0.0,-9999,-9999,-9999,-9999,0.939018,0.986852,0.520669,0.516071,0.0,0.0,-9999,-9999,-9999,-9999,1.68764,1.73836,1.77323,1.85148,2.05267,2.15088,2.41687,1.73522,1.84757,1.84824,2.02908,2.15088,2.16782,2.41687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.938001,0.939018,0.939018,0.94957,0.983626,0.984829,1.01025,0.937839,0.939018,0.939018,0.94957,0.984829,0.986852,1.00324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07858,1.51186,1.20611,0.0346777,0.944576,1.01059,1.03149,1.06483,1.42467,1.49088,1.54872,1.03015,1.04964,1.15144,0.0317957,0.991393,1.01059,1.01902,1.04964,1.35163,1.43784,1.54872,-0.533279,-0.394697,-0.443219,0.0302707,-0.738144,-0.606886,-0.545845,-0.518978,-0.303701,-0.174693,-0.113811,-0.425141,-0.542269,-0.453331,0.0261882,-0.727781,-0.606886,-0.542269,-0.4918,-0.425141,-0.202603,-0.113811,1.90513,2.66148,1.83339,0.127122,0.549176,0.649337,1.23477,1.90513,2.53471,2.57444,2.66148,1.25519,1.65378,1.31079,0.105453,0.481996,0.709199,0.790022,1.12185,1.91523,1.96344,2.34745,0.461379,0.542013,0.478097,0.0966151,0.0,0.0,0.0,0.40049,0.487814,0.542013,1.8527,0.423737,0.0,0.409932,0.119109,0.0,0.0,0.0,0.0,0.42524,0.801284,1.85268,-9999,-9999
201102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.626,5.077,1.854,8.52,2.703,6.626,0.0,5.077,1.854,0.0,8.52,2.703,0.0,223.502,-9999,-9999,116.903,116.903,0.0,-9999,-9999,300.289,300.289,0.0,-9999,-9999,302.208,302.208,0.0,-9999,-9999,3.054,3.054,0.0,98.832,98.832,0.0,1.165,1.165,0.0,2.976,2.976,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.662,0.0,45.6458,-9999,119.208,0.0,171.857,-9999,3.0,3,26.2857,21.7143,0.0,0.0,1.59127,1.66141,0.0,0.0,-9999,-9999,-9999,-9999,1.59127,1.90714,0.0,0.0,-9999,-9999,-9999,-9999,1.60522,1.64977,0.0,0.0,0.0198111,0.0200238,1.45723,1.48178,1.51681,1.54443,1.66367,1.74127,1.90714,1.46438,1.53672,1.54242,1.66141,1.74127,1.7515,1.90714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03929,2.16192,0.623234,0.754821,0.0,0.0,-9999,-9999,-9999,-9999,0.92243,0.923518,0.566169,0.56731,0.0,0.0,-9999,-9999,-9999,-9999,2.03929,2.56219,0.623234,0.845403,0.0,0.0,-9999,-9999,-9999,-9999,0.92243,0.962585,0.566169,0.574937,0.0,0.0,-9999,-9999,-9999,-9999,1.74823,1.80393,1.82376,1.94316,2.16192,2.27161,2.56219,1.82376,1.93698,1.94316,2.14152,2.27161,2.2723,2.56219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.912585,0.92243,0.923518,0.952762,0.978459,0.980339,0.988428,0.912585,0.92243,0.92243,0.941747,0.960647,0.962585,0.981887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10997,1.55546,1.24304,0.0358029,0.97948,1.03883,1.06169,1.10015,1.47179,1.53803,1.59771,1.06064,1.07897,1.1862,0.0328465,1.0218,1.03883,1.04962,1.07897,1.39447,1.48484,1.59771,-0.506467,-0.351684,-0.406726,0.0311561,-0.703623,-0.575641,-0.512532,-0.486993,-0.25643,-0.128057,-0.0699112,-0.396594,-0.512294,-0.419022,0.0269527,-0.69206,-0.575641,-0.506467,-0.464124,-0.396594,-0.153799,-0.0699112,1.91925,2.6812,1.84737,0.128154,0.553246,0.65415,1.24456,1.91925,2.55349,2.59352,2.6812,1.29186,1.70998,1.34096,0.105341,0.509762,0.726672,0.835532,1.13017,1.92942,1.98974,2.36485,0.647682,0.740564,0.684852,0.136976,0.0,0.0,0.0,0.576268,0.686092,0.740564,2.7096,0.557233,0.0,0.568471,0.169243,0.0,0.0,0.0,0.0,0.559267,0.986569,2.70957,-9999,-9999
201103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.221,7.612,1.546,10.761,2.473,9.221,0.0,7.612,1.546,0.0,10.761,2.473,0.0,310.152,-9999,-9999,159.587,159.587,0.0,-9999,-9999,322.391,322.391,0.0,-9999,-9999,328.202,328.202,0.0,-9999,-9999,3.495,3.495,0.0,99.178,99.178,0.0,3.834,3.834,0.0,3.188,3.188,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.7389,0.0,40.0482,-9999,119.378,0.0,150.631,-9999,3.0,3,23.6129,24.3871,0.0,0.0,1.59328,1.66391,0.0,0.0,-9999,-9999,-9999,-9999,1.59328,1.90823,0.0,0.0,-9999,-9999,-9999,-9999,1.60598,1.65096,0.0,0.0,0.0198754,0.0200343,1.45707,1.48121,1.51665,1.54407,1.66418,1.74527,1.90823,1.46674,1.5381,1.54216,1.66391,1.74527,1.75149,1.90823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.149,2.28943,0.492843,0.637241,0.0,0.0,-9999,-9999,-9999,-9999,0.940786,0.939095,0.603561,0.601134,0.0,0.0,-9999,-9999,-9999,-9999,2.149,2.68146,0.492843,0.766327,0.0,0.0,-9999,-9999,-9999,-9999,0.940786,1.02195,0.603561,0.626855,0.0,0.0,-9999,-9999,-9999,-9999,1.79966,1.85496,1.88149,2.05738,2.28943,2.33558,2.68146,1.88149,2.02413,2.04059,2.22591,2.33558,2.38992,2.68146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925655,0.939095,0.940786,0.970326,1.02071,1.02195,1.0674,0.925655,0.939095,0.940786,0.965372,1.02022,1.02195,1.05345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33176,1.8631,1.5061,0.0440245,1.22965,1.2407,1.28216,1.33176,1.81107,1.8631,1.94625,1.27661,1.28499,1.4332,0.040517,1.23059,1.25274,1.26675,1.29736,1.70097,1.82264,1.94625,-0.308452,-0.0451263,-0.144859,0.0377085,-0.447739,-0.363031,-0.308504,-0.254077,0.0773674,0.20098,0.234227,-0.180453,-0.308293,-0.172777,0.0328797,-0.433638,-0.354983,-0.307516,-0.246716,-0.178603,0.196617,0.234227,2.00631,2.80282,1.9337,0.13459,0.57834,0.683821,1.30513,2.00631,2.66931,2.71116,2.80282,1.5511,2.1163,1.56022,0.104438,0.727443,0.847277,1.18102,1.20921,2.06771,2.25379,2.47832,0.762451,0.861668,0.814717,0.162339,0.0,0.0,0.0,0.685766,0.807153,0.861668,3.24733,0.641093,0.0,0.667169,0.198985,0.0,0.0,0.0,0.0,0.643479,1.11732,3.24729,-9999,-9999
201104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.374,12.031,1.922,16.145,3.316,14.374,0.0,12.031,1.922,0.0,16.145,3.316,0.0,396.793,-9999,-9999,225.416,225.416,0.0,-9999,-9999,338.805,338.805,0.0,-9999,-9999,347.508,347.508,0.0,-9999,-9999,6.708,6.708,0.0,98.87,98.87,0.0,1.207,1.207,0.0,2.344,2.344,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,31.7233,0.0,42.4478,-9999,119.273,0.0,159.595,-9999,3.0,3,20.5667,27.4333,0.0,0.0,1.59218,1.66254,0.0,0.0,-9999,-9999,-9999,-9999,1.59218,1.90731,0.0,0.0,-9999,-9999,-9999,-9999,1.60533,1.65003,0.0,0.0,0.0198442,0.0200406,1.45651,1.48171,1.51761,1.54349,1.66366,1.74274,1.90731,1.46556,1.53667,1.54152,1.66254,1.74274,1.75144,1.90731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19452,2.36654,0.481611,0.624961,0.0,0.0,-9999,-9999,-9999,-9999,1.03809,1.02794,0.653594,0.641366,0.0,0.0,-9999,-9999,-9999,-9999,2.19452,2.70304,0.481611,0.789422,0.0,0.0,-9999,-9999,-9999,-9999,1.03809,1.18749,0.653594,0.781588,0.0,0.0,-9999,-9999,-9999,-9999,1.81406,1.89431,1.90252,2.14101,2.36654,2.36847,2.70304,1.81406,2.12197,2.13549,2.23507,2.36847,2.49394,2.70304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.984572,1.00866,1.01618,1.03809,1.10852,1.16055,1.18749,0.984572,1.00866,1.01618,1.03809,1.15632,1.18749,1.19954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81877,2.53717,2.09176,0.0633749,1.66463,1.73308,1.75314,1.83215,2.53662,2.62186,2.64721,1.7527,1.7332,1.98094,0.0584829,1.66516,1.72766,1.74699,1.75732,2.38793,2.53662,2.64689,0.127956,0.62986,0.441726,0.0550817,0.109821,0.127956,0.144286,0.213824,0.842946,0.922849,0.967027,0.296194,0.141019,0.375605,0.0487958,0.109821,0.128491,0.158393,0.214566,0.570191,0.904144,0.966954,2.16788,3.02854,2.09432,0.146729,0.624915,0.73889,1.418,2.16788,2.88428,2.92949,3.02854,2.12083,3.04362,2.0907,0.113394,1.27613,1.27657,1.32251,2.16768,2.32972,2.79388,3.04362,0.937614,1.02378,1.0113,0.203349,0.0,0.0,0.0,0.861683,0.972077,1.02378,4.10861,0.767936,0.0,0.779906,0.221113,0.0,0.0,0.0,0.0,0.771307,1.30998,4.10857,-9999,-9999
201105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.905,15.1,1.946,19.622,3.287,17.905,0.0,15.1,1.946,0.0,19.622,3.287,0.0,459.299,-9999,-9999,287.023,287.023,0.0,-9999,-9999,350.115,350.115,0.0,-9999,-9999,360.809,360.809,0.0,-9999,-9999,9.064,9.064,0.0,98.977,98.977,0.0,1.179,1.179,0.0,2.607,2.607,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.05081,0.078629,31.763,0.0,40.1835,-9999,119.228,0.0,150.835,-9999,3.0,3,18.2258,29.7742,0.0,0.0,1.59191,1.66218,0.0,0.0,-9999,-9999,-9999,-9999,1.59191,1.90656,0.0,0.0,-9999,-9999,-9999,-9999,1.60478,1.64933,0.0,0.0,0.0198439,0.0200631,1.45529,1.48215,1.51928,1.54207,1.66312,1.74154,1.90656,1.46544,1.5352,1.54007,1.66218,1.74154,1.75132,1.90656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14911,2.34651,0.470884,0.644237,0.0,0.0,-9999,-9999,-9999,-9999,1.15606,1.14464,0.760008,0.749803,0.0,0.0,-9999,-9999,-9999,-9999,2.14911,2.686,0.470884,0.802243,0.0,0.0,-9999,-9999,-9999,-9999,1.15606,1.31695,0.760008,0.903339,0.0,0.0,-9999,-9999,-9999,-9999,1.69032,1.91783,1.93129,2.18919,2.31586,2.34651,2.686,1.69032,2.09401,2.14911,2.19973,2.34651,2.45516,2.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05275,1.05275,1.08727,1.14464,1.20167,1.26887,1.31695,1.05275,1.06253,1.10176,1.16491,1.26887,1.29272,1.31695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18979,3.04953,2.54489,0.0792583,1.99365,2.0712,2.10541,2.31856,3.06753,3.18527,3.2228,2.11698,2.07123,2.40286,0.0731467,1.99377,2.09147,2.10459,2.11698,2.92295,3.06982,3.21893,0.458454,1.14297,0.895556,0.0700949,0.458454,0.468678,0.562522,0.635842,1.43731,1.45751,1.55968,0.661685,0.479315,0.798081,0.0625978,0.458569,0.468678,0.562914,0.626504,1.14315,1.44373,1.55581,2.26928,3.1702,2.19543,0.154492,0.654146,0.773453,1.48916,2.26928,3.0192,3.06652,3.1702,2.5553,3.78039,2.54658,0.139386,1.33582,1.33628,1.89209,2.5553,3.14519,3.17392,3.78039,1.07186,1.12776,1.16352,0.237347,0.0,0.0,0.0,1.00644,1.08165,1.12776,4.82191,0.862955,0.0,0.857535,0.236509,0.0,0.0,0.0,0.0,0.867462,1.45816,4.82187,-9999,-9999
201106,21.234,0.789583,16.458,1.591,0.798039,23.854,3.71,0.784946,21.361,18.656,1.677,22.844,2.773,21.016,0.789583,16.426,1.729,0.798039,23.533,3.585,0.784946,486.271,314.413,0.790972,290.544,310.683,0.790972,-9999,-9999,376.118,376.118,0.0,388.923,0.789583,391.391,389.292,0.789583,8.677,0.789583,9.821,8.664,0.789583,98.858,98.858,0.0,2.519,1.684,0.783333,2.119,2.119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.34191,0.0,34.4199,0.0,42.2306,2.61511,117.147,0.0,143.731,6.42906,3.0,3,17.0,31.0,0.266667,0.333333,1.68461,1.7776,0.0,0.0,0.107035,0.107035,0.257815,0.22428,1.68461,1.99277,0.0,0.0,0.107035,0.107035,0.257815,0.22428,1.75124,1.85189,0.0,0.0,0.0350889,0.0324195,1.41182,1.53515,1.60318,1.6692,1.99277,2.00424,2.12414,1.60318,1.62951,1.64389,1.91109,2.00424,2.02369,2.14731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91615,2.21318,0.46927,0.47433,0.0,0.0,0.154716,0.154716,0.488773,0.43567,1.46282,1.43868,0.953143,0.901112,0.0,0.0,0.138382,0.138382,0.170029,0.16215,1.91615,2.59545,0.46927,0.623572,0.0,0.0,0.154716,0.154716,0.488773,0.43567,1.46282,1.5501,0.953143,0.963011,0.0,0.0,0.138382,0.138382,0.170029,0.16215,1.44146,1.69506,1.86513,1.91615,2.59545,2.62234,2.73205,1.86513,1.88943,1.8958,2.36802,2.62234,2.70397,2.73205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3161,1.35251,1.38157,1.43004,1.52133,1.5501,1.61629,1.35251,1.39525,1.41875,1.50771,1.5501,1.56429,1.72881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54115,3.53385,2.97948,0.0952146,2.30312,2.40067,2.43638,2.8046,3.63537,3.76723,3.80471,2.46313,2.38879,2.80605,0.0878085,2.30312,2.43278,2.43638,2.46725,3.43812,3.64834,3.78585,0.659592,1.54107,1.12759,0.0720406,0.659223,0.692243,0.716057,0.859946,1.64259,1.74354,1.78145,1.05131,0.704178,1.0548,0.0629922,0.659223,0.692243,0.723769,0.871956,1.52703,1.65556,1.75848,2.35214,3.28595,2.27823,0.160928,0.678032,0.801694,1.54549,2.35214,3.12944,3.17849,3.28595,2.96706,4.50187,3.03115,0.183189,1.3846,1.38508,2.3557,2.89825,4.16892,4.22797,4.50187,1.11973,1.1662,1.21604,0.250091,0.0,0.0,0.0,1.05849,1.11973,1.1662,5.07311,0.907088,0.0,0.901144,0.247373,0.0,0.0,0.0,0.0,0.912088,1.57558,5.06132,-9999,-9999
