TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-13.751,1.0,-13.938,3.8,1.0,-9999,-9999,-9999,-13.812,-13.819,2.306,-9999,-9999,-13.751,1.0,-13.938,3.8,1.0,-9999,-9999,-9999,3.79183,1.062,1.0,1.061,1.062,1.0,240.95,1.0,243.307,240.95,1.0,171.528,1.0,207.419,171.528,1.0,0.274,1.0,0.31,0.274,1.0,94.808,94.746,1.0,1.478,0.716,1.0,2.293,1.793,0.999328,-9999,-9999,-7.31035282258,1.0,2.00737407058,0.999327956989,-9999,-9999,1.42937331989,1.0,267.8815268,0.995967741935,400.53,1.0,0.165,0.531,1.365,0.992608,0.992608,0.992608,-2.04286,-9999,-0.86081,0.995968,-0.630094,0.0726797,-6.24961,0.995296,-4.57458,0.328985,0.994624,1,42.9677,5.03226,15.8387,5.66667,0.33266,0.335049,0.927419,0.926747,0.00951631,0.0107525,0.012817,0.0125988,0.347708,0.333675,0.927419,0.929435,0.00951631,0.00951631,0.012817,0.0115617,0.330402,0.333146,0.933854,0.933501,0.00562645,0.00541092,0.189011,0.327991,0.33266,0.341603,0.344087,0.345162,0.34882,0.197988,0.331546,0.335049,0.342485,0.344087,0.344678,0.34882,0.920027,0.928763,0.927419,0.940188,0.93414,0.948253,0.927419,0.921371,0.908602,0.926747,0.936828,0.93414,0.961022,0.927419,0.320914,0.321707,0.10146,0.0982253,0.927195,0.932129,0.0102214,0.0115903,0.0325027,0.0304644,0.323372,0.34394,0.0479857,0.0474536,0.935405,0.911596,0.0207624,0.023111,0.0521233,0.0511378,0.336026,0.321707,0.0973376,0.0982253,0.927383,0.932129,0.0102214,0.0102214,0.0325027,0.0299703,0.332711,0.34394,0.045771,0.0474536,0.935405,0.911596,0.0207624,0.0207624,0.0521233,0.0501202,0.161868,0.294647,0.30224,0.323586,0.341173,0.356354,0.374834,0.168166,0.29868,0.308511,0.323761,0.347466,0.355027,0.373107,0.832694,0.884349,0.905694,0.943893,0.970229,0.980633,0.98898,0.834248,0.889122,0.903015,0.94773,0.959409,0.974261,0.988212,0.202929,0.286486,0.305368,0.342639,0.36284,0.382105,0.409146,0.215975,0.29111,0.31258,0.342062,0.367081,0.382345,0.400038,0.756834,0.848103,0.883818,0.933782,0.976531,0.976531,0.976531,0.756834,0.860008,0.860008,0.927829,0.952721,0.976531,0.976531,0.293681,0.264992,0.2712,0.00450118,0.217086,0.251141,0.258599,0.269478,0.293681,0.294138,0.294359,0.26493,0.252111,0.263733,0.00487879,0.210611,0.241723,0.251133,0.264992,0.292113,0.293681,0.294255,-0.0515951,-0.0686838,-0.0619455,0.0036721,-0.0974062,-0.0898747,-0.0769234,-0.0664769,-0.0498314,-0.0483473,-0.0315374,-0.0720086,-0.0955965,-0.0666684,0.00377983,-0.0974062,-0.0924159,-0.0849081,-0.0695977,-0.0510495,-0.0483473,-0.0372238,0.136885,0.14529,0.187215,0.0445025,0.055258,0.101425,0.116516,0.136885,0.146186,0.170601,0.308877,0.204503,0.204503,0.269179,0.0764627,0.0534279,0.0534322,0.0564999,0.124722,0.204503,0.231859,1.8721,0.00320555,0.000257579,0.00863159,0.00377241,0.0,0.0,0.0,0.000257579,0.00149616,0.0199183,0.0323213,0.000274427,0.000274427,0.0111987,0.00529839,0.0,0.0,0.0,2.77668e-05,0.000364706,0.000901801,0.106354,-9999,-9999
200702,-16.807,1.0,-17.649,3.352,1.0,-15.188,1.593,1.0,-17.828,-17.999,1.977,-17.519,0.826,-16.807,1.0,-17.649,3.352,1.0,-15.188,1.593,1.0,45.7767,9.621,1.0,11.313,9.621,1.0,227.854,1.0,231.462,227.854,1.0,170.903,1.0,192.123,170.903,1.0,0.294,1.0,0.248,0.294,1.0,97.138,97.055,1.0,0.932,0.382,1.0,2.131,1.733,0.99628,-9999,-9999,-5.59040029762,1.0,24.8866354167,1.0,-9999,-9999,17.0926930804,1.0,249.501955658,0.998511904762,403.22,1.0,0.145,0.493,1.215,1.0,1.0,1.0,-2.06931,-9999,-0.380534,0.965774,-0.339834,0.046205,-3.51122,0.969494,-3.13568,0.285263,0.965774,1,32.5,15.5,21.1786,8.46429,0.152709,0.16769,0.887649,0.917411,0.0081582,0.00818165,0.0212602,0.0251254,0.150588,0.185095,0.900298,0.917411,0.0081582,0.0081582,0.0212602,0.0251178,0.150166,0.156144,0.917727,0.93006,0.00572009,0.00561948,0.0275819,0.135703,0.138311,0.152709,0.169437,0.174969,0.189219,0.0275819,0.135837,0.145304,0.162739,0.172375,0.183349,0.194497,0.87872,0.887649,0.912202,0.887649,0.917411,0.917411,0.93378,0.87872,0.912946,0.892857,0.977679,0.976935,0.917411,0.930804,0.13067,0.156254,0.102837,0.0957062,0.922858,0.933599,0.00930088,0.00930088,0.104026,0.104544,0.174015,0.214472,0.113338,0.111462,0.808803,0.879913,0.0147122,0.0148597,0.0888235,0.0859301,0.130193,0.156254,0.101473,0.0957062,0.929487,0.933599,0.00930088,0.00930088,0.104026,0.104544,0.169146,0.218809,0.111014,0.110717,0.833654,0.879913,0.0147122,0.0147122,0.0888235,0.0859047,-0.0281548,0.0314747,0.058311,0.128117,0.219393,0.238693,0.267258,-0.0285582,0.0295761,0.0502854,0.151251,0.209174,0.237834,0.266609,0.895451,0.900735,0.90625,0.952119,0.995766,0.99895,0.99895,0.897584,0.902934,0.915111,0.958332,0.994023,0.99895,0.99895,-0.0698793,0.0840663,0.105523,0.170841,0.232596,0.25926,0.27321,-0.0700559,0.0877804,0.108502,0.196346,0.237266,0.257051,0.27369,0.654303,0.762238,0.773492,0.836205,0.950719,0.964011,0.964011,0.654303,0.764117,0.783208,0.882464,0.964011,0.964011,0.966392,0.122646,0.139866,0.129732,0.00631351,4.79284e-05,0.120258,0.126158,0.128072,0.156688,0.160888,0.165511,0.120128,0.159141,0.128373,0.00795948,4.85939e-05,0.120128,0.126158,0.139866,0.160888,0.164857,0.16718,-0.0394778,-0.0452288,-0.0264126,0.00525149,-0.0824891,-0.0576252,-0.045028,-0.0363923,0.00685154,0.0162329,0.0230352,-0.063986,0.00855312,-0.0217933,0.00620732,-0.105902,-0.0611472,-0.045028,-0.0286118,0.0146572,0.0202074,0.0231847,0.118,0.125253,0.138113,0.0391629,0.0199938,0.0572019,0.0600187,0.107521,0.125253,0.125253,0.266278,0.176298,0.176298,0.209277,0.0672332,0.0109117,0.0109136,0.0230808,0.0761517,0.176298,0.199881,1.61391,0.0240692,0.00233221,0.0597722,0.0277213,8.11572e-06,8.25547e-06,8.90945e-06,0.00233221,0.0113331,0.118649,0.173049,0.00248493,0.00248493,0.0822718,0.0388025,0.0,7.43394e-06,8.11572e-06,0.000236807,0.00330218,0.00794302,0.808461,-9999,-9999
200703,-2.232,1.0,-3.331,2.199,1.0,-1.139,2.089,1.0,-3.014,-4.1,1.517,-1.956,1.871,-2.232,1.0,-3.331,2.199,1.0,-1.139,2.089,1.0,144.998,69.131,0.995968,61.193,69.254,0.995968,259.85,1.0,261.03,259.85,1.0,238.223,0.995968,230.305,238.097,0.995968,1.499,1.0,1.12,1.499,1.0,96.513,96.462,1.0,1.013,0.597,1.0,2.298,2.407,0.995968,-9999,-9999,-19.5362197516,0.993951612903,132.614244766,0.973790322581,-9999,-9999,61.868780578,1.0,302.703260081,1.0,393.056,1.0,0.133,0.522,1.157,1.0,1.0,1.0,-1.49758,-9999,2.97753,0.953629,5.7827,0.108004,-12.0865,0.950941,-23.4733,0.330152,0.946237,1,24.4194,23.5806,0.0,0.0,0.0157837,0.0182106,0.795027,0.790995,-9999,-9999,-9999,-9999,0.00451991,0.0395806,0.794355,0.791667,-9999,-9999,-9999,-9999,0.0205272,0.0271737,0.783417,0.793061,0.00406846,0.00421238,-0.0434534,0.00451991,0.00857186,0.0154324,0.0433653,0.050472,0.0545231,-0.0432131,0.00915797,0.0135097,0.0235753,0.050472,0.0522655,0.0545231,0.656586,0.794355,0.741935,0.790323,0.81922,0.830645,0.831989,0.656586,0.739247,0.795027,0.791667,0.830645,0.831317,0.831989,0.0289126,0.0540873,0.0639586,0.0710506,0.89648,0.876918,-9999,-9999,-9999,-9999,0.00373975,0.0192887,0.169845,0.204154,0.689974,0.702074,-9999,-9999,-9999,-9999,0.0287425,0.0540873,0.063853,0.0710506,0.893254,0.876918,-9999,-9999,-9999,-9999,-0.0200526,0.0218645,0.177354,0.20407,0.69144,0.700538,-9999,-9999,-9999,-9999,-0.0367341,0.0115176,0.0156888,0.037471,0.0744,0.0840537,0.0866497,-0.0366537,0.0115263,0.0166704,0.0534307,0.0821182,0.0841183,0.0869663,0.768916,0.870181,0.878176,0.898784,0.938388,0.94193,0.94193,0.770068,0.86417,0.878176,0.90519,0.940689,0.94193,0.94193,-0.0690225,-0.048044,-0.0372726,-0.00262392,0.0246663,0.0380889,0.048839,-0.067245,-0.0458243,-0.0216735,0.0101555,0.0255435,0.0414092,0.0487578,0.492844,0.566697,0.572772,0.69144,0.713042,0.734799,0.736143,0.492844,0.569699,0.681972,0.699194,0.7304,0.73321,0.736143,0.0725402,0.0953066,0.0869498,0.00313809,0.0524771,0.0713538,0.072828,0.0753954,0.102649,0.108535,0.112182,0.102649,0.106051,0.0923555,0.00287028,0.0561346,0.0721015,0.0750877,0.0953066,0.108535,0.112105,0.112182,0.0278891,0.055726,0.059776,0.0059347,0.0193013,0.0206973,0.0219295,0.0638466,0.0968212,0.0993766,0.112162,0.0638466,0.101531,0.0718283,0.00566006,0.0193013,0.0208724,0.0228222,0.0843026,0.0991313,0.101722,0.106843,0.204541,0.22022,0.372557,0.0704197,0.153732,0.195304,0.198573,0.22022,0.248884,0.634955,0.819361,0.30997,0.30997,0.517912,0.111473,0.195304,0.20883,0.235446,0.330604,0.351434,0.395411,2.83759,0.0993753,0.0167482,0.245555,0.111269,0.00470193,0.0167482,0.0167482,0.0517334,0.0692406,0.343757,0.445361,0.0178452,0.0178452,0.341574,0.152784,0.0,0.000413762,0.00134613,0.0230205,0.0515889,0.0521519,3.14645,-9999,-9999
200704,-0.461,1.0,-2.424,2.422,1.0,0.55,2.48,1.0,-1.015,-2.921,1.949,-0.053,2.382,-0.461,1.0,-2.424,2.422,1.0,0.55,2.48,1.0,281.131,155.765,0.985417,133.365,155.135,0.985417,255.722,1.0,255.055,255.722,1.0,240.612,0.985417,222.59,240.181,0.985417,2.186,1.0,1.971,2.186,1.0,96.324,96.302,1.0,1.004,0.515,1.0,2.839,2.982,0.986111,-9999,-9999,-5.95804378852,0.647916666667,317.330156262,0.615972222222,-9999,-9999,91.7645413194,1.0,309.800225,1.0,388.071,1.0,0.116,0.387,0.99,0.923611,0.923611,0.923611,-0.208836,-9999,14.9549,0.888889,24.2689,0.228398,-14.1194,0.893056,-22.913,0.310034,2.0,2,16.3333,31.6667,6.33333,14.8,0.207493,0.203045,0.761806,0.777083,0.0106217,0.0102839,0.0136335,0.012192,0.201876,0.203082,0.75625,0.777083,0.0106217,0.010226,0.0136335,0.0121432,0.2071,0.205154,0.766528,0.770295,0.0012141,0.0011906,0.199009,0.201606,0.201606,0.203056,0.213452,0.2187,0.220483,0.197106,0.200355,0.201606,0.201845,0.205113,0.213452,0.219922,0.779861,0.780556,0.780556,0.777083,0.759028,0.770833,0.722222,0.779861,0.780556,0.780556,0.756944,0.759028,0.759028,0.770139,0.335911,0.319707,0.0910797,0.0901815,0.906253,0.929586,0.0188008,0.0182936,0.0387166,0.0332994,0.125359,0.128432,0.24213,0.242067,0.683714,0.693476,0.012202,0.0117883,0.0146942,0.0140231,0.320461,0.319707,0.0920486,0.0901815,0.892086,0.929586,0.0188008,0.0182128,0.0387166,0.033255,0.126051,0.128432,0.24212,0.242067,0.681662,0.693476,0.012202,0.0117155,0.0146942,0.0139619,0.298038,0.304465,0.305307,0.326026,0.357413,0.372155,0.377203,0.299255,0.305164,0.306543,0.324491,0.342216,0.360812,0.377203,0.874696,0.879641,0.879641,0.904586,0.948753,0.950419,0.950419,0.874696,0.879641,0.901253,0.929586,0.939308,0.950419,0.950419,0.108467,0.117494,0.119226,0.125439,0.129503,0.133868,0.149953,0.110304,0.118542,0.12072,0.125069,0.129782,0.133732,0.144828,0.602275,0.674967,0.679281,0.69044,0.699561,0.702623,0.708851,0.606354,0.677348,0.687079,0.694428,0.697374,0.699561,0.704809,0.339311,0.356467,0.349789,0.00425922,0.339199,0.339247,0.339272,0.349313,0.356467,0.356764,0.391081,0.356467,0.355072,0.35605,0.00429832,0.339236,0.339272,0.339352,0.351226,0.356764,0.386032,0.396927,0.137705,0.153384,0.144635,0.00358934,0.133028,0.137641,0.137666,0.142143,0.153396,0.157052,0.172381,0.157052,0.153196,0.14895,0.00363018,0.13206,0.137641,0.137744,0.147932,0.157052,0.172381,0.175977,0.440827,0.337697,0.529142,0.0689581,0.317141,0.349307,0.359532,0.397063,0.480666,0.755927,0.944162,0.527801,0.527798,0.668599,0.111382,0.232194,0.381768,0.420076,0.457047,0.54711,0.556183,2.97541,0.187277,0.0896113,0.477204,0.199104,0.0890208,0.0964716,0.125303,0.140591,0.17422,0.56007,0.70124,0.183388,0.183385,0.660232,0.271399,0.0,0.000926577,0.00272395,0.133653,0.185834,0.193919,5.52658,-9999,-9999
200705,3.891,1.0,0.885,-9999,1.0,4.32,2.454,1.0,3.908,1.859,-9999,4.257,2.271,3.891,1.0,0.885,-9999,1.0,4.32,2.454,1.0,410.449,172.007,1.0,164.191,172.007,1.0,293.123,1.0,289.534,293.123,1.0,277.831,1.0,267.114,277.831,1.0,2.586,1.0,2.631,2.586,1.0,96.374,96.425,0.997312,2.062,2.613,1.0,2.317,2.214,1.0,-9999,-9999,66.7212964139,0.999327956989,346.179246582,0.99126344086,-9999,-9999,47.5099579973,1.0,331.151907258,1.0,388.105,1.0,2.867,1.49,1.195,1.0,1.0,1.0,3.72188,-9999,27.8305,0.99328,36.2773,0.341395,20.1654,0.992608,26.2857,0.413762,0.991935,1,7.29032,40.7097,7.29032,40.7097,0.563929,0.573254,0.924731,0.929435,0.0104492,0.00982523,0.0144937,0.0135569,0.560716,0.5816,0.924731,0.93078,0.0104492,0.00986042,0.0144937,0.0135824,0.573529,0.576663,0.921337,0.923387,0.00154588,0.00143881,0.558629,0.562523,0.563983,0.574339,0.582332,0.582611,0.585282,0.560836,0.563929,0.567016,0.582261,0.582332,0.582611,0.586546,0.909274,0.924731,0.919355,0.929435,0.93078,0.93078,0.93078,0.924731,0.924731,0.919355,0.93078,0.93078,0.93078,0.93078,0.692867,0.705771,0.107827,0.0873043,0.890274,0.895161,0.020969,0.0192733,0.0668589,0.0621343,0.516838,0.532313,0.32541,0.318036,0.922251,0.923919,0.0112631,0.0106166,0.022918,0.0215101,0.680735,0.705771,0.098469,0.0873043,0.890274,0.895161,0.020969,0.019332,0.0668589,0.0621525,0.514569,0.532313,0.323367,0.318036,0.922251,0.923919,0.0112631,0.0106553,0.022918,0.0215291,0.639053,0.656138,0.66158,0.702271,0.768927,0.78311,0.791132,0.641151,0.657666,0.665634,0.705332,0.756753,0.775805,0.793577,0.674724,0.852011,0.852011,0.890274,0.946237,0.956989,0.956989,0.710746,0.852011,0.854943,0.895161,0.948925,0.956989,0.956989,0.491581,0.504904,0.508978,0.52009,0.540235,0.544823,0.552096,0.50004,0.507405,0.512373,0.527224,0.540712,0.54482,0.549908,0.871782,0.9056,0.910502,0.922406,0.926771,0.930258,0.931692,0.878163,0.910502,0.914687,0.923233,0.929557,0.930258,0.930258,0.810792,0.76734,0.755785,0.00976898,0.677763,0.692469,0.706727,0.767287,0.810528,0.810792,0.811276,0.773667,0.720589,0.742913,0.00794285,0.678257,0.692469,0.695807,0.729045,0.810363,0.810528,0.811067,0.22846,0.18574,0.179122,0.00934284,0.0865352,0.128001,0.132167,0.189259,0.228031,0.228196,0.228945,0.191056,0.159873,0.169384,0.00703299,0.0885875,0.125806,0.128603,0.164657,0.225653,0.228031,0.22872,0.884732,0.935311,0.971481,0.0632475,0.81792,0.852748,0.866267,0.884733,0.919595,0.948342,0.968615,0.798061,0.79806,1.05264,0.109086,0.782658,0.79806,0.816604,0.842833,0.884733,0.90033,3.28052,0.340816,0.291179,0.587297,0.217649,0.216094,0.253306,0.256719,0.271537,0.291179,0.322583,0.355572,0.183101,0.183101,0.830161,0.297542,0.16184,0.181172,0.185343,0.209922,0.271537,0.271537,6.20241,-9999,-9999
