TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.998,-4.206,1.918,-3.5,0.675,-4.062,0.145161,-4.319,2.037,0.151515,-3.457,0.721,0.131183,35.6368,-9999,-9999,8.064,8.862,0.146505,-9999,-9999,250.876,250.876,0.0,-9999,-9999,249.175,246.978,0.145161,-9999,-9999,0.365,0.373,0.145161,98.882,98.882,0.0,1.67,1.67,0.0,3.067,3.089,0.137097,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.36304,0.145161,-0.063729,0.143817,-0.0260764,0.0345725,-7.96772,0.144489,-3.2602,0.489041,1.0,2,34.6452,13.3548,18.9677,8.09677,0.117498,0.117498,0.142473,0.142473,0.00295249,0.00294341,0.00722771,0.00806745,0.117427,0.116821,0.142473,0.142473,0.00298933,0.00299665,0.00724284,0.00808703,0.125758,0.126462,0.142137,0.142103,0.000882293,0.00101673,0.117427,0.118193,0.122696,0.125827,0.129036,0.131388,0.135693,0.116821,0.117498,0.122675,0.125997,0.129494,0.132521,0.136051,0.142473,0.142473,0.142473,0.142473,0.142473,0.143145,0.143145,0.142473,0.142473,0.142473,0.139785,0.138441,0.142473,0.143145,0.0902649,0.0902649,0.111144,0.111144,0.151515,0.151515,0.00349364,0.00349364,0.011909,0.0119108,0.174002,0.174002,0.0331101,0.0331101,0.122984,0.122984,0.0050729,0.0050729,0.00920412,0.00973833,0.0901921,0.0894242,0.111165,0.110797,0.151515,0.151515,0.00349364,0.00350169,0.011909,0.0119132,0.173954,0.173858,0.0331149,0.0330648,0.122984,0.122984,0.0050729,0.00508721,0.00920412,0.00974579,0.0894242,0.090196,0.101601,0.102655,0.108078,0.112966,0.118591,0.0894242,0.0901921,0.0994256,0.102655,0.108618,0.112966,0.118772,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.151515,0.162449,0.163555,0.163946,0.168038,0.174004,0.178914,0.180224,0.163317,0.163599,0.164124,0.170706,0.174132,0.180224,0.181924,0.125,0.125,0.125,0.122984,0.122984,0.122984,0.122984,0.125,0.125,0.122984,0.122984,0.122984,0.122984,0.114919,0.079316,0.0749475,0.103245,0.00712289,0.0705645,0.0751103,0.075245,0.0790084,0.133676,0.170129,0.199306,0.0752251,0.0751103,0.103891,0.00695137,0.0749447,0.0751713,0.0759583,0.0791855,0.133619,0.17021,0.197175,-0.0465078,-0.0418732,-0.023217,0.00651094,-0.0595543,-0.0524248,-0.0500385,-0.0422732,0.00552107,0.0376891,0.0625503,-0.0422732,-0.0423169,-0.0218671,0.00637923,-0.053324,-0.0518854,-0.0471012,-0.0422758,0.00503563,0.0386832,0.0612239,0.223445,0.224798,0.242149,0.00699115,0.216661,0.218142,0.221702,0.22485,0.243705,0.256732,0.326132,0.223445,0.224369,0.245744,0.00755846,0.216661,0.220574,0.221702,0.22485,0.243839,0.299812,0.329786,0.0,0.0,0.00474589,0.00203396,0.0,0.0,0.0,0.0,0.0,0.0016478,0.0310175,0.0,0.0,0.00590925,0.00223428,0.0,0.0,0.0,0.0,0.0,0.0234843,0.0321359,-9999,-9999
200002,-3.225,1.0,-3.585,1.798,1.0,-2.644,1.109,1.0,-3.693,-4.204,1.742,-2.897,1.319,-3.225,1.0,-3.585,1.798,1.0,-2.644,1.109,1.0,95.0102,27.139,0.994971,27.482,27.42,0.994971,-9999,-9999,251.925,251.925,0.0,247.419,0.994971,250.376,247.229,0.994971,0.403,1.0,0.403,0.403,1.0,98.881,98.881,0.0,1.652,1.652,0.0,2.686,2.43,1.0,0.143534713359,0.903017241379,-6.06834788328,0.998563218391,57.2783608257,1.0,50.3754059701,1.0,26.3182456897,1.0,388.887,1.0,-0.477,-0.391,1.218,1.0,1.0,1.0,52.981,48.908,1.0,1.0,-1.4202,1.0,-0.319852,1.0,-0.130875,0.0379646,-11.0534,1.0,-4.52278,0.279791,0.998563,1,29.5172,18.4828,29.5172,18.4828,0.267147,0.267181,0.956897,0.961207,0.00235526,0.00234817,0.0104075,0.00959953,0.268123,0.26781,0.961207,0.961207,0.00235945,0.00235835,0.0104085,0.00960203,0.270022,0.271338,0.963075,0.962841,0.0017887,0.00169656,0.248901,0.259613,0.263123,0.268079,0.279022,0.279888,0.288285,0.253157,0.261908,0.263123,0.267954,0.279022,0.280524,0.290392,0.986351,0.985632,0.985632,0.961207,0.960489,0.938218,0.951868,0.987787,0.958333,0.985632,0.961207,0.960489,0.95977,0.951868,0.264708,0.26479,0.064553,0.0648282,0.962247,0.969594,0.00301159,0.00301159,0.0129902,0.0129333,0.246049,0.246019,0.0541788,0.0546345,0.948443,0.948443,0.00342558,0.00342558,0.0093185,0.00812151,0.265876,0.265396,0.0652352,0.0652266,0.969594,0.969594,0.00301159,0.0030123,0.0129902,0.0129335,0.246648,0.246684,0.0548483,0.0547496,0.948443,0.948443,0.00342558,0.00341923,0.0093185,0.00811883,0.244364,0.257653,0.26008,0.265876,0.277028,0.282925,0.29602,0.250702,0.259357,0.260252,0.265618,0.277028,0.284512,0.298044,0.997622,0.95609,0.994055,0.969594,0.969594,0.97452,0.990445,0.997622,0.994055,0.954901,0.969594,0.969594,0.97452,0.990445,0.231179,0.238117,0.243312,0.246133,0.249822,0.255449,0.257953,0.233249,0.24058,0.243593,0.246215,0.251155,0.255307,0.258046,0.963949,0.974293,0.887619,0.881153,0.892411,0.890256,0.94444,0.974293,0.974293,0.958168,0.948443,0.946527,0.890256,0.94444,0.254357,0.25853,0.275894,0.00531019,0.244766,0.251696,0.252674,0.258517,0.303239,0.32265,0.336994,0.256389,0.25907,0.274607,0.00554253,0.226873,0.249705,0.253869,0.25866,0.303239,0.32236,0.336994,-0.00845572,-0.00927992,0.00455595,0.00379287,-0.0180365,-0.0111903,-0.0104975,-0.00849098,0.023555,0.0406586,0.0482995,-0.0107579,-0.00905316,0.0045851,0.00395778,-0.0240348,-0.0108187,-0.0104975,-0.00895469,0.023555,0.0432799,0.0483512,0.272423,0.254027,0.277286,0.00388039,0.24238,0.254047,0.260496,0.268713,0.289724,0.298685,0.32446,0.272423,0.253172,0.279833,0.0039227,0.245824,0.254047,0.261027,0.269575,0.297869,0.313066,0.32446,0.0202236,0.0159999,0.0217658,0.00180331,0.00553508,0.0122801,0.0137737,0.0181646,0.0291612,0.0321035,0.0430322,0.0202236,0.0158334,0.0229455,0.00177912,0.00718032,0.0125702,0.0147167,0.0190049,0.0294055,0.0384839,0.0430322,-9999,-9999
200003,-2.353,1.0,-3.672,2.359,1.0,-1.127,2.336,1.0,-2.398,-3.841,1.929,-1.048,2.418,-2.353,1.0,-3.672,2.359,1.0,-1.127,2.336,1.0,198.747,100.96,0.987903,90.77,101.069,0.987903,-9999,-9999,238.126,238.126,0.0,236.213,0.987903,234.572,235.954,0.987903,1.283,1.0,1.031,1.283,1.0,99.047,99.047,0.0,1.229,1.229,0.0,2.787,2.866,1.0,0.152423183604,0.911962365591,0.340562536699,0.994623655914,191.489350902,1.0,148.248294577,1.0,75.9090221774,1.0,382.427,0.99664,-0.48,-0.312,1.019,1.0,1.0,1.0,54.919,49.363,1.0,1.0,-2.33596,1.0,2.17829,0.99664,-0.458612,0.0620284,-13.6572,1.0,2.87535,0.261402,0.991263,1,23.9032,24.0968,23.9032,24.0968,0.248854,0.249461,0.953629,0.953629,0.00206705,0.00205493,0.0196015,0.0174223,0.250365,0.251369,0.953629,0.952285,0.00206177,0.00205899,0.0196009,0.0174228,0.251805,0.253587,0.952453,0.951815,0.00287568,0.00269588,0.217623,0.231421,0.240833,0.250365,0.262543,0.270405,0.283914,0.227511,0.236124,0.240833,0.250939,0.262543,0.270725,0.285995,0.964382,0.96371,0.953629,0.953629,0.948253,0.947581,0.940188,0.961694,0.959677,0.953629,0.952957,0.948253,0.945565,0.938844,0.226925,0.227091,0.0385129,0.0384991,0.975318,0.975318,0.00276804,0.00276804,0.0228335,0.0204652,0.252794,0.253718,0.066384,0.066735,0.933814,0.933909,0.00285023,0.00285023,0.0152408,0.0134018,0.227746,0.228749,0.0385914,0.0384268,0.975318,0.975318,0.00276804,0.002766,0.0228335,0.0204649,0.254775,0.25566,0.0665296,0.066453,0.933909,0.931275,0.00285023,0.00284477,0.0152408,0.0134006,0.189157,0.207454,0.219847,0.227746,0.242814,0.252785,0.26643,0.200752,0.212833,0.219847,0.228371,0.242814,0.253388,0.269596,0.977216,0.981615,0.969011,0.975318,0.975318,0.975318,0.969697,0.974284,0.979153,0.969011,0.975318,0.975318,0.975318,0.966764,0.230084,0.238551,0.244651,0.254775,0.263258,0.268495,0.280705,0.237648,0.242259,0.244651,0.255202,0.263258,0.268449,0.281813,0.952632,0.947535,0.939646,0.933909,0.924001,0.9222,0.913076,0.950116,0.942403,0.939646,0.932619,0.924001,0.91833,0.913076,0.209206,0.212519,0.217746,0.00275789,0.19439,0.202196,0.207593,0.213084,0.230242,0.234035,0.253749,0.213022,0.212735,0.216205,0.00296051,0.182671,0.199545,0.20653,0.212805,0.230242,0.2341,0.253749,-0.0338806,-0.0388504,-0.0358413,0.000708024,-0.0446152,-0.040999,-0.0384624,-0.0358113,-0.0326599,-0.0319581,-0.0301647,-0.0358323,-0.0376296,-0.0356001,0.00059467,-0.0424157,-0.0395811,-0.0382118,-0.0358323,-0.0328887,-0.0319004,-0.0301647,0.252762,0.227808,0.235865,0.00148443,0.222813,0.224092,0.228614,0.236648,0.242282,0.243911,0.252762,0.285718,0.26939,0.278874,0.00202424,0.263138,0.267818,0.269409,0.274424,0.284756,0.295295,0.301544,0.011718,0.013246,0.0101124,0.000726279,9.80378e-05,0.0088853,0.00912283,0.00969931,0.011718,0.0130585,0.0147431,0.0137369,0.0167816,0.0120864,0.000632466,0.000111839,0.00872326,0.0106882,0.0135089,0.0148915,0.0152251,0.0157353,-9999,-9999
200004,4.607,0.718056,2.788,1.676,0.739583,5.671,2.679,0.70625,4.568,2.123,1.798,6.017,2.98,5.088,0.718056,2.988,1.908,0.739583,6.313,2.912,0.70625,321.774,147.631,0.720833,148.297,153.157,0.720833,-9999,-9999,279.367,279.367,0.0,281.456,0.718056,281.805,281.464,0.718056,2.608,0.718056,2.256,2.63,0.718056,99.819,99.819,0.0,1.069,1.069,0.0,2.232,2.234,0.702778,0.158380057513,0.925,79.6251636468,0.686111111111,279.917050224,0.685416666667,45.9833884376,0.686111111111,29.3497084751,0.686111111111,371.146,0.7,2.815,2.035,1.97,0.718056,0.718056,0.718056,52.838,58.855,0.718056,0.718056,1.22059,0.718056,13.5635,0.710417,10.3997,0.187594,4.13349,0.998611,3.16932,0.369498,2.0,2,18.0667,29.9333,18.0667,29.9333,0.523332,0.519979,0.692361,0.692361,0.0036828,0.0036733,0.00604363,0.00567313,0.520653,0.521569,0.691667,0.691667,0.00367192,0.00370433,0.00603701,0.00569327,0.524087,0.525641,0.68967,0.68875,0.0012786,0.00111506,0.509188,0.518648,0.520653,0.523143,0.526618,0.528232,0.541226,0.51808,0.519979,0.521228,0.524143,0.527102,0.528626,0.541226,0.695833,0.690972,0.691667,0.690278,0.689583,0.690972,0.675694,0.691667,0.692361,0.693056,0.690972,0.690972,0.690972,0.675694,0.513723,0.511378,0.139364,0.139135,0.741435,0.741435,0.0053775,0.0053775,0.0193133,0.01937,0.505294,0.501893,0.155838,0.154539,0.66623,0.66623,0.00465415,0.00465415,0.0085134,0.00915604,0.51724,0.518963,0.137203,0.136452,0.739583,0.739583,0.0053775,0.00542072,0.0193133,0.019382,0.499329,0.499687,0.152329,0.15219,0.66623,0.66623,0.00465415,0.00469702,0.0085134,0.00917791,0.466741,0.487396,0.49717,0.516701,0.522316,0.524495,0.533634,0.487114,0.490335,0.49717,0.51724,0.523819,0.527552,0.537499,0.743287,0.743287,0.741435,0.741435,0.739583,0.735648,0.706065,0.743287,0.743287,0.741435,0.739583,0.739583,0.735648,0.728981,0.499526,0.50278,0.503847,0.505294,0.511917,0.517037,0.519326,0.499526,0.502036,0.503819,0.505294,0.51544,0.517805,0.519951,0.66623,0.66623,0.665873,0.66623,0.671508,0.667202,0.661786,0.66623,0.663929,0.657054,0.66623,0.666091,0.647014,0.641508,0.609414,0.652536,0.634508,0.00584015,0.58629,0.598081,0.6032,0.626535,0.651296,0.6557,0.707159,0.643653,0.649412,0.621028,0.00787597,0.487146,0.590863,0.604104,0.623683,0.650634,0.653261,0.681652,0.0907658,0.130967,0.108867,0.00518644,0.0636808,0.073938,0.0772447,0.103967,0.128489,0.130284,0.167322,0.120321,0.128759,0.0969418,0.00700753,-0.0099288,0.0717174,0.0772447,0.0979958,0.127097,0.12916,0.140426,0.926973,0.893052,0.749994,0.0215662,0.572999,0.585758,0.59249,0.724872,0.888836,0.894575,0.926973,0.967494,0.957323,0.805899,0.0238111,0.614144,0.62401,0.633254,0.79541,0.962859,0.965302,0.967494,0.117897,0.151034,0.0675027,0.00934615,0.0,0.0057087,0.0062607,0.0535926,0.117897,0.125379,0.148748,0.146287,0.155246,0.0813046,0.0102917,0.0,0.0056002,0.00638767,0.0864464,0.147247,0.153298,0.155246,-9999,-9999
200005,9.897,0.994624,6.469,2.291,1.0,11.172,3.573,0.99241,9.79,7.195,1.655,10.758,2.993,9.928,0.994624,6.469,2.291,1.0,11.215,3.582,0.99241,426.545,222.83,0.994624,224.78,222.833,0.994624,-9999,-9999,289.562,289.562,0.0,303.644,0.994624,293.482,303.843,0.994624,5.836,0.994624,4.814,5.841,0.994624,99.98,99.98,0.0,1.106,1.106,0.0,2.757,3.403,0.989919,0.222248020721,0.57997311828,123.914311334,0.990591397849,410.094151876,0.989919354839,22.7683248018,0.990591397849,26.7363289935,0.990591397849,379.229,0.990591,9.785,8.519,6.079,0.994624,0.994624,0.994624,45.869,47.041,0.994624,0.994624,4.81646,0.994624,18.306,0.946909,31.9259,0.268504,51.8129,0.971102,90.3627,0.540574,0.946909,1,12.8387,35.1613,12.8387,35.1613,0.798464,0.797246,0.900538,0.897849,0.00834347,0.00839038,0.0122257,0.0119785,0.796361,0.796865,0.897849,0.897177,0.0084676,0.00853017,0.0123107,0.0120769,0.794727,0.795155,0.897295,0.895934,0.00109676,0.00122982,0.782668,0.784728,0.788854,0.79503,0.800279,0.8026,0.804329,0.780365,0.785502,0.788946,0.796361,0.800991,0.8026,0.805257,0.892473,0.879704,0.892473,0.895161,0.905914,0.90793,0.915323,0.885753,0.861559,0.894489,0.897849,0.916667,0.90793,0.913978,0.948553,0.949015,0.13182,0.131942,0.918291,0.918291,0.0128093,0.0128093,0.0138229,0.014456,0.712384,0.710579,0.352114,0.352919,0.892204,0.888517,0.0101097,0.0101097,0.0157705,0.0157967,0.945163,0.946208,0.128607,0.12927,0.918291,0.91581,0.0128093,0.0129948,0.0138229,0.0146206,0.710636,0.710854,0.352974,0.353311,0.888517,0.888517,0.0101097,0.010169,0.0157705,0.0158347,0.924806,0.934772,0.93719,0.940208,0.943615,0.945163,0.948837,0.926015,0.935436,0.937137,0.940834,0.945163,0.948837,0.952409,0.895959,0.947891,0.933002,0.908366,0.908366,0.918291,0.843643,0.838267,0.933002,0.933002,0.933002,0.918291,0.843643,0.913329,0.694734,0.697747,0.701805,0.710636,0.718673,0.721955,0.723452,0.692159,0.697679,0.701805,0.710579,0.720899,0.721955,0.723762,0.870789,0.868021,0.887568,0.888517,0.905134,0.896812,0.901447,0.869989,0.865174,0.887568,0.888517,0.903291,0.896812,0.90142,1.02189,1.04316,1.01786,0.00329276,0.976596,0.987789,1.00443,1.01869,1.03213,1.04286,1.0487,1.04802,1.04426,1.01581,0.00337867,0.978243,0.985902,1.00443,1.01635,1.0285,1.0337,1.04802,0.221407,0.2463,0.222706,0.00280157,0.196231,0.199456,0.210943,0.22176,0.235029,0.245878,0.25119,0.249556,0.247902,0.221083,0.00288253,0.193725,0.197884,0.205962,0.22176,0.234444,0.238496,0.249556,1.66688,1.42585,1.56311,0.0763869,1.31869,1.32485,1.35369,1.4031,1.43728,1.66193,2.62101,1.52324,1.47437,1.6031,0.063664,1.41372,1.43426,1.45257,1.51162,1.59013,1.6431,1.65466,0.977612,0.658689,0.752747,0.0587853,0.468915,0.48662,0.520037,0.658689,0.753324,0.977612,1.50685,0.440769,0.419809,0.49456,0.0439178,0.368535,0.387003,0.39689,0.440769,0.454725,0.507371,0.515744,-9999,-9999
