TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20040311,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.719,-8.655,3.715,-8.789,0.672,-8.719,0.0,-8.655,3.715,0.0,-8.789,0.672,0.0,272.656,62.109,0.5625,131.712,130.828,0.5625,-9999,-9999,220.036,220.036,0.0,-9999,-9999,236.552,236.552,0.0,-9999,-9999,0.702,0.702,0.0,97.358,97.358,0.0,0.891,0.847,0.416667,3.165,3.165,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,22.6184,0.0,-9999,-9999,-9999,-9999,-9999,67.1399,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25,23,0,0,-0.964949,0.0,-9999,-9999,-0.964949,0.0,-9999,-9999,-0.996633,0.0,0.0256227,-1.34122,-0.983309,-0.964949,-0.964949,-0.964949,-0.964949,-0.964949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.425196,0.156169,0.0,-9999,-9999,-1.47843,0.944563,0.0,-9999,-9999,-0.425196,0.156169,0.0,-9999,-9999,-1.47843,0.944563,0.0,-9999,-9999,-1.12137,-0.459166,-0.425196,-0.425196,-0.425196,-0.425196,-0.425196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.47843,-1.47843,-1.47843,-1.47843,-1.47843,-1.47843,-1.47843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00227068,0.00227068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.964949,0.964949,0.998904,0.0242103,0.964949,0.964949,0.964949,0.964949,0.964949,0.983309,1.32999,0.364522,0.364522,0.268152,0.0233338,0.0160132,0.0680878,0.0693942,0.364522,0.370608,0.372427,0.375144,1.42886,1.42886,1.28801,0.0386213,0.815403,0.917778,0.922533,1.42886,1.43252,1.43449,1.43479,-9999,-9999
20040312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.237,-11.135,3.613,-7.491,4.371,-9.237,0.0,-11.135,3.613,0.0,-7.491,4.371,0.0,275.961,49.651,0.520833,188.815,188.815,0.520833,-9999,-9999,192.571,192.571,0.0,-9999,-9999,209.791,209.791,0.0,-9999,-9999,1.453,1.453,0.0,98.07,98.07,0.0,0.0,0.0,1.0,1.451,1.451,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.5721,0.0,-9999,-9999,-9999,-9999,-9999,64.9841,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.91267,0.0,-9999,-9999,-0.91348,0.0,-9999,-9999,-0.934185,0.0,0.0175814,-1.18563,-0.919989,-0.91348,-0.91348,-0.91267,-0.91267,-0.91267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262628,0.0382115,0.0,-9999,-9999,-1.44701,1.5672,0.0,-9999,-9999,-0.262628,0.0382115,0.0,-9999,-9999,-1.44851,1.56588,0.0,-9999,-9999,-0.811572,-0.275717,-0.262628,-0.262628,-0.262628,-0.262628,-0.262628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44851,-1.44851,-1.44851,-1.44851,-1.44701,-1.44701,-1.44701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00230027,0.00230027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91267,0.913481,0.936486,0.0161705,0.91267,0.91267,0.91267,0.913481,0.913481,0.919989,1.15191,0.356364,0.356364,0.262497,0.0227296,0.0162584,0.0678411,0.0697345,0.356364,0.362314,0.364092,0.366748,1.69202,1.69202,1.51833,0.0453721,0.980315,1.07546,1.08194,1.69202,1.69661,1.69837,1.69952,-9999,-9999
20040313,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.011,-3.04,4.529,-1.065,1.936,-2.011,0.0,-3.04,4.529,0.0,-1.065,1.936,0.0,279.27,93.427,0.520833,40.955,40.955,0.520833,-9999,-9999,289.667,289.667,0.0,-9999,-9999,304.398,304.398,0.0,-9999,-9999,1.297,1.297,0.0,97.257,97.257,0.0,4.433,1.4,1.0,3.127,3.127,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.5906,0.0,-9999,-9999,-9999,-9999,-9999,48.1051,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.894062,0.0,-9999,-9999,-0.894049,0.0,-9999,-9999,-0.912673,0.0,0.014409,-1.11774,-0.906075,-0.902567,-0.894062,-0.894049,-0.894049,-0.884155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187675,0.025071,0.0,-9999,-9999,-1.48153,1.37756,0.0,-9999,-9999,-0.187675,0.025071,0.0,-9999,-9999,-1.48151,1.37763,0.0,-9999,-9999,-0.637519,-0.194728,-0.187675,-0.187675,-0.187675,-0.187675,-0.16775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49727,-1.49727,-1.49727,-1.48153,-1.48153,-1.48151,-1.48151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005532,0.005532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894062,0.894049,0.918205,0.0115189,0.884155,0.894049,0.894049,0.894062,0.902567,0.906075,1.0928,0.446762,0.446762,0.337043,0.0268532,0.0395749,0.0850502,0.094968,0.446762,0.454221,0.45645,0.45978,0.770573,0.770573,0.717014,0.0270219,0.415089,0.516488,0.518738,0.770573,0.770573,0.772894,0.774167,-9999,-9999
20040314,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.738,-3.093,1.997,-2.412,0.871,-2.738,0.0,-3.093,1.997,0.0,-2.412,0.871,0.0,282.582,62.109,0.520833,83.053,83.053,0.520833,-9999,-9999,264.746,264.746,0.0,-9999,-9999,280.116,280.116,0.0,-9999,-9999,1.193,1.193,0.0,96.854,96.854,0.0,0.898,0.1,1.0,3.842,3.842,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,23.407,0.0,-9999,-9999,-9999,-9999,-9999,69.5381,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.676277,0.0,-9999,-9999,-0.680091,0.0,-9999,-9999,-0.698166,0.0,0.0100835,-0.859428,-0.76729,-0.680091,-0.680091,-0.676277,-0.676277,-0.65783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,0.162628,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,0.182731,0.159859,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,-0.177933,0.00736541,0.182731,0.182731,0.1904,0.1904,0.227499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049032,0.0049032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676277,0.680091,0.70307,0.00905026,0.65783,0.676277,0.676277,0.680091,0.680091,0.763308,0.852872,0.439421,0.439421,0.329568,0.0267667,0.0349763,0.0836527,0.0934076,0.439421,0.446758,0.44895,0.452225,1.19922,1.19922,1.09421,0.0346895,0.666907,0.784744,0.788224,1.19922,1.20076,1.20359,1.20432,-9999,-9999
20040315,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.753,-7.844,1.783,-3.83,3.511,-5.753,0.0,-7.844,1.783,0.0,-3.83,3.511,0.0,285.895,49.651,0.520833,192.284,192.284,0.520833,-9999,-9999,189.289,189.289,0.0,-9999,-9999,206.594,206.594,0.0,-9999,-9999,1.363,1.363,0.0,98.496,98.496,0.0,0.0,0.0,1.0,1.452,1.452,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,16.2179,0.0,-9999,-9999,-9999,-9999,-9999,64.5375,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.732811,0.0,-9999,-9999,-0.74141,0.0,-9999,-9999,-0.748126,0.0,0.00613953,-0.869584,-0.766807,-0.74141,-0.74141,-0.732811,-0.732811,-0.723104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990831,0.100234,0.0,-9999,-9999,-1.44701,1.5672,0.0,-9999,-9999,0.0834205,0.0891372,0.0,-9999,-9999,-1.44851,1.56588,0.0,-9999,-9999,-0.174349,0.0307148,0.0834205,0.0834205,0.0990831,0.0990831,0.118604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44851,-1.44851,-1.44851,-1.44851,-1.44701,-1.44701,-1.44701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354225,0.00354225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.732812,0.74141,0.751669,0.00555592,0.723105,0.732812,0.732812,0.74141,0.74141,0.766807,0.827697,0.401901,0.401901,0.29868,0.0250393,0.0251704,0.0765101,0.0830228,0.401901,0.408612,0.410617,0.413612,1.71633,1.71633,1.53942,0.0459902,0.994935,1.09041,1.09702,1.71633,1.72104,1.72276,1.72395,-9999,-9999
20040316,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.261,-6.725,4.138,-1.993,4.476,-4.261,0.0,-6.725,4.138,0.0,-1.993,4.476,0.0,289.207,95.4,0.520833,189.138,189.138,0.520833,-9999,-9999,211.938,211.938,0.0,-9999,-9999,228.662,228.662,0.0,-9999,-9999,1.638,1.638,0.0,97.664,97.664,0.0,0.132,0.0,1.0,1.938,1.938,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.6169,0.0,-9999,-9999,-9999,-9999,-9999,48.6424,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.692633,0.0,-9999,-9999,-0.69262,0.0,-9999,-9999,-0.692176,0.0,0.00268334,-0.701138,-0.701138,-0.700842,-0.692633,-0.69262,-0.69262,-0.69262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.217417,0.330238,0.0,-9999,-9999,-1.48153,1.37756,0.0,-9999,-9999,0.217417,0.330238,0.0,-9999,-9999,-1.48151,1.37763,0.0,-9999,-9999,0.217417,0.217417,0.217417,0.217417,0.217417,0.217417,0.218012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49727,-1.49727,-1.49727,-1.48153,-1.48153,-1.48151,-1.48151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00449474,0.00449474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.692633,0.69262,0.696671,0.00196428,0.69262,0.69262,0.69262,0.692633,0.700842,0.701138,0.701138,0.418846,0.418846,0.313916,0.025556,0.0320906,0.079736,0.0890341,0.418846,0.42584,0.42793,0.431051,1.70059,1.70059,1.52598,0.0455868,0.984728,1.08131,1.0878,1.70059,1.70515,1.70697,1.70811,-9999,-9999
20040317,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.715,-3.959,1.438,0.349,2.419,-1.715,0.0,-3.959,1.438,0.0,0.349,2.419,0.0,292.52,64.034,0.520833,125.004,125.004,0.520833,-9999,-9999,268.808,268.808,0.0,-9999,-9999,284.075,284.075,0.0,-9999,-9999,1.094,1.094,0.0,96.76,96.76,0.0,1.94,0.0,1.0,1.972,1.972,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,24.5161,0.0,-9999,-9999,-9999,-9999,-9999,69.1283,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.943573,0.0,-9999,-9999,-0.943573,0.0,-9999,-9999,-0.987089,0.0,0.0291786,-1.40364,-0.957493,-0.943573,-0.943573,-0.943573,-0.943573,-0.943573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.347155,0.589199,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,-0.347155,0.589199,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,-1.2724,-0.37515,-0.347155,-0.347155,-0.347155,-0.347155,-0.347155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00563795,0.00563795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943573,0.943573,0.992727,0.0264712,0.943573,0.943573,0.943573,0.943573,0.943573,0.957493,1.40364,0.450622,0.450622,0.34011,0.0270582,0.0403344,0.0857852,0.0957887,0.450622,0.458147,0.460395,0.463753,1.41125,1.41125,1.27685,0.0387814,0.802013,0.909614,0.914053,1.41125,1.41455,1.41689,1.41697,-9999,-9999
20040318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.965,-6.923,2.773,0.677,4.448,-2.965,0.0,-6.923,2.773,0.0,0.677,4.448,0.0,295.83,51.264,0.520833,174.225,174.225,0.520833,-9999,-9999,224.624,224.624,0.0,-9999,-9999,241.022,241.022,0.0,-9999,-9999,1.704,1.704,0.0,97.358,97.358,0.0,0.349,0.0,1.0,1.481,1.481,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.5313,0.0,-9999,-9999,-9999,-9999,-9999,64.7853,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.997414,0.0,-9999,-9999,-0.998224,0.0,-9999,-9999,-1.02707,0.0,0.023683,-1.34549,-1.01566,-0.998224,-0.998224,-0.997414,-0.997414,-0.997414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.433056,0.16062,0.0,-9999,-9999,-1.44701,1.5672,0.0,-9999,-9999,-0.433056,0.16062,0.0,-9999,-9999,-1.44851,1.56588,0.0,-9999,-9999,-1.13307,-0.468121,-0.433056,-0.433056,-0.433056,-0.433056,-0.433056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44851,-1.44851,-1.44851,-1.44851,-1.44701,-1.44701,-1.44701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00529043,0.00529043,0.0,0.0,0.0,0.0,0.0,0.0,2.16193e-08,0.997414,0.998225,1.03236,0.0206335,0.997414,0.997414,0.997414,0.998225,0.998225,1.01566,1.33426,0.433857,0.433857,0.327368,0.0260674,0.0378825,0.0825936,0.0922249,0.433857,0.441101,0.443266,0.446499,1.6735,1.6735,1.5031,0.0448962,0.965267,1.06682,1.073,1.6735,1.67766,1.6795,1.68078,-9999,-9999
20040319,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.894,-2.202,7.744,3.742,5.739,0.894,0.0,-2.202,7.744,0.0,3.742,5.739,0.0,299.137,95.795,0.520833,149.956,149.91,0.520833,-9999,-9999,255.253,255.253,0.0,-9999,-9999,270.867,270.867,0.0,-9999,-9999,2.788,2.788,0.0,97.257,97.257,0.0,0.56,0.0,1.0,3.174,3.174,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.6974,0.0,-9999,-9999,-9999,-9999,-9999,48.1095,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.931332,0.0,-9999,-9999,-0.931319,0.0,-9999,-9999,-0.954758,0.0,0.0174159,-1.20429,-0.946346,-0.939837,-0.931332,-0.931319,-0.931319,-0.931319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262628,0.0382115,0.0,-9999,-9999,-1.48153,1.37756,0.0,-9999,-9999,-0.262628,0.0382115,0.0,-9999,-9999,-1.48151,1.37763,0.0,-9999,-9999,-0.811572,-0.275717,-0.262628,-0.262628,-0.262628,-0.262628,-0.262628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49727,-1.49727,-1.49727,-1.48153,-1.48153,-1.48151,-1.48151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.75624e-07,4.32385e-07,0.00828386,0.00828341,3.89147e-07,3.89147e-07,4.10766e-07,4.32385e-07,4.97243e-07,5.18862e-07,5.18862e-07,0.931332,0.93132,0.963042,0.0135591,0.93132,0.93132,0.93132,0.931332,0.939838,0.946346,1.17057,0.475041,0.475041,0.367662,0.0272944,0.0597762,0.0904338,0.100979,0.475041,0.482973,0.485343,0.488883,1.62521,1.62521,1.46225,0.0437052,0.930547,1.04098,1.04662,1.62521,1.62966,1.63154,1.63206,-9999,-9999
20040320,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.976,-1.115,4.546,-0.847,0.713,-0.976,0.0,-1.115,4.546,0.0,-0.847,0.713,0.0,302.44,64.034,0.520833,164.222,164.078,0.520833,-9999,-9999,248.125,248.125,0.0,-9999,-9999,263.922,263.922,0.0,-9999,-9999,2.196,2.196,0.0,97.81,97.81,0.0,0.129,0.0,1.0,4.192,4.192,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,23.3773,0.0,-9999,-9999,-9999,-9999,-9999,69.684,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.864272,0.0,-9999,-9999,-0.864272,0.0,-9999,-9999,-0.880548,0.0,0.0145969,-1.08795,-0.867779,-0.864272,-0.864272,-0.864272,-0.864272,-0.854365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.187675,0.025071,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,-0.187675,0.025071,0.0,-9999,-9999,-1.42642,0.952708,0.0,-9999,-9999,-0.637519,-0.194728,-0.187675,-0.187675,-0.187675,-0.187675,-0.16775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,-1.42642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00612832,0.00612832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.864272,0.864272,0.886676,0.0114792,0.854365,0.864272,0.864272,0.864272,0.864272,0.867779,1.06301,0.458928,0.458928,0.347688,0.0273366,0.0439022,0.0873664,0.0975544,0.458928,0.466591,0.468881,0.472301,1.65927,1.65927,1.49118,0.0445371,0.95425,1.05972,1.06571,1.65927,1.66315,1.66501,1.6664,-9999,-9999
20040321,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.326,-9.846,1.646,-6.927,2.858,-8.326,0.0,-9.846,1.646,0.0,-6.927,2.858,0.0,305.739,51.264,0.520833,213.15,212.901,0.520833,-9999,-9999,178.351,178.351,0.0,-9999,-9999,195.936,195.936,0.0,-9999,-9999,1.199,1.199,0.0,99.169,99.169,0.0,0.0,0.0,1.0,1.511,1.511,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,15.495,0.0,-9999,-9999,-9999,-9999,-9999,64.8338,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.687404,0.0,-9999,-9999,-0.692029,0.0,-9999,-9999,-0.70972,0.0,0.0100739,-0.870555,-0.778417,-0.692029,-0.692029,-0.687404,-0.687404,-0.668957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1904,0.162628,0.0,-9999,-9999,-1.44701,1.5672,0.0,-9999,-9999,0.182731,0.159859,0.0,-9999,-9999,-1.44851,1.56588,0.0,-9999,-9999,-0.177933,0.00736541,0.182731,0.182731,0.1904,0.1904,0.227499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44851,-1.44851,-1.44851,-1.44851,-1.44701,-1.44701,-1.44701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00241654,0.00241654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.687405,0.692029,0.712136,0.00926169,0.668958,0.687405,0.687405,0.692029,0.692029,0.774436,0.86481,0.369621,0.369621,0.272221,0.0235849,0.0170601,0.070365,0.0717484,0.369621,0.375793,0.377637,0.380391,1.78587,1.78587,1.59903,0.0478086,1.0413,1.13099,1.13814,1.78587,1.79119,1.79247,1.79396,-9999,-9999
20040322,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.487,-6.94,6.378,-2.231,5.17,-4.487,0.0,-6.94,6.378,0.0,-2.231,5.17,0.0,309.031,95.795,0.520833,194.153,193.719,0.520833,-9999,-9999,213.063,213.063,0.0,-9999,-9999,229.758,229.758,0.0,-9999,-9999,2.256,2.256,0.0,98.048,98.048,0.0,0.0,0.0,1.0,2.56,2.56,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,1.0,16.3432,0.0,-9999,-9999,-9999,-9999,-9999,47.6629,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,23,25,0,0,-0.751474,0.0,-9999,-9999,-0.759249,0.0,-9999,-9999,-0.768698,0.0,0.00623757,-0.895941,-0.785469,-0.767767,-0.759249,-0.751474,-0.751474,-0.741767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0990831,0.100234,0.0,-9999,-9999,-1.48153,1.37756,0.0,-9999,-9999,0.0834205,0.0891372,0.0,-9999,-9999,-1.48151,1.37763,0.0,-9999,-9999,-0.174349,0.0307148,0.0834205,0.0834205,0.0990831,0.0990831,0.118604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.49727,-1.49727,-1.49727,-1.48153,-1.48153,-1.48151,-1.48151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00464637,0.00464637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751474,0.759249,0.773345,0.00603842,0.741767,0.751474,0.751474,0.759249,0.767767,0.785469,0.853689,0.414482,0.414482,0.311444,0.0251387,0.0332281,0.0789052,0.0881064,0.414482,0.421403,0.42347,0.42656,1.74048,1.74048,1.5604,0.0466029,1.00889,1.10561,1.11233,1.74048,1.74526,1.747,1.74821,-9999,-9999
