TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.023,5.807,1.059,6.382,0.593,6.023,0.0,5.807,1.059,0.0,6.382,0.593,0.0,100.9,-9999,-9999,24.316,24.316,0.0,-9999,-9999,303.417,303.417,0.0,-9999,-9999,320.012,320.012,0.0,-9999,-9999,1.218,1.218,0.0,99.485,99.485,0.0,2.448,2.448,0.0,3.961,3.961,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.80242,3.0,66.9275,0.0,46.2869,-9999,10.5791,0.0,7.31648,-9999,2.0,3,30.4516,17.5484,0.0,0.0,-3.69177,-3.8888,0.0,0.0,-9999,-9999,-9999,-9999,-3.70685,-3.73911,0.0,0.0,-9999,-9999,-9999,-9999,-3.73387,-3.88352,0.0,0.0,0.0465547,0.0621235,-4.72831,-3.83844,-3.78517,-3.68546,-3.55794,-3.54702,-3.53105,-4.89633,-4.37299,-3.8876,-3.78517,-3.68546,-3.5897,-3.54702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282683,0.231072,3.64512,3.85356,0.0,0.0,-9999,-9999,-9999,-9999,-10.2193,-10.432,2.95546,3.09354,0.0,0.0,-9999,-9999,-9999,-9999,0.259774,0.371064,3.6232,3.73994,0.0,0.0,-9999,-9999,-9999,-9999,-10.2193,-10.4911,2.95546,3.09905,0.0,0.0,-9999,-9999,-9999,-9999,-0.246296,0.175353,0.204198,0.339041,0.404545,0.452832,0.487444,-0.442979,-0.0015889,0.160531,0.268745,0.382205,0.422695,0.495905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0244,-10.6733,-10.4944,-10.21,-10.0828,-10.0828,-10.0828,-12.2269,-11.4025,-10.7354,-10.4844,-10.1931,-10.0828,-10.0828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5553,2.88373,2.57886,0.0338756,2.20155,2.35084,2.40095,2.64871,2.68733,2.77872,2.88373,2.5553,2.57461,2.51097,0.0325793,2.22079,2.29148,2.34788,2.50462,2.66406,2.75455,2.85421,6.55286,6.62284,6.46238,0.0652629,5.94054,6.00914,6.22915,6.44922,6.55712,6.96397,7.25955,6.24707,6.28146,6.24484,0.0578626,5.82239,5.9237,5.94195,6.2278,6.46228,6.50248,7.09848,3.0006,1.37013,3.56976,0.340633,0.808489,1.37013,1.72577,2.87693,5.84295,6.65712,6.81714,2.88725,2.96966,3.11205,0.28625,1.01768,1.72577,2.16018,2.42137,2.99828,5.92208,6.77823,2.38024,1.76306,2.35596,0.0838717,1.75412,1.89281,1.99706,2.10247,2.75665,3.2053,3.29029,2.04239,2.09116,2.20983,0.0718254,1.76306,1.92818,2.00332,2.03991,2.10324,2.76865,3.25162,-9999,-9999
200702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.801,5.191,1.194,6.64,1.211,5.801,0.0,5.191,1.194,0.0,6.64,1.211,0.0,164.505,-9999,-9999,51.0,51.0,0.0,-9999,-9999,298.249,298.249,0.0,-9999,-9999,314.322,314.322,0.0,-9999,-9999,1.201,1.201,0.0,98.821,98.821,0.0,2.145,2.145,0.0,2.701,2.701,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.56505,3.0,66.6536,0.0,46.0974,-9999,10.5683,0.0,7.30898,-9999,2.0,3,27.5357,20.4643,0.0,0.0,-3.67612,-3.89382,0.0,0.0,-9999,-9999,-9999,-9999,-3.69191,-3.7429,0.0,0.0,-9999,-9999,-9999,-9999,-3.72337,-3.87635,0.0,0.0,0.0468548,0.0620462,-4.71544,-3.83854,-3.79452,-3.67006,-3.54412,-3.53191,-3.51676,-4.87945,-4.37121,-3.88769,-3.79452,-3.67006,-3.57517,-3.53191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.972681,1.06453,3.0939,2.94748,0.0,0.0,-9999,-9999,-9999,-9999,-9.61733,-10.0323,3.11023,3.06217,0.0,0.0,-9999,-9999,-9999,-9999,0.946037,1.22027,3.06986,2.6802,0.0,0.0,-9999,-9999,-9999,-9999,-9.61733,-10.0979,3.11023,3.12091,0.0,0.0,-9999,-9999,-9999,-9999,0.511866,0.897663,0.92978,1.0331,1.10501,1.16579,1.22759,0.294259,0.762353,0.87663,1.00991,1.09579,1.14449,1.24331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.3485,-10.1274,-10.0246,-9.61733,-9.49783,-9.49783,-9.49783,-11.5211,-10.7734,-10.1568,-10.0026,-9.59346,-9.49783,-9.49121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51079,2.85259,2.54254,0.0344474,2.17175,2.29344,2.35488,2.62375,2.66139,2.74267,2.85259,2.51079,2.53892,2.46957,0.0339124,2.16513,2.23183,2.29001,2.45907,2.63448,2.7246,2.82253,6.52831,6.5955,6.41889,0.0658483,5.86862,5.95614,6.1735,6.41986,6.52831,6.90623,7.21707,6.18691,6.23083,6.19294,0.0595953,5.7403,5.85484,5.87025,6.1735,6.41986,6.47299,7.05026,2.88665,1.26232,3.49652,0.343971,0.806334,1.32239,1.58998,2.83769,5.82737,6.63938,6.76706,2.77906,2.8568,3.01227,0.290714,1.01497,1.58998,2.03179,2.28506,2.88442,5.90629,6.76016,4.21455,3.23637,4.27548,0.141998,3.23615,3.54413,3.68136,3.74958,5.03439,5.63444,5.76586,3.70128,3.73154,4.00052,0.12309,3.23637,3.54413,3.6261,3.69715,3.75151,5.12294,5.74891,-9999,-9999
200703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.232,5.924,1.597,8.498,2.132,7.232,0.0,5.924,1.597,0.0,8.498,2.132,0.0,260.473,-9999,-9999,115.166,115.166,0.0,-9999,-9999,285.846,285.846,0.0,-9999,-9999,300.668,300.668,0.0,-9999,-9999,2.468,2.468,0.0,99.318,99.318,0.0,1.488,1.488,0.0,2.872,2.872,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.41767,3.0,66.7633,0.0,-31.2328,-9999,10.494,0.0,-4.90924,-9999,1.0,3,23.6774,24.3226,0.0,0.0,-3.68566,-3.88884,0.0,0.0,-9999,-9999,-9999,-9999,-3.70074,-3.73908,0.0,0.0,-9999,-9999,-9999,-9999,-3.73141,-3.88178,0.0,0.0,0.046628,0.0622405,-4.72417,-3.83822,-3.78907,-3.67921,-3.55645,-3.54557,-3.5296,-4.89606,-4.37321,-3.88737,-3.78907,-3.67921,-3.58743,-3.54557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90125,1.94725,2.03553,1.96866,0.0,0.0,-9999,-9999,-9999,-9999,-8.85989,-9.14053,3.44653,3.59246,0.0,0.0,-9999,-9999,-9999,-9999,1.87168,1.99426,2.00905,1.88586,0.0,0.0,-9999,-9999,-9999,-9999,-8.85989,-9.05927,3.44653,3.82556,0.0,0.0,-9999,-9999,-9999,-9999,1.30425,1.75312,1.84439,1.9347,2.02147,2.06886,2.11278,1.04329,1.61175,1.73111,1.86776,1.95665,2.02463,2.09433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.2411,-9.17727,-9.08935,-8.83535,-8.73848,-8.73154,-8.69793,-10.3912,-9.81188,-9.20838,-9.06654,-8.80156,-8.72592,-8.66992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72388,3.03166,2.72917,0.0338731,2.32886,2.48468,2.56751,2.77352,2.82735,2.94701,3.03166,2.72388,2.72537,2.66893,0.0311895,2.33991,2.46472,2.53321,2.67361,2.80275,2.89639,3.00281,6.6916,6.77075,6.61095,0.0652341,6.12269,6.17342,6.34853,6.59077,6.69755,7.12972,7.43435,6.40954,6.42611,6.40034,0.0562752,6.00813,6.10349,6.12258,6.36346,6.59077,6.64096,7.2808,3.29659,1.57126,3.77942,0.342862,0.82729,1.57126,1.97911,2.96698,5.97882,6.81193,7.1246,3.1701,3.26273,3.35822,0.285022,1.04135,1.97911,2.44777,2.71558,3.29404,6.05979,6.93585,7.28551,5.87129,7.65627,0.236477,5.9072,6.35481,6.51604,6.59906,9.27123,9.71162,9.87872,6.59762,6.51604,7.13173,0.207776,5.92449,6.35481,6.44248,6.56732,6.62463,9.39804,9.91887,-9999,-9999
200704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.315,10.736,2.256,15.108,3.683,13.315,0.0,10.736,2.256,0.0,15.108,3.683,0.0,364.489,-9999,-9999,229.714,229.714,0.0,-9999,-9999,293.632,293.632,0.0,-9999,-9999,309.24,309.24,0.0,-9999,-9999,6.812,6.812,0.0,99.909,99.909,0.0,0.007,0.007,0.0,1.932,1.932,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.59604,3.0,66.7857,0.0,53.945,-9999,10.5464,0.0,8.51869,-9999,3.0,3,19.7667,28.2333,0.0,0.0,-3.6848,-3.89038,0.0,0.0,-9999,-9999,-9999,-9999,-3.7001,-3.74028,0.0,0.0,-9999,-9999,-9999,-9999,-3.72976,-3.88069,0.0,0.0,0.0466703,0.0621366,-4.72288,-3.8384,-3.78942,-3.67851,-3.55312,-3.54182,-3.5261,-4.89099,-4.37251,-3.88755,-3.78942,-3.67851,-3.5844,-3.54182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.54902,2.5205,1.35623,1.52642,0.0,0.0,-9999,-9999,-9999,-9999,-7.83115,-8.01363,4.16179,4.40156,0.0,0.0,-9999,-9999,-9999,-9999,2.51312,2.5205,1.32664,1.52642,0.0,0.0,-9999,-9999,-9999,-9999,-7.83115,-7.90296,4.16179,4.61302,0.0,0.0,-9999,-9999,-9999,-9999,2.08491,2.38555,2.51484,2.57527,2.70792,2.75055,2.8077,1.85408,2.31562,2.39651,2.52635,2.59384,2.70358,2.78054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.21169,-8.14987,-8.0219,-7.81016,-7.7331,-7.71196,-7.64069,-9.35668,-8.855,-8.17372,-8.00365,-7.76495,-7.67973,-7.62091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.69407,3.79975,3.55987,0.0398686,2.98255,3.40326,3.486,3.5483,3.69407,3.71784,4.00555,3.69407,3.54867,3.57864,0.0339072,2.96854,3.42467,3.49342,3.60537,3.69661,3.71358,3.79975,7.41708,7.54003,7.44055,0.0676543,6.90815,7.02509,7.17505,7.34735,7.43999,8.00673,8.3226,7.37887,7.24878,7.3084,0.0497123,6.85512,7.02509,7.12477,7.27645,7.37887,7.49336,7.99137,5.45709,3.63521,5.28173,0.342779,0.90834,3.23224,3.8364,5.25055,6.65347,7.54162,8.78126,5.22441,5.40256,5.30179,0.254672,1.14337,4.23964,4.82515,5.23866,5.45286,6.65347,7.61536,11.4395,9.5901,12.1964,0.357152,9.71293,10.2208,10.3514,10.6356,13.6762,15.465,15.7299,10.6215,10.3155,11.425,0.314071,9.77913,10.1617,10.3155,10.5796,10.7451,13.6762,15.7132,-9999,-9999
200705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.941,13.231,1.745,15.85,2.45,14.783,0.215726,12.993,1.777,0.22379,15.731,2.454,0.211694,445.782,-9999,-9999,202.32,197.895,0.21707,-9999,-9999,329.116,329.116,0.0,-9999,-9999,348.302,348.302,0.0,-9999,-9999,5.141,5.141,0.0,98.912,98.922,0.209677,2.334,3.165,0.209677,2.6,2.631,0.196909,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.80242,3.0,68.0468,0.215054,69.454,-9999,9.68465,0.215054,9.88493,-9999,1.0,3,16.6129,31.3871,0.0,0.0,-3.7182,-3.9103,0.214382,0.214382,-9999,-9999,-9999,-9999,-3.73201,-3.7723,0.214382,0.214382,-9999,-9999,-9999,-9999,-3.74261,-3.87966,0.20793,0.203007,0.0393787,0.0514055,-4.54593,-3.86716,-3.80561,-3.71196,-3.58424,-3.55868,-3.54614,-4.69233,-4.31335,-3.92008,-3.82268,-3.71507,-3.60335,-3.55303,0.130376,0.214382,0.211694,0.214382,0.215054,0.215054,0.215054,0.129704,0.130376,0.211694,0.214382,0.214382,0.215054,0.215054,2.81007,2.82322,1.01191,1.08925,0.22379,0.22379,-9999,-9999,-9999,-9999,-6.97205,-7.13175,5.12175,5.25591,0.209677,0.209677,-9999,-9999,-9999,-9999,2.77477,2.82322,0.989102,1.08925,0.22379,0.22379,-9999,-9999,-9999,-9999,-6.97363,-7.05687,5.12166,5.38538,0.209677,0.209677,-9999,-9999,-9999,-9999,2.46338,2.70404,2.77729,2.84423,2.98765,3.01171,3.04968,2.26141,2.59872,2.70499,2.82116,2.89903,3.00648,3.11925,0.00403226,0.22379,0.22379,0.22379,0.22379,0.22379,0.22379,0.00403226,0.22379,0.22379,0.22379,0.22379,0.22379,0.22379,-8.23453,-7.24009,-7.13179,-6.92624,-6.85607,-6.81948,-6.74375,-8.35059,-7.90385,-7.28913,-7.11436,-6.87922,-6.82036,-6.71528,0.193548,0.205645,0.209677,0.209677,0.210685,0.210685,0.210685,0.19254,0.197581,0.205645,0.209677,0.209677,0.210685,0.210685,3.90896,3.98313,3.75354,0.0427597,3.14428,3.55863,3.68344,3.73526,3.92552,3.96329,4.24633,3.90896,3.73933,3.78348,0.0374144,3.12563,3.58062,3.69749,3.80557,3.93289,3.95972,3.98313,7.61283,7.75544,7.6332,0.0611052,7.11635,7.24364,7.41643,7.56777,7.65238,7.96105,8.55586,7.6259,7.47134,7.52609,0.0449248,7.11892,7.24364,7.31264,7.50813,7.62403,7.74893,7.95306,5.54206,3.8875,5.44577,0.354696,0.929603,3.3079,4.08172,5.40739,6.80922,7.75045,9.10003,5.3396,5.48377,5.46142,0.261854,1.17013,4.42603,5.01318,5.39511,5.53951,6.80922,7.79363,10.804,8.86347,11.3616,0.349564,8.94616,9.3693,9.5341,9.67306,13.2119,14.5547,14.7251,9.64661,9.49843,10.5391,0.311826,8.9853,9.32885,9.49819,9.63709,9.73662,13.3739,14.697,-9999,-9999
200706,17.601,0.990972,15.303,1.444,1.0,18.579,2.341,0.987017,17.533,15.708,1.362,18.314,2.111,17.598,0.990972,15.303,1.444,1.0,18.574,2.332,0.987017,483.32,211.618,0.990972,209.179,211.505,0.990972,-9999,-9999,350.801,350.801,0.0,-9999,-9999,372.173,378.396,0.560417,-9999,-9999,4.622,4.624,0.560417,99.036,99.095,0.9875,2.858,1.539,0.988194,2.225,1.936,0.955556,0.219569470071,0.796527777778,87.0001768777,0.985416666667,392.974,0.988889,17.3,0.990972,30.847,29.749,0.990972,0.990972,-9.59604,3.0,90.1007,0.988889,90.1831,0.6894,-2.37481,1.0,-2.37698,0.466188,2.0,3,14.3,33.7,10.5,25.1333,-8.14071,-8.30289,0.984028,0.982639,0.0701117,0.0699476,0.147302,0.207645,-8.08113,-8.25625,0.980556,0.984028,0.0701469,0.0701506,0.147319,0.207713,-8.17762,-8.26055,0.976319,0.967396,0.0238356,0.026786,-8.50289,-8.32296,-8.29886,-8.10582,-8.06827,-8.06387,-8.04527,-8.64666,-8.46296,-8.32296,-8.26781,-8.10582,-8.07194,-8.06361,0.920139,0.982639,0.984028,0.985417,0.986111,0.986806,0.986806,0.768056,0.920139,0.982639,0.982639,0.985417,0.986806,0.986806,3.47473,3.58536,0.326168,0.221466,0.997619,0.997619,0.0511475,0.0527784,0.166152,0.171335,-12.6327,-12.8405,10.7267,10.819,0.978134,0.978134,0.0934515,0.0925959,0.368071,0.467298,3.5842,3.58835,0.373268,0.222532,0.988095,0.997619,0.0511271,0.0556674,0.166146,0.172246,-12.5969,-12.8365,10.7446,10.8159,0.977154,0.978134,0.0934264,0.0925637,0.368065,0.467292,3.24933,3.38728,3.4387,3.55456,3.65454,3.70345,3.73445,2.84853,3.37824,3.43839,3.55651,3.65809,3.70425,3.76901,0.837302,0.995238,0.995238,1.0,1.0,1.0,1.0,0.457143,0.993016,0.995238,0.997619,1.0,1.0,1.0,-13.4082,-13.1138,-12.95,-12.6224,-12.4833,-12.4018,-12.2967,-13.5055,-13.3022,-13.0977,-12.8284,-12.4893,-12.3861,-12.2917,0.95921,0.976173,0.977154,0.978134,0.981105,0.981105,0.981105,0.902258,0.969133,0.976173,0.977154,0.978134,0.980125,0.981105,4.09738,4.14808,4.14902,0.0276244,3.69833,3.9935,4.01857,4.16246,4.24394,4.28315,4.39356,4.00773,4.09105,4.09917,0.0216479,3.95702,3.9935,4.0106,4.08769,4.15778,4.21432,4.31894,12.5468,12.4043,12.4096,0.041429,12.0335,12.0993,12.169,12.4011,12.5737,12.6342,12.8966,12.2433,12.1722,12.2768,0.0363617,12.0374,12.0664,12.1178,12.1625,12.4043,12.5669,12.6547,5.67319,5.95014,5.29347,0.208179,2.29029,3.59604,4.881,5.67319,6.07003,6.34147,6.97057,5.4391,5.64292,5.36669,0.158296,2.28954,4.87238,4.88813,5.36992,5.81045,6.12311,6.89703,12.2468,13.6772,13.6051,0.135959,12.4104,12.7039,13.0375,13.3376,13.7707,14.8444,15.1932,13.0376,13.2816,13.3685,0.124679,12.6257,12.6994,12.7259,13.1492,13.5634,13.8995,15.1738,-9999,-9999
