TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.131,24.999,0.516,27.263,1.305,26.131,0.0,24.999,0.516,0.0,27.263,1.305,0.0,377.366,-9999,-9999,193.812,193.812,0.0,-9999,-9999,401.472,401.472,0.0,-9999,-9999,459.402,459.402,0.0,-9999,-9999,6.89,6.89,0.0,100.39,100.39,0.0,1.587,1.587,0.0,1.482,1.482,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,30.0578,0.0,-9999,-9999,95.1862,0.0,-9999,-9999,-9999,-9999,24.0,24.0,0.0,0.0,2.02043,2.02043,0.0,0.0,-9999,-9999,-9999,-9999,1.50321,1.50321,0.0,0.0,-9999,-9999,-9999,-9999,2.05922,2.0196,0.0,0.0,0.12311,0.121104,1.05181,1.24207,1.46299,1.63002,2.48573,2.93959,3.43008,1.05181,1.24207,1.46299,1.63002,2.43044,2.93959,3.43008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.31735,3.31735,2.92591,2.92591,0.0,0.0,-9999,-9999,-9999,-9999,0.576615,0.576615,0.590632,0.590632,0.0,0.0,-9999,-9999,-9999,-9999,2.3205,2.3205,3.65291,3.65291,0.0,0.0,-9999,-9999,-9999,-9999,0.576615,0.576615,0.590632,0.590632,0.0,0.0,-9999,-9999,-9999,-9999,1.31391,1.68059,2.24299,2.42828,4.01479,5.10275,6.00741,1.31391,1.68059,2.24299,2.42828,3.97547,5.10275,6.00741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.559174,0.562711,0.576615,0.60336,0.713245,0.713245,0.713245,0.559174,0.562711,0.576615,0.60336,0.713245,0.713245,0.713245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32646,2.29457,2.0561,0.101278,0.847659,1.37337,1.47735,2.2006,2.33453,2.83338,3.03836,2.31103,2.24288,2.02996,0.103207,0.847659,1.23719,1.47837,2.09857,2.32646,2.86272,3.03836,0.689507,0.791366,0.0365045,0.205689,-2.62331,-1.31388,-1.04727,0.688585,0.874727,1.27495,1.52571,0.807831,0.739676,-0.0292571,0.209938,-2.62331,-1.8359,-1.21134,0.655715,0.874727,1.27495,1.52571,9.74063,2.76096,6.16982,0.69666,1.68493,2.76519,2.76953,2.99553,10.4456,10.583,14.1597,9.74063,2.76096,6.13401,0.69997,1.57847,2.76519,2.76953,2.99553,10.4203,10.5816,14.1597,5.3829,1.47967,5.10497,0.671226,1.47967,1.48425,1.48593,1.63063,10.127,10.2333,10.8747,6.25014,1.47967,5.20794,0.661942,1.47967,1.4843,1.49437,1.73112,10.1293,10.2275,10.7368,-9999,-9999
200702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.734,24.049,1.022,27.419,2.107,25.734,0.0,24.049,1.022,0.0,27.419,2.107,0.0,406.01,-9999,-9999,220.132,220.132,0.0,-9999,-9999,396.6,396.6,0.0,-9999,-9999,452.817,452.817,0.0,-9999,-9999,7.735,7.735,0.0,100.506,100.506,0.0,0.514,0.514,0.0,1.162,1.162,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,30.0529,0.0,-9999,-9999,95.1762,0.0,-9999,-9999,-9999,-9999,24.0,24.0,0.0,0.0,2.02157,2.02157,0.0,0.0,-9999,-9999,-9999,-9999,1.50437,1.50437,0.0,0.0,-9999,-9999,-9999,-9999,2.06564,2.02605,0.0,0.0,0.122083,0.120118,1.07133,1.26736,1.46501,1.65373,2.4848,2.94087,3.42937,1.07133,1.26736,1.46501,1.65373,2.42885,2.94087,3.42937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32281,3.32281,2.92855,2.92855,0.0,0.0,-9999,-9999,-9999,-9999,0.573351,0.573351,0.591045,0.591045,0.0,0.0,-9999,-9999,-9999,-9999,2.32601,2.32601,3.6566,3.6566,0.0,0.0,-9999,-9999,-9999,-9999,0.573351,0.573351,0.591045,0.591045,0.0,0.0,-9999,-9999,-9999,-9999,1.34014,1.71796,2.25015,2.4626,4.01543,5.10346,6.00808,1.34014,1.71796,2.25015,2.4626,3.97611,5.10346,6.00808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554086,0.564462,0.573351,0.601317,0.72462,0.72462,0.72462,0.554086,0.564462,0.573351,0.601317,0.72462,0.72462,0.72462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28715,2.25798,2.0257,0.10002,0.835316,1.35345,1.45157,2.172,2.29454,2.79516,3.00024,2.27304,2.21069,1.99993,0.101922,0.835316,1.21888,1.45249,2.07856,2.28715,2.81517,3.00024,0.641678,0.753614,-0.00035341,0.203445,-2.63816,-1.34117,-1.06561,0.641678,0.832532,1.23292,1.46146,0.768676,0.706322,-0.0657111,0.207638,-2.63816,-1.85456,-1.23566,0.613554,0.832532,1.23292,1.46146,9.70055,2.69442,6.09261,0.691979,1.65336,2.69855,2.70279,2.92792,10.4026,10.5394,14.1014,9.70055,2.69442,6.062,0.695871,1.54834,2.69855,2.70279,2.92792,10.3775,10.5381,14.1014,5.58906,1.54208,5.21546,0.680405,1.54208,1.54692,1.54836,1.69511,10.2343,10.3928,10.5899,6.5353,1.54208,5.33345,0.67324,1.54208,1.54697,1.55729,1.79241,10.2525,10.3492,10.5275,-9999,-9999
200703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.273,24.749,0.948,27.724,2.064,25.922,0.336022,23.703,1.198,0.342216,28.012,2.493,0.330323,431.754,-9999,-9999,228.78,231.252,0.337366,-9999,-9999,404.611,404.611,0.0,-9999,-9999,463.644,460.353,0.336022,-9999,-9999,7.771,7.988,0.336022,100.394,100.418,0.309812,1.527,1.144,0.333333,1.187,1.218,0.30914,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,30.1422,0.336022,-9999,0.551035,91.6011,0.336022,-9999,0.6878,-9999,-9999,23.4194,24.5806,17.0,19.2258,1.83614,1.83614,0.331317,0.331317,0.0368673,0.0368673,0.58788,0.58788,1.51297,1.51297,0.331317,0.331317,0.040291,0.040291,0.588104,0.588104,1.89078,1.86512,0.329956,0.329906,0.0883213,0.0872669,1.12204,1.27147,1.48111,1.55587,2.36421,2.44491,2.77951,1.12204,1.27147,1.48111,1.55172,2.33009,2.44491,2.77951,0.331317,0.331989,0.331317,0.332661,0.323925,0.332661,0.333333,0.331317,0.331989,0.331317,0.331317,0.322581,0.332661,0.333333,3.0183,3.0183,2.23175,2.23175,0.342216,0.342216,0.0588777,0.0691698,1.17366,1.17422,0.574199,0.574199,0.829798,0.829798,0.32129,0.32129,0.041969,0.045797,0.0845089,0.0864738,2.38647,2.38647,2.83154,2.83154,0.342216,0.342216,0.067411,0.067411,1.17412,1.17412,0.574316,0.574316,0.833147,0.833147,0.32129,0.32129,0.0424156,0.0424156,0.0847315,0.0847315,1.48552,1.78297,2.28953,2.39749,3.85339,4.12734,4.74402,1.48552,1.78297,2.28953,2.38647,3.8369,4.12734,4.74402,0.342216,0.342216,0.342216,0.342216,0.322581,0.340813,0.340813,0.342216,0.342216,0.342216,0.342216,0.322581,0.340813,0.340813,0.573578,0.573578,0.602259,0.688589,0.700709,0.72028,0.726264,0.573578,0.573578,0.574316,0.688589,0.700861,0.72028,0.726264,0.32129,0.32129,0.327742,0.326452,0.32129,0.325161,0.322581,0.32129,0.32129,0.32129,0.326452,0.32129,0.325161,0.322581,2.44905,2.39525,2.1337,0.0898177,1.05857,1.48653,1.6848,2.28249,2.45944,2.79117,2.93271,2.43192,2.35457,2.10662,0.0916987,1.05857,1.34251,1.6848,2.25342,2.44905,2.79117,2.93271,0.661112,0.882278,0.268581,0.163947,-1.78502,-0.760112,-0.696392,0.801389,0.979632,1.19644,1.44239,0.913477,0.841602,0.215845,0.167057,-1.78502,-1.20069,-0.698218,0.692977,0.979632,1.19644,1.47045,9.71431,2.35002,5.92203,0.721474,1.67513,2.35331,2.35737,2.55741,10.4174,10.5544,14.1214,9.71431,2.35002,5.89702,0.723307,1.56949,2.35331,2.35737,2.55741,10.3922,10.553,14.1214,5.70269,1.33578,5.03947,0.684042,1.33578,1.33999,1.34511,1.46858,9.99226,10.1569,10.2953,6.67178,1.33578,5.1734,0.678617,1.33578,1.34003,1.35051,1.56692,10.0097,10.1569,10.2953,-9999,-9999
200704,25.874,1.0,23.571,1.386,1.0,27.993,2.734,1.0,26.034,24.908,0.926,27.07,1.629,25.874,1.0,23.571,1.386,1.0,27.993,2.734,1.0,441.147,179.334,1.0,192.566,179.334,1.0,-9999,-9999,412.121,412.121,0.0,476.541,1.0,473.794,476.541,1.0,6.205,1.0,5.563,6.205,1.0,100.444,100.447,0.0597222,4.86,6.438,1.0,0.732,0.732,0.0597222,-9999,-9999,114.939958333,1.0,381.725125,1.0,-9999,-9999,391.442,0.269444,28.623,1.0,51.899,37.495,0.990278,0.990278,-9999,1.0,31.5499,0.256944,-9999,0.570765,55.508,0.264583,-9999,0.797451,-9999,-9999,23.0,25.0,10.9667,12.4,2.01234,2.01234,0.265278,0.265278,0.0620061,0.0620061,0.332659,0.33311,2.88347,2.88005,0.265278,0.265278,0.0734875,0.0734875,0.334989,0.335437,2.37194,2.38353,0.261319,0.261441,0.0453115,0.0466698,1.97128,2.13347,2.15589,2.24775,2.53373,2.78713,2.80537,1.97411,2.13347,2.15461,2.23716,2.56689,2.78804,2.80537,0.257639,0.264583,0.264583,0.256944,0.264583,0.265278,0.249306,0.257639,0.264583,0.260417,0.256944,0.264583,0.265278,0.249306,4.22546,4.22546,1.12125,1.12125,0.284058,0.284058,0.109039,0.132041,0.777859,0.78886,-0.164195,-0.164195,3.0764,3.0764,0.248,0.248,0.0566193,0.0621569,0.159125,0.161178,5.86986,5.8641,1.56973,1.57255,0.284058,0.284058,0.134627,0.134627,0.781857,0.789297,-0.0652617,-0.0663019,3.32525,3.3237,0.248,0.248,0.0602605,0.0602605,0.160456,0.160456,4.10864,4.14464,4.30637,4.61184,4.97794,5.685,5.70405,4.10864,4.14464,4.30637,4.61184,5.01519,5.7001,5.70405,0.284058,0.284058,0.284058,0.25942,0.244928,0.284058,0.284058,0.284058,0.284058,0.284058,0.25942,0.265217,0.284058,0.284058,-0.158699,-0.123838,-0.105117,0.000769443,0.144122,0.173584,0.204434,-0.15345,-0.123838,-0.110867,-0.0257974,0.144122,0.173584,0.204434,0.256,0.248,0.256,0.256,0.246667,0.246667,0.246667,0.256,0.248,0.254667,0.256,0.246667,0.246667,0.246667,8.08447,8.09213,7.50475,0.140147,5.99349,6.02519,6.2404,8.08447,8.11442,8.12761,8.16448,8.08926,8.11963,7.45236,0.144087,5.99349,6.02519,6.11128,8.08447,8.10939,8.12326,8.16448,5.85014,5.21209,5.12122,0.138365,3.43503,3.79522,4.40988,5.30916,5.81967,5.89096,6.02721,5.12755,5.23616,5.08041,0.143596,3.43503,3.62144,3.88104,5.30916,5.81967,5.89096,6.02721,9.70892,3.06867,6.26894,0.67755,1.67217,3.06867,3.07053,3.12191,10.4116,10.5485,14.1136,9.70892,3.06867,6.22642,0.682256,1.56673,3.06867,3.07053,3.12191,10.3864,10.5472,14.1136,5.28119,2.65271,5.0712,0.461858,2.58188,2.63013,2.65271,2.65983,8.2931,8.5084,8.64149,5.97912,2.65271,5.15598,0.458406,2.58188,2.63013,2.65271,2.65983,8.2931,8.5084,8.64149,-9999,-9999
200705,25.681,1.0,23.943,0.84,1.0,27.273,2.361,1.0,25.167,24.109,0.694,26.139,1.262,25.681,1.0,23.943,0.84,1.0,27.273,2.361,1.0,435.554,155.881,1.0,162.128,155.881,1.0,-9999,-9999,415.925,415.925,0.0,483.718,1.0,478.934,483.718,1.0,3.47,1.0,3.117,3.47,1.0,100.398,100.397,0.0477151,8.495,14.045,1.0,0.526,0.541,0.0477151,-9999,-9999,105.991895161,1.0,332.20155914,1.0,-9999,-9999,417.808,0.604839,28.206,1.0,67.538,65.784,1.0,1.0,-9999,1.0,54.4144,0.580645,-9999,0.408415,19.6652,0.577285,-9999,0.163137,-9999,-9999,22.9677,25.0323,22.5484,8.96774,2.22355,2.22355,0.484543,0.484543,0.0914041,0.0914041,0.146284,0.12685,2.23362,2.17826,0.491935,0.491935,0.0917604,0.0952834,0.146507,0.129673,2.22473,2.2201,0.45919,0.461458,0.0286229,0.0282163,1.85477,2.13194,2.1734,2.21092,2.22962,2.36036,2.59735,1.85632,2.13194,2.1734,2.21092,2.22962,2.30785,2.59735,0.460349,0.49328,0.494624,0.491935,0.493952,0.485215,0.153898,0.466398,0.49328,0.494624,0.491935,0.493952,0.485215,0.153898,7.51393,7.51393,0.743092,0.743092,0.568022,0.568022,0.0990416,0.106049,0.277919,0.232619,-2.78334,-2.78334,7.07526,7.07526,0.408536,0.408536,0.183354,0.187011,0.214889,0.213273,7.46446,7.3607,0.696316,0.748054,0.568022,0.568022,0.0998167,0.104554,0.278196,0.231941,-2.71922,-2.72658,6.97355,6.96529,0.42273,0.42273,0.183251,0.187132,0.214801,0.213379,6.85214,7.20938,7.27151,7.41191,7.53826,7.72873,8.36689,6.85214,7.20938,7.27151,7.41191,7.51927,7.62346,8.36567,0.532959,0.568022,0.57784,0.568022,0.48572,0.568022,0.459072,0.532959,0.568022,0.57784,0.568022,0.568022,0.568022,0.459072,-3.1567,-2.83799,-2.78334,-2.73395,-2.6527,-2.61386,-2.58925,-3.1567,-2.81892,-2.78334,-2.73395,-2.6527,-2.61386,-2.58947,0.287643,0.395831,0.408536,0.42273,0.418859,0.42139,0.42531,0.287643,0.398511,0.408536,0.42273,0.418859,0.42139,0.42531,8.63252,8.5477,8.37458,0.0649895,7.55835,7.84382,7.96444,8.58447,8.6371,8.65083,8.76165,8.60045,8.62954,8.36648,0.0647357,7.5556,7.83383,7.99191,8.58447,8.63502,8.65083,8.76165,6.45381,6.36944,6.15448,0.0580621,5.58823,5.67885,5.70628,6.37443,6.42899,6.44434,6.46162,6.37443,6.39592,6.14175,0.0582618,5.58833,5.67885,5.70628,6.37443,6.42899,6.44104,6.46162,9.6946,8.64031,8.83972,0.440537,1.64995,6.43488,8.05313,8.72018,10.3963,10.5329,14.0927,9.6946,8.82195,8.65893,0.476662,1.54514,5.70868,6.51029,8.72018,10.3711,10.5316,14.0927,4.9582,5.65737,6.54367,0.259319,4.91024,5.1513,5.19744,5.65737,8.33042,8.45788,8.87566,5.53242,5.65737,6.52939,0.257151,4.91024,5.1513,5.19744,5.65737,8.34346,8.41938,8.74854,-9999,-9999
200706,25.532,1.0,23.789,0.856,1.0,27.007,2.45,1.0,25.658,24.615,1.073,26.541,1.374,25.532,1.0,23.789,0.856,1.0,27.007,2.45,1.0,428.377,145.051,1.0,155.766,145.051,1.0,-9999,-9999,415.559,415.559,0.0,481.116,1.0,478.439,481.116,1.0,3.235,1.0,3.974,3.235,1.0,100.381,100.409,0.627083,9.647,9.289,1.0,0.504,0.513,0.627083,-9999,-9999,91.3836951199,0.995138888889,309.344319444,1.0,19.932241632,0.525694444444,408.615,0.988889,28.063,1.0,71.432,70.688,1.0,1.0,-9999,1.0,62.7272,0.986111,-9999,0.644732,13.7441,0.9875,-9999,0.213571,-9999,-9999,22.0,26.0,22.0,26.0,0.449716,0.449716,0.951389,0.951389,0.104577,0.104577,0.306643,0.304059,0.308426,0.291199,0.95625,0.95625,0.106675,0.107197,0.307365,0.30497,0.482941,0.46317,0.948368,0.948976,0.0438913,0.0421986,0.19749,0.219354,0.245052,0.296698,0.68027,0.795874,0.88076,0.200676,0.219354,0.245052,0.290494,0.626636,0.790372,0.83971,0.965278,0.964583,0.9625,0.95625,0.94375,0.934722,0.933333,0.970833,0.964583,0.9625,0.95625,0.9375,0.933333,0.924306,7.97199,7.97199,1.4139,1.4139,1.0,1.0,0.142114,0.147328,0.532923,0.521058,-5.94547,-5.94547,10.1893,10.1893,0.910256,0.910256,0.141962,0.143775,0.200575,0.196108,7.73057,7.69432,1.51474,1.53872,1.0,1.0,0.14663,0.148011,0.534145,0.521251,-5.99255,-5.99253,10.1763,10.176,0.919231,0.919231,0.143605,0.143821,0.201741,0.196141,7.38314,7.40207,7.50707,7.70377,8.23244,8.42932,8.59685,7.38343,7.40207,7.50318,7.69826,8.18996,8.40166,8.50967,1.0,1.0,1.0,1.0,1.0,0.99697,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.99697,-6.00232,-5.99073,-5.94547,-5.89033,-5.75568,-5.70735,-5.66008,-6.00232,-5.99271,-5.98139,-5.90288,-5.76431,-5.72597,-5.69321,0.919231,0.919231,0.910256,0.946154,0.896154,0.876923,0.875641,0.919231,0.919231,0.921795,0.905128,0.896154,0.876923,0.879487,8.68844,8.69514,8.81868,0.0862465,8.19597,8.26853,8.33259,8.75745,9.15213,9.26878,9.32691,8.75745,8.672,8.84345,0.0882467,8.19597,8.26853,8.33259,8.75745,9.21793,9.31418,9.41293,8.5543,8.40395,8.35551,0.0496065,7.93409,8.03847,8.08674,8.39888,8.48025,8.51276,8.56271,8.46076,8.36357,8.36051,0.0498261,7.93409,8.04699,8.09221,8.39888,8.50627,8.53104,8.57679,9.79968,11.31,9.82293,0.152837,8.2668,9.04022,9.09662,9.56032,10.1742,10.7358,11.3053,9.79968,9.12836,9.8154,0.158077,8.13966,9.03035,9.09662,9.56032,10.4293,10.7358,11.3052,8.81229,9.10939,9.01404,0.0407062,8.78598,8.82464,8.87778,8.93022,9.06746,9.12837,9.4722,8.78888,8.9423,9.00415,0.039825,8.75783,8.82225,8.87739,8.9411,9.06746,9.10956,9.4722,-9999,-9999
