TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
20090722,19.898,0.0,16.211,0.413,0.0,22.11,5.15,0.0,20.085,16.024,1.091,22.521,3.41,20.085,0.0,16.024,1.091,0.0,22.521,3.41,0.0,467.641,321.283,0.416667,182.463,182.13,0.416667,-9999,-9999,352.73,352.73,0.0,372.804,0.0,366.336,366.336,0.0,10.977,0.0,9.963,9.963,0.0,86.121,86.121,0.0,0.875,0.875,0.0,1.776,1.776,0.0,-9999,-9999,-9999,-9999,-9999,-9999,388.691,0.0,19.991,0.0,20.442,0.0,24.4127,0.0,91.219,0.0,-9999,-9999,-9999,3.8279,-9999,26.6249,0.0,-9999,-9999,-9999,1.95668,-9999,-9999,-9999,18,30,18,30,0.170947,0.0,0.206824,0.220433,0.252956,0.0,0.209529,0.222974,0.190579,0.0,0.0171892,0.00525108,0.0902796,0.162597,0.175531,0.201071,0.242787,0.409895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9637,0.133958,0.0,0.391314,0.577919,-0.914649,1.8195,0.0,0.215787,0.220726,2.18765,0.159396,0.0,0.391817,0.578259,-0.922576,1.80037,0.0,0.221586,0.226399,1.56649,1.75928,1.9637,2.05478,2.1987,2.60984,2.60984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25589,-1.01544,-0.98108,-0.938488,-0.931796,-0.922576,-0.899927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41249,2.88466,2.67904,0.101561,1.61417,1.74077,2.42773,2.45921,3.07578,3.69178,3.69622,2.23696,2.6317,2.48846,0.0882041,1.60892,1.71977,2.18743,2.29091,2.87876,3.24442,3.49071,1.07414,0.865866,2.35297,0.334692,0.535062,0.779388,0.786405,0.970246,4.50416,5.61649,5.73137,1.24007,1.07531,2.12723,0.230533,0.928312,1.04662,1.05188,1.13386,3.7797,4.30515,4.33812,-9999,-9999
20090723,19.393,0.0,15.333,0.231,0.0,21.83,4.151,0.0,18.956,15.12,0.958,21.257,3.422,18.956,0.0,15.12,0.958,0.0,21.257,3.422,0.0,466.32,255.442,0.416667,256.248,255.776,0.416667,-9999,-9999,330.523,330.523,0.0,394.763,0.0,341.759,341.759,0.0,9.805,0.0,11.281,11.281,0.0,86.069,86.069,0.0,2.518,2.518,0.0,1.354,1.354,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.055,0.0,19.538,0.0,20.196,0.0,17.0373,0.0,73.5871,0.0,-9999,-9999,-9999,3.2001,-9999,18.5195,0.0,-9999,-9999,-9999,1.70636,-9999,-9999,-9999,18,30,18,30,-0.310825,0.0,0.199876,0.219565,-0.184665,0.0,0.200175,0.219837,-0.276628,0.0,0.0144052,-0.395609,-0.366413,-0.348579,-0.310249,-0.222028,-0.184665,-0.101696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09665,0.0493864,0.0,0.401535,0.456531,-1.73723,1.90916,0.0,0.192171,0.202405,2.27822,0.0616534,0.0,0.400492,0.455614,-1.65166,1.88606,0.0,0.193688,0.203846,1.90673,1.95256,1.98574,2.12775,2.36659,2.38702,2.40924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.897,-1.77874,-1.76229,-1.75501,-1.70899,-1.65166,-1.58901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37388,2.82976,2.61594,0.0989427,1.58299,1.68595,2.38314,2.40205,3.00705,3.59108,3.60297,2.76949,3.01443,2.89257,0.0882011,1.94924,2.03453,2.68314,2.7501,3.22907,3.69155,3.7866,0.97849,0.796623,2.25697,0.331568,0.481953,0.714048,0.717061,0.883983,4.31159,5.51625,5.65682,1.2128,1.02698,2.12394,0.239649,0.86901,0.997629,1.00075,1.09263,3.86692,4.3744,4.40314,-9999,-9999
20090724,19.263,0.0,15.314,0.071,0.0,21.633,4.693,0.0,14.225,12.891,1.146,15.026,0.992,14.225,0.0,12.891,1.146,0.0,15.026,0.992,0.0,464.961,272.614,0.416667,171.76,171.594,0.416667,-9999,-9999,341.888,341.888,0.0,387.223,0.0,354.337,354.337,0.0,10.197,0.0,1.189,1.189,0.0,86.456,86.456,0.0,13.566,13.566,0.0,2.401,2.401,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.537,0.0,19.628,0.0,19.556,0.0,18.0609,0.0,75.9554,0.0,-9999,-9999,-9999,3.23484,-9999,21.6719,0.0,-9999,-9999,-9999,1.80756,-9999,-9999,-9999,18,30,18,30,-0.0162542,0.0,0.202727,0.223788,0.1048,0.0,0.205034,0.22588,-0.0499255,0.0,0.0147134,-0.256563,-0.140039,-0.125937,-0.0185304,0.00633859,0.0495158,0.0686681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22597,0.0529256,0.0,0.414497,0.438161,-1.36064,1.69231,0.0,0.189343,0.243395,2.3727,0.0525973,0.0,0.417834,0.441319,-1.26203,1.72468,0.0,0.19258,0.245922,1.92689,1.96242,2.05489,2.22198,2.24651,2.24651,2.32985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.72876,-1.56792,-1.37205,-1.33813,-1.29433,-1.26203,-1.24808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2071,2.59379,2.3471,0.088277,1.44995,1.53594,2.12647,2.17508,2.71318,3.16406,3.2062,2.34714,2.48899,2.39703,0.0942153,1.48882,1.61175,2.11818,2.24229,2.66367,3.30454,3.46572,0.617387,0.530282,1.87643,0.317087,0.285753,0.43859,0.47732,0.560657,3.51659,5.08452,5.33326,2.17929,2.08268,3.07207,0.221632,1.9284,2.04223,2.07265,2.12022,4.55157,5.20912,5.27792,-9999,-9999
20090725,19.553,0.0,15.292,0.102,0.0,22.11,5.15,0.0,15.73,12.558,2.66,17.633,3.358,15.73,0.0,12.558,2.66,0.0,17.633,3.358,0.0,463.564,321.283,0.416667,207.859,207.441,0.416667,-9999,-9999,330.786,330.786,0.0,369.357,0.0,342.05,342.05,0.0,10.795,0.0,5.921,5.921,0.0,86.706,86.706,0.0,0.813,0.813,0.0,2.11,2.11,0.0,-9999,0.0,-9999,0.0,-9999,0.0,388.728,0.0,19.921,0.0,19.743,0.0,24.5003,0.0,90.8577,0.0,-9999,-9999,-9999,3.6753,-9999,27.5537,0.0,-9999,-9999,-9999,1.97811,-9999,-9999,-9999,18,30,18,30,0.185261,0.0,0.202072,0.220546,0.284673,0.0,0.198377,0.217165,0.159917,0.0,0.0119272,0.0334622,0.0417377,0.115778,0.163958,0.200752,0.218457,0.28118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00049,0.0341942,0.0,0.408788,0.448062,-0.914649,1.8195,0.0,0.192126,0.197658,2.26916,0.0489927,0.0,0.400816,0.440801,-0.922576,1.80037,0.0,0.188992,0.194612,1.69936,1.8414,1.8828,2.01992,2.17913,2.20829,2.26916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.25589,-1.01544,-0.98108,-0.938488,-0.931796,-0.922576,-0.899927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25887,2.66747,2.43185,0.0915508,1.50215,1.58289,2.2194,2.24316,2.8055,3.29936,3.33148,2.22165,2.38279,2.27193,0.0890108,1.35041,1.46711,2.02459,2.12982,2.60968,3.02855,3.30027,0.739219,0.619748,2.00138,0.320986,0.352155,0.531675,0.557851,0.66812,3.77443,5.21901,5.4331,2.24119,2.11491,3.15108,0.231605,1.94037,2.0724,2.08652,2.16409,4.73479,5.36695,5.42893,-9999,-9999
20090726,19.447,0.0,15.476,0.027,0.0,21.83,4.151,0.0,18.561,14.987,2.854,20.705,3.993,18.561,0.0,14.987,2.854,0.0,20.705,3.993,0.0,462.13,255.442,0.416667,234.627,234.251,0.416667,-9999,-9999,338.582,338.582,0.0,395.797,0.0,350.678,350.678,0.0,9.578,0.0,9.803,9.803,0.0,86.594,86.594,0.0,0.0,0.0,0.0,1.608,1.608,0.0,-9999,0.0,-9999,0.0,-9999,0.0,389.411,0.0,19.604,0.0,19.553,0.0,17.8104,0.0,73.2623,0.0,98.6831,-9999,-9999,3.25252,-9999,18.8418,0.0,25.3796,-9999,-9999,1.68245,-9999,1.0,2,18,30,18,30,-0.343847,0.0,0.207414,0.22234,-0.236378,0.0,0.201917,0.217221,-0.336611,0.0,0.0136862,-0.47745,-0.405845,-0.386544,-0.343847,-0.306075,-0.245666,-0.176129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0118,0.0499156,0.0,0.429074,0.464492,-1.73723,1.90916,0.0,0.189719,0.200078,2.14533,0.0389542,0.0,0.418502,0.454745,-1.65166,1.88606,0.0,0.184038,0.194699,1.73766,1.83995,1.88557,2.0118,2.15062,2.19575,2.2386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.897,-1.77874,-1.76229,-1.75501,-1.70899,-1.65166,-1.58901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35893,2.80891,2.59277,0.0979975,1.57187,1.67277,2.36613,2.38091,2.98148,3.55477,3.56891,2.83956,3.04529,2.92938,0.0903826,1.93409,2.06517,2.71379,2.77069,3.28912,3.7304,3.86504,0.955144,0.778758,2.22898,0.32983,0.469755,0.696546,0.70098,0.86291,4.24871,5.47788,5.6274,1.50564,1.32255,2.41193,0.239268,1.14918,1.28877,1.29117,1.38904,4.13356,4.66558,4.70119,-9999,-9999
20090727,20.017,0.145833,17.324,2.379,0.388889,21.633,4.693,0.0,17.199,14.996,0.853,18.521,2.29,17.892,0.145833,16.844,2.858,0.388889,18.521,2.29,0.0,460.659,272.614,0.416667,171.707,171.478,0.416667,-9999,-9999,348.109,348.109,0.0,392.273,0.145833,361.221,369.998,0.145833,10.767,0.145833,5.907,6.773,0.145833,86.397,86.397,0.0,1.126,1.126,0.0,2.518,2.518,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.117,0.145833,20.041,0.145833,19.576,0.145833,18.2755,0.145833,76.699,0.145833,103.567,-9999,-9999,3.4468,-9999,19.855,0.145833,26.8103,-9999,-9999,1.81571,-9999,2.0,2,18,30,18,30,-0.169503,0.145833,0.205507,0.232113,-0.091683,0.145833,0.200766,0.227926,-0.113375,0.145833,0.0185813,-0.233941,-0.21763,-0.199274,-0.144954,-0.107501,-0.00182393,0.150289,0.145833,0.145833,0.145833,0.145833,0.145833,0.145833,0.145833,1.83217,0.536274,0.388889,0.415532,0.606776,-1.36064,1.69231,0.0,0.195548,0.248253,1.86779,0.54349,0.388889,0.403948,0.598901,-1.26203,1.72468,0.0,0.192556,0.245903,1.59797,1.64514,1.69164,1.8457,2.46633,2.52947,2.52947,0.388889,0.388889,0.388889,0.388889,0.388889,0.388889,0.388889,-1.72876,-1.56792,-1.37205,-1.33813,-1.29433,-1.26203,-1.24808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.33924,2.78007,2.55792,0.0965659,1.55803,1.65417,2.34285,2.34968,2.94422,3.49773,3.51703,2.57842,2.87176,2.67129,0.0876735,1.76191,1.8718,2.48826,2.52877,2.79953,3.50826,3.65528,0.8754,0.7234,2.15939,0.329622,0.423551,0.633956,0.651151,0.791034,4.12535,5.42583,5.59054,2.10142,1.99885,2.9706,0.21744,1.84668,1.95941,1.98498,2.0386,4.4309,5.06325,5.12834,-9999,-9999
20090728,20.518,0.375,17.864,0.881,1.0,22.11,5.15,0.0,16.746,14.712,0.975,17.966,2.169,17.928,0.375,17.864,0.881,1.0,17.966,2.169,0.0,459.152,321.283,0.416667,208.261,208.074,0.416667,-9999,-9999,346.334,346.334,0.0,375.352,0.375,359.257,370.03,0.375,11.303,0.375,3.814,5.119,0.375,86.295,86.295,0.0,4.992,4.992,0.0,2.724,2.724,0.0,-9999,0.0,-9999,0.0,-9999,0.0,384.01,0.375,20.296,0.375,20.694,0.375,24.1897,0.375,91.0379,0.375,122.828,-9999,-9999,3.71339,-9999,25.6322,0.375,34.5829,-9999,-9999,1.97776,-9999,3.0,2,18,30,18,30,0.324243,0.375,0.204764,0.275631,0.417904,0.375,0.201535,0.273241,0.354863,0.375,0.0275066,0.0504263,0.108208,0.299816,0.313863,0.447434,0.47723,0.686055,0.375,0.375,0.375,0.375,0.375,0.375,0.375,2.35763,0.227827,1.0,0.407163,0.859615,-0.914649,1.8195,0.0,0.199983,0.205303,2.61152,0.152638,1.0,0.411125,0.861499,-0.922576,1.80037,0.0,0.188963,0.194585,1.68258,1.80535,2.35763,2.37416,2.84219,3.3195,3.3195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.25589,-1.01544,-0.98108,-0.938488,-0.931796,-0.922576,-0.899927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34154,2.78307,2.56079,0.0966793,1.5596,1.656,2.34533,2.3524,2.94759,3.50184,3.52116,2.04173,2.36516,2.20593,0.07115,1.50918,1.57103,2.03147,2.04241,2.50016,2.78315,3.02859,0.870544,0.720723,2.1581,0.330252,0.420166,0.629794,0.648741,0.786669,4.12846,5.43149,5.59536,2.38112,2.28858,3.26872,0.220503,2.12822,2.24573,2.26878,2.3257,4.74233,5.39333,5.4621,-9999,-9999
20090729,19.723,0.375,16.211,0.413,1.0,21.83,4.151,0.0,18.161,14.802,1.516,20.176,3.363,18.689,0.375,16.211,0.413,1.0,20.176,3.363,0.0,457.608,255.442,0.416667,236.654,236.422,0.416667,-9999,-9999,340.784,340.784,0.0,397.057,0.375,353.115,373.159,0.375,9.822,0.375,5.876,6.815,0.375,86.515,86.515,0.0,1.676,1.676,0.0,2.384,2.384,0.0,-9999,-9999,-9999,-9999,-9999,-9999,389.669,0.375,19.643,0.375,20.443,0.375,17.395,0.375,73.5596,0.375,99.3281,-9999,-9999,2.98317,-9999,17.9672,0.375,24.2613,-9999,-9999,1.66725,-9999,4.0,2,18,30,18,30,-0.362562,0.375,0.17832,0.205304,-0.21991,0.375,0.173017,0.200715,-0.304077,0.375,0.0211475,-0.498657,-0.418228,-0.366979,-0.354044,-0.286788,-0.21474,-0.0149875,0.375,0.375,0.375,0.375,0.375,0.375,0.375,1.9637,0.133958,1.0,0.340681,0.54491,-1.73723,1.90916,0.0,0.183872,0.194543,2.18765,0.159396,1.0,0.32878,0.53755,-1.65166,1.88606,0.0,0.179577,0.190489,1.56649,1.75928,1.9637,2.05478,2.1987,2.60984,2.60984,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.897,-1.77874,-1.76229,-1.75501,-1.70899,-1.65166,-1.58901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36618,2.81846,2.60222,0.0983734,1.57683,1.67865,2.37402,2.38977,2.99241,3.56858,3.58254,2.72022,3.03837,2.9063,0.0798102,2.07565,2.16171,2.66208,2.75351,3.28141,3.58302,3.78332,0.94525,0.773751,2.22845,0.33157,0.462499,0.687844,0.696473,0.854026,4.26233,5.49586,5.64243,1.96132,1.80419,2.86636,0.235672,1.62171,1.76428,1.77242,1.86367,4.50685,5.10818,5.16247,-9999,-9999
20090730,19.27,0.375,15.333,0.231,1.0,21.633,4.693,0.0,17.334,15.268,1.166,18.573,1.758,17.358,0.375,15.333,0.231,1.0,18.573,1.758,0.0,456.027,272.614,0.416667,185.927,185.841,0.416667,-9999,-9999,360.779,360.779,0.0,385.869,0.375,375.243,383.464,0.375,10.302,0.375,2.849,4.021,0.375,86.735,86.735,0.0,3.83,3.83,0.0,2.114,2.114,0.0,-9999,0.0,-9999,0.0,-9999,0.0,388.907,0.375,19.616,0.375,19.791,0.375,17.8243,0.375,76.289,0.375,103.064,-9999,-9999,2.91088,-9999,21.5256,0.375,29.0805,-9999,-9999,1.78479,-9999,5.0,2,18,30,18,30,-0.066579,0.375,0.173922,0.194025,0.0680348,0.375,0.170257,0.190747,-0.0463184,0.375,0.0132256,-0.192336,-0.131835,-0.097478,-0.0511987,-0.02677,0.0401747,0.111477,0.375,0.375,0.375,0.375,0.375,0.375,0.375,2.09665,0.0493864,1.0,0.32146,0.387978,-1.36064,1.69231,0.0,0.186302,0.241037,2.27822,0.0616534,1.0,0.312725,0.380772,-1.26203,1.72468,0.0,0.183586,0.238945,1.90673,1.95256,1.98574,2.12775,2.36659,2.38702,2.40924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.72876,-1.56792,-1.37205,-1.33813,-1.29433,-1.26203,-1.24808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32098,2.75407,2.52798,0.095357,1.54528,1.6376,2.32174,2.32247,2.91163,3.4499,3.47277,2.45281,2.68604,2.5743,0.0959682,1.63744,1.71725,2.34861,2.38905,2.80015,3.49841,3.66671,0.830828,0.690904,2.11432,0.328197,0.399043,0.599773,0.6219,0.75083,4.03375,5.37837,5.55533,2.25533,2.16113,3.14061,0.219839,2.00508,2.11986,2.14683,2.19825,4.60826,5.25997,5.32845,-9999,-9999
20090731,19.561,0.375,15.314,0.071,1.0,22.11,5.15,0.0,20.241,17.109,1.495,22.12,3.887,19.567,0.375,15.314,0.071,1.0,22.12,3.887,0.0,454.411,321.283,0.416667,273.831,273.751,0.416667,-9999,-9999,355.946,355.946,0.0,366.753,0.375,369.894,362.616,0.375,10.855,0.375,8.649,9.21,0.375,86.783,86.783,0.0,0.412,0.412,0.0,2.31,2.31,0.0,-9999,0.0,-9999,0.0,-9999,0.0,387.707,0.375,19.899,0.375,19.96,0.375,24.2915,0.375,90.913,0.375,122.458,119.878,123.063,3.43085,4.16459,27.3236,0.375,36.8045,36.0291,36.9862,1.98248,2.10562,5.0,1,18,30,18,30,0.273009,0.375,0.177158,0.191847,0.324966,0.375,0.17076,0.185955,0.21442,0.375,0.0110276,0.0501353,0.125763,0.159325,0.219548,0.265539,0.273009,0.306026,0.375,0.375,0.375,0.375,0.375,0.375,0.375,2.22597,0.0529256,1.0,0.313552,0.344227,-0.914649,1.8195,0.0,0.198033,0.203404,2.3727,0.0525973,1.0,0.303226,0.334848,-0.922576,1.80037,0.0,0.190309,0.195892,1.92689,1.96242,2.05489,2.22198,2.24651,2.24651,2.32985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.25589,-1.01544,-0.98108,-0.938488,-0.931796,-0.922576,-0.899927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39404,2.8586,2.64943,0.100331,1.59937,1.715,2.40653,2.43232,3.04338,3.64482,3.65254,2.26828,2.53363,2.43501,0.100303,1.40406,1.55568,2.15363,2.21626,2.84299,3.34945,3.48086,1.03661,0.837871,2.31243,0.332817,0.514963,0.754189,0.759946,0.936387,4.4176,5.56878,5.69554,1.43117,1.26366,2.3254,0.233254,1.10676,1.23143,1.23419,1.32387,4.00752,4.52254,4.55465,-9999,-9999
20090801,19.759,0.375,15.292,0.102,1.0,22.439,4.549,0.0,18.203,15.837,0.7,19.623,2.181,17.999,0.375,15.292,0.102,1.0,19.623,2.181,0.0,452.759,312.211,0.416667,145.067,145.013,0.416667,-9999,-9999,372.981,372.981,0.0,373.185,0.375,388.746,387.665,0.375,10.737,0.375,3.03,4.001,0.375,86.508,86.508,0.0,6.027,6.027,0.0,2.593,2.593,0.0,-9999,0.0,-9999,0.0,-9999,0.0,390.968,0.375,19.982,0.375,20.047,0.375,23.4102,0.375,90.2803,0.375,122.207,119.044,123.714,3.41805,4.86493,26.0248,0.375,35.2281,34.3165,35.6627,1.91812,2.16219,6.0,1,18,30,18,30,-0.00052091,0.375,0.176604,0.196071,0.159535,0.375,0.175105,0.194721,0.00802547,0.375,0.0133472,-0.144627,-0.0601844,-0.0223064,-0.00392661,0.038531,0.110163,0.147457,0.375,0.375,0.375,0.375,0.375,0.375,0.375,2.00049,0.0341942,1.0,0.307216,0.357817,-1.20109,2.08407,0.0,0.200417,0.213999,2.26916,0.0489927,1.0,0.305621,0.356449,-1.11552,2.03979,0.0,0.198155,0.211881,1.69936,1.8414,1.8828,2.01992,2.17913,2.20829,2.26916,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.40027,-1.26556,-1.24261,-1.21887,-1.12498,-1.11552,-1.09229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.34286,2.78521,2.56382,0.0968051,1.56055,1.65744,2.34703,2.35502,2.95065,3.50714,3.52575,2.48749,2.62568,2.55579,0.0923795,1.53411,1.66696,2.35498,2.4055,2.91446,3.36854,3.52558,0.88475,0.730089,2.16861,0.329874,0.428821,0.641202,0.657172,0.799465,4.14339,5.43522,5.59754,1.94338,1.85032,2.79879,0.211987,1.70857,1.81356,1.84603,1.88583,4.20905,4.84575,4.91194,-9999,-9999
20090802,19.696,0.395833,15.475,0.027,1.0,22.461,4.628,0.0,19.138,15.564,2.773,21.479,4.267,19.102,0.395833,15.475,0.027,1.0,21.479,4.267,0.0,451.072,312.211,0.4375,292.655,292.094,0.4375,-9999,-9999,319.954,319.954,0.0,370.189,0.395833,330.063,342.289,0.395833,10.507,0.395833,11.211,10.357,0.395833,86.565,86.565,0.0,0.0,0.0,0.0,3.05,3.05,0.0,-9999,0.0,-9999,0.0,-9999,0.0,391.37,0.395833,19.933,0.395833,19.78,0.395833,23.7534,0.395833,89.9739,0.395833,121.193,112.432,123.294,3.42583,8.75038,26.3107,0.395833,35.4401,32.8781,36.0545,1.90976,3.03171,7.0,1,19,29,19,29,0.0150578,0.395833,0.185233,0.207655,0.224816,0.395833,0.184492,0.206994,0.0513454,0.395833,0.0142078,-0.113126,-0.0373644,0.0150578,0.037979,0.121749,0.150354,0.169679,0.395833,0.395833,0.395833,0.395833,0.395833,0.395833,0.395833,2.01432,0.0497443,1.0,0.316891,0.363428,-1.29571,2.05434,0.0,0.210199,0.248028,2.14567,0.0378845,1.0,0.311013,0.358315,-1.0472,2.08444,0.0,0.212298,0.24981,1.73942,1.84031,1.88721,2.01432,2.15057,2.19618,2.23908,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-1.49847,-1.32006,-1.32006,-1.28497,-1.19747,-1.05674,-1.0472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37815,2.83601,2.62347,0.0992561,1.58654,1.69202,2.38818,2.40881,3.0151,3.6034,3.61417,2.49446,2.61119,2.57213,0.099659,1.46,1.59861,2.36033,2.42823,2.89429,3.4569,3.63041,0.996874,0.809184,2.2727,0.331561,0.492815,0.728368,0.729793,0.900549,4.33834,5.52753,5.66485,1.31244,1.13797,2.20827,0.234271,0.984845,1.10699,1.11003,1.1997,3.92702,4.40167,4.42533,-9999,-9999
