TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.983,9.371,0.883,10.825,0.896,9.983,0.0,9.371,0.883,0.0,10.825,0.896,0.0,174.032,-9999,-9999,77.037,77.037,0.0,-9999,-9999,328.261,328.261,0.0,-9999,-9999,349.682,349.682,0.0,-9999,-9999,2.85,2.85,0.0,101.004,101.004,0.0,1.632,1.632,0.0,1.657,1.657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.224,20.525,1.0,1.0,1.29458,0.0322581,56.8079,0.0,69.6758,-9999,35.3939,0.0,43.4113,-9999,1.0,3,27.8065,20.1935,0.0,0.0,-2.07563,-2.07563,0.0,0.0,-9999,-9999,-9999,-9999,-2.07518,-2.07563,0.0,0.0,-9999,-9999,-9999,-9999,-2.05824,-2.07256,0.0,0.0,0.0104866,0.00498447,-2.0955,-2.08005,-2.08005,-2.07563,-2.0742,-2.06882,-1.8965,-2.09994,-2.0835,-2.08005,-2.08005,-2.07518,-2.0742,-2.05591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32701,2.32701,1.33222,1.33222,0.0,0.0,-9999,-9999,-9999,-9999,-7.95977,-7.95977,3.82361,3.82361,0.0,0.0,-9999,-9999,-9999,-9999,2.32775,2.32701,1.33272,1.33222,0.0,0.0,-9999,-9999,-9999,-9999,-7.95977,-7.95977,3.82361,3.82361,0.0,0.0,-9999,-9999,-9999,-9999,2.31964,2.31964,2.31964,2.32775,2.42499,2.42926,2.56792,2.31964,2.31964,2.31964,2.32701,2.41379,2.42926,2.43822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.09733,-8.09733,-8.09315,-7.95977,-7.95977,-7.95977,-7.88102,-8.09733,-8.09733,-8.09733,-7.95977,-7.95977,-7.95977,-7.95977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38592,2.2346,2.39426,0.020303,2.2269,2.24388,2.26199,2.38592,2.47424,2.56326,2.58984,2.25471,2.23335,2.38222,0.023298,2.2269,2.23523,2.25471,2.359,2.43512,2.53584,2.62416,4.31931,4.31023,4.46682,0.0197413,4.30253,4.3195,4.34205,4.46154,4.53858,4.61634,4.66989,4.32768,4.30852,4.44046,0.0192555,4.30253,4.31085,4.33034,4.42445,4.51518,4.59679,4.66147,2.88476,2.92876,2.95998,0.0101801,2.87852,2.87904,2.88879,2.93977,3.01116,3.0524,3.05803,2.95616,2.95616,2.95926,0.0100294,2.87852,2.87904,2.88879,2.95616,3.00948,3.05152,3.05803,3.37307,3.353,3.369,0.00177851,3.34737,3.35101,3.36401,3.37271,3.37779,3.37951,3.3802,3.38283,3.34903,3.36698,0.00209515,3.34059,3.35101,3.35363,3.36896,3.3779,3.37965,3.38283,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.29,9.475,0.866,11.266,1.261,10.29,0.0,9.475,0.866,0.0,11.266,1.261,0.0,236.805,-9999,-9999,113.859,113.859,0.0,-9999,-9999,332.007,332.007,0.0,-9999,-9999,354.887,354.887,0.0,-9999,-9999,2.849,2.849,0.0,101.525,101.525,0.0,1.477,1.477,0.0,1.424,1.424,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.354,18.307,1.0,1.0,1.29895,0.0,56.5488,0.0,63.4096,-9999,34.2147,0.0,38.3658,-9999,1.0,3,26.0345,21.9655,0.0,0.0,-2.06284,-2.06284,0.0,0.0,-9999,-9999,-9999,-9999,-2.06236,-2.06284,0.0,0.0,-9999,-9999,-9999,-9999,-2.04432,-2.05837,0.0,0.0,0.0103629,0.00493136,-2.0777,-2.06758,-2.06758,-2.06284,-2.05738,-2.05217,-1.88448,-2.08402,-2.06758,-2.06758,-2.06556,-2.06236,-2.05738,-2.04123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56912,2.56912,0.940066,0.940066,0.0,0.0,-9999,-9999,-9999,-9999,-7.39674,-7.39674,4.13228,4.13228,0.0,0.0,-9999,-9999,-9999,-9999,2.56998,2.56912,0.940642,0.940066,0.0,0.0,-9999,-9999,-9999,-9999,-7.39674,-7.39674,4.13228,4.13228,0.0,0.0,-9999,-9999,-9999,-9999,2.56069,2.56069,2.56069,2.56998,2.66638,2.67178,2.79969,2.56069,2.56069,2.56069,2.56912,2.65554,2.67178,2.68103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.50773,-7.50773,-7.49976,-7.39674,-7.39674,-7.39674,-7.29597,-7.50773,-7.50773,-7.50717,-7.39674,-7.39674,-7.39674,-7.39674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4425,2.30998,2.45172,0.0182382,2.30326,2.3181,2.33179,2.4425,2.53371,2.61877,2.62959,2.32757,2.30809,2.44279,0.0213971,2.30325,2.31053,2.32575,2.42063,2.48422,2.57183,2.6695,4.38076,4.37283,4.51009,0.0174632,4.3661,4.38094,4.39937,4.50534,4.56975,4.63941,4.68697,4.38724,4.37045,4.48711,0.0171075,4.3661,4.37337,4.39041,4.46831,4.55078,4.62227,4.68697,2.91734,2.95616,2.98446,0.0090926,2.912,2.91253,2.92098,2.96589,3.03012,3.06713,3.07279,2.98057,2.98057,2.98339,0.0089224,2.912,2.91253,2.92098,2.98057,3.02401,3.06625,3.07279,4.45643,4.4269,4.45276,0.00255797,4.41815,4.42444,4.45221,4.4563,4.46513,4.4654,4.46661,4.46847,4.42186,4.45012,0.00287043,4.41913,4.42611,4.42871,4.45599,4.46401,4.4654,4.46989,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.926,9.675,0.971,12.111,1.526,10.944,0.0181452,9.633,1.03,0.0146628,12.18,1.581,0.0210918,322.624,-9999,-9999,176.499,176.499,0.0,-9999,-9999,324.24,324.24,0.0,-9999,-9999,344.094,344.094,0.0,-9999,-9999,3.23,3.263,0.0181452,101.577,101.577,0.0,1.555,0.91,1.0,1.612,1.612,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.878,15.694,1.0,1.0,1.33154,0.0,56.8079,0.0,66.1195,0.757572,35.3939,0.0,41.1955,1.49403,1.0,2,23.3548,24.6452,6.0,6.19355,-2.07563,-2.07563,0.0,0.0,0.0787199,0.0787698,0.0789201,0.0789069,-2.07518,-2.07563,0.0,0.0,0.0788076,0.0787199,0.0790077,0.0788571,-2.05824,-2.07256,0.0,0.0,0.0104866,0.00498447,-2.0955,-2.08005,-2.08005,-2.07563,-2.0742,-2.06882,-1.8965,-2.09994,-2.0835,-2.08005,-2.08005,-2.07518,-2.0742,-2.05591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82733,2.82733,0.516918,0.516918,0.0,0.0,0.0508008,0.0508992,0.0657427,0.0658188,-6.58354,-6.58354,4.5994,4.5994,0.0,0.0,0.141004,0.141071,0.145217,0.145282,2.82822,2.82733,0.517605,0.516918,0.0,0.0,0.0511233,0.0508008,0.0659922,0.0657427,-6.58354,-6.58354,4.5994,4.5994,0.0,0.0,0.141071,0.141004,0.145282,0.145217,2.81852,2.81852,2.81852,2.82822,2.89564,2.90198,3.0376,2.81852,2.81852,2.81852,2.82733,2.8816,2.90198,2.91458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.65478,-6.65298,-6.65079,-6.58354,-6.58354,-6.58354,-6.44741,-6.65298,-6.65298,-6.65123,-6.58354,-6.58354,-6.58354,-6.57886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5745,2.49652,2.58752,0.0128798,2.49247,2.49835,2.50474,2.5745,2.63166,2.68283,2.72347,2.50647,2.49279,2.58711,0.0164668,2.49161,2.49652,2.49998,2.56792,2.6236,2.64929,2.80003,4.57662,4.57215,4.66008,0.0118242,4.56765,4.57672,4.58183,4.65104,4.69709,4.72935,4.79767,4.57759,4.56797,4.64536,0.0117464,4.55694,4.57215,4.57841,4.63628,4.69446,4.71815,4.78079,2.98685,3.0137,3.03573,0.00668234,2.98362,2.98416,2.98959,3.02053,3.06891,3.09689,3.1026,3.03137,3.03137,3.03389,0.00651003,2.98362,2.98416,2.98959,3.02053,3.05652,3.09599,3.1026,5.90362,5.8597,5.90148,0.0039372,5.84671,5.85669,5.90362,5.91039,5.91396,5.91774,5.9252,5.91818,5.85334,5.89801,0.00424778,5.8486,5.85663,5.87009,5.90953,5.91396,5.91774,5.92893,-9999,-9999
200404,13.557,1.0,11.61,1.704,1.0,15.036,1.887,1.0,13.136,11.875,0.759,14.106,1.404,13.557,1.0,11.61,1.704,1.0,15.036,1.887,1.0,404.946,185.165,0.816667,207.378,200.121,0.816667,335.017,0.815278,336.262,335.634,0.815278,353.419,0.816667,360.801,351.891,0.816667,3.826,0.998611,3.454,3.827,0.998611,100.944,101.02,0.532639,3.377,2.28,1.0,1.447,1.602,0.532639,0.394171384247,0.511805555556,122.948363297,0.799305555556,384.428670764,0.799305555556,22.3694113501,0.799305555556,389.41160147,0.799305555556,380.303,0.786111,15.11,1.0,29.434,16.624,1.0,1.0,1.35585,1.0,49.5572,0.782639,57.6803,0.452864,53.4952,0.782639,62.2637,0.793342,0.774306,1,20.8,27.2,20.8,27.2,-2.60781,-2.62269,0.748611,0.749306,0.0403984,0.0406309,0.0528879,0.0543106,-2.61803,-2.60781,0.748611,0.748611,0.0404876,0.0403984,0.0529561,0.0541369,-2.57242,-2.56833,0.749514,0.750191,0.00474082,0.00487652,-2.62269,-2.61016,-2.5972,-2.57071,-2.55521,-2.5419,-2.52123,-2.62269,-2.60951,-2.59135,-2.56688,-2.55522,-2.53743,-2.51858,0.749306,0.752083,0.739583,0.739583,0.765278,0.747222,0.761111,0.749306,0.752083,0.739583,0.765278,0.765278,0.759028,0.782639,2.44805,2.43552,0.75915,0.755507,0.742879,0.742879,0.0350839,0.0359184,0.0930502,0.08385,-6.30105,-6.31666,5.17594,5.15754,0.752564,0.753755,0.0632443,0.063401,0.0710086,0.06852,2.42055,2.44805,0.796046,0.75915,0.742879,0.742879,0.0354692,0.0350839,0.0931962,0.0834959,-6.29823,-6.30105,5.17969,5.17594,0.752564,0.752564,0.0632837,0.0632443,0.0710438,0.068375,2.41781,2.42276,2.48145,2.49939,2.54296,2.59513,2.65143,2.4216,2.43552,2.48839,2.50816,2.54688,2.58705,2.59976,0.742879,0.746212,0.772879,0.727879,0.761212,0.739545,0.742879,0.746212,0.742879,0.776212,0.719545,0.731212,0.769545,0.769545,-6.34892,-6.32224,-6.30871,-6.28912,-6.26168,-6.25766,-6.24518,-6.32419,-6.30902,-6.30298,-6.28551,-6.26108,-6.25705,-6.24518,0.728755,0.727564,0.752564,0.744231,0.757326,0.757326,0.757326,0.745421,0.750183,0.744231,0.756136,0.757326,0.754945,0.757326,2.99268,3.08783,3.15314,0.0254669,2.99268,3.01785,3.02872,3.07669,3.30028,3.39766,3.4261,3.07414,3.07669,3.1526,0.0273847,2.97892,2.9966,3.02678,3.07315,3.30028,3.42201,3.43273,5.70428,5.69564,5.72147,0.0240995,5.54346,5.59119,5.60282,5.67769,5.83178,5.96085,5.98667,5.68612,5.69471,5.72502,0.0263971,5.52246,5.58741,5.60081,5.68602,5.82326,5.98534,5.99298,2.60606,2.6959,2.80984,0.0304216,2.57024,2.59941,2.65831,2.73978,3.04594,3.07204,3.08443,2.65053,2.65053,2.82531,0.0296718,2.57011,2.60606,2.68115,2.78986,3.02971,3.06098,3.08081,5.42498,5.47882,5.53729,0.0161006,5.39745,5.4223,5.45719,5.50285,5.64142,5.66642,5.67223,5.6147,5.45092,5.54554,0.0162158,5.3948,5.42498,5.47217,5.50664,5.64361,5.65812,5.69329,-9999,-9999
200405,15.966,1.0,13.242,1.744,1.0,17.634,2.204,1.0,15.655,13.858,0.937,16.772,1.667,15.966,1.0,13.242,1.744,1.0,17.634,2.204,1.0,462.63,248.296,0.997984,254.648,248.394,0.997984,346.467,1.0,341.562,346.467,1.0,367.035,0.997984,368.166,367.026,0.997984,4.766,1.0,4.289,4.766,1.0,101.054,101.163,0.859543,2.302,2.265,1.0,1.369,1.511,0.859543,0.260880704922,0.854838709677,158.385482399,0.994623655914,474.766074707,0.997311827957,28.2708333223,0.998655913978,404.430499028,0.998655913978,382.197,0.966398,19.073,1.0,28.074,17.322,1.0,1.0,4.93391,1.0,61.5221,0.964382,68.1594,0.549316,80.5738,0.963038,89.2664,0.745508,0.956317,1,18.4839,29.5161,18.4839,29.5161,-2.67024,-2.68508,0.948925,0.953629,0.0376002,0.0378691,0.101707,0.110408,-2.67571,-2.67024,0.944892,0.948925,0.0367233,0.0376002,0.101386,0.110316,-2.66356,-2.63396,0.932913,0.940877,0.0149372,0.0143137,-2.83512,-2.75294,-2.71879,-2.66977,-2.61164,-2.56394,-2.51576,-2.77288,-2.73727,-2.71132,-2.65358,-2.57196,-2.52985,-2.48729,0.875672,0.948925,0.948253,0.945565,0.939516,0.934812,0.957661,0.948253,0.950941,0.950941,0.944892,0.936828,0.932796,0.954973,3.30978,3.23352,0.458588,0.497344,0.963573,0.970741,0.0319551,0.0341792,0.212635,0.23975,-6.25053,-6.22748,5.43671,5.41283,0.937881,0.941181,0.0554215,0.0553508,0.0704271,0.0653026,3.31582,3.30978,0.447078,0.458588,0.959989,0.963573,0.0315383,0.0319551,0.212572,0.239443,-6.26275,-6.25053,5.45503,5.43671,0.933543,0.937881,0.0540544,0.0554215,0.0693564,0.0653625,3.07139,3.1705,3.21123,3.35664,3.47053,3.59094,3.6561,3.07139,3.17106,3.23352,3.40227,3.59095,3.64566,3.73654,0.959989,0.967157,0.839917,0.959989,0.933107,0.934899,0.942068,0.959989,0.967157,0.970741,0.956404,0.934899,0.942068,0.979702,-6.45232,-6.31999,-6.28337,-6.25925,-6.23823,-6.23308,-6.22719,-6.327,-6.2976,-6.29124,-6.24881,-6.235,-6.2283,-6.22194,0.896907,0.91611,0.934692,0.938993,0.940068,0.938993,0.937881,0.917186,0.933426,0.934655,0.938993,0.940068,0.941144,0.941144,3.70953,3.89331,3.79876,0.0126765,3.64363,3.69807,3.7257,3.81421,3.85467,3.87487,3.90815,3.84444,3.85896,3.80748,0.013564,3.63143,3.70333,3.75636,3.81776,3.87487,3.89331,3.90815,6.53886,6.56355,6.43271,0.0194625,6.2144,6.26706,6.37204,6.46886,6.53608,6.55557,6.5827,6.54455,6.53467,6.47104,0.0177545,6.22313,6.34538,6.41027,6.48097,6.55324,6.58111,6.62342,2.99417,3.12253,3.16285,0.0303169,2.9846,3.00273,3.05126,3.11479,3.2293,3.2553,3.34993,3.06014,3.07294,3.26997,0.0670993,2.96393,3.02458,3.08639,3.15288,3.25241,3.34373,3.8216,5.74022,5.83544,5.93098,0.0297503,5.62599,5.74022,5.79962,5.95082,5.99447,6.02471,6.05637,6.00132,5.75817,6.01467,0.0556177,5.61951,5.74842,5.83544,5.97756,6.02213,6.05637,6.55147,-9999,-9999
200406,20.472,1.0,17.122,2.163,1.0,22.482,2.432,1.0,21.029,18.863,1.237,22.329,2.167,20.472,1.0,17.122,2.163,1.0,22.482,2.432,1.0,486.336,319.106,1.0,302.027,319.106,1.0,360.121,1.0,358.826,360.121,1.0,389.551,1.0,392.158,389.551,1.0,7.417,1.0,7.032,7.417,1.0,101.389,101.48,0.786806,0.261,0.007,1.0,1.085,1.291,0.786806,0.239648882962,0.786805555556,207.078920375,1.0,626.374956736,1.0,36.4395566806,1.0,434.182854167,1.0,380.107,0.998611,25.971,1.0,18.137,13.862,1.0,1.0,11.1656,1.0,41.1055,0.998611,44.1746,0.500688,141.135,0.998611,151.672,0.829527,0.998611,1,18.0,30.0,18.0,30.0,-1.60323,-1.59509,0.938889,0.939583,0.0362863,0.0370474,0.0678109,0.0601819,-1.53079,-1.60323,0.932639,0.938889,0.0357301,0.0362863,0.0675149,0.0597164,-1.63512,-1.63789,0.928316,0.936233,0.00892751,0.00831253,-1.7401,-1.68726,-1.67509,-1.6414,-1.58453,-1.57269,-1.55168,-1.7409,-1.68383,-1.67126,-1.63629,-1.60112,-1.58897,-1.57607,0.949306,0.992361,0.89375,0.941667,0.939583,0.936806,0.940972,0.949306,0.90625,0.894444,0.940972,0.940278,0.944444,0.976389,3.71671,3.74154,0.601357,0.63465,0.888889,0.888889,0.0455167,0.0484558,0.107119,0.0919992,-4.70195,-4.7043,4.22408,4.22469,0.968889,0.97,0.0488292,0.0491685,0.0604771,0.0594593,3.88437,3.71671,0.511082,0.601357,0.872222,0.888889,0.0434038,0.0455167,0.106239,0.0904857,-4.69084,-4.70195,4.24575,4.22408,0.968889,0.968889,0.0485459,0.0488292,0.0602485,0.059179,3.43245,3.60567,3.63103,3.68589,3.76813,3.79961,3.87265,3.43245,3.63173,3.6484,3.70431,3.76029,3.78813,3.83876,0.903704,0.816667,0.814815,0.883333,0.888889,0.890741,0.896296,0.903704,0.883333,0.803704,0.835185,0.961111,0.890741,0.968519,-4.79999,-4.77949,-4.76841,-4.73443,-4.71774,-4.70813,-4.70195,-4.79081,-4.77566,-4.76608,-4.74241,-4.71837,-4.70879,-4.70192,0.957778,0.961111,0.988889,0.98,0.967778,0.981111,0.968889,0.947778,0.961111,0.965556,0.976667,0.973333,0.97,0.975556,4.14758,4.12052,4.05823,0.0260787,3.78219,3.83525,3.86976,4.13245,4.17853,4.203,4.25101,4.19611,4.17812,4.07737,0.0260312,3.78209,3.83605,3.90165,4.12896,4.20464,4.22703,4.26102,5.77363,5.72375,5.69613,0.0243835,5.45971,5.48813,5.50752,5.73824,5.82167,5.84007,5.90733,5.70494,5.70891,5.71249,0.0239721,5.44957,5.4992,5.59414,5.72375,5.83297,5.85642,5.90474,3.51178,3.34171,3.29136,0.0231746,3.09099,3.13169,3.19366,3.27804,3.40428,3.46745,3.49318,3.3146,3.26657,3.32294,0.04163,3.01147,3.12652,3.20872,3.27892,3.42236,3.4892,3.50077,5.28885,5.20728,5.21557,0.0137437,5.0244,5.13089,5.15891,5.2215,5.29062,5.30722,5.32859,5.25456,5.14477,5.21172,0.0252818,4.94039,5.12177,5.14339,5.20158,5.26987,5.29548,5.3154,-9999,-9999
