TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.13,1.655,1.0,2.954,1.116,2.13,0.0,1.655,1.0,0.0,2.954,1.116,0.0,97.8486,-9999,-9999,33.853,33.853,0.0,-9999,-9999,284.541,284.541,0.0,-9999,-9999,298.126,298.126,0.0,-9999,-9999,1.098,1.098,0.0,101.325,101.325,0.0,0.609,0.609,0.0,3.206,3.206,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.2549,3.0,0.00394144,0.0,0.0010393,-9999,-1.27095,0.0,-0.33513,-9999,2.0,3,30.5484,17.4516,0.0,0.0,1.88826,1.88826,0.0,0.0,-9999,-9999,-9999,-9999,1.88363,1.88477,0.0,0.0,-9999,-9999,-9999,-9999,1.88745,1.8896,0.0,0.0,0.00161313,0.00217438,1.87594,1.87594,1.87782,1.88477,1.88826,1.89547,1.90804,1.87594,1.87594,1.87782,1.88477,1.89547,1.90804,1.91647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61277,2.61277,0.82386,0.82386,0.0,0.0,-9999,-9999,-9999,-9999,0.427864,0.427864,1.43319,1.43319,0.0,0.0,-9999,-9999,-9999,-9999,2.60576,2.60576,0.832493,0.832493,0.0,0.0,-9999,-9999,-9999,-9999,0.427864,0.430874,1.43319,1.43467,0.0,0.0,-9999,-9999,-9999,-9999,2.59808,2.59808,2.60092,2.60576,2.61546,2.62895,2.62895,2.59033,2.59808,2.60092,2.60576,2.62895,2.62895,2.63254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.408592,0.408592,0.408592,0.427864,0.430874,0.430874,0.464335,0.408592,0.408592,0.408592,0.430874,0.430874,0.464335,0.482547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.914,1.241,1.197,2.818,1.307,1.914,0.0,1.241,1.197,0.0,2.818,1.307,0.0,162.921,-9999,-9999,51.143,51.143,0.0,-9999,-9999,288.928,288.928,0.0,-9999,-9999,302.738,302.738,0.0,-9999,-9999,1.182,1.182,0.0,101.205,101.205,0.0,2.25,2.25,0.0,3.535,3.535,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3733,3.0,0.00350386,0.0,-0.00027828,-9999,-1.19596,0.0,0.0949849,-9999,2.0,3,27.4138,20.5862,0.0,0.0,1.88169,1.88169,0.0,0.0,-9999,-9999,-9999,-9999,1.87674,1.87795,0.0,0.0,-9999,-9999,-9999,-9999,1.88082,1.88312,0.0,0.0,0.00172438,0.00232434,1.86851,1.86851,1.87052,1.87795,1.88169,1.88938,1.90283,1.86851,1.86851,1.87052,1.87795,1.88938,1.90283,1.91184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47231,2.47231,0.732488,0.732488,0.0,0.0,-9999,-9999,-9999,-9999,0.926695,0.926695,1.78214,1.78214,0.0,0.0,-9999,-9999,-9999,-9999,2.46397,2.46397,0.74211,0.74211,0.0,0.0,-9999,-9999,-9999,-9999,0.926695,0.929404,1.78214,1.78236,0.0,0.0,-9999,-9999,-9999,-9999,2.45936,2.45936,2.46229,2.46397,2.47647,2.49172,2.49172,2.45013,2.45936,2.4626,2.46397,2.49172,2.49172,2.49603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903429,0.903429,0.903429,0.926695,0.929404,0.929404,0.959517,0.903429,0.903429,0.903429,0.929404,0.929404,0.959517,0.975907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.118,2.831,1.533,5.342,2.191,4.118,0.0,2.831,1.533,0.0,5.342,2.191,0.0,261.26,-9999,-9999,108.869,108.869,0.0,-9999,-9999,286.049,286.049,0.0,-9999,-9999,299.711,299.711,0.0,-9999,-9999,1.839,1.839,0.0,101.731,101.731,0.0,0.764,0.764,0.0,2.634,2.634,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.2549,3.0,0.00394144,0.0,-0.00152846,-9999,-1.27095,0.0,0.492861,-9999,1.0,3,23.5806,24.4194,0.0,0.0,1.88826,1.88826,0.0,0.0,-9999,-9999,-9999,-9999,1.88363,1.88477,0.0,0.0,-9999,-9999,-9999,-9999,1.88745,1.8896,0.0,0.0,0.00161313,0.00217438,1.87594,1.87594,1.87782,1.88477,1.88826,1.89547,1.90804,1.87594,1.87594,1.87782,1.88477,1.89547,1.90804,1.91647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32169,2.32169,0.611211,0.611211,0.0,0.0,-9999,-9999,-9999,-9999,1.32537,1.32537,1.91693,1.91693,0.0,0.0,-9999,-9999,-9999,-9999,2.31263,2.31263,0.620872,0.620872,0.0,0.0,-9999,-9999,-9999,-9999,1.32537,1.32751,1.91693,1.91668,0.0,0.0,-9999,-9999,-9999,-9999,2.31261,2.31261,2.31261,2.31263,2.32976,2.34027,2.34027,2.30258,2.31261,2.31263,2.31263,2.34027,2.34027,2.34495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30205,1.30205,1.30273,1.32537,1.32751,1.32971,1.35352,1.30205,1.30205,1.30273,1.32748,1.32971,1.35352,1.36648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.615,7.609,2.112,10.993,3.08,9.615,0.0,7.609,2.112,0.0,10.993,3.08,0.0,365.821,-9999,-9999,182.904,182.904,0.0,-9999,-9999,304.015,304.015,0.0,-9999,-9999,318.601,318.601,0.0,-9999,-9999,4.75,4.75,0.0,101.724,101.724,0.0,0.305,0.305,0.0,2.479,2.479,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3121,3.0,0.00372994,0.0,-0.00144644,-9999,-1.23471,0.0,0.478807,-9999,1.0,3,19.6333,28.3667,0.0,0.0,1.88509,1.88509,0.0,0.0,-9999,-9999,-9999,-9999,1.8803,1.88147,0.0,0.0,-9999,-9999,-9999,-9999,1.88425,1.88647,0.0,0.0,0.0016669,0.00224686,1.87235,1.87235,1.87429,1.88147,1.88509,1.89253,1.90552,1.87235,1.87235,1.87429,1.88147,1.89253,1.90552,1.91424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15309,2.15309,0.436629,0.436629,0.0,0.0,-9999,-9999,-9999,-9999,1.58144,1.58144,1.90165,1.90165,0.0,0.0,-9999,-9999,-9999,-9999,2.14188,2.14188,0.448435,0.448435,0.0,0.0,-9999,-9999,-9999,-9999,1.58144,1.58335,1.90165,1.9012,0.0,0.0,-9999,-9999,-9999,-9999,2.14188,2.14188,2.14188,2.14188,2.16091,2.1649,2.16495,2.12947,2.14188,2.14188,2.14188,2.1649,2.1649,2.17061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56066,1.56066,1.56271,1.58144,1.58388,1.59297,1.61417,1.56066,1.56066,1.56271,1.58321,1.59297,1.61417,1.62577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.058,9.253,1.668,11.984,2.239,11.058,0.0,9.253,1.668,0.0,11.984,2.239,0.0,446.969,-9999,-9999,176.052,176.052,0.0,-9999,-9999,325.452,325.452,0.0,-9999,-9999,341.141,341.141,0.0,-9999,-9999,3.828,3.828,0.0,101.352,101.352,0.0,2.199,2.199,0.0,3.113,3.113,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3408,3.0,0.00373554,0.0,0.00380025,-9999,-0.733207,0.0,-0.745909,-9999,1.0,3,16.1935,31.8065,0.0,0.0,1.88951,1.88951,0.0,0.0,-9999,-9999,-9999,-9999,1.88442,1.88555,0.0,0.0,-9999,-9999,-9999,-9999,1.88846,1.89057,0.0,0.0,0.00158328,0.00213976,1.87719,1.87719,1.87906,1.88555,1.88951,1.89625,1.90883,1.87719,1.87719,1.87906,1.88555,1.89625,1.90883,1.91726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0622,2.0622,0.396672,0.396672,0.0,0.0,-9999,-9999,-9999,-9999,1.69665,1.69665,1.81528,1.81528,0.0,0.0,-9999,-9999,-9999,-9999,2.04767,2.04767,0.411049,0.411049,0.0,0.0,-9999,-9999,-9999,-9999,1.69665,1.69829,1.81528,1.81481,0.0,0.0,-9999,-9999,-9999,-9999,2.04767,2.04767,2.04767,2.04767,2.06622,2.06622,2.06964,2.03057,2.04767,2.04767,2.04767,2.06622,2.06622,2.07188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6787,1.6787,1.68143,1.69665,1.69961,1.71173,1.73004,1.6787,1.6787,1.68143,1.69829,1.71173,1.73004,1.74141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
199606,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.698,13.189,1.773,16.838,2.666,15.693,0.00416667,13.174,1.763,0.0133333,16.838,2.666,0.0,483.36,-9999,-9999,227.267,227.265,0.00486111,-9999,-9999,339.392,339.392,0.0,-9999,-9999,355.798,355.798,0.0,-9999,-9999,6.197,6.197,0.0,102.043,102.043,0.0,0.776,0.776,0.0,2.409,2.409,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.3121,3.0,0.00460449,0.004167,0.00858512,-9999,-3.04653,0.004167,-5.68028,-9999,1.0,3,15.0,33.0,0.0,0.0,1.88509,1.88509,0.0,0.0,-9999,-9999,-9999,-9999,1.8803,1.88147,0.0,0.0,-9999,-9999,-9999,-9999,1.88425,1.88647,0.0,0.0,0.0016669,0.00224686,1.87235,1.87235,1.87429,1.88147,1.88509,1.89253,1.90552,1.87235,1.87235,1.87429,1.88147,1.89253,1.90552,1.91424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01938,2.01938,0.3718,0.3718,0.0,0.0,-9999,-9999,-9999,-9999,1.72436,1.72436,1.80152,1.80152,0.0,0.0,-9999,-9999,-9999,-9999,2.00463,2.00463,0.386244,0.386244,0.0,0.0,-9999,-9999,-9999,-9999,1.72436,1.726,1.80152,1.80103,0.0,0.0,-9999,-9999,-9999,-9999,2.00463,2.00463,2.00463,2.00463,2.02176,2.02176,2.02765,1.9848,2.00463,2.00463,2.00463,2.02176,2.02176,2.02765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70651,1.70651,1.70923,1.72436,1.7275,1.74042,1.75864,1.70651,1.70651,1.70923,1.726,1.74042,1.75864,1.77073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
