TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.409,-1.262,1.695,3.194,2.514,0.409,0.0,-1.262,1.695,0.0,3.194,2.514,0.0,123.447,-9999,-9999,73.462,73.462,0.0,-9999,-9999,173.308,173.308,0.0,-9999,-9999,226.972,226.972,0.0,-9999,-9999,1.75,1.75,0.0,102.661,102.661,0.0,0.0,0.0,0.0,1.517,1.517,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.6809,0.0,39.1645,-9999,-9999,-9999,-9999,38.9267,0.0,31.5206,-9999,-9999,-9999,-9999,2.0,3,30,18,0,0,0.819043,0.819043,0.0,0.0,-9999,-9999,-9999,-9999,0.717861,0.819043,0.0,0.0,-9999,-9999,-9999,-9999,0.795671,0.80095,0.0,0.0,0.0132903,0.0135082,0.717861,0.717861,0.717861,0.717861,0.886108,0.886108,0.933507,0.717861,0.717861,0.717861,0.819043,0.886108,0.886108,0.933507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30956,2.30956,1.08301,1.08301,0.0,0.0,-9999,-9999,-9999,-9999,-1.74455,-1.74455,1.0795,1.0795,0.0,0.0,-9999,-9999,-9999,-9999,2.15355,2.30956,0.981841,1.08301,0.0,0.0,-9999,-9999,-9999,-9999,-1.74455,-1.74455,1.0795,1.0795,0.0,0.0,-9999,-9999,-9999,-9999,2.15355,2.15355,2.15355,2.15355,2.41296,2.41296,2.48604,2.15355,2.15355,2.15355,2.30956,2.41296,2.41296,2.48604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03155,1.01505,1.08804,0.0199791,0.914303,0.931579,0.979013,1.07969,1.14051,1.19029,1.33347,1.12796,1.07146,1.0906,0.0194051,0.927082,0.966915,0.994157,1.08546,1.13759,1.19029,1.33347,0.212504,0.196008,0.287091,0.0306359,0.0281944,0.0454702,0.108049,0.212504,0.422434,0.472424,0.615609,0.361825,0.353602,0.294925,0.0301935,0.0409741,0.063812,0.138339,0.212504,0.419729,0.472424,0.615609,0.426314,0.421351,0.460476,0.0129746,0.420541,0.421111,0.421352,0.426332,0.426839,0.479827,0.666833,0.425852,0.426827,0.455597,0.0128047,0.420541,0.421111,0.421351,0.426314,0.426839,0.479827,0.674511,0.914777,0.903119,0.897746,0.00792685,0.726468,0.882442,0.903119,0.913387,0.915785,0.916888,0.947819,0.914777,0.914518,0.898261,0.00790946,0.709784,0.89457,0.903119,0.913387,0.914777,0.916883,0.917051,-9999,0.0
20020102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.889,-0.94,1.51,3.939,2.685,0.889,0.0,-0.94,1.51,0.0,3.939,2.685,0.0,124.068,-9999,-9999,74.176,74.176,0.0,-9999,-9999,173.76,173.76,0.0,-9999,-9999,227.41,227.41,0.0,-9999,-9999,1.846,1.846,0.0,102.24,102.24,0.0,0.0,0.0,0.0,1.638,1.638,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.4405,0.0,34.7638,-9999,-9999,-9999,-9999,40.1639,0.0,31.8634,-9999,-9999,-9999,-9999,3.0,3,30,18,0,0,0.0533459,0.0533459,0.0,0.0,-9999,-9999,-9999,-9999,-0.00473018,0.0533459,0.0,0.0,-9999,-9999,-9999,-9999,0.0849366,0.0932012,0.0,0.0,0.0161864,0.0164278,-0.00473018,-0.00473018,-0.00473018,0.00721515,0.203243,0.203243,0.23951,-0.00473018,-0.00473018,-0.00473018,0.0533459,0.203243,0.203243,0.23951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80699,1.80699,0.77692,0.77692,0.0,0.0,-9999,-9999,-9999,-9999,-2.87456,-2.87456,1.38425,1.38425,0.0,0.0,-9999,-9999,-9999,-9999,1.71744,1.80699,0.765213,0.77692,0.0,0.0,-9999,-9999,-9999,-9999,-2.87456,-2.87456,1.38425,1.38425,0.0,0.0,-9999,-9999,-9999,-9999,1.71744,1.71744,1.71744,1.73586,2.0381,2.0381,2.09402,1.71744,1.71744,1.71744,1.80699,2.0381,2.0381,2.09483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88929,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.88929,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07836,1.06218,1.13354,0.0190365,0.967289,0.984463,1.02696,1.12128,1.18047,1.22878,1.36718,1.16827,1.11326,1.13565,0.0184525,0.979995,1.01954,1.04654,1.1269,1.17763,1.22878,1.36718,1.02502,1.00884,1.04034,0.0320007,0.764046,0.78122,0.8433,1.01983,1.18499,1.23351,1.37191,1.12601,1.11799,1.05072,0.031475,0.776752,0.785753,0.87328,1.02502,1.18236,1.23351,1.37191,0.468706,0.46325,0.503151,0.0131523,0.46236,0.462986,0.463252,0.468727,0.469284,0.522854,0.712878,0.468199,0.46927,0.498184,0.0129589,0.46236,0.462986,0.46325,0.468707,0.469284,0.522854,0.72065,0.92233,0.9106,0.905169,0.00797337,0.732901,0.889756,0.9106,0.920937,0.923345,0.924455,0.955302,0.92233,0.922075,0.905693,0.00795758,0.716073,0.902011,0.9106,0.920937,0.92233,0.92445,0.924613,-9999,0.0
20020103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.891,-0.892,1.406,3.863,2.071,0.891,0.0,-0.892,1.406,0.0,3.863,2.071,0.0,124.748,-9999,-9999,72.491,72.491,0.0,-9999,-9999,192.203,192.203,0.0,-9999,-9999,245.279,245.279,0.0,-9999,-9999,1.417,1.417,0.0,101.955,101.955,0.0,0.0,0.0,0.0,1.79,1.79,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,34.763,0.0,30.8177,-9999,-9999,-9999,-9999,39.7633,0.0,31.2193,-9999,-9999,-9999,-9999,4.0,3,30,18,0,0,0.243603,0.243603,0.0,0.0,-9999,-9999,-9999,-9999,0.118803,0.243603,0.0,0.0,-9999,-9999,-9999,-9999,0.223801,0.232679,0.0,0.0,0.015575,0.015965,0.118803,0.121935,0.137435,0.16452,0.308298,0.319049,0.376327,0.118803,0.121935,0.137435,0.243603,0.308298,0.335306,0.376327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1848,2.1848,1.17433,1.17433,0.0,0.0,-9999,-9999,-9999,-9999,-3.01534,-3.01534,1.32511,1.32511,0.0,0.0,-9999,-9999,-9999,-9999,1.99238,2.1848,1.11325,1.17433,0.0,0.0,-9999,-9999,-9999,-9999,-3.01534,-3.01534,1.32511,1.32511,0.0,0.0,-9999,-9999,-9999,-9999,1.99238,1.99721,2.01223,2.05399,2.28455,2.28455,2.3787,1.99238,1.99721,2.01223,2.1848,2.28455,2.29039,2.38493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.01929,-3.01534,-3.01534,-3.01534,-3.00055,-3.00055,-2.96041,-3.01929,-3.01534,-3.01534,-3.01534,-3.00055,-3.00055,-2.96041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07525,1.0589,1.13063,0.0192873,0.96188,0.979239,1.02328,1.11933,1.179,1.22767,1.36689,1.1667,1.11124,1.13285,0.0186993,0.974723,1.01469,1.04197,1.125,1.17614,1.22767,1.36689,0.831644,0.8153,0.897955,0.0316812,0.607371,0.666425,0.73367,0.831644,1.04485,1.08999,1.22922,0.997393,0.99244,0.90905,0.0312057,0.607371,0.667052,0.747427,0.835203,1.04485,1.08999,1.22759,0.459763,0.454411,0.494717,0.0133096,0.453538,0.454151,0.454412,0.459782,0.460329,0.51482,0.706771,0.459264,0.460316,0.489682,0.0131171,0.453538,0.454151,0.454411,0.459763,0.460329,0.51482,0.714612,0.906752,0.895115,0.889845,0.00791847,0.718719,0.874609,0.895115,0.905348,0.907758,0.908857,0.940684,0.906752,0.906475,0.890338,0.00789516,0.702201,0.886543,0.895115,0.905348,0.906752,0.908851,0.909038,-9999,0.0
20020104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.347,0.445,1.061,2.851,1.428,1.347,0.0,0.445,1.061,0.0,2.851,1.428,0.0,125.487,-9999,-9999,70.031,70.031,0.0,-9999,-9999,200.934,200.934,0.0,-9999,-9999,253.739,253.739,0.0,-9999,-9999,1.086,1.086,0.0,102.632,102.632,0.0,0.0,0.0,0.0,0.86,0.86,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.6809,0.0,35.2657,-9999,-9999,-9999,-9999,38.9267,0.0,32.3326,-9999,-9999,-9999,-9999,5.0,3,30,18,0,0,0.819043,0.819043,0.0,0.0,-9999,-9999,-9999,-9999,0.717861,0.819043,0.0,0.0,-9999,-9999,-9999,-9999,0.795671,0.80095,0.0,0.0,0.0132903,0.0135082,0.717861,0.717861,0.717861,0.717861,0.886108,0.886108,0.933507,0.717861,0.717861,0.717861,0.819043,0.886108,0.886108,0.933507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30956,2.30956,1.08301,1.08301,0.0,0.0,-9999,-9999,-9999,-9999,-1.74455,-1.74455,1.0795,1.0795,0.0,0.0,-9999,-9999,-9999,-9999,2.15355,2.30956,0.981841,1.08301,0.0,0.0,-9999,-9999,-9999,-9999,-1.74455,-1.74455,1.0795,1.0795,0.0,0.0,-9999,-9999,-9999,-9999,2.15355,2.15355,2.15355,2.15355,2.41296,2.41296,2.48604,2.15355,2.15355,2.15355,2.30956,2.41296,2.41296,2.48604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,-1.74455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10738,1.09072,1.16234,0.0193575,0.991204,1.00916,1.05435,1.15097,1.21092,1.25957,1.39745,1.1986,1.14282,1.16454,0.0187437,1.00449,1.04575,1.07384,1.15668,1.20806,1.25957,1.39745,0.288339,0.27168,0.361389,0.029855,0.105095,0.12305,0.187736,0.288339,0.492853,0.541703,0.679592,0.43311,0.424959,0.368863,0.0294086,0.118381,0.143756,0.218854,0.288339,0.490198,0.541703,0.679592,0.466466,0.461036,0.503513,0.0140402,0.46015,0.460773,0.461037,0.466486,0.467041,0.525326,0.727052,0.465961,0.467027,0.498155,0.01383,0.46015,0.460773,0.461036,0.466466,0.467041,0.525326,0.735232,0.880826,0.869423,0.864372,0.00776553,0.696528,0.849491,0.869423,0.879431,0.88181,0.882886,0.915214,0.880826,0.880533,0.864831,0.00773547,0.680505,0.860979,0.869423,0.879431,0.880826,0.88288,0.883086,-9999,0.0
20020105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.363,0.93,1.36,4.751,2.489,2.363,0.0,0.93,1.36,0.0,4.751,2.489,0.0,126.284,-9999,-9999,73.917,73.917,0.0,-9999,-9999,192.362,192.362,0.0,-9999,-9999,245.434,245.434,0.0,-9999,-9999,1.839,1.839,0.0,102.55,102.55,0.0,0.0,0.0,0.0,0.648,0.648,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.4405,0.0,34.0759,-9999,-9999,-9999,-9999,40.1639,0.0,33.84,-9999,-9999,-9999,-9999,6.0,3,30,18,0,0,0.0533459,0.0533459,0.0,0.0,-9999,-9999,-9999,-9999,-0.00473018,0.0533459,0.0,0.0,-9999,-9999,-9999,-9999,0.0849366,0.0932012,0.0,0.0,0.0161864,0.0164278,-0.00473018,-0.00473018,-0.00473018,0.00721515,0.203243,0.203243,0.23951,-0.00473018,-0.00473018,-0.00473018,0.0533459,0.203243,0.203243,0.23951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80699,1.80699,0.77692,0.77692,0.0,0.0,-9999,-9999,-9999,-9999,-2.87456,-2.87456,1.38425,1.38425,0.0,0.0,-9999,-9999,-9999,-9999,1.71744,1.80699,0.765213,0.77692,0.0,0.0,-9999,-9999,-9999,-9999,-2.87456,-2.87456,1.38425,1.38425,0.0,0.0,-9999,-9999,-9999,-9999,1.71744,1.71744,1.71744,1.73586,2.0381,2.0381,2.09402,1.71744,1.71744,1.71744,1.80699,2.0381,2.0381,2.09483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88929,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.88929,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,-2.87456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21656,1.20104,1.26802,0.0167181,1.12005,1.13728,1.18125,1.24556,1.3064,1.35728,1.47014,1.2893,1.23806,1.26896,0.0160751,1.1328,1.16758,1.1991,1.25082,1.29924,1.34504,1.47014,1.16322,1.14769,1.17482,0.0291682,0.916804,0.934033,0.995856,1.15825,1.30513,1.34977,1.47487,1.25029,1.24279,1.18402,0.0286743,0.929556,0.941742,1.02546,1.16322,1.3027,1.34977,1.47487,0.580928,0.574165,0.617386,0.0140536,0.573062,0.573838,0.574167,0.580953,0.581644,0.639144,0.842745,0.580298,0.581627,0.611991,0.0137877,0.573062,0.573838,0.574166,0.580928,0.581644,0.639144,0.850951,0.920603,0.908866,0.903464,0.00798043,0.731031,0.888057,0.908866,0.919203,0.921619,0.922729,0.953932,0.920603,0.920341,0.903981,0.00796254,0.714242,0.900258,0.908866,0.919203,0.920603,0.922723,0.922893,-9999,0.0
20020106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.413,0.277,2.486,5.973,3.664,2.413,0.0,0.277,2.486,0.0,5.973,3.664,0.0,127.14,-9999,-9999,74.917,74.917,0.0,-9999,-9999,194.909,194.909,0.0,-9999,-9999,247.901,247.901,0.0,-9999,-9999,2.134,2.134,0.0,102.247,102.247,0.0,0.0,0.0,0.0,0.738,0.738,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,34.763,0.0,31.5999,-9999,-9999,-9999,-9999,39.7633,0.0,33.8417,-9999,-9999,-9999,-9999,7.0,3,30,18,0,0,0.243603,0.243603,0.0,0.0,-9999,-9999,-9999,-9999,0.118803,0.243603,0.0,0.0,-9999,-9999,-9999,-9999,0.223801,0.232679,0.0,0.0,0.015575,0.015965,0.118803,0.121935,0.137435,0.16452,0.308298,0.319049,0.376327,0.118803,0.121935,0.137435,0.243603,0.308298,0.335306,0.376327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1848,2.1848,1.17433,1.17433,0.0,0.0,-9999,-9999,-9999,-9999,-3.01534,-3.01534,1.32511,1.32511,0.0,0.0,-9999,-9999,-9999,-9999,1.99238,2.1848,1.11325,1.17433,0.0,0.0,-9999,-9999,-9999,-9999,-3.01534,-3.01534,1.32511,1.32511,0.0,0.0,-9999,-9999,-9999,-9999,1.99238,1.99721,2.01223,2.05399,2.28455,2.28455,2.3787,1.99238,1.99721,2.01223,2.1848,2.28455,2.29039,2.38493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.01929,-3.01534,-3.01534,-3.01534,-3.00055,-3.00055,-2.96041,-3.01929,-3.01534,-3.01534,-3.01534,-3.00055,-3.00055,-2.96041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.24158,1.22714,1.29167,0.0151258,1.16081,1.17679,1.22013,1.26249,1.33824,1.36797,1.47575,1.30365,1.25545,1.29188,0.0144949,1.17263,1.19641,1.23424,1.26743,1.31715,1.36068,1.47575,0.997974,0.983537,1.05899,0.0266648,0.804918,0.864334,0.92594,1.00293,1.18058,1.21868,1.33807,1.14056,1.13665,1.06808,0.0262818,0.804918,0.864911,0.936092,1.02538,1.18172,1.21868,1.33807,0.64611,0.638589,0.678915,0.0129389,0.637362,0.638224,0.63859,0.646138,0.646906,0.697662,0.887747,0.64541,0.646887,0.674015,0.0126688,0.637362,0.638224,0.638589,0.64611,0.646906,0.697662,0.895486,0.930555,0.91874,0.913248,0.00802982,0.739771,0.897713,0.91874,0.929156,0.931578,0.932697,0.963547,0.930555,0.930302,0.913781,0.0080153,0.722788,0.910098,0.91874,0.929156,0.930555,0.932691,0.932851,-9999,0.0
