TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-4.554,1.0,-4.957,1.178,1.0,-3.856,1.144,1.0,-4.268,-4.793,1.03,-3.36,1.192,-4.554,1.0,-4.957,1.178,1.0,-3.856,1.144,1.0,100.252,41.607,0.99328,37.694,41.658,0.99328,-9999,-9999,259.827,259.827,0.0,232.707,0.991935,256.722,232.56,0.991935,0.656,0.998656,1.178,0.657,0.998656,97.72,97.72,0.0,0.344,0.344,0.0,2.784,2.784,0.0,-9999,-9999,-2.41147177419,1.0,66.3324495253,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,4.26553091398,1.0,-9999,-9999,-9999,-9999,-1.735,0.435,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.1788,0.0,3.92482,-9999,29.6553,0.0,10.4118,-9999,1.0,3,30.4516,17.5484,0.0,0.0,-3.14932,-3.44917,0.0,0.0,-9999,-9999,-9999,-9999,-3.30369,-3.44917,0.0,0.0,-9999,-9999,-9999,-9999,-2.89901,-3.32969,0.0,0.0,0.117488,0.083677,-3.72738,-3.45116,-3.44917,-3.30369,-2.27831,-2.04102,-1.64473,-3.9047,-3.85354,-3.71255,-3.44917,-3.30369,-3.14932,-2.27831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.166735,-0.229569,2.26326,2.26058,0.0,0.0,-9999,-9999,-9999,-9999,-8.01521,-8.69716,4.36035,4.29654,0.0,0.0,-9999,-9999,-9999,-9999,-0.241802,-0.229569,2.2526,2.26058,0.0,0.0,-9999,-9999,-9999,-9999,-8.29241,-8.69716,3.99775,4.29654,0.0,0.0,-9999,-9999,-9999,-9999,-0.399558,-0.241802,-0.229569,-0.222469,-0.14914,-0.14914,-0.109263,-0.241802,-0.229569,-0.229569,-0.166735,-0.126565,-0.11915,-0.100178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.65284,-8.69977,-8.69716,-8.29241,-5.74324,-4.85048,-3.63205,-10.1259,-9.94662,-9.57293,-8.69716,-8.29241,-8.01521,-5.74324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.365472,0.359762,0.359459,0.0042256,0.302464,0.327068,0.347583,0.362948,0.374191,0.383349,0.401116,0.363483,0.383349,0.362037,0.00539948,0.293399,0.342528,0.347663,0.365472,0.376011,0.388653,0.407026,3.80936,3.80893,3.68915,0.0810043,2.34185,2.8196,3.57335,3.80414,4.03219,4.17203,4.20144,3.55852,3.68704,3.26104,0.119266,1.70283,2.31674,2.66583,3.67845,3.80825,3.81212,4.09056,0.433897,0.461725,0.498692,0.0146967,0.389117,0.426418,0.434283,0.477079,0.55995,0.587464,0.666193,0.477894,0.426418,0.461655,0.0181016,0.25215,0.392178,0.424719,0.447605,0.477894,0.529998,0.614566,1.77955,1.77955,1.83443,0.0262881,1.60618,1.65142,1.79072,1.80454,1.89008,2.05943,2.0665,1.80578,1.79072,1.70289,0.037875,1.10632,1.61394,1.6197,1.79306,1.80578,1.84864,1.94089,0.852441,1.0
199602,-3.268,1.0,-3.805,1.369,1.0,-2.543,1.209,1.0,-2.868,-3.964,1.391,-1.422,1.698,-3.268,1.0,-3.805,1.369,1.0,-2.543,1.209,1.0,165.365,67.012,1.0,63.274,67.012,1.0,-9999,-9999,264.519,264.519,0.0,239.735,1.0,262.355,239.735,1.0,0.846,1.0,1.529,0.846,1.0,97.026,97.026,0.0,1.373,1.373,0.0,2.997,2.997,0.0,-9999,-9999,18.4997701149,1.0,117.688757184,1.0,-9999,-9999,-9999,-9999,-9999,-9999,6.18493534483,1.0,-9999,-9999,-9999,-9999,-1.432,-0.429,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.3948,0.0,7.24763,-9999,29.0684,0.0,18.4889,-9999,2.0,3,27.4483,20.5517,0.0,0.0,-3.19397,-3.48685,0.0,0.0,-9999,-9999,-9999,-9999,-3.34703,-3.48685,0.0,0.0,-9999,-9999,-9999,-9999,-2.92984,-3.36735,0.0,0.0,0.119489,0.0850772,-3.77754,-3.48897,-3.48685,-3.34703,-2.29897,-2.05549,-1.65917,-3.94709,-3.90055,-3.76009,-3.48685,-3.34703,-3.19397,-2.29897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.292089,0.231957,1.785,1.76678,0.0,0.0,-9999,-9999,-9999,-9999,-7.57162,-8.15143,4.39687,4.37648,0.0,0.0,-9999,-9999,-9999,-9999,0.207388,0.231957,1.79462,1.76678,0.0,0.0,-9999,-9999,-9999,-9999,-7.80422,-8.15143,4.10157,4.37648,0.0,0.0,-9999,-9999,-9999,-9999,0.0493852,0.207388,0.231957,0.238178,0.299304,0.299304,0.34961,0.207388,0.231957,0.231957,0.292089,0.34907,0.357556,0.372696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.99323,-8.15143,-8.15143,-7.80422,-5.56539,-4.80364,-3.78598,-9.39566,-9.25108,-8.93226,-8.15143,-7.80422,-7.57124,-5.56539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.396635,0.390911,0.390382,0.00426668,0.33293,0.35696,0.378671,0.394106,0.405357,0.414497,0.432162,0.394643,0.414497,0.392228,0.005639,0.319335,0.371508,0.378752,0.396635,0.407176,0.419779,0.43802,3.87782,3.87776,3.75773,0.0824675,2.38336,2.87229,3.64841,3.87277,4.11037,4.24956,4.27999,3.63364,3.76153,3.32207,0.121531,1.73285,2.35837,2.71762,3.75296,3.87707,3.88095,4.17064,0.499378,0.528932,0.570587,0.0164223,0.448972,0.49074,0.499378,0.546521,0.640772,0.670892,0.755418,0.547498,0.49074,0.527124,0.0201454,0.284485,0.452226,0.48829,0.514492,0.547498,0.607558,0.699012,2.50027,2.50027,2.57614,0.0406906,2.19902,2.27902,2.50821,2.52178,2.64713,2.93935,2.94858,2.52304,2.52178,2.37461,0.0545648,1.59767,2.20014,2.24964,2.51296,2.52304,2.6072,2.72624,0.875667,1.0
199603,-0.839,1.0,-1.568,1.066,1.0,-0.13,1.638,1.0,0.314,-1.074,1.393,1.65,2.25,-0.839,1.0,-1.568,1.066,1.0,-0.13,1.638,1.0,263.392,108.473,1.0,125.588,108.473,1.0,-9999,-9999,269.972,269.972,0.0,257.06,1.0,268.901,257.06,1.0,0.964,1.0,2.012,0.964,1.0,97.478,97.478,0.0,1.189,1.189,0.0,2.875,2.885,0.112231,-9999,-9999,52.2469086022,1.0,199.279500686,0.999327956989,-9999,-9999,-9999,-9999,-9999,-9999,9.26342756234,0.999327956989,-9999,-9999,-9999,-9999,-0.717,-0.133,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,11.1788,0.0,8.58687,-9999,29.6553,0.0,22.7793,-9999,3.0,3,23.6129,24.3871,0.0,0.0,-3.14932,-3.44917,0.0,0.0,-9999,-9999,-9999,-9999,-3.30369,-3.44917,0.0,0.0,-9999,-9999,-9999,-9999,-2.89901,-3.32969,0.0,0.0,0.117488,0.083677,-3.72738,-3.45116,-3.44917,-3.30369,-2.27831,-2.04102,-1.64473,-3.9047,-3.85354,-3.71255,-3.44917,-3.30369,-3.14932,-2.27831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841489,0.779957,0.9972,0.975526,0.0,0.0,-9999,-9999,-9999,-9999,-6.79233,-7.30252,4.32814,4.42131,0.0,0.0,-9999,-9999,-9999,-9999,0.753161,0.779957,1.03359,0.975526,0.0,0.0,-9999,-9999,-9999,-9999,-6.99964,-7.30252,4.13241,4.42131,0.0,0.0,-9999,-9999,-9999,-9999,0.697573,0.778716,0.779957,0.787563,0.850325,0.850325,0.882966,0.753161,0.779957,0.779957,0.841489,0.893665,0.9033,0.926856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.97107,-7.30495,-7.30252,-6.99964,-5.14492,-4.6377,-3.79019,-8.31405,-8.18497,-7.91579,-7.30252,-6.99964,-6.79233,-5.14492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.457901,0.452304,0.45133,0.00425287,0.394699,0.41657,0.440283,0.45543,0.466402,0.475272,0.492312,0.455955,0.475272,0.451434,0.00606493,0.370632,0.421247,0.440362,0.457901,0.46817,0.480381,0.497933,3.90178,3.90147,3.78102,0.0812517,2.43305,2.91051,3.66496,3.89671,4.12489,4.26469,4.29416,3.65066,3.77896,3.35044,0.120063,1.78006,2.4089,2.7576,3.77065,3.9008,3.9046,4.18299,0.650177,0.681192,0.733035,0.0199958,0.588094,0.638834,0.650177,0.703844,0.822081,0.857953,0.951312,0.705232,0.638834,0.674839,0.0246093,0.354332,0.591482,0.634124,0.667817,0.705232,0.766372,0.885914,3.47111,3.47111,3.57552,0.0617669,2.9771,3.11467,3.47006,3.50905,3.66805,4.14351,4.15767,3.48349,3.50905,3.27361,0.078027,2.15331,2.96652,3.08265,3.47006,3.50905,3.6354,3.78386,0.933216,1.0
199604,7.977,1.0,6.803,1.919,1.0,8.776,2.397,1.0,7.469,5.182,2.145,9.044,3.262,7.977,1.0,6.803,1.919,1.0,8.776,2.397,1.0,367.265,175.772,0.986111,185.203,177.575,0.986111,-9999,-9999,291.668,291.668,0.0,298.133,0.986111,294.945,297.765,0.986111,5.285,1.0,4.484,5.285,1.0,97.457,97.457,0.0,0.935,1.393,1.0,2.302,3.227,0.997917,-9999,-9999,98.2772638889,1.0,377.271097222,1.0,-9999,-9999,-9999,-9999,-9999,-9999,12.2987375,0.997916666667,-9999,-9999,-9999,-9999,3.875,2.758,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.845611,0.185417,12.2477,0.0,12.7308,-9999,37.4302,0.0,38.9066,-9999,3.0,3,19.6333,28.3667,0.0,0.0,-3.20786,-3.55591,0.0,0.0,-9999,-9999,-9999,-9999,-3.34938,-3.55777,0.0,0.0,-9999,-9999,-9999,-9999,-3.01969,-3.43221,0.0,0.0,0.111644,0.0791689,-3.80106,-3.56605,-3.55777,-3.34938,-2.44582,-2.23905,-1.77083,-4.03535,-3.91901,-3.78762,-3.55777,-3.34938,-3.20786,-2.44582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.066,1.02239,0.553802,0.538211,0.0,0.0,-9999,-9999,-9999,-9999,-5.98523,-6.51848,4.66281,4.91181,0.0,0.0,-9999,-9999,-9999,-9999,1.01727,1.0193,0.547717,0.532474,0.0,0.0,-9999,-9999,-9999,-9999,-6.18171,-6.51949,4.52636,4.90986,0.0,0.0,-9999,-9999,-9999,-9999,1.01727,1.0193,1.0193,1.04576,1.06932,1.07231,1.14292,1.01727,1.0193,1.0193,1.066,1.14292,1.15809,1.18712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.03263,-6.53251,-6.51949,-6.18171,-4.73208,-4.37781,-3.59361,-7.42055,-7.2027,-6.98355,-6.51949,-6.18171,-5.98523,-4.73208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.703271,0.700164,0.697611,0.00338145,0.667315,0.679994,0.693446,0.701901,0.707962,0.712825,0.722078,0.702192,0.712825,0.686771,0.00748918,0.580061,0.609923,0.693491,0.703271,0.708934,0.715611,0.725106,4.25677,4.25793,4.12982,0.0786007,2.88975,3.28158,3.94501,4.25126,4.46149,4.59317,4.61772,3.93696,4.0622,3.70646,0.116614,2.14709,2.84078,3.16084,4.05764,4.2535,4.25997,4.50175,1.61831,1.61465,1.72282,0.0375115,1.50409,1.57819,1.61465,1.66835,1.87076,1.96579,2.04413,1.67299,1.58899,1.57389,0.0535857,0.697154,1.4993,1.52345,1.62182,1.67299,1.79777,1.99639,4.62666,4.62666,4.71829,0.080397,3.84817,4.0742,4.59512,4.69068,4.90191,5.36839,5.37666,4.61152,4.69068,4.32781,0.108391,2.76859,3.81602,3.95871,4.59628,4.69068,4.86045,5.04191,1.54021,1.0
199605,10.274,1.0,9.207,1.496,1.0,10.818,1.939,1.0,11.509,9.914,1.757,12.332,2.509,10.274,1.0,9.207,1.496,1.0,10.818,1.939,1.0,447.626,149.382,1.0,177.052,149.382,1.0,-9999,-9999,328.779,328.779,0.0,334.388,1.0,339.493,334.388,1.0,3.013,1.0,3.937,3.013,1.0,97.033,97.033,0.0,3.66,3.571,0.903226,2.646,3.004,1.0,-9999,-9999,76.1035413807,0.999327956989,278.490155285,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,9.97539650538,1.0,-9999,-9999,-9999,-9999,8.273,7.069,-9999,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.566598,0.0,8.93563,0.0,9.60122,-9999,44.8251,0.0,48.164,-9999,3.0,3,16.4516,31.5484,0.0,0.0,-1.87897,-2.00711,0.0,0.0,-9999,-9999,-9999,-9999,-1.95266,-2.02079,0.0,0.0,-9999,-9999,-9999,-9999,-1.88354,-1.98125,0.0,0.0,0.0268534,0.0169632,-2.03926,-2.02024,-2.0177,-1.95266,-1.79258,-1.73954,-1.57862,-2.14465,-2.09103,-2.02791,-2.0177,-1.95266,-1.87512,-1.78368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.911237,0.877576,0.392639,0.355048,0.0,0.0,-9999,-9999,-9999,-9999,-3.20705,-3.37873,3.281,3.45573,0.0,0.0,-9999,-9999,-9999,-9999,0.892247,0.854408,0.369454,0.350707,0.0,0.0,-9999,-9999,-9999,-9999,-3.30584,-3.38668,3.34896,3.44416,0.0,0.0,-9999,-9999,-9999,-9999,0.857243,0.859589,0.877576,0.899249,0.910916,0.938099,0.984533,0.854408,0.863029,0.877576,0.906745,0.984533,0.997883,1.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4789,-3.39632,-3.392,-3.30584,-3.07651,-2.99543,-2.75862,-3.67778,-3.5667,-3.46879,-3.38668,-3.30584,-3.20148,-3.06695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.766718,0.764111,0.76111,0.00341973,0.735814,0.746897,0.758433,0.76557,0.770634,0.774666,0.782262,0.765814,0.774666,0.747731,0.00803057,0.633921,0.658763,0.758471,0.766718,0.771442,0.776963,0.784726,2.78177,2.7849,2.74236,0.0169365,2.52911,2.58865,2.68358,2.77904,2.79402,2.83612,2.84372,2.66972,2.72733,2.63127,0.0332566,2.10428,2.38811,2.56984,2.72355,2.78169,2.78435,2.79375,1.8293,1.82226,1.94336,0.0419798,1.70088,1.78288,1.82226,1.88286,2.11341,2.2085,2.29676,1.88815,1.79613,1.77399,0.0606504,0.78826,1.69572,1.7231,1.83251,1.88815,2.027,2.25041,4.40629,4.40629,4.5286,0.0770676,3.76506,3.94357,4.40044,4.45657,4.6583,5.22008,5.23275,4.41736,4.45657,4.15209,0.0993639,2.72218,3.75035,3.90564,4.40044,4.45657,4.60888,4.80305,2.20302,1.0
