TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199901,7.449,0.629032,6.865,1.845,0.640712,8.307,1.912,0.6118,7.156,6.304,1.495,8.394,1.787,7.469,0.629032,6.63,1.827,0.640712,8.682,2.176,0.6118,151.618,47.764,0.63172,70.525,66.239,0.63172,-9999,-9999,287.623,287.623,0.0,-9999,-9999,316.776,316.776,0.0,-9999,-9999,2.11,2.11,0.0,101.555,101.595,0.177419,1.892,2.52,0.610887,1.772,1.869,0.451613,-9999,-9999,-9999,-9999,107.244511338,0.596102150538,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,411.473,0.679435,5.814,-9999,-9999,0.629032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,7.68558,0.679435,12.1409,-9999,-21.3196,0.679435,-33.6785,-9999,1.0,3,28.4839,19.5161,0.0,0.0,0.803533,0.80753,0.61828,0.630376,-9999,-9999,-9999,-9999,0.832383,0.804096,0.625,0.631048,-9999,-9999,-9999,-9999,0.834282,0.831378,0.61744,0.622513,0.00953639,0.00644408,0.744661,0.781677,0.801788,0.829629,0.853593,0.879805,0.925196,0.7482,0.799471,0.80753,0.829629,0.846569,0.873726,0.896877,0.611559,0.606183,0.597446,0.647177,0.65121,0.59207,0.538978,0.611559,0.632392,0.630376,0.647177,0.648522,0.59207,0.563172,3.00692,2.98847,0.865205,0.897684,0.631575,0.65116,-9999,-9999,-9999,-9999,-2.45105,-2.41552,3.51275,3.47862,0.596435,0.598048,-9999,-9999,-9999,-9999,3.04076,2.98847,0.907528,0.897684,0.641943,0.65116,-9999,-9999,-9999,-9999,-2.43124,-2.42346,3.46972,3.44278,0.598048,0.59966,-9999,-9999,-9999,-9999,2.91513,2.98163,2.98847,3.03475,3.08073,3.13211,3.15541,2.92045,2.98838,3.01186,3.04762,3.0793,3.1155,3.15425,0.620054,0.610877,0.65116,0.641943,0.664985,0.586684,0.567337,0.620054,0.607421,0.660377,0.542229,0.670745,0.673049,0.567337,-2.51377,-2.47048,-2.46718,-2.45161,-2.43367,-2.42346,-2.33566,-2.50226,-2.47048,-2.46341,-2.4532,-2.43367,-2.42438,-2.40512,0.588031,0.596435,0.596435,0.596435,0.602886,0.59966,0.566978,0.588031,0.596435,0.610951,0.596435,0.602886,0.598048,0.620628,3.33998,3.33247,3.3375,0.00536071,3.26692,3.30862,3.31546,3.3392,3.35556,3.36281,3.38622,3.35576,3.35073,3.33281,0.00604063,3.25368,3.29067,3.30928,3.3323,3.35576,3.36412,3.39637,2.53245,2.52838,2.50612,0.00598781,2.44022,2.45759,2.47899,2.51447,2.53245,2.54088,2.55615,2.53494,2.51834,2.49853,0.00952786,2.40308,2.45051,2.47899,2.50902,2.53494,2.5413,2.56359,3.44237,3.44237,3.36836,0.0299106,2.90112,3.11346,3.34662,3.4086,3.47458,3.53672,3.5542,3.40887,3.54745,3.35193,0.0301783,2.95315,3.02441,3.26949,3.40786,3.46844,3.48761,3.55889,2.61392,2.62374,2.66248,0.00994554,2.57664,2.61299,2.61397,2.63583,2.73281,2.74097,2.76664,2.63583,2.73889,2.6563,0.0116331,2.57236,2.59501,2.61299,2.63438,2.7343,2.7436,2.76756,-9999,-9999
199902,6.542,1.0,5.305,2.385,1.0,8.065,2.786,1.0,6.793,5.486,1.78,8.415,2.048,6.542,1.0,5.305,2.385,1.0,8.065,2.786,1.0,214.305,92.949,0.995536,117.92,92.194,0.995536,-9999,-9999,271.808,271.808,0.0,-9999,-9999,296.467,296.467,0.0,-9999,-9999,2.867,2.867,0.0,101.202,101.322,0.429315,1.19,1.679,1.0,2.213,2.268,0.429315,-9999,-9999,-9999,-9999,176.950567817,0.994047619048,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,408.431,1.0,1.457,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,16.1493,1.0,23.7242,-9999,-3.11656,1.0,-4.57841,-9999,2.0,3,26.6071,21.3929,0.0,0.0,-0.116689,-0.145943,0.99628,0.99628,-9999,-9999,-9999,-9999,-0.115455,-0.100895,0.99628,0.99628,-9999,-9999,-9999,-9999,-0.0727129,-0.0788219,0.995331,0.995982,0.00805424,0.00677355,-0.145943,-0.110899,-0.109224,-0.0885447,-0.0467503,-0.0297271,0.00515987,-0.145943,-0.110749,-0.109224,-0.0940456,-0.0508514,-0.0361222,-0.00569963,0.99628,0.99628,0.99628,0.99628,0.995536,0.995536,0.995536,0.99628,0.99628,0.99628,0.99628,0.995536,0.995536,0.995536,2.99647,2.95967,0.697811,0.727904,1.0,1.0,-9999,-9999,-9999,-9999,-3.9845,-3.99851,4.15791,4.16868,0.991489,0.991489,-9999,-9999,-9999,-9999,3.00403,3.0312,0.721242,0.767991,1.0,1.0,-9999,-9999,-9999,-9999,-3.9898,-3.98833,4.16457,4.18464,0.991489,0.991489,-9999,-9999,-9999,-9999,2.95967,3.01075,3.02329,3.048,3.08623,3.13466,3.1454,2.95967,2.99701,3.02329,3.05379,3.08764,3.09919,3.14602,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.01232,-4.00488,-3.99884,-3.99163,-3.96155,-3.88353,-3.85406,-4.01279,-4.00413,-3.99885,-3.99163,-3.96782,-3.9507,-3.88291,0.991489,0.994813,0.991489,0.991489,0.989788,0.989788,0.989788,0.991489,0.991489,0.991489,0.991489,0.991489,0.991489,0.989788,3.4271,3.52647,3.48722,0.0104713,3.3462,3.4271,3.4378,3.48956,3.52659,3.54587,3.58292,3.42087,3.46314,3.4849,0.0126486,3.3462,3.40765,3.42759,3.48232,3.52632,3.54517,3.58228,3.57304,3.62737,3.56604,0.0119121,3.41869,3.47028,3.52014,3.57552,3.62523,3.63133,3.64944,3.55119,3.57859,3.55761,0.0132885,3.40161,3.43836,3.48527,3.57304,3.62625,3.62942,3.63919,3.16335,3.79459,3.18139,0.0895284,2.38413,2.4958,2.67561,3.23752,3.77116,3.77859,3.78991,3.7469,3.12399,3.09694,0.10191,1.94418,2.44353,2.66988,3.15673,3.77116,3.78525,3.79524,3.46833,3.46506,3.26012,0.0301083,2.98322,3.0227,3.07923,3.26052,3.46331,3.46642,3.46833,3.45486,3.25263,3.21989,0.0369315,2.86691,2.99987,3.03641,3.21534,3.46203,3.46642,3.47047,-9999,-9999
199903,10.296,1.0,8.627,2.031,1.0,11.891,2.631,1.0,10.875,9.287,1.5,12.392,2.373,10.296,1.0,8.627,2.031,1.0,11.891,2.631,1.0,302.67,164.626,0.969758,166.06,165.932,0.969758,-9999,-9999,297.15,297.15,0.0,-9999,-9999,329.01,329.01,0.0,-9999,-9999,3.036,3.036,0.0,101.152,101.292,0.515457,2.487,1.768,1.0,2.006,2.39,0.515457,0.480615465667,0.514784946237,-9999,-9999,313.096819452,0.942204301075,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,401.192,0.915995,8.016,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.164,0.915995,56.8938,-9999,23.1302,0.915995,32.7648,-9999,3.0,3,23.4516,24.5484,0.0,0.0,-0.769804,-0.818739,0.900538,0.902554,-9999,-9999,-9999,-9999,-0.81312,-0.81827,0.902554,0.902554,-9999,-9999,-9999,-9999,-0.799366,-0.795705,0.891952,0.896505,0.00946978,0.0056277,-0.842762,-0.838021,-0.82096,-0.807905,-0.757714,-0.746276,-0.730433,-0.840071,-0.83804,-0.821368,-0.81028,-0.772393,-0.748612,-0.730433,0.903898,0.903898,0.902554,0.902554,0.900538,0.847446,0.885753,0.903898,0.903898,0.906586,0.902554,0.900538,0.877016,0.885753,2.93775,2.87401,0.80679,0.855828,0.941004,0.941004,-9999,-9999,-9999,-9999,-4.23418,-4.26806,5.06385,5.03781,0.862916,0.866638,-9999,-9999,-9999,-9999,2.89702,2.8708,0.848282,0.859547,0.941004,0.941004,-9999,-9999,-9999,-9999,-4.27868,-4.26406,5.03999,5.03133,0.866638,0.866638,-9999,-9999,-9999,-9999,2.82869,2.83363,2.87401,2.90639,2.97047,2.9857,2.99518,2.8295,2.83705,2.87401,2.89736,2.96297,2.97763,2.99518,0.941004,0.941004,0.941004,0.941004,0.941004,0.932206,0.932206,0.941004,0.941004,0.941004,0.943814,0.941004,0.932206,0.932206,-4.34278,-4.28763,-4.27337,-4.26676,-4.24891,-4.24171,-4.21031,-4.30084,-4.28459,-4.27073,-4.2665,-4.24852,-4.24364,-4.21031,0.797626,0.830761,0.871807,0.869326,0.841514,0.854231,0.842754,0.834793,0.871807,0.866638,0.869326,0.841514,0.862916,0.842754,3.37127,3.37169,3.40844,0.0202029,3.25989,3.28017,3.29807,3.37127,3.47821,3.57558,3.63773,3.402,3.4026,3.42292,0.0201796,3.25986,3.28228,3.30805,3.3768,3.50109,3.58444,3.64001,4.19,4.18996,4.20414,0.0156427,4.09996,4.11199,4.11833,4.19,4.23557,4.33304,4.40328,4.2099,4.21572,4.22229,0.0176806,4.10147,4.11283,4.1296,4.19278,4.24785,4.3649,4.42412,1.99688,1.9961,1.80764,0.0659052,1.18941,1.32984,1.44201,1.71226,2.08828,2.41073,2.45108,1.66989,2.08877,1.85761,0.0747632,1.14711,1.32478,1.44311,1.7628,2.32066,2.42046,2.52884,3.887,4.02427,3.8432,0.0316615,3.51143,3.61402,3.68447,3.82044,4.02487,4.09683,4.14983,3.78914,4.09535,3.87127,0.039198,3.48591,3.59586,3.70098,3.83195,4.02862,4.10647,4.15075,-9999,-9999
199904,13.15,1.0,11.704,1.704,1.0,14.234,2.33,1.0,13.839,11.997,1.334,15.222,2.331,13.15,1.0,11.704,1.704,1.0,14.234,2.33,1.0,392.162,205.004,0.997222,207.114,205.155,0.997222,-9999,-9999,316.276,316.276,0.0,-9999,-9999,353.572,353.572,0.0,-9999,-9999,3.544,3.544,0.0,101.187,101.402,0.990278,2.873,3.153,1.0,1.827,1.837,1.0,0.332567062472,1.0,-9999,-9999,394.045520566,0.982638888889,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.173,1.0,16.048,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,52.4729,1.0,71.4676,-9999,44.4326,1.0,60.5168,-9999,3.0,3,20.5,27.5,0.0,0.0,-2.88741,-2.86996,1.0,1.0,-9999,-9999,-9999,-9999,-2.90926,-2.85417,1.0,1.0,-9999,-9999,-9999,-9999,-2.95653,-2.91722,0.999844,0.999948,0.0445291,0.0335165,-3.62392,-3.12466,-3.04264,-2.87964,-2.81282,-2.78767,-2.66889,-3.47406,-3.09072,-3.01754,-2.86996,-2.80024,-2.76502,-2.68569,0.997917,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.12663,3.1744,1.0546,1.11703,1.0,1.0,-9999,-9999,-9999,-9999,-7.19028,-7.19457,6.54982,6.53988,1.0,1.0,-9999,-9999,-9999,-9999,3.15116,3.20062,1.1014,1.12389,1.0,1.0,-9999,-9999,-9999,-9999,-7.24504,-7.18808,6.53646,6.53722,1.0,1.0,-9999,-9999,-9999,-9999,2.2311,2.67464,2.80337,3.14563,3.33482,3.40632,3.61383,2.29404,2.73388,2.83186,3.1744,3.39448,3.46206,3.57715,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.74625,-7.29619,-7.22955,-7.21578,-7.19573,-7.1865,-7.17838,-7.54228,-7.24108,-7.23175,-7.2162,-7.19457,-7.1865,-7.18033,0.996296,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.19433,4.20111,4.21985,0.0227876,3.89484,4.07566,4.12914,4.1965,4.31642,4.37487,4.43383,4.1749,4.17919,4.19389,0.0249833,3.85656,4.07854,4.12775,4.19433,4.23849,4.35732,4.46215,7.0643,7.05528,7.13707,0.0261114,6.92263,7.01201,7.04426,7.09615,7.16403,7.25644,7.36728,7.07683,7.08846,7.15042,0.0306483,6.97337,7.02344,7.04381,7.07225,7.18917,7.28792,7.36766,2.74528,2.75379,2.90002,0.101611,2.36032,2.47458,2.49383,2.70287,3.01509,3.36874,3.64299,2.3679,2.80943,2.97707,0.106286,2.3679,2.43855,2.52554,2.74059,3.20351,3.49619,4.03599,5.37548,5.51162,5.65027,0.0483575,5.35781,5.37978,5.46613,5.57841,5.80704,5.85182,5.94633,5.37978,5.67805,5.688,0.0525383,5.36451,5.41804,5.46638,5.58607,5.84599,5.90864,6.13856,-9999,-9999
199905,18.245,1.0,16.245,1.487,1.0,19.435,2.328,1.0,18.742,16.568,1.596,20.041,2.487,18.245,1.0,16.245,1.487,1.0,19.435,2.328,1.0,457.598,259.547,1.0,260.886,259.547,1.0,-9999,-9999,341.079,341.079,0.0,-9999,-9999,385.423,385.423,0.0,-9999,-9999,4.698,4.698,0.0,101.416,101.483,1.0,1.622,0.574,1.0,1.444,1.78,1.0,0.340628555287,0.805779569892,-9999,-9999,499.128142062,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,398.364,1.0,20.688,-9999,-9999,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,61.31,1.0,92.376,-9999,54.8879,1.0,82.6997,-9999,1.0,3,17.9355,30.0645,0.0,0.0,-2.56321,-2.54386,1.0,1.0,-9999,-9999,-9999,-9999,-2.57199,-2.53416,1.0,1.0,-9999,-9999,-9999,-9999,-2.52019,-2.53003,1.0,1.0,0.012253,0.0124473,-2.60201,-2.59873,-2.59314,-2.54824,-2.48085,-2.40906,-2.39058,-2.60176,-2.59981,-2.59316,-2.55755,-2.49233,-2.39811,-2.37924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.29962,4.22755,0.75959,0.817899,1.0,1.0,-9999,-9999,-9999,-9999,-6.5443,-6.46773,6.98965,6.98399,1.0,1.0,-9999,-9999,-9999,-9999,4.21392,4.25643,0.801609,0.826826,1.0,1.0,-9999,-9999,-9999,-9999,-6.50366,-6.46934,6.97914,6.98812,1.0,1.0,-9999,-9999,-9999,-9999,4.10418,4.11248,4.14543,4.25344,4.42359,4.6323,4.70408,4.10755,4.11644,4.14284,4.22755,4.39871,4.6323,4.70457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.54498,-6.50778,-6.50002,-6.48599,-6.48049,-6.47815,-6.46931,-6.52147,-6.50778,-6.50154,-6.49223,-6.48328,-6.47815,-6.47244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.13209,5.20683,5.2406,0.0510617,4.90448,4.94619,4.96414,5.13209,5.42969,5.73848,5.79867,5.18877,5.12294,5.2783,0.0502203,4.90448,4.95199,4.99071,5.20409,5.47865,5.75031,5.79054,7.67595,7.74099,7.77064,0.0395302,7.50374,7.52866,7.54356,7.69628,7.92214,8.14234,8.18799,7.7463,7.69493,7.7985,0.0389834,7.50739,7.53819,7.55072,7.7463,7.963,8.16741,8.18112,3.85053,3.77789,4.06719,0.0570188,3.54846,3.71782,3.76197,3.9821,4.25316,4.48762,4.74102,4.25316,3.48337,4.1577,0.0609478,3.46114,3.71391,3.78583,4.15713,4.50882,4.60411,4.68235,7.07871,7.04323,7.02378,0.0558848,6.43261,6.65009,6.79079,6.97949,7.2014,7.45077,7.6097,6.37123,6.6621,7.0442,0.0627306,6.2916,6.62007,6.78493,7.0777,7.32022,7.5338,7.59519,-9999,-9999
