TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20040101,-11.059,1.0,-11.059,1.623,1.0,-9999,-9999,-9999,-20.879,-20.879,1.246,-9999,-9999,-11.059,1.0,-11.059,1.623,1.0,-9999,-9999,-9999,0.0,0.428,1.0,0.0,0.428,1.0,197.731,1.0,207.418,197.731,1.0,157.326,1.0,149.869,157.326,1.0,1.149,1.0,0.361,1.149,1.0,95.668,95.771,1.0,0.124,0.0,1.0,4.005,3.879,1.0,0.341942791667,1.0,-39.83439375,1.0,0.796380625,1.0,-9999,0.0,0.980083333333,1.0,236.3275,1.0,361.136,1.0,-3.89,1.0,-6.21082,1.0,3.49452,1.0,3.37528,-0.711805,9.40651,1.67635,7.68565,-38.3059,1.0,3.7708,-56.6465,14.5685,2.55999,52.853,8.0,1,48,0,48,0,0.552301,0.552301,1.0,1.0,0.078534,0.078534,0.0847241,0.0794665,0.552301,0.499252,1.0,1.0,0.078534,0.0785744,0.0847241,0.0795063,0.519331,0.502864,1.0,1.0,0.0043915,0.00287042,0.488104,0.488721,0.499252,0.499252,0.552301,0.552301,0.552301,0.488104,0.488721,0.49017,0.499252,0.499252,0.512997,0.552301,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.532223,0.532223,0.305437,0.305437,1.0,1.0,0.0756791,0.0756791,0.0816442,0.0765776,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.532223,0.481103,0.305437,0.30247,1.0,1.0,0.0756791,0.0757179,0.0816442,0.076616,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.47036,0.470955,0.481103,0.481103,0.532223,0.532223,0.532223,0.47036,0.470955,0.472351,0.481103,0.481103,0.494348,0.532223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.354502,0.329194,0.478257,0.0367673,0.324263,0.347668,0.376473,0.387827,0.483926,0.567242,0.64788,0.4176,0.324263,0.435753,0.0291918,0.324263,0.329923,0.350676,0.386846,0.43933,0.541749,0.610258,-0.14475,-0.170058,-0.024606,0.0367494,-0.228038,-0.151029,-0.122779,-0.111425,-0.0290712,0.0789619,0.1596,-0.081652,-0.228038,-0.0835786,0.030586,-0.228038,-0.213853,-0.185697,-0.122932,-0.0724887,0.035419,0.121978,1.15698,1.15698,0.74003,0.0939571,0.339481,0.339481,0.339481,0.346016,1.12646,1.33293,1.42258,1.39189,1.12646,0.942478,0.0876902,0.339481,0.339481,0.344556,1.11607,1.13685,1.17285,1.41266,0.0,0.00893909,0.00613123,0.00186094,0.0,0.0,0.0,0.0,0.00893909,0.0136888,0.0189913,0.00616272,0.00994594,0.00911297,0.00174531,0.0,0.0,0.0,0.00893909,0.0122388,0.012568,0.0139958,-9999,-9999
20040102,-7.525,1.0,-7.525,1.942,1.0,-9999,-9999,-9999,-13.982,-13.982,2.491,-9999,-9999,-7.525,1.0,-7.525,1.942,1.0,-9999,-9999,-9999,0.0,0.242,1.0,0.0,0.242,1.0,194.63,1.0,237.591,194.63,1.0,182.56,1.0,198.12,182.56,1.0,0.629,1.0,0.347,0.629,1.0,96.536,96.737,1.0,0.015,0.0,1.0,4.19,8.193,1.0,0.347225708333,1.0,-74.809125,1.0,0.97005893617,0.979166666667,-9999,0.0,0.8955625,1.0,267.4491875,1.0,364.223,1.0,-3.976,1.0,-5.40503,1.0,-0.135526,1.0,0.0133411,-0.200415,0.0515432,2.856,2.8621,-46.7974,1.0,4.6067,-69.2037,17.798,3.04986,64.5655,9.0,1,48,0,48,0,0.69295,0.69295,1.0,1.0,0.0803872,0.0803872,0.0806169,0.0809816,0.69295,0.691851,1.0,1.0,0.0803872,0.0803872,0.0806169,0.0809816,0.696848,0.700919,1.0,1.0,0.00196759,0.00264634,0.691851,0.691851,0.691851,0.69295,0.69295,0.704013,0.711438,0.691851,0.691851,0.691851,0.691851,0.704386,0.711438,0.745202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.667759,0.667759,0.380887,0.380887,1.0,1.0,0.0774649,0.0774649,0.0776862,0.0780377,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.667759,0.6667,0.380887,0.381174,1.0,1.0,0.0774649,0.0774649,0.0776862,0.0780377,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.6667,0.6667,0.6667,0.667759,0.667759,0.67842,0.685575,0.6667,0.6667,0.6667,0.6667,0.678779,0.685575,0.718112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.401396,0.369072,0.573,0.048497,0.362315,0.401396,0.432279,0.448421,0.57703,0.690607,0.82676,0.491319,0.362315,0.515382,0.0385699,0.362315,0.370074,0.396066,0.447021,0.526074,0.667289,0.754635,-0.290455,-0.322779,-0.12792,0.0466736,-0.330635,-0.296435,-0.259572,-0.24343,-0.131041,-0.00124369,0.11048,-0.200532,-0.330635,-0.181466,0.0372325,-0.330635,-0.322779,-0.295785,-0.244941,-0.166876,-0.0753958,0.0506218,1.505,1.505,0.917337,0.123455,0.387003,0.387003,0.387003,0.394452,1.4283,1.72194,1.79586,1.75711,1.42104,1.18518,0.114556,0.387003,0.387003,0.392789,1.41048,1.43414,1.505,1.78333,0.0,0.00510945,0.00362543,0.00113029,0.0,0.0,0.0,0.0,0.00510945,0.00787034,0.0113465,0.00350798,0.00569402,0.00532817,0.00106181,0.0,0.0,0.0,0.00510945,0.00702777,0.00723424,0.0080562,-9999,-9999
20040103,-5.802,1.0,-5.802,0.86,1.0,-9999,-9999,-9999,-12.022,-12.022,1.148,-9999,-9999,-5.802,1.0,-5.802,0.86,1.0,-9999,-9999,-9999,0.0,0.215,1.0,0.0,0.215,1.0,201.126,1.0,236.766,201.126,1.0,187.616,1.0,196.8,187.616,1.0,1.04,1.0,0.427,1.04,1.0,97.128,97.285,0.979167,0.0,0.0,1.0,4.241,8.543,1.0,0.358531702128,0.979166666667,-74.57648125,1.0,0.956210208333,1.0,-9999,0.0,0.853958333333,1.0,273.81375,1.0,365.649,1.0,-3.66,1.0,-3.60093,1.0,18.6967,1.0,-1.84049,-8.50393,27.6485,3.44755,27.0203,-45.0641,1.0,9.1792,-66.6405,20.4968,2.70121,64.6504,10.0,1,48,0,48,0,0.668894,0.668894,1.0,1.0,0.0851543,0.0851543,0.0851557,0.0851617,0.668894,0.668894,1.0,1.0,0.0851543,0.0851543,0.0851557,0.0851617,0.671143,0.673652,1.0,1.0,0.00147797,0.00223189,0.668894,0.668894,0.668894,0.668894,0.668894,0.66984,0.671134,0.668894,0.668894,0.668894,0.668894,0.67096,0.671134,0.696095,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.644577,0.644577,0.573421,0.573421,1.0,1.0,0.0820587,0.0820587,0.08206,0.0820658,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.644577,0.644577,0.573421,0.573421,1.0,1.0,0.0820587,0.0820587,0.08206,0.0820658,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.644577,0.644577,0.644577,0.644577,0.644577,0.645489,0.646736,0.644577,0.644577,0.644577,0.644577,0.646569,0.646736,0.670789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.423557,0.387833,0.619146,0.0544223,0.380188,0.423557,0.458824,0.477335,0.622087,0.760471,0.921423,0.526777,0.380188,0.553945,0.0432835,0.380188,0.388967,0.419681,0.475727,0.568133,0.722287,0.825657,-0.245336,-0.281061,-0.0545066,0.0524711,-0.288705,-0.245336,-0.21007,-0.191558,-0.0613267,0.0915776,0.227218,-0.142116,-0.288705,-0.117198,0.0420484,-0.288705,-0.279927,-0.251279,-0.193166,-0.100761,0.0361636,0.155817,1.68007,1.68007,1.00517,0.138292,0.409533,0.409533,0.409533,0.417415,1.59445,1.89867,1.98117,1.93843,1.56724,1.30579,0.128052,0.409533,0.409533,0.415655,1.55603,1.59445,1.68007,1.96735,0.0,0.00454694,0.00327321,0.00103333,0.0,0.0,0.0,0.0,0.00454694,0.00701141,0.0102163,0.00311962,0.00506864,0.00478755,0.000971831,0.0,0.0,0.0,0.00454694,0.00625932,0.00644619,0.00717863,-9999,-9999
20040104,-3.714,1.0,-3.714,1.106,1.0,-9999,-9999,-9999,-11.095,-11.095,1.03,-9999,-9999,-3.714,1.0,-3.714,1.106,1.0,-9999,-9999,-9999,0.0,0.454,1.0,0.0,0.454,1.0,242.168,1.0,242.96,242.168,1.0,199.311,1.0,206.706,199.311,1.0,1.035,1.0,0.663,1.035,1.0,97.198,97.391,1.0,0.0,0.0,1.0,4.392,8.937,1.0,0.404510979167,1.0,-45.3229125,1.0,1.01825770833,1.0,-9999,0.0,0.684854166667,1.0,286.493333333,1.0,365.918,1.0,-3.459,1.0,-2.91049,1.0,27.1191,1.0,-2.66958,-12.3348,40.1036,3.52112,39.0312,-42.6854,1.0,8.69468,-63.1229,19.4149,2.41932,61.2322,10.0,1,48,0,48,0,0.495771,0.495771,1.0,1.0,0.0936547,0.0936547,0.0936555,0.0943084,0.495771,0.495771,1.0,1.0,0.0936547,0.0936547,0.0936555,0.0943084,0.500049,0.503791,1.0,1.0,0.00171125,0.0022068,0.495771,0.495771,0.495771,0.495771,0.495771,0.49657,0.517941,0.495771,0.495771,0.495771,0.495771,0.517941,0.517941,0.536054,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.477748,0.477748,0.631235,0.631235,1.0,1.0,0.0902501,0.0902501,0.0902509,0.09088,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.477748,0.477748,0.631235,0.631235,1.0,1.0,0.0902501,0.0902501,0.0902509,0.09088,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.477748,0.477748,0.477748,0.477748,0.477748,0.478518,0.499112,0.477748,0.477748,0.477748,0.477748,0.499112,0.499112,0.516566,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.448882,0.409122,0.674419,0.0618886,0.400424,0.450608,0.489456,0.510865,0.675471,0.846322,1.04023,0.568399,0.400424,0.599727,0.0491819,0.400424,0.410414,0.450608,0.509003,0.618112,0.787897,0.911965,-0.0468888,-0.0866487,0.170628,0.0606977,-0.0953476,-0.0470988,-0.00631516,0.015094,0.16766,0.350551,0.504172,0.0726276,-0.0953476,0.0996776,0.0482504,-0.0953476,-0.0853568,-0.053838,0.0132314,0.122341,0.271991,0.415395,1.90042,1.90042,1.11318,0.156926,0.4354,0.4354,0.4354,0.443781,1.80356,2.11635,2.20962,2.16195,1.74738,1.45476,0.144962,0.4354,0.4354,0.441909,1.73545,1.80356,1.90042,2.19421,0.0,0.0094685,0.00629644,0.0018556,0.0,0.0,0.0,0.0,0.0094685,0.0144859,0.019718,0.00653075,0.0105327,0.00945976,0.00173575,0.0,0.0,0.0,0.0094685,0.0129546,0.0132969,0.0148075,-9999,-9999
20040105,-16.488,1.0,-16.488,6.856,1.0,-9999,-9999,-9999,-16.642,-16.642,4.946,-9999,-9999,-16.488,1.0,-16.488,6.856,1.0,-9999,-9999,-9999,0.0,0.071,1.0,0.0,0.071,1.0,243.445,1.0,222.36,243.445,1.0,147.208,1.0,173.763,147.208,1.0,0.229,1.0,0.219,0.229,1.0,97.335,97.948,1.0,0.437,0.0,1.0,2.883,3.244,1.0,0.322781543478,0.958333333333,-0.336095208333,1.0,0.9121825,1.0,-9999,0.0,0.374729166667,1.0,241.331666667,1.0,364.621,1.0,-3.275,1.0,-2.35135,1.0,1.24098,1.0,-0.122161,-0.56444,1.83515,1.42837,2.2813,-21.7131,1.0,4.42277,-32.1091,9.87587,2.85579,31.2538,10.0,1,48,0,48,0,0.390768,0.386488,0.395833,0.416667,0.0832395,0.0832395,0.0981801,0.0971553,0.393177,0.377854,0.395833,0.416667,0.0832693,0.0835374,0.0982054,0.0974107,0.429344,0.46166,0.555729,0.65,0.00883287,0.00874783,0.351064,0.386488,0.393177,0.393177,0.463497,0.490613,0.506726,0.351064,0.393177,0.437782,0.457751,0.491469,0.493384,0.538456,0.666667,0.416667,0.395833,0.395833,0.8125,0.479167,0.6875,0.666667,0.395833,0.729167,0.8125,0.666667,0.666667,0.6875,0.376563,0.372438,0.3609,0.362421,0.395833,0.416667,0.0802135,0.0802135,0.094611,0.0936234,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.378884,0.364117,0.360311,0.355786,0.395833,0.416667,0.0802422,0.0805006,0.0946353,0.0938695,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.338302,0.372438,0.378884,0.378884,0.446647,0.472778,0.488305,0.338302,0.378884,0.421867,0.441111,0.473603,0.475448,0.518881,0.666667,0.416667,0.395833,0.395833,0.8125,0.479167,0.6875,0.666667,0.395833,0.729167,0.8125,0.666667,0.666667,0.6875,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.271982,0.256766,0.341552,0.023503,0.24836,0.254397,0.274428,0.288063,0.344803,0.396506,0.436693,0.302712,0.254397,0.316273,0.0184243,0.24836,0.255234,0.268776,0.285089,0.317856,0.372181,0.417659,-0.165799,-0.121088,-0.120107,0.0195588,-0.243109,-0.224422,-0.175206,-0.153695,-0.0968133,-0.0635854,-0.0244216,-0.0923068,-0.13878,-0.113071,0.0154856,-0.243109,-0.17528,-0.169632,-0.124401,-0.103162,-0.0729544,-0.0128476,0.759851,0.759851,0.512065,0.0602991,0.257643,0.257643,0.257643,0.262602,0.757034,0.875406,0.955471,0.934858,0.757034,0.639193,0.0566302,0.257643,0.257643,0.261494,0.749604,0.764012,0.777619,0.948807,0.0,0.00151471,0.00121444,0.000418171,0.0,0.0,0.0,0.0,0.00151471,0.0023565,0.00372264,0.0010331,0.00169249,0.00171647,0.000396508,0.0,0.0,0.0,0.00151471,0.00209962,0.00217047,0.00241712,-9999,-9999
20040106,-27.624,1.0,-27.624,3.615,1.0,-9999,-9999,-9999,-28.499,-28.499,2.057,-9999,-9999,-27.624,1.0,-27.624,3.615,1.0,-9999,-9999,-9999,0.0,0.005,1.0,0.0,0.005,1.0,205.898,1.0,173.85,205.898,1.0,105.009,1.0,96.189,105.009,1.0,0.143,1.0,0.217,0.143,1.0,97.209,98.009,1.0,0.205,0.0,1.0,2.03,1.72,1.0,0.3665905,0.583333333333,-1.57484416667,1.0,0.848995625,1.0,-9999,0.0,-0.0725,1.0,205.110208333,1.0,364.445,0.979167,-3.87,1.0,-5.32776,1.0,2.93856,0.9375,-0.289269,-1.33656,4.34552,0.9798,4.32453,-20.1429,1.0,4.10295,-29.7872,9.16173,2.28134,28.9625,10.0,1,48,0,48,0,0.437763,0.435762,0.6875,0.6875,0.0782436,0.0782436,0.093734,0.105829,0.439442,0.432218,0.6875,0.6875,0.0782436,0.0782436,0.093734,0.105829,0.473532,0.502217,0.748438,0.8,0.00900865,0.0101273,0.428883,0.432218,0.437763,0.439442,0.468088,0.535446,0.590547,0.428883,0.435762,0.45729,0.463946,0.540727,0.578278,0.613609,0.6875,0.6875,0.6875,0.6875,0.75,0.791667,1.0,0.6875,0.6875,0.708333,0.708333,0.791667,0.979167,1.0,0.421849,0.419921,0.201725,0.200431,0.6875,0.6875,0.0753992,0.0753992,0.0903265,0.101982,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.423467,0.416506,0.202811,0.19814,0.6875,0.6875,0.0753992,0.0753992,0.0903265,0.101982,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.413292,0.416506,0.421849,0.423467,0.451072,0.515981,0.569079,0.413292,0.419921,0.440667,0.44708,0.52107,0.557256,0.591302,0.6875,0.6875,0.6875,0.6875,0.75,0.791667,1.0,0.6875,0.6875,0.708333,0.708333,0.791667,0.979167,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.107948,0.109244,0.0970544,0.00350162,0.07006,0.0812465,0.0834346,0.0984469,0.100877,0.10459,0.112269,0.0920868,0.110855,0.098168,0.00277727,0.0710577,0.0816555,0.0870039,0.0988122,0.106374,0.109244,0.110855,-0.349342,-0.322974,-0.405163,0.010219,-0.51813,-0.495547,-0.450974,-0.371457,-0.360842,-0.349183,-0.336485,-0.336988,-0.328587,-0.375364,0.00906579,-0.51949,-0.446349,-0.391891,-0.355496,-0.338943,-0.329388,-0.327485,0.116522,0.116522,0.121664,0.00730994,0.097521,0.097521,0.097521,0.099398,0.116522,0.143046,0.17968,0.175803,0.143046,0.130905,0.00759396,0.097521,0.097521,0.0989789,0.116522,0.143046,0.144365,0.178427,0.0,0.000104745,9.33352e-05,3.47309e-05,0.0,0.0,0.0,0.0,0.000104745,0.000164004,0.000276121,7.1149e-05,0.000117241,0.000127879,3.31925e-05,0.0,0.0,0.0,0.000104745,0.000145908,0.000151248,0.000168436,-9999,-9999
