TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.504,-6.659,1.25,-6.117,0.414,-6.504,0.0,-6.659,1.25,0.0,-6.117,0.414,0.0,30.2499,-9999,-9999,6.987,6.987,0.0,-9999,-9999,269.075,269.075,0.0,-9999,-9999,254.513,254.513,0.0,-9999,-9999,0.47,0.47,0.0,100.801,100.801,0.0,0.349,0.349,0.0,2.601,2.601,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.16737803134,0.998655913978,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2486,0.0,-9999,-9999,35.7207,0.0,-9999,-9999,-9999,-9999,35.1613,12.8387,0.0,0.0,-5.05312,-5.05312,0.0,0.0,-9999,-9999,-9999,-9999,-5.11261,-5.02545,0.0,0.0,-9999,-9999,-9999,-9999,-5.06362,-5.06452,0.0,0.0,0.0145412,0.0137785,-5.1374,-5.11261,-5.11213,-5.07521,-5.05312,-5.01194,-4.97862,-5.13162,-5.13162,-5.11159,-5.07486,-5.05312,-5.02545,-4.97862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.06812,-2.06812,6.13837,6.13837,0.0,0.0,-9999,-9999,-9999,-9999,-12.5133,-12.5133,1.98499,1.98499,0.0,0.0,-9999,-9999,-9999,-9999,-2.16322,-2.03165,6.05896,6.1758,0.0,0.0,-9999,-9999,-9999,-9999,-12.4673,-12.5133,1.97476,1.98499,0.0,0.0,-9999,-9999,-9999,-9999,-2.17656,-2.16322,-2.14958,-2.09799,-2.08552,-2.06812,-2.03165,-2.16322,-2.14958,-2.14323,-2.09799,-2.06812,-2.06812,-2.03165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.591,-12.5463,-12.5146,-12.5133,-12.4673,-12.2241,-12.1759,-12.591,-12.5463,-12.5146,-12.5133,-12.4734,-12.4673,-12.1759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12064,2.12064,2.22294,0.0341821,1.98792,2.00553,2.01652,2.12064,2.3732,2.39902,2.62524,2.12064,2.02066,2.23367,0.0336358,1.98283,2.00553,2.02066,2.19582,2.3732,2.39902,2.62288,7.19954,7.14608,7.28747,0.0371457,7.04105,7.05865,7.08287,7.19954,7.45817,7.51061,7.7001,7.14608,7.13327,7.29729,0.0363558,7.04105,7.05865,7.08287,7.19954,7.45817,7.51061,7.7001,2.58769,2.51465,2.49755,0.015593,2.34554,2.38592,2.50669,2.51323,2.54994,2.57068,2.58769,2.51323,2.51323,2.47795,0.0307794,2.07782,2.34554,2.38592,2.51254,2.54953,2.57068,2.58769,0.499486,0.45835,0.465556,0.00248333,0.450765,0.45682,0.457316,0.459818,0.466849,0.471957,0.499486,0.458166,0.458166,0.473233,0.0073358,0.440326,0.45682,0.457316,0.460202,0.466849,0.471957,0.499486,-9999,0.0
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.479,-11.939,1.849,-10.731,1.376,-11.479,0.0,-11.939,1.849,0.0,-10.731,1.376,0.0,88.3926,-9999,-9999,27.855,27.855,0.0,-9999,-9999,236.32,236.32,0.0,-9999,-9999,216.819,216.819,0.0,-9999,-9999,0.556,0.556,0.0,99.512,99.512,0.0,0.745,0.745,0.0,3.443,3.443,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,43.1399333578,0.999281609195,-9999,-9999,-9999,-9999,-9999,-9999,359.152,0.155891,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.3577,0.0,-9999,-9999,35.9324,0.0,-9999,-9999,-9999,-9999,29.7931,18.2069,0.0,0.0,-5.04937,-5.04937,0.0,0.0,-9999,-9999,-9999,-9999,-5.10755,-5.02157,0.0,0.0,-9999,-9999,-9999,-9999,-5.05729,-5.05865,0.0,0.0,0.0154482,0.0146512,-5.13549,-5.10755,-5.10722,-5.07064,-5.04937,-5.0007,-4.96508,-5.1281,-5.1281,-5.10722,-5.07035,-5.04937,-5.02157,-4.96508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3188,-0.3188,4.63096,4.63096,0.0,0.0,-9999,-9999,-9999,-9999,-12.274,-12.274,2.53977,2.53977,0.0,0.0,-9999,-9999,-9999,-9999,-0.430523,-0.275494,4.55058,4.67333,0.0,0.0,-9999,-9999,-9999,-9999,-12.2393,-12.274,2.53306,2.53977,0.0,0.0,-9999,-9999,-9999,-9999,-0.430523,-0.415652,-0.405603,-0.375794,-0.33973,-0.3188,-0.275494,-0.430523,-0.413258,-0.405603,-0.375794,-0.337386,-0.3188,-0.275494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3896,-12.2988,-12.2787,-12.274,-12.2393,-12.0263,-11.9666,-12.3325,-12.3325,-12.2787,-12.274,-12.2439,-12.2393,-11.9666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56601,1.56601,1.67731,0.0322969,1.46674,1.46818,1.48419,1.56601,1.84122,1.86905,2.03182,1.56601,1.46818,1.68614,0.0323913,1.3871,1.46818,1.48419,1.6784,1.84122,1.86905,2.03182,6.63955,6.58758,6.73596,0.0354164,6.45774,6.53356,6.55818,6.63955,6.91951,6.97627,7.10217,6.58758,6.57573,6.74343,0.0352653,6.45774,6.53356,6.55818,6.63955,6.91951,6.97627,7.10217,2.13945,2.07906,2.06492,0.012892,1.93924,1.97263,2.07247,2.07789,2.10824,2.12539,2.13945,2.07789,2.07789,2.04872,0.0254477,1.7179,1.93924,1.97263,2.07732,2.1079,2.12539,2.13945,1.75787,1.65215,1.66764,0.00674969,1.63129,1.64683,1.64817,1.65733,1.66873,1.67397,1.75787,1.64911,1.64911,1.67145,0.0174348,1.53567,1.64508,1.64817,1.65733,1.66873,1.67397,1.75787,-9999,0.0
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.505,-4.886,1.753,-2.15,2.74,-3.49,0.00672043,-4.85,1.743,0.015361,-2.15,2.74,0.0,192.251,-9999,-9999,86.504,86.502,0.00739247,-9999,-9999,246.892,246.892,0.0,-9999,-9999,228.986,228.533,0.00672043,-9999,-9999,1.207,1.213,0.00672043,100.465,100.465,0.0,0.805,0.805,0.0,2.816,2.816,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,363.106,0.992608,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,13.2408,0.0,-9999,-9999,35.8118,0.0,-9999,-9999,-9999,-9999,23.9032,24.0968,0.0,0.0,-5.05312,-5.05312,0.0,0.0,-9999,-9999,-9999,-9999,-5.11261,-5.02545,0.0,0.0,-9999,-9999,-9999,-9999,-5.06362,-5.06452,0.0,0.0,0.0145412,0.0137785,-5.1374,-5.11261,-5.11213,-5.07521,-5.05312,-5.01194,-4.97862,-5.13162,-5.13162,-5.11159,-5.07486,-5.05312,-5.02545,-4.97862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40476,1.40476,2.86553,2.86553,0.0,0.0,-9999,-9999,-9999,-9999,-11.0905,-11.0905,3.57152,3.57152,0.0,0.0,-9999,-9999,-9999,-9999,1.26437,1.45865,2.78983,2.91747,0.0,0.0,-9999,-9999,-9999,-9999,-11.0662,-11.0905,3.55916,3.57152,0.0,0.0,-9999,-9999,-9999,-9999,1.26437,1.28268,1.29207,1.31593,1.39044,1.40476,1.45865,1.26437,1.28268,1.29207,1.31593,1.3929,1.40476,1.45865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2154,-11.1161,-11.1131,-11.0905,-11.0662,-10.9139,-10.8593,-11.1302,-11.1302,-11.1131,-11.0905,-11.068,-11.0662,-10.8593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47855,2.47855,2.56688,0.0339001,2.32466,2.341,2.35118,2.47855,2.69539,2.71836,2.98572,2.47855,2.38525,2.57897,0.0328386,2.32466,2.35118,2.38525,2.51505,2.69539,2.71836,2.98124,7.55925,7.504,7.6314,0.0370719,7.37778,7.39412,7.41753,7.55925,7.78533,7.82995,8.06057,7.504,7.49786,7.64259,0.0358146,7.37778,7.39412,7.47387,7.55925,7.78533,7.82995,8.06057,2.83977,2.75962,2.74084,0.017112,2.57402,2.61834,2.75087,2.75805,2.79834,2.8211,2.83977,2.75805,2.75805,2.71933,0.0337777,2.28023,2.57402,2.61834,2.7573,2.79789,2.8211,2.83977,4.37037,4.26103,4.26028,0.0107355,4.19913,4.21077,4.24253,4.24971,4.2776,4.30712,4.37037,4.24351,4.24351,4.21904,0.0498667,3.97716,4.19913,4.21077,4.24809,4.2776,4.30712,4.37037,0.9485,0.483871
199604,2.486,1.0,1.19,1.714,1.0,3.293,2.545,1.0,1.94,-0.572,1.45,3.469,2.902,2.486,1.0,1.19,1.714,1.0,3.293,2.545,1.0,317.065,142.905,1.0,147.735,142.905,1.0,-9999,-9999,271.264,271.264,0.0,265.056,1.0,257.033,265.056,1.0,2.451,1.0,2.434,2.451,1.0,99.756,99.846,0.984028,0.719,0.0,1.0,2.939,3.013,0.993056,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,93.55,1.0,-9999,-9999,-9999,-9999,364.493,0.792361,2.248,2.286,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.5729,0.586111,-9999,0.319987,39.9844,0.586806,-9999,0.539848,-9999,-9999,17.8667,30.1333,0.0,0.0,-2.69425,-2.69425,0.0,0.0,-9999,-9999,-9999,-9999,-2.67375,-2.62018,0.0,0.0,-9999,-9999,-9999,-9999,-2.74578,-2.73322,0.0,0.0,0.0110107,0.00960492,-2.8373,-2.81379,-2.80442,-2.76567,-2.69425,-2.67375,-2.62018,-2.82247,-2.80442,-2.78779,-2.76243,-2.69425,-2.6821,-2.62018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40796,3.40796,0.254086,0.254086,0.0,0.0,-9999,-9999,-9999,-9999,-6.25703,-6.25703,5.15275,5.15275,0.0,0.0,-9999,-9999,-9999,-9999,3.3745,3.56224,0.244801,0.25874,0.0,0.0,-9999,-9999,-9999,-9999,-6.20531,-6.23474,5.14205,5.18425,0.0,0.0,-9999,-9999,-9999,-9999,3.12817,3.22164,3.25167,3.30729,3.37806,3.40796,3.56224,3.1824,3.25145,3.28435,3.37583,3.40674,3.40796,3.56224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.36053,-6.35531,-6.34492,-6.29412,-6.23474,-6.21947,-6.20531,-6.36053,-6.34646,-6.34492,-6.26374,-6.23474,-6.21947,-6.20531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21373,3.21373,3.25539,0.0312524,3.01727,3.02777,3.0343,3.21373,3.31016,3.33291,3.67593,3.21373,3.15366,3.27088,0.029595,3.01727,3.0343,3.15366,3.27275,3.32406,3.33291,3.66636,5.88097,5.83391,5.98861,0.0387856,5.71152,5.72202,5.73344,5.88097,6.08236,6.14817,6.47005,5.83391,5.82741,6.01666,0.0369354,5.71152,5.73344,5.82741,6.04625,6.12848,6.14817,6.46037,3.28076,3.18817,3.16648,0.0197694,2.97375,3.02495,3.17806,3.18636,3.2329,3.2592,3.28076,3.18636,3.18636,3.14163,0.0390232,2.63434,2.97375,3.02495,3.18549,3.23238,3.2592,3.28076,6.33221,6.27818,6.25002,0.0141622,6.13264,6.13458,6.24558,6.26075,6.28433,6.33221,6.35555,6.24558,6.24558,6.17009,0.0790433,5.87169,6.13264,6.13458,6.25966,6.28433,6.33221,6.3587,0.959068,1.0
199605,8.03,1.0,6.29,1.89,1.0,8.616,2.644,1.0,8.034,5.51,1.751,8.897,3.101,8.03,1.0,6.29,1.89,1.0,8.616,2.644,1.0,424.494,189.204,1.0,201.398,189.204,1.0,-9999,-9999,298.094,298.094,0.0,280.074,0.997984,287.908,280.3,0.997984,5.246,0.997984,4.673,5.245,0.997984,99.298,99.429,0.993952,2.299,2.155,1.0,2.993,3.024,0.993952,0.449141034069,0.796370967742,-9999,-9999,393.331474688,0.98185483871,-9999,-9999,-9999,-9999,96.1747311828,1.0,-9999,-9999,-9999,-9999,361.789,0.0,3.661,3.416,-9999,-9999,-9999,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,41.1164,0.997984,-9999,0.43693,55.4202,0.997984,-9999,0.733969,-9999,-9999,12.3548,35.6452,0.0,0.0,-3.51191,-3.51191,0.0,0.0,-9999,-9999,-9999,-9999,-3.454,-3.4431,0.0,0.0,-9999,-9999,-9999,-9999,-3.50318,-3.49679,0.0,0.0,0.0146628,0.0131371,-3.68476,-3.65286,-3.52754,-3.46008,-3.4431,-3.41852,-3.40426,-3.66822,-3.6357,-3.52754,-3.46008,-3.4431,-3.41852,-3.40426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66878,3.66878,0.205807,0.205807,0.0,0.0,-9999,-9999,-9999,-9999,-5.78988,-5.78988,5.45882,5.45882,0.0,0.0,-9999,-9999,-9999,-9999,3.63096,3.79875,0.177592,0.176717,0.0,0.0,-9999,-9999,-9999,-9999,-5.70047,-5.74566,5.41762,5.47182,0.0,0.0,-9999,-9999,-9999,-9999,3.42093,3.47889,3.52332,3.5945,3.66878,3.66878,3.79875,3.45125,3.50899,3.58353,3.6599,3.66878,3.66915,3.79875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.9463,-5.90437,-5.80698,-5.7181,-5.68306,-5.64465,-5.62826,-5.93753,-5.90029,-5.80698,-5.74566,-5.68306,-5.64818,-5.63691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.88483,3.88483,3.87422,0.0308111,3.65006,3.65331,3.65533,3.84539,3.88043,4.20154,4.26563,3.88483,3.86709,3.89337,0.0306457,3.65006,3.65533,3.83455,3.84943,3.88483,4.20154,4.26358,7.28468,7.32793,7.37101,0.040117,7.16197,7.17314,7.18287,7.29812,7.32109,7.83724,7.9464,7.32793,7.32109,7.39656,0.0409129,7.16197,7.18287,7.24848,7.29841,7.32793,7.83724,7.91362,3.64472,3.54185,3.51775,0.0219625,3.30365,3.36053,3.53062,3.53984,3.59154,3.62076,3.64472,3.53984,3.53984,3.49015,0.0433522,2.92658,3.30365,3.36053,3.53887,3.59097,3.62076,3.64472,7.85101,7.84061,7.79093,0.0178652,7.62037,7.6329,7.79617,7.81845,7.84061,7.85101,7.94448,7.79617,7.79617,7.68223,0.101906,7.33946,7.62037,7.6329,7.81779,7.84061,7.85101,7.94814,1.21836,1.0
