TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,1.18,1.0,0.552,1.792,1.0,2.124,1.831,1.0,0.511,-0.166,1.333,1.527,1.173,1.18,1.0,0.552,1.792,1.0,2.124,1.831,1.0,146.086,55.105,1.0,45.692,55.105,1.0,-9999,-9999,286.837,286.837,0.0,265.296,1.0,288.748,265.296,1.0,1.599,1.0,1.583,1.599,1.0,90.376,90.376,0.0,3.959,3.871,1.0,2.187,1.939,1.0,-9999,-9999,10.3177513441,1.0,105.971203629,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.28059,0.0,-9999,-9999,29.0593,0.0,-9999,-9999,-9999,-9999,28.8387,19.1613,0.0,0.0,-0.300803,-0.300803,0.0,0.0,-9999,-9999,-9999,-9999,-0.185391,-0.185391,0.0,0.0,-9999,-9999,-9999,-9999,-0.499599,-0.311934,0.0,0.0,0.0724439,0.0305963,-1.51706,-1.13315,-0.770506,-0.300803,-0.185391,-0.185391,-0.103054,-0.770506,-0.611645,-0.300803,-0.300803,-0.185391,-0.185391,-0.103054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88883,1.88883,3.56876,3.56876,0.0,0.0,-9999,-9999,-9999,-9999,-3.56807,-3.56807,1.669,1.669,0.0,0.0,-9999,-9999,-9999,-9999,2.02223,2.02223,3.3711,3.3711,0.0,0.0,-9999,-9999,-9999,-9999,-3.49013,-3.49013,1.49759,1.49759,0.0,0.0,-9999,-9999,-9999,-9999,0.293812,0.905328,1.7484,1.88883,2.02223,2.02223,2.15422,1.73336,1.7484,1.88883,1.88883,2.02223,2.02223,2.15422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.49108,-4.49108,-4.10407,-3.56807,-3.49013,-3.49013,-3.49013,-4.49108,-4.08483,-3.56807,-3.56807,-3.49013,-3.49013,-3.49013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.92616,2.77447,2.68651,0.0641474,1.99439,2.19124,2.38901,2.75195,2.92616,2.9426,3.49011,1.99439,2.94241,2.44454,0.12924,0.658571,1.99439,2.20988,2.6107,2.92616,2.9426,3.49011,3.05275,2.95986,2.99844,0.0658811,2.2952,2.49205,2.67217,3.05275,3.16057,3.34041,3.59317,2.51068,3.1278,2.94414,0.0881228,2.08611,2.2952,2.51068,3.05275,3.17565,3.35567,3.9164,0.311281,0.314595,0.614782,0.0399971,0.311281,0.3618,0.3618,0.512895,0.830363,0.965329,0.965329,0.3618,0.314595,0.604216,0.0413169,0.311281,0.332667,0.3618,0.512895,0.828199,0.965329,1.05687,1.37735,1.25371,1.55291,0.0565549,0.962312,1.25371,1.33536,1.37735,1.71228,2.0748,2.0748,1.37735,1.25371,1.53757,0.0584597,0.962312,1.25371,1.2558,1.37735,1.91574,2.03046,2.0748,-9999,-9999
199602,0.295,1.0,-1.099,2.296,1.0,2.036,3.194,1.0,1.067,-0.602,2.003,3.124,2.586,0.295,1.0,-1.099,2.296,1.0,2.036,3.194,1.0,210.459,103.915,1.0,106.419,103.915,1.0,-9999,-9999,267.97,267.97,0.0,256.679,1.0,272.933,256.679,1.0,1.609,1.0,2.27,1.609,1.0,90.275,90.275,0.0,3.119,5.869,1.0,2.111,2.038,1.0,-9999,-9999,44.336966954,1.0,199.836579741,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.11027,0.0,-9999,-9999,28.8525,0.0,-9999,-9999,-9999,-9999,26.4138,21.5862,0.0,0.0,-0.294292,-0.294292,0.0,0.0,-9999,-9999,-9999,-9999,-0.178142,-0.178142,0.0,0.0,-9999,-9999,-9999,-9999,-0.493035,-0.304967,0.0,0.0,0.0727301,0.0306705,-1.51664,-1.11648,-0.763231,-0.294292,-0.178142,-0.178142,-0.093902,-0.763231,-0.608119,-0.294292,-0.294292,-0.178142,-0.178142,-0.093902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39863,2.39863,3.18843,3.18843,0.0,0.0,-9999,-9999,-9999,-9999,-3.55913,-3.55913,1.77098,1.77098,0.0,0.0,-9999,-9999,-9999,-9999,2.49093,2.49093,3.06235,3.06235,0.0,0.0,-9999,-9999,-9999,-9999,-3.42458,-3.42458,1.55704,1.55704,0.0,0.0,-9999,-9999,-9999,-9999,0.669331,1.37634,2.39863,2.41483,2.49093,2.49093,2.63845,2.25833,2.39863,2.39863,2.41483,2.49093,2.49093,2.63845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.57724,-4.57724,-4.0706,-3.55913,-3.42458,-3.42458,-3.42458,-4.57724,-4.05866,-3.55913,-3.55913,-3.42458,-3.42458,-3.42458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81062,2.65998,2.58014,0.0626338,1.9205,2.10142,2.28706,2.6378,2.81062,2.82707,3.37723,1.9205,2.82688,2.34764,0.124587,0.631432,1.9205,2.11875,2.49977,2.81062,2.82707,3.37723,2.93209,2.83812,2.8851,0.0644372,2.21479,2.39572,2.55842,2.93209,3.05266,3.21906,3.47113,2.41304,3.00503,2.84067,0.0841453,2.05903,2.22918,2.41304,2.93209,3.06684,3.23767,3.78151,0.323733,0.32718,0.625163,0.0393736,0.323733,0.376273,0.376273,0.533412,0.8339,0.969104,0.969104,0.376273,0.32718,0.613725,0.0400989,0.323733,0.345974,0.376273,0.533412,0.83191,0.969104,1.03768,2.16148,1.83506,2.29726,0.0757656,1.592,1.83506,1.93091,2.16148,2.53687,2.98465,2.98465,2.16148,1.83506,2.2898,0.0773736,1.592,1.83506,1.83638,2.16148,2.77788,2.93886,2.98465,-9999,-9999
199603,4.486,1.0,2.876,2.652,1.0,6.033,3.702,1.0,2.589,0.395,1.947,4.684,2.948,4.486,1.0,2.876,2.652,1.0,6.033,3.702,1.0,301.474,176.263,1.0,160.973,176.263,1.0,-9999,-9999,273.675,273.675,0.0,267.69,1.0,277.716,267.69,1.0,3.065,1.0,2.755,3.065,1.0,90.651,90.651,0.0,1.751,1.258,1.0,1.325,2.086,1.0,-9999,-9999,85.5919677419,1.0,338.96650672,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.28059,0.0,-9999,-9999,29.0593,0.0,-9999,-9999,-9999,-9999,23.5161,24.4839,0.0,0.0,-0.427302,-0.455229,0.0,0.0,-9999,-9999,-9999,-9999,-0.353369,-0.353369,0.0,0.0,-9999,-9999,-9999,-9999,-0.548878,-0.440197,0.0,0.0,0.0422961,0.0115624,-1.21554,-0.736969,-0.61057,-0.450198,-0.420928,-0.353369,-0.351103,-0.61057,-0.499551,-0.456321,-0.427302,-0.420928,-0.353369,-0.351103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18575,2.18531,1.78678,1.78649,0.0,0.0,-9999,-9999,-9999,-9999,-2.93957,-2.99056,2.86993,2.92417,0.0,0.0,-9999,-9999,-9999,-9999,2.20505,2.20505,1.75908,1.75908,0.0,0.0,-9999,-9999,-9999,-9999,-2.8174,-2.8174,2.85517,2.85517,0.0,0.0,-9999,-9999,-9999,-9999,0.981014,1.74799,2.11937,2.18575,2.24857,2.30014,2.30021,2.11937,2.11937,2.18531,2.18575,2.21384,2.24857,2.30021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4184,-3.4184,-3.26087,-2.98321,-2.86622,-2.86098,-2.8174,-3.4184,-3.09994,-2.99411,-2.93957,-2.86622,-2.86098,-2.8174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.37241,3.24384,3.1663,0.0566276,2.53665,2.72285,2.90444,3.22452,3.37241,3.38618,3.87661,2.53665,3.38602,2.87694,0.145767,0.76278,2.53665,2.74019,3.11331,3.37241,3.38618,3.87661,3.67974,3.59721,3.60649,0.0549598,2.99297,3.14867,3.33175,3.61504,3.73939,3.79334,4.22771,3.16796,3.73939,3.42581,0.110433,1.90998,2.99297,3.16796,3.57791,3.73939,3.79334,4.22771,0.455613,0.460464,0.874051,0.0544799,0.455613,0.529557,0.529557,0.75071,1.16123,1.34926,1.34926,0.529557,0.460464,0.856401,0.0548352,0.455613,0.486915,0.529557,0.75071,1.15859,1.34926,1.42056,3.00379,2.41668,3.05554,0.0931008,2.32168,2.41668,2.52198,3.00379,3.36947,3.88086,3.88104,3.00379,2.41668,3.06177,0.0939687,2.32168,2.41668,2.41668,3.00379,3.63556,3.8309,3.88104,-9999,-9999
199604,7.221,1.0,4.963,2.379,1.0,8.89,3.552,1.0,6.797,4.608,1.748,8.404,2.773,7.221,1.0,4.963,2.379,1.0,8.89,3.552,1.0,392.109,208.779,1.0,191.312,208.779,1.0,-9999,-9999,297.415,297.415,0.0,288.646,1.0,297.616,288.646,1.0,4.545,1.0,3.865,4.545,1.0,90.664,90.664,0.0,2.511,2.126,0.784028,1.804,2.023,1.0,0.378179327724,0.834027777778,113.713645833,1.0,401.498241667,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.19827,0.0,-9999,-9999,28.9594,0.0,-9999,-9999,-9999,-9999,20.3667,27.6333,0.0,0.0,-1.54722,-1.66,0.0,0.0,-9999,-9999,-9999,-9999,-1.54938,-1.54938,0.0,0.0,-9999,-9999,-9999,-9999,-1.61323,-1.61545,0.0,0.0,0.0113668,0.00970961,-1.69591,-1.69126,-1.66034,-1.6489,-1.54938,-1.54263,-1.51153,-1.6956,-1.68164,-1.66,-1.6489,-1.54938,-1.54262,-1.535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.55748,1.42032,1.54834,1.61569,0.0,0.0,-9999,-9999,-9999,-9999,-3.72142,-3.8116,4.18284,4.32481,0.0,0.0,-9999,-9999,-9999,-9999,1.42623,1.42623,1.61123,1.61123,0.0,0.0,-9999,-9999,-9999,-9999,-3.63069,-3.63069,4.29303,4.29303,0.0,0.0,-9999,-9999,-9999,-9999,1.01854,1.30757,1.35333,1.42623,1.44507,1.44567,1.55748,1.30757,1.35333,1.38041,1.42623,1.44567,1.55748,1.55748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.89092,-3.88355,-3.81446,-3.74166,-3.63069,-3.57825,-3.42394,-3.89083,-3.81655,-3.8116,-3.7456,-3.71703,-3.70112,-3.63069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75478,3.66135,3.61521,0.0428609,3.14308,3.27986,3.4132,3.64727,3.75478,3.76476,4.17801,3.14308,3.76465,3.27928,0.161178,0.834578,3.14308,3.2926,3.62147,3.75478,3.76476,4.17801,5.30727,5.21072,5.23066,0.0450995,4.80225,4.86594,5.04784,5.21628,5.30727,5.37826,5.82743,4.83489,5.31402,4.89251,0.163958,2.32784,4.74894,4.86594,5.21072,5.31402,5.37826,5.82743,0.707956,0.715494,1.28646,0.0736905,0.707956,0.822854,0.822854,1.16649,1.65486,1.92106,1.92106,0.822854,0.715494,1.25681,0.071422,0.707956,0.756595,0.822854,1.16649,1.65205,1.89899,1.92572,3.36592,2.72828,3.4397,0.104083,2.60183,2.72734,2.85539,3.36592,3.79371,4.35827,4.3618,3.36592,2.72828,3.43541,0.103537,2.60183,2.72734,2.72828,3.36592,4.04565,4.24781,4.3618,-9999,-9999
199605,8.584,1.0,6.238,2.092,1.0,9.957,3.499,1.0,8.092,5.645,1.836,9.525,2.826,8.584,1.0,6.238,2.092,1.0,9.957,3.499,1.0,458.163,260.165,1.0,243.147,260.165,1.0,-9999,-9999,291.936,291.936,0.0,293.945,1.0,293.023,293.945,1.0,5.028,1.0,4.579,5.028,1.0,90.629,90.629,0.0,1.797,2.74,0.200269,1.462,1.975,0.993952,0.3660120491,0.926747311828,155.888858871,1.0,500.317890457,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.15889,0.0,-9999,-9999,29.0781,0.0,-9999,-9999,-9999,-9999,17.8065,30.1935,11.0645,17.8387,-2.01133,-2.18474,0.319892,0.31922,0.164929,0.168949,0.228578,0.200332,-2.10536,-2.10536,0.318548,0.318548,0.168624,0.168624,0.231258,0.200058,-2.14647,-2.14038,0.319943,0.319372,0.0185413,0.0173745,-2.32861,-2.32785,-2.20167,-2.16842,-2.07634,-2.01133,-1.96383,-2.32824,-2.22558,-2.20167,-2.16842,-2.09012,-2.01028,-1.96085,0.321909,0.321909,0.31922,0.318548,0.322581,0.319892,0.318548,0.321909,0.318548,0.31922,0.318548,0.318548,0.319892,0.319892,1.60638,1.53319,1.4942,1.56106,0.333333,0.333333,0.295903,0.314643,0.318446,0.316697,-4.03065,-4.25358,4.32534,4.6401,0.312418,0.311342,0.18508,0.180494,0.339414,0.231433,1.5412,1.5412,1.54871,1.54871,0.333333,0.333333,0.300612,0.300612,0.322826,0.302761,-4.13673,-4.13673,4.6553,4.6553,0.310267,0.310267,0.185879,0.185879,0.339851,0.235657,0.981892,1.37675,1.5412,1.54553,1.60638,1.61211,1.61251,1.52073,1.53436,1.5412,1.55801,1.60638,1.60638,1.61211,0.329538,0.333333,0.333333,0.333333,0.333333,0.33871,0.33871,0.333333,0.333333,0.333333,0.333333,0.333333,0.333333,0.33871,-4.52323,-4.52184,-4.28813,-4.25111,-4.02902,-3.95281,-3.75985,-4.52323,-4.31035,-4.28614,-4.25111,-4.12942,-4.02064,-3.95281,0.312348,0.312348,0.311273,0.310232,0.312418,0.312418,0.318904,0.312348,0.310232,0.310232,0.310232,0.310267,0.312418,0.312418,3.71382,3.63268,3.60983,0.0331726,3.24254,3.34799,3.44927,3.61987,3.71382,3.7209,4.05891,3.24254,3.70687,3.28716,0.152869,0.952172,3.24254,3.35777,3.61987,3.71382,3.72181,4.05891,5.80461,5.73804,5.75021,0.0416205,5.31215,5.45954,5.50609,5.73804,5.88224,5.90329,6.26058,5.31862,5.81223,5.43363,0.160078,2.9526,5.3013,5.50099,5.73804,5.88427,5.98359,6.26058,0.985282,0.984257,1.50762,0.0699015,0.984257,1.01626,1.10388,1.28806,1.89464,2.10328,2.11362,1.10388,0.984257,1.45205,0.0662336,0.984026,0.985282,1.10388,1.28743,1.89442,1.95075,2.10449,3.93854,3.34207,4.0464,0.100641,3.25573,3.34207,3.42061,3.93854,4.42147,4.93292,4.93969,3.93854,3.34207,4.02865,0.0981935,3.25573,3.34207,3.3469,3.93854,4.55553,4.74522,4.93473,-9999,-9999
199606,14.306,1.0,11.193,2.852,1.0,15.888,5.035,1.0,13.541,10.087,2.365,15.301,3.966,14.306,1.0,11.193,2.852,1.0,15.888,5.035,1.0,486.278,318.181,1.0,307.329,318.181,1.0,-9999,-9999,300.596,300.596,0.0,309.894,1.0,300.282,309.894,1.0,9.563,1.0,8.303,9.563,1.0,90.837,90.837,0.0,0.563,0.754,1.0,1.233,1.819,1.0,0.357420211799,0.782638888889,192.325885417,1.0,611.886341667,1.0,370.57,0.974306,-9999,-9999,-9999,-9999,-9999,1.0,5.19827,0.0,-9999,-9999,28.9594,0.0,-9999,-9999,-9999,-9999,16.1333,31.8667,16.1,31.8333,-2.93802,-2.83091,0.953472,0.95625,0.120794,0.129473,0.146138,0.15112,-2.91367,-2.95029,0.9625,0.9625,0.134985,0.13274,0.15807,0.153928,-2.82593,-2.85602,0.948993,0.959167,0.0151212,0.0111451,-2.97192,-2.93047,-2.87527,-2.83918,-2.7733,-2.76597,-2.63745,-2.9726,-2.95029,-2.91544,-2.84245,-2.81768,-2.79442,-2.77025,0.9625,0.950694,0.965972,0.952778,0.959722,0.966667,0.868056,0.949306,0.9625,0.952778,0.965278,0.952778,0.956944,0.965972,2.57144,2.72211,2.86009,2.90561,0.994118,1.0,0.249971,0.247079,0.486886,0.282104,-5.56776,-5.49045,6.35311,6.5985,0.933098,0.93414,0.152266,0.140024,0.159955,0.146072,2.48903,2.48903,3.25524,3.25524,1.0,1.0,0.246228,0.246208,0.484976,0.281341,-5.49025,-5.54323,6.72122,6.67043,0.943515,0.943515,0.151179,0.146921,0.158919,0.152696,1.04386,1.95856,2.48903,2.69585,2.75708,2.7942,2.80186,2.31989,2.48903,2.49355,2.71049,2.75058,2.76132,2.79426,0.958946,0.962868,1.0,0.994118,1.0,1.0,1.0,0.992034,1.0,0.992034,1.0,1.0,1.0,1.0,-5.56483,-5.52622,-5.5138,-5.48094,-5.43634,-5.42823,-4.60963,-5.56483,-5.53526,-5.52403,-5.49025,-5.46668,-5.45206,-5.43634,0.943515,0.933098,0.924698,0.946673,0.94879,0.949832,0.833669,0.943515,0.932056,0.921539,0.943515,0.93619,0.935148,0.94879,4.21557,4.16496,4.15564,0.0241085,3.79734,4.0484,4.08024,4.16859,4.24128,4.2941,4.34574,4.2802,4.13212,4.05053,0.0576704,3.17617,3.67541,4.06264,4.16859,4.25803,4.2941,4.34574,6.89355,7.11525,7.01166,0.0223057,6.76186,6.88758,6.91298,7.04353,7.07273,7.11525,7.18471,7.04537,7.04579,6.87646,0.0642093,5.81362,6.17383,6.88758,7.03716,7.07273,7.14051,7.18471,2.42985,2.4169,2.55984,0.0634771,1.80385,1.94429,2.4169,2.58921,2.87198,2.91831,3.04401,2.57864,2.4033,2.5398,0.0663676,1.80781,1.87554,2.04252,2.60218,2.87198,2.91831,3.03317,5.32353,5.19436,5.12077,0.0446808,4.61469,4.67017,5.02383,5.18488,5.31854,5.35169,5.53087,5.33013,5.16909,5.07332,0.0527383,4.43894,4.61469,4.7321,5.16909,5.31854,5.35169,5.47575,-9999,-9999
