TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.17,-5.809,2.615,-4.415,1.86,-5.17,0.0,-5.809,2.615,0.0,-4.415,1.86,0.0,170.021,-9999,-9999,96.989,96.989,0.0,-9999,-9999,250.314,250.314,0.0,-9999,-9999,238.732,238.732,0.0,-9999,-9999,0.301,0.301,0.0,97.917,97.917,0.0,1.708,1.708,0.0,4.313,4.313,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,72.0568,0.0,83.3179,-9999,58.1989,0.0,67.2943,-9999,2.0,3,13.0,11.0,0.0,0.0,1.65331,1.68245,0.0,0.0,-9999,-9999,-9999,-9999,1.65331,1.69253,0.0,0.0,-9999,-9999,-9999,-9999,1.62332,1.6581,0.0,0.0,0.0197574,0.00937407,1.4514,1.51951,1.58376,1.65331,1.69232,1.71097,1.72102,1.51951,1.63488,1.63488,1.68245,1.69253,1.69253,1.72102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.09215,3.14398,1.23989,1.23543,0.0,0.0,-9999,-9999,-9999,-9999,-0.178266,-0.178266,2.1915,2.1915,0.0,0.0,-9999,-9999,-9999,-9999,3.09215,3.14398,1.23989,1.23543,0.0,0.0,-9999,-9999,-9999,-9999,-0.178266,-0.157071,2.1915,2.19847,0.0,0.0,-9999,-9999,-9999,-9999,3.04072,3.04142,3.09215,3.14398,3.20645,3.29488,3.40766,2.97779,3.04072,3.04142,3.09215,3.14398,3.14398,3.14398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.809113,-0.459579,-0.459579,-0.27349,-0.178266,-0.157071,0.0248661,-0.459579,-0.178266,-0.178266,-0.157071,-0.157071,0.0248661,0.0248661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389326,0.389326,0.361116,0.0111762,0.227518,0.242794,0.363613,0.367451,0.417462,0.433069,0.433069,0.251806,0.251806,0.357849,0.0198232,0.22303,0.227518,0.242794,0.36495,0.417462,0.433069,0.636577,-1.3032,-1.3032,-1.29698,0.0078937,-1.45281,-1.31883,-1.30356,-1.29883,-1.26743,-1.24938,-1.24938,-1.31883,-1.40151,-1.26547,0.0255409,-1.45281,-1.40151,-1.30841,-1.292,-1.24938,-1.21881,-1.07596,0.888458,1.05756,0.933573,0.0114488,0.855313,0.855313,0.888458,0.920638,0.940174,1.05756,1.05756,0.888458,0.940174,1.11606,0.0940137,0.0686127,0.855313,0.888458,0.922844,1.23703,1.51911,2.03772,2.19894,2.19894,1.86421,0.028963,1.52757,1.73982,1.73982,1.77781,1.9999,2.00762,2.19894,1.73997,1.52757,1.79499,0.0746017,0.698111,1.52757,1.6979,1.77781,2.00762,2.19894,2.40578,-9999,-9999
200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.895,-8.578,3.078,-7.151,1.904,-7.895,0.0,-8.578,3.078,0.0,-7.151,1.904,0.0,231.68,-9999,-9999,130.805,130.805,0.0,-9999,-9999,250.79,250.79,0.0,-9999,-9999,239.391,239.391,0.0,-9999,-9999,0.17,0.17,0.0,98.119,98.119,0.0,4.336,4.336,0.0,4.395,4.395,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,72.362,0.0,88.9478,-9999,57.7583,0.0,70.9969,-9999,2.0,3,12.7143,11.2857,0.0,0.0,1.65694,1.68639,0.0,0.0,-9999,-9999,-9999,-9999,1.65694,1.69655,0.0,0.0,-9999,-9999,-9999,-9999,1.62643,1.66261,0.0,0.0,0.0198234,0.00940468,1.44995,1.52338,1.58525,1.65694,1.69533,1.70919,1.7262,1.52338,1.64006,1.64006,1.68639,1.69655,1.69655,1.7262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1138,3.16042,1.25501,1.25467,0.0,0.0,-9999,-9999,-9999,-9999,-0.114017,-0.107142,2.20652,2.21447,0.0,0.0,-9999,-9999,-9999,-9999,3.1138,3.16042,1.25501,1.25467,0.0,0.0,-9999,-9999,-9999,-9999,-0.114017,-0.0863809,2.20652,2.22023,0.0,0.0,-9999,-9999,-9999,-9999,3.05934,3.05999,3.1138,3.16042,3.22666,3.31651,3.43748,3.00075,3.05934,3.05999,3.1138,3.16042,3.16042,3.16042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.730358,-0.388882,-0.388882,-0.212502,-0.107142,-0.0863809,0.0887568,-0.388882,-0.114017,-0.107142,-0.0888936,-0.0863809,0.0887568,0.0887568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285729,0.285729,0.264113,0.00866796,0.161027,0.172511,0.265486,0.268497,0.30805,0.320507,0.320507,0.179316,0.179316,0.262753,0.0158279,0.157809,0.161027,0.172511,0.266273,0.30805,0.320507,0.488671,-1.41082,-1.41082,-1.3985,0.00676966,-1.5253,-1.4209,-1.41815,-1.38691,-1.36588,-1.36588,-1.35086,-1.4209,-1.47762,-1.36368,0.0232888,-1.5253,-1.47676,-1.41815,-1.37157,-1.35086,-1.31898,-1.22303,0.684957,0.815325,0.724822,0.00907638,0.661822,0.661822,0.684957,0.714076,0.741599,0.815325,0.815325,0.684957,0.741599,0.918684,0.0891793,0.0467883,0.661822,0.684957,0.727758,1.01814,1.26515,1.86143,2.57388,2.57388,2.20969,0.0348672,1.79306,2.05251,2.05251,2.09735,2.41272,2.4224,2.57388,2.05265,1.79306,2.15099,0.0891984,0.883671,1.79306,2.03558,2.09735,2.4224,2.57388,2.95353,-9999,-9999
200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.344,-1.46,2.41,1.916,3.088,0.344,0.0,-1.46,2.41,0.0,1.916,3.088,0.0,316.723,-9999,-9999,182.543,182.543,0.0,-9999,-9999,267.364,267.364,0.0,-9999,-9999,262.36,262.36,0.0,-9999,-9999,1.12,1.12,0.0,97.745,97.745,0.0,1.823,1.823,0.0,2.887,2.887,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.6346,0.290323,72.1496,0.0,89.1252,-9999,57.801,0.0,71.4006,-9999,2.0,3,11.1613,12.8387,0.0,0.0,1.67206,1.70294,0.0,0.0,-9999,-9999,-9999,-9999,1.67206,1.71219,0.0,0.0,-9999,-9999,-9999,-9999,1.63745,1.6777,0.0,0.0,0.0200316,0.00980585,1.45153,1.5316,1.59356,1.67206,1.71191,1.71219,1.74286,1.5316,1.65548,1.65548,1.70294,1.71219,1.71219,1.74286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43959,3.47115,0.622999,0.638515,0.0,0.0,-9999,-9999,-9999,-9999,0.0263896,0.0546397,2.16983,2.19913,0.0,0.0,-9999,-9999,-9999,-9999,3.43959,3.47115,0.622999,0.638515,0.0,0.0,-9999,-9999,-9999,-9999,0.0263896,0.0712867,2.16983,2.2017,0.0,0.0,-9999,-9999,-9999,-9999,3.36386,3.3646,3.43959,3.47115,3.56794,3.65583,3.67356,3.29737,3.36386,3.3646,3.43959,3.47115,3.47115,3.47115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.539741,-0.227087,-0.227087,0.0263896,0.0546397,0.0712867,0.219965,-0.227087,0.0263896,0.0546397,0.0617325,0.0712867,0.219965,0.219965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.753821,0.753821,0.711839,0.0161755,0.515924,0.539957,0.718077,0.723452,0.792239,0.81326,0.81326,0.553947,0.553947,0.702304,0.027009,0.506437,0.515924,0.539957,0.722724,0.792239,0.81326,1.0645,-0.95837,-0.95837,-0.965863,0.0112913,-1.1771,-1.01567,-0.984864,-0.950624,-0.932025,-0.88968,-0.88968,-0.984864,-1.11812,-0.935147,0.030658,-1.1771,-1.11812,-1.01567,-0.95837,-0.88968,-0.887612,-0.650355,1.46786,1.74723,1.51435,0.0188973,1.39859,1.39886,1.42404,1.46786,1.5093,1.69588,1.74723,1.46786,1.46212,1.62398,0.0989432,0.196137,1.39886,1.42404,1.47248,1.74723,2.08866,2.35983,3.09557,3.09557,2.70149,0.0440792,2.16522,2.49551,2.49551,2.55007,3.01269,3.02525,3.09557,2.49561,2.16522,2.66359,0.111336,1.15929,2.16522,2.47804,2.57792,3.02525,3.17369,3.64322,-9999,-9999
200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.957,9.879,3.045,13.389,3.885,11.957,0.0,9.879,3.045,0.0,13.389,3.885,0.0,400.778,-9999,-9999,220.297,220.297,0.0,-9999,-9999,314.674,314.674,0.0,-9999,-9999,327.922,327.922,0.0,-9999,-9999,4.035,4.035,0.0,97.258,97.258,0.0,4.941,4.941,0.0,4.048,4.048,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.4686,0.0,72.1837,0.0,87.6127,-9999,57.9248,0.0,70.3059,-9999,3.0,3,9.86667,14.1333,0.0,0.0,1.6609,1.69073,0.0,0.0,-9999,-9999,-9999,-9999,1.6609,1.70055,0.0,0.0,-9999,-9999,-9999,-9999,1.62916,1.66625,0.0,0.0,0.019866,0.00953166,1.45099,1.52488,1.5876,1.6609,1.7,1.71007,1.73016,1.52488,1.64359,1.64359,1.69073,1.70055,1.70055,1.73016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59988,3.6177,0.339567,0.358122,0.0,0.0,-9999,-9999,-9999,-9999,0.19862,0.233942,2.17863,2.21621,0.0,0.0,-9999,-9999,-9999,-9999,3.59988,3.6177,0.339567,0.358122,0.0,0.0,-9999,-9999,-9999,-9999,0.19862,0.25014,2.17863,2.21725,0.0,0.0,-9999,-9999,-9999,-9999,3.51852,3.51938,3.59988,3.6177,3.74733,3.86405,3.87214,3.44895,3.51852,3.51938,3.59988,3.6177,3.6177,3.6177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.328351,-0.024308,-0.024308,0.19862,0.233942,0.25014,0.370228,-0.024308,0.19862,0.227497,0.233942,0.25014,0.365204,0.370228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07989,2.07989,2.02777,0.0193165,1.78915,1.82164,2.03998,2.04605,2.1216,2.14392,2.14392,1.84017,1.84017,2.00696,0.0297755,1.75963,1.78915,1.81782,2.04605,2.1216,2.14392,2.35222,0.37934,0.37934,0.361514,0.0140421,0.114759,0.264271,0.349248,0.39144,0.402468,0.453191,0.453191,0.349248,0.17927,0.377807,0.0319385,0.114759,0.17927,0.264271,0.37934,0.453191,0.45428,0.664582,3.18343,3.78933,3.19552,0.0476752,2.75307,2.88576,2.98653,3.18343,3.22233,3.34711,3.78933,3.18343,2.88576,3.01349,0.109899,0.93221,2.75307,2.78694,3.18343,3.22233,3.39434,3.78933,3.46877,3.46877,3.03512,0.0492202,2.42893,2.80527,2.80527,2.8666,3.38014,3.39464,3.46877,2.80535,2.42893,2.99838,0.124675,1.34858,2.42893,2.78677,2.91156,3.39464,3.55349,4.03172,-9999,-9999
200105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.32,14.277,2.243,17.546,3.188,16.32,0.0,14.277,2.243,0.0,17.546,3.188,0.0,460.667,-9999,-9999,223.002,223.002,0.0,-9999,-9999,343.002,343.002,0.0,-9999,-9999,367.18,367.18,0.0,-9999,-9999,5.347,5.347,0.0,97.2,97.2,0.0,8.256,8.256,0.0,4.028,4.028,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,34.3889,0.0,72.0568,0.0,90.8487,1.244,58.1989,0.0,73.3767,1.1209,1.0,2,9.0,15.0,0.0,0.0,1.65331,1.68245,0.0,0.0,-9999,0.136637,-9999,0.139644,1.65331,1.69253,0.0,0.0,-9999,0.136637,-9999,0.139644,1.62332,1.6581,0.0,0.0,0.0197574,0.00937407,1.4514,1.51951,1.58376,1.65331,1.69232,1.71097,1.72102,1.51951,1.63488,1.63488,1.68245,1.69253,1.69253,1.72102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6675,3.66766,0.239509,0.273467,0.0,0.0,-9999,0.18036,-9999,0.185695,0.348634,0.39346,2.21302,2.26266,0.0,0.0,-9999,0.192666,-9999,0.206501,3.6675,3.66766,0.239509,0.273467,0.0,0.0,-9999,0.18036,-9999,0.185695,0.348634,0.409004,2.21302,2.26194,0.0,0.0,-9999,0.192666,-9999,0.206501,3.57927,3.58028,3.6675,3.66766,3.8326,3.96034,3.98645,3.50288,3.57927,3.58028,3.6675,3.66766,3.66766,3.66766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.154046,0.142338,0.142338,0.348634,0.39346,0.409004,0.505967,0.142338,0.348634,0.372546,0.39346,0.409004,0.49726,0.505967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.73318,2.73318,2.68879,0.0162877,2.4865,2.51482,2.70019,2.70523,2.76738,2.78557,2.78557,2.53088,2.53088,2.6678,0.0247103,2.44661,2.4865,2.50884,2.70523,2.76738,2.78557,2.92303,1.04066,1.04066,1.03069,0.0115357,0.816528,0.96699,1.01774,1.04636,1.07035,1.10312,1.10312,1.01774,0.877569,1.04448,0.0275423,0.813142,0.877569,0.96699,1.04066,1.10312,1.13096,1.26553,3.93705,4.6864,3.92506,0.0621205,3.32065,3.48309,3.67868,3.93705,3.96914,4.03995,4.6864,3.93705,3.48309,3.60733,0.119685,1.39705,3.12168,3.35643,3.69481,3.9563,4.03995,4.6864,3.50721,3.50721,3.04734,0.0474298,2.45396,2.83101,2.83101,2.8929,3.33499,3.34958,3.50721,2.83111,2.45396,2.99064,0.121876,1.35838,2.45396,2.81183,2.8929,3.34958,3.50721,3.92304,-9999,-9999
200106,22.788,0.801389,19.673,2.497,0.804167,24.461,3.954,0.8,20.963,18.709,2.275,22.169,3.652,21.538,0.801389,18.698,2.454,0.804167,23.05,3.9,0.8,486.22,298.45,0.793056,281.128,279.217,0.793056,365.391,0.793056,363.397,364.534,0.793056,396.31,0.793056,395.443,394.833,0.793056,11.339,0.801389,7.968,9.927,0.801389,97.364,97.362,0.747222,2.208,4.194,0.8,3.48,3.49,0.8,0.290304347826,0.601388888889,183.07384127,0.786111111111,610.602008929,0.786111111111,-9999,-9999,46.3667231219,0.651388888889,40.6713867219,0.743055555556,447.1710687,0.786111111111,371.816,0.801389,27.215,0.793056,-9999,-9999,17.992,0.786111,99.759,0.773611,125.775,1.25741,32.1555,0.775,40.5414,0.855962,0.747222,1,8.33333,15.6667,7.96667,11.6333,-3.00414,-3.05363,0.731944,0.743056,0.120897,0.127355,0.176667,0.133059,-3.00414,-3.04085,0.731944,0.747222,0.120897,0.120555,0.176667,0.126566,-3.08897,-3.03025,0.727743,0.744201,0.0156273,0.0063601,-3.28821,-3.23419,-3.13907,-3.05363,-3.02108,-2.97655,-2.97491,-3.10947,-3.05363,-3.05363,-3.0318,-3.00414,-2.97655,-2.97491,0.672222,0.694444,0.720833,0.743056,0.734722,0.755556,0.740278,0.725,0.743056,0.743056,0.751389,0.731944,0.755556,0.740278,4.08299,4.03978,0.613041,0.769493,0.766667,0.766667,0.0700232,0.0862951,0.122489,0.0942203,-6.67802,-6.73578,6.74084,6.75412,0.714444,0.73125,0.190337,0.186138,0.289013,0.19409,4.08299,4.00871,0.613041,0.777676,0.766667,0.770833,0.0700232,0.0863603,0.122489,0.0942801,-6.67802,-6.69905,6.74084,6.76323,0.714444,0.735417,0.190337,0.174981,0.289013,0.183418,3.99628,4.00261,4.01721,4.05276,4.11298,4.20361,4.42146,3.99632,4.00735,4.00871,4.01721,4.0506,4.08299,4.12616,0.759259,0.759259,0.775,0.755093,0.7625,0.706481,0.727315,0.759259,0.779167,0.770833,0.775,0.779167,0.766667,0.7625,-7.27783,-7.11299,-6.95029,-6.77542,-6.6905,-6.67802,-6.62447,-6.78837,-6.73578,-6.73578,-6.69905,-6.67802,-6.6258,-6.62447,0.684583,0.699444,0.701667,0.71,0.739583,0.714444,0.74375,0.707917,0.73125,0.73125,0.735417,0.714444,0.74375,0.74375,4.45647,4.45647,4.45429,0.00914159,4.3095,4.35502,4.45647,4.46746,4.48881,4.48881,4.4993,4.35502,4.35502,4.44753,0.0151595,4.3095,4.31568,4.35139,4.46746,4.48881,4.5163,4.60952,7.49733,7.49733,7.48454,0.00670705,7.35915,7.44006,7.46188,7.49733,7.52061,7.52109,7.52109,7.47421,7.35915,7.5365,0.0225724,7.35915,7.41977,7.46188,7.49733,7.52109,7.69156,7.86306,4.32362,4.6386,4.32674,0.0284389,4.00572,4.12456,4.2509,4.32362,4.41223,4.41223,4.6386,4.32362,4.12456,4.20401,0.039017,3.65603,4.00572,4.02083,4.20662,4.33671,4.41223,4.6386,7.45814,7.45814,7.2947,0.0173051,7.20531,7.21044,7.21687,7.24762,7.43186,7.45814,7.45814,7.20531,7.21044,7.40713,0.0608865,6.98291,7.20531,7.21687,7.3077,7.53591,7.55541,7.93174,-9999,-9999
