TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
200511,10.649,1.0,8.057,3.58,1.0,13.904,4.364,1.0,10.441,9.017,2.825,12.234,3.243,10.649,1.0,8.057,3.58,1.0,13.904,4.364,1.0,227.776,151.28,1.0,140.56,151.28,1.0,-9999,-9999,282.021,282.021,0.0,298.184,1.0,295.969,298.184,1.0,6.113,1.0,4.755,6.113,1.0,96.518,96.473,0.99375,0.021,0.107,1.0,4.642,4.403,0.961806,0.474378322274,0.655555555556,36.9023145833,1.0,278.593422222,1.0,346.27,0.998611,12.153,1.0,15.626,1.0,-5.1474,1.0,12.5219,0.997222,9.57752,0.236911,42.3852,0.998611,32.4188,0.6403,0.997222,1,26.7667,21.2333,26.7667,21.2333,1.44444,0.961806,0.0229274,0.0398148,1.44176,0.963889,0.0228549,0.0397731,1.45939,0.960313,0.0108845,1.41168,1.42074,1.42283,1.44176,1.45651,1.48584,1.5736,0.978472,0.973611,0.973611,0.963889,0.961806,0.954167,0.922222,1.47512,0.45262,0.965481,0.0308172,0.0510905,1.28779,0.589465,0.956108,0.0313796,0.0368213,1.47386,0.45124,0.965481,0.0307299,0.0510379,1.28353,0.583037,0.96087,0.0312757,0.0367328,1.4364,1.45041,1.45412,1.47386,1.4902,1.53191,1.60252,0.987654,0.980988,0.980988,0.965481,0.96721,0.959704,0.915259,1.2647,1.26686,1.26686,1.28353,1.29522,1.30539,1.40722,0.966943,0.963906,0.963906,0.96087,0.95452,0.946584,0.930711,1.56179,1.55958,1.56976,0.0084066,1.53494,1.54132,1.54607,1.55958,1.57416,1.5921,1.61364,0.122099,0.117814,0.110367,0.00415468,0.0400437,0.102551,0.114899,0.117814,0.122099,0.123271,0.126197,3.22548,3.22542,2.99937,0.109576,1.23528,2.15523,3.00093,3.22548,3.33096,3.5079,3.59663,0.389599,0.389584,0.485906,0.0276728,0.105206,0.327575,0.389599,0.54518,0.607407,0.666603,0.696952,-9999,-9999
200512,2.593,1.0,0.584,2.893,1.0,5.386,3.666,1.0,2.119,0.681,2.434,4.117,3.003,2.593,1.0,0.584,2.893,1.0,5.386,3.666,1.0,193.374,117.294,1.0,113.988,117.294,1.0,-9999,-9999,251.471,251.471,0.0,243.78,1.0,258.669,243.78,1.0,3.838,1.0,1.641,3.838,1.0,96.717,96.62,0.999328,0.297,0.226,0.999328,3.985,3.921,0.946909,0.409801961461,0.745967741935,17.5897909946,0.998655913978,208.959915609,0.999327956989,346.285,1.0,5.821,1.0,14.501,1.0,-6.61156,1.0,7.00735,1.0,5.31074,0.171386,26.8871,1.0,20.3772,0.583141,2.0,2,27.9032,20.0968,27.9032,19.9032,0.653124,0.997312,0.0129928,0.0257135,0.645365,0.997312,0.0129524,0.0256931,0.678007,0.991851,0.0145153,0.62938,0.643531,0.64379,0.646742,0.661933,0.68791,0.777088,0.997984,0.997312,0.997312,0.997312,0.997312,0.99664,0.981183,0.678388,0.315923,1.0,0.0145492,0.018744,0.561944,0.620513,0.993548,0.0221726,0.0425765,0.672506,0.315822,1.0,0.0144035,0.0186311,0.552218,0.620774,0.993548,0.0221594,0.0425696,0.652137,0.668434,0.671078,0.67573,0.686457,0.692069,0.735492,1.0,1.0,1.0,1.0,1.0,1.0,0.985023,0.543606,0.547764,0.549001,0.552636,0.570837,0.620459,0.76874,0.995161,0.993548,0.993548,0.993548,0.993548,0.991935,0.975806,0.690895,0.685285,0.709178,0.0125598,0.665103,0.682165,0.685112,0.689021,0.712138,0.717598,0.746376,0.0425177,0.0399207,0.031171,0.00453884,-0.0434577,0.0225851,0.0323896,0.0404363,0.0425191,0.0442894,0.0535052,0.647092,0.642296,0.749984,0.0166311,0.642296,0.648877,0.657877,0.722312,0.778733,0.877567,0.921805,0.0398496,0.0375513,0.0832887,0.00730992,0.0375513,0.0408108,0.0529959,0.0660868,0.102897,0.131533,0.170724,-9999,-9999
200601,7.986,1.0,5.657,3.198,1.0,11.053,4.099,1.0,7.531,5.988,2.739,9.549,3.441,7.986,1.0,5.657,3.198,1.0,11.053,4.099,1.0,210.15,135.524,1.0,135.253,135.524,1.0,-9999,-9999,264.163,264.163,0.0,269.638,1.0,274.166,269.638,1.0,6.258,1.0,4.1,6.258,1.0,96.511,96.382,1.0,0.31,0.265,1.0,4.619,4.301,0.950941,0.441542190663,0.693548387097,22.70275,1.0,244.718433468,1.0,355.709,1.0,7.322,1.0,16.021,1.0,-3.40496,1.0,9.87671,0.999328,7.41646,0.218084,24.8541,1.0,18.663,0.603185,0.999328,1,27.2581,20.7419,27.2258,20.7097,0.757337,0.987903,0.011679,0.0294454,0.751182,0.991935,0.0116692,0.0294415,0.761886,0.987063,0.0081561,0.717156,0.730137,0.731761,0.751182,0.765021,0.784197,0.827964,0.993952,0.992608,0.991935,0.991935,0.987231,0.983199,0.977151,0.58981,0.2922,0.996416,0.0142764,0.0316646,0.91142,0.483203,0.976728,0.0180667,0.0291449,0.582041,0.295995,1.0,0.0142676,0.0316606,0.908027,0.483355,0.981336,0.0180457,0.0291319,0.545227,0.558179,0.560227,0.582041,0.59714,0.614707,0.659414,1.0,1.0,1.0,1.0,0.996416,0.991637,0.984468,0.879596,0.892722,0.893824,0.908027,0.918077,0.938461,0.977132,0.985945,0.982873,0.981336,0.981336,0.975192,0.972043,0.967435,0.635188,0.621168,0.632232,0.00595043,0.593415,0.601598,0.605878,0.621168,0.641747,0.655219,0.702367,-0.123633,-0.130014,-0.129654,0.0028117,-0.16432,-0.129814,-0.128539,-0.127263,-0.123633,-0.122086,-0.120925,1.00041,1.00065,0.935308,0.0145481,0.787013,0.848336,0.85716,0.947596,1.007,1.01562,1.03306,0.0925095,0.0926532,0.0620193,0.00556948,0.0106715,0.0275203,0.0342326,0.0444457,0.0956895,0.0965856,0.0992592,-9999,-9999
200602,4.275,1.0,1.997,3.222,1.0,6.888,3.798,1.0,4.471,2.312,3.048,6.926,3.807,4.275,1.0,1.997,3.222,1.0,6.888,3.798,1.0,268.495,169.187,1.0,172.091,169.187,1.0,-9999,-9999,258.052,258.052,0.0,252.755,1.0,266.704,252.755,1.0,4.591,1.0,3.16,4.591,1.0,96.759,96.684,1.0,0.125,0.307,1.0,4.063,4.116,0.931548,0.423664003497,0.724702380952,49.2763778021,0.999255952381,308.425443452,1.0,381.484,0.997024,6.254,1.0,15.959,1.0,-3.09494,1.0,8.09737,0.994048,6.96303,0.172295,52.5525,0.997768,45.1905,0.625544,0.993304,1,25.5357,22.4643,25.5357,22.4643,0.838071,0.975446,0.0124857,0.0481297,0.829109,0.975446,0.0127522,0.0481996,0.851119,0.971652,0.0115936,0.798359,0.805415,0.810762,0.829011,0.845888,0.898379,0.957151,0.981399,0.979911,0.979167,0.975446,0.975446,0.959077,0.950149,0.545715,0.245672,0.991429,0.0145053,0.0615379,1.10099,0.63542,0.957496,0.0197189,0.0344376,0.531192,0.254755,0.991429,0.0149722,0.0616496,1.09882,0.636217,0.957496,0.019995,0.0345964,0.490055,0.500055,0.503926,0.531023,0.556391,0.619662,0.668772,1.0,0.998571,0.998571,0.991429,0.991429,0.964286,0.955714,1.08203,1.08548,1.09192,1.09882,1.10586,1.14194,1.20689,0.960602,0.959049,0.957496,0.957496,0.957496,0.952838,0.943078,0.55538,0.527231,0.555067,0.0107499,0.496416,0.509008,0.514427,0.527231,0.568682,0.597367,0.664203,-0.283588,-0.301878,-0.296051,0.00176337,-0.310009,-0.301916,-0.301035,-0.296407,-0.292948,-0.283588,-0.27904,0.884653,0.885518,0.925165,0.0195061,0.838812,0.843207,0.851599,0.884653,0.939006,0.986344,1.10195,0.0,0.0,0.000286968,0.000189615,0.0,0.0,0.0,0.0,0.0,0.0,0.00110403,-9999,-9999
200603,11.462,1.0,8.97,2.587,1.0,13.854,3.694,1.0,11.442,9.405,2.694,13.398,3.33,11.462,1.0,8.97,2.587,1.0,13.854,3.694,1.0,345.31,188.281,1.0,199.093,188.281,1.0,-9999,-9999,300.702,300.702,0.0,303.953,1.0,318.779,303.953,1.0,7.396,1.0,5.47,7.396,1.0,96.434,96.417,1.0,3.206,1.565,1.0,4.787,4.68,0.951613,0.461111126562,0.769489247312,64.9027560484,1.0,338.258219758,1.0,370.975,0.999328,10.776,1.0,21.279,1.0,1.4927,1.0,14.2411,0.997984,12.1745,0.245615,59.8512,0.999328,51.1659,0.631302,0.997984,1,23.4194,24.5806,23.4194,24.4839,1.27834,0.978495,0.0136793,0.0492518,1.26091,0.977823,0.0140606,0.0493591,1.29993,0.974546,0.0170499,1.23316,1.24283,1.24472,1.26091,1.30289,1.33746,1.41815,0.981855,0.979839,0.978495,0.977823,0.975806,0.975134,0.969758,1.11238,0.48899,0.994502,0.0192471,0.0565608,1.34845,0.642395,0.963966,0.0177285,0.0429319,1.09518,0.498254,0.994502,0.0201,0.0568567,1.33227,0.647653,0.962676,0.0182518,0.0431507,1.06299,1.07059,1.07379,1.09426,1.13394,1.17696,1.2988,0.997307,0.997307,0.994502,0.994502,0.993158,0.993158,0.991692,1.30878,1.32128,1.3219,1.33227,1.37486,1.39948,1.43791,0.967887,0.964016,0.964016,0.962676,0.959817,0.958414,0.949054,1.32814,1.32709,1.35812,0.0161551,1.29608,1.30085,1.30337,1.32605,1.35056,1.38846,1.4779,0.0510481,0.0661745,0.0581887,0.00176617,0.0405469,0.0477217,0.0497998,0.0586483,0.0663544,0.0713081,0.0719124,1.16498,1.16313,1.31022,0.040988,1.14066,1.14367,1.1451,1.1644,1.40079,1.52341,1.88585,0.0184222,0.0166728,0.0102558,0.00132506,0.0,0.0,0.0,0.00698249,0.016847,0.017114,0.0264432,-9999,-9999
200604,18.367,1.0,14.871,2.849,1.0,21.118,4.501,1.0,19.027,16.509,2.954,21.013,4.115,18.367,1.0,14.871,2.849,1.0,21.118,4.501,1.0,417.054,267.277,1.0,264.553,267.277,1.0,-9999,-9999,331.819,331.819,0.0,351.796,1.0,356.771,351.796,1.0,10.727,1.0,10.68,10.727,1.0,96.05,96.052,1.0,4.999,2.697,1.0,4.993,4.972,0.956944,0.475466261591,0.784027777778,111.828590411,0.998611111111,472.424505556,1.0,380.331,0.995139,16.564,1.0,24.945,1.0,5.78569,1.0,34.4434,0.99375,32.3597,0.416687,78.1629,0.995833,73.4342,0.669385,0.992361,1,21.1333,26.8667,21.1333,26.8667,1.63937,0.978472,0.0192427,0.0258605,1.63885,0.978472,0.0191639,0.0258019,1.64354,0.977014,0.00574753,1.61611,1.61954,1.6212,1.63803,1.6441,1.65409,1.70881,0.981944,0.981944,0.981944,0.977778,0.977778,0.976389,0.965278,2.49098,0.491097,0.989394,0.019706,0.0293413,0.925229,1.34257,0.970747,0.0292175,0.0320349,2.49154,0.495505,0.989394,0.0201476,0.0296397,0.923687,1.34754,0.970747,0.0289381,0.0317803,2.46327,2.46632,2.46845,2.49043,2.4976,2.5098,2.57642,0.990909,0.990909,0.990909,0.989394,0.989394,0.986364,0.983333,0.900743,0.910735,0.911457,0.922314,0.93189,0.937008,0.975954,0.979168,0.975553,0.975553,0.970747,0.969512,0.969512,0.952347,2.68987,2.70866,2.70055,0.00525773,2.67482,2.67972,2.68236,2.68918,2.70823,2.71577,2.72843,1.05109,1.06981,1.05702,0.00230956,1.01962,1.04419,1.04675,1.05906,1.0682,1.06981,1.07731,2.1864,2.18632,2.25762,0.0360215,2.11667,2.12022,2.13238,2.18639,2.2373,2.31605,2.85071,0.921435,0.915772,0.946749,0.0126742,0.886729,0.891305,0.897872,0.915772,0.945826,0.981976,1.1483,-9999,-9999
200605,21.297,1.0,18.231,2.122,1.0,23.383,3.629,1.0,21.263,18.959,2.156,22.834,3.568,21.297,1.0,18.231,2.122,1.0,23.383,3.629,1.0,464.939,279.703,1.0,287.3,279.703,1.0,-9999,-9999,359.994,359.994,0.0,390.072,1.0,391.171,390.072,1.0,9.784,1.0,9.916,9.784,1.0,96.129,96.174,1.0,3.366,2.965,1.0,4.281,4.407,0.921371,0.420027954887,0.799731182796,137.825764565,0.997311827957,495.185268145,1.0,368.914,0.999328,19.589,1.0,24.566,1.0,5.79163,1.0,91.3223,0.998656,88.1027,0.533099,45.1763,0.998656,43.5836,0.591482,0.995296,1,19.3548,28.6452,19.3226,28.6452,-2.33918,0.956989,0.0604459,0.0626288,-2.34306,0.979167,0.0597166,0.0619252,-2.34509,0.964785,0.00540687,-2.38178,-2.3645,-2.36154,-2.34679,-2.33968,-2.33172,-2.32707,0.990591,0.987231,0.920027,0.979167,0.979167,0.947581,0.930108,3.63955,1.30391,0.933871,0.0887241,0.0929372,-6.18421,5.81168,0.973696,0.0779429,0.078742,3.61541,1.32201,0.983871,0.0855031,0.0898674,-6.17289,5.82769,0.976,0.0771966,0.0780034,3.56334,3.57588,3.58172,3.58975,3.62338,3.63121,3.63955,0.869185,1.0,1.0,0.983871,0.983871,0.912903,0.933871,-6.21158,-6.18425,-6.1809,-6.17405,-6.16637,-6.16187,-6.14456,0.984064,0.972544,0.977152,0.976,0.972504,0.969087,0.965671,4.18092,4.21336,4.18806,0.00455156,4.16208,4.17287,4.17433,4.18591,4.19559,4.21336,4.22218,6.52755,6.55641,6.53316,0.00776867,6.48978,6.50727,6.51316,6.54491,6.55285,6.56156,6.57917,4.10573,4.10899,4.07353,0.0248308,3.96706,3.97356,3.97901,4.04583,4.10899,4.15479,4.19909,6.45177,6.45938,6.46733,0.016745,6.39328,6.39518,6.40581,6.4561,6.4682,6.4813,6.59567,-9999,-9999
200606,25.249,1.0,21.522,2.314,1.0,27.486,4.17,1.0,25.297,22.62,1.992,26.903,3.866,25.249,1.0,21.522,2.314,1.0,27.486,4.17,1.0,484.115,314.75,1.0,314.078,314.75,1.0,-9999,-9999,373.932,373.932,0.0,411.444,1.0,408.19,411.444,1.0,14.879,1.0,14.655,14.879,1.0,96.391,96.451,1.0,1.653,1.87,1.0,3.899,4.025,0.904167,0.409121540727,0.6875,160.565683717,0.999305555556,569.716040278,1.0,355.59,0.999306,23.119,1.0,17.161,1.0,4.38881,1.0,115.675,0.999306,115.958,0.709252,39.9654,0.998611,40.0631,0.698088,0.997917,1,18.0,30.0,18.0,30.0,-2.7285,0.96875,0.0623553,0.0642264,-2.73773,0.967361,0.0613438,0.0632449,-2.73675,0.954931,0.00483875,-2.76231,-2.75274,-2.74609,-2.73612,-2.7285,-2.72196,-2.69384,0.920833,0.966667,0.967361,0.959028,0.96875,0.963194,0.964583,4.44325,1.09955,0.97037,0.0957061,0.153923,-6.87284,6.83079,0.967778,0.0782958,0.0937619,4.44375,1.12012,0.966667,0.0949675,0.153465,-6.88738,6.81489,0.967778,0.0754916,0.0914332,3.79759,4.25657,4.34695,4.44325,4.46065,4.49768,4.5471,0.857407,0.924074,0.953704,0.97037,0.953704,0.97037,0.964815,-6.90523,-6.90218,-6.89998,-6.88738,-6.86094,-6.799,-6.71279,0.962222,0.962222,0.962222,0.967778,0.971111,0.963333,0.94,4.60309,4.63733,4.56741,0.0288583,4.10302,4.44051,4.49171,4.6191,4.64308,4.66751,4.75238,7.32196,7.37507,7.30416,0.0284812,6.97803,7.18471,7.24523,7.36512,7.38581,7.3947,7.46129,4.87153,4.93779,4.92252,0.0292268,4.57167,4.81262,4.85481,4.93779,5.00716,5.08617,5.13937,7.86782,7.90929,7.88754,0.0174988,7.73261,7.8379,7.84625,7.89348,7.92334,7.96494,8.033,-9999,-9999
200607,28.471,1.0,24.638,2.107,1.0,30.918,4.219,1.0,28.326,25.975,1.829,29.829,3.449,28.471,1.0,24.638,2.107,1.0,30.918,4.219,1.0,474.106,307.873,1.0,299.502,307.873,1.0,-9999,-9999,400.025,400.025,0.0,439.318,1.0,440.049,439.318,1.0,18.971,1.0,19.482,18.971,1.0,96.366,96.413,1.0,1.05,1.919,1.0,3.933,3.908,0.96371,0.368979908499,0.778225806452,161.971057338,0.999327956989,565.425836207,0.998655913978,366.619,0.998656,25.844,1.0,15.076,1.0,6.52215,1.0,103.279,0.997312,106.333,0.642187,47.639,0.997312,49.0478,0.606355,0.995968,1,18.6774,29.3226,18.6774,29.3226,-1.30131,0.967742,0.0469249,0.0518111,-1.35075,0.969086,0.0480303,0.0528142,-1.32212,0.962668,0.00851023,-1.35778,-1.35075,-1.34505,-1.33805,-1.32474,-1.30682,-1.27282,0.987903,0.969086,0.989919,0.982527,0.965054,0.959005,0.952285,3.9376,1.19342,0.964158,0.0614325,0.0659228,-4.55105,4.83345,0.969151,0.0637333,0.0681712,3.89162,1.14976,0.971326,0.0625682,0.0669824,-4.60007,4.84151,0.967,0.0644368,0.0688294,3.82914,3.8743,3.87932,3.89904,3.91452,3.92213,3.93677,0.483965,1.0,0.969534,0.964158,0.996604,0.967742,0.967742,-4.60007,-4.59582,-4.59444,-4.58743,-4.57533,-4.54743,-4.45941,0.967,0.970226,0.980126,0.980126,0.960363,0.965888,0.934112,4.37198,4.4991,4.41494,0.0295552,3.97119,4.25184,4.32468,4.4973,4.5254,4.56804,4.59169,5.67645,5.84984,5.73706,0.0318496,5.2442,5.52492,5.63392,5.8372,5.85894,5.87128,5.93349,4.27473,4.24633,4.26538,0.0527255,3.84593,3.97908,4.04797,4.24633,4.45722,4.53776,4.76202,5.83046,5.81277,5.82278,0.0334128,5.60294,5.66016,5.68755,5.82928,5.92731,5.9993,6.09884,-9999,-9999
200608,27.885,1.0,24.737,2.196,1.0,30.19,3.956,1.0,28.398,26.583,1.737,29.732,2.947,27.885,1.0,24.737,2.196,1.0,30.19,3.956,1.0,435.564,263.685,1.0,251.693,263.685,1.0,-9999,-9999,413.987,413.987,0.0,446.005,1.0,457.095,446.005,1.0,16.621,1.0,18.49,16.621,1.0,96.3,96.332,1.0,1.216,3.397,1.0,3.219,3.48,0.903226,0.349716916963,0.724462365591,134.708286705,0.998655913978,483.930479839,1.0,373.12,0.995968,26.64,1.0,17.9,1.0,4.22619,1.0,70.3327,0.995968,69.4062,0.659206,61.5256,0.99664,60.7152,0.617722,0.993952,1,20.2903,27.7097,20.2903,27.6774,1.21129,0.96371,0.0392618,0.114,1.24039,0.967742,0.0395631,0.114104,1.15922,0.95247,0.0290254,0.67878,1.03483,1.12859,1.22498,1.24341,1.24888,1.25345,0.880376,0.93414,0.942204,0.967742,0.97379,0.973118,0.973118,3.00269,0.883462,0.992375,0.0545618,0.13648,-0.213908,2.42575,0.941858,0.0521537,0.0824283,3.03945,0.891529,0.998387,0.0543146,0.136381,-0.192124,2.44512,0.944205,0.0527288,0.0827934,2.58951,2.80935,2.92258,3.01769,3.04807,3.05955,3.06677,0.940057,0.947549,0.953624,0.992375,1.0,1.0,1.0,-0.792311,-0.317438,-0.272372,-0.197494,-0.192367,-0.189775,-0.187491,0.837385,0.925381,0.92888,0.952617,0.952351,0.954698,0.950225,3.29746,3.38382,3.24204,0.0658978,2.49531,3.10531,3.19862,3.34422,3.42757,3.43666,3.43994,2.0907,2.14343,2.08282,0.038491,1.81653,2.03835,2.06716,2.13662,2.18508,2.18955,2.19249,2.99556,3.03258,2.90452,0.0673016,2.05158,2.58573,2.70386,2.99556,3.15344,3.21801,3.34965,2.07917,2.07077,2.04177,0.0310602,1.57838,1.89112,1.9401,2.07077,2.14979,2.20037,2.23666,-9999,-9999
200609,20.173,1.0,17.299,2.676,1.0,22.703,4.009,1.0,20.279,18.477,2.506,21.864,3.416,20.173,1.0,17.299,2.676,1.0,22.703,4.009,1.0,373.262,214.03,0.96875,211.406,221.474,0.96875,-9999,-9999,353.965,353.965,0.0,384.544,0.96875,383.811,383.143,0.96875,9.17,1.0,9.61,9.17,1.0,96.402,96.403,1.0,1.926,1.22,1.0,3.527,3.766,0.922222,0.391645930736,0.620138888889,105.487605556,0.997222222222,346.345371528,1.0,363.73,0.997222,20.556,1.0,17.484,1.0,-2.40575,1.0,68.1149,0.996528,64.1529,0.58659,45.8579,0.997917,43.1905,0.601893,0.99375,1,22.4,25.6,22.4,25.6,0.183741,0.94375,0.0419107,0.0439859,0.174896,0.947917,0.0414756,0.0435715,0.172734,0.927222,0.00716748,0.122264,0.157039,0.165543,0.173282,0.179993,0.183741,0.190072,0.905556,0.952083,0.95,0.947917,0.947917,0.94375,0.943056,3.35087,0.676447,0.977273,0.0547697,0.0603595,-2.58993,3.55524,0.914709,0.0594496,0.0620972,3.34676,0.670865,0.981818,0.0536911,0.0593825,-2.60223,3.55375,0.918658,0.0583855,0.0610793,3.28631,3.30563,3.34144,3.34676,3.35512,3.35637,3.36952,0.930303,0.939394,0.981818,0.981818,0.963636,0.981818,0.977273,-2.64553,-2.6258,-2.61613,-2.60121,-2.59929,-2.58993,-2.57868,0.883684,0.925175,0.922504,0.85553,0.918658,0.914709,0.910761,3.86229,3.97322,3.81488,0.0499247,2.85575,3.82801,3.85727,3.89347,3.91378,3.91837,3.95661,3.7065,3.79832,3.64214,0.0532876,2.82333,3.66147,3.6818,3.72248,3.73489,3.74014,3.78332,3.3237,3.32827,3.49788,0.113848,2.21727,2.89557,3.25989,3.31905,3.52458,4.36254,4.74804,3.4512,3.44334,3.49827,0.0443375,3.03183,3.30132,3.40752,3.43793,3.47848,3.78461,3.94965,-9999,-9999
