TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200501,20.182,1.0,17.596,3.76,1.0,22.782,5.431,1.0,21.545,18.977,3.135,24.126,4.958,20.182,1.0,17.596,3.76,1.0,22.782,5.431,1.0,355.315,242.408,1.0,242.744,242.408,1.0,-9999,-9999,311.852,311.852,0.0,303.344,1.0,312.258,303.344,1.0,20.464,1.0,24.402,20.464,1.0,95.185,95.185,0.0,0.0,0.0,1.0,3.105,2.949,0.998656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.715,27.732,26.944,-9999,1.0,0.304435,1.0,-9999,6.89,7.946,4.313,-9999,-9999,-9999,-9999,1.0,1.0,0.305108,-9999,-9999,-9999,-9999,-5.0013,0.15121,5.06751,0.090726,4.0137,0.126546,47.6226,0.090726,37.7193,0.734782,1.0,2,24.0645,23.9355,8.32258,8.3871,-1.74819,-1.76387,0.0826613,0.0900538,0.0301977,0.0324591,0.0365247,0.0324591,-1.75071,-1.76387,0.0826613,0.0900538,0.0302701,0.0324591,0.0365846,0.0324591,-1.75152,-1.76387,0.0830309,0.0900538,0.00444213,3.55556e-17,-1.8319,-1.7683,-1.76093,-1.74819,-1.74549,-1.72721,-1.70811,-1.76387,-1.76387,-1.76387,-1.76387,-1.76387,-1.76387,-1.76387,0.077957,0.0813172,0.0813172,0.0826613,0.0853495,0.0860215,0.0840054,0.0900538,0.0900538,0.0900538,0.0900538,0.0900538,0.0900538,0.0900538,1.8493,1.57395,0.250533,0.240675,0.102151,0.110215,0.0223114,0.0319446,0.0903479,0.0319446,-5.23748,-4.99093,4.25953,4.45538,0.063172,0.0698925,0.0535821,0.0537872,0.122498,0.0537872,1.84476,1.57395,0.248073,0.240675,0.102151,0.110215,0.0226334,0.0319446,0.090428,0.0319446,-5.2378,-4.99093,4.25895,4.45538,0.063172,0.0698925,0.0535997,0.0537872,0.122506,0.0537872,1.69148,1.69593,1.69602,1.84476,1.8696,1.87103,1.95716,1.57395,1.57395,1.57395,1.57395,1.57395,1.57395,1.57395,0.103495,0.103495,0.103495,0.102151,0.0981183,0.0981183,0.0913978,0.110215,0.110215,0.110215,0.110215,0.110215,0.110215,0.110215,-5.52191,-5.29814,-5.28135,-5.23748,-5.07817,-5.07783,-5.07764,-4.99093,-4.99093,-4.99093,-4.99093,-4.99093,-4.99093,-4.99093,0.0645161,0.0645161,0.0645161,0.063172,0.0672043,0.0672043,0.0658602,0.0698925,0.0698925,0.0698925,0.0698925,0.0698925,0.0698925,0.0698925,1.72289,1.72289,1.72289,3.55556e-17,1.72289,1.72289,1.72289,1.72289,1.72289,1.72289,1.72289,1.88147,1.88147,1.8725,0.00660904,1.84428,1.84428,1.84428,1.88147,1.88463,1.89121,1.89121,3.48676,3.48676,3.48676,7.11112e-17,3.48676,3.48676,3.48676,3.48676,3.48676,3.48676,3.48676,3.62966,3.63218,3.62402,0.0104204,3.55239,3.57149,3.58977,3.62966,3.65146,3.65214,3.66477,1.87944,1.87944,1.87944,1.06667e-16,1.87944,1.87944,1.87944,1.87944,1.87944,1.87944,1.87944,1.77867,1.03292,1.43147,0.24067,0.00153891,0.64372,0.659817,1.05195,1.84149,1.84306,1.84978,7.1784,7.1784,7.1784,9.95557e-16,7.1784,7.1784,7.1784,7.1784,7.1784,7.1784,7.1784,5.72224,3.8309,5.7044,0.284706,3.64757,3.83473,3.83485,6.53954,7.25354,7.25385,7.25448,-9999,-9999
200502,27.619,1.0,24.594,3.904,1.0,30.531,5.851,1.0,28.313,25.411,3.108,31.102,5.116,27.619,1.0,24.594,3.904,1.0,30.531,5.851,1.0,389.638,263.84,1.0,262.306,263.84,1.0,-9999,-9999,341.007,341.007,0.0,347.691,1.0,354.283,347.691,1.0,33.861,1.0,34.487,33.861,1.0,94.952,95.018,0.428571,0.0,0.0,0.999256,3.318,3.362,1.0,-9999,-9999,58.4394399133,0.963541666667,536.471173109,0.950892857143,152.431548285,0.959821428571,305.378,0.713542,30.691,32.12,31.893,33.468,1.0,0.997768,1.0,0.997768,7.711,6.675,1.897,4.388,4.402,4.948,-9999,1.0,1.0,0.998512,0.998512,0.998512,0.998512,-9999,3.57494,0.997768,5.51218,0.713542,4.36589,0.0908025,70.2784,0.713542,55.6636,0.5052,0.689732,1,23.6071,24.3929,23.6071,23.6429,-2.74835,-2.7387,0.673363,0.713542,0.02118,0.0217993,0.0392641,0.0217993,-2.74484,-2.7387,0.674851,0.713542,0.0212379,0.0217993,0.0392953,0.0217993,-2.75599,-2.7387,0.684635,0.713542,0.00938362,3.55556e-16,-2.92918,-2.78194,-2.7764,-2.74835,-2.71841,-2.71581,-2.70801,-2.7387,-2.7387,-2.7387,-2.7387,-2.7387,-2.7387,-2.7387,0.672619,0.674851,0.675595,0.673363,0.700149,0.688988,0.688988,0.713542,0.713542,0.713542,0.713542,0.713542,0.713542,0.713542,1.35371,1.25735,0.343194,0.33921,0.688665,0.735054,0.0157478,0.018942,0.0320871,0.018942,-6.52197,-6.41048,4.83714,4.94004,0.658333,0.693214,0.0376367,0.0374172,0.0891955,0.0374172,1.36088,1.25735,0.339824,0.33921,0.691705,0.735054,0.016046,0.018942,0.0322345,0.018942,-6.52196,-6.41048,4.83715,4.94004,0.658333,0.693214,0.0376322,0.0374172,0.0891936,0.0374172,1.25684,1.30031,1.31037,1.3517,1.35425,1.35622,1.35777,1.25735,1.25735,1.25735,1.25735,1.25735,1.25735,1.25735,0.679348,0.731949,0.731949,0.688665,0.688665,0.710339,0.688665,0.735054,0.735054,0.735054,0.735054,0.735054,0.735054,0.735054,-6.77375,-6.58527,-6.57573,-6.52197,-6.42636,-6.42353,-6.42269,-6.41048,-6.41048,-6.41048,-6.41048,-6.41048,-6.41048,-6.41048,0.665774,0.66131,0.659821,0.658333,0.669762,0.672619,0.672619,0.693214,0.693214,0.693214,0.693214,0.693214,0.693214,0.693214,1.69836,1.69836,1.69836,0.0,1.69836,1.69836,1.69836,1.69836,1.69836,1.69836,1.69836,1.77742,1.78894,1.75334,0.0174082,1.43849,1.76365,1.77165,1.78415,1.79317,1.80011,1.81905,4.43706,4.43706,4.43706,4.26667e-16,4.43706,4.43706,4.43706,4.43706,4.43706,4.43706,4.43706,4.52577,4.53377,4.50933,0.00926677,4.36214,4.49702,4.50805,4.51751,4.53783,4.54909,4.55475,2.02919,2.02919,2.02919,7.11112e-17,2.02919,2.02919,2.02919,2.02919,2.02919,2.02919,2.02919,1.9204,1.10592,1.55229,0.259686,0.00166155,0.693156,0.696575,1.16975,1.98822,1.98992,1.99717,7.21952,7.21952,7.21952,7.11112e-16,7.21952,7.21952,7.21952,7.21952,7.21952,7.21952,7.21952,6.10665,4.20966,5.96525,0.270788,3.94409,4.21348,4.21616,6.71683,7.35949,7.3631,7.3651,-9999,-9999
200503,27.511,1.0,24.192,3.769,1.0,30.547,5.464,1.0,28.378,24.922,3.018,31.537,4.99,27.511,1.0,24.192,3.769,1.0,30.547,5.464,1.0,424.108,284.42,0.997984,289.765,284.657,0.997984,-9999,-9999,333.962,333.962,0.0,325.855,0.997984,344.129,325.86,0.997984,35.298,1.0,36.819,35.298,1.0,95.003,95.003,0.0,0.0,0.0,1.0,3.131,3.26,1.0,-9999,-9999,55.2923216798,0.999327956989,548.851051075,1.0,88.6968319892,1.0,296.212,0.0,32.635,33.336,33.435,34.431,1.0,1.0,1.0,1.0,7.497,6.495,1.704,4.4,4.468,5.0,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,2.00994,1.0,6.39583,0.0,5.06579,0.323129,82.1273,0.0,65.0486,1.70706,1.0,2,22.9355,25.0645,0.741935,0.16129,-3.27891,-3.22729,0.0,0.0,0.10636,0.115902,0.116572,0.115902,-3.2673,-3.22729,0.0,0.0,0.167552,0.115902,0.174213,0.115902,-3.28854,-3.22729,0.0,0.0,0.0124388,2.13334e-16,-3.51542,-3.32644,-3.31682,-3.27838,-3.23347,-3.23101,-3.22578,-3.22729,-3.22729,-3.22729,-3.22729,-3.22729,-3.22729,-3.22729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09591,1.02997,0.263,0.197998,0.0,0.0,0.0973446,0.127858,0.101484,0.127858,-7.0543,-6.89829,4.94582,5.12223,0.0,0.0,0.278208,0.212788,0.294908,0.212788,1.11866,1.02997,0.248537,0.197998,0.0,0.0,0.178232,0.127858,0.180526,0.127858,-7.05365,-6.89829,4.94691,5.12223,0.0,0.0,0.381265,0.212788,0.393616,0.212788,0.910489,1.04827,1.05775,1.09087,1.09591,1.10564,1.11454,1.02997,1.02997,1.02997,1.02997,1.02997,1.02997,1.02997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.32133,-7.13105,-7.12044,-7.05392,-6.94306,-6.9354,-6.93469,-6.89829,-6.89829,-6.89829,-6.89829,-6.89829,-6.89829,-6.89829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61346,1.61346,1.61346,3.55556e-17,1.61346,1.61346,1.61346,1.61346,1.61346,1.61346,1.61346,1.75861,1.77648,1.7342,0.0213264,1.33193,1.73687,1.75024,1.7651,1.79072,1.79315,1.82215,4.84075,4.84075,4.84075,4.26667e-16,4.84075,4.84075,4.84075,4.84075,4.84075,4.84075,4.84075,5.03752,5.04378,5.02273,0.0108177,4.84736,4.97934,5.01282,5.03752,5.06165,5.07039,5.08115,2.0284,2.0284,2.0284,7.11112e-17,2.0284,2.0284,2.0284,2.0284,2.0284,2.0284,2.0284,1.91965,1.05768,1.6246,0.256574,0.00166089,0.696304,0.883227,1.3438,1.98745,1.98914,1.99639,7.52928,7.52928,7.52928,5.68889e-16,7.52928,7.52928,7.52928,7.52928,7.52928,7.52928,7.52928,6.4667,4.85898,6.46214,0.246463,4.67791,4.86089,4.90037,7.05004,7.68856,7.69247,7.69458,-9999,-9999
200504,31.165,1.0,27.873,3.671,1.0,33.951,5.489,1.0,31.283,27.848,2.945,34.19,4.869,31.165,1.0,27.873,3.671,1.0,33.951,5.489,1.0,443.205,255.411,0.974306,300.56,261.936,0.974306,-9999,-9999,357.702,357.702,0.0,370.463,0.974306,378.347,370.051,0.974306,43.109,1.0,40.276,43.109,1.0,94.852,94.852,0.0,0.271,0.0,1.0,2.717,3.231,1.0,-9999,-9999,54.8860076389,1.0,545.43881875,1.0,88.2302208333,1.0,289.825,0.0,34.194,36.753,35.52,37.57,1.0,1.0,1.0,1.0,7.302,6.348,1.64,4.393,4.59,5.092,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,3.08402,1.0,7.79922,0.0,5.73152,-9999,79.6263,0.0,58.5161,-9999,1.0,2,22.0,26.0,0.0,0.0,-3.17246,-3.09096,0.0,0.0,-9999,-9999,-9999,-9999,-3.15889,-3.09096,0.0,0.0,-9999,-9999,-9999,-9999,-3.16692,-3.09096,0.0,0.0,0.0123035,2.13334e-16,-3.3985,-3.19722,-3.19487,-3.17123,-3.10942,-3.10634,-3.1025,-3.09096,-3.09096,-3.09096,-3.09096,-3.09096,-3.09096,-3.09096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.965593,0.929322,0.296199,0.251641,0.0,0.0,-9999,-9999,-9999,-9999,-6.46098,-6.2853,4.45294,4.59396,0.0,0.0,-9999,-9999,-9999,-9999,0.993376,0.929322,0.289877,0.251641,0.0,0.0,-9999,-9999,-9999,-9999,-6.46034,-6.2853,4.45418,4.59396,0.0,0.0,-9999,-9999,-9999,-9999,0.770433,0.949474,0.956204,0.962912,0.966499,0.991054,0.993791,0.929322,0.929322,0.929322,0.929322,0.929322,0.929322,0.929322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.69798,-6.49707,-6.49435,-6.46098,-6.34819,-6.33497,-6.33318,-6.2853,-6.2853,-6.2853,-6.2853,-6.2853,-6.2853,-6.2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04546,2.04546,2.04546,7.11112e-17,2.04546,2.04546,2.04546,2.04546,2.04546,2.04546,2.04546,2.36997,2.387,2.33357,0.0217165,1.99068,2.27257,2.35008,2.37396,2.387,2.39563,2.41529,5.13642,5.13642,5.13642,4.26667e-16,5.13642,5.13642,5.13642,5.13642,5.13642,5.13642,5.13642,5.54244,5.54589,5.50049,0.0137737,5.37908,5.44556,5.46031,5.51434,5.55876,5.56882,5.57807,2.09572,2.09572,2.09572,1.42222e-16,2.09572,2.09572,2.09572,2.09572,2.09572,2.09572,2.09572,1.98336,1.03717,1.76724,0.264434,0.00171602,0.719412,1.03717,1.59145,2.05515,2.05533,2.40949,7.25816,7.25816,7.25816,1.13778e-15,7.25816,7.25816,7.25816,7.25816,7.25816,7.25816,7.25816,6.17157,4.97745,6.37311,0.218835,4.85603,4.98039,4.99444,6.37324,7.40922,7.41577,7.41867,-9999,-9999
200505,30.963,1.0,28.163,3.053,1.0,33.332,4.455,1.0,30.759,27.634,2.649,33.402,4.074,30.963,1.0,28.163,3.053,1.0,33.332,4.455,1.0,445.338,265.446,1.0,285.786,265.446,1.0,-9999,-9999,373.408,373.408,0.0,398.374,1.0,400.986,398.374,1.0,37.821,1.0,34.97,37.821,1.0,94.938,94.938,0.0,0.593,0.168,1.0,2.519,3.277,1.0,-9999,-9999,60.507364711,0.985215053763,520.387490054,0.995967741935,82.8199361559,1.0,275.173,0.0,34.966,36.344,35.703,36.996,1.0,1.0,1.0,1.0,7.166,6.306,2.31,4.4,4.704,5.203,-9999,1.0,1.0,1.0,1.0,1.0,1.0,-9999,1.15367,1.0,10.0829,0.0,7.40973,-9999,74.146,0.0,54.4887,-9999,0.985215,1,22.0,26.0,0.0,0.0,-2.76645,-2.74173,0.0,0.0,-9999,-9999,-9999,-9999,-2.75439,-2.74173,0.0,0.0,-9999,-9999,-9999,-9999,-2.76865,-2.74173,0.0,0.0,0.00819615,4.26667e-16,-2.95024,-2.77542,-2.77077,-2.75991,-2.74205,-2.7295,-2.72751,-2.74173,-2.74173,-2.74173,-2.74173,-2.74173,-2.74173,-2.74173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08161,0.999882,0.352179,0.186046,0.0,0.0,-9999,-9999,-9999,-9999,-5.83684,-5.7237,4.55721,4.5988,0.0,0.0,-9999,-9999,-9999,-9999,1.10765,0.999882,0.323427,0.186046,0.0,0.0,-9999,-9999,-9999,-9999,-5.83741,-5.7237,4.55631,4.5988,0.0,0.0,-9999,-9999,-9999,-9999,0.81383,1.04973,1.06901,1.08113,1.10512,1.13358,1.13779,0.999882,0.999882,0.999882,0.999882,0.999882,0.999882,0.999882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.88949,-5.84956,-5.84419,-5.83684,-5.80189,-5.7976,-5.7957,-5.7237,-5.7237,-5.7237,-5.7237,-5.7237,-5.7237,-5.7237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23771,2.23771,2.23771,1.42222e-16,2.23771,2.23771,2.23771,2.23771,2.23771,2.23771,2.23771,2.71532,2.72905,2.67391,0.0181051,2.4414,2.63547,2.64941,2.71394,2.73441,2.73758,2.75184,4.97943,4.97943,4.97943,7.11112e-16,4.97943,4.97943,4.97943,4.97943,4.97943,4.97943,4.97943,5.48178,5.48344,5.44257,0.0127909,5.30772,5.38519,5.40506,5.45125,5.49412,5.50414,5.50835,2.09365,2.09365,2.09365,2.13334e-16,2.09365,2.09365,2.09365,2.09365,2.09365,2.09365,2.09365,1.9814,0.980833,1.85373,0.267008,0.00171433,0.718704,0.980833,1.79182,2.05313,2.06062,2.87835,7.37547,7.37547,7.37547,4.26667e-16,7.37547,7.37547,7.37547,7.37547,7.37547,7.37547,7.37547,6.21488,5.41689,6.64063,0.192459,5.35261,5.41926,5.48322,6.61785,7.51442,7.51966,7.52218,-9999,-9999
