TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-23.7,-23.83,1.44,-23.24,0.536,-23.7,0.0,-23.83,1.44,0.0,-23.24,0.536,0.0,13.6813,-9999,-9999,5.473,5.473,0.0,-9999,-9999,202.428,202.428,0.0,-9999,-9999,157.241,157.241,0.0,-9999,-9999,0.284,0.284,0.0,98.538,98.538,0.0,0.098,0.098,0.0,2.489,2.489,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.83956,0.0,0.0517466,-9999,2.17889,0.0,0.0293653,-9999,2.0,3,37.9355,10.0645,0.0,0.0,0.226953,0.236048,0.0,0.0,-9999,-9999,-9999,-9999,0.215216,0.233066,0.0,0.0,-9999,-9999,-9999,-9999,0.220816,0.241876,0.0,0.0,0.0176563,0.0157405,0.0401256,0.0481403,0.0880876,0.226953,0.274923,0.303145,0.405578,0.0481403,0.0858974,0.215216,0.236048,0.28605,0.357564,0.395874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.274254,0.257947,0.380578,0.426927,0.0,0.0,-9999,-9999,-9999,-9999,0.0125,0.12544,0.450804,0.433368,0.0,0.0,-9999,-9999,-9999,-9999,0.267709,0.25429,0.394612,0.428034,0.0,0.0,-9999,-9999,-9999,-9999,-0.0151765,0.12544,0.500785,0.433368,0.0,0.0,-9999,-9999,-9999,-9999,0.175853,0.187995,0.192335,0.262903,0.273878,0.28777,0.345308,0.181165,0.187995,0.25429,0.262903,0.273878,0.293978,0.332655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.480214,-0.449764,-0.29408,0.0125,0.315997,0.330768,0.569836,-0.480214,-0.29408,-0.0151765,0.12544,0.316298,0.541194,0.541194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0647009,0.0656686,0.0621503,0.00174836,0.0356671,0.051772,0.0581057,0.0629269,0.0656686,0.0701305,0.0799545,0.0671627,0.0589375,0.0604863,0.00181309,0.0365659,0.0462417,0.0548855,0.0599093,0.0655197,0.0701305,0.0801467,-0.171347,-0.167397,-0.179726,0.0156871,-0.353079,-0.303397,-0.217948,-0.170379,-0.157111,-0.0275954,-0.0123416,-0.150076,-0.156279,-0.16033,0.0173592,-0.353079,-0.303397,-0.21263,-0.167576,-0.142174,-0.0117567,0.00286107,0.0739386,0.0740832,0.0739626,0.000304665,0.0708992,0.0728974,0.0729255,0.0740832,0.0742136,0.0745619,0.0748689,0.0742136,0.0708206,0.0744359,0.000456012,0.0708992,0.0728974,0.0732935,0.0740832,0.0741582,0.0743409,0.0828419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
201002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.642,-16.416,2.157,-14.248,1.993,-15.642,0.0,-16.416,2.157,0.0,-14.248,1.993,0.0,64.503,-9999,-9999,27.744,27.744,0.0,-9999,-9999,221.657,221.657,0.0,-9999,-9999,182.515,182.515,0.0,-9999,-9999,0.516,0.516,0.0,98.28,98.28,0.0,0.145,0.145,0.0,2.122,2.122,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.8114,0.0,1.50639,-9999,2.14844,0.0,0.849134,-9999,1.0,3,31.1071,16.8929,0.0,0.0,0.223847,0.234791,0.0,0.0,-9999,-9999,-9999,-9999,0.212351,0.231819,0.0,0.0,-9999,-9999,-9999,-9999,0.221297,0.241904,0.0,0.0,0.0171209,0.0152329,0.046911,0.0543767,0.0993866,0.223847,0.272973,0.299114,0.405109,0.0543767,0.0969878,0.212351,0.234791,0.282495,0.35713,0.39538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31633,0.315902,0.354714,0.355669,0.0,0.0,-9999,-9999,-9999,-9999,0.0275966,0.0593255,0.420783,0.49099,0.0,0.0,-9999,-9999,-9999,-9999,0.315902,0.312101,0.355669,0.359053,0.0,0.0,-9999,-9999,-9999,-9999,-0.00325516,0.0583415,0.466363,0.490543,0.0,0.0,-9999,-9999,-9999,-9999,0.29008,0.296942,0.306917,0.315902,0.316923,0.318919,0.332646,0.288238,0.293318,0.298574,0.315902,0.31633,0.326546,0.352381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.445798,-0.420761,-0.277871,0.0275966,0.162462,0.1711,0.517182,-0.444244,-0.277871,-0.00325516,0.0593255,0.169142,0.473184,0.483764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17123,0.173791,0.169851,0.00280963,0.144846,0.148809,0.153178,0.17123,0.173974,0.184808,0.20368,0.173974,0.155371,0.166252,0.00280001,0.138027,0.146745,0.153178,0.169751,0.173791,0.184774,0.201725,-0.0635612,-0.0580285,-0.0720525,0.0140261,-0.233743,-0.180772,-0.10198,-0.064785,-0.0580285,0.0567736,0.07284,-0.0406279,-0.0569804,-0.055045,0.0155559,-0.233743,-0.180772,-0.0993147,-0.064785,-0.0387178,0.0752317,0.0911161,0.128909,0.129161,0.128951,0.000531174,0.12361,0.127094,0.127143,0.129161,0.129389,0.129996,0.130531,0.129389,0.123473,0.129776,0.000795041,0.12361,0.127094,0.127785,0.129161,0.129292,0.129611,0.144432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
201003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.923,-12.889,3.159,-8.955,4.129,-10.923,0.0,-12.889,3.159,0.0,-8.955,4.129,0.0,165.426,-9999,-9999,104.986,104.986,0.0,-9999,-9999,213.491,213.491,0.0,-9999,-9999,171.782,171.782,0.0,-9999,-9999,1.175,1.175,0.0,97.538,97.538,0.0,0.168,0.168,0.0,2.554,2.554,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82628,0.0,6.60956,-9999,2.28843,0.0,3.95306,-9999,1.0,3,24.2581,23.7419,0.0,0.0,0.226335,0.232501,0.0,0.0,-9999,-9999,-9999,-9999,0.213844,0.22922,0.0,0.0,-9999,-9999,-9999,-9999,0.221581,0.241378,0.0,0.0,0.017009,0.0151726,0.0492866,0.057006,0.098663,0.226335,0.270876,0.297405,0.405567,0.057006,0.0964494,0.213844,0.232501,0.281093,0.357338,0.396094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326301,0.326301,0.36131,0.36131,0.0,0.0,-9999,-9999,-9999,-9999,0.106127,0.118115,0.406142,0.479065,0.0,0.0,-9999,-9999,-9999,-9999,0.326301,0.324825,0.36131,0.36266,0.0,0.0,-9999,-9999,-9999,-9999,0.081569,0.113401,0.448445,0.477772,0.0,0.0,-9999,-9999,-9999,-9999,0.260142,0.313131,0.318031,0.324825,0.326301,0.338785,0.345242,0.260142,0.317977,0.317977,0.324825,0.326301,0.343929,0.369311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232399,-0.226711,-0.139867,0.10684,0.190096,0.200368,0.504262,-0.226711,-0.139867,0.081569,0.118115,0.194317,0.427068,0.460232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247329,0.251029,0.248558,0.00372654,0.214551,0.220968,0.221841,0.247721,0.251029,0.27681,0.290461,0.249497,0.224131,0.243849,0.00382733,0.212274,0.220968,0.221023,0.247329,0.250459,0.27681,0.290169,0.0148284,0.0218082,0.00717958,0.0127917,-0.136825,-0.089073,-0.02072,0.00936739,0.0218082,0.125392,0.137714,0.0338769,0.0102875,0.0222686,0.0142944,-0.136825,-0.089073,-0.0184442,0.0112015,0.0338769,0.144214,0.164017,0.160576,0.16089,0.160629,0.000661659,0.153976,0.158315,0.158376,0.16089,0.161174,0.16193,0.162597,0.161174,0.153805,0.161656,0.000990346,0.153976,0.158315,0.159175,0.16089,0.161053,0.16145,0.179912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
201004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.8,-0.981,1.957,3.391,3.157,1.8,0.0,-0.981,1.957,0.0,3.391,3.157,0.0,296.175,-9999,-9999,173.874,173.874,0.0,-9999,-9999,261.512,261.512,0.0,-9999,-9999,234.901,234.901,0.0,-9999,-9999,3.771,3.771,0.0,98.12,98.12,0.0,0.486,0.486,0.0,2.276,2.276,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82622,0.0,5.46024,-9999,2.20715,0.0,3.14973,-9999,2.0,3,17.3333,30.6667,0.0,0.0,0.225774,0.234435,0.0,0.0,-9999,-9999,-9999,-9999,0.213852,0.231353,0.0,0.0,-9999,-9999,-9999,-9999,0.221229,0.241713,0.0,0.0,0.0172647,0.0153845,0.0453921,0.0531342,0.0952455,0.225774,0.272784,0.299914,0.405428,0.0531342,0.0929823,0.213852,0.234435,0.283237,0.357351,0.395796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30963,0.30963,0.349594,0.349594,0.0,0.0,-9999,-9999,-9999,-9999,0.164272,0.177854,0.432227,0.487662,0.0,0.0,-9999,-9999,-9999,-9999,0.30963,0.30963,0.349594,0.349594,0.0,0.0,-9999,-9999,-9999,-9999,0.146344,0.173238,0.465959,0.487063,0.0,0.0,-9999,-9999,-9999,-9999,0.193735,0.299824,0.306272,0.306537,0.30963,0.316254,0.329244,0.214882,0.306272,0.306402,0.30963,0.30963,0.321569,0.348485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109088,-0.0973021,-0.0363568,0.164806,0.23333,0.254782,0.487626,-0.0973021,-0.0372341,0.146344,0.177854,0.24821,0.414847,0.445625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.499472,0.506942,0.520905,0.0114939,0.444926,0.445144,0.453531,0.505865,0.569889,0.590373,0.682163,0.495747,0.451295,0.514193,0.0125457,0.4448,0.444926,0.454721,0.498794,0.517711,0.578051,0.694239,0.265037,0.275589,0.279191,0.00966009,0.193406,0.224721,0.233022,0.269975,0.294814,0.333409,0.375822,0.284941,0.237443,0.292964,0.0125772,0.213416,0.220253,0.232698,0.265037,0.353846,0.380284,0.453146,0.236245,0.236707,0.236322,0.000973452,0.226534,0.232918,0.233008,0.236707,0.237123,0.238236,0.239217,0.237123,0.226282,0.237834,0.00145703,0.226534,0.232918,0.234184,0.236707,0.236947,0.23753,0.264692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
201005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.962,7.899,1.632,11.781,3.192,10.962,0.0,7.899,1.632,0.0,11.781,3.192,0.0,414.805,-9999,-9999,223.246,223.246,0.0,-9999,-9999,305.684,305.684,0.0,-9999,-9999,292.961,292.961,0.0,-9999,-9999,7.12,7.12,0.0,98.991,98.991,0.0,0.674,0.674,0.0,1.904,1.904,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.83956,0.0,4.80839,-9999,2.17889,0.0,2.72868,-9999,3.0,3,10.3548,37.6452,0.0,0.0,0.226953,0.236048,0.0,0.0,-9999,-9999,-9999,-9999,0.215216,0.233066,0.0,0.0,-9999,-9999,-9999,-9999,0.220816,0.241876,0.0,0.0,0.0176563,0.0157405,0.0401256,0.0481403,0.0880876,0.226953,0.274923,0.303145,0.405578,0.0481403,0.0858974,0.215216,0.236048,0.28605,0.357564,0.395874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.291086,0.291086,0.305595,0.305595,0.0,0.0,-9999,-9999,-9999,-9999,0.197764,0.209252,0.436802,0.484444,0.0,0.0,-9999,-9999,-9999,-9999,0.291086,0.291086,0.305595,0.305595,0.0,0.0,-9999,-9999,-9999,-9999,0.183356,0.205593,0.465899,0.484222,0.0,0.0,-9999,-9999,-9999,-9999,0.193038,0.273766,0.284653,0.284653,0.291086,0.292103,0.302178,0.224101,0.280384,0.280384,0.291086,0.291086,0.2925,0.302178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0306091,-0.0207579,0.0294615,0.198254,0.257397,0.288227,0.435069,-0.0207579,0.0270855,0.183356,0.209252,0.270617,0.379242,0.426698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.691695,0.70204,0.739253,0.0227355,0.59455,0.615222,0.634319,0.70204,0.77758,0.844997,1.13068,0.680822,0.624029,0.732349,0.0245122,0.589946,0.615222,0.634319,0.700659,0.749276,0.790083,1.07284,0.455647,0.468975,0.497377,0.0165992,0.388269,0.408637,0.442629,0.468975,0.504033,0.557673,0.752749,0.474491,0.408813,0.511532,0.0201859,0.363921,0.38954,0.408637,0.467383,0.565751,0.698492,0.70689,0.279964,0.280512,0.280055,0.0011536,0.268456,0.276022,0.276128,0.280512,0.281006,0.282325,0.283487,0.281006,0.268158,0.281847,0.00172666,0.268456,0.276022,0.277522,0.280512,0.280796,0.281488,0.313676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
201006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.572,12.151,0.9,14.876,2.436,14.572,0.0,12.151,0.9,0.0,14.876,2.436,0.0,477.198,-9999,-9999,217.59,217.59,0.0,-9999,-9999,332.882,332.882,0.0,-9999,-9999,328.711,328.711,0.0,-9999,-9999,6.725,6.725,0.0,98.624,98.624,0.0,2.183,2.183,0.0,1.821,1.821,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,3.82622,0.0,3.7465,-9999,2.20715,0.0,2.16116,-9999,3.0,3,5.36667,42.6333,0.0,0.0,0.225774,0.234435,0.0,0.0,-9999,-9999,-9999,-9999,0.213852,0.231353,0.0,0.0,-9999,-9999,-9999,-9999,0.221229,0.241713,0.0,0.0,0.0172647,0.0153845,0.0453921,0.0531342,0.0952455,0.225774,0.272784,0.299914,0.405428,0.0531342,0.0929823,0.213852,0.234435,0.283237,0.357351,0.395796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287114,0.287114,0.188303,0.188303,0.0,0.0,-9999,-9999,-9999,-9999,0.208812,0.218323,0.433584,0.480679,0.0,0.0,-9999,-9999,-9999,-9999,0.287114,0.287114,0.188303,0.188303,0.0,0.0,-9999,-9999,-9999,-9999,0.195895,0.214984,0.461328,0.480604,0.0,0.0,-9999,-9999,-9999,-9999,0.264849,0.271331,0.276276,0.276276,0.287114,0.293091,0.295771,0.264849,0.271331,0.276276,0.287114,0.290065,0.293091,0.293091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0145519,0.0229406,0.0701691,0.209191,0.259139,0.288613,0.406083,0.0229406,0.0677063,0.195895,0.218323,0.270516,0.351453,0.395625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.767472,0.778951,0.826395,0.0277533,0.652633,0.682317,0.703496,0.778951,0.858993,0.94662,1.31893,0.75355,0.692085,0.819538,0.0297984,0.646218,0.682317,0.703496,0.777456,0.839402,0.873252,1.2238,0.533037,0.547598,0.584681,0.0208289,0.456543,0.47896,0.518778,0.547598,0.590016,0.622697,0.941282,0.551073,0.478232,0.598309,0.0244289,0.421327,0.457781,0.47896,0.547598,0.630249,0.79401,0.817044,0.296146,0.296725,0.296242,0.00122028,0.283972,0.291975,0.292088,0.296725,0.297247,0.298642,0.299872,0.297247,0.283657,0.298138,0.00182646,0.283972,0.291975,0.293562,0.296725,0.297025,0.297757,0.331806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,0.0
