TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
19970509,15.123,1.0,12.76,1.116,1.0,16.811,2.536,1.0,16.083,14.327,1.966,17.337,2.211,15.123,1.0,12.76,1.116,1.0,16.811,2.536,1.0,458.14,291.938,1.0,281.473,291.938,1.0,-9999,-9999,312.83,312.83,0.0,343.148,1.0,341.11,343.148,1.0,6.232,1.0,9.024,6.232,1.0,98.374,98.515,1.0,1.412,1.524,1.0,3.432,3.346,1.0,0.309729166667,1.0,167.291666667,1.0,575.229166667,1.0,-9999,-9999,16.486,1.0,-9999,-9999,-6.4375,1.0,93.3382,1.0,112.039,107.819,120.209,3.29559,9.75778,40.4375,1.0,48.5394,46.7113,52.079,3.36848,5.21338,15.0,1,20,28,20,28,-0.756783,1.0,0.220527,0.242904,-0.756783,1.0,0.219965,0.242394,-0.826637,1.0,0.0149702,-1.02134,-0.960452,-0.879335,-0.780982,-0.756783,-0.756783,-0.714853,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.86126,1.07639,1.0,0.265236,0.353531,-3.29394,2.35917,1.0,0.311166,0.313189,2.86126,1.07639,1.0,0.262903,0.351784,-3.29394,2.35917,1.0,0.311089,0.313112,2.15385,2.39378,2.47476,2.80529,2.86126,2.86126,2.95823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.29648,-3.29648,-3.29394,-3.29394,-3.29193,-3.22541,-3.22032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.74448,2.78297,2.74699,0.0163501,2.59159,2.59356,2.64725,2.78302,2.80446,2.82753,2.91552,3.61742,3.53975,3.57363,0.0123949,3.40534,3.50681,3.5398,3.56295,3.60852,3.66143,3.67102,1.11606,1.12065,1.2111,0.0302373,1.04095,1.0723,1.07816,1.12048,1.29951,1.34042,1.56237,3.08421,3.0868,3.13647,0.0190978,3.0372,3.04203,3.04759,3.08421,3.186,3.216,3.3948,-9999,-9999
19970510,15.363,1.0,11.21,3.519,1.0,18.329,4.506,1.0,15.258,11.761,2.36,17.756,3.842,15.363,1.0,11.21,3.519,1.0,18.329,4.506,1.0,459.415,341.104,1.0,314.358,341.104,1.0,-9999,-9999,285.01,285.01,0.0,319.535,1.0,307.94,319.535,1.0,8.163,1.0,8.048,8.163,1.0,98.167,98.282,1.0,0.0,0.0,1.0,1.398,1.245,1.0,0.142906976744,0.895833333333,195.833333333,1.0,672.4375,1.0,-9999,-9999,15.845,1.0,-9999,-9999,0.895833,1.0,88.1458,1.0,105.806,101.821,113.522,3.50244,9.35396,74.8958,1.0,89.9017,86.5157,96.4574,3.30426,8.07654,15.0,1,20,28,20,28,-1.72693,0.895833,0.247176,0.256152,-1.72693,0.895833,0.246524,0.255523,-1.6983,0.898958,0.01196,-1.78931,-1.75146,-1.7439,-1.72693,-1.62983,-1.61703,-1.61539,0.916667,0.916667,0.895833,0.895833,0.895833,0.895833,0.895833,1.96274,0.608375,0.95,0.275871,0.279882,-4.25479,3.53396,0.857143,0.357634,0.383741,1.96274,0.608375,0.95,0.272807,0.276863,-4.25479,3.53396,0.857143,0.357604,0.383712,1.78333,1.87572,1.89277,1.92649,1.96885,1.97015,1.9816,0.95,0.95,0.95,0.95,0.95,0.95,0.95,-4.30885,-4.30242,-4.26926,-4.25357,-4.02532,-4.02418,-3.97501,0.892857,0.892857,0.857143,0.857143,0.857143,0.857143,0.857143,2.69245,2.74102,2.71078,0.0124188,2.59214,2.60054,2.60983,2.73968,2.75539,2.78179,2.81576,4.44219,4.46795,4.40909,0.0229406,4.15008,4.21741,4.22717,4.46797,4.47873,4.54567,4.56901,0.57445,0.575494,0.853243,0.0823777,0.51423,0.520536,0.536297,0.576165,0.951307,1.27572,1.47882,2.82777,2.82847,2.96571,0.0471051,2.71392,2.77367,2.79191,2.82758,3.05117,3.16856,3.33212,-9999,-9999
19970511,18.321,1.0,14.725,3.64,1.0,20.889,4.51,1.0,18.542,15.398,4.361,20.789,4.637,18.321,1.0,14.725,3.64,1.0,20.889,4.51,1.0,460.659,317.146,1.0,297.504,317.146,1.0,-9999,-9999,325.035,325.035,0.0,359.367,1.0,355.662,359.367,1.0,8.52,1.0,9.492,8.52,1.0,97.392,97.478,1.0,0.0,0.0,1.0,2.333,2.455,1.0,0.289227272727,0.916666666667,187.229166667,1.0,645.541666667,1.0,-9999,-9999,16.471,1.0,-9999,-9999,11.625,1.0,82.2252,1.0,98.6996,94.9822,102.406,3.05877,6.29596,69.5637,1.0,83.5013,80.3563,86.6368,3.09627,5.59121,15.0,1,20,28,20,28,-0.983321,1.0,0.21822,0.219874,-0.983321,1.0,0.217238,0.218899,-0.997955,1.0,0.00406961,-1.05511,-1.03014,-1.01339,-0.992851,-0.978347,-0.976305,-0.969046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.52007,0.476326,1.0,0.26706,0.280533,-3.42446,2.714,1.0,0.305886,0.306564,2.52007,0.476326,1.0,0.263471,0.277118,-3.42446,2.714,1.0,0.305566,0.306245,2.35945,2.40753,2.44458,2.49677,2.54325,2.57932,2.59099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.46746,-3.46243,-3.42832,-3.42446,-3.42357,-3.42168,-3.42108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.93174,3.00913,2.99788,0.0112343,2.89233,2.93174,2.95615,2.99159,3.01628,3.05783,3.13694,3.95076,3.99245,3.99584,0.00904031,3.88428,3.95222,3.96967,3.98852,4.01016,4.04344,4.11529,0.690754,0.690683,0.986031,0.0893006,0.624822,0.633205,0.650024,0.690754,1.07128,1.45801,1.62679,2.57768,2.57764,2.72564,0.0459945,2.52584,2.53104,2.53954,2.57753,2.79295,3.02853,3.12107,-9999,-9999
19970512,15.083,1.0,13.96,2.148,1.0,15.886,2.365,1.0,15.726,15.159,1.515,16.131,1.697,15.083,1.0,13.96,2.148,1.0,15.886,2.365,1.0,461.873,193.396,1.0,188.586,193.396,1.0,-9999,-9999,327.016,327.016,0.0,358.641,1.0,358.024,358.641,1.0,6.611,1.0,8.961,6.611,1.0,97.41,97.53,1.0,0.0,0.0,1.0,2.774,2.608,1.0,0.256760869565,0.958333333333,105.791666667,1.0,392.541666667,1.0,-9999,-9999,15.834,1.0,-9999,-9999,-5.08333,1.0,54.7083,1.0,66.9242,63.1962,71.0475,2.50648,6.33692,29.5417,0.979167,36.138,34.125,38.3646,2.72095,4.15701,15.0,1,20,28,20,28,-0.455371,0.958333,0.201258,0.223476,-0.455371,0.958333,0.201001,0.223245,-0.454579,0.95,0.0129973,-0.580048,-0.543832,-0.53063,-0.455371,-0.390332,-0.349543,-0.344706,0.979167,0.979167,0.979167,0.958333,0.916667,0.916667,0.916667,1.96057,0.436173,1.0,0.212988,0.230185,-2.15267,1.98348,0.928571,0.295621,0.313637,1.96057,0.436173,1.0,0.211338,0.228659,-2.15267,1.98348,0.928571,0.295749,0.313757,1.78781,1.81256,1.82735,1.95374,1.96636,1.98716,1.99936,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.23522,-2.20709,-2.18183,-2.13946,-2.04034,-1.99756,-1.96168,0.964286,0.964286,0.964286,0.928571,0.857143,0.857143,0.857143,2.62825,2.67194,2.60613,0.0128617,2.47822,2.48924,2.51357,2.61045,2.67194,2.68577,2.72269,3.08787,3.12731,3.0607,0.024052,2.82776,2.83538,2.89452,3.11294,3.15064,3.21225,3.26652,0.943366,0.944438,0.982339,0.0191476,0.886662,0.910951,0.91691,0.940911,0.996057,1.04581,1.14946,2.14215,2.1427,2.16428,0.00937919,2.10413,2.11724,2.11929,2.14216,2.20912,2.23828,2.28633,-9999,-9999
19970513,19.529,1.0,15.795,4.695,1.0,22.196,4.569,1.0,19.605,16.5,4.356,21.822,4.961,19.529,1.0,15.795,4.695,1.0,22.196,4.569,1.0,463.055,333.271,1.0,304.814,333.271,1.0,-9999,-9999,323.429,323.429,0.0,359.85,1.0,353.747,359.85,1.0,9.658,1.0,10.581,9.658,1.0,96.713,96.85,1.0,0.0,0.0,1.0,3.785,4.11,1.0,0.487458333333,1.0,192.604166667,1.0,675.895833333,1.0,-9999,-9999,16.716,1.0,-9999,-9999,19.4375,1.0,83.4583,1.0,102.626,96.5527,108.384,3.42452,9.41532,55.5833,1.0,68.3491,64.3042,72.1839,3.3488,6.733,15.0,1,20,28,20,28,-0.683969,1.0,0.217983,0.217983,-0.683969,1.0,0.217949,0.217949,-0.683969,1.0,0.0,-0.683969,-0.683969,-0.683969,-0.683969,-0.683969,-0.683969,-0.683969,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.8117,1.09558,1.0,0.187505,0.187505,-3.13825,2.46989,1.0,0.334267,0.334267,2.8117,1.09558,1.0,0.187372,0.187372,-3.13825,2.46989,1.0,0.334245,0.334245,2.8117,2.8117,2.8117,2.8117,2.8117,2.8117,2.8117,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.13825,-3.13825,-3.13825,-3.13825,-3.13825,-3.13825,-3.13825,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.3662,3.42041,3.41486,0.0117585,3.26682,3.33595,3.3518,3.41406,3.46867,3.48358,3.53889,4.05017,4.10438,4.09883,0.0117585,3.95079,4.01992,4.03577,4.09803,4.15264,4.16755,4.22286,1.82281,1.80217,1.72321,0.012798,1.53489,1.65552,1.67296,1.74387,1.77539,1.78713,1.82281,3.39609,3.38662,3.3382,0.00738416,3.22215,3.29141,3.30514,3.34721,3.369,3.38296,3.39609,-9999,-9999
19970514,21.281,1.0,18.34,1.302,1.0,23.382,2.893,1.0,20.974,18.319,1.395,22.87,3.187,21.281,1.0,18.34,1.302,1.0,23.382,2.893,1.0,464.206,294.188,1.0,276.953,294.188,1.0,-9999,-9999,338.438,338.438,0.0,385.235,1.0,371.643,385.235,1.0,11.271,1.0,12.438,11.271,1.0,97.037,97.092,1.0,0.0,0.0,1.0,2.447,2.041,1.0,0.226673913043,0.958333333333,171.1875,1.0,589.375,1.0,-9999,-9999,18.026,1.0,-9999,-9999,19.0417,1.0,86.875,1.0,106.827,100.505,112.821,3.28945,9.70404,36.8542,1.0,45.3184,42.6365,47.861,3.01128,4.90585,15.0,1,20,28,20,28,-0.52568,0.979167,0.222433,0.224296,-0.526668,0.979167,0.220898,0.222773,-0.555614,0.982812,0.00444915,-0.585049,-0.584241,-0.572381,-0.567727,-0.526668,-0.526542,-0.500137,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,1.0,2.98777,0.440213,1.0,0.269667,0.281877,-3.00252,2.52014,0.964286,0.31292,0.316897,2.98548,0.442774,1.0,0.263987,0.276448,-3.00252,2.52014,0.964286,0.312422,0.316405,2.87378,2.88284,2.88529,2.98548,2.98777,3.04697,3.06702,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-3.12305,-3.0975,-3.09714,-3.00742,-3.00252,-2.99741,-2.99704,0.964286,0.964286,0.964286,1.0,0.964286,0.964286,0.964286,3.78446,3.82152,3.83977,0.0187069,3.65803,3.73491,3.74981,3.81528,3.96972,3.97926,4.00238,4.2951,4.34819,4.39538,0.0200182,4.23041,4.25377,4.31089,4.34819,4.52838,4.54966,4.57802,2.29376,2.22468,2.13586,0.0137925,1.9686,2.05635,2.07221,2.14529,2.19141,2.22306,2.29376,3.65722,3.62675,3.57015,0.00949613,3.46262,3.51496,3.53094,3.59832,3.61155,3.62601,3.65722,-9999,-9999
19970515,19.398,1.0,15.355,2.572,1.0,22.286,4.245,1.0,18.262,16.352,1.253,19.626,2.448,19.398,1.0,15.355,2.572,1.0,22.286,4.245,1.0,465.327,280.229,1.0,193.362,280.229,1.0,-9999,-9999,360.578,360.578,0.0,389.899,1.0,398.04,389.899,1.0,8.706,1.0,7.715,8.706,1.0,97.544,97.496,1.0,2.171,0.0,1.0,1.837,1.268,1.0,0.226060606061,0.6875,168.916666667,1.0,573.083333333,1.0,-9999,-9999,17.645,1.0,24.604,0.0,12.6458,1.0,85.0729,1.0,104.069,98.2717,110.481,3.5415,9.71872,47.2279,1.0,57.7735,54.5552,61.333,2.93951,5.82106,15.0,1,20,28,20,28,-1.65737,1.0,0.239536,0.241163,-1.66303,1.0,0.237998,0.239635,-1.6906,1.0,0.00396621,-1.73036,-1.71665,-1.71044,-1.69521,-1.66592,-1.66072,-1.65737,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.72259,0.562197,1.0,0.269511,0.271067,-4.68262,4.42338,1.0,0.345721,0.348195,2.70381,0.578832,1.0,0.262806,0.264401,-4.67856,4.42474,1.0,0.345456,0.347932,2.62003,2.66046,2.67335,2.70046,2.71527,2.71847,2.72573,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.83023,-4.76267,-4.75014,-4.71634,-4.68069,-4.6798,-4.67791,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.7432,3.73979,3.7488,0.0155954,3.60855,3.64995,3.66832,3.73979,3.80049,3.84834,3.92469,5.43841,5.40281,5.4394,0.0178378,5.27837,5.3325,5.34729,5.4123,5.52443,5.55768,5.6403,2.24634,2.15281,2.10472,0.0116064,1.99743,2.02116,2.0265,2.12364,2.15302,2.16824,2.24634,3.96642,3.92899,3.88915,0.00923212,3.8085,3.8234,3.82524,3.91923,3.93214,3.94172,3.96642,-9999,-9999
19970516,20.217,1.0,16.345,3.414,1.0,22.982,4.723,1.0,20.065,17.213,3.265,22.103,4.546,20.217,1.0,16.345,3.414,1.0,22.982,4.723,1.0,466.417,334.438,1.0,307.873,334.438,1.0,-9999,-9999,337.846,337.846,0.0,371.116,1.0,370.937,371.116,1.0,8.527,1.0,9.015,8.527,1.0,97.649,97.648,1.0,0.0,0.0,1.0,1.985,1.591,1.0,0.204894736842,0.791666666667,201.75,1.0,674.6875,1.0,-9999,-9999,18.089,1.0,24.738,0.0,17.625,1.0,94.1313,0.979167,115.15,108.735,118.657,3.52386,8.15541,65.1667,1.0,79.7177,75.2771,82.1458,3.29899,6.06702,15.0,1,20,28,20,28,-2.42951,0.979167,0.250847,0.252933,-2.44272,0.979167,0.249968,0.252061,-2.41857,0.979167,0.0146488,-2.47772,-2.46839,-2.46012,-2.44331,-2.42951,-2.40355,-2.27921,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,2.94355,0.810608,1.0,0.260218,0.26421,-6.116,4.18334,0.964286,0.370367,0.370889,2.913,0.819464,1.0,0.256877,0.26092,-6.116,4.18334,0.964286,0.369935,0.370457,2.82618,2.85334,2.86688,2.91163,2.94355,2.94485,2.97338,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.116,-6.116,-6.116,-6.1158,-6.10935,-6.07669,-5.89035,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,0.964286,4.06554,4.041,4.07009,0.0234294,3.87291,3.91404,3.96602,4.041,4.16745,4.23268,4.32808,6.52702,6.48372,6.48866,0.0191552,6.23413,6.35328,6.40791,6.48372,6.59586,6.63624,6.65604,2.52304,2.43859,2.44164,0.015188,2.2851,2.30911,2.37969,2.45153,2.48854,2.50705,2.63503,5.26919,5.23116,5.21652,0.0131069,5.08422,5.10128,5.14103,5.23929,5.26173,5.26919,5.37098,-9999,-9999
19970517,23.931,1.0,20.41,2.467,1.0,26.446,4.079,1.0,23.676,20.862,3.152,25.687,4.224,23.931,1.0,20.41,2.467,1.0,26.446,4.079,1.0,467.476,327.208,1.0,294.432,327.208,1.0,-9999,-9999,366.233,366.233,0.0,409.77,1.0,404.782,409.77,1.0,8.546,1.0,11.036,8.546,1.0,97.076,96.99,1.0,0.094,0.0,1.0,3.54,3.39,1.0,0.399291666667,1.0,196.416666667,1.0,673.208333333,1.0,-9999,-9999,19.927,1.0,26.025,0.0,34.0417,1.0,90.5,1.0,108.744,104.541,112.711,2.89296,6.71223,51.8542,1.0,62.3077,59.8992,64.5807,2.81042,4.46565,15.0,1,20,28,20,28,-1.81948,1.0,0.26166,0.26166,-1.81948,1.0,0.261119,0.261119,-1.81315,1.0,0.00307422,-1.82717,-1.81948,-1.81948,-1.81948,-1.81948,-1.81948,-1.76272,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.86065,0.793597,1.0,0.193066,0.193066,-5.76332,4.34965,1.0,0.409665,0.409665,3.86065,0.793597,1.0,0.199091,0.199091,-5.76332,4.34965,1.0,0.407245,0.407245,3.84285,3.86065,3.86065,3.86065,3.86065,3.86065,3.99191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.76332,-5.76332,-5.76332,-5.76332,-5.76332,-5.76332,-5.76332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.75692,4.73586,4.83186,0.0430339,4.4576,4.52974,4.65061,4.7364,5.03946,5.20669,5.23942,6.57639,6.55534,6.64501,0.04191,6.27708,6.34921,6.47008,6.55587,6.85894,7.00189,7.03497,3.54254,3.47212,3.50281,0.021206,3.31963,3.34287,3.39899,3.50207,3.54197,3.61765,3.82364,5.78973,5.75022,5.76849,0.0124957,5.66165,5.66427,5.70604,5.77051,5.7921,5.83741,5.94588,-9999,-9999
19970518,24.619,1.0,21.99,1.453,1.0,26.496,3.03,1.0,24.88,22.563,2.056,26.535,3.537,24.619,1.0,21.99,1.453,1.0,26.496,3.03,1.0,468.503,325.688,1.0,305.105,325.688,1.0,-9999,-9999,369.994,369.994,0.0,416.474,1.0,409.267,416.474,1.0,8.354,1.0,12.322,8.354,1.0,96.654,96.632,1.0,0.0,0.0,1.0,4.545,4.324,1.0,0.496541666667,1.0,192.895833333,1.0,666.833333333,1.0,-9999,-9999,20.738,1.0,24.786,0.0,31.1667,1.0,92.5417,1.0,113.205,106.899,116.653,2.81999,7.76105,39.6667,1.0,48.5238,45.8208,50.0018,2.88728,4.2358,15.0,1,20,28,20,28,-1.43321,1.0,0.299128,0.299128,-1.43321,1.0,0.297758,0.297758,-1.43321,1.0,1.06667e-16,-1.43321,-1.43321,-1.43321,-1.43321,-1.43321,-1.43321,-1.43321,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.1255,0.590589,1.0,0.388148,0.388148,-6.02868,4.69028,1.0,0.409045,0.409045,5.1255,0.590589,1.0,0.387059,0.387059,-6.02868,4.69028,1.0,0.406837,0.406837,5.1255,5.1255,5.1255,5.1255,5.1255,5.1255,5.1255,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-6.02868,-6.02868,-6.02868,-6.02868,-6.02868,-6.02868,-6.02868,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.96426,4.91878,5.04355,0.0473572,4.63742,4.69505,4.83646,4.92835,5.28519,5.45903,5.48452,6.39746,6.35199,6.47676,0.0473572,6.07063,6.12825,6.26966,6.36156,6.71839,6.89224,6.91773,3.99904,3.92493,4.00367,0.0176395,3.91445,3.91884,3.93113,3.95633,4.011,4.11059,4.31149,6.24756,6.20756,6.25349,0.00998351,6.20009,6.20495,6.21095,6.22465,6.26455,6.31385,6.42083,-9999,-9999
19970519,17.175,1.0,18.825,3.444,1.0,15.996,1.303,1.0,19.716,19.335,2.451,19.989,0.525,17.175,1.0,18.825,3.444,1.0,15.996,1.303,1.0,469.501,55.542,1.0,175.556,55.542,1.0,-9999,-9999,375.344,375.344,0.0,408.498,1.0,415.645,408.498,1.0,1.71,1.0,5.779,1.71,1.0,97.097,97.011,1.0,0.929,51.562,1.0,3.567,3.884,1.0,0.376520833333,1.0,28.5208333333,1.0,120.791666667,1.0,-9999,-9999,17.943,1.0,24.8,0.0,-14.25,1.0,34.4084,1.0,42.0914,39.7467,43.3734,1.69305,3.17713,-10.7224,1.0,-13.1166,-13.5161,-12.3859,1.91316,2.08855,15.0,1,20,28,20,28,0.0532641,1.0,0.21136,0.21825,0.0452902,1.0,0.212066,0.218933,0.0550295,1.0,0.0100113,-0.0148379,-0.00573878,0.0016262,0.0344952,0.0532641,0.103073,0.192535,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.63088,1.22828,1.0,0.282168,0.314506,-2.50549,4.04621,1.0,0.285116,0.285369,3.61484,1.24394,1.0,0.284224,0.316352,-2.50721,4.04402,1.0,0.285503,0.285756,3.4738,3.4821,3.48918,3.60813,3.64353,3.75991,3.97288,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.52431,-2.51885,-2.5124,-2.5053,-2.50182,-2.4948,-2.48925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.8222,3.74763,3.73543,0.0178071,3.53388,3.64629,3.69158,3.71818,3.77029,3.82972,3.90507,3.77807,3.70234,3.6804,0.0132392,3.54169,3.59287,3.63108,3.68164,3.7083,3.747,3.79359,2.4194,2.28243,2.40346,0.0128765,2.28948,2.31026,2.32291,2.39731,2.46993,2.5057,2.53806,2.20097,2.14887,2.19683,0.00583955,2.15095,2.1592,2.16493,2.19144,2.21598,2.22723,2.27353,-9999,-9999
