TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200301,-24.618,1.0,-24.634,1.878,1.0,-9999,-9999,-9999,-25.582,-25.587,1.934,-9999,-9999,-24.618,1.0,-24.634,1.878,1.0,-9999,-9999,-9999,0.512657,1.18,1.0,0.285,1.18,1.0,-9999,-9999,177.205,177.205,0.0,115.35,1.0,130.264,115.35,1.0,0.212,1.0,0.124,0.212,1.0,101.415,101.415,0.0,0.091,0.0,1.0,3.937,2.681,1.0,-9999,-9999,-6.17942674731,1.0,2.25867607527,1.0,-9999,-9999,-18.726,1.0,-3.36469,1.0,-5.23347,0.815188,-0.562662,0.29947,-24.7171,0.0,-2.65739,-9999,2.0,3,46.5161,1.48387,0.0,0.0,-0.396636,-0.409871,0.0,0.0,-9999,-9999,-9999,-9999,-0.396636,-0.400375,0.0,0.0,-9999,-9999,-9999,-9999,-0.400009,-0.42262,0.0,0.0,0.00380984,0.00533352,-0.466994,-0.413379,-0.396636,-0.39636,-0.385504,-0.383862,-0.378704,-0.483821,-0.467429,-0.465572,-0.400375,-0.39637,-0.39636,-0.395756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.383684,-0.396374,0.291989,0.275913,0.0,0.0,-9999,-9999,-9999,-9999,-0.517758,-0.516591,0.0289256,0.0287691,-28747.1,-28747.1,-9999,-9999,-9999,-9999,-0.383684,-0.387289,0.291989,0.282616,0.0,0.0,-9999,-9999,-9999,-9999,-0.517758,-0.518839,0.0289256,0.0276884,0.0,0.0,-9999,-9999,-9999,-9999,-0.450042,-0.39967,-0.383684,-0.383401,-0.373008,-0.371604,-0.366511,-0.466256,-0.450266,-0.448669,-0.387289,-0.383401,-0.383401,-0.382877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7418.77,-7418.75,-7418.75,-7418.75,-7418.75,-7418.75,-7418.74,-7418.78,-7418.77,-7418.77,-7418.75,-7418.75,-7418.75,-7418.74,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,-7418.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.409871,0.400375,0.422639,0.00533147,0.389198,0.395923,0.39637,0.400375,0.465426,0.466995,0.468107,0.384519,0.396637,0.400009,0.00380984,0.378704,0.383827,0.384519,0.395923,0.396637,0.400375,0.465572,0.0775656,0.101659,0.0766736,0.00631398,0.0125507,0.0136436,0.0137166,0.101659,0.105752,0.106168,0.106507,0.014414,0.0144735,0.014224,0.00148579,0.00621344,0.00751449,0.00893319,0.0129206,0.014414,0.0145053,0.0279042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200302,-28.306,1.0,-28.525,1.611,1.0,-27.869,0.808,1.0,-27.978,-28.194,1.274,-27.456,0.69,-28.306,1.0,-28.525,1.611,1.0,-27.869,0.808,1.0,30.8088,17.79,1.0,13.38,17.79,1.0,-9999,-9999,174.487,174.487,0.0,109.804,1.0,127.145,109.804,1.0,0.169,1.0,0.07,0.169,1.0,102.078,102.078,0.0,0.371,0.0,1.0,4.631,2.497,1.0,-9999,-9999,-5.93288095238,1.0,34.2109650298,1.0,-9999,-9999,-22.522,1.0,-3.60312,1.0,-1.69085,0.535714,-0.287361,0.415474,-24.6592,0.0,-4.19086,-9999,3.0,3,34.0714,13.9286,0.0,0.0,-0.600889,-0.600081,0.0,0.0,-9999,-9999,-9999,-9999,-0.600889,-0.60133,0.0,0.0,-9999,-9999,-9999,-9999,-0.598784,-0.595732,0.0,0.0,0.00135587,0.00243697,-0.60444,-0.601518,-0.600889,-0.599744,-0.599589,-0.598366,-0.594086,-0.61837,-0.600988,-0.600407,-0.599744,-0.594537,-0.593519,-0.549034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.639513,-0.631599,0.047524,0.0462503,0.0,0.0,-9999,-9999,-9999,-9999,-0.449412,-0.463273,0.137251,0.123332,0.0,0.0,-9999,-9999,-9999,-9999,-0.639513,-0.63876,0.047524,0.0468143,0.0,0.0,-9999,-9999,-9999,-9999,-0.449412,-0.452441,0.137251,0.135218,0.0,0.0,-9999,-9999,-9999,-9999,-0.645437,-0.642043,-0.639513,-0.638987,-0.63801,-0.637753,-0.616382,-0.647979,-0.638987,-0.638653,-0.63801,-0.618298,-0.614864,-0.550821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.496653,-0.461766,-0.451152,-0.449128,-0.446363,-0.446163,-0.44594,-0.497951,-0.491077,-0.484075,-0.452441,-0.44938,-0.449128,-0.446363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.600082,0.60133,0.595738,0.00243734,0.549034,0.592773,0.594478,0.599737,0.600407,0.600889,0.60149,0.598366,0.600889,0.598784,0.00135587,0.593519,0.598366,0.599303,0.599744,0.600889,0.601518,0.603289,0.0432992,0.0630023,0.047666,0.0039716,0.00813375,0.00884204,0.00888934,0.0630023,0.0671111,0.0673749,0.0675904,0.00934138,0.00937988,0.00921818,0.0009629,0.00402676,0.00486995,0.00578937,0.0083735,0.00934138,0.00940049,0.0180839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200303,-25.793,1.0,-26.795,2.075,1.0,-24.832,2.085,1.0,-25.923,-27.171,1.75,-24.731,2.393,-25.793,1.0,-26.795,2.075,1.0,-24.832,2.085,1.0,127.216,88.646,1.0,79.416,88.646,1.0,-9999,-9999,166.642,166.642,0.0,118.098,1.0,118.14,118.098,1.0,0.205,1.0,0.088,0.205,1.0,102.23,102.23,0.0,0.062,0.0,1.0,3.157,2.913,1.0,-9999,-9999,-18.2554180108,1.0,170.47218414,1.0,-9999,-9999,-21.209,1.0,-1.65898,1.0,-0.912674,0.885081,-0.673514,0.236807,-24.8689,0.0,-18.3522,-9999,3.0,3,24.5806,23.4194,2.87097,4.0,-0.38852,-0.411183,0.0,0.0,0.0161951,0.0127442,0.0312746,0.0373549,-0.38852,-0.397702,0.0,0.0,0.0161951,0.0128735,0.0312746,0.0373993,-0.388134,-0.41469,0.0,0.0,0.00436375,0.00513236,-0.463455,-0.418509,-0.390546,-0.387569,-0.370727,-0.365,-0.360212,-0.466023,-0.457797,-0.445907,-0.397817,-0.388589,-0.387569,-0.379625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.622024,-0.614087,0.108821,0.102091,0.0,0.0,0.0225434,0.0185373,0.0226386,0.0191944,-0.107099,-0.159376,0.335924,0.300862,0.0,0.0,0.0193557,0.0163942,0.0658588,0.0751756,-0.622024,-0.620603,0.108821,0.106494,0.0,0.0,0.0241155,0.0186081,0.0242046,0.0192628,-0.107099,-0.125684,0.335924,0.31335,0.0,0.0,0.020471,0.016639,0.0661952,0.0752293,-0.628102,-0.623107,-0.622024,-0.619816,-0.619182,-0.618958,-0.612219,-0.633702,-0.620603,-0.619816,-0.619593,-0.612713,-0.610644,-0.561045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25688,-0.179049,-0.113762,-0.107099,-0.0657908,-0.053148,-0.052887,-0.257886,-0.253832,-0.241988,-0.1264,-0.109571,-0.107099,-0.0916039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30141e-09,1.04048e-09,0.0,0.0,0.0,0.0,0.0,0.0,2.16193e-08,0.0,0.0,1.08096e-09,7.54493e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.411183,0.397702,0.414694,0.00513201,0.370727,0.387569,0.38852,0.397702,0.444699,0.456988,0.465704,0.365462,0.38852,0.388134,0.00436375,0.360182,0.362187,0.365462,0.380977,0.390546,0.397817,0.445907,0.0688416,0.0890514,0.0673053,0.00553318,0.0110183,0.0119778,0.0120419,0.0890514,0.0926967,0.0930611,0.0933587,0.0126542,0.0127064,0.0124873,0.00130439,0.00545483,0.00659702,0.00784254,0.0113431,0.0126542,0.0127343,0.0244973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
200304,-12.787,1.0,-14.203,1.917,1.0,-12.029,2.227,1.0,-11.81,-13.275,1.874,-11.051,2.552,-12.787,1.0,-14.203,1.917,1.0,-12.029,2.227,1.0,268.221,177.967,1.0,150.992,177.967,1.0,-9999,-9999,229.973,229.973,0.0,179.105,1.0,190.832,179.105,1.0,0.4,1.0,0.334,0.4,1.0,101.429,101.429,0.0,0.168,0.163,0.998611,3.609,3.566,0.970139,0.221138833303,0.561111111111,-5.53134840411,0.982638888889,343.148655767,0.997222222222,-9999,-9999,-13.584,0.999306,3.39433,1.0,-1.85177,0.897222,-1.65892,0.257717,-24.7514,0.0,-22.1737,-9999,3.0,3,15.3,32.7,15.3,32.7,-0.188711,-0.210048,0.854861,0.861111,0.0135671,0.0128822,0.036624,0.0375938,-0.185669,-0.197978,0.857639,0.859722,0.0136151,0.013166,0.0366418,0.037692,-0.183702,-0.215767,0.856319,0.864462,0.00542971,0.00535246,-0.263178,-0.21616,-0.195973,-0.185669,-0.153404,-0.148123,-0.138739,-0.263901,-0.259316,-0.25253,-0.197978,-0.191937,-0.18868,-0.178231,0.880556,0.860417,0.85625,0.857639,0.850694,0.847917,0.847917,0.880556,0.884722,0.874306,0.859722,0.855556,0.854861,0.852083,-0.400378,-0.404651,0.260509,0.262314,0.867897,0.869981,0.0239829,0.0221399,0.0255518,0.0262084,-0.0708203,-0.100137,0.394448,0.392507,0.848624,0.857389,0.0160646,0.0149913,0.0475281,0.0483675,-0.399347,-0.407847,0.260744,0.260772,0.867897,0.869981,0.0235634,0.0225956,0.0251584,0.0265944,-0.0672952,-0.0810098,0.395544,0.387083,0.852791,0.854982,0.0157909,0.0153319,0.0474363,0.0484742,-0.436179,-0.408558,-0.403611,-0.400378,-0.391711,-0.390927,-0.37466,-0.436225,-0.428502,-0.419864,-0.404811,-0.402756,-0.400452,-0.391671,0.882456,0.869981,0.867897,0.867897,0.867897,0.867897,0.857481,0.882456,0.885965,0.882456,0.869981,0.867897,0.867897,0.867897,-0.162717,-0.107592,-0.0800954,-0.0672952,-0.0246956,-0.0181298,-0.016398,-0.164109,-0.162717,-0.154309,-0.0813952,-0.0743847,-0.0707453,-0.0593274,0.880172,0.856455,0.850708,0.852791,0.842051,0.836735,0.837777,0.880172,0.880172,0.870259,0.851857,0.849666,0.848624,0.844458,0.0,0.0,1.13537e-07,2.73125e-08,0.0,0.0,0.0,7.20642e-10,1.73675e-07,2.32047e-07,5.37599e-07,0.0,0.0,0.000875568,0.000522894,0.0,0.0,0.0,0.0,1.22509e-08,1.73675e-07,0.00881827,0.210048,0.197978,0.215801,0.00534952,0.15466,0.185669,0.191626,0.197978,0.245248,0.258706,0.263793,0.150859,0.185669,0.184577,0.00525852,0.145168,0.148123,0.153404,0.183354,0.195463,0.197978,0.258706,0.154194,0.176245,0.136076,0.0104824,0.0242263,0.0295746,0.0302591,0.175431,0.178917,0.179393,0.181284,0.0475735,0.0504455,0.0519643,0.00179157,0.0295649,0.0469991,0.0475735,0.0513402,0.0536695,0.056875,0.0676963,0.00461282,0.00279337,0.00214553,0.00055643,0.0,0.0,0.0,0.0,0.00279337,0.00479842,0.00887478,0.0,0.0,0.000742039,0.000333028,0.0,0.0,0.0,0.0,0.0,0.0013496,0.00589085,-9999,-9999
200305,-4.864,1.0,-5.866,0.482,1.0,-4.722,1.308,1.0,-3.646,-4.913,0.437,-3.478,1.736,-4.864,1.0,-5.866,0.482,1.0,-4.722,1.308,1.0,408.999,250.185,1.0,235.022,250.185,1.0,-9999,-9999,259.856,259.856,0.0,224.498,1.0,225.131,224.498,1.0,0.568,1.0,0.878,0.568,1.0,101.377,101.377,0.0,0.267,0.09,1.0,4.357,4.966,0.933468,0.277330215662,0.719086021505,24.3128931452,1.0,480.649708262,0.999327956989,-9999,-9999,-4.456,1.0,8.09647,1.0,15.5507,0.997312,18.7096,0.440065,-24.7171,0.0,-29.7381,-9999,3.0,3,4.77419,43.2258,4.77419,43.2258,0.17686,0.151025,0.918683,0.93414,0.0130252,0.0127951,0.0412542,0.0428102,0.177813,0.15672,0.918011,0.928091,0.0130888,0.0126869,0.0412743,0.042778,0.178939,0.140754,0.918952,0.928814,0.00710617,0.00524615,0.0957219,0.139286,0.160421,0.17686,0.191767,0.217574,0.267319,0.0931047,0.0961059,0.104602,0.15672,0.161948,0.177813,0.181721,0.936828,0.935484,0.922715,0.918683,0.915995,0.903898,0.897177,0.936828,0.936828,0.936828,0.928091,0.925403,0.918011,0.917339,-0.115719,-0.114939,0.113987,0.135587,0.967742,0.983871,0.0416741,0.0406312,0.0470575,0.0411708,0.196057,0.170342,0.442293,0.43464,0.916066,0.931671,0.0130694,0.0129355,0.0413386,0.0443131,-0.119715,-0.118949,0.114187,0.121716,0.967742,0.967742,0.0417831,0.0407698,0.047154,0.0413075,0.197209,0.176057,0.445806,0.429517,0.915365,0.92606,0.013224,0.0128075,0.0413877,0.0442759,-0.131327,-0.125875,-0.124287,-0.118949,-0.115719,-0.0821633,-0.0762649,-0.132989,-0.131426,-0.127547,-0.124287,-0.118715,-0.118139,-0.115719,0.983871,0.967742,0.967742,0.967742,0.967742,0.967742,0.967742,0.983871,0.983871,0.983871,0.967742,0.967742,0.967742,0.967742,0.111232,0.159012,0.179659,0.196057,0.21268,0.237448,0.288211,0.108404,0.112442,0.121932,0.176057,0.181679,0.197209,0.201715,0.934476,0.933073,0.925359,0.916066,0.913146,0.900524,0.893168,0.934476,0.934476,0.934476,0.92606,0.923255,0.915365,0.914664,0.0221831,0.0271646,0.0223584,0.00112555,0.0138635,0.0141834,0.0144359,0.026737,0.0291021,0.0291524,0.0298158,0.0282329,0.026737,0.0304771,0.00225571,0.0139469,0.0151169,0.026737,0.0286265,0.0294815,0.0333042,0.0695219,-0.128842,-0.129555,-0.118392,0.00425025,-0.157816,-0.150225,-0.133699,-0.129248,-0.0979088,-0.0818883,-0.0786687,-0.17863,-0.151076,-0.148462,0.00524593,-0.205909,-0.185265,-0.164238,-0.150225,-0.131269,-0.129103,-0.080989,0.299083,0.357371,0.308072,0.0106661,0.210896,0.219869,0.221791,0.352106,0.370008,0.371201,0.373976,0.266558,0.266831,0.254019,0.0122113,0.18834,0.200887,0.201985,0.22064,0.266899,0.27995,0.454007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0163668,0.00691324,0.0,0.0,0.0,0.0,0.0,0.024454,0.112383,-9999,-9999
200306,4.7,1.0,1.739,0.344,1.0,4.877,2.991,1.0,6.038,3.635,0.283,6.173,2.977,4.7,1.0,1.739,0.344,1.0,4.877,2.991,1.0,486.078,288.165,1.0,301.821,288.165,1.0,-9999,-9999,292.618,292.618,0.0,281.765,1.0,262.735,281.765,1.0,2.191,1.0,2.729,2.191,1.0,101.237,101.237,0.0,0.039,0.02,1.0,3.237,4.196,0.990972,0.34495352592,0.794444444444,166.501949457,0.998611111111,553.241319928,0.998611111111,-9999,-9999,5.161,1.0,17.5042,1.0,78.5561,0.999306,75.4748,0.510874,-24.7514,0.0,-23.7805,-9999,3.0,3,2.53333,45.4667,2.53333,45.4667,1.1828,1.17378,0.979167,0.979861,0.0144444,0.0145223,0.0153548,0.0149552,1.182,1.17748,0.979167,0.979861,0.0144492,0.0145504,0.0153594,0.0149825,1.1826,1.17799,0.978611,0.979878,0.000926237,0.000540232,1.17472,1.17704,1.17757,1.1828,1.1843,1.18745,1.19334,1.17378,1.17475,1.17516,1.17757,1.18005,1.18189,1.18383,0.980556,0.979861,0.979861,0.979167,0.979167,0.976389,0.976389,0.979861,0.980556,0.980556,0.979861,0.979167,0.979861,0.979167,0.038835,0.0514009,0.0708901,0.071281,1.0,1.0,0.0549659,0.054957,0.0553417,0.0550801,1.20191,1.19205,1.2194,1.2103,0.978245,0.978986,0.0143373,0.0144533,0.0153217,0.0149594,0.0350347,0.048826,0.069745,0.0715022,1.0,1.0,0.0551704,0.0550153,0.0555448,0.0551383,1.20128,1.19595,1.22047,1.20946,0.978245,0.978986,0.0143747,0.0144818,0.0153568,0.014987,0.00964557,0.0358097,0.0413236,0.0444703,0.0467918,0.0486861,0.0486861,0.0350347,0.0413236,0.0444692,0.0467918,0.0486861,0.0486861,0.048826,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.19327,1.19554,1.19605,1.20191,1.20323,1.20634,1.2133,1.19205,1.1933,1.1937,1.19605,1.19908,1.20102,1.20272,0.97971,0.978986,0.978986,0.978245,0.978245,0.975282,0.974541,0.978986,0.97971,0.97971,0.978986,0.978245,0.978245,0.978245,0.169687,0.221372,0.171593,0.00713279,0.111144,0.118563,0.122876,0.19166,0.206929,0.217297,0.224709,0.2129,0.224709,0.211724,0.00936431,0.111321,0.159646,0.202795,0.209735,0.217297,0.224709,0.358953,-1.00409,-0.956103,-1.0064,0.00682449,-1.06402,-1.0562,-1.05512,-0.985468,-0.974121,-0.964294,-0.956103,-0.97243,-0.957286,-0.97088,0.00875153,-1.06343,-1.00821,-0.981155,-0.974523,-0.966532,-0.956103,-0.834551,1.2622,1.26367,1.24538,0.00683884,1.18344,1.19131,1.19551,1.26367,1.28198,1.28584,1.29594,1.29443,1.29512,1.32037,0.0127079,1.19077,1.26288,1.27405,1.30028,1.33828,1.42272,1.47905,0.00637035,0.0,0.00235337,0.000455394,0.0,0.0,0.0,0.0,0.00535284,0.0057586,0.00675917,0.000495149,0.00325862,0.00343641,0.000209315,0.00104541,0.00214285,0.00249726,0.00333722,0.00362909,0.00492839,0.00573507,-9999,-9999
