TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200301,-2.943,0.94086,-3.987,1.551,0.950538,-1.312,1.698,0.92492,-2.73,-3.589,1.009,-1.406,1.409,-2.927,0.94086,-3.923,1.433,0.950538,-1.372,1.648,0.92492,135.237,76.079,0.939516,66.244,73.265,0.939516,244.738,0.94086,236.92,245.858,0.94086,218.291,0.9375,234.564,221.563,0.9375,1.988,0.94086,1.427,1.933,0.94086,83.866,83.866,0.0,0.926,0.815,0.965726,1.326,1.587,0.599462,-9999,-9999,-41.0345196035,0.878360215054,-9999,-9999,-9999,-9999,66.818781383,0.91061827957,300.688323711,0.91061827957,361.731,0.924731,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.57199,3.0,3.61999,0.900538,4.57414,0.160079,-25.4525,0.907258,-32.1613,0.44862,4.0,3,29.2258,18.7742,29.2258,18.7742,0.710029,0.713951,0.855511,0.852151,0.0192931,0.0191715,0.0419127,0.0419627,0.697625,0.705,0.858871,0.854839,0.0196468,0.0191548,0.0420766,0.0419552,0.678409,0.684639,0.856132,0.853965,0.00531209,0.0053264,0.634704,0.639534,0.644451,0.687614,0.712442,0.713951,0.715368,0.633155,0.639534,0.644451,0.705075,0.712442,0.714189,0.715413,0.868952,0.86828,0.862903,0.830645,0.854839,0.852151,0.850806,0.86828,0.86828,0.862903,0.855511,0.854839,0.841398,0.841398,0.671663,0.67112,0.490855,0.492719,0.948313,0.948313,0.0247924,0.0245449,0.0633183,0.0671559,0.702173,0.690371,0.53404,0.53963,0.717412,0.71562,0.0277474,0.0277688,0.0591458,0.0588226,0.666734,0.67112,0.48586,0.492719,0.949425,0.948313,0.0252086,0.0245202,0.0634824,0.0671469,0.679237,0.690371,0.547884,0.53963,0.724203,0.71562,0.0283388,0.0277521,0.0594256,0.0588147,0.55821,0.584542,0.594865,0.651337,0.685786,0.701068,0.717708,0.559501,0.583467,0.59608,0.667124,0.689993,0.708486,0.716113,0.925669,0.939414,0.943864,0.949425,0.950538,0.950538,0.950538,0.927893,0.939414,0.939414,0.948313,0.949425,0.950538,0.950538,0.584748,0.607957,0.63523,0.671438,0.707836,0.712424,0.726125,0.590166,0.609326,0.63715,0.68691,0.701018,0.713037,0.726924,0.689021,0.697255,0.705584,0.724203,0.744539,0.746237,0.747849,0.687408,0.695642,0.699047,0.71562,0.736295,0.746237,0.747849,0.594037,0.615446,0.61312,0.0024247,0.586581,0.59246,0.59815,0.615446,0.624909,0.628748,0.631328,0.626902,0.641205,0.616613,0.00264967,0.586581,0.593661,0.602999,0.620959,0.628433,0.631211,0.636847,-0.099746,-0.0895545,-0.0715193,0.00710399,-0.122811,-0.119314,-0.112382,-0.0895545,-0.0218673,-0.0157025,-0.00384714,-0.079354,-0.0564203,-0.061796,0.00725442,-0.121581,-0.11878,-0.108079,-0.0632912,-0.0166108,-0.0134835,-0.00249283,0.830338,0.826686,0.786158,0.0066013,0.708803,0.731926,0.760356,0.788712,0.825262,0.83373,0.842162,0.834815,0.834395,0.794712,0.00630958,0.727176,0.746981,0.760499,0.793898,0.831207,0.834253,0.843164,0.0982314,0.0997109,0.0843145,0.00311346,0.0518529,0.0623291,0.066164,0.0916868,0.0993605,0.102885,0.103736,0.105265,0.104484,0.0888396,0.0026888,0.0550396,0.0643157,0.0739587,0.0945375,0.102933,0.104151,0.105043,-9999,-9999
200302,-5.828,1.0,-7.787,1.468,1.0,-3.391,2.534,1.0,-3.689,-5.052,1.487,-1.98,1.913,-5.828,1.0,-7.787,1.468,1.0,-3.391,2.534,1.0,198.551,120.565,0.959821,126.869,123.943,0.959821,216.561,1.0,212.965,216.561,1.0,199.157,0.959821,208.332,198.967,0.959821,1.818,1.0,1.755,1.818,1.0,84.292,84.292,0.0,0.485,0.032,1.0,1.005,1.418,0.828125,0.208019827237,0.614583333333,-39.1559745262,0.88318452381,-9999,-9999,-9999,-9999,109.987939082,1.0,282.481197173,1.0,360.351,0.997768,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.719,3.0,2.66247,0.995536,3.37706,0.151456,-17.2496,0.995536,-21.8792,0.424255,4.0,3,26.8214,21.1786,26.8214,21.1786,0.294826,0.28907,0.924107,0.912946,0.016273,0.0163087,0.0256123,0.0207637,0.287009,0.287797,0.931548,0.915923,0.0163574,0.0163786,0.0256659,0.0208186,0.302439,0.299508,0.922414,0.91583,0.00277691,0.00262937,0.28276,0.287719,0.289288,0.296581,0.310133,0.327275,0.337088,0.28094,0.286666,0.28907,0.292917,0.307298,0.312369,0.339173,0.868304,0.915923,0.87872,0.904762,0.946429,0.959077,0.959077,0.874256,0.905506,0.912946,0.901786,0.941964,0.94494,0.959077,0.38871,0.372866,0.284706,0.278931,0.980769,0.968407,0.0208669,0.0209983,0.0559615,0.0536242,0.166531,0.170441,0.516052,0.515506,0.852775,0.849528,0.0237655,0.0236963,0.0490186,0.050064,0.378714,0.372866,0.270009,0.278931,0.991758,0.968407,0.0209664,0.0210013,0.0559987,0.0536253,0.161423,0.170476,0.521144,0.515512,0.856022,0.849528,0.023901,0.023921,0.0490844,0.0501707,0.299679,0.333483,0.356978,0.38012,0.4109,0.437334,0.461984,0.308213,0.327,0.352237,0.375999,0.412212,0.425684,0.460537,0.921703,0.932692,0.958791,0.991758,0.993132,0.993132,0.998626,0.921703,0.932692,0.958791,0.968407,0.991758,0.993132,0.998626,0.129158,0.14212,0.152983,0.181463,0.209384,0.227864,0.245714,0.130107,0.139148,0.15289,0.180438,0.211367,0.22735,0.242907,0.76553,0.806594,0.831347,0.854399,0.886541,0.903741,0.91543,0.788497,0.796614,0.824853,0.852775,0.88021,0.902118,0.917053,0.508905,0.498396,0.513694,0.0109047,0.397029,0.416916,0.496063,0.509109,0.559604,0.610115,0.6128,0.502959,0.50337,0.510046,0.00980338,0.398977,0.420493,0.496778,0.509109,0.540403,0.562544,0.6128,0.217003,0.210598,0.214185,0.0105527,0.116089,0.126962,0.184239,0.21516,0.22158,0.317631,0.320426,0.219146,0.216361,0.207606,0.0094685,0.117361,0.130053,0.191029,0.210908,0.220475,0.231891,0.318171,0.364625,0.227173,0.275011,0.0116881,0.184563,0.199971,0.22351,0.250144,0.329086,0.364625,0.410681,0.232785,0.267233,0.329426,0.0155107,0.232785,0.241311,0.257819,0.280006,0.354097,0.440128,0.526667,0.0401659,0.0269966,0.0469413,0.00510138,0.00533786,0.0125141,0.0268805,0.0419789,0.0612284,0.0676473,0.0808412,0.0453948,0.0509861,0.0862139,0.00811597,0.0374877,0.0400141,0.0436839,0.0679112,0.130362,0.155598,0.180006,-9999,-9999
200303,2.103,1.0,-0.073,1.53,1.0,4.188,2.644,1.0,1.899,0.123,2.146,3.612,3.014,2.103,1.0,-0.073,1.53,1.0,4.188,2.644,1.0,289.63,198.315,1.0,189.8,198.315,1.0,257.315,1.0,241.807,257.315,1.0,240.615,1.0,239.916,240.615,1.0,3.179,1.0,2.369,3.179,1.0,84.756,84.756,0.0,0.398,0.145,1.0,0.989,1.422,0.872984,0.216381862407,0.688172043011,15.638892696,1.0,-9999,-9999,-9999,-9999,106.630133924,1.0,333.419490591,1.0,360.163,0.999328,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.64597,3.0,15.5759,0.997984,21.8096,0.283563,-5.4114,0.999328,-7.57711,0.604896,1.0,3,23.6129,24.3871,23.6129,24.3871,0.413465,0.412556,0.975806,0.969758,0.0180001,0.0181849,0.0286875,0.0347639,0.4294,0.409788,0.978495,0.969758,0.0182853,0.0181905,0.0288673,0.0347668,0.423612,0.418546,0.974395,0.97248,0.00336996,0.00349595,0.380788,0.399747,0.411203,0.424864,0.441213,0.444422,0.446297,0.382013,0.385174,0.409182,0.414011,0.440561,0.44443,0.447296,0.94422,0.964382,0.969758,0.975806,0.980511,0.981855,0.985887,0.957661,0.961022,0.969758,0.96707,0.985887,0.982527,0.988575,0.683482,0.67599,0.27188,0.270096,1.0,1.0,0.0231115,0.0232059,0.0466759,0.0503278,0.133196,0.129353,0.708359,0.710027,0.951458,0.939239,0.0257842,0.0261685,0.0463093,0.0493738,0.70297,0.67599,0.281057,0.270096,1.0,1.0,0.0235211,0.0232123,0.04688,0.0503308,0.144057,0.133497,0.729636,0.712264,0.957015,0.939239,0.0261562,0.0261771,0.0465175,0.0493783,0.60653,0.645325,0.665095,0.689932,0.719008,0.72643,0.736152,0.609704,0.635042,0.665683,0.677425,0.710092,0.724359,0.734314,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0873383,0.107977,0.123636,0.147629,0.174374,0.184911,0.197093,0.0878479,0.102068,0.122689,0.140545,0.171223,0.185805,0.197736,0.90207,0.928242,0.936551,0.94877,0.965152,0.966555,0.975806,0.907348,0.917006,0.933863,0.940583,0.962518,0.966555,0.974462,0.758755,0.734991,0.753921,0.00699455,0.671735,0.693324,0.734991,0.759036,0.783411,0.791355,0.798993,0.788656,0.765127,0.763922,0.0067072,0.662664,0.701698,0.752159,0.772079,0.793027,0.797679,0.806937,0.325203,0.325203,0.335375,0.00400067,0.289159,0.306231,0.325212,0.340436,0.350457,0.354927,0.365252,0.342153,0.335727,0.34031,0.00382645,0.282611,0.31029,0.326656,0.346068,0.354927,0.361104,0.366503,1.02402,0.776723,0.826918,0.0196976,0.639323,0.694214,0.738474,0.789469,0.8941,1.02134,1.02991,0.908206,1.02545,0.905014,0.00685144,0.83849,0.852604,0.895322,0.904671,0.931011,0.945266,0.960863,0.41085,0.387573,0.413666,0.0084051,0.333487,0.347383,0.369696,0.395262,0.463602,0.481194,0.487466,0.448978,0.488861,0.446915,0.00405206,0.407749,0.420742,0.435988,0.448819,0.462114,0.472383,0.483424,-9999,-9999
200304,2.788,1.0,1.041,1.478,1.0,4.058,1.975,1.0,3.344,1.78,1.73,4.48,2.411,2.788,1.0,1.041,1.478,1.0,4.058,1.975,1.0,383.873,203.714,1.0,204.747,203.714,1.0,291.797,1.0,269.796,291.797,1.0,263.617,1.0,270.566,263.617,1.0,2.309,1.0,2.14,2.309,1.0,84.234,84.234,0.0,2.28,1.22,1.0,1.407,1.769,0.986111,0.271972389084,0.86875,60.3514776647,0.996527777778,-9999,-9999,-9999,-9999,79.5961369153,1.0,354.102207639,1.0,351.664,0.999306,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.64321,3.0,24.4561,0.997917,29.5592,0.35914,21.2893,0.998611,25.7317,0.603592,2.0,3,20.2667,27.7333,20.2667,27.7333,0.283055,0.269008,0.991667,0.991667,0.0370158,0.0372412,0.0392678,0.0395696,0.284586,0.286566,0.991667,0.991667,0.0371363,0.0371083,0.0393815,0.0394446,0.279319,0.27641,0.992049,0.991944,0.00210474,0.00247029,0.253027,0.260928,0.276645,0.281239,0.284697,0.287142,0.300526,0.252793,0.25988,0.265738,0.279638,0.284354,0.286627,0.299047,0.991667,0.991667,0.991667,0.993056,0.991667,0.992361,0.993056,0.991667,0.991667,0.991667,0.991667,0.992361,0.992361,0.992361,1.44827,1.44857,0.695721,0.695743,1.0,1.0,0.0524125,0.0529531,0.092243,0.0941192,-0.529195,-0.52364,1.46323,1.45764,0.985175,0.985175,0.0484193,0.0485856,0.0576465,0.0583965,1.44413,1.44857,0.695932,0.695743,1.0,1.0,0.05259,0.0526439,0.0923439,0.0939455,-0.523368,-0.523382,1.46645,1.45811,0.985175,0.985175,0.0485731,0.0484823,0.0577758,0.0583105,1.30318,1.32903,1.38146,1.43779,1.46874,1.48084,1.51727,1.30693,1.32683,1.36145,1.43619,1.4684,1.48245,1.50834,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.55816,-0.547897,-0.541616,-0.526054,-0.501548,-0.485329,-0.475504,-0.559767,-0.550709,-0.543861,-0.521009,-0.499881,-0.485914,-0.480481,0.985175,0.985175,0.985175,0.985175,0.986325,0.986325,0.987559,0.985175,0.985175,0.985175,0.985175,0.986325,0.986325,0.987559,1.60117,1.61513,1.59761,0.00856348,1.49909,1.53193,1.56206,1.61513,1.62949,1.63549,1.66442,1.60229,1.60158,1.60578,0.00823822,1.47752,1.5353,1.6022,1.61982,1.63302,1.63883,1.66725,1.33004,1.32856,1.3212,0.00623757,1.23208,1.27437,1.29941,1.33217,1.34301,1.34977,1.3639,1.33185,1.31699,1.32646,0.00626402,1.21975,1.27437,1.31863,1.33665,1.34931,1.3558,1.36559,1.57623,1.57839,1.64263,0.0113933,1.52303,1.58491,1.58931,1.62445,1.67618,1.71484,1.78056,1.58931,1.59959,1.6379,0.00990863,1.55148,1.57623,1.58931,1.62807,1.6687,1.67449,1.78056,1.33911,1.31904,1.35626,0.00573077,1.2935,1.32311,1.32877,1.33954,1.38075,1.38492,1.41908,1.33954,1.33829,1.35533,0.00536766,1.30663,1.31391,1.32729,1.33954,1.38075,1.38328,1.41908,-9999,-9999
200305,10.073,0.998656,7.601,1.489,1.0,11.505,2.32,0.997919,10.176,8.197,1.907,11.323,2.681,10.079,0.998656,7.601,1.489,1.0,11.515,2.321,0.997919,454.31,266.138,0.998656,267.82,266.142,0.998656,314.093,0.998656,295.636,314.092,0.998656,308.753,0.998656,298.863,308.757,0.998656,4.043,0.998656,3.567,4.046,0.998656,84.669,84.669,0.0,1.88,2.826,0.997312,1.247,1.505,0.983199,0.249814920011,0.911290322581,130.851632884,0.994623655914,-9999,-9999,-9999,-9999,55.6978517315,0.997311827957,391.753759164,0.997311827957,343.398,0.997312,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.57199,3.0,73.233,0.995968,91.5611,0.548144,33.718,0.99664,42.1566,0.424039,1.0,3,17.5806,30.4194,17.5806,30.4194,-3.24549,-3.26361,0.99664,0.99664,0.0695189,0.0699664,0.0834604,0.102223,-3.26979,-3.22591,0.99664,0.99664,0.0693801,0.0699048,0.0833447,0.10218,-3.22931,-3.24404,0.996052,0.995884,0.00826571,0.00978053,-3.35111,-3.27396,-3.26113,-3.2133,-3.19149,-3.1816,-3.17513,-3.36723,-3.33064,-3.27297,-3.23995,-3.19299,-3.18159,-3.16555,0.994624,0.995296,0.99664,0.99664,0.99664,0.99664,0.99664,0.994624,0.994624,0.995296,0.994624,0.99664,0.99664,0.997312,4.73468,4.78509,1.31697,1.30948,1.0,1.0,0.110008,0.112255,0.270549,0.289344,-7.62132,-7.61995,7.0662,7.07453,0.994797,0.994797,0.0844522,0.0843193,0.112767,0.125062,4.65709,4.78509,1.36969,1.30948,1.0,1.0,0.109176,0.112492,0.270211,0.289436,-7.61407,-7.61995,7.06844,7.07453,0.994797,0.994797,0.0845491,0.0840952,0.11284,0.124911,4.35892,4.5027,4.57729,4.72956,4.93954,4.99705,5.07271,4.37533,4.47151,4.58805,4.71953,4.92855,5.00487,5.06495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.75429,-7.69319,-7.66587,-7.60967,-7.56443,-7.54373,-7.51325,-7.75869,-7.73366,-7.67475,-7.611,-7.57308,-7.54894,-7.53373,0.991675,0.991675,0.992716,0.994797,0.994797,0.994797,0.994797,0.991675,0.991675,0.992716,0.994797,0.994797,0.994797,0.994797,5.69354,5.60401,5.63028,0.0503012,5.03053,5.17289,5.49992,5.63338,5.81081,6.05875,6.0834,5.55473,5.38049,5.64713,0.0392691,5.14021,5.4767,5.53954,5.62694,5.69354,6.02812,6.06899,8.86044,8.82991,8.87432,0.046511,8.41879,8.5024,8.71191,8.82522,8.99042,9.31368,9.35042,8.75771,8.65029,8.87644,0.0375035,8.48912,8.698,8.75771,8.81636,8.95571,9.26807,9.3328,4.80836,4.99644,4.81977,0.0344181,4.44967,4.52996,4.6559,4.82067,4.99475,5.08456,5.14224,4.8219,4.7662,4.84969,0.0321246,4.48408,4.64729,4.70208,4.8219,5.0015,5.10855,5.14482,8.61325,8.64703,8.55518,0.01552,8.37747,8.40469,8.5092,8.56105,8.63844,8.66227,8.68599,8.53949,8.50856,8.56271,0.0143182,8.37425,8.44845,8.50937,8.55491,8.6389,8.67466,8.68711,-9999,-9999
