TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.898,6.185,1.92,10.183,2.839,7.898,0.0,6.185,1.92,0.0,10.183,2.839,0.0,189.613,107.446,1.0,104.296,107.446,1.0,-9999,-9999,277.863,277.863,0.0,-9999,-9999,312.84,312.84,0.0,-9999,-9999,3.993,3.993,0.0,99.526,99.526,0.0,2.903,0.0,1.0,2.268,2.268,0.0,-9999,-9999,-9999,-9999,222.618951613,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,74.5726,0.0,103.47,-9999,74.1398,0.0,102.869,-9999,2.0,3,27.4516,20.5484,0.0,0.0,-0.935445,-0.959314,0.0,0.0,-9999,-9999,-9999,-9999,-0.935445,-0.93642,0.0,0.0,-9999,-9999,-9999,-9999,-0.972006,-0.975267,0.0,0.0,0.0123827,0.0112304,-1.10346,-1.00974,-0.992263,-0.959314,-0.93642,-0.920923,-0.899892,-1.10346,-1.07935,-1.01222,-0.979973,-0.93642,-0.899892,-0.841695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.934816,0.875635,2.18628,2.03799,0.0,0.0,-9999,-9999,-9999,-9999,-3.35458,-3.32921,1.63805,1.60692,0.0,0.0,-9999,-9999,-9999,-9999,0.934816,0.914268,2.18628,2.06416,0.0,0.0,-9999,-9999,-9999,-9999,-3.35458,-3.32921,1.63805,1.60692,0.0,0.0,-9999,-9999,-9999,-9999,0.64709,0.801929,0.863787,0.903076,0.918637,0.955839,0.993175,0.733265,0.775886,0.865861,0.905588,0.955839,0.993175,1.07375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.48302,-3.3876,-3.3876,-3.34848,-3.32921,-3.29393,-3.29393,-3.48302,-3.48302,-3.48302,-3.45242,-3.32921,-3.32921,-3.32921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.903122,0.754171,0.828118,0.0397752,0.524596,0.524596,0.547423,0.812422,1.06036,1.1299,1.19138,0.586756,0.586756,0.624291,0.0374052,0.053595,0.366584,0.524596,0.593059,0.783624,0.798559,0.977808,1.83954,1.69059,1.80339,0.0471431,1.36629,1.43873,1.49997,1.8119,2.10989,2.14433,2.21755,1.58532,1.5222,1.5963,0.0370011,1.1358,1.34555,1.43463,1.58532,1.74942,1.7597,1.95778,1.50911,1.50911,1.28947,0.0597614,0.705057,0.744371,1.07608,1.41073,1.50913,1.52495,1.5955,1.07608,1.07912,1.35136,0.0873875,0.705057,0.744869,1.07608,1.18566,1.50565,1.68338,2.47588,1.64858,1.64858,1.73106,0.0288235,1.4346,1.50435,1.63766,1.7598,1.83928,1.85386,1.85956,1.70171,1.70614,1.81666,0.054472,1.4346,1.50072,1.61097,1.70614,1.83928,2.19073,2.62621,-9999,-9999
200102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.502,7.008,1.658,10.288,2.295,8.502,0.0,7.008,1.658,0.0,10.288,2.295,0.0,249.832,132.298,1.0,116.831,132.298,1.0,-9999,-9999,294.475,294.475,0.0,-9999,-9999,326.894,326.894,0.0,-9999,-9999,3.703,3.703,0.0,99.193,99.193,0.0,4.024,2.34,1.0,2.748,2.748,0.0,-9999,-9999,-9999,-9999,273.991200893,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.9746,0.596726,74.3349,0.0,102.145,-9999,74.2473,0.0,102.025,-9999,1.0,3,25.8571,22.1429,0.0,0.0,-0.942314,-0.965594,0.0,0.0,-9999,-9999,-9999,-9999,-0.942314,-0.944921,0.0,0.0,-9999,-9999,-9999,-9999,-0.979598,-0.986291,0.0,0.0,0.0125108,0.0117495,-1.12027,-1.02395,-0.99863,-0.967884,-0.944921,-0.925964,-0.905239,-1.12027,-1.08368,-1.02661,-0.994584,-0.944921,-0.910625,-0.846864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13785,1.06671,2.05088,1.89919,0.0,0.0,-9999,-9999,-9999,-9999,-3.29196,-3.25802,1.66613,1.65043,0.0,0.0,-9999,-9999,-9999,-9999,1.13785,1.10365,2.05088,1.92202,0.0,0.0,-9999,-9999,-9999,-9999,-3.29196,-3.25802,1.66613,1.65043,0.0,0.0,-9999,-9999,-9999,-9999,0.84404,1.00476,1.05881,1.10365,1.13193,1.14596,1.19377,0.882083,0.949861,1.06671,1.10365,1.14596,1.19377,1.27946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.41114,-3.33824,-3.33824,-3.29196,-3.25802,-3.24368,-3.24368,-3.41114,-3.41114,-3.41114,-3.36041,-3.25802,-3.25802,-3.25802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.933215,0.785613,0.852386,0.039775,0.545841,0.545841,0.568521,0.839356,1.08549,1.15103,1.21468,0.60748,0.60748,0.647107,0.038431,0.0560905,0.38203,0.545841,0.61371,0.81201,0.826551,1.00745,1.87814,1.73053,1.83868,0.0478792,1.39271,1.46511,1.52647,1.85817,2.14628,2.18389,2.25726,1.61234,1.54979,1.62671,0.0382397,1.14671,1.36507,1.46116,1.61234,1.78531,1.80315,2.00203,1.52498,1.52498,1.31108,0.0592637,0.729561,0.770242,1.11352,1.42557,1.525,1.54099,1.61228,1.11352,1.11667,1.37932,0.0871173,0.729561,0.77082,1.11352,1.22509,1.52149,1.71249,2.50193,1.86606,1.86606,1.96489,0.0328267,1.62803,1.70193,1.85232,2.01443,2.09358,2.10996,2.11603,1.91725,1.92212,2.0525,0.0615388,1.62803,1.69787,1.80729,1.92212,2.06821,2.4625,2.97545,-9999,-9999
200103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.172,10.811,2.27,15.397,3.575,13.172,0.0,10.811,2.27,0.0,15.397,3.575,0.0,331.025,210.284,1.0,204.02,210.284,1.0,-9999,-9999,299.535,299.535,0.0,-9999,-9999,331.175,331.175,0.0,-9999,-9999,5.912,5.912,0.0,99.202,99.202,0.0,2.03,1.45,1.0,1.925,1.925,0.0,-9999,-9999,-9999,-9999,435.288686891,0.997311827957,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.75501,0.0,54.9449,0.0,73.4614,-9999,61.1406,0.0,81.7451,-9999,2.0,3,23.5161,24.4839,0.0,0.0,-1.25332,-1.18839,0.0,0.0,-9999,-9999,-9999,-9999,-1.25332,-1.06777,0.0,0.0,-9999,-9999,-9999,-9999,-1.21064,-1.16696,0.0,0.0,0.014118,0.00994441,-1.29765,-1.29562,-1.25332,-1.21314,-1.17033,-1.12859,-1.06777,-1.29562,-1.23375,-1.19852,-1.17794,-1.11732,-1.10195,-1.0574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1993,1.23429,0.650768,0.613727,0.0,0.0,-9999,-9999,-9999,-9999,-3.51332,-3.42056,2.3488,2.36197,0.0,0.0,-9999,-9999,-9999,-9999,1.1993,1.45647,0.650768,0.610663,0.0,0.0,-9999,-9999,-9999,-9999,-3.51332,-3.40402,2.3488,2.39277,0.0,0.0,-9999,-9999,-9999,-9999,1.12237,1.18759,1.1993,1.2205,1.39784,1.41563,1.47594,1.18759,1.20214,1.22318,1.41179,1.45647,1.47923,1.52476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5825,-3.58129,-3.55974,-3.50414,-3.44805,-3.42306,-3.40402,-3.58129,-3.57332,-3.56402,-3.50414,-3.42333,-3.42306,-3.40402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18383,1.06434,1.05379,0.0385488,0.73249,0.73249,0.751178,1.09443,1.26586,1.30936,1.39031,0.782645,0.782645,0.843592,0.047138,0.0790434,0.582826,0.73249,0.787605,1.05355,1.06268,1.24886,2.24123,2.13211,2.22075,0.0328152,1.9203,1.94385,2.01956,2.23048,2.43497,2.45924,2.51154,2.08322,2.03596,2.05423,0.0376092,1.45622,1.86071,1.95397,2.08322,2.22388,2.23701,2.35081,1.63738,1.63738,1.47861,0.0544151,0.935812,0.987993,1.33939,1.55749,1.6374,1.65456,1.73111,1.42873,1.43277,1.60296,0.0840841,0.935812,0.988762,1.42873,1.55334,1.63738,1.92842,2.68633,2.40089,2.40089,2.54279,0.0415939,2.1198,2.19145,2.38052,2.63129,2.69722,2.73862,2.74494,2.45624,2.46192,2.62392,0.0747322,2.1198,2.19145,2.29761,2.46192,2.68872,2.98887,3.76078,-9999,-9999
200104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.386,9.775,2.08,14.385,3.252,12.498,0.00902778,9.983,2.308,0.0133333,14.428,3.308,0.00595238,409.155,257.099,1.0,253.595,257.099,1.0,-9999,-9999,292.916,292.916,0.0,-9999,-9999,325.575,326.071,0.00902778,-9999,-9999,6.163,6.409,0.00902778,99.224,99.224,0.0,2.058,1.219,1.0,1.881,1.881,0.0,-9999,-9999,-9999,-9999,531.774199306,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.68108,0.0,50.2045,0.0,65.8803,-9999,60.0648,0.0,78.8194,-9999,3.0,3,20.9667,27.0333,0.0,0.0,-1.32139,-1.2535,0.0,0.0,-9999,-9999,-9999,-9999,-1.32139,-1.12598,0.0,0.0,-9999,-9999,-9999,-9999,-1.28942,-1.22347,0.0,0.0,0.0164951,0.0124652,-1.43659,-1.3739,-1.34422,-1.29548,-1.2535,-1.1956,-1.12598,-1.3739,-1.30767,-1.29308,-1.20673,-1.16664,-1.14842,-1.11208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21711,1.29895,0.217058,0.224082,0.0,0.0,-9999,-9999,-9999,-9999,-3.2096,-3.15709,2.45813,2.47682,0.0,0.0,-9999,-9999,-9999,-9999,1.21711,1.54368,0.217058,0.208036,0.0,0.0,-9999,-9999,-9999,-9999,-3.2096,-3.12805,2.45813,2.52153,0.0,0.0,-9999,-9999,-9999,-9999,1.03442,1.21365,1.21711,1.24327,1.44559,1.49172,1.57136,1.21711,1.21711,1.21711,1.4841,1.55512,1.57594,1.61276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.30927,-3.30027,-3.276,-3.21509,-3.18001,-3.16095,-3.12805,-3.30027,-3.23453,-3.23258,-3.19671,-3.16095,-3.14559,-3.12588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14868,1.02695,1.02561,0.0385193,0.707277,0.707277,0.726234,1.06104,1.24051,1.28584,1.3643,0.758318,0.758318,0.816725,0.0458562,0.0760574,0.558539,0.707277,0.763395,1.02016,1.02984,1.21453,2.26076,2.15292,2.24909,0.0289466,2.00035,2.00749,2.07236,2.24695,2.42098,2.45721,2.5184,2.13729,2.07971,2.10614,0.0329557,1.5839,1.9192,2.00927,2.13729,2.24695,2.27639,2.36296,1.62028,1.62028,1.4543,0.0548653,0.907088,0.957667,1.31336,1.52262,1.6203,1.63729,1.71304,1.38484,1.38876,1.57102,0.0842456,0.907088,0.95841,1.38484,1.50964,1.62018,1.8962,2.65828,2.74157,2.74157,2.90898,0.0475922,2.42788,2.50375,2.71723,2.99339,3.09571,3.13679,3.14349,2.79948,2.80578,2.9918,0.0845228,2.42788,2.50375,2.61218,2.80578,3.06559,3.37603,4.28275,-9999,-9999
200105,29.004,0.990591,26.193,1.748,1.0,30.788,3.601,0.983871,22.294,18.479,3.033,24.748,4.708,28.883,0.990591,26.193,1.748,1.0,30.581,3.825,0.983871,463.179,326.575,1.0,327.324,326.575,1.0,-9999,-9999,317.735,317.735,0.0,392.099,0.990591,346.573,391.532,0.990591,31.656,0.990591,18.76,31.399,0.990591,99.018,99.075,0.803763,0.0,0.0,1.0,1.888,2.067,0.600806,0.267585215924,0.582661290323,-9999,-9999,676.52240121,1.0,-9999,-9999,-9999,-9999,22.429,0.995968,11.149,0.997984,15.1124,0.619624,61.6667,0.37836,73.1879,0.834911,81.5813,0.379704,96.8231,0.95482,1.0,2,18.8065,29.1935,11.3226,13.9355,-1.94534,-1.95505,0.337366,0.339382,0.0973818,0.0993214,0.120892,0.109986,-1.95074,-1.89669,0.337366,0.33871,0.0973818,0.105783,0.120892,0.115854,-1.93992,-1.95599,0.33624,0.354419,0.0137737,0.00656977,-2.0636,-2.00657,-1.97095,-1.95074,-1.89669,-1.8633,-1.84115,-2.02197,-2.0045,-1.99545,-1.9584,-1.92779,-1.91001,-1.89453,0.317204,0.321909,0.379032,0.337366,0.33871,0.321909,0.321237,0.376344,0.375672,0.377688,0.336022,0.339382,0.339382,0.339382,1.16445,1.10004,1.03176,1.02557,0.320789,0.320789,0.124549,0.121093,0.237896,0.137256,-3.82075,-3.79738,3.45445,3.45087,0.347312,0.350538,0.136709,0.146087,0.142828,0.155984,1.16445,1.23648,1.03176,0.893439,0.320789,0.320789,0.124549,0.134976,0.237896,0.149647,-3.8292,-3.79545,3.46633,3.46148,0.347312,0.349462,0.136709,0.14801,0.142828,0.157786,0.851917,1.03535,1.09181,1.16445,1.23189,1.44073,1.47342,1.06804,1.08969,1.10004,1.16445,1.20671,1.21893,1.24132,0.272401,0.320789,0.320789,0.320789,0.320789,0.28853,0.28853,0.320789,0.419355,0.320789,0.320789,0.320789,0.340502,0.4319,-3.90083,-3.87171,-3.85693,-3.81221,-3.79374,-3.78899,-3.73578,-3.90459,-3.90228,-3.88714,-3.85359,-3.79738,-3.79293,-3.79166,0.347312,0.341935,0.34086,0.350538,0.349462,0.350538,0.344086,0.351613,0.350538,0.344086,0.351613,0.350538,0.350538,0.350538,2.02315,2.09601,1.72892,0.0326924,1.43737,1.47319,1.49803,1.7642,1.83013,1.94801,2.05769,1.43737,1.43737,1.55758,0.0787163,0.171676,1.43432,1.45702,1.53275,1.88062,1.97809,2.02604,3.89917,3.99271,3.68491,0.0332673,3.40236,3.40793,3.42603,3.73674,3.81777,3.89917,3.96909,3.40174,3.38812,3.4975,0.0710207,2.28319,3.40174,3.40367,3.49115,3.74704,3.90168,3.97056,2.29283,2.29283,2.33984,0.0529071,1.98474,2.12837,2.17043,2.24591,2.33042,2.38402,3.14025,2.96649,2.96668,2.68202,0.0783842,2.09676,2.18497,2.26418,2.91819,3.12907,3.14025,3.25441,2.78365,2.78365,2.84499,0.0289037,2.66862,2.72297,2.73922,2.7786,2.85248,2.88384,3.316,3.27018,3.27052,2.98553,0.0514,2.72297,2.7786,2.78883,2.86915,3.27089,3.316,3.34724,-9999,-9999
200106,23.929,1.0,19.903,2.888,1.0,26.345,5.022,1.0,23.381,19.682,2.913,25.601,4.441,23.929,1.0,19.903,2.888,1.0,26.345,5.022,1.0,485.591,335.859,1.0,337.62,335.859,1.0,-9999,-9999,326.593,326.593,0.0,365.107,1.0,354.067,365.107,1.0,21.961,1.0,21.173,21.961,1.0,99.027,99.176,1.0,0.0,0.085,1.0,1.907,2.129,0.422917,-9999,-9999,178.026788194,1.0,690.839754167,1.0,109.201875977,0.622916666667,373.493,0.830556,25.741,1.0,6.814,1.0,11.2566,1.0,39.2525,0.823611,46.586,0.650314,100.313,0.825,119.054,1.11898,0.777083,1,18.0,30.0,17.9667,28.9667,-1.35704,-1.53895,0.734028,0.722222,0.0875414,0.0890626,0.189076,0.289294,-1.39658,-1.58551,0.734722,0.725694,0.0923173,0.0907487,0.191334,0.289817,-1.42752,-1.63378,0.730469,0.748872,0.0307301,0.035645,-1.9023,-1.60487,-1.54077,-1.39944,-1.31535,-1.26969,-1.18641,-1.92559,-1.90832,-1.86694,-1.59844,-1.40248,-1.35784,-1.31715,0.75625,0.733333,0.722222,0.734722,0.736806,0.735417,0.715972,0.767361,0.756944,0.801389,0.734028,0.733333,0.736806,0.7375,1.52615,1.19609,0.67662,0.902719,0.72963,0.716667,0.0620183,0.0748012,0.26235,0.45774,-3.00803,-3.09046,4.10589,4.12348,0.736667,0.725556,0.131158,0.134862,0.205288,0.205757,1.48435,1.15669,0.653006,0.88606,0.72963,0.724074,0.0621191,0.0691615,0.262374,0.456853,-3.04391,-3.13861,4.14843,4.15891,0.737778,0.726667,0.138895,0.135022,0.210315,0.205862,0.71865,1.11615,1.19179,1.46676,1.58996,1.62598,1.64935,0.65855,0.672354,0.723895,1.15669,1.46676,1.57553,1.62598,0.787037,0.744444,0.716667,0.709259,0.677778,0.740741,0.766667,0.827778,0.827778,0.788889,0.724074,0.709259,0.677778,0.740741,-3.36272,-3.14972,-3.09069,-3.05255,-3.00514,-2.83386,-2.74543,-3.37044,-3.36176,-3.3188,-3.16474,-3.05827,-3.05097,-3.00641,0.731111,0.724444,0.725556,0.731111,0.733333,0.743333,0.735556,0.734444,0.738889,0.732222,0.726667,0.728889,0.736667,0.735556,1.36462,1.33335,1.3347,0.0360973,1.04406,1.1137,1.13917,1.2843,1.44744,1.61011,1.76521,1.49685,1.49685,1.45733,0.0276899,1.14913,1.2843,1.35439,1.446,1.51948,1.65948,1.75205,2.94106,2.91887,2.96848,0.0173058,2.82375,2.89629,2.91285,2.94134,3.04974,3.06724,3.12305,2.89737,2.89343,2.88485,0.0236026,2.58717,2.70254,2.79026,2.89737,2.96553,3.04974,3.12129,2.3655,2.35706,2.23756,0.0634151,1.51686,1.76615,1.87066,2.28263,2.43564,2.75191,2.85363,2.85363,2.41702,2.28734,0.0527497,1.67321,1.87066,2.16496,2.37081,2.43564,2.49696,2.75808,3.50884,3.50814,3.53342,0.0358667,3.12857,3.36829,3.41464,3.48528,3.64917,3.80803,3.90899,3.80803,3.50691,3.45038,0.0495751,2.90398,3.03994,3.36829,3.509,3.63657,3.66993,3.80803,-9999,-9999
