TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200201,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.508,-8.09,2.066,-6.375,1.325,-7.508,0.0,-8.09,2.066,0.0,-6.375,1.325,0.0,74.527,-9999,-9999,27.448,27.448,0.0,-9999,-9999,220.382,220.382,0.0,-9999,-9999,223.648,223.648,0.0,-9999,-9999,1.559,1.559,0.0,96.308,96.308,0.0,0.351,0.351,0.0,4.83,4.83,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,59.5852,0.0,67.6271,-9999,35.2101,0.0,39.9622,-9999,2.0,3,31.7419,16.2581,0.0,0.0,-1.44277,-1.44277,0.0,0.0,-9999,-9999,-9999,-9999,-1.43779,-1.44277,0.0,0.0,-9999,-9999,-9999,-9999,-1.42431,-1.4085,0.0,0.0,0.0115457,0.0126767,-1.54403,-1.5016,-1.4658,-1.44277,-1.37224,-1.35685,-1.27973,-1.51579,-1.5016,-1.45067,-1.4423,-1.35905,-1.31675,-1.27764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247696,-0.247696,2.33124,2.33124,0.0,0.0,-9999,-9999,-9999,-9999,-3.61618,-3.61618,0.477473,0.477473,0.0,0.0,-9999,-9999,-9999,-9999,-0.240426,-0.247696,2.41575,2.33124,0.0,0.0,-9999,-9999,-9999,-9999,-3.61618,-3.61618,0.477473,0.477473,0.0,0.0,-9999,-9999,-9999,-9999,-0.354175,-0.319851,-0.255601,-0.235792,-0.165644,-0.131765,-0.0292898,-0.354175,-0.319851,-0.255601,-0.240426,-0.131765,-0.0701104,-0.0292898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.70343,-3.69776,-3.69684,-3.61618,-3.60805,-3.57977,-3.57363,-3.69776,-3.64265,-3.62059,-3.61618,-3.60491,-3.57363,-3.57363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.391098,0.331144,0.386794,0.00725487,0.33183,0.336203,0.341267,0.391098,0.399708,0.411058,0.433368,0.333047,0.360082,0.400325,0.0102537,0.333047,0.337978,0.365153,0.391098,0.405503,0.416157,0.582089,1.75355,1.77391,1.79529,0.0150527,1.67364,1.67554,1.70785,1.77897,1.83905,1.92111,1.93497,1.78689,1.79787,1.82464,0.0163966,1.67365,1.69973,1.75958,1.80872,1.86061,1.92621,2.01272,0.470057,1.91762,0.707501,0.10723,0.0901452,0.216418,0.311522,0.406781,0.767437,1.80552,2.1247,0.282342,0.63675,0.922413,0.122277,0.095758,0.118571,0.239626,0.918119,1.73497,1.9547,2.2699,1.04482,1.16546,1.0817,0.0181469,0.873356,0.984221,1.03233,1.07551,1.16697,1.19599,1.21675,1.06287,1.48034,1.09797,0.0363784,0.881429,0.910369,0.940041,1.00644,1.2579,1.37337,1.51857,-9999,-9999
200202,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.715,-7.685,1.666,-5.383,1.971,-6.715,0.0,-7.685,1.666,0.0,-5.383,1.971,0.0,137.145,-9999,-9999,64.766,64.766,0.0,-9999,-9999,221.898,221.898,0.0,-9999,-9999,225.532,225.532,0.0,-9999,-9999,1.674,1.674,0.0,96.602,96.602,0.0,0.399,0.399,0.0,3.716,3.716,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,59.2812,0.0,67.308,-9999,34.8779,0.0,39.6004,-9999,2.0,3,28.1071,19.8929,0.0,0.0,-1.43975,-1.43975,0.0,0.0,-9999,-9999,-9999,-9999,-1.43519,-1.43975,0.0,0.0,-9999,-9999,-9999,-9999,-1.42158,-1.40561,0.0,0.0,0.0115032,0.0126414,-1.5394,-1.49775,-1.46363,-1.43975,-1.36962,-1.3538,-1.27706,-1.51323,-1.49775,-1.44801,-1.43966,-1.35719,-1.31376,-1.27494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226519,0.226519,2.02701,2.02701,0.0,0.0,-9999,-9999,-9999,-9999,-3.66072,-3.66072,0.530013,0.530013,0.0,0.0,-9999,-9999,-9999,-9999,0.23532,0.226519,2.13302,2.02701,0.0,0.0,-9999,-9999,-9999,-9999,-3.66237,-3.66072,0.52751,0.530013,0.0,0.0,-9999,-9999,-9999,-9999,0.116241,0.146083,0.218003,0.246377,0.320333,0.377081,0.400214,0.107936,0.143326,0.218003,0.227951,0.320333,0.391912,0.400214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.80095,-3.7897,-3.77883,-3.66237,-3.60521,-3.55603,-3.52493,-3.77883,-3.67843,-3.66512,-3.66237,-3.60157,-3.52493,-3.52493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.424425,0.361356,0.419908,0.00758566,0.362082,0.366703,0.372049,0.424425,0.433433,0.445858,0.469172,0.363367,0.392302,0.434079,0.0106772,0.363367,0.368577,0.397648,0.424425,0.440042,0.451192,0.622895,1.78518,1.80111,1.82552,0.0152228,1.70421,1.70666,1.73818,1.80645,1.86939,1.95331,1.96692,1.81454,1.82749,1.85565,0.0167078,1.70422,1.72868,1.78984,1.8386,1.89274,1.95864,2.04535,0.51011,1.98313,0.747199,0.109297,0.099989,0.239155,0.34093,0.443763,0.825065,1.86218,2.18278,0.31047,0.692836,0.959509,0.125212,0.106215,0.13161,0.264529,0.943218,1.7824,2.00814,2.33195,1.86667,2.0522,1.92663,0.0251164,1.68454,1.77355,1.85124,1.91605,2.05705,2.09323,2.12491,1.85373,2.44246,1.9079,0.0472353,1.59409,1.63278,1.70143,1.81352,2.1493,2.29939,2.38035,-9999,-9999
200203,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.993,-4.331,2.233,-1.661,2.381,-2.993,0.0,-4.331,2.233,0.0,-1.661,2.381,0.0,236.031,-9999,-9999,109.999,109.999,0.0,-9999,-9999,240.356,240.356,0.0,-9999,-9999,248.465,248.465,0.0,-9999,-9999,2.191,2.191,0.0,95.967,95.967,0.0,0.673,0.673,0.0,4.639,4.639,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.85666,0.960349,59.1892,0.0,70.0571,-9999,34.7132,0.0,41.087,-9999,1.0,3,23.7742,24.2258,0.0,0.0,-1.43433,-1.43433,0.0,0.0,-9999,-9999,-9999,-9999,-1.42924,-1.43433,0.0,0.0,-9999,-9999,-9999,-9999,-1.4161,-1.39942,0.0,0.0,0.0116923,0.0128373,-1.53452,-1.49248,-1.46007,-1.43433,-1.36343,-1.34786,-1.26808,-1.50825,-1.49248,-1.44258,-1.43374,-1.3494,-1.30614,-1.26655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.848816,0.848816,1.45694,1.45694,0.0,0.0,-9999,-9999,-9999,-9999,-3.56363,-3.56363,0.635533,0.635533,0.0,0.0,-9999,-9999,-9999,-9999,0.869805,0.848816,1.59477,1.45694,0.0,0.0,-9999,-9999,-9999,-9999,-3.57387,-3.56363,0.619636,0.635533,0.0,0.0,-9999,-9999,-9999,-9999,0.730141,0.75246,0.844851,0.869805,0.950172,0.950172,0.993251,0.727719,0.743262,0.759873,0.861028,0.918631,0.932447,0.950172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.71089,-3.70152,-3.68988,-3.57387,-3.44969,-3.33896,-3.31582,-3.69114,-3.58764,-3.58054,-3.57297,-3.40492,-3.31582,-3.31582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.627242,0.556271,0.623055,0.00848536,0.557104,0.562399,0.568505,0.627242,0.637159,0.656602,0.682243,0.558579,0.596431,0.639534,0.0117306,0.558579,0.564542,0.602523,0.627664,0.650156,0.662497,0.844401,1.98058,1.9906,2.02248,0.0162042,1.89618,1.90145,1.93338,1.99672,2.06664,2.15815,2.17472,2.005,2.02568,2.05563,0.0179241,1.8962,1.91698,1.98314,2.03792,2.10418,2.16405,2.2618,0.753851,2.27876,0.981866,0.114501,0.213146,0.419588,0.53751,0.681536,1.1487,2.115,2.43787,0.512136,1.04333,1.16547,0.134398,0.226417,0.26144,0.457191,1.05504,1.99069,2.24281,2.60446,2.71969,2.96907,2.80403,0.0315057,2.55011,2.6064,2.68078,2.78858,2.97764,3.02182,3.06212,2.66963,3.42661,2.747,0.0581714,2.33644,2.38342,2.4687,2.66963,3.06519,3.24026,3.24801,-9999,-9999
200204,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.951,-3.354,2.257,0.662,3.176,-0.951,0.0,-3.354,2.257,0.0,0.662,3.176,0.0,347.511,-9999,-9999,206.291,206.291,0.0,-9999,-9999,236.32,236.32,0.0,-9999,-9999,243.451,243.451,0.0,-9999,-9999,2.765,2.765,0.0,96.428,96.428,0.0,0.517,0.517,0.0,3.082,3.082,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.94949,0.0,59.3542,0.0,70.2524,-9999,34.9356,0.0,41.3502,-9999,1.0,3,19.3667,28.6333,0.0,0.0,-1.43892,-1.43892,0.0,0.0,-9999,-9999,-9999,-9999,-1.43404,-1.43892,0.0,0.0,-9999,-9999,-9999,-9999,-1.42063,-1.40447,0.0,0.0,0.011582,0.0127208,-1.53931,-1.49726,-1.46315,-1.43892,-1.36839,-1.3528,-1.27489,-1.51239,-1.49726,-1.44706,-1.43853,-1.35515,-1.31217,-1.27298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.40694,1.40694,0.717988,0.717988,0.0,0.0,-9999,-9999,-9999,-9999,-3.27624,-3.27624,1.00672,1.00672,0.0,0.0,-9999,-9999,-9999,-9999,1.48675,1.40694,0.723211,0.717988,0.0,0.0,-9999,-9999,-9999,-9999,-3.32094,-3.27624,0.970244,1.00672,0.0,0.0,-9999,-9999,-9999,-9999,1.1715,1.37497,1.3938,1.41541,1.56298,1.57706,1.62432,1.16617,1.36008,1.38255,1.40694,1.47597,1.48675,1.56298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.44115,-3.42982,-3.42158,-3.33366,-3.18035,-3.0195,-2.9996,-3.43577,-3.3604,-3.35118,-3.2835,-3.0775,-2.9996,-2.9991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773482,0.70436,0.770694,0.00842597,0.705178,0.710375,0.716358,0.772622,0.78347,0.807872,0.832708,0.706626,0.749069,0.787836,0.0115262,0.706626,0.712476,0.755058,0.772722,0.801608,0.813593,0.987196,2.13243,2.14328,2.17517,0.0163457,2.04569,2.0541,2.08565,2.1493,2.21772,2.31418,2.32997,2.15748,2.18311,2.20847,0.0178916,2.0457,2.07066,2.13154,2.195,2.25774,2.31991,2.41036,0.929593,2.43155,1.14978,0.113611,0.343222,0.581455,0.699818,0.86165,1.36473,2.24358,2.56463,0.679451,1.30223,1.30641,0.135903,0.364593,0.397791,0.642496,1.11157,2.0942,2.35944,2.73989,3.85486,4.16413,3.97069,0.0345014,3.67829,3.77315,3.8447,3.94006,4.14082,4.22443,4.26954,3.71807,4.59591,3.8321,0.0643258,3.33502,3.38167,3.47425,3.83564,4.20793,4.22762,4.39887,-9999,-9999
200205,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.718,7.954,2.424,13.493,3.832,11.718,0.0,7.954,2.424,0.0,13.493,3.832,0.0,437.781,-9999,-9999,247.702,247.702,0.0,-9999,-9999,282.87,282.87,0.0,-9999,-9999,301.289,301.289,0.0,-9999,-9999,7.229,7.229,0.0,96.136,96.136,0.0,0.876,0.876,0.0,3.605,3.605,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.01365,0.0,59.5852,0.0,68.3667,-9999,35.2101,0.0,40.3993,-9999,2.0,3,15.3226,32.6774,0.0,0.0,-1.44277,-1.44277,0.0,0.0,-9999,-9999,-9999,-9999,-1.43779,-1.44277,0.0,0.0,-9999,-9999,-9999,-9999,-1.42431,-1.4085,0.0,0.0,0.0115457,0.0126767,-1.54403,-1.5016,-1.4658,-1.44277,-1.37224,-1.35685,-1.27973,-1.51579,-1.5016,-1.45067,-1.4423,-1.35905,-1.31675,-1.27764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.65219,1.65219,0.282897,0.282897,0.0,0.0,-9999,-9999,-9999,-9999,-2.82065,-2.82065,1.59974,1.59974,0.0,0.0,-9999,-9999,-9999,-9999,1.73172,1.65219,0.167117,0.282897,0.0,0.0,-9999,-9999,-9999,-9999,-2.85242,-2.82065,1.62343,1.59974,0.0,0.0,-9999,-9999,-9999,-9999,1.41971,1.64465,1.65266,1.70219,1.74427,1.75458,1.75867,1.41971,1.64465,1.65219,1.67969,1.71802,1.73172,1.74427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.99739,-2.93553,-2.9032,-2.85242,-2.72346,-2.60967,-2.58953,-2.93676,-2.92875,-2.88309,-2.82681,-2.65454,-2.60924,-2.58654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86942,1.86975,1.88657,0.00636337,1.83549,1.83549,1.86941,1.8696,1.93336,1.93682,1.93916,1.86969,1.93225,1.90267,0.00674305,1.83549,1.83549,1.86951,1.93265,1.93627,1.93734,1.9575,3.22853,3.31252,3.29507,0.0178559,3.11314,3.14542,3.19233,3.31236,3.37622,3.43496,3.44739,3.3193,3.37004,3.32698,0.0169976,3.11314,3.18635,3.22965,3.34566,3.39978,3.43506,3.45311,2.24658,3.31245,2.46541,0.0824101,1.83765,1.93932,2.08695,2.25903,2.84807,2.97734,3.40073,2.11496,3.2862,2.42012,0.150718,1.27634,1.4351,1.54079,2.18587,2.72622,3.50153,3.86625,4.20456,4.51459,4.37797,0.035501,4.07918,4.17448,4.20245,4.3537,4.57065,4.63999,4.70265,3.68106,4.85992,3.83939,0.149475,2.36308,2.42602,2.50064,4.21736,4.62013,4.7067,4.80539,-9999,-9999
200206,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.606,13.665,1.535,17.76,2.716,16.72,0.0743056,13.675,1.558,0.0769231,17.912,2.775,0.0733333,480.664,-9999,-9999,223.572,224.794,0.0743056,-9999,-9999,325.307,325.307,0.0,-9999,-9999,354.017,355.564,0.0743056,-9999,-9999,6.826,7.068,0.0743056,95.543,95.544,0.0736111,2.688,2.419,0.0736111,3.301,3.28,0.0729167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.90716,0.0743056,59.3045,0.074306,63.2718,0.649259,34.82,0.073611,37.1494,0.690401,1.0,2,13.5,34.5,7.13333,18.3,-1.42957,-1.42957,0.0729167,0.0729167,0.0347889,0.0346249,0.0729084,0.0908099,-1.42467,-1.42938,0.0708333,0.0736111,0.0352724,0.034701,0.0731403,0.090839,-1.41104,-1.39642,0.0693229,0.0715972,0.0107697,0.011871,-1.51928,-1.47891,-1.44868,-1.42957,-1.36689,-1.35076,-1.27292,-1.49556,-1.47891,-1.43871,-1.42855,-1.35107,-1.31101,-1.27152,0.0666667,0.0701389,0.0625,0.0729167,0.0736111,0.0736111,0.0736111,0.0708333,0.0701389,0.0736111,0.0708333,0.0736111,0.0736111,0.0736111,1.68307,1.68307,0.199127,0.199127,0.0769231,0.0769231,0.051819,0.049151,0.0666753,0.0551581,-2.57652,-2.57652,1.87303,1.87303,0.0714286,0.0714286,0.0425763,0.0422396,0.138475,0.137481,1.72981,1.68298,0.148337,0.19918,0.0769231,0.0769231,0.051819,0.0484637,0.0666753,0.0545465,-2.58831,-2.57624,1.93409,1.87332,0.0685714,0.072381,0.0427033,0.0424722,0.138514,0.137552,1.43761,1.67974,1.68068,1.71694,1.76096,1.76366,1.77872,1.43761,1.67974,1.68051,1.70286,1.71806,1.72981,1.76096,0.0769231,0.0769231,0.0769231,0.0769231,0.0615385,0.0615385,0.0615385,0.0769231,0.0769231,0.0769231,0.0769231,0.074359,0.0769231,0.0615385,-2.71939,-2.66021,-2.63496,-2.58845,-2.48109,-2.39667,-2.36568,-2.66658,-2.6572,-2.6126,-2.58657,-2.42679,-2.39554,-2.36374,0.0685714,0.0666667,0.0609524,0.0685714,0.072381,0.072381,0.072381,0.0685714,0.0685714,0.0685714,0.072381,0.072381,0.072381,0.072381,2.37154,2.41991,2.39858,0.00815266,2.32007,2.32163,2.36472,2.41414,2.43793,2.44989,2.47746,2.4184,2.48219,2.41166,0.00830909,2.32008,2.32816,2.36479,2.41745,2.45828,2.4664,2.47746,3.72006,3.84929,3.795,0.0186239,3.59159,3.63552,3.68258,3.84494,3.90589,3.91309,3.93923,3.85222,3.90686,3.8227,0.0173648,3.5916,3.6758,3.76674,3.84813,3.91213,3.91937,3.93923,2.85933,3.63071,3.09971,0.0653479,2.52763,2.74797,2.82658,2.97782,3.52957,3.55397,3.66009,2.85123,4.23086,2.95984,0.178386,1.37369,1.54456,1.65831,2.91549,3.74912,3.76479,4.78975,4.18998,4.51703,4.36484,0.0377903,4.06015,4.15276,4.18876,4.32098,4.58401,4.64996,4.71788,3.68639,4.93948,3.86112,0.150366,2.40068,2.46766,2.54635,4.20093,4.60589,4.77821,4.9523,-9999,-9999
