TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20090101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.772,-5.525,1.307,-6.513,0.166,-5.772,0.0,-5.525,1.307,0.0,-6.513,0.166,0.0,23.4237,-9999,-9999,9.804,9.804,0.0,-9999,-9999,188.347,188.347,0.0,-9999,-9999,179.127,179.127,0.0,-9999,-9999,1.246,1.246,0.0,100.058,100.058,0.0,0.0,0.0,0.0,3.096,3.096,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.59575,3.0,51.3498,0.0,14.4069,-9999,-9999,-9999,-9999,-2.23361,0.0,-0.545682,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,2.34531,2.34531,0.0,0.0,-9999,-9999,-9999,-9999,2.20056,2.31522,0.0,0.0,-9999,-9999,-9999,-9999,2.49302,2.46692,0.0,0.0,0.033022,0.0296917,2.20056,2.28296,2.31522,2.38539,2.68049,2.68049,2.68049,2.20056,2.28296,2.31522,2.34531,2.68049,2.68049,2.68049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2489,5.2489,5.10781,5.10781,0.0,0.0,-9999,-9999,-9999,-9999,-6.70652,-6.70652,1.06489,1.06489,0.0,0.0,-9999,-9999,-9999,-9999,5.06293,5.21025,5.01643,5.07997,0.0,0.0,-9999,-9999,-9999,-9999,-6.70652,-6.70652,1.06489,1.06489,0.0,0.0,-9999,-9999,-9999,-9999,5.06293,5.18963,5.23119,5.3004,5.67957,5.67957,5.78972,5.06293,5.18963,5.23119,5.27579,5.67957,5.67957,5.67957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.24877,-6.90389,-6.90389,-6.70652,-6.70652,-6.70652,-6.70652,-7.24877,-6.90389,-6.70652,-6.70652,-6.70652,-6.70652,-6.70652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.39453,3.44146,3.0387,0.0676978,2.38211,2.44851,2.67118,3.13458,3.43432,3.44179,3.69988,2.61876,2.39797,3.02913,0.0651767,2.38211,2.53478,2.67118,3.07687,3.39453,3.44146,3.68879,0.116985,1.12624,0.571784,0.0658811,0.0241051,0.116985,0.18452,0.505903,1.03217,1.1028,1.1525,0.181546,0.197406,0.536119,0.0640868,-0.0550034,0.0979888,0.181546,0.46736,1.01833,1.09058,1.1525,1.18048,1.18048,2.13827,0.190896,0.523329,0.523329,0.548493,2.19252,3.38587,3.38587,3.38587,1.18048,0.548493,2.15743,0.177892,0.523329,0.548493,1.02623,2.17074,3.38587,3.38587,3.38587,0.793968,0.793968,0.963311,0.0444132,0.625282,0.625282,0.628555,0.829377,1.2772,1.2772,1.2772,0.793968,0.628555,0.972488,0.0418674,0.625282,0.628555,0.676879,0.989989,1.2772,1.2772,1.2772,-9999,0.0
20090102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.722,-8.703,1.0,-8.781,0.498,-8.722,0.0,-8.703,1.0,0.0,-8.781,0.498,0.0,23.8626,-9999,-9999,9.339,9.339,0.0,-9999,-9999,188.683,188.683,0.0,-9999,-9999,179.497,179.497,0.0,-9999,-9999,0.317,0.317,0.0,99.913,99.913,0.0,0.0,0.0,0.0,1.75,1.75,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.58667,3.0,47.0297,0.0,10.6327,-9999,-9999,-9999,-9999,0.357373,0.0,0.0672289,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.837494,0.837494,0.0,0.0,-9999,-9999,-9999,-9999,0.601312,0.75451,0.0,0.0,-9999,-9999,-9999,-9999,1.11827,1.04911,0.0,0.0,0.0560108,0.0398983,0.601312,0.769982,0.859365,1.13093,1.1883,1.1883,1.60313,0.601312,0.75451,0.859365,1.11735,1.1883,1.1883,1.44765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03787,4.03787,4.77428,4.77428,0.0,0.0,-9999,-9999,-9999,-9999,-8.88541,-8.88541,1.2102,1.2102,0.0,0.0,-9999,-9999,-9999,-9999,3.73441,3.93124,4.70751,4.71588,0.0,0.0,-9999,-9999,-9999,-9999,-8.88541,-8.88541,1.2102,1.2102,0.0,0.0,-9999,-9999,-9999,-9999,3.73441,3.95112,4.06597,4.4741,4.4886,4.4886,5.21258,3.73441,3.93124,4.06597,4.4222,4.4886,4.4886,4.89975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45834,-9.06305,-9.06305,-8.88541,-8.88541,-8.88541,-8.88541,-9.40234,-9.06305,-8.88541,-8.88541,-8.88541,-8.88541,-8.88541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.83949,2.90873,2.45884,0.068288,1.842,1.8924,2.07114,2.54151,2.88087,2.90907,3.12241,2.03289,1.85725,2.43908,0.0657109,1.842,1.96631,2.07114,2.37574,2.83949,2.90873,3.11079,1.03303,2.15422,1.40974,0.076243,0.708384,0.935074,1.02621,1.35321,1.9475,2.0215,2.14081,1.24069,1.25594,1.32081,0.0853553,0.427089,0.851076,0.94643,1.16013,1.93299,1.99024,2.13556,0.794245,0.794245,1.65597,0.151766,0.349234,0.349234,0.369035,1.98764,2.53487,2.53487,2.53487,0.794245,0.369035,1.68603,0.141383,0.349234,0.369035,0.769069,1.96789,2.53487,2.53487,2.53487,0.760695,0.760695,0.925251,0.0427694,0.599284,0.599284,0.602442,0.798271,1.22685,1.22685,1.22685,0.760695,0.602442,0.934361,0.0403198,0.599284,0.602442,0.649074,0.954955,1.22685,1.22685,1.22685,-9999,0.0
20090103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-10.964,-10.917,1.404,-11.103,1.027,-10.964,0.0,-10.917,1.404,0.0,-11.103,1.027,0.0,24.3465,-9999,-9999,10.276,10.276,0.0,-9999,-9999,178.793,178.793,0.0,-9999,-9999,168.587,168.587,0.0,-9999,-9999,0.184,0.184,0.0,99.379,99.379,0.0,0.117,0.117,0.0,2.118,2.118,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.61655,3.0,60.4748,0.0,11.7656,-9999,-9999,-9999,-9999,40.7677,0.0,6.38379,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.37613,0.37613,0.0,0.0,-9999,-9999,-9999,-9999,-0.622973,-0.0868805,0.0,0.0,-9999,-9999,-9999,-9999,0.411333,0.341797,0.0,0.0,0.111961,0.112034,-0.622973,-0.339984,-0.324532,0.278249,1.1557,1.1557,1.1557,-0.622973,-0.388504,-0.339984,0.140492,1.1557,1.1557,1.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97558,3.97558,5.85948,5.85948,0.0,0.0,-9999,-9999,-9999,-9999,-10.4769,-10.4769,2.27547,2.27547,0.0,0.0,-9999,-9999,-9999,-9999,2.69187,3.38068,4.71927,5.29415,0.0,0.0,-9999,-9999,-9999,-9999,-10.4769,-10.4769,2.27547,2.27547,0.0,0.0,-9999,-9999,-9999,-9999,2.69187,3.05548,3.07533,3.91236,4.97722,4.97722,4.97722,2.69187,2.99313,3.05548,3.67282,4.97722,4.97722,4.97722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6646,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.6646,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43162,2.51297,2.04973,0.0665517,1.47649,1.51626,1.66392,2.11974,2.47297,2.51331,2.6941,1.63479,1.49071,2.02504,0.0642578,1.47649,1.58032,1.66392,1.91531,2.43162,2.51297,2.68242,1.85624,2.59985,1.70794,0.116449,0.564009,0.964045,1.02218,1.62274,2.10213,2.60019,2.81296,2.09946,2.11368,1.61371,0.118753,0.485165,0.671855,0.993366,1.56836,2.09946,2.58108,2.81296,0.568149,0.568149,1.33999,0.127641,0.248183,0.248183,0.263982,1.80567,1.9781,1.9781,2.00205,0.568149,0.263982,1.37576,0.119621,0.248183,0.263982,0.550099,1.80538,1.9781,1.9781,1.99302,0.82774,0.82774,1.00208,0.0460953,0.651678,0.651678,0.655069,0.861177,1.32847,1.32847,1.32847,0.82774,0.655069,1.01135,0.043452,0.651678,0.655069,0.705124,1.02604,1.32847,1.32847,1.32847,-9999,0.0
20090104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.493,-9.572,0.227,-9.257,0.367,-9.493,0.0,-9.572,0.227,0.0,-9.257,0.367,0.0,24.8757,-9999,-9999,9.836,9.836,0.0,-9999,-9999,188.18,188.18,0.0,-9999,-9999,178.943,178.943,0.0,-9999,-9999,0.091,0.091,0.0,99.638,99.638,0.0,0.064,0.064,0.0,2.041,2.041,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.59575,3.0,51.3498,0.0,8.10778,-9999,-9999,-9999,-9999,-2.23361,0.0,-0.267872,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,2.34531,2.34531,0.0,0.0,-9999,-9999,-9999,-9999,2.20056,2.31522,0.0,0.0,-9999,-9999,-9999,-9999,2.49302,2.46692,0.0,0.0,0.033022,0.0296917,2.20056,2.28296,2.31522,2.38539,2.68049,2.68049,2.68049,2.20056,2.28296,2.31522,2.34531,2.68049,2.68049,2.68049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2489,5.2489,5.10781,5.10781,0.0,0.0,-9999,-9999,-9999,-9999,-6.70652,-6.70652,1.06489,1.06489,0.0,0.0,-9999,-9999,-9999,-9999,5.06293,5.21025,5.01643,5.07997,0.0,0.0,-9999,-9999,-9999,-9999,-6.70652,-6.70652,1.06489,1.06489,0.0,0.0,-9999,-9999,-9999,-9999,5.06293,5.18963,5.23119,5.3004,5.67957,5.67957,5.78972,5.06293,5.18963,5.23119,5.27579,5.67957,5.67957,5.67957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.24877,-6.90389,-6.90389,-6.70652,-6.70652,-6.70652,-6.70652,-7.24877,-6.90389,-6.70652,-6.70652,-6.70652,-6.70652,-6.70652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69645,2.7707,2.31245,0.068077,1.70845,1.75492,1.92255,2.39114,2.73803,2.77104,2.9729,1.88772,1.72343,2.29052,0.0655756,1.70845,1.8255,1.92255,2.2072,2.69645,2.7707,2.96121,-0.576601,0.455479,-0.154467,0.0676093,-0.706938,-0.576601,-0.492119,-0.275724,0.3059,0.40651,0.458665,-0.492119,-0.477136,-0.202494,0.0674809,-0.786391,-0.667062,-0.539861,-0.293163,0.291294,0.40651,0.455479,0.705697,0.705697,1.53884,0.142792,0.309501,0.309501,0.327892,1.93262,2.32804,2.32804,2.32804,0.705697,0.327892,1.57128,0.13322,0.309501,0.327892,0.684246,1.91342,2.32804,2.32804,2.32804,0.798365,0.798365,0.969599,0.0447485,0.628829,0.628829,0.632129,0.835478,1.28558,1.28558,1.28558,0.798365,0.632129,0.978959,0.0421842,0.628829,0.632129,0.680857,0.998154,1.28558,1.28558,1.28558,-9999,0.0
20090105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9.598,-9.183,4.165,-10.844,1.955,-9.598,0.0,-9.183,4.165,0.0,-10.844,1.955,0.0,25.4508,-9999,-9999,10.588,10.588,0.0,-9999,-9999,197.302,197.302,0.0,-9999,-9999,189.006,189.006,0.0,-9999,-9999,0.368,0.368,0.0,100.098,100.098,0.0,0.001,0.001,0.0,2.545,2.545,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.58667,3.0,47.0297,0.0,6.28758,-9999,-9999,-9999,-9999,0.357373,0.0,0.0342109,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.837494,0.837494,0.0,0.0,-9999,-9999,-9999,-9999,0.601312,0.75451,0.0,0.0,-9999,-9999,-9999,-9999,1.11827,1.04911,0.0,0.0,0.0560108,0.0398983,0.601312,0.769982,0.859365,1.13093,1.1883,1.1883,1.60313,0.601312,0.75451,0.859365,1.11735,1.1883,1.1883,1.44765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03787,4.03787,4.77428,4.77428,0.0,0.0,-9999,-9999,-9999,-9999,-8.88541,-8.88541,1.2102,1.2102,0.0,0.0,-9999,-9999,-9999,-9999,3.73441,3.93124,4.70751,4.71588,0.0,0.0,-9999,-9999,-9999,-9999,-8.88541,-8.88541,1.2102,1.2102,0.0,0.0,-9999,-9999,-9999,-9999,3.73441,3.95112,4.06597,4.4741,4.4886,4.4886,5.21258,3.73441,3.93124,4.06597,4.4222,4.4886,4.4886,4.89975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.45834,-9.06305,-9.06305,-8.88541,-8.88541,-8.88541,-8.88541,-9.40234,-9.06305,-8.88541,-8.88541,-8.88541,-8.88541,-8.88541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69365,2.76318,2.3283,0.0654108,1.74035,1.78798,1.95674,2.4038,2.73388,2.76351,2.96553,1.92057,1.7547,2.30914,0.0629498,1.74035,1.85769,1.95674,2.24443,2.69365,2.76318,2.95419,0.928616,2.00867,1.27919,0.0739828,0.577659,0.817647,0.909603,1.2155,1.7903,1.87452,1.99521,1.13904,1.15339,1.19087,0.0835192,0.286771,0.722801,0.832032,1.05571,1.77614,1.83878,1.99046,0.765637,0.765637,1.57804,0.14379,0.337399,0.337399,0.355743,1.91634,2.3989,2.3989,2.3989,0.765637,0.355743,1.60802,0.133956,0.337399,0.355743,0.727758,1.8973,2.3989,2.3989,2.3989,0.85153,0.85153,1.03029,0.0473638,0.67035,0.67035,0.673833,0.884992,1.3658,1.3658,1.3658,0.85153,0.673833,1.03975,0.0446475,0.67035,0.673833,0.725235,1.05396,1.3658,1.3658,1.3658,-9999,0.0
20090106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.496,-1.567,0.726,-1.282,0.49,-1.496,0.0,-1.567,0.726,0.0,-1.282,0.49,0.0,26.0727,-9999,-9999,6.11,6.11,0.0,-9999,-9999,260.776,260.776,0.0,-9999,-9999,259.027,259.027,0.0,-9999,-9999,1.051,1.051,0.0,98.497,98.497,0.0,0.789,0.789,0.0,4.236,4.236,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.61655,3.0,60.4748,0.0,5.868,-9999,-9999,-9999,-9999,40.7677,0.0,2.9161,-9999,-9999,-9999,-9999,11.0,3,36,12,0,0,0.37613,0.37613,0.0,0.0,-9999,-9999,-9999,-9999,-0.622973,-0.0868805,0.0,0.0,-9999,-9999,-9999,-9999,0.411333,0.341797,0.0,0.0,0.111961,0.112034,-0.622973,-0.339984,-0.324532,0.278249,1.1557,1.1557,1.1557,-0.622973,-0.388504,-0.339984,0.140492,1.1557,1.1557,1.1557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97558,3.97558,5.85948,5.85948,0.0,0.0,-9999,-9999,-9999,-9999,-10.4769,-10.4769,2.27547,2.27547,0.0,0.0,-9999,-9999,-9999,-9999,2.69187,3.38068,4.71927,5.29415,0.0,0.0,-9999,-9999,-9999,-9999,-10.4769,-10.4769,2.27547,2.27547,0.0,0.0,-9999,-9999,-9999,-9999,2.69187,3.05548,3.07533,3.91236,4.97722,4.97722,4.97722,2.69187,2.99313,3.05548,3.67282,4.97722,4.97722,4.97722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.6646,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.6646,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,-10.4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2157,4.22112,3.93331,0.062956,3.2494,3.34196,3.632,4.07471,4.21803,4.25072,4.54635,3.55574,3.26479,3.94448,0.0623255,3.2494,3.44461,3.632,4.06845,4.21626,4.29429,4.53667,3.68194,4.308,3.59151,0.108322,2.48992,2.88536,2.9395,3.72233,4.03317,4.30828,4.5907,3.87237,3.88777,3.53315,0.106655,2.48357,2.68862,2.93274,3.67639,3.94972,4.29249,4.5907,1.89637,1.89637,2.94282,0.260636,0.848731,0.848731,0.881122,2.67384,4.79899,4.79899,4.79899,1.89637,0.881122,2.94081,0.245138,0.848731,0.881122,1.4528,2.47726,4.79899,4.79899,4.79899,0.521721,0.521721,0.648196,0.0306611,0.412192,0.412192,0.414483,0.569092,0.859894,0.859894,0.859894,0.521721,0.414483,0.65638,0.0289419,0.412192,0.414483,0.448385,0.693801,0.859894,0.859894,0.859894,-9999,0.0
