TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
201003,-6.939,1.0,-9.102,3.702,1.0,-4.874,3.442,1.0,-6.821,-8.836,2.906,-4.895,3.29,-6.939,1.0,-9.102,3.702,1.0,-4.874,3.442,1.0,311.911,176.441,1.0,180.909,176.441,1.0,-9999,-9999,203.682,203.682,0.0,199.296,1.0,201.386,199.296,1.0,2.038,1.0,2.384,2.038,1.0,86.813,86.822,1.0,0.852,0.295,1.0,4.632,5.035,1.0,0.311757749943,0.999327956989,67.7174092742,1.0,339.179469758,1.0,342.716,1.0,-4.943,1.0,10.645,1.0,-5.05638,1.0,14.6709,0.998656,20.7467,0.274809,36.7878,1.0,52.0231,0.59663,0.998656,1,23.4839,24.5161,23.4839,24.5161,0.0366295,0.999328,0.0123814,0.0126574,0.0356555,0.999328,0.012369,0.0126452,0.0350356,0.999059,0.000499011,0.0299756,0.03187,0.032437,0.0356555,0.0367728,0.037127,0.0396528,0.997984,0.997984,0.998656,0.999328,0.999328,0.999328,0.999328,-0.162053,0.299061,1.0,0.0137776,0.0140455,0.224608,0.697701,0.998656,0.0192751,0.0197962,-0.162858,0.298822,1.0,0.013768,0.0140362,0.2236,0.698473,0.998656,0.0192529,0.0197745,-0.169323,-0.167675,-0.167438,-0.166285,-0.162858,-0.162214,-0.161792,0.998597,1.0,1.0,1.0,1.0,1.0,1.0,0.219085,0.220152,0.220656,0.224612,0.229142,0.229176,0.230523,0.996075,0.998656,0.998656,0.998656,0.998656,0.998656,0.998656,0.00786063,0.0113435,0.0107075,0.000794316,1.03772e-06,0.00333124,0.0104162,0.0112571,0.0124668,0.0147635,0.0178841,-0.0292012,-0.024312,-0.0243281,0.00115397,-0.0364958,-0.0292323,-0.0291879,-0.0255732,-0.0201279,-0.0176735,-0.0120914,0.149747,0.150576,0.148065,0.000424468,0.143649,0.145102,0.145942,0.149026,0.150007,0.150576,0.150938,0.0345243,0.0343473,0.0342634,2.55755e-05,0.033941,0.0341752,0.034218,0.0342641,0.0343246,0.0343473,0.0345094,-9999,-9999
201004,0.138,1.0,-2.676,3.05,1.0,2.271,3.503,1.0,-0.143,-2.579,2.314,1.687,3.141,0.138,1.0,-2.676,3.05,1.0,2.271,3.503,1.0,397.868,205.629,1.0,210.369,205.629,1.0,-9999,-9999,231.215,231.215,0.0,233.866,1.0,231.857,233.866,1.0,3.933,1.0,3.887,3.933,1.0,86.724,86.703,1.0,1.366,0.237,1.0,4.694,5.189,0.997222,0.313495833333,1.0,102.116497222,1.0,393.072578056,0.997916666667,334.259,1.0,0.869,1.0,16.219,1.0,6.2959,1.0,19.045,1.0,24.5268,0.382665,55.3595,1.0,71.2938,0.563407,1.0,1,20.6333,27.3667,20.6333,27.3,0.274919,0.999306,0.0136202,0.0137343,0.272574,0.999306,0.0136141,0.0137282,0.274403,0.998073,0.000237788,0.271434,0.272389,0.272953,0.274835,0.275662,0.275921,0.27624,0.995833,0.99375,0.997222,0.999306,0.999306,0.999306,0.997222,-0.165042,0.276344,1.0,0.0137824,0.014086,0.593291,0.913909,0.998765,0.0205564,0.020847,-0.167478,0.273017,1.0,0.0137469,0.0140513,0.591169,0.914935,0.998765,0.0205584,0.020849,-0.167239,-0.165646,-0.165213,-0.16298,-0.160429,-0.159828,-0.156371,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.58609,0.586347,0.586754,0.591507,0.593281,0.593284,0.593291,0.992848,0.993997,0.992848,0.995147,0.998765,0.998765,0.998765,0.0068917,0.0113419,0.0129896,0.00123429,3.2462e-05,8.81345e-05,0.0106078,0.0113419,0.0191533,0.0229141,0.0238286,-0.269369,-0.261232,-0.261413,0.00130952,-0.275817,-0.272033,-0.265287,-0.263539,-0.25252,-0.251555,-0.250442,0.423616,0.421964,0.428557,0.00155282,0.419077,0.421329,0.421538,0.422047,0.440618,0.442827,0.4441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.546,7.58,2.768,12.378,4.033,10.873,0.361559,7.918,2.708,0.5,12.693,4.061,0.271413,459.677,228.38,0.573925,224.683,219.834,0.573925,-9999,-9999,295.244,295.244,0.0,-9999,-9999,302.716,307.943,0.361559,-9999,-9999,6.726,7.084,0.361559,86.463,86.456,0.272177,2.166,3.496,0.272177,4.142,4.384,0.271505,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.4468,0.361559,72.0377,0.360887,92.7725,1.28948,41.4055,0.361559,53.3233,1.00496,1.0,2,18.2258,29.7742,13.5484,20.6452,1.17766,0.360887,0.018188,0.0203567,1.17284,0.360887,0.0179202,0.0201178,1.17844,0.360887,0.00108357,1.16672,1.16672,1.17284,1.17766,1.18211,1.18501,1.18868,0.360887,0.360887,0.360887,0.360887,0.360887,0.360887,0.360887,0.119369,0.233945,0.498208,0.0216898,0.0248153,1.75685,1.67116,0.271413,0.0252995,0.0302863,0.109829,0.232742,0.498208,0.0208486,0.0240836,1.75522,1.67294,0.271413,0.0251165,0.0301337,0.0933208,0.0952566,0.101914,0.109829,0.115302,0.119369,0.119369,0.498208,0.498208,0.498208,0.498208,0.498208,0.498208,0.498208,1.75062,1.75062,1.75522,1.75685,1.77767,1.78392,1.78852,0.271413,0.271413,0.271413,0.271413,0.271413,0.271413,0.271413,0.981578,1.08516,0.991952,0.0336993,0.294151,0.647277,1.08396,1.085,1.08539,1.08539,1.08616,-0.19935,-0.0876876,-0.18649,0.0338336,-0.883509,-0.532541,-0.102514,-0.096964,-0.0877205,-0.0876876,-0.0813303,1.29503,1.29223,1.31648,0.00676496,1.28234,1.28234,1.29223,1.29416,1.36242,1.38705,1.39073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.399,14.016,2.485,19.254,4.219,17.399,0.0,14.016,2.485,0.0,19.254,4.219,0.0,486.271,229.968,0.395833,255.051,255.001,0.395833,-9999,-9999,327.431,327.431,0.0,-9999,-9999,338.337,338.337,0.0,-9999,-9999,9.41,9.41,0.0,86.704,86.704,0.0,1.737,1.737,0.0,2.617,2.617,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.1465,0.0,82.8877,0.0,-9999,-9999,40.3021,0.0,-9999,-9999,-9999,-9999,17.0,31.0,0.0,0.0,1.22333,0.0,-9999,-9999,1.2173,0.0,-9999,-9999,1.22419,0.0,0.00139308,1.20843,1.20843,1.2173,1.22333,1.23071,1.23477,1.23586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127119,0.108309,0.0,-9999,-9999,1.75562,1.68476,0.0,-9999,-9999,0.116207,0.105963,0.0,-9999,-9999,1.7526,1.68807,0.0,-9999,-9999,0.0960899,0.0973128,0.10268,0.116207,0.120318,0.127119,0.127119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74437,1.74437,1.7526,1.75562,1.78004,1.78971,1.79066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32019,2.80135,2.46818,0.114921,0.353086,1.12175,2.80135,2.80135,2.80135,2.80135,2.80135,1.09248,1.58405,1.24399,0.115138,-0.870244,-0.105962,1.56547,1.57364,1.58405,1.58405,1.59292,1.48439,1.48439,1.51885,0.0098682,1.47033,1.47033,1.48422,1.48473,1.59833,1.61945,1.62542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201007,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,21.101,18.4,1.933,22.651,3.261,21.101,0.0,18.4,1.933,0.0,22.651,3.261,0.0,473.163,220.433,0.405242,211.102,210.927,0.405242,-9999,-9999,363.635,363.635,0.0,-9999,-9999,378.404,378.404,0.0,-9999,-9999,10.362,10.362,0.0,86.536,86.536,0.0,3.243,3.243,0.0,2.844,2.844,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.135,0.0,83.4898,0.0,-9999,-9999,40.2718,0.0,-9999,-9999,-9999,-9999,17.4516,30.5484,0.0,0.0,1.23602,0.0,-9999,-9999,1.22962,0.0,-9999,-9999,1.23668,0.0,0.00144925,1.22012,1.22012,1.22962,1.23602,1.2428,1.24756,1.24877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138016,0.231852,0.0,-9999,-9999,1.79312,1.68902,0.0,-9999,-9999,0.124055,0.230563,0.0,-9999,-9999,1.79146,1.69084,0.0,-9999,-9999,0.100674,0.102237,0.110427,0.124055,0.131144,0.138016,0.138016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78494,1.78494,1.79146,1.79312,1.82265,1.83213,1.83306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15541,3.96155,3.44821,0.175124,0.353086,1.32913,3.96155,3.96155,3.96155,3.96155,3.96155,1.91505,2.73193,2.21153,0.175347,-0.882933,0.0887721,2.71276,2.72119,2.73193,2.73193,2.74143,1.55201,1.55201,1.58804,0.0103177,1.53731,1.53731,1.55183,1.55237,1.67114,1.69322,1.69947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201008,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.669,14.797,2.407,19.683,3.716,17.669,0.0,14.797,2.407,0.0,19.683,3.716,0.0,422.774,197.355,0.450941,227.863,227.603,0.450941,-9999,-9999,328.43,328.43,0.0,-9999,-9999,339.443,339.443,0.0,-9999,-9999,9.687,9.687,0.0,86.838,86.838,0.0,2.398,2.398,0.0,2.783,2.783,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.467,0.791667,85.5337,0.0,-9999,-9999,40.5777,0.0,-9999,-9999,-9999,-9999,19.6452,28.3548,0.0,0.0,1.22191,0.0,-9999,-9999,1.21353,0.0,-9999,-9999,1.22053,0.0,0.00155922,1.20146,1.20146,1.21353,1.22191,1.22626,1.22886,1.23099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188688,0.627229,0.0,-9999,-9999,1.86357,1.70909,0.0,-9999,-9999,0.168942,0.632284,0.0,-9999,-9999,1.86357,1.70909,0.0,-9999,-9999,0.136184,0.14174,0.144097,0.168942,0.185386,0.188688,0.188688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86121,1.86121,1.86357,1.86357,1.89479,1.90724,1.90734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32652,2.79493,2.46465,0.114136,0.353086,1.13287,2.79493,2.79493,2.79493,2.79493,2.79493,1.10026,1.5814,1.24412,0.114388,-0.868824,-0.0933837,1.56395,1.56868,1.5814,1.5814,1.59348,1.49071,1.49071,1.52532,0.0099102,1.47659,1.47659,1.49054,1.49105,1.60513,1.62634,1.63234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201009,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.674,9.423,2.301,13.615,3.266,11.674,0.0,9.423,2.301,0.0,13.615,3.266,0.0,346.047,187.841,0.505556,170.352,170.185,0.505556,-9999,-9999,302.138,302.138,0.0,-9999,-9999,310.346,310.346,0.0,-9999,-9999,5.422,5.422,0.0,87.197,87.197,0.0,5.642,5.642,0.0,2.657,2.657,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,85.2546,0.0,-9999,-9999,40.3318,0.0,-9999,-9999,-9999,-9999,22.2667,25.7333,0.0,0.0,1.23133,0.0,-9999,-9999,1.22268,0.0,-9999,-9999,1.22972,0.0,0.00157325,1.2102,1.2102,1.22268,1.23133,1.23582,1.23778,1.23978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242952,0.660246,0.0,-9999,-9999,2.00524,1.71906,0.0,-9999,-9999,0.224926,0.66576,0.0,-9999,-9999,2.00524,1.71906,0.0,-9999,-9999,0.198963,0.198963,0.210935,0.224926,0.242952,0.243851,0.243851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.00524,2.00524,2.00524,2.00524,2.02207,2.04405,2.04405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.35805,1.53398,1.38809,0.0518069,0.353086,0.831336,1.53398,1.53398,1.53398,1.53398,1.53398,0.122221,0.311302,0.158369,0.052088,-0.878247,-0.403697,0.294192,0.298153,0.311302,0.311302,0.323778,1.36971,1.36971,1.40151,0.00910578,1.35673,1.35673,1.36955,1.37002,1.47484,1.49433,1.49984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201010,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.627,0.892,2.112,4.503,2.846,2.627,0.0,0.892,2.112,0.0,4.503,2.846,0.0,257.92,187.837,0.564516,131.276,131.152,0.564516,-9999,-9999,255.031,255.031,0.0,-9999,-9999,258.213,258.213,0.0,-9999,-9999,2.563,2.563,0.0,87.379,87.379,0.0,2.506,2.506,0.0,3.418,3.418,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,85.277,0.0,-9999,-9999,40.1719,0.0,-9999,-9999,-9999,-9999,25.0968,22.9032,0.0,0.0,1.22969,0.0,-9999,-9999,1.221,0.0,-9999,-9999,1.22812,0.0,0.00157579,1.20863,1.20863,1.221,1.22969,1.23409,1.23621,1.23815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306212,0.733795,0.0,-9999,-9999,2.14949,1.72011,0.0,-9999,-9999,0.290174,0.739469,0.0,-9999,-9999,2.14949,1.72011,0.0,-9999,-9999,0.267337,0.267337,0.290174,0.294499,0.306212,0.310749,0.310749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14949,2.14949,2.14949,2.14949,2.1577,2.17895,2.17895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447088,0.44007,0.43705,0.00312893,0.353086,0.44007,0.44007,0.44007,0.44007,0.44007,0.447999,-0.787004,-0.780929,-0.791067,0.00359056,-0.876602,-0.798076,-0.79614,-0.789618,-0.780929,-0.774957,-0.768556,1.16393,1.16393,1.19095,0.00773777,1.1529,1.1529,1.16379,1.16419,1.25327,1.26983,1.27451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201011,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.948,-7.182,2.017,-4.294,2.349,-5.948,0.0,-7.182,2.017,0.0,-4.294,2.349,0.0,182.564,187.841,0.616667,99.842,99.635,0.616667,-9999,-9999,202.654,202.654,0.0,-9999,-9999,200.249,200.249,0.0,-9999,-9999,1.855,1.855,0.0,86.951,86.951,0.0,0.131,0.131,0.0,4.306,4.306,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,85.2546,0.0,-9999,-9999,40.3318,0.0,-9999,-9999,-9999,-9999,27.6,20.4,0.0,0.0,1.23133,0.0,-9999,-9999,1.22268,0.0,-9999,-9999,1.22972,0.0,0.00157325,1.2102,1.2102,1.22268,1.23133,1.23582,1.23778,1.23978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.363937,0.825765,0.0,-9999,-9999,2.30058,1.71615,0.0,-9999,-9999,0.349403,0.831501,0.0,-9999,-9999,2.30058,1.71615,0.0,-9999,-9999,0.328438,0.328438,0.349403,0.363937,0.364873,0.370833,0.370833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30058,2.30058,2.30058,2.30058,2.30308,2.31817,2.31817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0936913,0.0743045,0.102419,0.0109323,0.0743045,0.0743045,0.0743045,0.0743045,0.0743045,0.141269,0.194769,-1.14213,-1.14837,-1.1273,0.0108059,-1.16548,-1.16348,-1.16152,-1.15703,-1.13589,-1.08923,-1.03573,0.934241,0.934241,0.955929,0.0062108,0.925391,0.925391,0.934131,0.934453,1.00595,1.01924,1.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201012,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.466,-15.431,2.289,-12.998,2.141,-14.466,0.0,-15.431,2.289,0.0,-12.998,2.141,0.0,146.446,187.432,0.644489,83.808,83.713,0.644489,-9999,-9999,168.693,168.693,0.0,-9999,-9999,162.664,162.664,0.0,-9999,-9999,1.213,1.213,0.0,86.484,86.484,0.0,0.071,0.071,0.0,5.824,5.824,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,84.9531,0.0,-9999,-9999,40.2458,0.0,-9999,-9999,-9999,-9999,28.9355,19.0645,0.0,0.0,1.2424,0.0,-9999,-9999,1.2335,0.0,-9999,-9999,1.24051,0.0,0.0015873,1.22051,1.22051,1.2335,1.2424,1.24712,1.24828,1.25022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.355485,0.840154,0.0,-9999,-9999,2.47511,1.63802,0.0,-9999,-9999,0.341251,0.84538,0.0,-9999,-9999,2.47511,1.63802,0.0,-9999,-9999,0.320492,0.320492,0.341251,0.355485,0.363039,0.363039,0.364177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.47511,2.47511,2.47511,2.47511,2.47511,2.48087,2.48087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0266661,0.0198978,0.0430757,0.0117182,0.0198978,0.0198978,0.0198978,0.0198978,0.0198978,0.0465864,0.0769191,-1.22046,-1.2136,-1.19743,0.0116176,-1.23032,-1.22839,-1.22723,-1.2225,-1.20061,-1.19465,-1.16431,0.66174,0.66174,0.677102,0.00439923,0.655471,0.655471,0.661662,0.66189,0.712531,0.721947,0.724611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
