TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.158,-3.355,2.711,0.476,0.367,-2.158,0.0,-3.355,2.711,0.0,0.476,0.367,0.0,58.29,-9999,-9999,10.092,10.092,0.0,-9999,-9999,266.414,266.414,0.0,-9999,-9999,280.843,280.843,0.0,-9999,-9999,1.639,1.639,0.0,96.102,96.102,0.0,0.559,0.559,0.0,4.939,4.939,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,66.5147,0.0,-9999,-9999,-9999,-9999,-9999,43.4463,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.55538,-1.48953,0.0,0.0,-9999,-9999,-9999,-9999,-1.55036,-1.55815,0.0,0.0,-9999,-9999,-9999,-9999,-1.53471,-1.52915,0.0,0.0,0.0115989,0.0115797,-1.67533,-1.62218,-1.56869,-1.55036,-1.47818,-1.45435,-1.41746,-1.63956,-1.62218,-1.56244,-1.55239,-1.47604,-1.45435,-1.41746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535861,-0.442251,2.48989,2.33136,0.0,0.0,-9999,-9999,-9999,-9999,-3.61737,-3.62028,0.484539,0.451563,0.0,0.0,-9999,-9999,-9999,-9999,-0.528834,-0.539745,2.49662,2.40395,0.0,0.0,-9999,-9999,-9999,-9999,-3.61737,-3.61737,0.484539,0.484539,0.0,0.0,-9999,-9999,-9999,-9999,-0.669284,-0.620846,-0.54444,-0.526029,-0.447407,-0.423344,-0.359508,-0.629504,-0.620846,-0.54444,-0.528834,-0.423344,-0.392937,-0.348992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.71652,-3.69375,-3.62028,-3.61737,-3.6077,-3.60319,-3.54113,-3.71652,-3.62028,-3.62028,-3.61737,-3.60319,-3.60319,-3.60319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.650017,0.57321,0.645113,0.00907352,0.574114,0.579866,0.586494,0.650017,0.660699,0.680722,0.708269,0.575717,0.61577,0.662518,0.0125045,0.575717,0.582193,0.622365,0.650937,0.673783,0.687062,0.880547,2.1303,2.13136,2.17427,0.0153104,2.07051,2.07603,2.10437,2.13775,2.21025,2.30291,2.34002,2.13386,2.16613,2.19723,0.0173642,2.05824,2.07802,2.12912,2.17476,2.26692,2.30925,2.40418,0.571122,2.35155,1.00949,0.118292,0.198021,0.419804,0.551605,0.702549,1.19658,2.1785,2.50371,0.520668,1.07863,1.19416,0.139413,0.210351,0.250508,0.459368,1.08517,2.04446,2.30339,2.67481,0.617254,0.597105,0.54597,0.0120469,0.394027,0.485026,0.508316,0.541225,0.601058,0.617254,0.637246,0.477687,0.842841,0.580647,0.0280609,0.420973,0.446205,0.453703,0.498154,0.675702,0.762803,0.952777,-9999,-9999
20020102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.956,0.062,1.452,2.922,0.282,0.956,0.0,0.062,1.452,0.0,2.922,0.282,0.0,58.8415,-9999,-9999,5.253,5.253,0.0,-9999,-9999,268.998,268.998,0.0,-9999,-9999,284.054,284.054,0.0,-9999,-9999,1.906,1.906,0.0,96.408,96.408,0.0,0.477,0.477,0.0,6.759,6.759,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,57.3098,0.0,-9999,-9999,-9999,-9999,-9999,33.319,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.47015,-1.40784,0.0,0.0,-9999,-9999,-9999,-9999,-1.4663,-1.46216,0.0,0.0,-9999,-9999,-9999,-9999,-1.44713,-1.43636,0.0,0.0,0.00959704,0.010643,-1.54183,-1.51099,-1.47659,-1.4663,-1.41575,-1.38058,-1.33583,-1.53812,-1.51099,-1.47292,-1.46216,-1.39555,-1.35672,-1.32786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.437166,-0.346005,2.60624,2.48184,0.0,0.0,-9999,-9999,-9999,-9999,-3.5717,-3.5801,0.451771,0.436182,0.0,0.0,-9999,-9999,-9999,-9999,-0.431767,-0.42596,2.61115,2.51139,0.0,0.0,-9999,-9999,-9999,-9999,-3.5717,-3.5717,0.451771,0.451771,0.0,0.0,-9999,-9999,-9999,-9999,-0.532431,-0.480375,-0.437166,-0.404791,-0.348881,-0.299222,-0.253848,-0.532431,-0.480375,-0.437166,-0.42596,-0.338713,-0.279107,-0.243829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.66279,-3.64499,-3.63042,-3.5717,-3.5717,-3.55825,-3.55825,-3.63042,-3.60256,-3.58323,-3.5717,-3.56963,-3.55825,-3.55825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85471,0.775477,0.850926,0.00943316,0.776425,0.782446,0.789365,0.853737,0.866004,0.892885,0.920827,0.778104,0.825854,0.869823,0.0127932,0.778104,0.784877,0.832737,0.85419,0.885803,0.899341,1.08983,2.27136,2.23763,2.28728,0.0149502,2.18205,2.1972,2.21143,2.25015,2.32401,2.40601,2.43746,2.24026,2.29215,2.31695,0.0170051,2.18206,2.2047,2.24026,2.29215,2.3521,2.43474,2.54628,0.791325,2.59075,1.24086,0.119881,0.335371,0.621819,0.76323,0.948914,1.50899,2.38054,2.73621,0.739039,1.43702,1.38847,0.145148,0.356253,0.404168,0.679379,1.17192,2.2079,2.48753,2.88864,0.360331,0.347389,0.315828,0.00765611,0.21775,0.277386,0.290507,0.312344,0.351192,0.360331,0.37572,0.271081,0.517688,0.345835,0.0198196,0.234179,0.255954,0.260726,0.285456,0.402194,0.46208,0.62565,-9999,-9999
20020103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.701,0.398,1.6,1.367,0.486,0.701,0.0,0.398,1.6,0.0,1.367,0.486,0.0,59.4466,-9999,-9999,4.293,4.293,0.0,-9999,-9999,288.964,288.964,0.0,-9999,-9999,308.861,308.861,0.0,-9999,-9999,1.834,1.834,0.0,96.458,96.458,0.0,0.571,0.571,0.0,4.902,4.902,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.2382,0.0,-9999,-9999,-9999,-9999,-9999,28.0416,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.29007,-1.16905,0.0,0.0,-9999,-9999,-9999,-9999,-1.28545,-1.29646,0.0,0.0,-9999,-9999,-9999,-9999,-1.28005,-1.24791,0.0,0.0,0.0159794,0.0165809,-1.39855,-1.36763,-1.36757,-1.3054,-1.21501,-1.17704,-1.07363,-1.3838,-1.35864,-1.30836,-1.29007,-1.17704,-1.12543,-1.07363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.207656,-0.038032,2.36254,2.18793,0.0,0.0,-9999,-9999,-9999,-9999,-3.5213,-3.5213,0.404311,0.404311,0.0,0.0,-9999,-9999,-9999,-9999,-0.20118,-0.216614,2.36816,2.32487,0.0,0.0,-9999,-9999,-9999,-9999,-3.5213,-3.5213,0.404311,0.404311,0.0,0.0,-9999,-9999,-9999,-9999,-0.339038,-0.290314,-0.261735,-0.216614,-0.115126,-0.0492292,0.0830389,-0.339038,-0.290314,-0.233287,-0.207656,-0.0492292,0.0231109,0.0830389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64151,-3.64151,-3.56867,-3.5213,-3.5213,-3.5213,-3.4934,-3.64151,-3.5213,-3.5213,-3.5213,-3.5213,-3.4934,-3.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.834059,0.754206,0.830025,0.00947588,0.75516,0.761222,0.76819,0.833077,0.845456,0.871558,0.899738,0.756851,0.804038,0.848879,0.0128698,0.756851,0.76367,0.810965,0.834055,0.864419,0.878067,1.07054,2.01544,2.05067,2.07794,0.0205763,1.90678,1.9077,1.95949,2.05989,2.14987,2.23019,2.26158,2.05331,2.08949,2.12893,0.0232606,1.90283,1.94293,2.03786,2.11007,2.2102,2.24494,2.40483,0.767358,2.57232,1.21739,0.120202,0.315789,0.597673,0.73994,0.923066,1.47936,2.36517,2.71612,0.714442,1.40016,1.36921,0.145117,0.335452,0.383577,0.650911,1.16545,2.1957,2.47379,2.87268,0.299781,0.288844,0.262361,0.00645468,0.179529,0.229969,0.240819,0.259347,0.292224,0.299781,0.313129,0.224454,0.434697,0.288962,0.0170697,0.193275,0.212308,0.216332,0.237247,0.33576,0.386994,0.532521,-9999,-9999
20020104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.294,-0.98,4.423,1.214,1.396,-0.294,0.0,-0.98,4.423,0.0,1.214,1.396,0.0,60.1057,-9999,-9999,7.867,7.867,0.0,-9999,-9999,272.924,272.924,0.0,-9999,-9999,288.932,288.932,0.0,-9999,-9999,2.184,2.184,0.0,95.534,95.534,0.0,0.342,0.342,0.0,6.764,6.764,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,66.5147,0.0,-9999,-9999,-9999,-9999,-9999,43.4463,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.55538,-1.48953,0.0,0.0,-9999,-9999,-9999,-9999,-1.55036,-1.55815,0.0,0.0,-9999,-9999,-9999,-9999,-1.53471,-1.52915,0.0,0.0,0.0115989,0.0115797,-1.67533,-1.62218,-1.56869,-1.55036,-1.47818,-1.45435,-1.41746,-1.63956,-1.62218,-1.56244,-1.55239,-1.47604,-1.45435,-1.41746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.535861,-0.442251,2.48989,2.33136,0.0,0.0,-9999,-9999,-9999,-9999,-3.61737,-3.62028,0.484539,0.451563,0.0,0.0,-9999,-9999,-9999,-9999,-0.528834,-0.539745,2.49662,2.40395,0.0,0.0,-9999,-9999,-9999,-9999,-3.61737,-3.61737,0.484539,0.484539,0.0,0.0,-9999,-9999,-9999,-9999,-0.669284,-0.620846,-0.54444,-0.526029,-0.447407,-0.423344,-0.359508,-0.629504,-0.620846,-0.54444,-0.528834,-0.423344,-0.392937,-0.348992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.71652,-3.69375,-3.62028,-3.61737,-3.6077,-3.60319,-3.54113,-3.71652,-3.62028,-3.62028,-3.61737,-3.60319,-3.60319,-3.60319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.784628,0.708629,0.780833,0.00907588,0.709533,0.715276,0.721882,0.783689,0.79554,0.820028,0.847047,0.711134,0.755662,0.798905,0.0123818,0.711134,0.717596,0.762243,0.784628,0.813197,0.826261,1.01288,2.26483,2.26678,2.30999,0.0155635,2.20234,2.21142,2.23898,2.27223,2.3449,2.44221,2.4788,2.26928,2.30603,2.33361,0.0174614,2.19364,2.20985,2.261,2.31464,2.40674,2.44845,2.53651,0.720735,2.49124,1.16142,0.117818,0.302315,0.562597,0.694982,0.867325,1.39656,2.29581,2.62849,0.671214,1.31628,1.31998,0.141248,0.321139,0.364343,0.61378,1.13512,2.13857,2.40943,2.79794,0.503572,0.486482,0.443801,0.0101765,0.314553,0.392497,0.411232,0.439548,0.490534,0.503572,0.521928,0.385374,0.701544,0.477312,0.0247202,0.336944,0.361512,0.36785,0.403419,0.555503,0.631467,0.814168,-9999,-9999
20020105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-16.459,-16.161,2.272,-17.115,1.41,-16.459,0.0,-16.161,2.272,0.0,-17.115,1.41,0.0,60.8191,-9999,-9999,32.392,32.392,0.0,-9999,-9999,168.892,168.892,0.0,-9999,-9999,159.672,159.672,0.0,-9999,-9999,1.026,1.026,0.0,97.284,97.284,0.0,0.09,0.09,0.0,3.628,3.628,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,57.3098,0.0,-9999,-9999,-9999,-9999,-9999,33.319,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.47015,-1.40784,0.0,0.0,-9999,-9999,-9999,-9999,-1.4663,-1.46216,0.0,0.0,-9999,-9999,-9999,-9999,-1.44713,-1.43636,0.0,0.0,0.00959704,0.010643,-1.54183,-1.51099,-1.47659,-1.4663,-1.41575,-1.38058,-1.33583,-1.53812,-1.51099,-1.47292,-1.46216,-1.39555,-1.35672,-1.32786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.437166,-0.346005,2.60624,2.48184,0.0,0.0,-9999,-9999,-9999,-9999,-3.5717,-3.5801,0.451771,0.436182,0.0,0.0,-9999,-9999,-9999,-9999,-0.431767,-0.42596,2.61115,2.51139,0.0,0.0,-9999,-9999,-9999,-9999,-3.5717,-3.5717,0.451771,0.451771,0.0,0.0,-9999,-9999,-9999,-9999,-0.532431,-0.480375,-0.437166,-0.404791,-0.348881,-0.299222,-0.253848,-0.532431,-0.480375,-0.437166,-0.42596,-0.338713,-0.279107,-0.243829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.66279,-3.64499,-3.63042,-3.5717,-3.5717,-3.55825,-3.55825,-3.63042,-3.60256,-3.58323,-3.5717,-3.56963,-3.55825,-3.55825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0826462,0.058027,0.0809779,0.003388,0.0582846,0.0599395,0.0618842,0.0826462,0.0866001,0.0882641,0.0985431,0.0587425,0.0668355,0.0872136,0.00511347,0.0587425,0.0606176,0.0688377,0.0819069,0.086701,0.0905653,0.180596,1.49652,1.52018,1.51733,0.01109,1.41445,1.41855,1.46467,1.52844,1.55209,1.59048,1.62868,1.5209,1.53313,1.53434,0.0110605,1.41446,1.44338,1.4837,1.53108,1.5619,1.62638,1.64217,0.047696,1.17038,0.315904,0.0802276,0.00322663,0.0217635,0.047696,0.0720545,0.211872,1.15183,1.44343,0.035766,0.123492,0.530171,0.0873647,0.00342756,0.0060569,0.0242749,0.264473,1.17866,1.21686,1.54207,1.37063,1.33729,1.24392,0.0199065,1.01961,1.13624,1.18997,1.23767,1.33939,1.37063,1.39314,1.14313,1.6647,1.25159,0.0381129,1.01771,1.04921,1.08219,1.16113,1.4313,1.55248,1.68015,-9999,-9999
20020106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-7.62,-9.269,4.58,-3.99,2.876,-7.62,0.0,-9.269,4.58,0.0,-3.99,2.876,0.0,61.5872,-9999,-9999,25.962,25.962,0.0,-9999,-9999,216.961,216.961,0.0,-9999,-9999,219.397,219.397,0.0,-9999,-9999,1.625,1.625,0.0,96.38,96.38,0.0,0.619,0.619,0.0,5.2,5.2,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,54.2382,0.0,-9999,-9999,-9999,-9999,-9999,28.0416,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,-1.29007,-1.16905,0.0,0.0,-9999,-9999,-9999,-9999,-1.28545,-1.29646,0.0,0.0,-9999,-9999,-9999,-9999,-1.28005,-1.24791,0.0,0.0,0.0159794,0.0165809,-1.39855,-1.36763,-1.36757,-1.3054,-1.21501,-1.17704,-1.07363,-1.3838,-1.35864,-1.30836,-1.29007,-1.17704,-1.12543,-1.07363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.207656,-0.038032,2.36254,2.18793,0.0,0.0,-9999,-9999,-9999,-9999,-3.5213,-3.5213,0.404311,0.404311,0.0,0.0,-9999,-9999,-9999,-9999,-0.20118,-0.216614,2.36816,2.32487,0.0,0.0,-9999,-9999,-9999,-9999,-3.5213,-3.5213,0.404311,0.404311,0.0,0.0,-9999,-9999,-9999,-9999,-0.339038,-0.290314,-0.261735,-0.216614,-0.115126,-0.0492292,0.0830389,-0.339038,-0.290314,-0.233287,-0.207656,-0.0492292,0.0231109,0.0830389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.64151,-3.64151,-3.56867,-3.5213,-3.5213,-3.5213,-3.4934,-3.64151,-3.5213,-3.5213,-3.5213,-3.5213,-3.4934,-3.4934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.379974,0.319777,0.375556,0.00727757,0.320466,0.324853,0.329933,0.379974,0.388628,0.399564,0.42198,0.321686,0.348394,0.389062,0.0102947,0.321686,0.326633,0.353481,0.379974,0.393984,0.404686,0.57166,1.56044,1.61624,1.62347,0.0188728,1.45042,1.45878,1.50541,1.62131,1.68383,1.7582,1.78826,1.61815,1.63384,1.66911,0.0209149,1.44901,1.50529,1.59113,1.65258,1.74478,1.77862,1.90536,0.306737,1.90957,0.6954,0.107573,0.0802104,0.203869,0.299661,0.392962,0.751392,1.7991,2.11894,0.269399,0.616964,0.913029,0.122563,0.0852047,0.108058,0.226482,0.91563,1.73026,1.9494,2.26374,1.19774,1.16663,1.08109,0.0186824,0.862561,0.982237,1.03091,1.07522,1.16802,1.19774,1.21891,0.983792,1.48665,1.09773,0.0367942,0.879578,0.909419,0.937279,1.0048,1.26215,1.37909,1.51929,-9999,-9999
