TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,29.467,28.424,0.874,30.6,0.297,29.467,0.0,28.424,0.874,0.0,30.6,0.297,0.0,342.963,-9999,-9999,11.044,11.044,0.0,-9999,-9999,330.718,330.718,0.0,-9999,-9999,362.962,362.962,0.0,-9999,-9999,23.842,23.842,0.0,100.766,100.766,0.0,0.0,0.0,0.0,2.996,2.996,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,159.901,0.0,139.954,-9999,44.7056,0.0,39.1288,-9999,2.0,3,25.0,23.0,0.0,0.0,-6.79461,-7.40131,0.0,0.0,-9999,-9999,-9999,-9999,-7.34377,-7.40131,0.0,0.0,-9999,-9999,-9999,-9999,-7.01829,-7.41395,0.0,0.0,0.0970502,0.0115008,-7.57034,-7.45851,-7.44376,-7.3887,-6.30394,-6.11639,-5.94529,-7.57092,-7.47017,-7.43725,-7.40197,-7.3716,-7.33283,-7.33028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.66518,6.38369,2.24238,1.33777,0.0,0.0,-9999,-9999,-9999,-9999,-21.9963,-21.8235,7.19081,8.07291,0.0,0.0,-9999,-9999,-9999,-9999,6.49016,6.38369,1.40455,1.33777,0.0,0.0,-9999,-9999,-9999,-9999,-21.8235,-21.8235,8.07291,8.07291,0.0,0.0,-9999,-9999,-9999,-9999,6.13174,6.26967,6.29696,6.39435,8.25338,8.78563,8.87162,6.13065,6.14009,6.26967,6.37854,6.40824,6.44149,6.51511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.9963,-21.8656,-21.8248,-21.8235,-21.7346,-21.6802,-21.6046,-21.8896,-21.8248,-21.8248,-21.8235,-21.8146,-21.7627,-21.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.99884,7.04886,6.99603,0.00673918,6.95126,6.95262,6.95953,6.97892,7.02796,7.0568,7.06787,7.24816,6.9717,8.31538,0.323203,6.95014,6.95622,6.96481,7.01801,10.4329,11.7548,11.7548,14.3139,14.4502,14.41,0.0125445,14.2815,14.3139,14.3242,14.4112,14.4619,14.4903,14.5275,14.8109,14.3155,15.3337,0.22863,14.2815,14.3155,14.4086,14.4588,16.7181,17.7001,17.8323,8.19376,7.85985,7.07736,0.286959,2.52197,5.10586,5.21192,7.85985,8.19396,8.34487,9.04761,6.66689,7.41881,7.13564,0.253423,2.52197,5.13553,7.18382,7.42011,7.86954,8.19376,8.56455,1.15047,1.13468,1.08433,0.0159293,0.789456,1.00096,1.02569,1.11939,1.14825,1.15501,1.16,1.03691,1.10592,0.993828,0.0245387,0.774574,0.789456,0.794375,1.03691,1.12772,1.15047,1.15856,-9999,-9999
201002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.795,27.663,0.827,29.932,0.375,28.795,0.0,27.663,0.827,0.0,29.932,0.375,0.0,380.174,-9999,-9999,12.317,12.317,0.0,-9999,-9999,353.484,353.484,0.0,-9999,-9999,387.897,387.897,0.0,-9999,-9999,23.794,23.794,0.0,100.602,100.602,0.0,0.0,0.0,0.0,2.906,2.906,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,159.835,0.0,135.983,-9999,44.8196,0.0,38.1313,-9999,3.0,3,24.0357,23.9643,0.0,0.0,-6.79805,-7.42792,0.0,0.0,-9999,-9999,-9999,-9999,-7.36903,-7.42792,0.0,0.0,-9999,-9999,-9999,-9999,-7.03552,-7.43707,0.0,0.0,0.09842,0.0112882,-7.58411,-7.48518,-7.47048,-7.41453,-6.3045,-6.12872,-5.94676,-7.58476,-7.49822,-7.46399,-7.42858,-7.39299,-7.35573,-7.35104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.83072,6.52228,2.13548,0.982258,0.0,0.0,-9999,-9999,-9999,-9999,-21.0084,-20.91,8.55827,9.13589,0.0,0.0,-9999,-9999,-9999,-9999,6.63571,6.52228,1.05835,0.982258,0.0,0.0,-9999,-9999,-9999,-9999,-20.91,-20.91,9.13589,9.13589,0.0,0.0,-9999,-9999,-9999,-9999,6.36287,6.41014,6.41372,6.54934,8.39571,8.80672,8.93109,6.28801,6.36412,6.41372,6.52228,6.54934,6.59087,6.66137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.046,-20.9113,-20.9113,-20.91,-20.7081,-20.5868,-20.5034,-21.046,-20.9113,-20.9113,-20.91,-20.9008,-20.8452,-20.7274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.86155,6.88911,6.85623,0.00435246,6.81396,6.83512,6.83768,6.84699,6.87763,6.89171,6.89988,7.12719,6.8465,8.13941,0.313681,6.81704,6.83512,6.84024,6.86762,10.1885,11.4793,11.4793,14.2089,14.317,14.2933,0.0116642,14.1876,14.2089,14.2289,14.2975,14.3281,14.3615,14.4223,14.6975,14.2155,15.1749,0.217814,14.19,14.2155,14.2677,14.3281,16.475,17.4261,17.5688,8.14498,7.81305,7.02052,0.287919,2.47713,5.02226,5.12135,7.81305,8.14498,8.29518,8.99044,6.60923,7.37464,7.08139,0.253802,2.47713,5.05145,7.14105,7.37593,7.81533,8.14498,8.50286,1.27763,1.26014,1.20441,0.0176388,0.878021,1.11199,1.13928,1.24327,1.27519,1.28266,1.28842,1.15207,1.22832,1.10421,0.0271794,0.861175,0.878021,0.883195,1.15207,1.25248,1.27763,1.28674,-9999,-9999
201003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.019,26.756,0.763,29.181,0.489,28.019,0.0,26.756,0.763,0.0,29.181,0.489,0.0,419.192,-9999,-9999,14.196,14.196,0.0,-9999,-9999,358.876,358.876,0.0,-9999,-9999,393.802,393.802,0.0,-9999,-9999,23.368,23.368,0.0,100.492,100.492,0.0,0.0,0.0,0.0,3.075,3.075,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,159.86,0.0,127.598,-9999,44.4015,0.0,35.4407,-9999,3.0,3,23.0,25.0,0.0,0.0,-6.78601,-7.40865,0.0,0.0,-9999,-9999,-9999,-9999,-7.35133,-7.40865,0.0,0.0,-9999,-9999,-9999,-9999,-7.0221,-7.41875,0.0,0.0,0.0972874,0.0113506,-7.56956,-7.46659,-7.45138,-7.39482,-6.30521,-6.12079,-5.94875,-7.57015,-7.47763,-7.44422,-7.40938,-7.37469,-7.33748,-7.33598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.00345,6.68785,1.94081,0.578208,0.0,0.0,-9999,-9999,-9999,-9999,-19.9187,-19.8603,9.91786,10.2815,0.0,0.0,-9999,-9999,-9999,-9999,6.80312,6.68785,0.657589,0.578208,0.0,0.0,-9999,-9999,-9999,-9999,-19.8603,-19.8603,10.2815,10.2815,0.0,0.0,-9999,-9999,-9999,-9999,6.50745,6.58719,6.61746,6.71712,8.53013,8.84773,9.00405,6.44001,6.58719,6.61746,6.68785,6.75614,6.77321,6.83098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.1088,-19.8749,-19.8617,-19.8603,-19.602,-19.4646,-19.2897,-20.1088,-19.8749,-19.8617,-19.8603,-19.8494,-19.8044,-19.7431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.70299,6.70503,6.69486,0.00336209,6.64578,6.65384,6.69834,6.70122,6.70423,6.70532,6.72169,6.98717,6.70172,7.93646,0.302768,6.64658,6.68186,6.69834,6.70423,9.90688,11.1621,11.1621,14.0398,14.1137,14.1136,0.0117185,14.0343,14.0398,14.059,14.1027,14.1429,14.1685,14.2705,14.5444,14.0531,14.9586,0.208032,14.034,14.0398,14.0636,14.1519,16.1968,17.1108,17.2436,8.08806,7.75846,6.9544,0.289019,2.42527,4.92549,5.01657,7.75846,8.08806,8.23722,8.92377,6.54211,7.32311,7.01827,0.254221,2.42527,4.95411,7.09115,7.32439,7.76072,8.08806,8.43096,1.46425,1.44428,1.38069,0.0201385,1.00824,1.275,1.30601,1.42509,1.46148,1.47,1.47691,1.32116,1.40798,1.26673,0.0309578,0.989982,1.00824,1.01524,1.32116,1.4356,1.46425,1.47496,-9999,-9999
201004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.762,26.474,0.673,28.863,0.555,27.762,0.0,26.474,0.673,0.0,28.863,0.555,0.0,443.462,-9999,-9999,14.655,14.655,0.0,-9999,-9999,385.542,385.542,0.0,-9999,-9999,423.008,423.008,0.0,-9999,-9999,23.424,23.424,0.0,100.388,100.388,0.0,0.052,0.052,0.0,3.335,3.335,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.10659,0.631944,159.866,0.0,126.834,-9999,44.6363,0.0,35.4133,-9999,3.0,3,22.1,25.9,0.0,0.0,-6.79272,-7.41212,0.0,0.0,-9999,-9999,-9999,-9999,-7.35423,-7.41212,0.0,0.0,-9999,-9999,-9999,-9999,-7.02496,-7.4228,0.0,0.0,0.0975571,0.0113778,-7.57435,-7.46959,-7.4547,-7.39885,-6.30455,-6.12174,-5.94694,-7.57496,-7.48147,-7.44797,-7.4128,-7.37932,-7.34068,-7.33958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11254,6.66838,1.91302,0.57932,0.0,0.0,-9999,-9999,-9999,-9999,-19.0564,-18.9311,10.8221,11.2921,0.0,0.0,-9999,-9999,-9999,-9999,6.78955,6.66838,0.669209,0.57932,0.0,0.0,-9999,-9999,-9999,-9999,-18.9311,-18.9311,11.2921,11.2921,0.0,0.0,-9999,-9999,-9999,-9999,6.44527,6.56358,6.58223,6.69759,8.62251,8.9483,9.11335,6.40616,6.56358,6.58223,6.66838,6.73704,6.75485,6.81793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.2288,-18.9443,-18.9323,-18.9311,-18.6579,-18.5713,-18.4087,-19.2288,-18.9443,-18.9323,-18.9311,-18.912,-18.8758,-18.8312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.65065,6.64445,6.64162,0.00373548,6.59034,6.59075,6.6419,6.65245,6.65562,6.65603,6.65963,6.94082,6.65385,7.86959,0.299199,6.5904,6.62138,6.64343,6.65562,9.81429,11.0577,11.0577,13.9931,14.0566,14.0644,0.0119808,13.9891,13.9931,14.0053,14.0481,14.0991,14.1232,14.23,14.504,14.0081,14.8946,0.204215,13.9891,13.9931,14.0104,14.1021,16.1015,17.0047,17.1404,8.06903,7.7402,6.93238,0.289375,2.40812,4.89344,4.98191,7.7402,8.06903,8.21783,8.90148,6.51972,7.30587,6.99722,0.254348,2.40812,4.92188,7.07446,7.30715,7.74245,8.06903,8.40694,1.51168,1.49106,1.42541,0.0207918,1.04087,1.3163,1.34831,1.47125,1.50882,1.51761,1.52474,1.36394,1.45359,1.30759,0.0319942,1.02145,1.04087,1.04753,1.36394,1.4821,1.51168,1.52274,-9999,-9999
201005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.221,26.005,0.617,28.25,0.556,27.221,0.0,26.005,0.617,0.0,28.25,0.556,0.0,449.791,-9999,-9999,15.075,15.075,0.0,-9999,-9999,402.832,402.832,0.0,-9999,-9999,441.945,441.945,0.0,-9999,-9999,23.192,23.192,0.0,100.414,100.414,0.0,0.0,0.0,0.0,3.08,3.08,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.97908,0.0,159.901,0.0,127.855,-9999,44.7056,0.0,35.7463,-9999,3.0,3,22.0,26.0,0.0,0.0,-6.79461,-7.40131,0.0,0.0,-9999,-9999,-9999,-9999,-7.34377,-7.40131,0.0,0.0,-9999,-9999,-9999,-9999,-7.01829,-7.41395,0.0,0.0,0.0970502,0.0115008,-7.57034,-7.45851,-7.44376,-7.3887,-6.30394,-6.11639,-5.94529,-7.57092,-7.47017,-7.43725,-7.40197,-7.3716,-7.33283,-7.33028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.12024,6.67243,1.9014,0.579682,0.0,0.0,-9999,-9999,-9999,-9999,-18.9589,-18.8131,10.9238,11.4196,0.0,0.0,-9999,-9999,-9999,-9999,6.79342,6.67243,0.67263,0.579682,0.0,0.0,-9999,-9999,-9999,-9999,-18.8131,-18.8131,11.4196,11.4196,0.0,0.0,-9999,-9999,-9999,-9999,6.44386,6.56724,6.58425,6.70034,8.63068,8.95611,9.11965,6.40891,6.56724,6.58425,6.67243,6.7349,6.75287,6.82178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.1233,-18.8259,-18.8143,-18.8131,-18.5411,-18.4596,-18.3091,-19.1233,-18.8259,-18.8143,-18.8131,-18.7937,-18.7746,-18.7127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.54057,6.51718,6.5297,0.00524896,6.46226,6.47617,6.50789,6.54076,6.55769,6.55993,6.56187,6.84323,6.55311,7.72905,0.291723,6.47,6.49279,6.51343,6.55828,9.61981,10.8386,10.8386,13.8779,13.9185,13.9436,0.0129491,13.8573,13.8779,13.8845,13.9161,13.9722,14.0086,14.1303,14.4059,13.8969,14.7473,0.197271,13.8482,13.8779,13.8969,13.9867,15.9049,16.7839,16.9162,8.02879,7.7016,6.88589,0.290121,2.37203,4.82596,4.90895,7.7016,8.02879,8.17685,8.85436,6.47243,7.26944,6.95278,0.254608,2.37203,4.85401,7.03918,7.27071,7.70385,8.02879,8.35619,1.55536,1.53414,1.46658,0.0213957,1.07087,1.35431,1.38726,1.51375,1.55242,1.56146,1.56879,1.40332,1.49558,1.34562,0.0328672,1.05191,1.07087,1.07874,1.40332,1.52492,1.55536,1.56672,-9999,-9999
201006,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.419,26.353,0.528,28.296,0.516,27.419,0.0,26.353,0.528,0.0,28.296,0.516,0.0,448.23,-9999,-9999,14.526,14.526,0.0,-9999,-9999,417.149,417.149,0.0,-9999,-9999,457.626,457.626,0.0,-9999,-9999,23.64,23.64,0.0,100.621,100.621,0.0,0.123,0.123,0.0,2.984,2.984,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.31796,0.0,159.866,0.0,134.675,-9999,44.6363,0.0,37.6026,-9999,1.0,3,21.6333,26.3667,0.0,0.0,-6.79272,-7.41212,0.0,0.0,-9999,-9999,-9999,-9999,-7.35423,-7.41212,0.0,0.0,-9999,-9999,-9999,-9999,-7.02496,-7.4228,0.0,0.0,0.0975571,0.0113778,-7.57435,-7.46959,-7.4547,-7.39885,-6.30455,-6.12174,-5.94694,-7.57496,-7.48147,-7.44797,-7.4128,-7.37932,-7.34068,-7.33958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.11295,6.67246,1.9236,0.581878,0.0,0.0,-9999,-9999,-9999,-9999,-18.5832,-18.4865,11.3032,11.6871,0.0,0.0,-9999,-9999,-9999,-9999,6.7962,6.67246,0.672343,0.581878,0.0,0.0,-9999,-9999,-9999,-9999,-18.4865,-18.4865,11.6871,11.6871,0.0,0.0,-9999,-9999,-9999,-9999,6.4407,6.56537,6.58328,6.70231,8.67236,8.95537,9.12381,6.40415,6.56537,6.58328,6.67246,6.74243,6.76063,6.82522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.7852,-18.4995,-18.4877,-18.4865,-18.2147,-18.0967,-17.9367,-18.7852,-18.4995,-18.4877,-18.4865,-18.4667,-18.4383,-18.3881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.58056,6.563,6.57028,0.00465756,6.50845,6.5175,6.55597,6.58511,6.59327,6.59493,6.59636,6.87899,6.58989,7.77982,0.294378,6.51351,6.5399,6.56016,6.59371,9.68967,10.9173,10.9173,13.9265,13.9751,13.9931,0.0124524,13.915,13.9265,13.9307,13.973,14.0272,14.0593,14.1693,14.4422,13.9441,14.8048,0.199419,13.9053,13.9265,13.9441,14.0342,15.9769,16.8643,17.0,8.04399,7.71618,6.90325,0.289878,2.38521,4.85071,4.93563,7.71618,8.04399,8.19233,8.87214,6.49016,7.2832,6.96941,0.254549,2.38521,4.8789,7.05251,7.28448,7.71843,8.04399,8.3753,1.50216,1.48164,1.41627,0.020696,1.03341,1.30773,1.33967,1.46188,1.4993,1.50806,1.515,1.35498,1.44431,1.29873,0.0318932,1.01339,1.03341,1.03931,1.35498,1.47268,1.50216,1.51302,-9999,-9999
