TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.987,-3.032,0.59,-2.901,0.328,-2.987,0.0,-3.032,0.59,0.0,-2.901,0.328,0.0,69.467,-9999,-9999,20.335,20.335,0.0,-9999,-9999,285.843,285.843,0.0,-9999,-9999,290.466,290.466,0.0,-9999,-9999,0.168,0.168,0.0,101.753,101.753,0.0,0.759,0.759,0.0,5.309,5.309,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.5656,0.0,-9999,-9999,7.80039,0.0,-9999,-9999,-9999,-9999,32.0,16.0,0.0,0.0,-4.112,-3.70259,0.0,0.0,-9999,-9999,-9999,-9999,-3.70259,-3.50533,0.0,0.0,-9999,-9999,-9999,-9999,-3.99395,-3.81944,0.0,0.0,0.116396,0.10861,-5.02464,-4.8266,-4.68761,-3.81142,-3.28365,-3.12502,-2.98506,-4.8937,-4.68761,-4.60166,-3.70259,-3.2313,-3.109,-2.95758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.793525,0.81524,8.78031,8.63647,0.0,0.0,-9999,-9999,-9999,-9999,-13.4502,-12.3191,2.80371,3.14129,0.0,0.0,-9999,-9999,-9999,-9999,0.81524,1.10794,8.63647,8.90102,0.0,0.0,-9999,-9999,-9999,-9999,-12.3191,-12.3329,3.14129,3.12633,0.0,0.0,-9999,-9999,-9999,-9999,0.00710204,0.310444,0.425472,0.862031,1.37344,1.65984,1.86911,0.0331797,0.321147,0.432872,1.08743,1.44935,1.70088,1.89809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.835,-14.9263,-14.1438,-12.4572,-12.1558,-11.8658,-11.6453,-16.2188,-14.1438,-14.1247,-12.3329,-12.1558,-11.8658,-11.6453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.34072,4.26967,4.56261,0.078109,3.1654,4.09555,4.2963,4.65206,4.87157,5.00355,5.12671,4.52515,5.12404,4.42334,0.0850349,3.12148,4.06061,4.22428,4.43233,4.82749,5.00355,5.1208,8.14004,7.775,8.38204,0.114714,7.51953,7.80163,7.87116,7.97457,9.19292,9.3498,9.61499,8.11531,8.82663,8.41728,0.123163,7.37922,7.73352,7.8045,7.96113,9.21315,9.28282,9.58474,7.35366,9.89756,6.10002,0.54532,0.0832874,0.715538,2.69117,7.30313,8.90425,9.26002,9.85378,7.1855,9.28609,5.79592,0.554131,0.0832874,0.715538,2.69117,7.08708,8.88801,9.28715,9.85378,2.58508,2.99075,2.26028,0.104867,1.21513,1.24681,1.61801,2.40412,2.61431,3.03515,3.20005,2.05384,3.2041,2.21838,0.108739,1.21506,1.50997,1.59768,2.3694,2.84932,3.1069,3.20546,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.968,-5.161,1.138,-4.706,0.773,-4.968,0.0,-5.161,1.138,0.0,-4.706,0.773,0.0,133.276,-9999,-9999,43.895,43.895,0.0,-9999,-9999,264.366,264.366,0.0,-9999,-9999,266.4,266.4,0.0,-9999,-9999,0.125,0.125,0.0,100.828,100.828,0.0,1.761,1.761,0.0,5.328,5.328,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.8115,0.0,-9999,-9999,7.32457,0.0,-9999,-9999,-9999,-9999,28.2069,19.7931,0.0,0.0,-4.1013,-3.67488,0.0,0.0,-9999,-9999,-9999,-9999,-3.67488,-3.47691,0.0,0.0,-9999,-9999,-9999,-9999,-3.97998,-3.80096,0.0,0.0,0.119608,0.111518,-5.03601,-4.84413,-4.68413,-3.78175,-3.24941,-3.09023,-2.94551,-4.90195,-4.68413,-4.60348,-3.67488,-3.1962,-3.07225,-2.9179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5897,2.46935,7.73295,7.74705,0.0,0.0,-9999,-9999,-9999,-9999,-13.2429,-12.0723,2.80784,3.26625,0.0,0.0,-9999,-9999,-9999,-9999,2.46935,2.82664,7.74705,7.95725,0.0,0.0,-9999,-9999,-9999,-9999,-12.0723,-12.1158,3.26625,3.23522,0.0,0.0,-9999,-9999,-9999,-9999,1.89884,2.01513,2.24901,2.63048,3.23611,3.47963,3.67603,1.89884,2.11856,2.24901,2.80466,3.28287,3.53358,3.67603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.7006,-14.5818,-14.1156,-12.2418,-11.8814,-11.6749,-11.4651,-15.8324,-14.1156,-14.1091,-12.1158,-11.8814,-11.6749,-11.5025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.84752,3.77439,4.07921,0.0762635,2.68422,3.67307,3.82772,4.16869,4.39538,4.54041,4.60453,4.03852,4.6018,3.93718,0.0831278,2.64068,3.63628,3.78742,3.9399,4.342,4.48566,4.61356,7.62968,7.2513,7.88017,0.112879,7.03978,7.27867,7.36135,7.46763,8.66791,8.8535,9.08914,7.61814,8.27668,7.91716,0.120338,6.89773,7.2175,7.32108,7.45947,8.70699,8.80114,9.00045,6.94162,9.34298,5.72248,0.517987,0.0608392,0.581241,2.36096,6.89392,8.40213,8.67475,9.30166,6.78288,8.68116,5.43772,0.526283,0.0608392,0.581241,2.36096,6.68998,8.35226,8.71531,9.30166,4.36095,5.20294,4.04678,0.174445,2.36721,2.43904,3.0091,4.19842,4.69559,5.30849,5.66148,3.77399,5.66706,3.96159,0.18295,2.36709,2.45988,2.96186,4.10646,4.85264,5.51518,5.66891,-9999,-9999
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.107,-2.591,0.592,-1.642,0.899,-2.107,0.0,-2.591,0.592,0.0,-1.642,0.899,0.0,234.79,-9999,-9999,109.515,109.515,0.0,-9999,-9999,259.601,259.601,0.0,-9999,-9999,261.06,261.06,0.0,-9999,-9999,0.524,0.524,0.0,101.564,101.564,0.0,0.341,0.341,0.0,4.791,4.791,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.5656,0.0,-9999,-9999,7.80039,0.0,-9999,-9999,-9999,-9999,23.6452,24.3548,0.0,0.0,-4.112,-3.70259,0.0,0.0,-9999,-9999,-9999,-9999,-3.70259,-3.50533,0.0,0.0,-9999,-9999,-9999,-9999,-3.99395,-3.81944,0.0,0.0,0.116396,0.10861,-5.02464,-4.8266,-4.68761,-3.81142,-3.28365,-3.12502,-2.98506,-4.8937,-4.68761,-4.60166,-3.70259,-3.2313,-3.109,-2.95758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.91776,4.81289,5.98586,5.9722,0.0,0.0,-9999,-9999,-9999,-9999,-12.5579,-11.6742,3.12501,3.32776,0.0,0.0,-9999,-9999,-9999,-9999,4.81289,5.28175,5.9722,6.00275,0.0,0.0,-9999,-9999,-9999,-9999,-11.6742,-11.7528,3.32776,3.31303,0.0,0.0,-9999,-9999,-9999,-9999,4.22449,4.27439,4.62331,4.92098,5.7975,6.08744,6.25742,4.22449,4.39843,4.71969,5.21372,5.84388,6.08744,6.25742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.3979,-13.837,-13.3742,-11.9436,-11.552,-11.367,-11.1555,-14.6977,-13.3742,-13.2989,-11.7528,-11.552,-11.367,-11.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56575,4.49621,4.7818,0.0786325,3.39528,4.28627,4.52228,4.86933,5.11199,5.22226,5.36214,4.7458,5.35951,4.64485,0.0855744,3.35073,4.25243,4.42155,4.65643,5.03958,5.21776,5.35804,8.35779,8.00153,8.60124,0.116372,7.72035,7.99455,8.08843,8.18546,9.42891,9.5757,9.8503,8.31929,9.06209,8.63879,0.125368,7.58125,7.94801,8.01659,8.16747,9.44863,9.52321,9.85371,7.53153,10.137,6.26509,0.55682,0.0961518,0.782283,2.84327,7.47978,9.11963,9.52256,10.0921,7.3593,9.54941,5.95274,0.565813,0.0961518,0.782283,2.84327,7.2585,9.10299,9.5505,10.0921,7.82943,9.66965,7.80503,0.307974,5.05505,5.07437,6.05273,7.6107,9.05569,9.97856,10.7272,7.47997,10.7343,7.62314,0.328789,4.24091,5.05545,6.06089,7.48485,8.97051,10.4909,10.7366,-9999,-9999
199604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.564,3.763,1.087,5.093,1.565,4.564,0.0,3.763,1.087,0.0,5.093,1.565,0.0,347.525,-9999,-9999,176.854,176.854,0.0,-9999,-9999,279.347,279.347,0.0,-9999,-9999,283.187,283.187,0.0,-9999,-9999,2.251,2.251,0.0,101.294,101.294,0.0,0.152,0.152,0.0,3.345,3.345,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,56.6844,0.0,-9999,-9999,7.57041,0.0,-9999,-9999,-9999,-9999,19.0667,28.9333,0.0,0.0,-4.10683,-3.68919,0.0,0.0,-9999,-9999,-9999,-9999,-3.68919,-3.49159,0.0,0.0,-9999,-9999,-9999,-9999,-3.9872,-3.8105,0.0,0.0,0.117946,0.110013,-5.03013,-4.82917,-4.68593,-3.79708,-3.2671,-3.1082,-2.96595,-4.89736,-4.68593,-4.60254,-3.68919,-3.21434,-3.09124,-2.9384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.14517,7.03946,4.06147,4.02131,0.0,0.0,-9999,-9999,-9999,-9999,-11.2702,-10.5309,4.33033,4.35564,0.0,0.0,-9999,-9999,-9999,-9999,7.03946,7.6125,4.02131,3.75362,0.0,0.0,-9999,-9999,-9999,-9999,-10.5309,-10.5921,4.35564,4.37189,0.0,0.0,-9999,-9999,-9999,-9999,5.81614,6.6424,6.81368,7.11864,7.76342,8.0689,8.28016,5.81614,6.6424,6.93052,7.20706,7.76342,8.0689,8.28016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.6449,-12.5553,-12.1929,-10.5921,-10.0644,-9.91661,-9.79703,-12.6454,-12.1929,-11.9872,-10.5309,-10.0644,-9.91661,-9.83037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36833,6.3253,6.50639,0.0763058,5.51657,5.76302,6.34146,6.55433,6.74702,7.00696,7.18855,6.47848,7.17557,6.41654,0.0846653,5.47865,5.74777,6.02975,6.47848,6.67195,7.1128,7.19989,10.0345,9.81689,10.3169,0.131868,9.2603,9.57498,9.68837,9.85265,11.3132,11.3723,11.6095,9.81765,10.8648,10.4037,0.147521,9.13178,9.47018,9.61301,10.1023,11.2907,11.3576,11.7153,8.7325,11.7534,7.44279,0.623348,0.348232,1.50142,4.09965,8.67249,10.5738,11.3395,11.7014,8.5328,11.3717,7.08498,0.631378,0.348232,1.86182,3.50896,8.41593,10.5545,11.373,11.7014,10.444,13.1014,10.7864,0.406424,7.36211,7.38519,8.47923,10.1956,12.4886,13.7877,14.6674,10.4585,14.6748,10.5269,0.438218,5.42931,7.36259,8.48355,10.07,12.4353,14.3711,14.6771,-9999,-9999
199605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.952,7.154,0.846,8.315,1.264,7.962,0.00403226,7.191,0.852,0.0148883,8.315,1.264,0.0,438.443,-9999,-9999,183.736,183.736,0.0047043,-9999,-9999,310.672,310.672,0.0,-9999,-9999,318.288,318.591,0.00403226,-9999,-9999,2.191,2.189,0.00403226,100.672,100.672,0.0,1.575,1.575,0.0,4.311,4.311,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,57.0576,0.004032,-9999,1.2394,6.64498,0.004032,-9999,0.732789,-9999,-9999,15.0645,32.9355,3.22581,9.54839,-4.04147,-3.58132,0.0,0.0,0.183886,0.185418,0.921313,0.846378,-3.58132,-3.38034,0.0,0.00403226,0.185418,0.18456,0.921621,0.846191,-3.92184,-3.73497,0.00191532,0.00231855,0.123489,0.114899,-5.04461,-4.82602,-4.66622,-3.70394,-3.17531,-3.02047,-2.86537,-4.87208,-4.64566,-4.56388,-3.58132,-3.12143,-2.99402,-2.836,0.0,0.0,0.0,0.00403226,0.00403226,0.00403226,0.00403226,0.0,0.0,0.0,0.0,0.00403226,0.00403226,0.00403226,8.61409,8.4808,2.57655,2.57984,0.0,0.0,0.367507,0.362152,0.785259,0.702089,-9.62757,-8.92361,5.9886,5.87574,0.0,0.0,0.202046,0.205358,1.31052,1.19378,8.4808,8.94633,2.57984,2.67061,0.0,0.0148883,0.362152,0.362668,0.782767,0.702355,-8.92361,-8.85922,5.87574,6.06883,0.0,0.0,0.205358,0.204069,1.31103,1.19356,6.30056,7.74747,8.03181,8.45227,8.88482,9.13537,9.33943,6.30056,7.93242,8.2543,8.4808,8.94633,9.13537,9.39577,0.0148883,0.0148883,0.0148883,0.0,0.0148883,0.0148883,0.0,0.0148883,0.0148883,0.0,0.0,0.0148883,0.0148883,0.0148883,-11.3776,-10.696,-10.4582,-8.93255,-8.2198,-8.10625,-8.00933,-10.7964,-10.4582,-10.3634,-8.85922,-8.2198,-8.10625,-8.03068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.301,7.27469,7.39267,0.0772684,6.50659,6.67588,7.28459,7.44613,7.53226,7.98111,8.1112,7.36785,8.10098,7.33325,0.0891429,6.5086,6.64413,6.83476,7.36785,7.55455,8.06507,8.12771,10.787,10.655,11.1276,0.14504,9.9668,10.3115,10.3683,10.6649,12.1758,12.2737,12.545,10.4752,11.6823,11.2551,0.166035,9.80078,10.1447,10.3286,11.217,12.2019,12.2781,12.629,9.3113,12.5324,8.02697,0.652714,0.522678,1.91704,4.7577,9.24732,11.2747,12.2503,12.477,9.09837,12.2593,7.65084,0.659824,0.522678,2.50792,3.82537,8.97375,11.2541,12.2634,12.477,10.9369,13.6579,11.2047,0.423969,7.5913,7.61538,8.82155,10.6626,12.9657,14.309,15.2562,10.8308,15.2644,10.9386,0.456074,5.78332,7.59181,8.85866,10.5044,12.8974,14.9416,15.267,-9999,-9999
