TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200301,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-34.443,-34.442,1.416,-9999,-9999,-34.443,0.0,-34.442,1.416,0.0,-9999,-9999,-9999,0.316104,-9999,-9999,0.226,0.226,0.0,-9999,-9999,198.019,198.019,0.0,-9999,-9999,92.413,92.413,0.0,-9999,-9999,0.0,0.0,0.0,101.821,101.821,0.0,0.283,0.283,0.0,3.033,3.033,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.5121,0.855511,2.44317,0.0,-9999,-9999,3.93775,0.0,-9999,-9999,-9999,-9999,46.871,1.12903,0.0,0.0,-0.134457,-0.127031,0.0,0.0,-9999,-9999,-9999,-9999,-0.121664,-0.106291,0.0,0.0,-9999,-9999,-9999,-9999,-0.0994945,-0.0817004,0.0,0.0,0.00913132,0.0103113,-0.161969,-0.150304,-0.126325,-0.113617,-0.104734,-0.0464529,0.0434146,-0.155859,-0.127031,-0.121664,-0.113385,-0.0464529,0.0315815,0.0437638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.126179,-0.118855,0.205231,0.157734,0.0,0.0,-9999,-9999,-9999,-9999,-0.262721,-0.262721,0.0450461,0.0450461,-34282.3,-34282.3,-9999,-9999,-9999,-9999,-0.113554,-0.098355,0.152986,0.148009,0.0,0.0,-9999,-9999,-9999,-9999,-0.262721,-0.262721,0.0450461,0.0450461,0.0,0.0,-9999,-9999,-9999,-9999,-0.152728,-0.141588,-0.120835,-0.105953,-0.0968823,-0.044198,0.0447306,-0.147375,-0.120835,-0.113554,-0.105723,-0.044198,0.0339942,0.0450766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7741.24,-7741.23,-7741.22,-7741.22,-7741.22,-7741.17,-7741.17,-7741.23,-7741.22,-7741.22,-7741.22,-7741.18,-7741.17,-7741.17,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,-7741.16,8.56423e-05,8.53459e-05,0.00288104,0.000702292,0.0,0.0,0.0,8.56423e-05,0.00439944,0.0082603,0.0103194,8.53459e-05,8.53459e-05,0.0016836,0.000551945,0.0,0.0,0.0,0.0,0.000686932,0.00400238,0.00835996,0.131423,0.106376,0.0845814,0.00993565,-0.0353615,-0.0243886,0.0495999,0.113617,0.120728,0.127117,0.155859,0.161969,0.12175,0.101178,0.0087618,-0.0388297,0.0495999,0.103384,0.114072,0.125048,0.148628,0.155766,8.36805e-06,0.00437976,0.00868161,0.00179037,7.88754e-07,7.45376e-06,7.92102e-06,0.00437976,0.0187544,0.0191956,0.0199719,9.91627e-06,0.00467687,0.00719366,0.00184579,4.44241e-07,2.03151e-06,7.80316e-06,0.000424495,0.010496,0.0187544,0.0192077,5.38292e-05,0.000130688,0.00485449,0.00114161,4.49137e-05,0.000128918,0.000133531,0.000168461,0.0152398,0.0160073,0.0160563,0.000115609,0.000133531,0.00337946,0.000990325,3.78888e-05,5.45112e-05,0.000130469,0.000165121,0.000803347,0.0152398,0.0160103,-9999,-9999
200302,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-35.917,-36.274,1.42,-35.153,0.881,-35.917,0.0,-36.274,1.42,0.0,-35.153,0.881,0.0,28.7612,-9999,-9999,13.948,13.948,0.0,-9999,-9999,188.199,188.199,0.0,-9999,-9999,74.443,74.443,0.0,-9999,-9999,0.0,0.0,0.0,102.273,102.273,0.0,0.075,0.075,0.0,3.39,3.39,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4967,0.0,2.42989,0.0,-9999,-9999,3.91238,0.0,-9999,-9999,-9999,-9999,34.5,13.5,0.0,0.0,-0.134808,-0.126679,0.0,0.0,-9999,-9999,-9999,-9999,-0.121029,-0.105145,0.0,0.0,-9999,-9999,-9999,-9999,-0.0998205,-0.0823846,0.0,0.0,0.00891292,0.010047,-0.160709,-0.148912,-0.126714,-0.113105,-0.104665,-0.0499533,0.0396535,-0.155569,-0.126714,-0.121029,-0.112643,-0.0499533,0.0290837,0.0399699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.109685,-0.09862,0.224307,0.165222,0.0,0.0,-9999,-9999,-9999,-9999,-0.185015,-0.18524,0.107306,0.107014,0.0,0.0,-9999,-9999,-9999,-9999,-0.0910049,-0.0699717,0.157633,0.144596,0.0,0.0,-9999,-9999,-9999,-9999,-0.18524,-0.184511,0.107014,0.105962,0.0,0.0,-9999,-9999,-9999,-9999,-0.130559,-0.102573,-0.0939751,-0.0842769,-0.0699717,-0.0193261,0.101241,-0.130559,-0.0939751,-0.0938965,-0.0842769,-0.0193261,0.0967271,0.101672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271214,-0.219443,-0.18524,-0.183203,-0.173927,-0.113434,-0.112514,-0.237054,-0.18524,-0.184968,-0.174182,-0.13944,-0.112514,-0.112514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08101e-05,2.0346e-05,0.000765832,0.000187246,0.0,0.0,0.0,2.08101e-05,0.00112606,0.00214797,0.00294051,2.0346e-05,2.0346e-05,0.000443616,0.000146167,0.0,0.0,0.0,0.0,0.000217975,0.00102898,0.00226802,0.131675,0.105165,0.0831505,0.00994322,-0.0379023,-0.027251,0.0503343,0.112839,0.119878,0.126699,0.155569,0.160709,0.121049,0.100264,0.0088125,-0.0426278,0.0503343,0.102952,0.112889,0.124601,0.148707,0.155746,1.95345e-07,0.00233002,0.00310021,0.000793563,1.77587e-08,1.70638e-07,1.85308e-07,0.00233002,0.00492715,0.00504307,0.00530849,2.37812e-07,0.00248807,0.00282054,0.00086968,4.6327e-09,4.47828e-08,1.79903e-07,0.000225841,0.00422037,0.00493755,0.00558383,0.00331869,0.00805059,0.23683,0.0552391,0.00276911,0.00794927,0.00822563,0.0103848,0.746134,0.773344,0.774724,0.00712035,0.00822563,0.1621,0.0480351,0.00233606,0.0033607,0.00803728,0.0101789,0.0411916,0.746134,0.773344,-9999,-9999
200303,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-24.203,-25.481,1.631,-22.903,2.048,-24.203,0.0,-25.481,1.631,0.0,-22.903,2.048,0.0,124.618,-9999,-9999,66.034,66.034,0.0,-9999,-9999,214.266,214.266,0.0,-9999,-9999,122.146,122.146,0.0,-9999,-9999,0.048,0.048,0.0,101.748,101.748,0.0,0.184,0.184,0.0,3.369,3.369,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.4036,0.0,2.44969,0.0,2.9996,-9999,3.95998,0.0,4.84893,-9999,1.0,3,24.6774,23.3226,0.0,0.0,-0.134624,-0.127346,0.0,0.0,-9999,-9999,-9999,-9999,-0.122008,-0.10645,0.0,0.0,-9999,-9999,-9999,-9999,-0.0995913,-0.0818374,0.0,0.0,0.00913462,0.0103255,-0.161905,-0.150338,-0.125938,-0.113937,-0.105084,-0.0465493,0.0435522,-0.156162,-0.127346,-0.122008,-0.113695,-0.0465493,0.0317335,0.0438697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0918173,-0.0818218,0.230001,0.160487,0.0,0.0,-9999,-9999,-9999,-9999,-0.170976,-0.167144,0.145251,0.132367,0.0,0.0,-9999,-9999,-9999,-9999,-0.0759132,-0.0758757,0.160233,0.158516,0.0,0.0,-9999,-9999,-9999,-9999,-0.163197,-0.133358,0.122505,0.125652,0.0,0.0,-9999,-9999,-9999,-9999,-0.107788,-0.0881203,-0.0819606,-0.0758757,-0.0502587,0.0795455,0.219246,-0.106277,-0.0881203,-0.0818218,-0.0758757,0.0795455,0.206485,0.219246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242998,-0.207546,-0.170984,-0.148197,-0.143243,-0.138653,-0.134875,-0.219785,-0.181138,-0.167144,-0.145636,-0.142827,-0.13777,-0.134793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000966744,0.000986451,0.0290628,0.00706038,0.0,0.0,0.0,0.000988444,0.0464257,0.0827635,0.0946381,0.000986451,0.000986451,0.0171764,0.00560112,0.0,0.0,0.0,0.0,0.0056882,0.0419908,0.0853799,0.133057,0.107436,0.1109,0.00869828,0.0421828,0.0453514,0.0859958,0.113938,0.121049,0.128334,0.161906,0.161906,0.122994,0.116768,0.00675626,0.0418277,0.0859958,0.105084,0.115527,0.126676,0.150589,0.161906,0.0027239,0.0173725,0.0706393,0.0139319,0.000261164,0.00239758,0.00254292,0.0173725,0.179848,0.191665,0.195984,0.00323012,0.018551,0.0528762,0.012723,0.000148017,0.000664607,0.00242658,0.00323012,0.0416327,0.191126,0.192943,0.0156918,0.0380041,0.812501,0.186889,0.013093,0.0375969,0.0388301,0.0490915,2.55911,2.61659,2.61928,0.0336014,0.0388301,0.557108,0.162875,0.0110468,0.0158897,0.0379438,0.048118,0.110211,2.55911,2.61659,-9999,-9999
200304,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-14.755,-17.174,1.915,-13.621,2.97,-15.02,0.142361,-17.371,2.089,0.144444,-13.907,2.891,0.141667,266.363,-9999,-9999,162.32,166.221,0.120833,-9999,-9999,231.775,228.909,0.119444,-9999,-9999,154.189,154.189,0.0,-9999,-9999,0.182,0.182,0.0,100.812,100.844,0.115278,0.107,0.107,0.0,3.944,3.974,0.115278,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.6732,0.119444,2.36969,0.142361,2.82819,-9999,3.41049,0.142361,4.07037,-9999,2.0,3,15.1333,32.8667,0.0,0.0,-0.123496,-0.11859,0.127083,0.128472,-9999,-9999,-9999,-9999,-0.113691,-0.0995557,0.128472,0.128472,-9999,-9999,-9999,-9999,-0.0933439,-0.0772085,0.128142,0.127344,0.00816186,0.00935935,-0.14712,-0.135626,-0.116127,-0.10647,-0.0988671,-0.0534497,0.040287,-0.143206,-0.11859,-0.113194,-0.103638,-0.0534497,0.0261697,0.0406691,0.125694,0.126389,0.127778,0.1375,0.133333,0.101389,0.116667,0.127083,0.128472,0.141667,0.141667,0.101389,0.118056,0.116667,-0.0885427,-0.0577213,0.192987,0.140793,0.124242,0.127273,-9999,-9999,-9999,-9999,-0.129622,-0.137525,0.181227,0.142836,0.128078,0.129004,-9999,-9999,-9999,-9999,-0.0577213,-0.0644933,0.140793,0.142806,0.127273,0.127273,-9999,-9999,-9999,-9999,-0.130478,-0.107288,0.137857,0.136042,0.129004,0.129004,-9999,-9999,-9999,-9999,-0.0825531,-0.0640397,-0.0564179,-0.0537361,0.00825484,0.137144,0.315969,-0.0825531,-0.0577213,-0.0564179,-0.0481892,0.137144,0.289921,0.315969,0.124242,0.127273,0.144444,0.144444,0.124242,0.0787879,0.124242,0.124242,0.127273,0.144444,0.144444,0.0787879,0.124242,0.124242,-0.196063,-0.175128,-0.142252,-0.127105,-0.121365,-0.113715,-0.0904227,-0.182548,-0.15849,-0.135849,-0.122939,-0.113715,-0.108377,-0.0882099,0.120821,0.126276,0.108108,0.140741,0.140741,0.109009,0.116216,0.124474,0.128078,0.140741,0.140741,0.109009,0.129004,0.115315,0.0147722,0.0161462,0.0930718,0.0200221,0.00961261,0.00964986,0.0115624,0.0195603,0.139665,0.238878,0.266977,0.0148867,0.0161462,0.0635383,0.0156813,0.00961261,0.0106511,0.0115301,0.0161588,0.0450872,0.125991,0.254455,0.137575,0.115702,0.17028,0.0167856,0.104163,0.115321,0.118912,0.12705,0.176379,0.20416,0.225633,0.166739,0.129837,0.156882,0.0121496,0.110001,0.115702,0.11711,0.12712,0.179009,0.185319,0.214168,0.0258451,0.051964,0.204569,0.039667,0.00247812,0.022749,0.0241027,0.0366803,0.545634,0.56774,0.580533,0.0306483,0.0601581,0.150092,0.0353119,0.00140451,0.0057155,0.0212784,0.0303164,0.0774457,0.562562,0.571525,0.039444,0.109811,1.56914,0.355031,0.0329111,0.0945346,0.105828,0.123369,4.9122,4.98041,4.98253,0.105834,0.11713,1.0817,0.309835,0.0277712,0.0399397,0.103916,0.120922,0.160034,4.9122,4.98187,-9999,-9999
200305,-6.603,1.0,-5.624,0.535,1.0,-6.729,1.991,1.0,-2.903,-4.688,0.71,-2.744,2.335,-6.603,1.0,-5.624,0.535,1.0,-6.729,1.991,1.0,409.357,263.329,1.0,232.279,263.329,1.0,249.797,1.0,268.711,249.797,1.0,-9999,-9999,221.781,221.781,0.0,-9999,-9999,1.333,1.333,0.0,100.886,101.103,1.0,0.492,0.492,0.0,4.561,5.315,1.0,0.226743585546,0.743951612903,0.599657300961,0.999327956989,557.155815403,1.0,208.767534946,1.0,290.13490121,1.0,368.422,1.0,-8.732,-8.943,-10.273,1.0,1.0,1.0,1.87817,1.0,6.05739,1.0,8.27852,-9999,-0.723211,1.0,-0.988399,-9999,1.0,2,4.32258,43.6774,0.0,0.0,0.0114883,0.00836,0.999328,0.999328,-9999,-9999,-9999,-9999,0.00733673,0.00781469,0.999328,0.999328,-9999,-9999,-9999,-9999,0.00848462,0.00860034,0.999446,0.999496,0.00182091,0.00213592,-0.00992321,-0.00606999,0.000153055,0.00758655,0.0165631,0.0211735,0.0262005,-0.0109601,-0.00977148,-0.00247683,0.00758655,0.0205371,0.0249718,0.0274322,1.0,1.0,0.999328,0.999328,0.999328,0.999328,0.999328,1.0,1.0,1.0,0.999328,0.999328,0.999328,0.999328,0.129949,0.125013,0.0630187,0.0621254,1.0,1.0,-9999,-9999,-9999,-9999,-0.00469589,-0.00869466,0.249141,0.254855,0.999299,0.999299,-9999,-9999,-9999,-9999,0.12522,0.124063,0.0621542,0.0622524,1.0,1.0,-9999,-9999,-9999,-9999,-0.00987202,-0.00908151,0.255809,0.255414,0.999299,0.999299,-9999,-9999,-9999,-9999,0.115212,0.122067,0.124931,0.130805,0.140138,0.15502,0.1576,0.117853,0.122645,0.125013,0.13906,0.15502,0.156573,0.159057,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0294396,-0.0238708,-0.0180355,-0.00908151,0.00166042,0.00463654,0.00702311,-0.0304635,-0.0289926,-0.0200911,-0.00916023,0.00363096,0.00664539,0.00847606,1.0,1.0,1.0,0.999299,0.999299,0.999299,0.999299,1.0,1.0,1.0,0.999299,0.999299,0.999299,0.999299,0.328558,0.329372,0.335363,0.00364335,0.29803,0.319501,0.319855,0.3293,0.34255,0.352348,0.381141,0.32785,0.329372,0.331566,0.00318644,0.297976,0.316693,0.320415,0.326573,0.335085,0.348312,0.376614,0.288079,0.321557,0.326762,0.0029385,0.289394,0.30856,0.320762,0.322329,0.343796,0.34935,0.352674,0.30856,0.322035,0.323082,0.00258918,0.288824,0.300549,0.32066,0.323526,0.328012,0.341275,0.348631,0.1374,0.189085,0.476726,0.0742509,0.1374,0.14996,0.164836,0.173897,1.15369,1.17531,1.2018,0.149337,0.197795,0.378721,0.0642876,0.140329,0.14996,0.16223,0.173305,0.262355,1.17201,1.18315,0.155455,0.16741,2.20337,0.497198,0.140709,0.150381,0.15601,0.179704,6.89451,6.97562,6.97852,0.173225,0.175729,1.52587,0.433503,0.137616,0.147129,0.15651,0.16741,0.242006,6.89582,6.97546,-9999,-9999
