TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.531,7.846,2.794,6.957,0.693,7.531,0.0,7.846,2.794,0.0,6.957,0.693,0.0,83.8118,-9999,-9999,12.999,12.999,0.0,-9999,-9999,301.408,301.408,0.0,-9999,-9999,317.8,317.8,0.0,-9999,-9999,1.113,1.113,0.0,99.172,99.172,0.0,6.43,6.43,0.0,5.227,5.227,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,91.949,-9999,-9999,-9999,-9999,11.5597,0.0,14.9323,-9999,-9999,-9999,-9999,1.0,3,31,17,0,0,-3.90098,-3.81877,0.0,0.0,-9999,-9999,-9999,-9999,-3.9094,-3.70396,0.0,0.0,-9999,-9999,-9999,-9999,-3.85716,-3.96839,0.0,0.0,0.0455821,0.064255,-4.89118,-3.9094,-3.90098,-3.74874,-3.70293,-3.7023,-3.67936,-5.0565,-4.38726,-3.90098,-3.8399,-3.74874,-3.70396,-3.67936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0639712,0.00530853,4.0185,4.19726,0.0,0.0,-9999,-9999,-9999,-9999,-10.4975,-10.4001,3.1396,3.31845,0.0,0.0,-9999,-9999,-9999,-9999,-0.0765287,0.210191,4.00737,4.04889,0.0,0.0,-9999,-9999,-9999,-9999,-10.4975,-10.4613,3.1396,3.33206,0.0,0.0,-9999,-9999,-9999,-9999,-0.470709,-0.0639712,-0.0532387,0.0939492,0.163249,0.19748,0.210191,-0.601269,-0.133939,-0.0639712,0.0939492,0.183046,0.19748,0.210191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-10.8052,-10.4975,-10.4613,-10.3712,-10.3712,-10.3712,-12.6617,-11.649,-10.8242,-10.4975,-10.4001,-10.3712,-10.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.76127,3.06779,2.76385,0.0340994,2.35876,2.51433,2.60348,2.80469,2.8614,2.98202,3.06779,2.58773,2.76061,2.70384,0.0312934,2.36862,2.50053,2.56989,2.71067,2.83648,2.931,3.03894,6.66226,6.77176,6.73224,0.0644647,6.22145,6.32666,6.37899,6.66226,6.77176,7.28374,7.54678,6.66226,6.67001,6.561,0.0535239,6.19387,6.23315,6.31522,6.52626,6.67637,6.83876,7.32289,3.34014,1.57488,3.81214,0.345489,0.832457,1.57488,1.98367,2.98551,6.01617,6.85447,7.1691,3.21415,3.30785,3.38889,0.2871,1.04785,1.98367,2.46482,2.743,3.33961,6.09764,6.97917,1.55097,1.09539,1.48883,0.0584691,1.06976,1.09601,1.27232,1.33444,1.70281,2.09582,2.15195,1.35673,1.34841,1.39964,0.0493539,1.06927,1.19608,1.26414,1.28819,1.35673,1.70281,2.12304,-9999,-9999
20070102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.528,4.613,0.286,4.373,0.339,4.528,0.0,4.613,0.286,0.0,4.373,0.339,0.0,84.403,-9999,-9999,15.937,15.937,0.0,-9999,-9999,298.116,298.116,0.0,-9999,-9999,314.176,314.176,0.0,-9999,-9999,0.709,0.709,0.0,99.539,99.539,0.0,2.978,2.978,0.0,3.846,3.846,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,81.4902,-9999,-9999,-9999,-9999,11.1578,0.0,13.3608,-9999,-9999,-9999,-9999,2.0,3,31,17,0,0,-3.44178,-3.81999,0.0,0.0,-9999,-9999,-9999,-9999,-3.47086,-3.81371,0.0,0.0,-9999,-9999,-9999,-9999,-3.551,-3.75909,0.0,0.0,0.0556101,0.0645008,-4.51456,-3.93217,-3.82697,-3.44178,-3.32607,-3.26446,-3.26446,-4.56807,-4.33609,-3.98681,-3.82697,-3.44178,-3.32607,-3.26446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353298,0.0736044,3.64309,4.07303,0.0,0.0,-9999,-9999,-9999,-9999,-10.0089,-10.528,2.42699,2.51708,0.0,0.0,-9999,-9999,-9999,-9999,0.309914,0.108159,3.59947,4.13164,0.0,0.0,-9999,-9999,-9999,-9999,-10.0089,-10.5739,2.42699,2.53575,0.0,0.0,-9999,-9999,-9999,-9999,-0.534437,0.0161967,0.108159,0.353298,0.44629,0.538216,0.538216,-0.679102,-0.218962,0.0161967,0.108159,0.353298,0.44629,0.538216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.309,-10.6743,-10.5739,-10.0089,-9.86367,-9.86367,-9.86367,-11.5221,-11.1908,-10.8467,-10.5739,-10.0089,-9.86367,-9.86367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.31485,2.69084,2.37224,0.0357398,1.99446,2.06823,2.16897,2.46677,2.51619,2.56938,2.69084,2.09914,2.36892,2.28658,0.037368,1.89815,2.0507,2.0704,2.26839,2.49029,2.52522,2.65951,5.75664,6.50456,6.13133,0.0751628,5.3943,5.5269,5.75664,6.07455,6.47391,6.53813,6.85575,5.75664,5.83978,5.83758,0.0749049,5.22421,5.37677,5.39647,5.75664,6.07654,6.4145,6.67322,2.49936,0.974623,3.23537,0.347422,0.788235,1.13667,1.33145,2.46204,5.63305,6.30761,6.61517,2.41117,2.47481,2.6897,0.297929,0.974623,1.2276,1.66804,1.8794,2.49897,5.77372,6.57181,1.83514,1.30888,1.77231,0.0682151,1.29555,1.32266,1.51261,1.5827,2.0387,2.47988,2.54419,1.60865,1.59904,1.66563,0.0577217,1.28052,1.42967,1.50813,1.53575,1.60865,2.0387,2.51093,-9999,-9999
20070103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.326,5.319,0.98,5.339,0.499,5.326,0.0,5.319,0.98,0.0,5.339,0.499,0.0,85.0507,-9999,-9999,8.837,8.837,0.0,-9999,-9999,310.576,310.576,0.0,-9999,-9999,327.893,327.893,0.0,-9999,-9999,0.712,0.712,0.0,100.331,100.331,0.0,0.353,0.353,0.0,3.446,3.446,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,81.2171,-9999,-9999,-9999,-9999,8.92176,0.0,10.4028,-9999,-9999,-9999,-9999,3.0,3,31,17,0,0,-3.71162,-3.78429,0.0,0.0,-9999,-9999,-9999,-9999,-3.72004,-3.70316,0.0,0.0,-9999,-9999,-9999,-9999,-3.78111,-3.91458,0.0,0.0,0.0461475,0.065983,-4.7629,-3.84854,-3.74267,-3.69997,-3.65807,-3.65614,-3.62151,-5.04838,-4.39418,-3.88208,-3.74267,-3.69997,-3.67838,-3.63449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193989,0.162367,3.54339,3.7159,0.0,0.0,-9999,-9999,-9999,-9999,-10.4526,-10.5927,3.2184,3.45278,0.0,0.0,-9999,-9999,-9999,-9999,0.181432,0.296573,3.53171,3.60087,0.0,0.0,-9999,-9999,-9999,-9999,-10.4526,-10.6167,3.2184,3.45669,0.0,0.0,-9999,-9999,-9999,-9999,-0.279304,0.160437,0.160437,0.190744,0.220139,0.225918,0.296573,-0.589151,-0.11856,0.11565,0.190744,0.211377,0.225918,0.296573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-10.8052,-10.6167,-10.4526,-10.301,-10.301,-10.301,-12.6617,-11.649,-10.8052,-10.6167,-10.4526,-10.301,-10.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43003,2.79031,2.47419,0.0352311,2.09398,2.19558,2.28517,2.56264,2.60863,2.66478,2.79031,2.22314,2.47116,2.39422,0.0358172,2.04255,2.14347,2.19558,2.37709,2.57568,2.64402,2.75953,6.14166,6.49348,6.38877,0.0668668,5.87396,5.9842,6.12575,6.31836,6.48048,6.92797,7.24155,6.14166,6.1912,6.17533,0.0569259,5.72093,5.85829,5.8759,6.12575,6.35417,6.48048,6.97248,2.7043,1.10757,3.3768,0.347575,0.800356,1.17636,1.39505,2.66215,5.78417,6.54635,6.71689,2.60714,2.67785,2.85683,0.29608,1.00744,1.39505,1.84821,2.08078,2.70387,5.8625,6.7038,1.10737,0.771132,1.05395,0.0426012,0.748143,0.771132,0.888694,0.949482,1.19541,1.49632,1.53828,0.96576,0.959615,0.99117,0.0358453,0.750373,0.841616,0.890703,0.911063,0.96576,1.19541,1.51678,-9999,-9999
20070104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.803,7.561,0.296,8.243,0.069,7.803,0.0,7.561,0.296,0.0,8.243,0.069,0.0,85.7563,-9999,-9999,14.436,14.436,0.0,-9999,-9999,332.2,332.2,0.0,-9999,-9999,351.697,351.697,0.0,-9999,-9999,1.088,1.088,0.0,98.909,98.909,0.0,2.858,2.858,0.0,5.225,5.225,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-15.9937,3.0,71.1816,0.0,85.2359,-9999,-9999,-9999,-9999,11.5597,0.0,13.297,-9999,-9999,-9999,-9999,4.0,3,31,17,0,0,-3.90098,-3.81877,0.0,0.0,-9999,-9999,-9999,-9999,-3.9094,-3.70396,0.0,0.0,-9999,-9999,-9999,-9999,-3.85716,-3.96839,0.0,0.0,0.0455821,0.064255,-4.89118,-3.9094,-3.90098,-3.74874,-3.70293,-3.7023,-3.67936,-5.0565,-4.38726,-3.90098,-3.8399,-3.74874,-3.70396,-3.67936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0639712,0.00530853,4.0185,4.19726,0.0,0.0,-9999,-9999,-9999,-9999,-10.4975,-10.4001,3.1396,3.31845,0.0,0.0,-9999,-9999,-9999,-9999,-0.0765287,0.210191,4.00737,4.04889,0.0,0.0,-9999,-9999,-9999,-9999,-10.4975,-10.4613,3.1396,3.33206,0.0,0.0,-9999,-9999,-9999,-9999,-0.470709,-0.0639712,-0.0532387,0.0939492,0.163249,0.19748,0.210191,-0.601269,-0.133939,-0.0639712,0.0939492,0.183046,0.19748,0.210191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-10.8052,-10.4975,-10.4613,-10.3712,-10.3712,-10.3712,-12.6617,-11.649,-10.8242,-10.4975,-10.4001,-10.3712,-10.3712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79584,3.10095,2.79579,0.0343014,2.38629,2.54154,2.63677,2.83323,2.89265,3.01415,3.10095,2.62178,2.79307,2.73607,0.0313761,2.395,2.53385,2.60397,2.74493,2.86745,2.96276,3.07212,6.69682,6.80491,6.76418,0.0645624,6.24815,6.36073,6.40544,6.69682,6.80491,7.31704,7.58001,6.69682,6.70247,6.59323,0.0535298,6.22732,6.26569,6.34781,6.55524,6.70734,6.86937,7.36034,3.38263,1.57767,3.84211,0.347892,0.837123,1.57767,1.98717,3.01893,6.04989,6.89289,7.20929,3.25522,3.34993,3.41706,0.288998,1.05372,1.98717,2.48025,2.76836,3.3821,6.13181,7.01829,1.6607,1.18406,1.60362,0.0617536,1.17199,1.19689,1.36852,1.43207,1.84427,2.24415,2.30245,1.45557,1.44687,1.50703,0.0522592,1.15839,1.29333,1.36435,1.38951,1.45557,1.84427,2.2723,-9999,-9999
20070105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.571,7.683,1.141,7.366,0.607,7.571,0.0,7.683,1.141,0.0,7.366,0.607,0.0,86.5184,-9999,-9999,5.601,5.601,0.0,-9999,-9999,333.881,333.881,0.0,-9999,-9999,353.547,353.547,0.0,-9999,-9999,0.692,0.692,0.0,99.584,99.584,0.0,1.965,1.965,0.0,3.728,3.728,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.72811,3.0,63.0851,0.0,76.7307,-9999,-9999,-9999,-9999,11.1578,0.0,12.7294,-9999,-9999,-9999,-9999,5.0,3,31,17,0,0,-3.44178,-3.81999,0.0,0.0,-9999,-9999,-9999,-9999,-3.47086,-3.81371,0.0,0.0,-9999,-9999,-9999,-9999,-3.551,-3.75909,0.0,0.0,0.0556101,0.0645008,-4.51456,-3.93217,-3.82697,-3.44178,-3.32607,-3.26446,-3.26446,-4.56807,-4.33609,-3.98681,-3.82697,-3.44178,-3.32607,-3.26446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353298,0.0736044,3.64309,4.07303,0.0,0.0,-9999,-9999,-9999,-9999,-10.0089,-10.528,2.42699,2.51708,0.0,0.0,-9999,-9999,-9999,-9999,0.309914,0.108159,3.59947,4.13164,0.0,0.0,-9999,-9999,-9999,-9999,-10.0089,-10.5739,2.42699,2.53575,0.0,0.0,-9999,-9999,-9999,-9999,-0.534437,0.0161967,0.108159,0.353298,0.44629,0.538216,0.538216,-0.679102,-0.218962,0.0161967,0.108159,0.353298,0.44629,0.538216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.309,-10.6743,-10.5739,-10.0089,-9.86367,-9.86367,-9.86367,-11.5221,-11.1908,-10.8467,-10.5739,-10.0089,-9.86367,-9.86367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7618,3.07185,2.76579,0.0343032,2.36094,2.51764,2.60296,2.80889,2.86507,2.986,3.07185,2.58488,2.76301,2.70427,0.0316777,2.37146,2.49471,2.56584,2.71073,2.84013,2.93485,3.04285,6.20359,6.88557,6.52489,0.0729405,5.87748,5.94522,6.20359,6.39101,6.83102,6.94486,7.33815,6.20359,6.23387,6.25527,0.0686626,5.75916,5.87526,5.89191,6.19475,6.39101,6.77268,7.0312,3.3207,1.53643,3.79965,0.347552,0.833645,1.53643,1.93524,2.98978,6.02476,6.86426,7.17934,3.19602,3.28857,3.36638,0.289383,1.04935,1.93524,2.42037,2.70666,3.32018,6.10634,6.98914,0.730392,0.502627,0.690268,0.0285807,0.484216,0.501074,0.573071,0.62442,0.777375,0.986902,1.01563,0.63536,0.631193,0.649307,0.0239903,0.487823,0.548353,0.575776,0.596127,0.63536,0.777375,1.00097,-9999,-9999
20070106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.309,9.671,0.458,8.649,0.267,9.309,0.0,9.671,0.458,0.0,8.649,0.267,0.0,87.3373,-9999,-9999,6.608,6.608,0.0,-9999,-9999,346.436,346.436,0.0,-9999,-9999,367.369,367.369,0.0,-9999,-9999,0.67,0.67,0.0,99.422,99.422,0.0,6.073,6.073,0.0,3.547,3.547,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.06631,3.0,66.0904,0.0,81.2171,-9999,-9999,-9999,-9999,8.92176,0.0,10.4028,-9999,-9999,-9999,-9999,6.0,3,31,17,0,0,-3.71162,-3.78429,0.0,0.0,-9999,-9999,-9999,-9999,-3.72004,-3.70316,0.0,0.0,-9999,-9999,-9999,-9999,-3.78111,-3.91458,0.0,0.0,0.0461475,0.065983,-4.7629,-3.84854,-3.74267,-3.69997,-3.65807,-3.65614,-3.62151,-5.04838,-4.39418,-3.88208,-3.74267,-3.69997,-3.67838,-3.63449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193989,0.162367,3.54339,3.7159,0.0,0.0,-9999,-9999,-9999,-9999,-10.4526,-10.5927,3.2184,3.45278,0.0,0.0,-9999,-9999,-9999,-9999,0.181432,0.296573,3.53171,3.60087,0.0,0.0,-9999,-9999,-9999,-9999,-10.4526,-10.6167,3.2184,3.45669,0.0,0.0,-9999,-9999,-9999,-9999,-0.279304,0.160437,0.160437,0.190744,0.220139,0.225918,0.296573,-0.589151,-0.11856,0.11565,0.190744,0.211377,0.225918,0.296573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.45,-10.8052,-10.6167,-10.4526,-10.301,-10.301,-10.301,-12.6617,-11.649,-10.8052,-10.6167,-10.4526,-10.301,-10.301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.02688,3.29143,2.99657,0.0343918,2.5513,2.80772,2.87268,3.02688,3.07358,3.1983,3.29143,2.87892,2.99333,2.95206,0.0293211,2.54768,2.81815,2.86168,2.96622,3.04574,3.14555,3.28792,6.73851,6.99459,6.91115,0.066584,6.43697,6.54709,6.57069,6.7893,6.93959,7.52347,7.78087,6.73851,6.71337,6.73316,0.0503951,6.39622,6.51303,6.54326,6.65961,6.82512,6.93944,7.61638,3.84274,1.93394,4.15599,0.347468,0.858532,1.93394,2.43592,3.4674,6.22515,7.12258,7.39366,3.69412,3.80584,3.80655,0.282899,1.08067,2.43592,2.97527,3.25892,3.84213,6.28863,7.19778,0.840799,0.582791,0.798034,0.0325617,0.564848,0.582103,0.668883,0.720085,0.902636,1.13611,1.16844,0.732536,0.727819,0.750563,0.0273726,0.566532,0.635964,0.670409,0.689577,0.732536,0.902636,1.1519,-9999,-9999
