TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-7.378,1.0,-7.986,1.966,1.0,-6.418,1.743,1.0,-7.458,-8.275,2.218,-6.166,2.036,-7.378,1.0,-7.986,1.966,1.0,-6.418,1.743,1.0,133.614,56.308,1.0,61.184,56.308,1.0,-9999,-9999,265.295,265.295,0.0,216.043,1.0,229.139,216.043,1.0,0.61,1.0,0.911,0.61,1.0,94.782,94.782,0.0,1.037,1.037,0.0,3.024,2.926,0.956317,0.522806246246,0.953629032258,-9999,-9999,108.283898522,1.0,-9999,-9999,-9999,-9999,-9999,-9999,380.061,1.0,1.142,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9253,0.0,136.266,-9999,28.9328,0.0,49.953,-9999,1.0,3,29.3871,18.6129,0.0,0.0,1.72106,1.72106,0.0,0.0,-9999,-9999,-9999,-9999,1.67108,1.6221,0.0,0.0,-9999,-9999,-9999,-9999,1.60852,1.56188,0.0,0.0,0.0138245,0.0251213,1.31752,1.59521,1.59911,1.61517,1.64222,1.67108,1.72106,1.2719,1.31752,1.59911,1.61296,1.6221,1.67108,1.69606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.97074,5.97074,2.77391,2.77391,0.0,0.0,-9999,-9999,-9999,-9999,-5.15163,-5.15163,2.37146,2.37146,0.0,0.0,-9999,-9999,-9999,-9999,5.97074,5.81504,2.77391,2.62634,0.0,0.0,-9999,-9999,-9999,-9999,-5.27582,-5.15163,2.4172,2.37146,0.0,0.0,-9999,-9999,-9999,-9999,5.33546,5.77879,5.77879,5.85158,5.92546,5.97074,5.97074,5.33546,5.33546,5.77879,5.80069,5.88283,5.97074,5.97074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.34978,-5.27582,-5.27582,-5.27582,-5.15163,-5.15163,-5.15163,-5.27582,-5.27582,-5.26533,-5.15163,-5.15163,-5.15163,-5.15163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89451,1.92762,1.8807,0.0114508,1.70223,1.81053,1.82703,1.9095,1.92471,1.93922,1.95728,1.92846,1.61373,1.86437,0.022312,1.65162,1.76986,1.82391,1.90194,1.93655,1.93922,1.96574,0.2954,0.30551,0.318817,0.0179423,0.153821,0.211344,0.264414,0.306359,0.327197,0.384705,0.538622,0.306359,-0.0573563,0.255857,0.0209753,-0.0694408,0.157866,0.202749,0.281852,0.306359,0.329397,0.426973,4.09464,4.09099,4.08584,0.00427639,3.98472,4.09099,4.09099,4.09408,4.09464,4.09464,4.0983,4.09178,4.09408,4.10399,0.00971613,4.08636,4.09099,4.09178,4.0942,4.09464,4.09633,4.0983,2.22886,2.22687,2.21655,0.00460708,2.12833,2.21298,2.21304,2.22687,2.22886,2.22886,2.23086,2.22687,2.21298,2.24721,0.0205062,2.21298,2.21304,2.21304,2.21589,2.22738,2.22886,2.23086,0.897901,1.0
200102,-11.546,1.0,-12.2,3.183,1.0,-10.739,2.55,1.0,-11.094,-12.128,2.72,-9.813,2.409,-11.546,1.0,-12.2,3.183,1.0,-10.739,2.55,1.0,196.974,96.474,1.0,100.535,96.474,1.0,-9999,-9999,244.788,244.788,0.0,189.743,1.0,203.341,189.743,1.0,0.513,1.0,0.838,0.513,1.0,95.071,95.071,0.0,1.197,1.197,0.0,3.171,3.039,0.60119,0.460754001098,0.563244047619,-9999,-9999,185.526851935,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.88,0.995536,1.005,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9624,0.0,122.439,-9999,28.8852,0.0,44.7894,-9999,2.0,3,26.6786,21.3214,0.0,0.0,1.70467,1.70467,0.0,0.0,-9999,-9999,-9999,-9999,1.6594,1.60407,0.0,0.0,-9999,-9999,-9999,-9999,1.59329,1.54705,0.0,0.0,0.0136626,0.024916,1.30947,1.57747,1.58324,1.60077,1.62707,1.6594,1.70467,1.26317,1.30947,1.58324,1.59409,1.60407,1.6594,1.68203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.55435,6.55435,2.06018,2.06018,0.0,0.0,-9999,-9999,-9999,-9999,-4.50728,-4.50728,3.00262,3.00262,0.0,0.0,-9999,-9999,-9999,-9999,6.55435,6.37975,2.06018,1.88759,0.0,0.0,-9999,-9999,-9999,-9999,-4.60558,-4.50728,3.05565,3.00262,0.0,0.0,-9999,-9999,-9999,-9999,5.86836,6.34358,6.34358,6.43442,6.49826,6.55435,6.55435,5.86836,5.86836,6.34358,6.36244,6.4526,6.55435,6.55435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.70657,-4.60558,-4.60558,-4.60558,-4.50728,-4.50728,-4.50728,-4.60793,-4.60558,-4.60558,-4.50728,-4.50728,-4.50728,-4.50728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27173,1.29992,1.26217,0.00786566,1.15041,1.198,1.24048,1.28366,1.29574,1.30064,1.31422,1.30064,1.02136,1.23855,0.0172696,1.05169,1.166,1.20251,1.27173,1.29574,1.30471,1.32034,-0.311509,-0.304155,-0.284877,0.0215002,-0.447926,-0.418925,-0.354693,-0.303431,-0.285617,-0.159061,-0.0197191,-0.303431,-0.638046,-0.354738,0.0184988,-0.652982,-0.447926,-0.418925,-0.346877,-0.303431,-0.283733,-0.171556,3.49202,3.48891,3.48452,0.00364702,3.39828,3.48891,3.48891,3.49154,3.49202,3.49202,3.49514,3.48958,3.49154,3.49999,0.00828619,3.48496,3.48891,3.48958,3.49165,3.49202,3.49346,3.49514,3.26714,3.26465,3.25339,0.00519194,3.14828,3.25035,3.25044,3.26465,3.26714,3.26714,3.26963,3.26465,3.25035,3.28808,0.023053,3.25035,3.25044,3.25044,3.25286,3.26529,3.26714,3.26963,0.884808,1.0
200103,-3.536,1.0,-4.631,2.192,1.0,-2.458,2.752,1.0,-4.7,-7.068,2.281,-2.419,3.248,-3.536,1.0,-4.631,2.192,1.0,-2.458,2.752,1.0,288.308,154.677,1.0,164.627,154.677,1.0,-9999,-9999,264.224,264.224,0.0,229.231,1.0,227.791,229.231,1.0,1.337,1.0,1.641,1.337,1.0,94.868,94.868,0.0,0.782,0.782,0.0,2.856,2.798,1.0,0.491408602151,1.0,-9999,-9999,297.456182796,1.0,-9999,-9999,-9999,-9999,-9999,-9999,379.773,1.0,0.833,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9267,0.0,128.807,-9999,28.7828,0.0,46.9732,-9999,3.0,3,23.5806,24.4194,0.0,0.0,1.68998,1.68998,0.0,0.0,-9999,-9999,-9999,-9999,1.64455,1.59151,0.0,0.0,-9999,-9999,-9999,-9999,1.58069,1.53517,0.0,0.0,0.0134535,0.0244443,1.3006,1.56775,1.57061,1.58835,1.61496,1.64455,1.68998,1.25611,1.3006,1.57061,1.58245,1.59151,1.64455,1.66726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0263,7.0263,1.42888,1.42888,0.0,0.0,-9999,-9999,-9999,-9999,-3.59113,-3.59113,3.83395,3.83395,0.0,0.0,-9999,-9999,-9999,-9999,7.0263,6.83261,1.42888,1.22773,0.0,0.0,-9999,-9999,-9999,-9999,-3.67779,-3.59113,3.89214,3.83395,0.0,0.0,-9999,-9999,-9999,-9999,6.26176,6.79172,6.81475,6.92312,6.97668,7.0263,7.0263,6.26176,6.26176,6.79172,6.81475,6.92442,7.0263,7.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.79943,-3.68525,-3.68525,-3.67779,-3.59113,-3.59113,-3.59113,-3.68525,-3.67779,-3.67557,-3.59113,-3.59113,-3.59113,-3.59113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.66308,2.6969,2.64478,0.0172673,2.3763,2.48645,2.62082,2.68056,2.69776,2.71723,2.76543,2.69776,2.41106,2.6501,0.0274136,2.39503,2.54195,2.61129,2.68095,2.70845,2.76265,2.78331,1.09247,1.10538,1.10961,0.0121492,0.975812,1.05236,1.08459,1.10532,1.12129,1.14333,1.23033,1.10625,0.766508,1.06941,0.0232763,0.762104,1.01506,1.03247,1.09332,1.12129,1.13784,1.24382,4.60163,4.59753,4.59174,0.00480588,4.47811,4.59753,4.59753,4.601,4.60163,4.60163,4.60574,4.59841,4.601,4.61213,0.0109192,4.59232,4.59753,4.59841,4.60113,4.60163,4.60353,4.60574,4.53915,4.53621,4.52506,0.00541502,4.40729,4.52334,4.52344,4.53621,4.53915,4.53915,4.5421,4.53621,4.52334,4.56217,0.0244927,4.52334,4.52344,4.52344,4.52631,4.53696,4.53915,4.5421,0.868125,1.0
200104,5.562,1.0,4.046,2.662,1.0,6.658,3.082,1.0,5.105,2.73,2.916,6.871,3.608,5.562,1.0,4.046,2.662,1.0,6.658,3.082,1.0,383.019,169.962,1.0,194.473,169.962,1.0,-9999,-9999,311.573,311.573,0.0,289.265,1.0,287.355,289.265,1.0,2.949,1.0,3.274,2.949,1.0,94.787,94.787,0.0,3.223,3.223,0.0,3.352,3.358,0.950694,0.596557429153,0.943055555556,-9999,-9999,326.85025,1.0,-9999,-9999,-9999,-9999,-9999,-9999,381.611,0.997917,4.649,-9999,1.0,-9999,-9999,-9999,-9999,1.0,78.9373,0.0,125.094,-9999,28.8663,0.0,45.7451,-9999,2.0,3,20.4,27.6,0.0,0.0,1.70526,1.70526,0.0,0.0,-9999,-9999,-9999,-9999,1.65831,1.60596,0.0,0.0,-9999,-9999,-9999,-9999,1.59419,1.54807,0.0,0.0,0.0136452,0.0248233,1.30919,1.58023,1.58435,1.60145,1.62812,1.65831,1.70526,1.26375,1.30919,1.58435,1.59658,1.60596,1.65831,1.68177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.32185,7.32185,1.20827,1.20827,0.0,0.0,-9999,-9999,-9999,-9999,-2.56278,-2.56278,4.59079,4.59079,0.0,0.0,-9999,-9999,-9999,-9999,7.32185,7.0897,1.20827,0.999206,0.0,0.0,-9999,-9999,-9999,-9999,-2.64186,-2.55822,4.65298,4.59832,0.0,0.0,-9999,-9999,-9999,-9999,6.41664,7.04084,7.07484,7.25514,7.31571,7.32185,7.32185,6.41664,6.41664,7.04084,7.07484,7.25514,7.32185,7.32185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.81529,-2.68683,-2.68683,-2.64186,-2.55822,-2.55822,-2.55822,-2.68683,-2.64186,-2.63456,-2.55822,-2.55822,-2.55822,-2.55822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.88314,4.90337,4.85529,0.0411697,4.30331,4.37205,4.88893,4.90039,4.9498,5.11815,5.16552,4.90389,4.93867,4.96375,0.0469147,4.3151,4.88314,4.89653,4.9743,5.15174,5.20262,5.28747,3.29878,3.29741,3.30723,0.0205035,3.00592,3.11663,3.29009,3.30926,3.34854,3.42535,3.48158,3.29793,3.28036,3.36956,0.0390274,3.00592,3.26626,3.29579,3.37285,3.46556,3.57457,3.69334,5.66456,5.65951,5.65239,0.005916,5.51251,5.65951,5.65951,5.66379,5.66456,5.66456,5.66963,5.66061,5.66379,5.6775,0.0134414,5.65311,5.65951,5.66061,5.66396,5.66456,5.6669,5.66963,4.69962,4.69658,4.68695,0.00491453,4.5665,4.68544,4.68554,4.69658,4.69962,4.69962,4.70268,4.69658,4.68544,4.72414,0.0250236,4.68485,4.68544,4.68554,4.68851,4.69736,4.69962,4.70268,1.41118,1.0
200105,11.453,1.0,9.003,2.409,1.0,12.823,3.249,1.0,11.083,8.786,2.163,12.379,3.004,11.453,1.0,9.003,2.409,1.0,12.823,3.249,1.0,453.957,204.855,1.0,230.528,204.855,1.0,-9999,-9999,339.411,339.411,0.0,334.785,1.0,322.374,334.785,1.0,4.109,1.0,4.487,4.109,1.0,94.708,94.708,0.0,3.283,3.283,0.0,2.699,2.532,0.948925,0.437251117309,0.934139784946,-9999,-9999,393.95122043,1.0,-9999,-9999,-9999,-9999,-9999,-9999,378.629,1.0,11.271,-9999,1.0,-9999,-9999,-9999,1.27056,0.644489,78.9253,0.0,116.08,-9999,28.9328,0.0,42.553,-9999,2.0,3,17.4516,30.5484,0.0,0.0,1.72106,1.72106,0.0,0.0,-9999,-9999,-9999,-9999,1.67108,1.6221,0.0,0.0,-9999,-9999,-9999,-9999,1.60852,1.56188,0.0,0.0,0.0138245,0.0251213,1.31752,1.59521,1.59911,1.61517,1.64222,1.67108,1.72106,1.2719,1.31752,1.59911,1.61296,1.6221,1.67108,1.69606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3598,7.3598,1.26447,1.26447,0.0,0.0,-9999,-9999,-9999,-9999,-1.60494,-1.60494,5.22724,5.22724,0.0,0.0,-9999,-9999,-9999,-9999,7.3598,7.10976,1.26447,1.03188,0.0,0.0,-9999,-9999,-9999,-9999,-1.68068,-1.61153,5.29378,5.21441,0.0,0.0,-9999,-9999,-9999,-9999,6.30675,7.04866,7.09135,7.32704,7.3598,7.36996,7.40214,6.30675,6.30675,7.04866,7.09135,7.32704,7.3598,7.3598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.85627,-1.74619,-1.74619,-1.68068,-1.61153,-1.61153,-1.60494,-1.74619,-1.68362,-1.68068,-1.61153,-1.61153,-1.61153,-1.60494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.52415,6.52616,6.49125,0.0627077,5.71722,5.7314,6.52472,6.52586,6.76709,6.94439,6.94877,6.52621,6.93049,6.6979,0.0681399,5.71963,6.52415,6.52547,6.77006,6.94761,7.02891,7.04498,4.92504,4.90405,4.92936,0.0412728,4.40211,4.46122,4.90332,4.92608,5.15192,5.22771,5.27529,4.90411,5.25941,5.08938,0.0598898,4.40211,4.90262,4.90411,5.15489,5.27331,5.39248,5.41521,6.27352,6.26792,6.26004,0.00655198,6.10511,6.26792,6.26792,6.27266,6.27352,6.27352,6.27913,6.26914,6.27266,6.28784,0.0148864,6.26083,6.26792,6.26914,6.27284,6.27352,6.27611,6.27913,5.51646,5.51296,5.50466,0.00510299,5.36827,5.50363,5.50375,5.51296,5.51646,5.51646,5.51997,5.51296,5.50363,5.5436,0.0267673,5.50096,5.50363,5.50375,5.50716,5.51385,5.51646,5.51997,2.75744,1.0
200106,16.015,1.0,13.863,2.168,1.0,17.091,2.893,1.0,16.111,13.651,1.981,17.34,3.061,16.015,1.0,13.863,2.168,1.0,17.091,2.893,1.0,485.583,227.71,1.0,258.705,227.71,1.0,-9999,-9999,364.42,364.42,0.0,375.817,1.0,353.834,375.817,1.0,4.361,1.0,6.36,4.361,1.0,94.879,94.879,0.0,2.762,2.762,0.0,2.621,2.778,0.877083,0.486708172012,0.817361111111,-9999,-9999,438.205936998,0.999305555556,-9999,-9999,-9999,-9999,-9999,-9999,371.288,1.0,13.981,-9999,1.0,-9999,-9999,-9999,1.94339,0.0,63.1547,0.0,77.1107,-9999,16.1312,0.0,19.6958,-9999,2.0,3,16.0,32.0,0.0,0.0,1.1589,1.1589,0.0,0.0,-9999,-9999,-9999,-9999,1.14077,1.07103,0.0,0.0,-9999,-9999,-9999,-9999,1.0798,1.02774,0.0,0.0,0.0116119,0.0219197,0.825162,1.05108,1.05108,1.0915,1.12374,1.14077,1.1589,0.787191,0.825162,1.05108,1.06422,1.0964,1.14077,1.15182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.06902,7.06902,1.26018,1.26018,0.0,0.0,-9999,-9999,-9999,-9999,-1.85935,-1.85935,5.3416,5.3416,0.0,0.0,-9999,-9999,-9999,-9999,7.06902,6.8428,1.26018,1.03187,0.0,0.0,-9999,-9999,-9999,-9999,-1.88555,-1.87326,5.38629,5.3177,0.0,0.0,-9999,-9999,-9999,-9999,6.18236,6.78798,6.82791,7.04252,7.06902,7.10675,7.12624,6.18236,6.18236,6.78798,6.82791,7.04252,7.06902,7.06902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.03045,-1.93645,-1.93645,-1.88555,-1.87468,-1.87326,-1.85935,-1.95332,-1.93645,-1.89843,-1.87468,-1.87326,-1.87326,-1.86066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.90744,7.88769,7.87214,0.0834475,6.85099,6.90088,7.87502,7.8948,8.27264,8.46463,8.51328,7.88719,8.71476,8.17977,0.0909262,6.84513,7.88104,7.8894,8.28676,8.51328,8.6001,8.68342,6.85636,6.81667,6.8444,0.0643766,6.05793,6.07572,6.81617,6.8395,7.17624,7.32268,7.37251,6.81617,7.57399,7.09996,0.08424,6.05793,6.81617,6.82996,7.19036,7.37251,7.47283,7.53287,6.68453,6.67857,6.67017,0.00698124,6.5051,6.67857,6.67857,6.68362,6.68453,6.68453,6.69051,6.67986,6.68362,6.69979,0.0158617,6.67101,6.67857,6.67986,6.68381,6.68453,6.68729,6.69051,5.94661,5.94298,5.93506,0.0051806,5.79589,5.93462,5.93474,5.94298,5.94661,5.94661,5.95025,5.94298,5.93462,5.97438,0.0269852,5.93122,5.93462,5.93474,5.93829,5.9439,5.94661,5.95025,3.81822,1.0
