TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.433,-3.595,1.388,-3.189,0.881,-3.433,0.0,-3.595,1.388,0.0,-3.189,0.881,0.0,138.471,-9999,-9999,60.788,60.788,0.0,-9999,-9999,244.343,244.343,0.0,-9999,-9999,244.343,244.343,0.0,-9999,-9999,1.012,1.012,0.0,98.636,98.636,0.0,1.34,1.34,0.0,6.119,6.119,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.6471,0.0,-9999,-9999,59.6494,0.0,-9999,-9999,-9999,-9999,28.9032,19.0968,0.0,0.0,-4.32465,-4.28306,0.0,0.0,-9999,-9999,-9999,-9999,-4.21093,-4.21093,0.0,0.0,-9999,-9999,-9999,-9999,-4.35006,-4.34729,0.0,0.0,0.0446663,0.043422,-5.04631,-4.7883,-4.43154,-4.21362,-4.18085,-4.16696,-4.14878,-5.04631,-4.73879,-4.33314,-4.21362,-4.18432,-4.17112,-4.15233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62905,1.69542,5.44936,5.41495,0.0,0.0,-9999,-9999,-9999,-9999,-12.9382,-12.9382,1.84939,1.84939,0.0,0.0,-9999,-9999,-9999,-9999,1.81066,1.81066,5.27273,5.27273,0.0,0.0,-9999,-9999,-9999,-9999,-12.9382,-12.9382,1.84939,1.84939,0.0,0.0,-9999,-9999,-9999,-9999,0.632801,0.985313,1.61548,1.81066,1.83091,1.88058,1.88218,0.601409,1.08054,1.61548,1.80512,1.82551,1.83318,1.88087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.2468,-13.1312,-12.9615,-12.9382,-12.8965,-12.8965,-12.8762,-13.2468,-13.1312,-12.9615,-12.9382,-12.8965,-12.8965,-12.8762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39463,2.45788,2.31618,0.0363004,1.83676,1.88615,2.24069,2.41144,2.45486,2.46701,2.47853,2.41794,2.45625,2.32431,0.0353858,1.84125,1.88318,2.21825,2.40147,2.4548,2.4701,2.49738,6.67768,6.66881,6.66347,0.0587996,5.98908,6.05726,6.5829,6.66881,6.77915,7.03934,7.27082,6.77915,6.66718,6.67437,0.0563551,5.99023,6.05393,6.56289,6.66881,6.77915,7.0933,7.24436,1.24945,1.43873,1.4155,0.127379,0.332306,0.403978,0.467174,1.43873,1.74737,1.95427,2.49798,1.84168,1.43873,1.65138,0.163398,0.243408,0.433422,1.17927,1.44858,1.95427,2.34975,4.36116,3.74318,4.11409,3.83293,0.0660181,3.21366,3.38822,3.43343,3.73366,4.09186,4.12399,4.59594,3.77528,4.11409,3.88846,0.0687836,3.18337,3.43343,3.7167,3.74975,4.11409,4.36406,4.59594,-9999,-9999
200702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-8.072,-8.321,1.546,-7.766,1.032,-8.072,0.0,-8.321,1.546,0.0,-7.766,1.032,0.0,201.683,-9999,-9999,118.397,118.397,0.0,-9999,-9999,218.594,218.594,0.0,-9999,-9999,218.594,218.594,0.0,-9999,-9999,0.669,0.669,0.0,98.606,98.606,0.0,1.363,1.363,0.0,6.718,6.718,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.4293,0.0,-9999,-9999,59.783,0.0,-9999,-9999,-9999,-9999,26.6786,21.3214,0.0,0.0,-4.31539,-4.27365,0.0,0.0,-9999,-9999,-9999,-9999,-4.19624,-4.19624,0.0,0.0,-9999,-9999,-9999,-9999,-4.33531,-4.33259,0.0,0.0,0.0454266,0.0442037,-5.04182,-4.78173,-4.4264,-4.1979,-4.16013,-4.14801,-4.12797,-5.04182,-4.72634,-4.3234,-4.1979,-4.16192,-4.14853,-4.12829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4611,2.53352,4.72672,4.66748,0.0,0.0,-9999,-9999,-9999,-9999,-12.4326,-12.4326,2.38582,2.38582,0.0,0.0,-9999,-9999,-9999,-9999,2.65241,2.65241,4.47467,4.47467,0.0,0.0,-9999,-9999,-9999,-9999,-12.4147,-12.4147,2.43435,2.43435,0.0,0.0,-9999,-9999,-9999,-9999,1.48618,1.84205,2.44719,2.64604,2.65985,2.72361,2.73576,1.45226,1.94888,2.44719,2.64604,2.65985,2.66836,2.72361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.8523,-12.7428,-12.5248,-12.4147,-12.3571,-12.3468,-12.3225,-12.8523,-12.7428,-12.475,-12.4147,-12.3468,-12.3468,-12.3225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68414,1.75472,1.60679,0.0333504,1.16757,1.21113,1.51162,1.70804,1.73199,1.75306,1.77552,1.70804,1.75302,1.61162,0.0319699,1.16929,1.21409,1.49596,1.70804,1.73265,1.75472,1.78441,5.95779,5.95095,5.93938,0.0555884,5.29621,5.35966,5.88249,5.95096,6.04543,6.29008,6.53779,6.04543,5.94926,5.94693,0.0527157,5.29408,5.36433,5.85365,5.95096,6.04543,6.28337,6.51082,0.624568,0.756617,0.845552,0.105905,0.134417,0.158549,0.171146,0.756617,1.04436,1.19086,1.76819,1.15202,0.756617,1.06346,0.148185,0.090653,0.158999,0.592173,0.761797,1.19102,1.62055,3.77753,5.54228,5.99258,5.65329,0.104607,4.70118,4.89291,5.14113,5.53395,5.98131,6.00932,7.16641,5.57273,5.99258,5.73663,0.103465,4.73984,5.14113,5.47714,5.54558,5.99258,6.26982,7.16641,-9999,-9999
200703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.808,-1.259,2.043,-0.377,1.578,-0.808,0.0,-1.259,2.043,0.0,-0.377,1.578,0.0,292.245,-9999,-9999,178.873,178.873,0.0,-9999,-9999,260.487,260.487,0.0,-9999,-9999,260.487,260.487,0.0,-9999,-9999,1.525,1.525,0.0,99.031,99.031,0.0,2.263,2.263,0.0,5.664,5.664,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.4269,0.0,-9999,-9999,59.3242,0.0,-9999,-9999,-9999,-9999,23.6774,24.3226,0.0,0.0,-4.31618,-4.27853,0.0,0.0,-9999,-9999,-9999,-9999,-4.20563,-4.20563,0.0,0.0,-9999,-9999,-9999,-9999,-4.3454,-4.34206,0.0,0.0,0.0452093,0.0439776,-5.04774,-4.79263,-4.44328,-4.20811,-4.17312,-4.16068,-4.14241,-5.04774,-4.73509,-4.32387,-4.20811,-4.17544,-4.16112,-4.14183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64885,3.72236,3.4394,3.30456,0.0,0.0,-9999,-9999,-9999,-9999,-11.7575,-11.7575,3.0156,3.0156,0.0,0.0,-9999,-9999,-9999,-9999,3.78911,3.78911,3.12166,3.12166,0.0,0.0,-9999,-9999,-9999,-9999,-11.6854,-11.6854,3.17798,3.17798,0.0,0.0,-9999,-9999,-9999,-9999,2.73665,3.15116,3.63386,3.74162,3.78911,3.83598,3.85502,2.73354,3.17686,3.63386,3.74162,3.78883,3.79664,3.83612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.3171,-12.1796,-11.949,-11.6854,-11.6116,-11.5785,-11.5642,-12.3171,-12.1796,-11.7575,-11.6854,-11.5795,-11.5785,-11.5642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86643,2.91571,2.79865,0.0354452,2.34148,2.38396,2.75159,2.86896,2.91725,2.9342,2.95727,2.88664,2.91431,2.80925,0.0357419,2.34913,2.37957,2.73362,2.86643,2.91812,2.92624,2.95218,7.14496,7.12135,7.14071,0.060814,6.47884,6.55055,7.0173,7.12135,7.25037,7.53205,7.79933,7.25037,7.11994,7.15465,0.0595323,6.47445,6.54416,7.004,7.12135,7.25037,7.62799,7.77807,1.87097,2.08077,1.92356,0.136855,0.57639,0.725992,0.868116,2.08077,2.31577,2.48385,2.97851,2.37265,2.08077,2.15081,0.165535,0.447161,0.805397,1.76038,2.09502,2.48385,2.84647,4.65031,7.04726,7.55896,7.1773,0.139046,6.00121,6.14625,6.57399,7.0403,7.5577,7.58148,9.3583,7.07526,7.55896,7.28336,0.134703,6.04371,6.57399,6.97634,7.04985,7.55896,7.85659,9.3583,-9999,-9999
200704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.13,2.006,1.569,3.948,1.913,3.13,0.0,2.006,1.569,0.0,3.948,1.913,0.0,385.556,-9999,-9999,207.469,207.469,0.0,-9999,-9999,277.116,277.116,0.0,-9999,-9999,277.116,277.116,0.0,-9999,-9999,2.401,2.401,0.0,98.518,98.518,0.0,2.328,2.328,0.0,5.518,5.518,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.5035,0.0,-9999,-9999,59.579,0.0,-9999,-9999,-9999,-9999,20.3,27.7,0.0,0.0,-4.31885,-4.27857,0.0,0.0,-9999,-9999,-9999,-9999,-4.20453,-4.20453,0.0,0.0,-9999,-9999,-9999,-9999,-4.34387,-4.34092,0.0,0.0,0.0450885,0.0438553,-5.04541,-4.78775,-4.43399,-4.20683,-4.17174,-4.1589,-4.14011,-5.04541,-4.73364,-4.32692,-4.20683,-4.1743,-4.16065,-4.14123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.74494,4.80952,2.08746,1.84245,0.0,0.0,-9999,-9999,-9999,-9999,-10.6925,-10.6739,4.0927,4.14072,0.0,0.0,-9999,-9999,-9999,-9999,4.80162,4.80162,1.82375,1.82375,0.0,0.0,-9999,-9999,-9999,-9999,-10.5445,-10.5445,4.34355,4.34355,0.0,0.0,-9999,-9999,-9999,-9999,4.07558,4.34873,4.66647,4.72661,4.80162,4.80952,4.82741,4.07558,4.42454,4.65778,4.70814,4.80162,4.80666,4.82353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.4088,-11.1826,-10.8781,-10.5445,-10.4109,-10.3951,-10.3874,-11.4088,-11.1826,-10.6925,-10.5445,-10.4109,-10.3951,-10.3696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.53614,3.56847,3.48061,0.036357,3.04231,3.07419,3.45647,3.53823,3.57704,3.61555,3.6479,3.55279,3.56733,3.49463,0.0388251,3.04847,3.07039,3.45535,3.51774,3.57704,3.61161,3.6479,7.81471,7.77301,7.82153,0.0636909,7.17366,7.24515,7.64404,7.77571,7.93658,8.25112,8.51449,7.9344,7.77186,7.8385,0.0640967,7.17174,7.23544,7.63807,7.77301,7.93853,8.34114,8.51302,2.72862,2.96367,2.63278,0.153634,0.925913,1.21976,1.45855,2.96367,3.0645,3.26916,3.77429,3.10816,2.96367,2.84971,0.174202,0.745694,1.35317,2.56195,2.96367,3.22251,3.64993,5.1003,7.70492,8.2575,7.84748,0.152877,6.56445,6.71196,7.19263,7.69778,8.25744,8.28223,10.2752,7.73418,8.2575,7.963,0.148073,6.60858,7.19263,7.62896,7.70764,8.2575,8.57824,10.2752,-9999,-9999
200705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.722,9.547,1.746,11.41,2.056,11.4,0.209677,9.863,1.931,0.239089,12.287,2.276,0.193548,455.0,-9999,-9999,294.228,289.569,0.211694,-9999,-9999,319.447,319.447,0.0,-9999,-9999,319.447,322.768,0.209677,-9999,-9999,5.073,5.436,0.209677,99.134,99.134,0.0,0.745,0.745,0.0,4.762,4.294,0.224462,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,69.9545,0.230511,-9999,1.09718,56.1346,0.0,-9999,-9999,-9999,-9999,17.6774,30.3226,11.3548,19.0645,-4.39058,-4.42982,0.199597,0.207661,0.0894149,0.0869442,0.283265,0.278727,-4.38401,-4.38401,0.208333,0.208333,0.0884193,0.0884563,0.282952,0.279202,-4.48176,-4.47838,0.200034,0.201226,0.0390924,0.0379589,-5.06827,-4.85156,-4.48504,-4.38455,-4.32935,-4.314,-4.29108,-5.07458,-4.83595,-4.47738,-4.38632,-4.32831,-4.30631,-4.2941,0.164651,0.182124,0.153226,0.209005,0.215726,0.218414,0.223118,0.161962,0.18078,0.189516,0.210349,0.217742,0.219086,0.223118,5.47602,5.28008,1.74036,1.5927,0.218216,0.231499,0.0795832,0.0795832,0.190677,0.187248,-9.88343,-9.83303,5.76612,5.85688,0.189386,0.194589,0.128292,0.128292,0.353144,0.351387,5.25603,5.25603,1.55211,1.55211,0.231499,0.231499,0.0792652,0.0792652,0.190545,0.187113,-9.74887,-9.74887,5.9491,5.9491,0.19563,0.19563,0.127493,0.127554,0.352854,0.351118,4.85666,5.04694,5.14904,5.2575,5.36722,5.39349,5.47602,4.8799,5.04872,5.14639,5.28008,5.38172,5.38771,5.459,0.195446,0.195446,0.208729,0.237192,0.237192,0.237192,0.218216,0.195446,0.208729,0.208729,0.231499,0.237192,0.237192,0.214421,-10.5937,-10.348,-10.1407,-9.75024,-9.69964,-9.68999,-9.65781,-10.5986,-10.3481,-9.93089,-9.75251,-9.70489,-9.69387,-9.67458,0.156087,0.145682,0.17898,0.19563,0.209157,0.202914,0.203954,0.16129,0.150884,0.182102,0.198751,0.208117,0.204995,0.21436,5.29945,5.24476,5.2787,0.029607,5.12325,5.1881,5.20066,5.24454,5.28459,5.32438,5.4221,5.28459,5.24479,5.29205,0.0397471,5.11912,5.16157,5.19208,5.23276,5.28459,5.32446,5.4244,9.72889,9.62877,9.75708,0.0498113,9.47496,9.52041,9.54353,9.6288,9.83452,10.0833,10.2998,9.7847,9.6288,9.77381,0.0562337,9.4526,9.49623,9.52922,9.62707,9.83479,10.1954,10.2985,5.17195,5.38238,4.66017,0.178619,2.29364,3.09588,3.36866,5.0531,5.26112,5.41964,5.78938,5.05857,5.38238,4.78646,0.17844,2.0974,3.35948,4.80665,5.10766,5.37531,5.44676,5.79399,9.86981,10.3547,9.92345,0.168258,8.48515,8.75312,9.2288,9.85543,10.3075,10.3784,12.3867,9.86303,10.3547,10.0341,0.155345,8.45159,9.22506,9.79447,9.86622,10.3547,10.3814,12.3867,-9999,-9999
200706,19.517,0.973611,17.128,2.094,1.0,20.712,3.113,0.960417,16.532,15.403,1.874,17.097,1.879,19.46,0.973611,17.128,2.094,1.0,20.626,2.998,0.960417,485.792,303.934,0.975694,321.338,303.946,0.975694,-9999,-9999,348.997,348.997,0.0,368.177,0.973611,348.997,367.264,0.973611,9.06,0.973611,6.784,8.972,0.973611,98.632,98.632,0.0,0.939,0.939,0.0,4.077,2.997,0.704167,0.43909777404,0.645833333333,167.662160628,0.921527777778,587.620481769,0.922916666667,-9999,-9999,-9999,-9999,-9999,-9999,375.576,0.952083,17.352,0.68125,5.772,0.68125,-9999,1.0,121.477,0.952083,-9999,1.36256,48.4584,0.0,-9999,-9999,-9999,-9999,16.0,32.0,14.9,30.0667,-5.6398,-5.66909,0.768056,0.768056,0.0873723,0.0840686,0.17256,0.172712,-5.72316,-5.72392,0.778472,0.778472,0.0869832,0.0863747,0.172363,0.173846,-5.68145,-5.6698,0.766667,0.770521,0.0229954,0.023691,-5.90474,-5.8544,-5.8108,-5.69764,-5.59432,-5.55678,-5.38057,-5.90474,-5.85983,-5.81317,-5.68064,-5.58341,-5.55809,-5.38022,0.738889,0.755556,0.754167,0.775,0.765278,0.638889,0.823611,0.738889,0.756944,0.722917,0.778472,0.8,0.767361,0.822917,6.62795,6.45557,1.17098,1.24824,0.766667,0.766667,0.0804554,0.0804554,0.207926,0.257801,-11.4661,-11.4223,9.62093,9.57458,0.76875,0.76875,0.12173,0.12173,0.232382,0.223958,6.15385,6.15385,1.14875,1.14875,0.764583,0.764583,0.0780808,0.0780808,0.207019,0.25707,-11.3496,-11.3507,9.56337,9.56451,0.785417,0.785417,0.119239,0.118316,0.231087,0.222122,5.98993,6.07211,6.09501,6.15385,6.25725,6.45557,6.62795,6.05051,6.10225,6.13391,6.16376,6.3502,6.5921,6.62795,0.6125,0.752083,0.74375,0.764583,0.766667,0.766667,0.766667,0.75,0.74375,0.766667,0.760417,0.752083,0.814583,0.766667,-11.5992,-11.5395,-11.4936,-11.3272,-11.1971,-11.1436,-11.0813,-11.6087,-11.5213,-11.4897,-11.3309,-11.1992,-11.1454,-11.073,0.695833,0.7125,0.765625,0.654167,0.8125,0.815625,0.826042,0.696875,0.763542,0.705208,0.7875,0.808333,0.81875,0.827083,7.71565,7.60585,7.6263,0.0551029,6.95841,7.12667,7.4466,7.63939,7.75357,7.93233,8.19923,7.63939,7.60678,7.60551,0.0638338,6.93583,6.97154,7.37339,7.63865,7.78093,8.01433,8.23457,13.3664,13.3298,13.2961,0.0650851,12.5861,12.6829,13.0764,13.2957,13.5018,13.6134,14.0404,13.3828,13.3299,13.287,0.0723455,12.5865,12.662,12.9548,13.3144,13.5453,13.8687,14.0529,7.27563,7.77665,6.40173,0.151111,4.81578,5.34168,5.78661,6.31294,7.03561,7.42659,7.90054,6.54712,7.72356,6.31232,0.151987,4.7342,5.36118,5.80561,6.28481,6.79953,7.28886,7.97147,11.8307,13.018,11.9308,0.0912337,10.986,11.4517,11.5132,11.8267,12.2831,12.5214,13.044,11.9359,13.044,11.8803,0.0970927,10.9425,11.3742,11.5111,11.8253,12.214,12.5214,12.8632,-9999,-9999
