TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200901,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.528,-4.672,1.609,-4.177,0.693,-4.528,0.0,-4.672,1.609,0.0,-4.177,0.693,0.0,37.1297,-9999,-9999,8.547,8.547,0.0,-9999,-9999,254.709,254.709,0.0,-9999,-9999,252.334,252.334,0.0,-9999,-9999,0.327,0.327,0.0,99.696,99.696,0.0,0.793,0.793,0.0,2.516,2.516,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.27695,3.0,52.8998,0.0,35.2331,-9999,12.4736,0.0,8.30784,-9999,3.0,3,34.4839,13.5161,0.0,0.0,1.2237,1.2237,0.0,0.0,-9999,-9999,-9999,-9999,0.773858,1.03689,0.0,0.0,-9999,-9999,-9999,-9999,1.37804,1.32404,0.0,0.0,0.0607432,0.0555324,0.773858,0.994856,1.01329,1.31461,1.70727,1.70727,1.70727,0.773858,0.994856,0.994856,1.2237,1.70727,1.70727,1.70727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8952,4.8952,4.84166,4.84166,0.0,0.0,-9999,-9999,-9999,-9999,-8.2885,-8.2885,1.86365,1.86365,0.0,0.0,-9999,-9999,-9999,-9999,4.29218,4.64339,4.41936,4.62714,0.0,0.0,-9999,-9999,-9999,-9999,-8.29454,-8.2885,1.84724,1.86365,0.0,0.0,-9999,-9999,-9999,-9999,4.29218,4.53911,4.5975,5.05842,5.54579,5.55153,5.85695,4.29218,4.52435,4.58905,4.97057,5.54579,5.54579,5.69447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.83547,-8.51119,-8.43224,-8.29454,-8.2885,-8.2885,-8.2885,-8.8081,-8.51119,-8.29454,-8.29454,-8.2885,-8.2885,-8.2885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.64269,3.67261,3.32824,0.0635116,2.67983,2.75543,2.99971,3.43645,3.66931,3.67977,3.95155,3.22448,2.69484,3.32789,0.0616115,2.67983,2.84566,2.99971,3.42471,3.65604,3.67977,3.94122,1.90597,2.63572,2.0042,0.0703401,1.31955,1.71646,1.76497,1.84458,2.25619,2.63572,2.68492,1.90597,1.92098,1.94985,0.0712774,1.23767,1.41549,1.71689,1.83812,2.24329,2.61915,2.68492,1.47248,1.47248,2.42893,0.213638,0.657212,0.657212,0.684169,2.26371,3.89334,3.89334,3.89334,1.47248,0.684169,2.43905,0.199746,0.657212,0.684169,1.17921,2.24121,3.89334,3.89334,3.89334,0.693109,0.693109,0.843586,0.0390097,0.546015,0.546015,0.548891,0.72835,1.11814,1.11814,1.11814,0.685982,0.548891,0.852078,0.0367774,0.546015,0.548891,0.591369,0.873165,1.11814,1.11814,1.11814,-9999,0.0
200902,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.762,-6.178,1.334,-5.107,1.066,-5.762,0.0,-6.178,1.334,0.0,-5.107,1.066,0.0,95.2807,-9999,-9999,29.856,29.856,0.0,-9999,-9999,253.952,253.952,0.0,-9999,-9999,251.499,251.499,0.0,-9999,-9999,0.279,0.279,0.0,99.828,99.828,0.0,0.638,0.638,0.0,2.15,2.15,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.24205,3.0,52.74,0.0,44.2393,-9999,12.5136,0.0,10.4966,-9999,3.0,3,29.5357,18.4643,0.0,0.0,1.17385,1.17385,0.0,0.0,-9999,-9999,-9999,-9999,0.721837,0.98572,0.0,0.0,-9999,-9999,-9999,-9999,1.33292,1.27748,0.0,0.0,0.0611221,0.0555155,0.721837,0.947053,0.967837,1.28712,1.65745,1.65745,1.65745,0.721837,0.947053,0.947053,1.17385,1.65745,1.65745,1.65745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06567,6.06567,3.52981,3.52981,0.0,0.0,-9999,-9999,-9999,-9999,-6.79466,-6.79466,3.8899,3.8899,0.0,0.0,-9999,-9999,-9999,-9999,5.47907,5.7712,3.01981,3.29518,0.0,0.0,-9999,-9999,-9999,-9999,-6.97819,-6.79466,3.44037,3.8899,0.0,0.0,-9999,-9999,-9999,-9999,5.47907,5.71864,5.85642,6.39056,6.81146,6.87035,7.28388,5.47907,5.71619,5.83246,6.30144,6.81146,6.82714,7.05424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.50767,-7.3558,-7.04694,-6.90481,-6.77762,-6.77762,-6.77762,-7.46019,-7.32234,-6.97819,-6.95683,-6.77762,-6.77762,-6.77762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.40309,3.44682,3.05964,0.0660465,2.4127,2.48015,2.7043,3.15334,3.44204,3.44714,3.70614,2.94618,2.42813,3.05207,0.0636475,2.4127,2.56601,2.7043,3.1257,3.40309,3.44682,3.69527,1.69086,2.4611,1.78216,0.0735396,1.08422,1.49589,1.53309,1.61934,2.06121,2.45603,2.49499,1.69086,1.70629,1.71915,0.0756405,0.999817,1.19323,1.49633,1.5991,2.04765,2.42768,2.49499,1.23181,1.23181,2.1747,0.192919,0.547274,0.547274,0.572343,2.18725,3.4488,3.4488,3.4488,1.23181,0.572343,2.19205,0.179848,0.547274,0.572343,1.0451,2.16552,3.4488,3.4488,3.4488,2.04898,2.04898,2.35801,0.103178,1.60067,1.60067,1.60776,2.04898,3.11179,3.11179,3.11179,2.03057,1.60776,2.36644,0.0975885,1.60067,1.60776,1.71209,2.22491,3.11179,3.11179,3.11179,-9999,0.0
200903,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.767,-3.774,1.613,-1.78,1.899,-2.767,0.0,-3.774,1.613,0.0,-1.78,1.899,0.0,196.588,-9999,-9999,80.254,80.254,0.0,-9999,-9999,257.399,257.399,0.0,-9999,-9999,255.302,255.302,0.0,-9999,-9999,0.83,0.83,0.0,99.663,99.663,0.0,0.945,0.945,0.0,2.198,2.198,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.27762,3.0,53.1941,0.0,61.1919,-9999,13.8607,0.0,15.9447,-9999,3.0,3,24.0645,23.9355,0.0,0.0,1.16018,1.16018,0.0,0.0,-9999,-9999,-9999,-9999,0.682776,0.959407,0.0,0.0,-9999,-9999,-9999,-9999,1.31089,1.25548,0.0,0.0,0.0631796,0.0581509,0.682776,0.908679,0.927614,1.24539,1.65808,1.65808,1.65808,0.682776,0.908679,0.908679,1.16018,1.65808,1.65808,1.65808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.49627,6.49627,2.39545,2.39545,0.0,0.0,-9999,-9999,-9999,-9999,-4.34158,-4.34158,6.50143,6.50143,0.0,0.0,-9999,-9999,-9999,-9999,6.07624,6.15274,1.90507,2.01795,0.0,0.0,-9999,-9999,-9999,-9999,-4.82835,-4.38056,5.61307,6.42671,0.0,0.0,-9999,-9999,-9999,-9999,6.06978,6.20397,6.45477,7.0796,7.32559,7.46463,7.95542,6.07624,6.18778,6.45026,6.8001,7.32559,7.41187,7.60213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.1609,-5.0453,-4.83104,-4.49862,-4.21244,-4.21244,-4.21244,-5.14739,-4.99801,-4.81167,-4.74456,-4.21244,-4.21244,-4.21244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97618,3.99122,3.68323,0.062747,3.01662,3.10229,3.37337,3.81897,3.98805,4.01188,4.29715,3.58866,3.03174,3.69004,0.0615646,3.01662,3.19959,3.37337,3.81269,3.97618,4.01188,4.28724,2.33385,3.03181,2.42775,0.069651,1.73367,2.12711,2.18147,2.29583,2.65047,3.0321,3.1032,2.33385,2.34897,2.37915,0.0698005,1.70619,1.82202,2.12753,2.29583,2.63812,3.01593,3.1032,1.73183,1.73183,2.73559,0.241156,0.774657,0.774657,0.80467,2.44068,4.43272,4.43272,4.43272,1.73183,0.80467,2.73824,0.226305,0.774657,0.80467,1.34211,2.38862,4.43272,4.43272,4.43272,4.40089,4.40089,4.79018,0.199838,3.4065,3.4065,3.41848,4.31814,6.27406,6.27406,6.27406,4.36765,3.41848,4.78009,0.191354,3.4065,3.41848,3.59493,4.31814,6.27406,6.27406,6.27406,-9999,0.0
200904,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.501,1.546,1.487,4.671,2.519,3.501,0.0,1.546,1.487,0.0,4.671,2.519,0.0,319.112,-9999,-9999,164.326,164.326,0.0,-9999,-9999,268.672,268.672,0.0,-9999,-9999,267.738,267.738,0.0,-9999,-9999,2.751,2.751,0.0,100.422,100.422,0.0,0.236,0.236,0.0,2.096,2.096,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.26633,3.0,52.9515,0.0,51.4072,-9999,12.9638,0.0,12.5857,-9999,3.0,3,18.3,29.7,0.0,0.0,1.18631,1.18631,0.0,0.0,-9999,-9999,-9999,-9999,0.726301,0.994283,0.0,0.0,-9999,-9999,-9999,-9999,1.34087,1.28594,0.0,0.0,0.0616939,0.056425,0.726301,0.950301,0.969352,1.28222,1.67483,1.67483,1.67483,0.726301,0.950301,0.950301,1.18631,1.67483,1.67483,1.67483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3569,6.3569,1.73382,1.73382,0.0,0.0,-9999,-9999,-9999,-9999,-2.09687,-2.09687,7.58031,7.58031,0.0,0.0,-9999,-9999,-9999,-9999,6.23525,6.23525,1.59891,1.59891,0.0,0.0,-9999,-9999,-9999,-9999,-2.72981,-2.3129,6.69269,7.26691,0.0,0.0,-9999,-9999,-9999,-9999,6.23241,6.24999,6.59776,7.17227,7.24671,7.46313,8.24436,6.23515,6.24999,6.59776,6.90833,7.23538,7.38744,7.5414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.88535,-2.78116,-2.62109,-2.3133,-1.87347,-1.87347,-1.87347,-2.88535,-2.7459,-2.62109,-2.54714,-1.87347,-1.87347,-1.87347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.17365,5.11615,5.04751,0.0529835,4.39323,4.59657,4.85299,5.11738,5.20795,5.23879,5.542,5.00388,4.40513,5.09403,0.0609071,4.39323,4.63857,4.84812,5.11732,5.23036,5.51341,5.57514,3.66693,4.12186,3.76157,0.0548208,3.17816,3.4763,3.51645,3.66922,3.99806,4.12207,4.24865,3.66693,3.67883,3.75315,0.0539314,3.1733,3.26268,3.51145,3.77733,3.99447,4.11072,4.24865,3.07372,3.07372,4.08038,0.36153,1.39096,1.39096,1.42816,3.07372,6.75999,6.75999,6.75999,3.07372,1.42816,4.04343,0.345278,1.39096,1.42816,2.04381,3.01404,6.75999,6.75999,6.75999,7.49738,7.49738,7.87194,0.319623,5.76656,5.76656,5.78324,6.59781,10.246,10.246,10.246,7.44823,5.78324,7.8291,0.30985,5.76656,5.78324,6.01066,6.59781,10.246,10.246,10.246,-9999,0.0
200905,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.198,7.708,1.431,11.14,2.846,10.198,0.0,7.708,1.431,0.0,11.14,2.846,0.0,424.364,-9999,-9999,224.291,224.291,0.0,-9999,-9999,292.109,292.109,0.0,-9999,-9999,293.593,293.593,0.0,-9999,-9999,5.024,5.024,0.0,100.145,100.145,0.0,1.074,1.074,0.0,2.166,2.166,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.27695,3.0,52.8998,0.0,49.5951,-9999,12.4736,0.0,11.6943,-9999,3.0,3,13.0968,34.9032,0.0,0.0,1.2237,1.2237,0.0,0.0,-9999,-9999,-9999,-9999,0.773858,1.03689,0.0,0.0,-9999,-9999,-9999,-9999,1.37804,1.32404,0.0,0.0,0.0607432,0.0555324,0.773858,0.994856,1.01329,1.31461,1.70727,1.70727,1.70727,0.773858,0.994856,0.994856,1.2237,1.70727,1.70727,1.70727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02612,6.02612,1.60735,1.60735,0.0,0.0,-9999,-9999,-9999,-9999,-0.656484,-0.656484,7.78347,7.78347,0.0,0.0,-9999,-9999,-9999,-9999,6.02612,6.02612,1.60735,1.60735,0.0,0.0,-9999,-9999,-9999,-9999,-1.25268,-0.903992,7.0785,7.47488,0.0,0.0,-9999,-9999,-9999,-9999,6.02612,6.02612,6.43792,6.65003,6.81821,7.22192,8.34703,6.02612,6.02612,6.43792,6.55655,6.69463,6.88986,7.31166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32365,-1.23937,-1.12966,-0.83279,-0.256736,-0.256736,-0.253864,-1.32365,-1.20913,-1.13504,-0.992612,-0.256736,-0.256736,-0.256614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.43411,6.28433,6.5646,0.0538636,5.99444,6.28348,6.29425,6.53808,6.67072,6.79591,7.10675,6.58846,5.9994,6.66586,0.0804708,5.99444,6.28298,6.30572,6.58846,6.76172,6.95031,7.53545,5.22058,5.24744,5.24056,0.0505182,4.81934,4.94062,4.95668,5.22058,5.44903,5.6357,5.74557,5.22058,5.22554,5.28782,0.0597458,4.81733,4.88119,4.95468,5.22308,5.5012,5.73759,5.99418,4.91711,4.91711,5.73757,0.51396,2.24561,2.24561,2.28467,4.31004,9.57679,9.57679,9.57679,4.91711,2.28467,5.64681,0.499099,2.24561,2.28467,2.89207,4.31004,9.57679,9.57679,9.57679,9.53744,9.53744,9.89881,0.398693,7.32018,7.32018,7.33984,8.1645,12.8555,12.8555,12.8555,9.47811,7.33984,9.83486,0.388286,7.32018,7.33984,7.48385,8.1645,12.8555,12.8555,12.8555,-9999,0.0
200906,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.589,11.279,1.441,14.202,2.621,13.589,0.0,11.279,1.441,0.0,14.202,2.621,0.0,476.841,-9999,-9999,209.674,209.674,0.0,-9999,-9999,323.995,323.995,0.0,-9999,-9999,328.769,328.769,0.0,-9999,-9999,6.15,6.15,0.0,99.907,99.907,0.0,1.475,1.475,0.0,2.019,2.019,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.26633,3.0,52.9515,0.0,46.5043,-9999,12.9638,0.0,11.3854,-9999,2.0,3,10.1333,37.8667,0.0,0.0,1.18631,1.18631,0.0,0.0,-9999,-9999,-9999,-9999,0.726301,0.994283,0.0,0.0,-9999,-9999,-9999,-9999,1.34087,1.28594,0.0,0.0,0.0616939,0.056425,0.726301,0.950301,0.969352,1.28222,1.67483,1.67483,1.67483,0.726301,0.950301,0.950301,1.18631,1.67483,1.67483,1.67483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.84313,5.84313,1.50203,1.50203,0.0,0.0,-9999,-9999,-9999,-9999,-0.116706,-0.116706,7.76554,7.76554,0.0,0.0,-9999,-9999,-9999,-9999,5.84313,5.84313,1.50203,1.50203,0.0,0.0,-9999,-9999,-9999,-9999,-0.67842,-0.351172,7.1423,7.48698,0.0,0.0,-9999,-9999,-9999,-9999,5.84313,5.84313,6.15254,6.25532,6.42887,6.90164,8.09935,5.84313,5.84313,6.15254,6.16815,6.32152,6.44833,7.01952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.699923,-0.570285,-0.508401,-0.252315,0.36994,0.36994,0.399833,-0.699923,-0.561679,-0.518199,-0.309063,0.36994,0.36994,0.385973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0465,6.84566,7.33719,0.0649625,6.83954,6.84566,7.04619,7.39897,7.40573,7.58396,8.08926,7.39855,6.83943,7.47085,0.0999132,6.83954,6.84566,7.0465,7.39893,7.40586,7.91394,8.57276,6.11324,5.85138,6.05125,0.0609289,5.72366,5.7248,5.72533,5.85138,6.17917,6.46749,6.7615,6.11324,6.11313,6.12998,0.0771941,5.7236,5.7241,5.72514,5.85138,6.21335,6.71993,7.05508,6.03905,6.03905,6.66165,0.598608,2.77006,2.77006,2.80596,4.52899,11.1143,11.1143,11.1143,6.03905,2.80596,6.53905,0.585698,2.77006,2.80596,3.21616,4.52899,11.1143,11.1143,11.1143,9.15719,9.15719,9.57643,0.387359,7.03708,7.03708,7.05685,7.98839,12.4521,12.4521,12.4521,9.09845,7.05685,9.52199,0.375971,7.03708,7.05685,7.29027,7.98839,12.4521,12.4521,12.4521,-9999,0.0
