TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-2.155,0.564516,-2.592,1.092,0.560215,-1.408,1.129,0.571685,-5.739,-6.18,1.332,-4.995,1.063,-4.813,0.564516,-5.161,1.259,0.560215,-4.221,1.097,0.571685,110.486,-9999,-9999,33.5,33.5,0.0,-9999,-9999,270.567,270.567,0.0,214.997,0.564516,266.103,236.292,0.564516,0.09,0.564516,0.351,0.135,0.564516,90.649,90.649,0.0,2.96,2.96,0.0,2.205,2.716,0.950941,0.407920294212,0.944892473118,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.123,0.950269,0.8,1.1,1.455,0.97379,0.97379,0.97379,-9999,-9999,-9999,-9999,-9999,1.0,1.0247,0.77621,-9999,-9999,3.80401,0.958333,-9999,-9999,-9999,-9999,30.1935,17.8065,0.0,0.0,0.981217,0.915156,0.500672,0.665323,-9999,-9999,-9999,-9999,0.975897,0.915086,0.515457,0.666667,-9999,-9999,-9999,-9999,0.961035,0.912716,0.515524,0.668028,0.00522787,0.00509557,0.893927,0.927241,0.934141,0.965405,0.982126,0.996866,1.00079,0.858817,0.877173,0.880839,0.915156,0.931844,0.940272,0.965405,0.709005,0.581989,0.636425,0.546371,0.535618,0.487903,0.471102,0.795027,0.730511,0.761425,0.665323,0.650538,0.62836,0.546371,0.99541,0.919233,0.626578,0.676393,0.465461,0.636199,-9999,-9999,-9999,-9999,0.855636,0.816116,0.649054,0.704585,0.559556,0.714061,-9999,-9999,-9999,-9999,0.982444,0.9175,0.632141,0.675567,0.474063,0.63835,-9999,-9999,-9999,-9999,0.864037,0.81873,0.651981,0.705642,0.584962,0.714061,-9999,-9999,-9999,-9999,0.892673,0.944902,0.95096,0.987434,1.0007,1.00803,1.01623,0.843547,0.86598,0.871784,0.922758,0.952296,0.955968,0.981179,0.671269,0.611669,0.529617,0.488874,0.494181,0.442182,0.438956,0.777636,0.702182,0.737256,0.627666,0.560634,0.606255,0.486723,0.77467,0.795965,0.808509,0.837053,0.863129,0.86858,0.878866,0.784004,0.79567,0.799802,0.807941,0.821827,0.828208,0.837053,0.501226,0.63452,0.508406,0.608786,0.554074,0.515785,0.535837,0.643586,0.743156,0.823613,0.812638,0.663532,0.688621,0.608786,0.950056,0.956594,0.913438,0.00624304,0.823136,0.859336,0.891846,0.920773,0.943195,0.950056,0.964036,0.89438,0.92587,0.895276,0.00686306,0.809268,0.824271,0.874132,0.903317,0.913622,0.93357,0.963041,-0.00701406,0.041508,0.000430021,0.00575363,-0.0735584,-0.0367288,-0.02128,0.00796801,0.0293963,0.034426,0.0494679,-0.0671382,-0.0500278,-0.0657593,0.00971021,-0.190384,-0.118494,-0.0960114,-0.0676518,-0.0348131,0.00636262,0.0326265,2.41848,2.41005,2.39502,0.040215,1.66461,2.2848,2.31851,2.40801,2.4784,2.63256,2.71637,2.63252,2.85218,2.65178,0.0599422,2.07469,2.40272,2.4805,2.71644,2.85213,2.86989,2.92449,2.99563,3.00767,3.00796,0.0406267,2.2938,2.89416,2.93573,3.0065,3.08463,3.30051,3.36772,3.38868,3.4784,3.34059,0.0312618,2.93504,3.0572,3.26539,3.3824,3.47834,3.49814,3.54706,-9999,-9999
200402,-0.604,1.0,-1.157,1.518,1.0,0.107,1.39,1.0,-1.908,-2.545,1.475,-1.087,1.318,-0.604,1.0,-1.157,1.518,1.0,0.107,1.39,1.0,175.67,-9999,-9999,60.459,60.459,0.0,-9999,-9999,282.379,282.379,0.0,223.443,1.0,282.533,223.443,1.0,0.218,1.0,0.76,0.218,1.0,91.178,91.178,0.0,4.491,4.491,0.0,2.674,2.44,0.943966,0.470160106152,0.913074712644,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,382.099,0.135057,-0.397,-0.273,0.051,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,7.47952,0.860632,-9999,-9999,-1.18858,0.93319,-9999,-9999,-9999,-9999,27.1034,20.8966,0.0,0.0,-0.281935,-0.270693,0.0897989,0.101293,-9999,-9999,-9999,-9999,-0.290976,-0.270693,0.0897989,0.101293,-9999,-9999,-9999,-9999,-0.242786,-0.285245,0.0897091,0.10158,0.0154637,0.00741488,-0.347846,-0.324825,-0.316873,-0.281935,-0.180192,-0.147682,-0.0499846,-0.352195,-0.347846,-0.326105,-0.273503,-0.238232,-0.231442,-0.22642,0.0984195,0.0977011,0.0984195,0.0897989,0.0826149,0.0826149,0.0797414,0.0984195,0.0984195,0.0977011,0.10273,0.106322,0.104167,0.112069,0.540565,0.647421,0.552838,0.61278,0.0935961,0.10468,-9999,-9999,-9999,-9999,-1.25339,-1.36464,1.82377,1.80787,0.0844828,0.0965517,-9999,-9999,-9999,-9999,0.537048,0.647421,0.550583,0.61278,0.0935961,0.10468,-9999,-9999,-9999,-9999,-1.26824,-1.36464,1.8202,1.80787,0.0844828,0.0965517,-9999,-9999,-9999,-9999,0.518498,0.530313,0.533703,0.55128,0.57998,0.617786,0.647997,0.518991,0.530313,0.533703,0.636918,0.647997,0.652718,0.664087,0.0997537,0.100985,0.100985,0.08867,0.0837438,0.0825123,0.10468,0.0997537,0.100985,0.100985,0.105911,0.10468,0.107143,0.12069,-1.39603,-1.32246,-1.31909,-1.26824,-1.08541,-1.01714,-0.849992,-1.40811,-1.39513,-1.36464,-1.35449,-1.29302,-1.28847,-1.23871,0.0948276,0.0931034,0.0948276,0.0844828,0.0810345,0.0793103,0.0758621,0.0948276,0.0948276,0.0965517,0.0982759,0.1,0.1,0.101724,0.518534,0.525452,0.485138,0.00437928,0.434403,0.448312,0.463077,0.492851,0.503841,0.512464,0.519001,0.475604,0.517415,0.487589,0.00698069,0.410847,0.448725,0.46359,0.480307,0.502779,0.521487,0.558322,0.746283,0.796145,0.770382,0.00844483,0.665676,0.724823,0.741314,0.766389,0.806925,0.821829,0.839023,0.797434,0.80839,0.730374,0.0152217,0.559264,0.614957,0.666514,0.755755,0.793389,0.819379,0.839023,2.70422,2.69478,2.6786,0.044934,1.86128,2.55474,2.59282,2.69251,2.77122,2.94359,3.0373,2.94354,3.18915,2.96653,0.0670051,2.31981,2.68659,2.77357,3.03738,3.1891,3.20896,3.27001,4.54377,4.55785,4.55736,0.0490864,3.67629,4.43057,4.48285,4.55637,4.65157,4.90107,4.97677,5.00153,5.12378,4.94527,0.0369944,4.48248,4.62163,4.84848,4.96967,5.1237,5.14656,5.19401,-9999,-9999
200403,2.341,1.0,1.119,1.375,1.0,3.511,1.941,1.0,0.987,-0.303,1.508,2.223,2.039,2.341,1.0,1.119,1.375,1.0,3.511,1.941,1.0,272.305,-9999,-9999,106.534,106.534,0.0,-9999,-9999,286.467,286.467,0.0,238.203,1.0,288.219,238.203,1.0,0.881,1.0,1.261,0.881,1.0,91.561,91.561,0.0,4.092,4.092,0.0,2.241,2.303,0.792339,0.400261823012,0.759408602151,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,372.538,0.19422,-0.609,-0.537,-0.302,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,4.0107,0.774866,-9999,-9999,28.8901,0.792339,-9999,-9999,-9999,-9999,23.5806,24.4194,0.0,0.0,-2.55843,-3.07589,0.122312,0.15121,-9999,-9999,-9999,-9999,-2.63879,-3.07589,0.125,0.15121,-9999,-9999,-9999,-9999,-2.54387,-2.98318,0.122362,0.149345,0.0646689,0.0214272,-3.07361,-3.01805,-2.84842,-2.63941,-2.30617,-2.18406,-1.79236,-3.07589,-3.07392,-3.05491,-3.03159,-3.00894,-2.89109,-2.72812,0.147177,0.15793,0.134409,0.125,0.109543,0.102823,0.0887097,0.15121,0.147177,0.144489,0.161962,0.155242,0.140457,0.129032,0.68036,0.510113,1.71599,1.56917,0.108632,0.14089,-9999,-9999,-9999,-9999,-5.59429,-6.40984,3.84937,3.95246,0.135827,0.161741,-9999,-9999,-9999,-9999,0.63363,0.510113,1.69528,1.56917,0.112839,0.14089,-9999,-9999,-9999,-9999,-5.69825,-6.40984,3.91393,3.95246,0.137117,0.161741,-9999,-9999,-9999,-9999,0.499563,0.522795,0.592454,0.638441,0.829507,0.85956,1.01394,0.496356,0.503178,0.509911,0.519601,0.530701,0.548993,0.629236,0.14089,0.131072,0.11845,0.112839,0.0918016,0.0861915,0.0665562,0.13528,0.14089,0.149305,0.1465,0.1465,0.12967,0.114242,-6.39123,-6.30795,-6.05887,-5.69825,-5.25681,-5.04974,-4.46248,-6.40984,-6.39147,-6.37974,-6.3205,-6.30795,-6.08891,-5.86724,0.15916,0.169537,0.150021,0.137117,0.12658,0.11873,0.109698,0.161741,0.15916,0.157816,0.169537,0.169537,0.151311,0.143569,0.759507,0.764976,0.742465,0.00768077,0.658827,0.69437,0.708958,0.744562,0.763132,0.792768,0.804341,0.778792,0.822252,0.828103,0.013779,0.704707,0.760198,0.770901,0.797636,0.876583,0.944137,0.979405,3.72639,3.84086,3.72565,0.0173113,3.45346,3.6671,3.6965,3.73712,3.8015,3.81096,3.84086,3.45511,3.46104,3.37198,0.0539022,2.44438,3.06035,3.20125,3.42174,3.63429,3.68974,3.81136,2.8874,2.87733,2.86044,0.0479582,1.98736,2.72809,2.77526,2.87489,2.95894,3.14298,3.24304,3.14293,3.40518,3.16842,0.0715479,2.47695,2.86857,2.96144,3.24313,3.40512,3.42633,3.49151,6.5994,6.61445,6.61553,0.0546683,5.61742,6.48711,6.54863,6.61268,6.72108,6.98742,7.06673,7.09437,7.25454,7.0431,0.0422035,6.5489,6.68189,6.91335,7.06679,7.25445,7.27929,7.3581,-9999,-9999
200404,8.319,0.951389,6.461,1.251,0.966667,9.634,2.364,0.941379,6.82,4.963,1.63,8.128,2.523,8.276,0.951389,6.455,1.273,0.966667,9.566,2.32,0.941379,373.247,-9999,-9999,166.597,166.589,0.00763889,-9999,-9999,296.71,296.746,0.00694444,292.047,0.452778,302.464,287.454,0.452778,1.957,0.904167,2.682,2.058,0.904167,91.105,91.105,0.0,2.638,2.638,0.0,1.86,2.06,0.720139,0.343672284906,0.698611111111,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,383.597,0.696528,2.265,1.704,1.414,0.951389,0.951389,0.951389,-9999,-9999,-9999,-9999,-9999,1.0,21.984,0.721528,-9999,0.599106,48.0653,0.723611,-9999,1.74357,-9999,-9999,19.9,28.1,8.43333,11.6333,-5.2202,-4.97296,0.299306,0.49375,0.117083,0.112121,0.268927,0.123241,-5.23246,-4.97192,0.313194,0.497222,0.114109,0.112438,0.267646,0.123529,-5.21943,-4.95867,0.314913,0.48033,0.0336827,0.0170199,-5.50157,-5.44745,-5.40682,-5.2202,-5.04668,-4.96325,-4.92249,-5.18433,-4.98794,-4.96754,-4.95556,-4.90608,-4.88563,-4.86492,0.138194,0.191667,0.277083,0.299306,0.372222,0.468056,0.400694,0.325,0.482639,0.516667,0.436111,0.565972,0.543056,0.584722,1.32784,1.14996,0.67823,0.618289,0.212857,0.441554,0.044243,0.0656943,0.0956195,0.107116,-9.44943,-8.92373,5.95837,5.94056,0.361912,0.532781,0.186485,0.180712,0.459635,0.211262,1.34535,1.1512,0.671898,0.625948,0.231988,0.446554,0.0458413,0.0652923,0.0963694,0.10687,-9.4872,-8.92302,5.98174,5.94184,0.372598,0.535206,0.18674,0.180369,0.459739,0.210968,1.11382,1.14196,1.16636,1.20314,1.29258,1.3115,1.34535,0.9909,1.02907,1.11094,1.15003,1.18603,1.19829,1.21036,0.47462,0.108688,0.406805,0.372055,0.0649123,0.239006,0.231988,0.553383,0.524561,0.48939,0.456412,0.393438,0.380159,0.28853,-9.8858,-9.75818,-9.70805,-9.44943,-9.06764,-8.91797,-8.84398,-9.38596,-8.94709,-8.9264,-8.90704,-8.76641,-8.72823,-8.64519,0.177667,0.336753,0.249013,0.361912,0.423808,0.513583,0.449521,0.385241,0.524395,0.505411,0.447222,0.58493,0.596765,0.607195,1.2674,1.26367,1.2641,0.0147018,1.11966,1.17106,1.19667,1.26518,1.30946,1.33166,1.44192,1.43905,1.49869,1.45574,0.0207511,1.20158,1.30386,1.32468,1.46577,1.54367,1.59789,1.62746,6.22676,6.23559,6.22313,0.0300035,5.98595,6.07299,6.09407,6.22938,6.26907,6.28587,6.50891,6.53897,6.73115,6.67518,0.0526126,6.14933,6.25313,6.33383,6.74819,6.96735,7.03341,7.1015,3.23726,3.22595,3.20917,0.0539331,2.23009,3.05975,3.11597,3.22349,3.32065,3.52603,3.64107,3.52598,3.82577,3.56166,0.0806515,2.78553,3.2164,3.32462,3.66019,3.82569,3.85291,3.92568,9.09056,9.10562,9.11373,0.0582701,8.04117,8.98971,9.05296,9.10393,9.22705,9.50094,9.58306,9.616,9.82197,9.55455,0.0493087,8.94792,9.18055,9.32224,9.57448,9.80199,9.84539,9.87392,-9999,-9999
200405,10.421,1.0,8.288,1.572,1.0,11.544,2.608,1.0,9.634,7.665,1.407,10.672,2.36,10.421,1.0,8.288,1.572,1.0,11.544,2.608,1.0,450.312,170.756,1.0,198.799,170.756,1.0,319.443,1.0,309.811,319.443,1.0,330.424,1.0,320.687,330.424,1.0,2.99,1.0,3.178,2.99,1.0,91.034,91.034,0.0,3.664,2.877,1.0,2.021,1.888,0.997312,0.356847696954,0.997311827957,116.636458712,0.999327956989,507.18166102,0.633064516129,421.696203162,0.63373655914,18.0767302504,0.627688172043,192.009619629,0.630376344086,24.0306474555,0.628360215054,358.675836093,0.999327956989,376.177,0.958333,5.795,4.992,4.738,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,1.0,18.2087,0.99328,-9999,0.417137,46.398,0.999328,-9999,1.23515,-9999,-9999,16.6129,31.3871,15.3871,25.4194,-5.8834,-5.48803,0.820565,0.90457,0.0837849,0.0853825,0.284631,0.124224,-5.70085,-5.48305,0.862903,0.90457,0.0809569,0.0853479,0.283811,0.1242,-5.78702,-5.4926,0.829419,0.917591,0.048881,0.0190567,-6.6028,-6.08343,-5.91083,-5.72336,-5.5553,-5.53939,-5.46871,-5.73448,-5.58275,-5.53538,-5.47904,-5.4136,-5.40229,-5.37753,0.701613,0.751344,0.78293,0.864919,0.870968,0.872984,0.913978,0.864919,0.901882,0.901882,0.943548,0.954301,0.951613,0.945565,2.06071,2.19691,0.591567,0.5968,0.822051,0.882029,0.0411095,0.0617394,0.203694,0.21235,-9.74311,-9.22823,7.75603,7.40033,0.81908,0.914817,0.122707,0.122119,0.355689,0.270063,2.4328,2.20093,0.41064,0.596349,0.916256,0.882029,0.0411095,0.061553,0.203694,0.212296,-9.66448,-9.22302,7.78199,7.40612,0.836069,0.914817,0.122741,0.121672,0.3557,0.269861,1.85877,1.95548,2.06071,2.16261,2.30322,2.35448,2.3856,1.80193,1.88233,1.90293,2.13896,2.23828,2.28868,2.34769,0.655361,0.962049,0.822051,0.774771,0.933333,0.916256,0.916256,0.963947,0.963947,0.963947,0.786156,0.914208,0.946616,0.916256,-10.6845,-10.0174,-9.80043,-9.66696,-9.37713,-9.34971,-9.09603,-9.68743,-9.40711,-9.3284,-9.2057,-8.96315,-8.92536,-8.91238,0.712455,0.745211,0.778412,0.776331,0.848812,0.890386,0.93297,0.83919,0.879452,0.892341,0.914589,0.941199,0.946307,0.948325,2.41939,2.4193,2.27186,0.0276886,1.98326,2.07819,2.11065,2.26694,2.43599,2.44685,2.49957,2.4274,2.38999,2.20859,0.0433963,1.68834,1.99607,2.04945,2.22919,2.40216,2.4274,2.4468,7.69395,7.90235,7.76439,0.0372552,7.37029,7.45677,7.52759,7.80497,7.94017,7.99802,8.06157,8.017,8.09084,7.99757,0.034903,7.61422,7.87393,7.9081,7.95746,8.05555,8.1451,8.32678,1.78104,1.85275,1.87928,0.0361054,1.56478,1.64593,1.69677,1.84993,2.02238,2.1159,2.27811,2.15796,1.88972,2.15626,0.11241,1.44498,1.55249,1.65039,1.916,2.24786,3.13395,3.55281,6.44912,6.71638,6.35755,0.0621945,4.92576,6.19729,6.29515,6.38539,6.57268,6.67344,6.70139,4.80235,4.95922,5.88074,0.205672,3.83584,4.79292,4.8333,6.17232,6.54323,6.82825,7.9564,-9999,-9999
