TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200401,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.24,8.34,1.382,10.472,1.554,9.24,0.0,8.34,1.382,0.0,10.472,1.554,0.0,174.622,-9999,-9999,80.218,80.218,0.0,-9999,-9999,297.509,297.509,0.0,-9999,-9999,322.706,322.706,0.0,-9999,-9999,3.452,3.452,0.0,101.169,101.169,0.0,3.082,3.082,0.0,2.612,2.612,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.3349,0.0,-9999,-9999,96.9405,0.0,-9999,-9999,-9999,-9999,27.7419,20.2581,0.0,0.0,3.8942,3.82222,0.0,0.0,-9999,-9999,-9999,-9999,3.73037,3.82222,0.0,0.0,-9999,-9999,-9999,-9999,3.92362,3.80606,0.0,0.0,0.0393891,0.00833905,3.72183,3.7416,3.82222,3.83295,3.94515,3.9524,4.30066,3.72183,3.72375,3.7416,3.82287,3.83702,3.83702,3.83913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.86666,3.68818,2.1052,1.8196,0.0,0.0,-9999,-9999,-9999,-9999,3.59766,3.67791,0.956182,0.795888,0.0,0.0,-9999,-9999,-9999,-9999,3.61758,3.68818,1.82101,1.8196,0.0,0.0,-9999,-9999,-9999,-9999,3.56461,3.67791,1.0398,0.795888,0.0,0.0,-9999,-9999,-9999,-9999,3.60333,3.61758,3.68818,3.70963,3.89252,4.2705,5.68004,3.60333,3.60653,3.61758,3.68818,3.70963,3.70963,3.71314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38418,3.12789,3.56461,3.67942,3.68302,3.78454,3.84055,3.56461,3.56461,3.56461,3.67993,3.68234,3.68234,3.68234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30804,2.30804,2.2987,0.00499112,2.19699,2.27867,2.30804,2.30804,2.30804,2.30804,2.30804,2.30804,2.30804,2.47529,0.0948371,2.17084,2.26701,2.30804,2.30804,2.30932,2.31002,4.02751,-1.62589,-1.51417,-1.50736,0.0108152,-1.62589,-1.55835,-1.55264,-1.52387,-1.43681,-1.42233,-1.41379,-1.64239,-1.42233,-1.44833,0.078287,-2.03365,-1.64239,-1.62589,-1.5249,-1.43681,-1.41379,-0.607535,1.57884,1.59913,3.15473,0.310085,1.41754,1.42749,1.55695,1.59913,5.60919,5.62176,5.62176,2.48042,1.56945,2.70492,0.216893,1.41428,1.44326,1.56945,2.28758,3.26294,3.95502,5.62176,3.21564,3.2096,3.84646,0.141589,2.96224,2.97617,2.99613,3.21564,4.83122,4.84343,4.85548,4.7385,2.96253,4.11547,0.182529,2.89803,2.97705,3.0695,3.2188,5.16179,5.49982,5.86033,-9999,-9999
200402,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.482,9.049,1.614,12.219,2.103,10.482,0.0,9.049,1.614,0.0,12.219,2.103,0.0,237.353,-9999,-9999,112.275,112.275,0.0,-9999,-9999,303.469,303.469,0.0,-9999,-9999,330.798,330.798,0.0,-9999,-9999,3.576,3.576,0.0,101.906,101.906,0.0,2.589,2.589,0.0,2.645,2.645,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.693,0.0,-9999,-9999,97.0394,0.0,-9999,-9999,-9999,-9999,26.069,21.931,0.0,0.0,3.89606,3.82404,0.0,0.0,-9999,-9999,-9999,-9999,3.73235,3.82404,0.0,0.0,-9999,-9999,-9999,-9999,3.9256,3.80859,0.0,0.0,0.039265,0.00835487,3.72461,3.74183,3.82404,3.8362,3.94644,3.95552,4.3073,3.72461,3.72666,3.74482,3.82474,3.83993,3.83993,3.84218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.97018,3.76602,2.1311,1.84898,0.0,0.0,-9999,-9999,-9999,-9999,3.5042,3.59331,0.987801,0.834945,0.0,0.0,-9999,-9999,-9999,-9999,3.70464,3.76602,1.84428,1.84898,0.0,0.0,-9999,-9999,-9999,-9999,3.47404,3.59331,1.05905,0.834945,0.0,0.0,-9999,-9999,-9999,-9999,3.6909,3.70464,3.76602,3.79044,3.98972,4.36551,5.99071,3.6909,3.69455,3.70464,3.76602,3.79044,3.79044,3.79445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23552,3.00822,3.47404,3.59331,3.60151,3.70793,3.75553,3.47404,3.47404,3.47404,3.59479,3.59776,3.59776,3.59776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.51806,2.51806,2.50996,0.00431388,2.4218,2.4927,2.51806,2.51806,2.51806,2.51806,2.51806,2.51806,2.51806,2.705,0.104064,2.38863,2.48261,2.51806,2.51806,2.51915,2.51976,4.43474,-1.40294,-1.30599,-1.29863,0.0103815,-1.40294,-1.34723,-1.34229,-1.31555,-1.22857,-1.21429,-1.20655,-1.43576,-1.21429,-1.2206,0.086938,-1.82468,-1.43576,-1.41572,-1.31815,-1.22857,-1.20655,-0.200635,1.77251,1.79509,3.47232,0.337422,1.57416,1.58435,1.71425,1.79509,6.13975,6.1535,6.1535,2.60875,1.71425,3.02602,0.239538,1.57082,1.60268,1.73243,2.42351,3.77145,4.33667,6.1535,4.36698,4.35799,4.95095,0.140209,4.04667,4.06726,4.09209,4.36698,5.83065,5.83065,6.24115,6.24115,4.04702,5.41669,0.219295,3.97203,4.06834,4.18112,4.36836,6.53078,7.18761,7.60708,-9999,-9999
200403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.128,10.447,1.747,13.721,2.682,12.128,0.0,10.447,1.747,0.0,13.721,2.682,0.0,323.056,-9999,-9999,167.705,167.705,0.0,-9999,-9999,311.014,311.014,0.0,-9999,-9999,341.041,341.041,0.0,-9999,-9999,4.079,4.079,0.0,101.933,101.933,0.0,3.914,3.914,0.0,2.22,2.22,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.3349,0.0,-9999,-9999,96.9405,0.0,-9999,-9999,-9999,-9999,23.4194,24.5806,0.0,0.0,3.8942,3.82222,0.0,0.0,-9999,-9999,-9999,-9999,3.73037,3.82222,0.0,0.0,-9999,-9999,-9999,-9999,3.92362,3.80606,0.0,0.0,0.0393891,0.00833905,3.72183,3.7416,3.82222,3.83295,3.94515,3.9524,4.30066,3.72183,3.72375,3.7416,3.82287,3.83702,3.83702,3.83913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.24566,3.95566,2.05668,1.85144,0.0,0.0,-9999,-9999,-9999,-9999,3.29135,3.43054,1.13245,0.927681,0.0,0.0,-9999,-9999,-9999,-9999,3.95014,3.95566,1.76614,1.85144,0.0,0.0,-9999,-9999,-9999,-9999,3.26405,3.43054,1.18383,0.927681,0.0,0.0,-9999,-9999,-9999,-9999,3.91169,3.95014,3.95542,3.98342,4.25506,4.78397,6.79054,3.91169,3.9155,3.95014,3.95566,3.98342,3.98342,3.9876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.07754,2.6263,3.28369,3.41889,3.43173,3.43316,3.44031,3.26405,3.28369,3.28369,3.43054,3.43173,3.43178,3.43316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81098,2.81098,2.80497,0.00319346,2.73949,2.79224,2.81098,2.81098,2.81098,2.81098,2.81098,2.81098,2.81098,3.02614,0.117067,2.69569,2.78477,2.81098,2.81098,2.81179,2.81223,5.00937,-1.08338,-1.01124,-1.0011,0.00969846,-1.10314,-1.04478,-1.04112,-1.02094,-0.933872,-0.919393,-0.910852,-1.14017,-0.919393,-0.897485,0.098653,-1.51589,-1.14017,-1.11902,-1.02197,-0.933872,-0.910852,0.374321,2.05262,2.07849,3.92112,0.375391,1.79755,1.80794,1.91651,2.07849,6.88283,6.89825,6.89825,2.77981,1.91651,3.49439,0.2739,1.79414,1.83005,2.01716,2.60632,4.60768,4.87236,6.89825,6.22425,6.20978,6.61133,0.124945,5.81893,5.85191,5.88232,6.21945,7.09362,7.09362,8.43497,8.51619,5.8193,7.41468,0.266467,5.74023,5.85318,5.98622,6.22008,8.51619,9.70429,10.1814,-9999,-9999
200404,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.725,13.974,1.343,17.063,2.251,15.706,0.00694444,13.928,1.375,0.0166667,17.063,2.251,0.0,405.199,-9999,-9999,201.11,201.106,0.00763889,-9999,-9999,334.069,334.069,0.0,-9999,-9999,372.342,372.342,0.0,-9999,-9999,4.189,4.189,0.0,101.274,101.274,0.0,4.681,4.681,0.0,2.092,2.092,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,48.32,0.006944,-9999,-9999,96.9214,0.006944,-9999,-9999,-9999,-9999,20.7667,27.2333,0.0,0.0,3.89169,3.82475,0.0,0.0,-9999,-9999,-9999,-9999,3.73286,3.82475,0.0,0.0,-9999,-9999,-9999,-9999,3.92352,3.80942,0.0,0.0,0.03911,0.00832652,3.7247,3.74472,3.82475,3.838,3.94087,3.94901,4.29611,3.7247,3.72669,3.74472,3.82542,3.8419,3.8419,3.84408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.54844,4.22381,1.90559,1.74847,0.0,0.0,-9999,-9999,-9999,-9999,3.14551,3.27988,1.21745,1.03638,0.0,0.0,-9999,-9999,-9999,-9999,4.22642,4.22381,1.62329,1.74847,0.0,0.0,-9999,-9999,-9999,-9999,3.12106,3.27988,1.25706,1.03638,0.0,0.0,-9999,-9999,-9999,-9999,4.18143,4.22381,4.22381,4.23872,4.55067,5.11342,7.21565,4.18143,4.18143,4.22381,4.22642,4.23872,4.23923,4.24358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.36199,2.72555,3.14226,3.22723,3.28103,3.28695,3.2973,3.12106,3.14226,3.14226,3.28103,3.2973,3.2973,3.2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.47383,3.47383,3.47304,0.000394906,3.4645,3.47159,3.47383,3.47383,3.47383,3.47383,3.47383,3.47383,3.47383,3.75392,0.146769,3.39542,3.47066,3.47383,3.47383,3.47392,3.47397,6.31962,-0.360921,-0.350918,-0.336375,0.0084356,-0.438473,-0.370309,-0.369861,-0.356168,-0.273409,-0.259029,-0.250875,-0.475035,-0.259029,-0.169601,0.126673,-0.825449,-0.469759,-0.453174,-0.360244,-0.273409,-0.250875,1.6897,2.70087,2.73428,4.94516,0.461294,2.31032,2.32094,2.37465,2.73428,8.56897,8.58817,8.58817,3.15412,2.37465,4.58168,0.359927,2.30685,2.35197,2.66816,3.00918,6.46618,6.59523,8.58817,7.3787,7.36109,7.74268,0.135153,6.91239,6.95251,6.98716,7.37137,8.15035,8.15035,9.9089,10.0003,6.9128,8.71933,0.305765,6.82697,6.95395,7.10391,7.37208,10.0003,11.3708,11.9132,-9999,-9999
200405,14.036,0.981855,11.866,1.497,1.0,15.382,2.273,0.970968,17.874,15.396,1.603,19.417,2.562,14.105,0.981855,11.866,1.497,1.0,15.493,2.318,0.970968,462.707,244.715,0.981183,270.046,246.263,0.981183,-9999,-9999,328.466,328.466,0.0,-9999,-9999,364.735,364.735,0.0,-9999,-9999,5.503,5.503,0.0,101.419,101.419,0.0,3.479,4.588,1.0,2.241,2.874,0.726478,-9999,-9999,130.915343568,0.954301075269,558.032150724,0.963037634409,-9999,-9999,57.3270400794,0.963709677419,39.3289772202,0.739919354839,-9999,-9999,385.922,0.981855,20.967,19.225,-9999,-9999,0.979839,0.979839,-9999,-9999,29.373,-9999,-9999,-9999,1.0,-9999,-9999,-9999,-9999,1.0,57.9072,0.979167,-9999,-9999,66.2372,0.980511,-9999,-9999,-9999,-9999,18.4516,29.5484,0.0,0.0,2.79436,2.79403,0.608871,0.62836,-9999,-9999,-9999,-9999,2.80089,2.79215,0.609543,0.62836,-9999,-9999,-9999,-9999,2.82099,2.79929,0.573975,0.627503,0.0558533,0.00284956,2.40311,2.7231,2.76633,2.79403,2.80291,2.8118,2.85215,2.73746,2.79397,2.7949,2.80088,2.80758,2.8118,2.8132,0.516129,0.574597,0.587366,0.62836,0.610887,0.62836,0.125,0.659274,0.624328,0.62836,0.634409,0.641801,0.62836,0.641801,3.45199,3.45199,0.129959,0.129959,0.336918,0.336918,-9999,-9999,-9999,-9999,2.23569,2.23505,1.292,1.26013,0.784003,0.815867,-9999,-9999,-9999,-9999,3.45199,3.45199,0.129959,0.129959,0.336918,0.336918,-9999,-9999,-9999,-9999,2.24608,2.2321,1.2908,1.25673,0.785079,0.815867,-9999,-9999,-9999,-9999,2.94691,3.35625,3.35625,3.45199,3.48381,3.48779,6.55583,3.35625,3.45199,3.45199,3.45199,3.48381,3.48381,3.48779,0.306452,0.336918,0.336918,0.336918,0.336918,0.336918,0.0,0.336918,0.336918,0.336918,0.336918,0.336918,0.336918,0.336918,1.63413,2.08803,2.18423,2.23569,2.24523,2.24608,2.25715,2.21775,2.23502,2.23645,2.23743,2.24523,2.2458,2.25052,0.480846,0.658668,0.725613,0.784003,0.787229,0.785079,0.748949,0.865427,0.809415,0.815867,0.857522,0.787229,0.788304,0.748949,3.18317,3.18317,3.1794,0.0017619,3.1434,3.17276,3.17577,3.18305,3.18317,3.18317,3.18317,3.18317,3.18317,3.4301,0.132548,3.08951,3.1648,3.17621,3.18305,3.18317,3.18317,5.71557,0.348498,0.391021,0.380105,0.00309474,0.348498,0.364886,0.367191,0.38217,0.383779,0.389198,0.410021,0.403085,0.382278,0.609101,0.108877,0.349427,0.370257,0.373244,0.389198,0.447416,0.453194,1.95013,2.3989,2.42881,4.47277,0.421952,2.07283,2.08341,2.16439,2.42881,7.79419,7.81166,7.81166,2.98613,2.16439,4.07355,0.318781,2.06937,2.11025,2.36954,2.82757,5.53991,5.65047,7.81166,8.75177,8.72937,8.88617,0.131742,8.24603,8.29705,8.33345,8.7376,8.85609,8.85609,11.4553,11.5478,8.24641,10.1151,0.331967,8.17114,8.29851,8.45046,8.73837,11.5478,13.0501,13.6044,-9999,-9999
