TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.744,-0.051,1.1,1.905,1.258,0.744,0.0,-0.051,1.1,0.0,1.905,1.258,0.0,165.106,-9999,-9999,66.257,66.257,0.0,-9999,-9999,261.57,261.57,0.0,-9999,-9999,279.673,279.673,0.0,-9999,-9999,1.552,1.552,0.0,84.817,84.817,0.0,2.188,2.188,0.0,1.748,1.748,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.5111,0.0,95.3316,-9999,106.917,0.0,155.585,-9999,3.0,3,28.4839,19.5161,0.0,0.0,-12.5212,-12.3767,0.0,0.0,-9999,-9999,-9999,-9999,-12.4645,-12.3767,0.0,0.0,-9999,-9999,-9999,-9999,-12.2998,-12.3031,0.0,0.0,0.10023,0.0674001,-13.1029,-12.7694,-12.5282,-12.4291,-12.3021,-12.0077,-11.5473,-12.8876,-12.6367,-12.4645,-12.3979,-12.0599,-11.9878,-11.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.25152,-2.13444,8.15293,7.61897,0.0,0.0,-9999,-9999,-9999,-9999,-26.3839,-26.2143,3.28601,3.2844,0.0,0.0,-9999,-9999,-9999,-9999,-2.20627,-2.13444,8.0595,7.61897,0.0,0.0,-9999,-9999,-9999,-9999,-26.3158,-26.2143,3.32005,3.2844,0.0,0.0,-9999,-9999,-9999,-9999,-2.38208,-2.26216,-2.23553,-2.13444,-1.66305,-1.47494,-1.03961,-2.39913,-2.23553,-2.20627,-2.10566,-1.55642,-1.45163,-1.39772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27.668,-27.0576,-26.7893,-26.3158,-26.2143,-26.0792,-25.8586,-27.2848,-26.9423,-26.4284,-26.3067,-26.2846,-26.0792,-26.0792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.88311,2.98181,2.55295,0.100586,1.15948,1.68503,1.79037,2.88373,2.98181,2.99054,3.12804,2.84678,3.01175,2.46904,0.104579,1.22091,1.63356,1.73844,2.84678,2.98181,3.01175,3.12804,15.3961,15.3585,14.8561,0.124416,12.0569,14.2878,14.6041,14.9987,15.3467,15.3884,15.5925,15.3112,15.4762,14.7689,0.156975,11.8136,14.2512,14.5009,15.1235,15.3577,15.3884,15.5388,2.10016,2.09985,1.59575,0.164291,0.0792044,0.266591,0.837643,2.0675,2.09997,2.10022,2.42638,2.09997,2.09509,1.90701,0.184852,0.129112,0.694218,1.02161,2.09985,2.10123,2.42638,3.4775,5.25691,4.14227,4.75816,0.218206,2.43603,3.86675,4.09295,4.14227,5.80851,6.57457,6.60683,4.10464,6.60683,4.62308,0.246709,0.257591,3.26362,4.09295,4.14227,5.68814,6.5934,6.6511,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.5,-2.644,1.213,-0.156,1.817,-1.5,0.0,-2.644,1.213,0.0,-0.156,1.817,0.0,228.473,-9999,-9999,111.403,111.403,0.0,-9999,-9999,244.386,244.386,0.0,-9999,-9999,258.102,258.102,0.0,-9999,-9999,1.696,1.696,0.0,84.426,84.426,0.0,3.571,3.571,0.0,1.876,1.876,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.6001,0.0,85.8186,-9999,107.132,0.0,140.151,-9999,3.0,3,26.1379,21.8621,0.0,0.0,-12.6026,-12.4534,0.0,0.0,-9999,-9999,-9999,-9999,-12.549,-12.4534,0.0,0.0,-9999,-9999,-9999,-9999,-12.3706,-12.3756,0.0,0.0,0.102234,0.0684213,-13.1637,-12.8385,-12.608,-12.5112,-12.3732,-12.078,-11.5825,-12.9542,-12.6986,-12.549,-12.4756,-12.1342,-12.0593,-12.0279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.892865,-0.867353,6.96775,6.52305,0.0,0.0,-9999,-9999,-9999,-9999,-25.5919,-25.3106,4.10909,4.29071,0.0,0.0,-9999,-9999,-9999,-9999,-0.866042,-0.867353,6.89291,6.52305,0.0,0.0,-9999,-9999,-9999,-9999,-25.5109,-25.3106,4.16029,4.29071,0.0,0.0,-9999,-9999,-9999,-9999,-0.892865,-0.867353,-0.867353,-0.847173,-0.405929,-0.273434,0.379228,-0.867353,-0.867353,-0.866042,-0.847173,-0.311287,-0.273434,0.0499904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-26.9602,-26.3958,-26.0783,-25.5109,-25.1928,-25.1858,-25.0299,-26.7849,-26.2918,-25.633,-25.3841,-25.1928,-25.1858,-25.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5828,2.70142,2.29889,0.0932339,0.984816,1.52143,1.63094,2.58354,2.70142,2.71197,2.87967,2.53949,2.73767,2.22481,0.0966051,1.04775,1.45054,1.57411,2.53949,2.70142,2.73767,2.87967,15.1947,15.1548,14.6745,0.121309,11.9109,14.1854,14.5169,14.7837,15.1372,15.1876,15.4287,15.0885,15.2867,14.5954,0.15427,11.6606,14.1212,14.4037,14.9349,15.1548,15.1876,15.3575,1.98906,1.98877,1.47712,0.159756,0.0539115,0.211384,0.714962,1.95813,1.98888,1.98912,2.29802,1.98888,1.98426,1.77502,0.179506,0.0927871,0.512957,0.856607,1.98877,1.99008,2.29802,3.29354,7.11179,5.87138,6.57112,0.278594,3.67765,5.58512,5.8109,5.87138,7.93229,8.80513,8.82211,5.82523,8.82211,6.42086,0.316995,0.43061,4.95029,5.8109,5.87138,7.67471,8.81969,8.88021,-9999,-9999
199603,-2.511,0.766129,-3.645,1.17,0.780645,-1.446,1.544,0.752454,0.936,-0.35,1.437,2.172,2.237,-2.08,0.766129,-3.426,1.441,0.780645,-0.794,1.904,0.752454,316.024,116.355,0.768145,148.468,130.289,0.768145,-9999,-9999,260.056,260.056,0.0,248.819,0.766129,277.772,247.548,0.766129,1.106,0.766129,1.956,1.439,0.766129,84.619,84.619,0.0,3.979,3.153,0.751344,1.535,1.31,0.672715,-9999,-9999,68.3269097222,0.751344086022,229.793623212,0.751344086022,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.266,0.714,0.766129,0.766129,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,65.5111,0.0,85.9972,-9999,106.917,0.0,140.351,-9999,3.0,3,23.4516,24.5484,0.0,0.0,-12.5212,-12.3767,0.0,0.0,-9999,-9999,-9999,-9999,-12.4645,-12.3767,0.0,0.0,-9999,-9999,-9999,-9999,-12.2998,-12.3031,0.0,0.0,0.10023,0.0674001,-13.1029,-12.7694,-12.5282,-12.4291,-12.3021,-12.0077,-11.5473,-12.8876,-12.6367,-12.4645,-12.3979,-12.0599,-11.9878,-11.9533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.794144,0.664285,4.97763,4.86742,0.0,0.0,-9999,-9999,-9999,-9999,-24.3442,-23.9519,5.14672,5.46585,0.0,0.0,-9999,-9999,-9999,-9999,0.800039,0.664285,4.93363,4.86742,0.0,0.0,-9999,-9999,-9999,-9999,-24.244,-23.9519,5.22078,5.46585,0.0,0.0,-9999,-9999,-9999,-9999,0.578331,0.664285,0.664285,0.800039,0.848626,1.19084,1.3821,0.578331,0.664285,0.664285,0.800039,0.81368,0.900251,1.30501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25.5011,-24.8896,-24.5164,-24.244,-23.8448,-23.3735,-23.1042,-25.1169,-24.8895,-24.3796,-23.9135,-23.4413,-23.3735,-23.3715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50922,2.62983,2.23602,0.0910682,0.950458,1.48017,1.58942,2.50997,2.62983,2.6406,2.81258,2.46539,2.66685,2.16418,0.0943355,1.01207,1.40717,1.53223,2.46539,2.62983,2.66685,2.81258,15.0406,15.0066,14.5391,0.118132,11.8401,14.0606,14.4064,14.6369,14.9871,15.0385,15.277,14.9299,15.1313,14.464,0.150186,11.5962,13.9991,14.2924,14.7913,15.0066,15.0385,15.2025,1.95609,1.9558,1.4498,0.157377,0.0540942,0.204917,0.690288,1.92567,1.95591,1.95614,2.25993,1.95591,1.95136,1.74393,0.176713,0.0911512,0.500104,0.842406,1.9558,1.95709,2.25993,3.23894,8.19693,6.76546,7.57483,0.320951,4.24848,6.4382,6.69592,6.76546,9.14358,10.1522,10.1719,6.71241,10.1719,7.40161,0.365208,0.503151,5.72055,6.69592,6.76546,8.84265,10.1691,10.2365,-9999,-9999
199604,2.015,1.0,0.214,1.452,1.0,3.362,2.023,1.0,5.169,3.191,1.669,6.649,2.628,2.015,1.0,0.214,1.452,1.0,3.362,2.023,1.0,401.029,162.197,1.0,201.726,162.197,1.0,-9999,-9999,269.554,269.554,0.0,263.696,0.997917,289.695,263.815,0.997917,2.623,0.997917,3.001,2.621,0.997917,84.818,84.818,0.0,3.268,6.787,1.0,1.559,1.473,0.963194,-9999,-9999,100.914583333,1.0,311.918093743,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.689,1.642,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.3093,0.0,62.4394,-9999,75.9127,0.0,92.3798,-9999,1.0,3,20.6333,27.3667,0.0,0.0,-10.124,-10.1864,0.0,0.0,-9999,-9999,-9999,-9999,-10.0726,-10.1864,0.0,0.0,-9999,-9999,-9999,-9999,-10.1295,-10.15,0.0,0.0,0.0472478,0.0398557,-10.7793,-10.488,-10.1864,-10.1134,-10.039,-10.0087,-9.70121,-10.7113,-10.2175,-10.1864,-10.1203,-10.067,-10.0356,-9.92276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58314,1.92466,1.43974,1.75356,0.0,0.0,-9999,-9999,-9999,-9999,-19.1495,-18.7497,7.8994,7.53528,0.0,0.0,-9999,-9999,-9999,-9999,2.59326,1.92466,1.43923,1.75356,0.0,0.0,-9999,-9999,-9999,-9999,-19.069,-18.7497,7.85658,7.53528,0.0,0.0,-9999,-9999,-9999,-9999,1.46139,1.838,1.84268,2.00261,2.58314,2.60581,2.69443,1.42849,1.50748,1.81946,1.92466,2.27282,2.5836,2.60581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-19.8816,-19.4285,-19.1122,-18.9099,-18.5684,-18.2772,-18.1186,-19.5949,-19.1879,-19.0693,-18.736,-18.4205,-18.2772,-18.2193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.05788,3.13909,2.69975,0.104196,1.27997,1.77782,1.87819,3.05839,3.13909,3.14629,3.26015,3.02808,3.16381,2.60974,0.108643,1.33654,1.74317,1.83079,3.02808,3.13909,3.16381,3.26015,13.165,13.3255,12.8497,0.10867,10.8681,11.9219,12.4697,13.1608,13.2891,13.3294,13.3403,13.0851,13.2364,12.7392,0.116677,10.8822,11.8436,12.3258,13.1197,13.2423,13.3255,13.3372,2.15384,2.15352,1.67217,0.164215,0.113216,0.384576,0.920975,2.12035,2.15365,2.1539,2.48839,2.15365,2.14864,1.99144,0.184966,0.170676,0.885172,1.04772,2.15352,2.15494,2.48839,3.56639,9.27019,7.75009,8.62298,0.356498,4.9815,7.42124,7.67436,7.75009,10.3307,11.4483,11.4702,7.69231,11.4702,8.43873,0.4065,0.623836,6.72122,7.67436,7.75009,10.0617,11.4671,11.5714,-9999,-9999
199605,6.841,0.800403,4.694,1.885,0.822581,8.149,2.328,0.787097,9.013,6.664,1.635,10.449,2.591,7.724,0.800403,5.626,1.834,0.822581,9.001,2.258,0.787097,461.371,271.824,0.803091,244.774,251.982,0.803091,-9999,-9999,284.131,284.131,0.0,276.253,0.800403,307.993,286.284,0.800403,4.044,0.800403,3.354,3.998,0.800403,84.779,84.779,0.0,3.252,4.805,0.716398,1.647,1.709,0.774194,-9999,-9999,123.922372923,0.69623655914,491.15411713,0.780241935484,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.747,6.168,0.800403,0.800403,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.29454,0.465726,54.3186,0.0,74.1669,-9999,77.2227,0.0,105.44,-9999,2.0,3,18.2581,29.7419,0.0,0.0,-9.72288,-10.0206,0.0,0.0,-9999,-9999,-9999,-9999,-9.67648,-10.0206,0.0,0.0,-9999,-9999,-9999,-9999,-9.76408,-9.8379,0.0,0.0,0.0585472,0.0533457,-10.1585,-10.0905,-10.0206,-9.93354,-9.67117,-9.50837,-9.06862,-10.1089,-10.1027,-10.0853,-9.97515,-9.68304,-9.6293,-9.20748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85476,2.16551,0.55808,0.599927,0.0,0.0,-9999,-9999,-9999,-9999,-16.8516,-16.8901,8.83848,8.49468,0.0,0.0,-9999,-9999,-9999,-9999,2.86134,2.16551,0.53844,0.599927,0.0,0.0,-9999,-9999,-9999,-9999,-16.7833,-16.8901,8.80306,8.49468,0.0,0.0,-9999,-9999,-9999,-9999,1.68157,2.13903,2.16551,2.34703,2.85908,2.87355,2.87865,1.64164,1.82044,2.13903,2.16947,2.54093,2.86379,2.87355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2309,-17.0064,-16.8708,-16.8108,-16.7201,-16.5554,-15.4406,-17.02,-17.0064,-16.8583,-16.8017,-16.7175,-16.6762,-15.8531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82966,3.84268,3.34996,0.122427,1.79306,2.22259,2.27367,3.82974,3.84268,3.84386,3.86293,3.82502,3.84674,3.23349,0.128543,1.826,2.19126,2.24497,3.82502,3.84268,3.84674,3.86293,13.47,13.8633,13.1879,0.15806,10.8525,11.8824,12.2676,13.5542,13.8776,13.9377,13.9409,13.4646,13.5232,12.9976,0.163048,10.9012,11.7075,12.1248,13.538,13.8201,13.8617,13.9377,2.40852,2.40817,2.00563,0.171051,0.248302,0.853999,1.27208,2.37107,2.40852,2.40866,2.78263,2.4083,2.4027,2.363,0.196589,0.334394,1.17161,1.63811,2.4083,2.41212,2.96608,3.98809,11.7051,10.1659,11.0849,0.429583,6.61145,9.88395,10.0797,10.1659,13.0263,14.3397,14.3659,10.1,14.3659,10.8879,0.490937,0.961825,9.33722,10.0797,10.1659,12.7817,14.3397,14.62,-9999,-9999
