TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200701,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.314,-12.464,1.931,-9.63,2.931,-11.314,0.0,-12.464,1.931,0.0,-9.63,2.931,0.0,145.41,164.889,0.637769,81.736,81.611,0.637769,-9999,-9999,205.526,205.526,0.0,-9999,-9999,182.884,182.884,0.0,-9999,-9999,0.757,0.757,0.0,100.187,100.187,0.0,0.061,0.061,0.0,2.534,2.534,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,20.6447,0.0,15.6094,-9999,44.7646,0.0,33.8464,-9999,1.0,3,28.6129,19.3871,0.0,0.0,0.238574,0.242544,0.0,0.0,-9999,-9999,-9999,-9999,0.237612,0.242544,0.0,0.0,-9999,-9999,-9999,-9999,0.25998,0.265162,0.0,0.0,0.00459504,0.00521174,0.237612,0.238574,0.238665,0.242544,0.281464,0.285416,0.295698,0.237612,0.238574,0.238574,0.242718,0.282956,0.287802,0.295698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.520467,0.527454,0.352913,0.361337,0.0,0.0,-9999,-9999,-9999,-9999,-0.199098,-0.199919,0.242071,0.240435,0.0,0.0,-9999,-9999,-9999,-9999,0.519475,0.527454,0.352614,0.361337,0.0,0.0,-9999,-9999,-9999,-9999,-0.199919,-0.199919,0.240435,0.240435,0.0,0.0,-9999,-9999,-9999,-9999,0.519475,0.520467,0.520609,0.527167,0.585555,0.585555,0.590383,0.519475,0.520467,0.520467,0.527454,0.585555,0.590383,0.592797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.199919,-0.199919,-0.199919,-0.199098,-0.199098,-0.158839,-0.158839,-0.199919,-0.199919,-0.199919,-0.199098,-0.199098,-0.158839,-0.158839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.119916,0.119916,0.11967,0.00332331,0.0937605,0.0985186,0.109039,0.115247,0.12403,0.129887,0.165964,0.114893,0.11462,0.119193,0.00366973,0.0893355,0.0965188,0.0985215,0.115008,0.124336,0.133068,0.167147,-0.122628,-0.122628,-0.145492,0.00558885,-0.277107,-0.163466,-0.158161,-0.133565,-0.125387,-0.122945,-0.122457,-0.133681,-0.122992,-0.140787,0.00514959,-0.190973,-0.163466,-0.158161,-0.135424,-0.125104,-0.123533,-0.114147,0.409635,0.409635,0.273564,0.0344702,0.002567,0.0028792,0.00299645,0.406111,0.491392,0.492928,0.493118,0.406111,0.406111,0.301803,0.0348657,0.002567,0.0028792,0.00299645,0.409635,0.491392,0.49154,0.492957,0.375492,0.377846,0.360313,0.0167229,0.19509,0.223527,0.226023,0.37652,0.468441,0.469722,0.469826,0.381359,0.375492,0.372485,0.0172247,0.195185,0.223302,0.226371,0.379117,0.468492,0.468809,0.469826,-9999,-9999
200702,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.391,-5.805,2.565,-2.629,2.829,-4.391,0.0,-5.805,2.565,0.0,-2.629,2.829,0.0,208.368,161.608,0.59747,131.009,130.636,0.59747,-9999,-9999,220.013,220.013,0.0,-9999,-9999,201.886,201.886,0.0,-9999,-9999,2.416,2.416,0.0,99.565,99.565,0.0,0.074,0.074,0.0,3.733,3.733,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30.6822,0.713542,20.6059,0.0,17.021,-9999,43.4342,0.0,35.8778,-9999,2.0,3,26.6786,21.3214,0.0,0.0,0.238359,0.242674,0.0,0.0,-9999,-9999,-9999,-9999,0.237401,0.242674,0.0,0.0,-9999,-9999,-9999,-9999,0.259375,0.264576,0.0,0.0,0.00458066,0.00518388,0.237401,0.238056,0.238056,0.242095,0.280272,0.284962,0.295502,0.237401,0.238056,0.238359,0.242674,0.281759,0.287289,0.295502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.552293,0.560837,0.333887,0.343423,0.0,0.0,-9999,-9999,-9999,-9999,-0.173924,-0.175234,0.280696,0.278292,0.0,0.0,-9999,-9999,-9999,-9999,0.551688,0.560837,0.333635,0.343423,0.0,0.0,-9999,-9999,-9999,-9999,-0.175234,-0.175234,0.278292,0.278292,0.0,0.0,-9999,-9999,-9999,-9999,0.551688,0.551771,0.551771,0.558785,0.62096,0.62096,0.626125,0.551688,0.551771,0.552293,0.560837,0.62096,0.626125,0.628707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.175234,-0.175234,-0.175234,-0.173924,-0.173924,-0.135655,-0.135655,-0.175234,-0.175234,-0.175234,-0.173924,-0.173924,-0.135655,-0.135655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236132,0.236132,0.23324,0.0045289,0.193822,0.205237,0.219697,0.227783,0.242664,0.250087,0.291564,0.22707,0.226729,0.232222,0.00475284,0.187674,0.202592,0.20524,0.227214,0.242387,0.253898,0.290493,-0.00654254,-0.00654254,-0.0313356,0.00636328,-0.17252,-0.0468106,-0.0390951,-0.0238209,-0.0106716,-0.00654254,-0.00250285,-0.0239713,-0.0106716,-0.0271532,0.00574068,-0.0898749,-0.0468106,-0.0381836,-0.0239713,-0.0112296,-0.00654254,0.0124647,0.519354,0.519354,0.362696,0.0420876,0.0153076,0.0171694,0.0178685,0.514886,0.623009,0.624957,0.625198,0.514886,0.514886,0.394526,0.04262,0.0153076,0.0171694,0.0178685,0.519354,0.623009,0.623198,0.624993,0.466652,0.469013,0.449274,0.0190371,0.258943,0.293257,0.298001,0.466737,0.573139,0.574258,0.574359,0.469168,0.466652,0.463187,0.0196873,0.259077,0.293194,0.298001,0.469168,0.573523,0.573523,0.574359,-9999,-9999
200703,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.984,-3.953,2.133,-0.126,2.647,-1.984,0.0,-3.953,2.133,0.0,-0.126,2.647,0.0,297.789,164.983,0.531586,178.121,177.931,0.531586,-9999,-9999,236.423,236.423,0.0,-9999,-9999,223.411,223.411,0.0,-9999,-9999,3.075,3.075,0.0,99.466,99.466,0.0,0.448,0.448,0.0,4.027,4.027,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.6439,0.0,21.8988,0.0,18.5524,-9999,43.1152,0.0,36.5268,-9999,3.0,3,23.5161,24.4839,0.0,0.0,0.295178,0.294766,0.0,0.0,-9999,-9999,-9999,-9999,0.292936,0.294766,0.0,0.0,-9999,-9999,-9999,-9999,0.303743,0.30611,0.0,0.0,0.00195133,0.0026099,0.292936,0.294766,0.295178,0.296845,0.314924,0.317716,0.324707,0.288428,0.293936,0.295178,0.296182,0.317716,0.321672,0.324707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.702056,0.702974,0.0858956,0.0872116,0.0,0.0,-9999,-9999,-9999,-9999,-0.115671,-0.117395,0.304185,0.301336,0.0,0.0,-9999,-9999,-9999,-9999,0.699522,0.702974,0.0856674,0.0872116,0.0,0.0,-9999,-9999,-9999,-9999,-0.117491,-0.117395,0.301105,0.301336,0.0,0.0,-9999,-9999,-9999,-9999,0.667988,0.699522,0.702056,0.702974,0.725953,0.729254,0.747744,0.658022,0.699522,0.702056,0.703833,0.725953,0.747744,0.755567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.117491,-0.117395,-0.117395,-0.115671,-0.115671,-0.0834052,-0.0834052,-0.117491,-0.117395,-0.117395,-0.115671,-0.115671,-0.0834052,-0.0834052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.283778,0.283778,0.279654,0.00483132,0.235221,0.250302,0.265694,0.274024,0.29128,0.29871,0.339681,0.273162,0.272817,0.278467,0.0049533,0.229589,0.247781,0.250498,0.273307,0.291003,0.302512,0.338634,-0.0109888,-0.0109888,-0.0264554,0.00438621,-0.0986301,-0.0450747,-0.0347309,-0.0264754,-0.0198468,-0.0109888,0.0163774,-0.0348841,-0.0201185,-0.0252755,0.00414689,-0.0658484,-0.0488519,-0.0450708,-0.0270129,-0.0196289,-0.0109888,0.0295486,0.554331,0.554331,0.394509,0.0440629,0.0252783,0.0283528,0.0295073,0.549563,0.664967,0.667047,0.667304,0.549563,0.549563,0.426923,0.0446317,0.0252783,0.0283528,0.0295073,0.554331,0.664967,0.665169,0.667085,0.5423,0.54481,0.52345,0.0212901,0.309769,0.34961,0.355018,0.5423,0.662604,0.663741,0.663848,0.543342,0.5423,0.539061,0.0220643,0.309932,0.348782,0.355018,0.544813,0.663162,0.663162,0.663848,-9999,-9999
200704,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.239,4.268,2.726,9.435,4.047,7.239,0.0,4.268,2.726,0.0,9.435,4.047,0.0,389.09,194.191,0.466667,228.569,228.379,0.466667,-9999,-9999,268.894,268.894,0.0,-9999,-9999,266.001,266.001,0.0,-9999,-9999,7.063,7.063,0.0,99.102,99.102,0.0,0.218,0.218,0.0,3.622,3.622,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.5665,0.0,21.983,0.0,20.5539,-9999,45.4072,0.0,42.4554,-9999,3.0,3,20.4,27.6,0.0,0.0,0.280673,0.279579,0.0,0.0,-9999,-9999,-9999,-9999,0.278138,0.279579,0.0,0.0,-9999,-9999,-9999,-9999,0.286277,0.288087,0.0,0.0,0.00160896,0.00231601,0.275074,0.279133,0.280673,0.281717,0.295687,0.298028,0.302727,0.260212,0.279133,0.280673,0.281991,0.297117,0.300858,0.302727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.741388,0.739864,0.04638,0.0464953,0.0,0.0,-9999,-9999,-9999,-9999,-0.0785039,-0.0792669,0.343352,0.343058,0.0,0.0,-9999,-9999,-9999,-9999,0.737876,0.739864,0.0461909,0.0464953,0.0,0.0,-9999,-9999,-9999,-9999,-0.0801665,-0.0792669,0.340871,0.343058,0.0,0.0,-9999,-9999,-9999,-9999,0.686026,0.737876,0.739864,0.741759,0.752048,0.76793,0.781191,0.686026,0.737876,0.739864,0.741759,0.756211,0.778729,0.788364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0801665,-0.0792669,-0.0792669,-0.0785039,-0.0785039,-0.0494535,-0.0494535,-0.0801665,-0.0792669,-0.0792669,-0.0785039,-0.0785039,-0.0494535,-0.0494535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.492464,0.492464,0.482498,0.00555713,0.41999,0.453211,0.46961,0.475687,0.503727,0.509162,0.538071,0.475432,0.475165,0.480827,0.0050201,0.419553,0.452491,0.454704,0.475479,0.503302,0.511919,0.537353,0.212885,0.212885,0.194411,0.00498693,0.0934017,0.172362,0.184799,0.196299,0.207391,0.212885,0.236304,0.184678,0.197026,0.19455,0.00407595,0.1455,0.169899,0.173856,0.193363,0.207965,0.217265,0.236149,0.674855,0.674855,0.526374,0.0473637,0.106499,0.119452,0.124316,0.66905,0.809546,0.812077,0.812391,0.66905,0.66905,0.5577,0.0480618,0.106499,0.119452,0.124316,0.674855,0.809546,0.809791,0.812125,0.62068,0.623625,0.603345,0.023193,0.367653,0.414331,0.420326,0.623625,0.754648,0.755909,0.756034,0.630553,0.62068,0.62008,0.0240683,0.36785,0.412534,0.420326,0.626979,0.755218,0.755218,0.756034,-9999,-9999
200705,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.472,13.529,2.347,18.22,4.012,16.915,0.401882,14.235,1.864,0.544803,18.516,4.021,0.322581,456.413,232.896,0.607527,239.312,243.128,0.607527,-9999,-9999,321.646,326.371,0.401882,-9999,-9999,335.195,342.169,0.401882,-9999,-9999,11.709,11.767,0.401882,98.394,98.342,0.322581,0.445,0.445,0.0,4.013,4.069,0.322581,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,28.6373,0.401882,29.5155,0.401882,29.3638,0.587858,53.3914,0.40121,53.117,0.685912,1.0,2,17.8065,30.1935,13.3226,23.6129,0.208763,0.206343,0.397177,0.395833,0.0224666,0.0224716,0.0237568,0.0242212,0.207046,0.206343,0.395833,0.395833,0.0221351,0.0224716,0.0234435,0.0242212,0.21527,0.216853,0.395817,0.395077,0.00126902,0.00233359,0.206343,0.208431,0.20935,0.212379,0.223344,0.223876,0.226276,0.203936,0.207046,0.208658,0.211872,0.223699,0.225123,0.226681,0.395833,0.397177,0.395833,0.399866,0.393817,0.393817,0.393817,0.389113,0.395833,0.396505,0.399866,0.391129,0.393817,0.395161,0.831676,0.826026,0.274683,0.279858,0.543011,0.543011,0.0396283,0.0393456,0.0428839,0.0429941,-0.164916,-0.165438,0.595069,0.595294,0.316337,0.314256,0.0254347,0.025584,0.0277589,0.0279968,0.828647,0.826026,0.276435,0.279858,0.543011,0.543011,0.0390506,0.0393456,0.0423506,0.0429941,-0.165785,-0.165438,0.593802,0.595294,0.314256,0.314256,0.0250559,0.025584,0.0274122,0.0279968,0.801843,0.826026,0.828647,0.834252,0.84545,0.858805,0.868265,0.801843,0.826026,0.828647,0.833063,0.84545,0.860691,0.87217,0.541113,0.543011,0.543011,0.541113,0.543011,0.541113,0.541113,0.541113,0.543011,0.543011,0.541113,0.543011,0.541113,0.543011,-0.166725,-0.16567,-0.164916,-0.163398,-0.158539,-0.143432,-0.140643,-0.165963,-0.165438,-0.164008,-0.162739,-0.157936,-0.142698,-0.14057,0.320499,0.317378,0.316337,0.322581,0.312175,0.312175,0.308012,0.314256,0.314256,0.320499,0.315297,0.312175,0.308012,0.308012,0.880256,0.880256,0.88154,0.00366672,0.862701,0.865524,0.865741,0.871312,0.903854,0.907041,0.908788,0.865686,0.865655,0.880163,0.00279231,0.862967,0.865602,0.865732,0.871904,0.901239,0.903908,0.908205,0.673913,0.673913,0.664687,0.00305661,0.611905,0.653455,0.655918,0.658665,0.680038,0.682519,0.686808,0.656271,0.658609,0.664894,0.00199715,0.64736,0.653303,0.65387,0.658868,0.67754,0.681652,0.684574,1.09167,1.09167,0.913496,0.038838,0.512901,0.562651,0.57328,1.03335,1.08231,1.10538,1.16775,1.07582,1.07582,0.915532,0.0372853,0.508863,0.565535,0.587275,1.03197,1.04792,1.08231,1.16688,0.89327,0.88824,0.824496,0.0172637,0.616752,0.673567,0.688655,0.86885,0.89327,0.900005,0.952507,0.889575,0.873412,0.823543,0.0163258,0.614752,0.680562,0.696042,0.867507,0.881333,0.900005,0.952507,-9999,-9999
200706,24.089,1.0,20.341,2.478,1.0,26.144,4.2,1.0,25.064,22.336,2.457,26.56,4.006,24.089,1.0,20.341,2.478,1.0,26.144,4.2,1.0,486.028,266.557,1.0,269.766,266.557,1.0,371.473,1.0,370.523,371.473,1.0,403.575,1.0,399.305,403.575,1.0,18.387,1.0,20.956,18.387,1.0,98.467,98.358,0.999306,0.16,0.16,0.000694444,4.07,3.988,0.996528,0.285356348404,0.997916666667,129.884725906,1.0,551.874986806,1.0,58.3857958826,1.0,449.756477083,1.0,338.72,1.0,22.971,1.0,19.1,1.0,25.0687,1.0,52.9658,1.0,52.6936,0.557676,52.3916,1.0,52.1224,0.511789,1.0,1,17.0,31.0,16.9667,31.0,-0.337997,-0.349508,0.952083,0.950694,0.0194419,0.019289,0.0309662,0.0297482,-0.331612,-0.348939,0.950694,0.950694,0.0194416,0.0192897,0.030966,0.0297486,-0.352791,-0.354704,0.951563,0.949653,0.00468966,0.0049744,-0.393885,-0.379817,-0.366766,-0.340307,-0.335707,-0.331612,-0.33056,-0.442113,-0.376906,-0.366116,-0.346014,-0.336173,-0.331612,-0.331162,0.941667,0.942361,0.95,0.954167,0.951389,0.950694,0.951389,0.930556,0.941667,0.95,0.969444,0.952083,0.950694,0.951389,1.54902,1.5276,0.432952,0.444735,0.917647,0.921569,0.0287722,0.0288612,0.0521611,0.0490455,-1.35378,-1.35922,1.57078,1.55836,0.970968,0.966667,0.0243391,0.0240351,0.0279069,0.0268489,1.55383,1.5276,0.435003,0.444735,0.921569,0.921569,0.0288524,0.0288612,0.0522054,0.0490455,-1.3469,-1.35837,1.57374,1.5576,0.966667,0.966667,0.0243101,0.0240363,0.0278816,0.0268499,1.43656,1.46576,1.485,1.53018,1.54961,1.55278,1.55812,1.32625,1.47302,1.48526,1.52998,1.54961,1.55233,1.56363,0.917647,0.917647,0.95098,0.919608,0.919608,0.919608,0.917647,0.915686,0.915686,0.921569,0.921569,0.919608,0.919608,0.921569,-1.3775,-1.37053,-1.36283,-1.35675,-1.34661,-1.34322,-1.3417,-1.38697,-1.37083,-1.36408,-1.35701,-1.35033,-1.3469,-1.34265,0.952688,0.955914,0.965591,0.973118,0.966667,0.967742,0.978495,0.93871,0.955914,0.964516,0.973118,0.969892,0.966667,0.978495,1.73214,1.73214,1.70799,0.00572022,1.63829,1.65821,1.68202,1.71907,1.73214,1.7332,1.76589,1.73057,1.73809,1.70282,0.00539133,1.6477,1.65731,1.67359,1.71722,1.73029,1.73214,1.73791,2.08108,2.08108,2.0627,0.00344436,2.01404,2.04579,2.04696,2.06282,2.07874,2.08108,2.09755,2.06679,2.0697,2.05561,0.00405825,2.00341,2.01983,2.04382,2.05757,2.06933,2.07804,2.09751,2.53323,2.53335,2.4497,0.0274718,2.11469,2.13765,2.36002,2.45062,2.56944,2.58952,2.68508,2.30322,2.30322,2.30217,0.0421493,1.76731,2.02255,2.0458,2.30675,2.488,2.52363,2.73102,2.35061,2.36759,2.34676,0.0146208,2.1622,2.24161,2.2783,2.33691,2.41713,2.43331,2.50469,2.15616,2.07322,2.16445,0.0138547,2.06646,2.07315,2.07631,2.15872,2.21876,2.2297,2.33451,-9999,-9999
