TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,27.355,26.368,0.498,28.342,1.129,27.355,0.0,26.368,0.498,0.0,28.342,1.129,0.0,367.465,-9999,-9999,184.122,184.122,0.0,-9999,-9999,407.779,407.779,0.0,-9999,-9999,468.136,468.136,0.0,-9999,-9999,7.546,7.546,0.0,99.776,99.776,0.0,0.454,0.454,0.0,1.948,1.948,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,89.5882,0.0,-9999,-9999,-9999,-9999,-9999,47.9071,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.81644,-2.81644,0.0,0.0,-9999,-9999,-9999,-9999,-2.74898,-2.81644,0.0,0.0,-9999,-9999,-9999,-9999,-2.55886,-2.67954,0.0,0.0,0.0389695,0.0250663,-2.84455,-2.81644,-2.80032,-2.63205,-2.44006,-2.25379,-2.00634,-2.84455,-2.81644,-2.81644,-2.74898,-2.54542,-2.49975,-2.42541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58453,2.58453,0.965279,0.965279,0.0,0.0,-9999,-9999,-9999,-9999,-8.01263,-8.01263,3.31893,3.31893,0.0,0.0,-9999,-9999,-9999,-9999,2.93941,2.58453,1.2187,0.965279,0.0,0.0,-9999,-9999,-9999,-9999,-8.2375,-8.01263,3.98526,3.31893,0.0,0.0,-9999,-9999,-9999,-9999,2.15652,2.50229,2.55478,2.84146,3.06084,3.33267,3.35435,2.15652,2.4115,2.53778,2.58453,2.84146,2.93941,3.35435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26012,-8.26012,-8.2375,-8.01263,-7.22926,-7.22926,-7.18571,-8.26012,-8.2375,-8.2375,-8.01263,-7.28268,-7.22926,-7.22926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74657,1.6887,1.57518,0.023459,1.37578,1.37578,1.46572,1.49886,1.71479,1.72449,1.7398,1.46341,1.47513,1.48849,0.0275421,1.28104,1.28104,1.3684,1.46572,1.6887,1.71978,1.73931,4.50513,4.50513,4.25472,0.0341915,3.9073,4.11392,4.16522,4.23156,4.34685,4.50513,4.55121,4.1676,4.22411,4.04734,0.0582393,3.28023,3.53103,3.9073,4.16139,4.30653,4.35184,4.52202,0.73966,0.745552,0.741789,0.00336173,0.731888,0.739358,0.739372,0.73966,0.75126,0.753686,0.754989,0.739363,0.754985,0.711453,0.0110195,0.559461,0.596904,0.664653,0.739382,0.75126,0.754986,0.773797,3.55161,3.54536,3.54283,0.00226713,3.53639,3.54129,3.5413,3.54144,3.54916,3.55069,3.55164,3.53693,3.55163,3.5218,0.0076101,3.41669,3.44477,3.49093,3.5413,3.54916,3.55163,3.56408,-9999,-9999
20070102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.767,25.923,0.229,27.612,0.849,26.767,0.0,25.923,0.229,0.0,27.612,0.849,0.0,367.853,-9999,-9999,182.223,182.223,0.0,-9999,-9999,406.615,406.615,0.0,-9999,-9999,466.777,466.777,0.0,-9999,-9999,4.862,4.862,0.0,99.731,99.731,0.0,3.535,3.535,0.0,2.257,2.257,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,78.7893,0.0,-9999,-9999,-9999,-9999,-9999,34.2971,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.31148,-2.31148,0.0,0.0,-9999,-9999,-9999,-9999,-2.17848,-2.31148,0.0,0.0,-9999,-9999,-9999,-9999,-2.15162,-2.20096,0.0,0.0,0.0244171,0.0187083,-2.37996,-2.31148,-2.28955,-2.17848,-2.0681,-2.03109,-1.84474,-2.37996,-2.31689,-2.31148,-2.19476,-2.13245,-2.0681,-2.03109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65649,2.65649,0.949184,0.949184,0.0,0.0,-9999,-9999,-9999,-9999,-7.11139,-7.11139,3.19668,3.19668,0.0,0.0,-9999,-9999,-9999,-9999,3.10641,2.65649,1.2826,0.949184,0.0,0.0,-9999,-9999,-9999,-9999,-7.30498,-7.11139,3.87166,3.19668,0.0,0.0,-9999,-9999,-9999,-9999,2.18438,2.49428,2.56619,2.80838,3.09037,3.10641,3.33113,2.18438,2.49428,2.56619,2.65649,3.10641,3.12466,3.33113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.35719,-7.35719,-7.30498,-7.11139,-6.53317,-6.48012,-6.3927,-7.35719,-7.30498,-7.30498,-7.11139,-6.67605,-6.53317,-6.48012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69359,1.66368,1.54187,0.0231753,1.3457,1.3457,1.43585,1.45952,1.68578,1.68872,1.6924,1.4477,1.43568,1.45622,0.0270008,1.25303,1.25303,1.33848,1.43587,1.66368,1.68735,1.6923,3.97516,3.97516,3.74283,0.0346091,3.40004,3.4823,3.61406,3.75349,3.94221,3.97516,4.04674,3.64693,3.61416,3.60784,0.0446309,3.08377,3.25236,3.40215,3.62382,3.82386,3.94378,3.98247,0.707098,0.71273,0.709133,0.00321373,0.699668,0.706808,0.706822,0.707098,0.718187,0.720506,0.721751,0.706814,0.721748,0.680132,0.0105344,0.534831,0.570626,0.635393,0.706831,0.718187,0.721749,0.739732,3.7156,3.70898,3.70629,0.00240823,3.69949,3.70467,3.70468,3.70483,3.713,3.71461,3.71563,3.70004,3.71563,3.6839,0.00809968,3.572,3.60203,3.65119,3.70469,3.713,3.71563,3.7288,-9999,-9999
20070103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.593,25.926,0.393,27.26,0.68,26.593,0.0,25.926,0.393,0.0,27.26,0.68,0.0,368.274,-9999,-9999,194.944,194.944,0.0,-9999,-9999,403.715,403.715,0.0,-9999,-9999,463.393,463.393,0.0,-9999,-9999,4.46,4.46,0.0,99.758,99.758,0.0,5.7,5.7,0.0,2.501,2.501,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,94.472,0.0,-9999,-9999,-9999,-9999,-9999,46.0127,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.87624,-2.87624,0.0,0.0,-9999,-9999,-9999,-9999,-2.51848,-2.87624,0.0,0.0,-9999,-9999,-9999,-9999,-2.49357,-2.65039,0.0,0.0,0.0499856,0.029059,-2.9032,-2.87624,-2.72543,-2.5268,-2.41212,-2.23633,-1.67481,-2.9032,-2.87624,-2.86844,-2.62935,-2.51848,-2.50251,-2.41212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61485,2.61485,0.999963,0.999963,0.0,0.0,-9999,-9999,-9999,-9999,-8.15821,-8.15821,3.62506,3.62506,0.0,0.0,-9999,-9999,-9999,-9999,3.21654,2.61485,1.28233,0.999963,0.0,0.0,-9999,-9999,-9999,-9999,-8.07039,-8.15821,4.01885,3.62506,0.0,0.0,-9999,-9999,-9999,-9999,2.56289,2.61485,2.63167,2.90224,3.27764,3.42316,3.78019,2.56289,2.61485,2.6299,2.79534,3.20051,3.21654,3.42152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15821,-8.15821,-8.15821,-8.07039,-7.77455,-7.10365,-7.00577,-8.15821,-8.15821,-8.15821,-8.07039,-7.88281,-7.79353,-7.77455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67782,1.65625,1.53197,0.0231033,1.33676,1.33676,1.42437,1.44781,1.67716,1.67801,1.67827,1.44303,1.42394,1.44662,0.0268467,1.2447,1.2447,1.32958,1.42443,1.65625,1.67771,1.67829,4.53248,4.53248,4.18236,0.0461846,3.74887,3.83114,3.9429,4.21652,4.40335,4.53248,4.54666,4.16846,3.94242,3.94018,0.0716943,2.91832,3.48103,3.70503,3.94355,4.32318,4.40394,4.53248,0.697391,0.702946,0.699398,0.00316961,0.690063,0.697106,0.697119,0.697391,0.708328,0.710615,0.711844,0.697111,0.71184,0.670796,0.0103898,0.52749,0.562793,0.626671,0.697129,0.708328,0.711841,0.729577,3.88588,3.87931,3.87665,0.00239137,3.86993,3.87505,3.87506,3.87519,3.8833,3.88491,3.8859,3.87045,3.8859,3.85439,0.00804876,3.74324,3.77307,3.82198,3.87507,3.8833,3.8859,3.89897,-9999,-9999
20070104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.984,25.432,0.153,26.536,0.541,25.984,0.0,25.432,0.153,0.0,26.536,0.541,0.0,368.727,-9999,-9999,178.817,178.817,0.0,-9999,-9999,406.783,406.783,0.0,-9999,-9999,466.974,466.974,0.0,-9999,-9999,2.667,2.667,0.0,99.758,99.758,0.0,6.716,6.716,0.0,1.955,1.955,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,89.5882,0.0,-9999,-9999,-9999,-9999,-9999,47.9071,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.81644,-2.81644,0.0,0.0,-9999,-9999,-9999,-9999,-2.74898,-2.81644,0.0,0.0,-9999,-9999,-9999,-9999,-2.55886,-2.67954,0.0,0.0,0.0389695,0.0250663,-2.84455,-2.81644,-2.80032,-2.63205,-2.44006,-2.25379,-2.00634,-2.84455,-2.81644,-2.81644,-2.74898,-2.54542,-2.49975,-2.42541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.58453,2.58453,0.965279,0.965279,0.0,0.0,-9999,-9999,-9999,-9999,-8.01263,-8.01263,3.31893,3.31893,0.0,0.0,-9999,-9999,-9999,-9999,2.93941,2.58453,1.2187,0.965279,0.0,0.0,-9999,-9999,-9999,-9999,-8.2375,-8.01263,3.98526,3.31893,0.0,0.0,-9999,-9999,-9999,-9999,2.15652,2.50229,2.55478,2.84146,3.06084,3.33267,3.35435,2.15652,2.4115,2.53778,2.58453,2.84146,2.93941,3.35435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.26012,-8.26012,-8.2375,-8.01263,-7.22926,-7.22926,-7.18571,-8.26012,-8.2375,-8.2375,-8.01263,-7.28268,-7.22926,-7.22926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62433,1.63027,1.49785,0.0228897,1.30592,1.30592,1.38513,1.4266,1.63027,1.64207,1.64715,1.4266,1.38386,1.41357,0.0263414,1.21598,1.21598,1.2989,1.3853,1.63017,1.63058,1.64428,4.4467,4.4467,4.1774,0.0342768,3.83744,4.00429,4.07949,4.15687,4.2792,4.4467,4.48276,4.13079,4.13284,3.97243,0.0574084,3.21518,3.46597,3.83744,4.06121,4.22048,4.27633,4.4467,0.665328,0.670627,0.667243,0.00302389,0.658337,0.665056,0.665068,0.665328,0.675762,0.677944,0.679116,0.665061,0.679113,0.639955,0.0099121,0.503238,0.536918,0.597859,0.665077,0.675762,0.679113,0.696034,3.66635,3.65972,3.65703,0.0024084,3.65022,3.65541,3.65542,3.65557,3.66375,3.66536,3.66637,3.65077,3.66637,3.63464,0.00809842,3.52275,3.55277,3.60192,3.65542,3.66375,3.66637,3.67955,-9999,-9999
20070105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.767,25.147,0.178,26.387,0.705,25.767,0.0,25.147,0.178,0.0,26.387,0.705,0.0,369.21,-9999,-9999,178.446,178.446,0.0,-9999,-9999,404.122,404.122,0.0,-9999,-9999,463.867,463.867,0.0,-9999,-9999,2.714,2.714,0.0,99.705,99.705,0.0,7.136,7.136,0.0,1.684,1.684,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,78.7893,0.0,-9999,-9999,-9999,-9999,-9999,34.2971,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.31148,-2.31148,0.0,0.0,-9999,-9999,-9999,-9999,-2.17848,-2.31148,0.0,0.0,-9999,-9999,-9999,-9999,-2.15162,-2.20096,0.0,0.0,0.0244171,0.0187083,-2.37996,-2.31148,-2.28955,-2.17848,-2.0681,-2.03109,-1.84474,-2.37996,-2.31689,-2.31148,-2.19476,-2.13245,-2.0681,-2.03109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.65649,2.65649,0.949184,0.949184,0.0,0.0,-9999,-9999,-9999,-9999,-7.11139,-7.11139,3.19668,3.19668,0.0,0.0,-9999,-9999,-9999,-9999,3.10641,2.65649,1.2826,0.949184,0.0,0.0,-9999,-9999,-9999,-9999,-7.30498,-7.11139,3.87166,3.19668,0.0,0.0,-9999,-9999,-9999,-9999,2.18438,2.49428,2.56619,2.80838,3.09037,3.10641,3.33113,2.18438,2.49428,2.56619,2.65649,3.10641,3.12466,3.33113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.35719,-7.35719,-7.30498,-7.11139,-6.53317,-6.48012,-6.3927,-7.35719,-7.30498,-7.30498,-7.11139,-6.67605,-6.53317,-6.48012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60576,1.62098,1.48582,0.022826,1.29504,1.29504,1.37139,1.42068,1.62098,1.62935,1.63647,1.42068,1.36985,1.40192,0.026172,1.20585,1.20585,1.28808,1.3716,1.61337,1.62098,1.63242,3.93246,3.93246,3.68678,0.0344869,3.34938,3.43164,3.55008,3.6955,3.89289,3.93246,3.99244,3.61991,3.54833,3.55355,0.0440262,3.0366,3.20519,3.35498,3.55757,3.75073,3.89289,3.93246,0.654476,0.659689,0.65636,0.00297457,0.647599,0.654208,0.654221,0.654476,0.66474,0.666886,0.668039,0.654213,0.668036,0.629518,0.00975043,0.49503,0.528161,0.588107,0.65423,0.66474,0.668037,0.684682,3.65556,3.64897,3.6463,0.00239559,3.63953,3.64468,3.64469,3.64484,3.65298,3.65458,3.65559,3.64007,3.65559,3.62402,0.00805572,3.51273,3.54259,3.59148,3.6447,3.65298,3.65559,3.6687,-9999,-9999
20070106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.239,25.093,0.433,27.385,1.26,26.239,0.0,25.093,0.433,0.0,27.385,1.26,0.0,369.725,-9999,-9999,191.371,191.371,0.0,-9999,-9999,397.64,397.64,0.0,-9999,-9999,456.301,456.301,0.0,-9999,-9999,4.647,4.647,0.0,99.738,99.738,0.0,2.645,2.645,0.0,1.938,1.938,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,94.472,0.0,-9999,-9999,-9999,-9999,-9999,46.0127,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,24,24,0,0,-2.87624,-2.87624,0.0,0.0,-9999,-9999,-9999,-9999,-2.51848,-2.87624,0.0,0.0,-9999,-9999,-9999,-9999,-2.49357,-2.65039,0.0,0.0,0.0499856,0.029059,-2.9032,-2.87624,-2.72543,-2.5268,-2.41212,-2.23633,-1.67481,-2.9032,-2.87624,-2.86844,-2.62935,-2.51848,-2.50251,-2.41212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61485,2.61485,0.999963,0.999963,0.0,0.0,-9999,-9999,-9999,-9999,-8.15821,-8.15821,3.62506,3.62506,0.0,0.0,-9999,-9999,-9999,-9999,3.21654,2.61485,1.28233,0.999963,0.0,0.0,-9999,-9999,-9999,-9999,-8.07039,-8.15821,4.01885,3.62506,0.0,0.0,-9999,-9999,-9999,-9999,2.56289,2.61485,2.63167,2.90224,3.27764,3.42316,3.78019,2.56289,2.61485,2.6299,2.79534,3.20051,3.21654,3.42152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.15821,-8.15821,-8.15821,-8.07039,-7.77455,-7.10365,-7.00577,-8.15821,-8.15821,-8.15821,-8.07039,-7.88281,-7.79353,-7.77455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64838,1.64109,1.5126,0.0229645,1.31923,1.31923,1.40243,1.43331,1.6515,1.65746,1.65979,1.43331,1.40158,1.42787,0.0265561,1.22838,1.22838,1.31215,1.40254,1.64109,1.65171,1.6585,4.51733,4.51733,4.16299,0.0461057,3.73135,3.81361,3.92101,4.19849,4.37392,4.51733,4.5292,4.15873,3.92005,3.92144,0.0714726,2.902,3.46471,3.68871,3.92232,4.30385,4.37895,4.51733,0.680671,0.686093,0.68263,0.00309362,0.673519,0.680393,0.680406,0.680671,0.691346,0.693578,0.694777,0.680398,0.694774,0.654714,0.0101407,0.514843,0.5493,0.611646,0.680415,0.691346,0.694775,0.712086,3.82848,3.82194,3.81929,0.00238012,3.8126,3.8177,3.81771,3.81784,3.82591,3.82751,3.8285,3.81311,3.8285,3.79714,0.00800926,3.68653,3.71621,3.76486,3.81771,3.82591,3.8285,3.84151,-9999,-9999
