TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.057,4.921,1.597,7.714,2.047,6.057,0.0,4.921,1.597,0.0,7.714,2.047,0.0,161.094,-9999,-9999,75.38,75.38,0.0,-9999,-9999,264.397,264.397,0.0,-9999,-9999,304.379,304.379,0.0,-9999,-9999,1.825,1.825,0.0,100.079,100.079,0.0,0.728,0.728,0.0,1.899,1.899,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.9582,0.0,-9999,-9999,78.5506,0.0,-9999,-9999,-9999,-9999,28.5161,19.4839,0.0,0.0,-1.5713,-1.73506,0.0,0.0,-9999,-9999,-9999,-9999,-1.52109,-1.73506,0.0,0.0,-9999,-9999,-9999,-9999,-1.50522,-1.70302,0.0,0.0,0.0514111,0.0476338,-2.05455,-1.92788,-1.78205,-1.50745,-1.21732,-1.2066,-1.03415,-2.0921,-2.04941,-1.88679,-1.774,-1.52109,-1.26065,-1.18067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99924,1.73347,4.15946,4.0449,0.0,0.0,-9999,-9999,-9999,-9999,-6.65585,-6.65585,1.20115,1.20115,0.0,0.0,-9999,-9999,-9999,-9999,2.08075,1.73347,4.20252,4.0449,0.0,0.0,-9999,-9999,-9999,-9999,-6.65585,-6.65585,1.20115,1.20115,0.0,0.0,-9999,-9999,-9999,-9999,1.21521,1.48732,1.6573,2.1722,2.5622,2.57955,2.86723,1.15428,1.22354,1.48732,1.67029,2.08075,2.49185,2.62758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.78888,-6.65585,-6.65585,-6.65585,-6.63895,-6.63895,-6.63895,-6.71054,-6.65585,-6.65585,-6.65585,-6.65585,-6.65049,-6.63895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.37071,2.37071,2.49048,0.0616829,1.82847,1.93607,2.35851,2.52851,2.61474,2.85471,3.13828,2.98135,2.75514,2.59659,0.052421,1.90937,2.33864,2.38113,2.58794,2.84106,2.96675,3.02929,4.10576,4.10576,4.1935,0.0555388,3.62953,3.79616,3.97852,4.21659,4.4019,4.46537,4.63292,4.22929,4.27623,4.10181,0.0506357,3.54677,3.71981,3.94719,4.097,4.26199,4.33394,4.48396,0.531998,0.531998,1.4753,0.168616,0.519616,0.521989,0.524929,1.02847,2.86439,2.92854,2.97998,2.92854,2.86637,2.14431,0.175731,0.519702,0.531816,0.569027,2.86661,2.97998,2.98058,3.04992,2.1672,2.16874,2.30403,0.0618085,1.73277,1.83495,2.16657,2.16874,2.58717,2.66528,2.72579,2.63934,2.57407,2.44652,0.0543851,1.73277,2.16657,2.1672,2.58694,2.66545,2.6657,2.67816,-9999,-9999
200002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.066,6.449,2.004,10.014,2.739,8.066,0.0,6.449,2.004,0.0,10.014,2.739,0.0,224.703,-9999,-9999,118.728,118.728,0.0,-9999,-9999,270.686,270.686,0.0,-9999,-9999,312.034,312.034,0.0,-9999,-9999,2.696,2.696,0.0,100.132,100.132,0.0,0.771,0.771,0.0,1.893,1.893,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,52.0108,0.0,-9999,-9999,78.4911,0.0,-9999,-9999,-9999,-9999,26.2759,21.7241,0.0,0.0,-1.56752,-1.73608,0.0,0.0,-9999,-9999,-9999,-9999,-1.51399,-1.73608,0.0,0.0,-9999,-9999,-9999,-9999,-1.49762,-1.69768,0.0,0.0,0.0518565,0.0478299,-2.04633,-1.92291,-1.77731,-1.50316,-1.20331,-1.19189,-1.02413,-2.08365,-2.04092,-1.88508,-1.77423,-1.51399,-1.25047,-1.1733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.59365,2.29639,3.68911,3.59215,0.0,0.0,-9999,-9999,-9999,-9999,-6.46794,-6.46794,1.39322,1.39322,0.0,0.0,-9999,-9999,-9999,-9999,2.68808,2.29639,3.72861,3.59215,0.0,0.0,-9999,-9999,-9999,-9999,-6.46794,-6.46794,1.39322,1.39322,0.0,0.0,-9999,-9999,-9999,-9999,1.76582,2.0339,2.22387,2.80022,3.20582,3.23664,3.55073,1.69915,1.77538,2.0339,2.27877,2.68808,3.12907,3.28752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.65172,-6.48516,-6.46794,-6.46794,-6.45423,-6.45277,-6.41349,-6.57203,-6.48618,-6.48516,-6.46794,-6.46794,-6.46716,-6.45277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61561,2.61561,2.75784,0.0693024,2.01391,2.12866,2.60331,2.82572,2.91362,3.16116,3.47811,3.31681,3.05502,2.89176,0.0583093,2.10605,2.6153,2.68452,2.86899,3.17238,3.28801,3.35733,4.35169,4.35169,4.45552,0.0593941,3.80901,4.01373,4.30314,4.52245,4.64965,4.70059,4.86849,4.51968,4.56901,4.38938,0.0508121,3.80931,4.00824,4.26495,4.38139,4.5575,4.6219,4.73208,0.709023,0.709023,1.6351,0.163849,0.69252,0.695683,0.699601,1.30373,2.96775,3.03421,3.08751,3.03421,2.9698,2.27911,0.170069,0.692636,0.70878,0.710069,2.97005,3.08751,3.08813,3.15998,2.89469,2.89942,3.03222,0.0730847,2.3152,2.47225,2.89201,2.89942,3.37177,3.45094,3.53573,3.42177,3.35717,3.20348,0.0656084,2.3152,2.89201,2.89469,3.3715,3.45114,3.46333,3.53573,-9999,-9999
200003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.745,9.034,1.724,12.385,2.682,10.745,0.0,9.034,1.724,0.0,12.385,2.682,0.0,313.01,-9999,-9999,162.334,162.334,0.0,-9999,-9999,289.288,289.288,0.0,-9999,-9999,334.675,334.675,0.0,-9999,-9999,3.111,3.111,0.0,99.822,99.822,0.0,2.711,2.711,0.0,2.417,2.417,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.9582,0.0,-9999,-9999,78.5506,0.0,-9999,-9999,-9999,-9999,23.4839,24.5161,0.0,0.0,-1.5713,-1.73506,0.0,0.0,-9999,-9999,-9999,-9999,-1.52109,-1.73506,0.0,0.0,-9999,-9999,-9999,-9999,-1.50522,-1.70302,0.0,0.0,0.0514111,0.0476338,-2.05455,-1.92788,-1.78205,-1.50745,-1.21732,-1.2066,-1.03415,-2.0921,-2.04941,-1.88679,-1.774,-1.52109,-1.26065,-1.18067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.43791,3.11487,2.78064,2.75014,0.0,0.0,-9999,-9999,-9999,-9999,-6.25218,-6.25218,1.68223,1.68223,0.0,0.0,-9999,-9999,-9999,-9999,3.53685,3.11487,2.80578,2.75014,0.0,0.0,-9999,-9999,-9999,-9999,-6.25218,-6.25218,1.68223,1.68223,0.0,0.0,-9999,-9999,-9999,-9999,2.57156,2.8156,3.02205,3.663,3.91473,4.12642,4.46017,2.49229,2.58171,2.8156,3.11487,3.53685,3.83085,4.18481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.45611,-6.32895,-6.25218,-6.25218,-6.21882,-6.21293,-5.97409,-6.42885,-6.33392,-6.32895,-6.25218,-6.25218,-6.24259,-6.21293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.94759,2.94759,3.12144,0.0799805,2.26494,2.38903,2.93528,3.15877,3.33714,3.61503,3.94037,3.77447,3.4631,3.29523,0.0670926,2.37261,2.94731,3.08641,3.31425,3.62566,3.72501,3.80356,4.68265,4.68265,4.82446,0.0661869,4.06001,4.27581,4.68237,4.9194,5.00455,5.03968,5.20779,4.93042,4.9842,4.80045,0.0523697,4.17212,4.37597,4.6025,4.83323,5.00004,5.02631,5.06672,0.986314,0.986314,1.8711,0.15545,0.963358,0.967758,0.973208,1.54664,3.10173,3.17065,3.22634,3.17065,3.10334,2.46929,0.159669,0.963358,0.973208,0.986594,3.1036,3.22634,3.22699,3.30207,3.5148,3.52241,3.65217,0.0827569,2.81171,3.017,3.50985,3.52241,4.038,4.11807,4.22831,4.08614,4.02216,3.84742,0.0754927,2.81171,3.50985,3.5148,4.0377,4.11829,4.13579,4.22831,-9999,-9999
200004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.825,12.828,1.448,16.3,2.587,14.817,0.00625,12.808,1.421,0.0157895,16.3,2.587,0.0,399.212,-9999,-9999,208.593,208.593,0.00694444,-9999,-9999,312.519,312.519,0.0,-9999,-9999,362.951,363.164,0.00625,-9999,-9999,4.672,4.653,0.00625,99.025,99.025,0.0,3.125,3.125,0.0,2.528,2.528,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,51.9759,0.0,-9999,-9999,78.5057,0.0,-9999,-9999,-9999,-9999,20.5,27.5,0.0,0.0,-1.56555,-1.73747,0.0,0.0,-9999,-9999,-9999,-9999,-1.51373,-1.73747,0.0,0.0,-9999,-9999,-9999,-9999,-1.5028,-1.70451,0.0,0.0,0.0521573,0.0484352,-2.06115,-1.92386,-1.79094,-1.50068,-1.20943,-1.19928,-1.02965,-2.09858,-2.05591,-1.89596,-1.77434,-1.51373,-1.25487,-1.17717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.299,3.93378,1.32181,1.40652,0.0,0.0,-9999,-9999,-9999,-9999,-5.8375,-5.85402,2.16571,2.1201,0.0,0.0,-9999,-9999,-9999,-9999,4.39675,3.93378,1.35694,1.40652,0.0,0.0,-9999,-9999,-9999,-9999,-5.82435,-5.85402,2.2044,2.1201,0.0,0.0,-9999,-9999,-9999,-9999,3.32576,3.57387,3.81075,4.19627,4.64015,4.85948,5.03352,3.32293,3.33762,3.57387,3.92038,4.28672,4.44557,4.86424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.00577,-5.94512,-5.85402,-5.82435,-5.47209,-5.47209,-5.15805,-6.00577,-5.98902,-5.94512,-5.85402,-5.8375,-5.67906,-5.47209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.46706,3.46706,3.69466,0.0976814,2.6566,2.79402,3.46041,3.66825,4.10555,4.34808,4.66935,4.50095,4.10719,3.93875,0.0828865,2.78952,3.46307,3.64773,4.01584,4.34974,4.41413,4.50724,5.20453,5.20453,5.39917,0.0787498,4.45408,4.68998,5.20453,5.5201,5.56314,5.61929,5.84652,5.55915,5.62092,5.44154,0.0589803,4.58525,5.17195,5.33692,5.51651,5.56166,5.72307,5.74974,1.58584,1.58584,2.32815,0.13579,1.54893,1.55601,1.56477,1.97488,3.28904,3.36213,3.42187,3.36213,3.29075,2.80469,0.13296,1.54893,1.56477,1.58629,3.29102,3.42118,3.42187,3.50148,4.12145,4.13191,4.25261,0.0919257,3.25725,3.55044,4.11423,4.13191,4.68981,4.76385,4.9061,4.73655,4.67269,4.47186,0.0850337,3.25725,4.11423,4.12145,4.68948,4.77157,4.79412,4.9061,-9999,-9999
200005,18.625,0.997312,15.906,1.39,1.0,20.257,2.974,0.995588,19.523,16.921,1.608,21.104,2.847,18.635,0.997312,15.906,1.39,1.0,20.273,2.98,0.995588,460.754,238.918,0.990591,263.737,243.317,0.990591,-9999,-9999,327.497,327.497,0.0,392.458,0.987903,381.182,392.267,0.987903,5.873,0.997312,7.428,5.892,0.997312,99.596,99.568,0.643817,0.835,0.516,1.0,1.795,1.881,0.221102,-9999,-9999,-9999,-9999,447.169586239,0.993279569892,-9999,-9999,-9999,-9999,-9999,-9999,19.939,-9999,-9999,1.0,-9999,-9999,31.632,-9999,1.0,-9999,-9999,1.0,53.4273,0.584005,-9999,0.736778,80.4974,0.580645,-9999,1.10114,-9999,-9999,18.0968,29.9032,13.0645,23.3548,-1.17463,-1.41713,0.534946,0.535618,0.0792429,0.08333,0.288258,0.38202,-1.11132,-1.41882,0.534946,0.535618,0.0549698,0.0832289,0.282551,0.381998,-1.28879,-1.44006,0.518834,0.50578,0.0419476,0.0479868,-1.86582,-1.61425,-1.41713,-1.17463,-1.12465,-1.05995,-1.03343,-1.86627,-1.85878,-1.74179,-1.41713,-1.17463,-1.11314,-1.01775,0.464382,0.49664,0.535618,0.534946,0.561828,0.553763,0.53629,0.464382,0.464382,0.47043,0.535618,0.534946,0.557124,0.245296,4.25754,3.69955,0.66824,0.338301,0.559772,0.555134,0.177111,0.295113,0.660272,0.85957,-4.38976,-4.42426,3.96811,3.76541,0.520049,0.52435,0.0818587,0.0802196,0.103844,0.119025,4.4029,3.69955,0.627012,0.338301,0.559772,0.555134,0.0739747,1.00832,0.640361,1.29169,-4.37964,-4.42677,3.98749,3.76429,0.520049,0.52435,0.0714908,0.0803783,0.0958839,0.119132,2.78365,3.28468,3.69955,4.06415,4.4029,4.55683,4.6372,2.78365,2.78559,2.94654,3.69955,4.25754,4.40023,4.64097,0.423677,0.462049,0.555134,0.615855,0.559772,0.59709,0.565359,0.423677,0.423677,0.411132,0.555134,0.559772,0.600675,0.59709,-4.5629,-4.47536,-4.44836,-4.39091,-4.37459,-4.34757,-4.21217,-4.56161,-4.55208,-4.47574,-4.42426,-4.38645,-4.37621,-4.3526,0.487166,0.517863,0.516823,0.528408,0.531599,0.531599,0.534825,0.488207,0.488207,0.516788,0.52435,0.520049,0.531599,0.52539,3.98175,3.98175,4.23742,0.0991153,3.25227,3.31549,3.95261,4.149,4.66417,4.89815,5.22704,4.89846,4.668,4.46477,0.0820857,3.31549,3.95313,4.13322,4.61742,4.87882,4.8992,5.0578,5.40057,5.40057,5.67748,0.0832632,4.91124,4.92924,5.39901,5.76657,5.85021,6.00444,6.21379,5.82629,5.77932,5.75357,0.0644399,4.92206,5.20652,5.62725,5.80958,5.99767,6.01244,6.10899,2.58832,2.58786,2.95768,0.104458,2.09372,2.38635,2.53614,2.58832,3.67305,3.69448,3.76985,3.71076,3.69493,3.24905,0.09265,2.22966,2.56541,2.58832,3.48751,3.68888,3.7108,3.87263,4.83483,4.8589,4.78529,0.0960571,3.50556,3.88893,4.74435,4.86088,5.18255,5.24484,5.31666,5.30881,5.25479,4.9829,0.0881127,3.50556,4.74413,4.85914,5.17644,5.27578,5.30883,5.41718,-9999,-9999
200006,21.842,0.997917,18.698,1.743,1.0,23.566,3.209,0.996774,21.949,19.034,1.603,23.548,2.895,21.838,0.997917,18.698,1.743,1.0,23.56,3.203,0.996774,486.477,279.243,1.0,287.899,279.243,1.0,-9999,-9999,334.848,334.848,0.0,400.776,0.997917,390.13,400.777,0.997917,10.064,0.997917,9.537,10.05,0.997917,99.796,99.775,0.29375,1.515,0.333,1.0,1.859,2.129,0.871528,0.386479535105,0.728472222222,-9999,-9999,536.910274823,0.996527777778,-9999,-9999,-9999,-9999,382.527,0.994444,23.681,-9999,-9999,1.0,-9999,-9999,22.898,-9999,1.0,-9999,-9999,1.0,58.1304,0.99375,-9999,0.659981,81.6883,0.992361,-9999,0.858811,-9999,-9999,17.0,31.0,17.0,31.0,-1.29793,-1.30552,0.947917,0.93125,0.0414307,0.0398716,0.105079,0.110344,-1.3162,-1.30573,0.950694,0.929861,0.04118,0.0397888,0.104981,0.110314,-1.28822,-1.29934,0.927917,0.912083,0.0128449,0.0141811,-1.46543,-1.38945,-1.33097,-1.29611,-1.22662,-1.19632,-1.16958,-1.46543,-1.41582,-1.33468,-1.30159,-1.26561,-1.21005,-1.14989,0.829167,0.986806,0.979167,0.945833,0.959028,0.960417,0.961806,0.829167,0.815972,0.928472,0.930556,0.942361,0.960417,0.886111,4.05134,4.08574,0.449551,0.440625,0.968627,0.958824,0.0478852,0.0428397,0.247368,0.266568,-4.15834,-4.18854,3.92511,3.84185,0.936559,0.916129,0.0559642,0.0550301,0.0838734,0.0735433,3.94942,4.08574,0.46272,0.440625,0.970588,0.958824,0.0470376,0.0390237,0.247205,0.265982,-4.12971,-4.18884,3.94074,3.83421,0.939785,0.913978,0.0557679,0.0548313,0.0837426,0.0733947,3.63485,3.72964,3.93796,4.0458,4.13048,4.21502,4.38581,3.63485,3.66026,3.90101,4.04466,4.0904,4.18647,4.402,0.72549,1.0,0.980392,0.970588,0.980392,0.972549,0.866667,0.72549,0.72549,0.990196,0.958824,0.960784,0.972549,0.915686,-4.20423,-4.18509,-4.16893,-4.12655,-4.07413,-4.06015,-4.0349,-4.18997,-4.18558,-4.1781,-4.15724,-4.11963,-4.088,-4.03708,0.911828,0.913978,0.9,0.865591,0.960215,0.96129,0.960215,0.888172,0.916129,0.946237,0.926882,0.929032,0.865591,0.95914,4.33092,4.33092,4.35719,0.0300999,4.07241,4.11453,4.26553,4.34059,4.42363,4.4492,4.72794,4.48407,4.30891,4.36208,0.0279421,4.07241,4.14219,4.27513,4.35444,4.44966,4.47906,4.72794,5.63664,5.63664,5.65654,0.018248,5.50059,5.53784,5.5732,5.64833,5.70944,5.71731,5.88934,5.62103,5.62511,5.6503,0.0178364,5.47362,5.53784,5.57317,5.64492,5.70256,5.71495,5.88934,3.92169,3.87243,3.93563,0.0536785,3.40323,3.68584,3.79518,3.92134,4.00149,4.08829,4.29375,4.29639,4.24233,3.99465,0.0606793,3.38446,3.75683,3.8124,3.92739,4.05525,4.16858,4.63675,5.9105,5.72031,5.57714,0.04915,4.94324,5.2315,5.47813,5.6626,5.75289,5.78873,5.86492,5.76952,5.70903,5.5827,0.0496795,4.94324,5.36372,5.44844,5.55039,5.76952,5.84705,5.93594,-9999,-9999
