TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20020101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.959,-14.678,1.4,-12.376,0.532,-13.959,0.0,-14.678,1.4,0.0,-12.376,0.532,0.0,46.3184,-9999,-9999,14.33,14.33,0.0,-9999,-9999,213.289,213.289,0.0,-9999,-9999,197.186,197.186,0.0,-9999,-9999,0.158,0.158,0.0,98.899,98.899,0.0,0.0,0.0,0.0,1.491,1.491,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.26262,0.22594,0.0,0.0,-9999,-9999,-9999,-9999,0.26262,0.284583,0.0,0.0,-9999,-9999,-9999,-9999,0.230418,0.216562,0.0,0.0,0.0227487,0.0256055,-0.174678,0.159607,0.179484,0.240631,0.327225,0.334215,0.350769,-0.265452,0.159607,0.177761,0.240631,0.327225,0.350769,0.350769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96942,0.918007,1.81211,1.76423,0.0,0.0,-9999,-9999,-9999,-9999,-1.32289,-1.32289,0.483594,0.483594,0.0,0.0,-9999,-9999,-9999,-9999,0.96942,1.00021,1.81211,1.83278,0.0,0.0,-9999,-9999,-9999,-9999,-1.32289,-1.32289,0.483594,0.483594,0.0,0.0,-9999,-9999,-9999,-9999,0.356473,0.825029,0.852891,0.938599,1.05997,1.06977,1.09298,0.229238,0.825029,0.850476,0.938599,1.05997,1.09298,1.09298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.727557,1.1926,0.847756,0.0445698,0.220437,0.565226,0.679588,0.941701,1.06781,1.08168,1.09756,0.727557,1.07671,0.819893,0.0458797,0.290585,0.437585,0.616386,0.826445,1.06781,1.08168,1.09756,0.549796,0.908013,0.631193,0.0285561,0.364857,0.476611,0.526932,0.668798,0.742939,0.7617,0.827178,0.814088,0.814088,0.589475,0.0356348,0.0408592,0.379099,0.465264,0.622014,0.746792,0.798057,0.827178,1.26901,1.39718,1.30145,0.0862456,0.000914668,0.917012,1.0438,1.28487,1.58133,1.70879,1.83586,1.18073,1.33827,1.33821,0.0950781,0.000912268,0.940701,1.05036,1.29994,1.58125,1.70879,1.83586,0.452766,0.558913,0.490145,0.0316483,0.110162,0.360591,0.404056,0.461126,0.558913,0.578608,0.733311,0.558913,0.530325,0.504173,0.0369885,0.107935,0.365528,0.411816,0.464219,0.558913,0.578623,0.733311,-9999,-9999
20020102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-21.037,-21.028,1.897,-21.058,0.787,-21.037,0.0,-21.028,1.897,0.0,-21.058,0.787,0.0,46.8419,-9999,-9999,17.013,17.013,0.0,-9999,-9999,185.121,185.121,0.0,-9999,-9999,160.451,160.451,0.0,-9999,-9999,0.082,0.082,0.0,98.298,98.298,0.0,0.0,0.0,0.0,0.802,0.802,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.298683,0.258821,0.0,0.0,-9999,-9999,-9999,-9999,0.298683,0.317464,0.0,0.0,-9999,-9999,-9999,-9999,0.236662,0.218747,0.0,0.0,0.0214758,0.0250462,-0.170413,0.190001,0.192205,0.262946,0.312929,0.317464,0.327547,-0.32928,0.190001,0.191144,0.262946,0.312929,0.317464,0.327547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07645,1.02057,1.89083,1.84939,0.0,0.0,-9999,-9999,-9999,-9999,-1.44714,-1.44714,0.527969,0.527969,0.0,0.0,-9999,-9999,-9999,-9999,1.07645,1.10277,1.89083,1.91035,0.0,0.0,-9999,-9999,-9999,-9999,-1.44714,-1.44714,0.527969,0.527969,0.0,0.0,-9999,-9999,-9999,-9999,0.41893,0.924111,0.927201,1.02636,1.09641,1.10277,1.11691,0.196252,0.924111,0.925713,1.02636,1.09641,1.10277,1.11691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.361523,0.727448,0.458213,0.0291406,0.102785,0.252284,0.332651,0.518519,0.592577,0.602137,0.62321,0.361523,0.62321,0.434224,0.0295301,0.116695,0.152819,0.284701,0.420164,0.591602,0.602137,0.62321,0.170379,0.409984,0.239466,0.0224083,0.0311112,0.0854743,0.148885,0.262192,0.289209,0.340802,0.432065,0.324527,0.324527,0.197562,0.0246909,-0.190126,0.080063,0.0924954,0.228526,0.289209,0.317746,0.395691,0.816413,0.898866,0.837238,0.0555015,3.53259e-05,0.589954,0.671523,0.826615,1.01734,1.09934,1.18109,0.759618,0.860968,0.860887,0.0611827,3.51745e-05,0.605195,0.67574,0.836309,1.01729,1.09934,1.18109,0.505607,0.616442,0.54388,0.0336782,0.128852,0.4036,0.450654,0.514572,0.616442,0.643313,0.801283,0.616442,0.586211,0.558745,0.0391144,0.126299,0.411505,0.458352,0.517827,0.616442,0.643329,0.801283,-9999,-9999
20020103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-19.082,-18.984,3.251,-19.299,1.481,-19.082,0.0,-18.984,3.251,0.0,-19.299,1.481,0.0,47.4169,-9999,-9999,9.724,9.724,0.0,-9999,-9999,231.968,231.968,0.0,-9999,-9999,221.547,221.547,0.0,-9999,-9999,0.17,0.17,0.0,97.029,97.029,0.0,0.0,0.0,0.0,0.896,0.896,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.318924,0.285857,0.0,0.0,-9999,-9999,-9999,-9999,0.318924,0.345459,0.0,0.0,-9999,-9999,-9999,-9999,0.276877,0.26376,0.0,0.0,0.0209702,0.0231542,-0.125697,0.201524,0.227193,0.295658,0.360896,0.378706,0.379553,-0.167622,0.201524,0.211355,0.295658,0.360388,0.379553,0.379553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974192,0.927843,1.93693,1.89142,0.0,0.0,-9999,-9999,-9999,-9999,-1.15977,-1.15977,0.431484,0.431484,0.0,0.0,-9999,-9999,-9999,-9999,0.974192,1.01139,1.93693,1.95496,0.0,0.0,-9999,-9999,-9999,-9999,-1.15977,-1.15977,0.431484,0.431484,0.0,0.0,-9999,-9999,-9999,-9999,0.350982,0.809636,0.845617,0.941581,1.03302,1.05799,1.05917,0.292216,0.809636,0.823416,0.941581,1.03231,1.05917,1.05917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458932,0.855892,0.56311,0.0333472,0.133733,0.33195,0.428179,0.636154,0.720837,0.732953,0.747267,0.458932,0.747267,0.537659,0.0341176,0.178378,0.215152,0.371799,0.526943,0.717286,0.736364,0.747267,0.247577,0.510433,0.29935,0.02269,0.0844914,0.149284,0.22886,0.32267,0.356812,0.384764,0.434505,0.428343,0.428343,0.260782,0.0271469,-0.197168,0.134128,0.151649,0.315186,0.356812,0.408262,0.434505,0.942584,1.03778,0.966637,0.064075,0.000173278,0.681127,0.775301,0.954363,1.17457,1.26923,1.36362,0.877011,0.994025,0.99394,0.0706345,0.000172824,0.698723,0.780171,0.965554,1.1745,1.26923,1.36362,0.341974,0.432618,0.375401,0.0263704,0.0765795,0.271154,0.303757,0.348773,0.432618,0.440763,0.578571,0.432618,0.408664,0.387362,0.031233,0.0749807,0.271857,0.302377,0.35137,0.432618,0.440775,0.578571,-9999,-9999
20020104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.53,-14.133,1.298,-12.204,0.479,-13.53,0.0,-14.133,1.298,0.0,-12.204,0.479,0.0,48.0439,-9999,-9999,10.524,10.524,0.0,-9999,-9999,238.906,238.906,0.0,-9999,-9999,230.595,230.595,0.0,-9999,-9999,0.319,0.319,0.0,96.904,96.904,0.0,0.169,0.169,0.0,1.338,1.338,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.2465,0.0,-9999,-9999,-9999,-9999,-9999,104.349,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.26262,0.22594,0.0,0.0,-9999,-9999,-9999,-9999,0.26262,0.284583,0.0,0.0,-9999,-9999,-9999,-9999,0.230418,0.216562,0.0,0.0,0.0227487,0.0256055,-0.174678,0.159607,0.179484,0.240631,0.327225,0.334215,0.350769,-0.265452,0.159607,0.177761,0.240631,0.327225,0.350769,0.350769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96942,0.918007,1.81211,1.76423,0.0,0.0,-9999,-9999,-9999,-9999,-1.32289,-1.32289,0.483594,0.483594,0.0,0.0,-9999,-9999,-9999,-9999,0.96942,1.00021,1.81211,1.83278,0.0,0.0,-9999,-9999,-9999,-9999,-1.32289,-1.32289,0.483594,0.483594,0.0,0.0,-9999,-9999,-9999,-9999,0.356473,0.825029,0.852891,0.938599,1.05997,1.06977,1.09298,0.229238,0.825029,0.850476,0.938599,1.05997,1.09298,1.09298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,-1.32289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.751487,1.22054,0.872576,0.0454861,0.228327,0.586838,0.70302,0.966422,1.09659,1.111,1.12867,0.751487,1.10456,0.844701,0.0468035,0.299429,0.449146,0.638716,0.852969,1.09659,1.1105,1.12867,0.573726,0.935958,0.656014,0.029129,0.386144,0.493779,0.534129,0.6962,0.774026,0.786421,0.855955,0.841937,0.841937,0.614282,0.0362883,0.0635819,0.38957,0.474107,0.644702,0.777899,0.826729,0.855955,1.2956,1.42645,1.32872,0.0880493,0.00104339,0.936223,1.06567,1.31179,1.61446,1.74459,1.87432,1.20547,1.36631,1.36625,0.0970671,0.00104071,0.960409,1.07236,1.32717,1.61437,1.74459,1.87432,0.361841,0.455312,0.395963,0.0273104,0.0824699,0.287182,0.322463,0.368923,0.455312,0.465505,0.606371,0.455312,0.430521,0.408281,0.0322541,0.0807595,0.288612,0.322463,0.371611,0.455312,0.465518,0.606371,-9999,-9999
20020105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-17.321,-17.848,1.324,-16.163,0.545,-17.321,0.0,-17.848,1.324,0.0,-16.163,0.545,0.0,48.7232,-9999,-9999,13.387,13.387,0.0,-9999,-9999,201.879,201.879,0.0,-9999,-9999,182.306,182.306,0.0,-9999,-9999,0.257,0.257,0.0,97.878,97.878,0.0,0.112,0.112,0.0,1.565,1.565,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,40.3698,0.0,-9999,-9999,-9999,-9999,-9999,92.2245,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.298683,0.258821,0.0,0.0,-9999,-9999,-9999,-9999,0.298683,0.317464,0.0,0.0,-9999,-9999,-9999,-9999,0.236662,0.218747,0.0,0.0,0.0214758,0.0250462,-0.170413,0.190001,0.192205,0.262946,0.312929,0.317464,0.327547,-0.32928,0.190001,0.191144,0.262946,0.312929,0.317464,0.327547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.07645,1.02057,1.89083,1.84939,0.0,0.0,-9999,-9999,-9999,-9999,-1.44714,-1.44714,0.527969,0.527969,0.0,0.0,-9999,-9999,-9999,-9999,1.07645,1.10277,1.89083,1.91035,0.0,0.0,-9999,-9999,-9999,-9999,-1.44714,-1.44714,0.527969,0.527969,0.0,0.0,-9999,-9999,-9999,-9999,0.41893,0.924111,0.927201,1.02636,1.09641,1.10277,1.11691,0.196252,0.924111,0.925713,1.02636,1.09641,1.10277,1.11691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,-1.44714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.543997,0.971917,0.655729,0.037372,0.160449,0.402158,0.511062,0.740492,0.838984,0.851945,0.85842,0.543997,0.85842,0.628631,0.0384559,0.222236,0.273271,0.446853,0.622489,0.830431,0.85559,0.85842,0.352853,0.654453,0.436981,0.025695,0.179279,0.259932,0.325701,0.487882,0.526055,0.542661,0.580057,0.559737,0.559737,0.391969,0.0304664,-0.0793993,0.245883,0.259932,0.423027,0.532597,0.542661,0.580057,1.05746,1.16426,1.08445,0.0718837,0.000214809,0.764141,0.869792,1.07068,1.31772,1.42392,1.52981,0.983898,1.11517,1.11508,0.0792426,0.00021416,0.783881,0.875256,1.08323,1.31764,1.42392,1.52981,0.432011,0.535825,0.468896,0.0307751,0.103414,0.343767,0.385401,0.440107,0.535825,0.552997,0.705612,0.535825,0.50798,0.48259,0.0360619,0.10131,0.347729,0.389379,0.443121,0.535825,0.553011,0.705612,-9999,-9999
20020106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-11.802,-12.235,6.08,-10.849,2.532,-11.802,0.0,-12.235,6.08,0.0,-10.849,2.532,0.0,49.4551,-9999,-9999,15.046,15.046,0.0,-9999,-9999,223.467,223.467,0.0,-9999,-9999,210.46,210.46,0.0,-9999,-9999,0.599,0.599,0.0,96.97,96.97,0.0,0.0,0.0,0.0,2.1,2.1,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.4539,0.0,-9999,-9999,-9999,-9999,-9999,103.893,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,33,15,0,0,0.318924,0.285857,0.0,0.0,-9999,-9999,-9999,-9999,0.318924,0.345459,0.0,0.0,-9999,-9999,-9999,-9999,0.276877,0.26376,0.0,0.0,0.0209702,0.0231542,-0.125697,0.201524,0.227193,0.295658,0.360896,0.378706,0.379553,-0.167622,0.201524,0.211355,0.295658,0.360388,0.379553,0.379553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.974192,0.927843,1.93693,1.89142,0.0,0.0,-9999,-9999,-9999,-9999,-1.15977,-1.15977,0.431484,0.431484,0.0,0.0,-9999,-9999,-9999,-9999,0.974192,1.01139,1.93693,1.95496,0.0,0.0,-9999,-9999,-9999,-9999,-1.15977,-1.15977,0.431484,0.431484,0.0,0.0,-9999,-9999,-9999,-9999,0.350982,0.809636,0.845617,0.941581,1.03302,1.05799,1.05917,0.292216,0.809636,0.823416,0.941581,1.03231,1.05917,1.05917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,-1.15977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.858288,1.32405,0.977989,0.0483837,0.265503,0.67214,0.810759,1.0634,1.21105,1.23877,1.25586,0.858288,1.21296,0.952625,0.0493602,0.337091,0.577608,0.744758,0.969573,1.21105,1.22994,1.25586,0.646933,0.978592,0.714229,0.0315577,0.427536,0.509195,0.550915,0.74825,0.852241,0.876307,0.915396,0.894035,0.894035,0.675748,0.0374811,0.175545,0.425884,0.507087,0.699473,0.872564,0.887245,0.915396,1.38909,1.52938,1.42482,0.0943162,0.00413557,1.00378,1.14256,1.40645,1.73096,1.87048,2.00957,1.29245,1.4649,1.46506,0.103991,0.00412461,1.02971,1.14974,1.42294,1.73086,1.87048,2.00957,0.472544,0.582193,0.510935,0.0327469,0.115553,0.376466,0.421761,0.481219,0.582193,0.603489,0.762578,0.582193,0.552619,0.525395,0.0382173,0.113221,0.381921,0.429594,0.484419,0.582193,0.603505,0.762578,-9999,-9999
