TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200101,-7.067,1.0,-7.16,1.818,1.0,-9999,-9999,-9999,-6.724,-6.764,1.498,-9999,-9999,-7.067,1.0,-7.16,1.818,1.0,-9999,-9999,-9999,5.34461,1.916,1.0,0.787,1.916,1.0,-9999,-9999,262.675,262.675,0.0,199.824,1.0,243.901,199.824,1.0,0.422,1.0,0.459,0.422,1.0,98.098,98.098,0.0,0.791,0.791,0.0,2.39,2.137,0.924731,-9999,-9999,-9999,-9999,3.42846753442,0.926075268817,378.505,1.0,-2.24,-2.223,1.0,1.0,1.909,2.215,1.0,1.0,-0.797412,-9999,-0.128263,0.915323,-0.00914416,0.0218611,-16.4587,0.954301,-1.17338,0.324949,3.0,3,41.6774,6.32258,41.6774,7.53846,-0.0404802,0.00753516,0.925403,0.922715,0.0146761,0.0141202,0.0344904,0.042259,-0.0404802,0.00753516,0.925403,0.922715,0.0143917,0.0141202,0.0343703,0.042259,-0.0189347,-0.0065319,0.922312,0.923135,0.00496239,0.00508789,-0.0621159,-0.052361,-0.0455063,-0.0298952,0.00925233,0.0100633,0.0319705,-0.0530178,-0.0499542,-0.0383005,0.00655398,0.0294823,0.0297061,0.0335746,0.922043,0.928763,0.922043,0.925403,0.922715,0.922715,0.922715,0.928763,0.920699,0.920699,0.922715,0.922715,0.922715,0.922715,-0.038832,0.00647221,0.155922,0.16333,0.922626,0.920119,0.0151842,0.0146141,0.0494514,0.0464986,-0.0207907,0.0195808,0.117491,0.124243,0.930769,0.930769,0.0388528,0.0372967,0.0631197,0.0606484,-0.0425338,0.00647221,0.153829,0.16333,0.922626,0.920119,0.0148658,0.0146141,0.0493546,0.0464986,-0.0226368,0.0195808,0.117154,0.124243,0.930769,0.930769,0.038508,0.0372967,0.062908,0.0606484,-0.107174,-0.0723693,-0.0497494,-0.0199781,0.00962722,0.0217557,0.0428057,-0.0827845,-0.0552411,-0.0400206,0.00350985,0.0298565,0.0330437,0.0419983,0.885443,0.90155,0.903342,0.922626,0.939419,0.94167,0.943153,0.894314,0.902574,0.91163,0.920119,0.929871,0.939419,0.94167,-0.0977912,-0.056662,-0.0405171,-0.00460738,0.0263221,0.0428278,0.0879503,-0.064228,-0.0431039,-0.0266372,0.0145295,0.0476875,0.052545,0.0583499,0.882051,0.888462,0.892308,0.930769,0.953846,0.961538,0.961538,0.888462,0.892308,0.930769,0.930769,0.953846,0.953846,0.961538,0.0401991,0.0409518,0.0413154,0.000816981,0.034221,0.0351779,0.0377082,0.0409518,0.0432263,0.0443778,0.0488572,0.0408926,0.0390828,0.0415692,0.000696916,0.0343998,0.0362884,0.0389909,0.0409518,0.0439661,0.0461922,0.0491067,0.00551144,0.0334167,0.0478474,0.00524526,0.00361829,0.00551144,0.010317,0.0349439,0.0777617,0.0891828,0.0930143,0.0334167,0.079563,0.0605039,0.00519082,0.00289271,0.0153126,0.0334167,0.0721714,0.0882167,0.0909216,0.101655,0.236106,0.365055,0.167305,0.0190294,0.00446568,0.0167059,0.0323786,0.177919,0.236505,0.324351,0.365055,0.0696722,0.00446568,0.182293,0.0211139,0.00446568,0.0167059,0.0323786,0.177919,0.321503,0.328751,0.372696,0.00122784,5.54109e-05,0.000319584,6.95901e-05,0.0,0.0,0.0,8.5735e-05,0.000418642,0.00073464,0.00126029,0.0,0.0,0.000309678,7.49548e-05,0.0,0.0,0.0,0.0,0.000404098,0.00116307,0.00126029,-9999,-9999
200102,-14.456,1.0,-15.168,2.802,1.0,-13.029,1.876,1.0,-13.557,-13.901,2.282,-12.863,1.1,-14.456,1.0,-15.168,2.802,1.0,-13.029,1.876,1.0,49.8178,24.272,0.99628,12.988,23.948,0.99628,-9999,-9999,225.244,225.244,0.0,175.714,0.99628,197.095,175.88,0.99628,0.377,1.0,0.417,0.377,1.0,98.018,98.018,0.0,1.057,1.057,0.0,2.466,2.344,0.970238,-9999,-9999,-9999,-9999,43.101077311,0.893601190476,372.88,0.987351,-3.274,-3.535,1.0,0.994048,1.555,2.162,1.0,1.0,-1.2906,-9999,-0.186574,0.915923,-0.0114779,0.0169849,-20.4405,0.988839,-1.25748,0.468136,2.0,3,32.1071,15.8929,32.1071,15.8929,-0.0126611,-0.0248585,0.926339,0.927083,0.00965841,0.00912534,0.0154687,0.0142927,-0.0126611,-0.0248585,0.926339,0.927083,0.00965841,0.00912534,0.0154687,0.0142927,-0.0149654,-0.0213764,0.917894,0.923438,0.00288792,0.00213303,-0.0501074,-0.0269547,-0.0248543,-0.0186313,-0.00809907,-0.00278899,0.00100475,-0.0511432,-0.0301,-0.0249214,-0.0216273,-0.012323,-0.00809907,-0.00246856,0.921131,0.914435,0.927083,0.947173,0.934524,0.930804,0.93006,0.921131,0.918899,0.918899,0.918899,0.926339,0.934524,0.931548,0.00815525,-0.00657476,0.156871,0.15631,0.93644,0.93644,0.0114421,0.0108289,0.0364046,0.0344262,-0.051841,-0.05913,0.216686,0.205527,0.90657,0.908951,0.0159953,0.0150587,0.0289586,0.0272763,0.00815525,-0.00657476,0.156871,0.15631,0.93644,0.93644,0.0114421,0.0108289,0.0364046,0.0344262,-0.051841,-0.05913,0.216686,0.205527,0.90657,0.908951,0.0159953,0.0150587,0.0289586,0.0272763,-0.0577901,-0.0343105,-0.0184034,0.00688867,0.0282114,0.0348089,0.0484851,-0.0492378,-0.0376942,-0.0229711,-0.0053311,0.0208454,0.0276632,0.038284,0.819404,0.824656,0.895513,0.935208,0.974458,0.97674,0.983074,0.819404,0.895513,0.895513,0.935208,0.969656,0.97956,0.983074,-0.126643,-0.0840925,-0.0698635,-0.057972,-0.0403062,-0.035812,-0.0123481,-0.0991573,-0.081261,-0.0682622,-0.0595443,-0.0413319,-0.0357755,-0.0247901,0.732149,0.855408,0.897528,0.910831,0.924029,0.939344,0.956709,0.855408,0.862551,0.895544,0.910831,0.925721,0.9276,0.944795,0.0351705,0.0338388,0.0399735,0.00183256,0.0251486,0.0269234,0.0338388,0.0347519,0.0492894,0.0566097,0.0589904,0.0338422,0.0428691,0.0455302,0.00221933,0.0251522,0.0338388,0.0340389,0.0428502,0.0567049,0.0588946,0.0643817,0.0637201,0.0586973,0.0613499,0.00126278,0.0482846,0.0524298,0.0563648,0.0587813,0.0657106,0.0691977,0.0762924,0.0586973,0.0555302,0.0604956,0.00182525,0.0474568,0.0525965,0.055539,0.058759,0.0657106,0.0697773,0.0758104,0.135165,0.160715,0.182696,0.0314913,0.00326259,0.0122052,0.0236554,0.131042,0.236968,0.450844,0.465647,0.0509018,0.00326259,0.169507,0.0278829,0.00326259,0.0122052,0.0236554,0.131369,0.236968,0.276947,0.465648,0.0152626,0.00911843,0.0230465,0.00477593,0.0,0.0,0.0,0.00915755,0.0256683,0.0646945,0.0832157,0.0,0.0,0.0190379,0.00513229,0.0,0.0,0.0,0.0,0.0174281,0.0312347,0.0832157,-9999,-9999
200103,-11.913,0.992608,-14.003,3.258,1.0,-9.832,3.881,0.986192,-11.402,-12.579,1.724,-10.238,2.389,-11.892,0.992608,-14.003,3.258,1.0,-9.793,3.795,0.986192,149.54,86.239,0.975134,70.577,86.281,0.975134,-9999,-9999,216.296,216.296,0.0,183.752,0.971102,185.906,183.544,0.971102,0.653,0.992608,0.543,0.656,0.992608,97.77,97.77,0.0,0.376,0.376,0.0,1.807,1.781,0.842742,-9999,-9999,-9999,-9999,159.950280692,0.985215053763,373.677,0.998656,-4.119,-3.382,1.0,0.984543,1.294,2.148,1.0,1.0,-1.15869,-9999,1.72021,0.910618,1.32604,0.0718953,21.1979,0.942876,16.3407,0.488694,2.0,3,24.4194,23.5806,24.4194,23.5806,0.100717,0.106423,0.872984,0.879032,0.00919875,0.00942895,0.0172271,0.0175854,0.100387,0.106423,0.873656,0.879032,0.00919875,0.00942895,0.0172271,0.0175854,0.0991586,0.0950322,0.867759,0.883636,0.00242605,0.00223043,0.0767713,0.0780337,0.0867652,0.100717,0.105374,0.107165,0.119829,0.0686888,0.0774772,0.0789758,0.100465,0.106404,0.107165,0.109132,0.883065,0.883065,0.860215,0.872984,0.877016,0.879704,0.890457,0.909274,0.903898,0.913978,0.881048,0.827285,0.879704,0.864919,0.0950828,0.103215,0.079222,0.076009,0.90114,0.907244,0.0120929,0.012383,0.0412067,0.037357,0.0923738,0.0967417,0.287012,0.289219,0.846095,0.851364,0.0129907,0.0133283,0.050126,0.041321,0.0950828,0.103215,0.079222,0.076009,0.90114,0.907244,0.0120929,0.012383,0.0412067,0.037357,0.092702,0.0967417,0.287176,0.289219,0.846095,0.851364,0.0129907,0.0133283,0.050126,0.041321,0.0489884,0.0589754,0.0807467,0.101703,0.125927,0.13776,0.17384,0.051516,0.0580657,0.0645817,0.0953498,0.111349,0.128556,0.1449,0.722135,0.839356,0.879429,0.899934,0.942328,0.966297,0.991642,0.834328,0.868973,0.875869,0.90618,0.969241,0.989338,0.991642,-0.0027879,0.0243991,0.0472551,0.0773943,0.108117,0.121226,0.135652,0.0113014,0.0344729,0.0593137,0.0849404,0.102814,0.112698,0.129318,0.659136,0.766728,0.818116,0.844805,0.862424,0.872024,0.898144,0.76312,0.813197,0.83414,0.852977,0.871947,0.882644,0.901423,0.0822807,0.100149,0.0969125,0.00293394,0.0682543,0.0700284,0.0797086,0.100149,0.108505,0.11608,0.125606,0.100732,0.0981277,0.103634,0.0033311,0.0653027,0.0704712,0.0938169,0.102309,0.11368,0.124429,0.13025,-0.00788766,-0.00627374,0.0018803,0.0017111,-0.00921431,-0.00776603,-0.00627374,-0.00270672,0.00806852,0.0137556,0.0244937,-0.00627374,-0.00225921,0.00447519,0.00193898,-0.0131836,-0.00689688,-0.00485567,-0.000859126,0.0125567,0.0158841,0.0265067,0.121084,0.106281,0.135984,0.00802944,0.0820762,0.098092,0.103379,0.114954,0.157954,0.182375,0.264395,0.103379,0.0823319,0.156162,0.0114905,0.082091,0.091519,0.104739,0.119614,0.192079,0.267147,0.309061,0.0359269,0.0354266,0.0395258,0.00514714,0.0,0.0,0.00946356,0.0359269,0.0657388,0.0756243,0.096772,0.0100732,0.00946356,0.0294038,0.00503138,0.0,0.0,0.0,0.0113467,0.0492017,0.0565924,0.092722,-9999,-9999
200104,-0.924,1.0,-3.302,2.898,1.0,0.321,2.892,1.0,-1.433,-3.627,1.998,-0.35,2.693,-0.924,1.0,-3.302,2.898,1.0,0.321,2.892,1.0,284.464,133.415,1.0,134.324,133.415,1.0,-9999,-9999,254.508,254.508,0.0,246.056,1.0,233.687,246.056,1.0,1.551,1.0,1.738,1.551,1.0,97.897,97.897,0.0,1.52,1.52,0.0,2.113,1.831,0.651389,-9999,-9999,-9999,-9999,288.815370545,0.858333333333,371.043,1.0,-1.687,-1.567,0.997917,1.0,3.874,4.014,0.997917,0.997917,1.06054,-9999,15.7042,0.980556,17.3495,0.32205,35.3126,0.986806,39.0123,0.697074,1.0,3,16.5667,31.4333,16.5667,31.4333,0.501127,0.491739,0.953472,0.954861,0.0112602,0.0106904,0.0358051,0.0344622,0.501442,0.491739,0.954167,0.954861,0.0111308,0.0106904,0.0357646,0.0344622,0.511258,0.494596,0.954531,0.960104,0.00580303,0.00408489,0.459578,0.46997,0.491739,0.501127,0.528842,0.537947,0.568427,0.457958,0.46051,0.465993,0.496244,0.511772,0.526035,0.531738,0.976389,0.970833,0.954861,0.953472,0.95625,0.956944,0.950694,0.976389,0.970833,0.970833,0.954861,0.953472,0.95625,0.95625,0.58724,0.56937,0.180916,0.183273,0.92345,0.92345,0.0187936,0.0177713,0.0679616,0.0669263,0.445775,0.445404,0.409999,0.409999,0.96948,0.96948,0.0132832,0.0126391,0.0376209,0.032336,0.595773,0.56937,0.178276,0.183273,0.921489,0.92345,0.0186912,0.0177713,0.0679333,0.0669263,0.447221,0.445404,0.407243,0.409999,0.96948,0.96948,0.0130859,0.0126391,0.0375516,0.032336,0.489107,0.513906,0.564091,0.591112,0.626178,0.644529,0.671005,0.483083,0.494618,0.504133,0.574887,0.6101,0.623665,0.640319,0.91521,0.918925,0.918925,0.918925,0.930674,0.934389,0.967722,0.918925,0.918925,0.918925,0.92345,0.965968,0.965968,0.988235,0.405458,0.423003,0.436821,0.450204,0.481999,0.493399,0.526295,0.406019,0.419241,0.426585,0.447914,0.469787,0.478768,0.489887,0.932882,0.965204,0.967321,0.96948,0.971705,0.971705,0.973864,0.966171,0.968331,0.968331,0.96948,0.971705,0.971705,0.972715,0.698776,0.671432,0.690552,0.00429956,0.669502,0.671432,0.671991,0.675216,0.696029,0.726358,0.751271,0.671544,0.683101,0.709191,0.00751833,0.67077,0.671544,0.674606,0.687604,0.730262,0.753305,0.775131,0.209991,0.179693,0.195956,0.00270399,0.171369,0.175221,0.177183,0.199906,0.210248,0.213551,0.218226,0.179693,0.181658,0.197933,0.00305525,0.171206,0.175263,0.177022,0.200318,0.212655,0.215778,0.223572,0.554655,0.572691,0.564444,0.00246719,0.538231,0.550065,0.552668,0.564908,0.578482,0.580119,0.580898,0.574242,0.568963,0.575267,0.00899349,0.534387,0.548252,0.551625,0.570481,0.579531,0.58115,0.596041,0.147071,0.146539,0.139408,0.00137137,0.129846,0.131198,0.131656,0.138783,0.146539,0.147559,0.15047,0.140147,0.140087,0.138721,0.00328983,0.108351,0.129069,0.130863,0.13599,0.145131,0.147303,0.15052,-9999,-9999
200105,4.176,1.0,1.914,1.629,1.0,4.692,2.348,1.0,3.894,1.589,1.65,4.429,2.555,4.176,1.0,1.914,1.629,1.0,4.692,2.348,1.0,411.176,173.569,1.0,199.339,173.569,1.0,-9999,-9999,271.932,271.932,0.0,274.239,1.0,255.476,274.239,1.0,3.197,1.0,3.442,3.197,1.0,98.023,98.023,0.0,0.986,0.986,0.0,2.458,2.767,0.471102,-9999,-9999,-9999,-9999,354.359711456,0.998655913978,372.055,1.0,2.684,1.808,1.0,1.0,12.653,9.23,1.0,1.0,4.7158,-9999,33.654,0.992608,36.8227,0.422351,50.2058,0.997312,54.9329,0.751614,2.0,3,8.19355,39.8065,8.19355,39.8065,-0.409447,-0.405605,0.971102,0.976478,0.0187962,0.018775,0.0199964,0.0197801,-0.407754,-0.405605,0.97379,0.976478,0.0187186,0.018775,0.0199235,0.0197801,-0.401883,-0.407722,0.969876,0.973841,0.00253286,0.000946984,-0.421052,-0.409754,-0.408631,-0.405605,-0.40274,-0.396108,-0.380728,-0.421175,-0.415237,-0.409736,-0.407319,-0.404596,-0.402787,-0.397806,0.976478,0.971102,0.97379,0.976478,0.976478,0.96371,0.960349,0.975806,0.981855,0.971102,0.977823,0.977151,0.965054,0.963038,1.37297,1.36335,0.358044,0.368246,0.963072,0.963072,0.0381391,0.0380181,0.0491408,0.0535285,-0.756435,-0.750715,1.35304,1.35554,0.978221,0.981121,0.0203815,0.0203648,0.0308755,0.0287934,1.37356,1.36335,0.357823,0.368246,0.963072,0.963072,0.0380792,0.0380181,0.0490944,0.0535285,-0.75543,-0.750715,1.35153,1.35554,0.978221,0.981121,0.0202896,0.0203648,0.030815,0.0287934,1.28113,1.34522,1.35715,1.37591,1.39978,1.40719,1.42962,1.27842,1.32003,1.34408,1.36191,1.37978,1.39539,1.40516,0.917325,0.950169,0.950169,0.953395,0.963072,0.963072,0.978457,0.923776,0.950169,0.953395,0.963072,0.963072,0.978457,0.978457,-0.784558,-0.775251,-0.767734,-0.754219,-0.73722,-0.728866,-0.704952,-0.78275,-0.77356,-0.766738,-0.752358,-0.738344,-0.732849,-0.720507,0.945169,0.968319,0.970707,0.977372,0.981993,0.982864,0.983736,0.968181,0.970707,0.977372,0.981121,0.982864,0.983736,0.983736,1.6151,1.61562,1.6267,0.00528691,1.57487,1.59084,1.59692,1.61717,1.66012,1.66467,1.67501,1.61558,1.65261,1.6439,0.00656009,1.59027,1.59818,1.6151,1.64855,1.66476,1.67556,1.69312,2.00333,2.02122,2.03442,0.00476715,1.99556,2.00349,2.00874,2.0216,2.06186,2.06962,2.0803,2.02122,2.06036,2.04578,0.00498856,2.00099,2.0095,2.01969,2.058,2.06827,2.07385,2.08229,1.29341,1.24709,1.21851,0.0160955,1.06999,1.087,1.10722,1.24709,1.30637,1.34212,1.35088,1.48958,1.00493,1.26476,0.0317164,1.00709,1.01179,1.01496,1.30482,1.45206,1.48547,1.49133,1.80442,1.8183,1.80067,0.0103275,1.70198,1.71579,1.7241,1.81324,1.85923,1.87757,1.88026,1.66989,1.66874,1.82234,0.0188592,1.66989,1.67292,1.69552,1.80639,1.95703,1.97042,1.98116,-9999,-9999
