TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20090101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.475,0.547,1.277,5.173,3.412,2.475,0.0,0.547,1.277,0.0,5.173,3.412,0.0,185.199,-9999,-9999,120.035,120.035,0.0,-9999,-9999,261.121,261.121,0.0,-9999,-9999,255.752,255.752,0.0,-9999,-9999,2.136,2.136,0.0,93.697,93.697,0.0,0.0,0.0,0.0,3.598,3.598,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,60.224,0.0,57.3095,-9999,-9999,-9999,-9999,23.1378,0.0,22.018,-9999,-9999,-9999,-9999,11.0,3,28,20,0,0,1.05048,1.05048,0.0,0.0,-9999,-9999,-9999,-9999,1.05048,1.05048,0.0,0.0,-9999,-9999,-9999,-9999,1.07065,1.06335,0.0,0.0,0.0195332,0.0219371,0.693565,0.945111,1.04115,1.06963,1.20521,1.20521,1.20521,0.695626,0.945111,1.04115,1.07805,1.20521,1.20521,1.20521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67379,1.67379,0.933683,0.933683,0.0,0.0,-9999,-9999,-9999,-9999,0.0861955,0.0861955,1.08395,1.08395,0.0,0.0,-9999,-9999,-9999,-9999,1.67379,1.67379,0.933683,0.933683,0.0,0.0,-9999,-9999,-9999,-9999,0.0861955,0.0861955,1.08395,1.08395,0.0,0.0,-9999,-9999,-9999,-9999,1.37554,1.60732,1.65207,1.65207,1.67379,1.72984,1.92022,1.28857,1.60732,1.65207,1.65207,1.67379,1.72984,1.92022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.321706,-0.0644409,-0.0644409,0.0861955,0.474448,0.474448,0.474448,-0.321706,-0.116544,-0.0644409,0.0861955,0.474448,0.474448,0.474448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11584,1.12035,1.01289,0.0197035,0.870266,0.880342,0.886386,1.06694,1.12035,1.1334,1.19092,1.11584,1.11441,1.01705,0.0196519,0.876618,0.885025,0.887714,1.07837,1.11868,1.12852,1.14843,0.079679,0.069868,-0.050456,0.0363752,-0.334941,-0.324866,-0.298713,-0.0336255,0.0756508,0.160953,0.249481,0.069868,0.0639228,-0.0535954,0.034471,-0.328589,-0.320173,-0.191664,-0.0362533,0.069868,0.102246,0.203321,0.22935,0.288736,0.242595,0.013738,0.136478,0.144645,0.16596,0.211781,0.277731,0.389781,0.402762,0.174242,0.393209,0.241818,0.0130617,0.141403,0.148056,0.173985,0.212375,0.282773,0.288736,0.402762,0.348594,0.361636,0.340072,0.0194816,0.111762,0.14952,0.253719,0.361636,0.427395,0.461893,0.474714,0.410203,0.413819,0.342811,0.0184237,0.129137,0.14952,0.268182,0.361962,0.427375,0.429568,0.474714,-9999,-9999
20090102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.185,0.197,2.446,4.968,4.328,2.185,0.0,0.197,2.446,0.0,4.968,4.328,0.0,185.82,-9999,-9999,118.8,118.8,0.0,-9999,-9999,268.747,268.747,0.0,-9999,-9999,265.318,265.318,0.0,-9999,-9999,1.117,1.117,0.0,93.451,93.451,0.0,0.0,0.0,0.0,2.396,2.396,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.2124,0.0,66.2794,-9999,-9999,-9999,-9999,13.9357,0.0,13.5407,-9999,-9999,-9999,-9999,11.0,3,28,20,0,0,1.12465,1.12465,0.0,0.0,-9999,-9999,-9999,-9999,1.12465,1.12465,0.0,0.0,-9999,-9999,-9999,-9999,1.11352,1.09978,0.0,0.0,0.0155912,0.0202777,0.769265,1.06801,1.08503,1.12465,1.20149,1.20149,1.20149,0.684724,1.06801,1.08503,1.12465,1.20149,1.20149,1.20149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69736,1.69736,0.846276,0.846276,0.0,0.0,-9999,-9999,-9999,-9999,0.224737,0.224737,0.659003,0.659003,0.0,0.0,-9999,-9999,-9999,-9999,1.69736,1.69736,0.846276,0.846276,0.0,0.0,-9999,-9999,-9999,-9999,0.224737,0.224737,0.659003,0.659003,0.0,0.0,-9999,-9999,-9999,-9999,1.42968,1.68622,1.69701,1.69736,1.69736,1.69736,1.77542,1.29242,1.65811,1.69458,1.69736,1.69736,1.69736,1.77542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.222431,0.110293,0.14869,0.224737,0.402456,0.402456,0.402456,-0.225786,0.0554453,0.14869,0.224737,0.402456,0.402456,0.402456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.10003,1.10449,0.998839,0.0194098,0.85849,0.868353,0.874272,1.05177,1.10449,1.1174,1.17527,1.10003,1.09861,1.00294,0.0193638,0.864708,0.872939,0.875573,1.06306,1.10284,1.11257,1.13227,-0.0150064,-0.0201606,-0.100945,0.0340902,-0.343005,-0.333141,-0.30752,-0.0364574,0.00263653,0.0462676,0.269131,-0.0201606,-0.0260375,-0.110578,0.0312503,-0.336787,-0.328546,-0.257763,-0.110542,-0.000874045,0.0320164,0.0642585,0.229876,0.288156,0.24294,0.0135084,0.137643,0.145879,0.167377,0.213588,0.277459,0.386995,0.40006,0.175729,0.39029,0.242219,0.0128399,0.14261,0.149319,0.17547,0.214188,0.282726,0.288156,0.40006,0.347772,0.360824,0.338979,0.0195094,0.110622,0.147999,0.252678,0.360824,0.426231,0.460796,0.473978,0.40935,0.413107,0.341703,0.0184552,0.127824,0.147999,0.26683,0.361131,0.426211,0.4284,0.473978,-9999,-9999
20090103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.232,1.495,3.117,10.464,3.898,5.232,0.0,1.495,3.117,0.0,10.464,3.898,0.0,186.498,-9999,-9999,121.139,121.139,0.0,-9999,-9999,267.808,267.808,0.0,-9999,-9999,264.14,264.14,0.0,-9999,-9999,3.081,3.081,0.0,92.995,92.995,0.0,0.0,0.0,0.0,5.041,5.041,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.0566,0.0,69.4763,-9999,-9999,-9999,-9999,13.9168,0.0,13.8015,-9999,-9999,-9999,-9999,11.0,3,28,20,0,0,1.41055,1.41055,0.0,0.0,-9999,-9999,-9999,-9999,1.41055,1.41055,0.0,0.0,-9999,-9999,-9999,-9999,1.39191,1.37899,0.0,0.0,0.0308825,0.0345406,0.767879,1.26184,1.30432,1.41055,1.57197,1.59572,1.59572,0.75129,1.26184,1.29348,1.41055,1.57197,1.59572,1.59572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85986,1.85986,0.780483,0.780483,0.0,0.0,-9999,-9999,-9999,-9999,0.658443,0.658443,0.790999,0.790999,0.0,0.0,-9999,-9999,-9999,-9999,1.85986,1.85986,0.780483,0.780483,0.0,0.0,-9999,-9999,-9999,-9999,0.658443,0.658443,0.790999,0.790999,0.0,0.0,-9999,-9999,-9999,-9999,1.38094,1.84529,1.85386,1.85986,1.85986,1.92444,2.00561,1.35354,1.84091,1.85386,1.85986,1.85986,1.92444,2.00561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.157402,0.319775,0.341056,0.658443,1.03176,1.0867,1.0867,-0.157402,0.208727,0.341056,0.658443,1.03176,1.0867,1.0867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33539,1.33927,1.24157,0.0166495,1.12103,1.12998,1.13534,1.28474,1.33927,1.35048,1.36336,1.33539,1.33417,1.24606,0.016507,1.12667,1.13413,1.13651,1.29461,1.33784,1.34424,1.36336,-0.0631632,-0.0712744,-0.137426,0.0451454,-0.47469,-0.465742,-0.442585,-0.100628,0.00566141,0.0735491,0.368555,-0.0712744,-0.0763824,-0.145848,0.042462,-0.467799,-0.461579,-0.304335,-0.122064,-0.00114993,0.0200897,0.144891,0.37974,0.455187,0.396689,0.0179305,0.240869,0.255282,0.292901,0.37377,0.4439,0.573977,0.596922,0.307518,0.576649,0.396537,0.016987,0.24956,0.261302,0.307064,0.374819,0.455187,0.455629,0.596922,0.350233,0.363309,0.341833,0.0195295,0.112785,0.150887,0.25519,0.363309,0.42951,0.464071,0.476661,0.412053,0.415573,0.344592,0.0184661,0.130317,0.150887,0.269882,0.36365,0.42949,0.431693,0.476661,-9999,-9999
20090104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.184,-5.116,1.311,-2.987,2.28,-4.184,0.0,-5.116,1.311,0.0,-2.987,2.28,0.0,187.233,-9999,-9999,110.953,110.953,0.0,-9999,-9999,246.528,246.528,0.0,-9999,-9999,237.444,237.444,0.0,-9999,-9999,1.048,1.048,0.0,95.065,95.065,0.0,0.0,0.0,0.0,4.964,4.964,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,60.224,0.0,61.4864,-9999,-9999,-9999,-9999,23.1378,0.0,23.6228,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,1.05048,1.05048,0.0,0.0,-9999,-9999,-9999,-9999,1.05048,1.05048,0.0,0.0,-9999,-9999,-9999,-9999,1.07065,1.06335,0.0,0.0,0.0195332,0.0219371,0.693565,0.945111,1.04115,1.06963,1.20521,1.20521,1.20521,0.695626,0.945111,1.04115,1.07805,1.20521,1.20521,1.20521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68541,1.68541,0.949405,0.949405,0.0,0.0,-9999,-9999,-9999,-9999,0.146861,0.146861,1.09247,1.09247,0.0,0.0,-9999,-9999,-9999,-9999,1.68541,1.68541,0.949405,0.949405,0.0,0.0,-9999,-9999,-9999,-9999,0.146861,0.146861,1.09247,1.09247,0.0,0.0,-9999,-9999,-9999,-9999,1.38217,1.61648,1.66288,1.66288,1.68541,1.74353,1.94326,1.28719,1.61648,1.66288,1.66288,1.68541,1.74353,1.94326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249415,0.00339751,0.00339751,0.146861,0.516625,0.516625,0.516625,-0.249415,-0.0491754,0.00339751,0.146861,0.516625,0.516625,0.516625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.673419,0.678039,0.581329,0.0198194,0.441062,0.44984,0.455138,0.634298,0.678039,0.691462,0.769563,0.673419,0.671959,0.584384,0.0199125,0.446588,0.453943,0.456305,0.645815,0.676327,0.686431,0.707039,-0.362498,-0.372444,-0.48202,0.0371609,-0.764145,-0.755368,-0.732272,-0.46618,-0.364151,-0.281491,-0.154057,-0.372444,-0.378524,-0.486262,0.0352402,-0.758619,-0.751256,-0.622913,-0.468518,-0.372444,-0.339346,-0.238072,0.0679279,0.094543,0.075033,0.00614345,0.0355428,0.0376696,0.0432207,0.0551538,0.0885634,0.147176,0.150019,0.0453776,0.14977,0.0742865,0.00585866,0.0368254,0.038558,0.0453108,0.0553087,0.0885634,0.094543,0.150145,0.337504,0.350432,0.327644,0.0192987,0.103349,0.138287,0.242671,0.350432,0.412653,0.447133,0.462688,0.398019,0.402738,0.330226,0.0182794,0.119438,0.138287,0.255024,0.350606,0.412634,0.414758,0.462688,-9999,-9999
20090105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.621,-3.601,2.279,-1.361,2.863,-2.621,0.0,-3.601,2.279,0.0,-1.361,2.863,0.0,188.026,-9999,-9999,121.228,121.228,0.0,-9999,-9999,244.335,244.335,0.0,-9999,-9999,234.693,234.693,0.0,-9999,-9999,1.487,1.487,0.0,94.188,94.188,0.0,0.0,0.0,0.0,2.767,2.767,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,68.2124,0.0,71.6372,-9999,-9999,-9999,-9999,13.9357,0.0,14.6353,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,1.12465,1.12465,0.0,0.0,-9999,-9999,-9999,-9999,1.12465,1.12465,0.0,0.0,-9999,-9999,-9999,-9999,1.11352,1.09978,0.0,0.0,0.0155912,0.0202777,0.769265,1.06801,1.08503,1.12465,1.20149,1.20149,1.20149,0.684724,1.06801,1.08503,1.12465,1.20149,1.20149,1.20149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.70597,1.70597,0.861147,0.861147,0.0,0.0,-9999,-9999,-9999,-9999,0.283795,0.283795,0.697006,0.697006,0.0,0.0,-9999,-9999,-9999,-9999,1.70597,1.70597,0.861147,0.861147,0.0,0.0,-9999,-9999,-9999,-9999,0.283795,0.283795,0.697006,0.697006,0.0,0.0,-9999,-9999,-9999,-9999,1.42837,1.69441,1.70561,1.70597,1.70597,1.70597,1.78692,1.28603,1.66526,1.70308,1.70597,1.70597,1.70597,1.78692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.142079,0.174802,0.21137,0.283795,0.453052,0.453052,0.453052,-0.145274,0.122565,0.21137,0.283795,0.453052,0.453052,0.453052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.771286,0.775966,0.674864,0.0202012,0.530947,0.540235,0.545832,0.729565,0.775966,0.789545,0.865853,0.771286,0.769806,0.678192,0.0202618,0.536797,0.54457,0.547064,0.741277,0.774232,0.784458,0.80527,-0.343272,-0.348686,-0.42492,0.0354876,-0.670548,-0.661259,-0.636911,-0.365731,-0.324659,-0.278466,-0.0322947,-0.348686,-0.354845,-0.435324,0.0325833,-0.664698,-0.656915,-0.586132,-0.439698,-0.328265,-0.296725,-0.26274,0.095874,0.129467,0.104303,0.00772967,0.0521572,0.0552781,0.0634241,0.0809352,0.122359,0.193139,0.19767,0.0665891,0.196035,0.103488,0.00736698,0.0540392,0.0565817,0.0664909,0.0811624,0.122911,0.129467,0.19782,0.350696,0.363795,0.342254,0.0195617,0.112867,0.150995,0.255459,0.363795,0.430056,0.464684,0.477329,0.412612,0.416151,0.345015,0.0184969,0.130411,0.150995,0.270127,0.364134,0.430036,0.432242,0.477329,-9999,-9999
20090106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.57,-0.909,1.331,2.472,3.465,0.57,0.0,-0.909,1.331,0.0,2.472,3.465,0.0,188.875,-9999,-9999,86.06,86.06,0.0,-9999,-9999,261.683,261.683,0.0,-9999,-9999,256.457,256.457,0.0,-9999,-9999,1.845,1.845,0.0,92.968,92.968,0.0,0.0,0.0,0.0,3.942,3.942,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,70.0566,0.0,75.0067,-9999,-9999,-9999,-9999,13.9168,0.0,14.9001,-9999,-9999,-9999,-9999,11.0,3,27,21,0,0,1.41055,1.41055,0.0,0.0,-9999,-9999,-9999,-9999,1.41055,1.41055,0.0,0.0,-9999,-9999,-9999,-9999,1.39191,1.37899,0.0,0.0,0.0308825,0.0345406,0.767879,1.26184,1.30432,1.41055,1.57197,1.59572,1.59572,0.75129,1.26184,1.29348,1.41055,1.57197,1.59572,1.59572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86832,1.86832,0.794042,0.794042,0.0,0.0,-9999,-9999,-9999,-9999,0.70478,0.70478,0.799679,0.799679,0.0,0.0,-9999,-9999,-9999,-9999,1.86832,1.86832,0.794042,0.794042,0.0,0.0,-9999,-9999,-9999,-9999,0.70478,0.70478,0.799679,0.799679,0.0,0.0,-9999,-9999,-9999,-9999,1.37747,1.85321,1.86209,1.86832,1.86832,1.93529,2.02326,1.34905,1.84867,1.86209,1.86832,1.86832,1.93529,2.02326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0796839,0.38224,0.402507,0.70478,1.06032,1.11264,1.11264,-0.0796839,0.271594,0.402507,0.70478,1.06032,1.11264,1.11264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980614,0.985283,0.87815,0.0203391,0.73165,0.741659,0.747673,0.934066,0.985283,0.998797,1.06875,0.980614,0.979136,0.882012,0.0203321,0.737958,0.746318,0.748995,0.945835,0.983554,0.99374,1.01439,-0.416236,-0.425265,-0.500845,0.0492424,-0.864069,-0.85406,-0.827991,-0.454912,-0.339683,-0.281231,0.0368882,-0.425265,-0.431412,-0.509894,0.0464741,-0.856364,-0.849391,-0.692148,-0.508966,-0.352721,-0.333437,-0.205783,0.168361,0.217382,0.179668,0.0112852,0.0969929,0.102797,0.117945,0.150509,0.207774,0.304195,0.313246,0.123831,0.307545,0.178807,0.0107416,0.100493,0.105221,0.123649,0.150932,0.21052,0.217382,0.313246,0.313957,0.326851,0.299388,0.0193559,0.0803,0.107517,0.216402,0.326851,0.381623,0.415745,0.438864,0.372722,0.380441,0.301593,0.0184246,0.0928703,0.107517,0.222376,0.326851,0.380469,0.388657,0.438864,-9999,-9999
