TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_REF_JOINTUNC,NEE_VUT_USTAR50,NEE_VUT_USTAR50_QC,NEE_VUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_VUT_MEAN,NEE_VUT_MEAN_QC,NEE_VUT_SE,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_VUT_REF_NIGHT,NEE_VUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_DAY,NEE_VUT_REF_DAY_SD,NEE_VUT_REF_DAY_QC,NEE_VUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_VUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,RECO_SR,RECO_SR_N
199711,8.053,1.0,6.322,2.719,1.0,10.206,3.326,1.0,7.733,6.495,2.105,9.284,2.396,8.053,1.0,6.322,2.719,1.0,10.206,3.326,1.0,231.774,117.285,1.0,115.526,117.285,1.0,-9999,-9999,280.074,280.074,0.0,300.41,1.0,302.054,300.41,1.0,4.027,1.0,2.505,4.027,1.0,97.548,97.592,1.0,1.416,0.787,1.0,2.576,2.548,1.0,0.296639962947,0.875694444444,48.0159722222,1.0,241.393055556,1.0,-9999,-9999,7.782,1.0,22.64,1.0,-9.65278,1.0,11.5917,1.0,16.3229,0.237119,29.3577,0.999306,41.3401,0.526469,0.999306,1,26.7,21.3,26.7,21.2667,1.3045,0.984028,0.0222528,0.0480234,1.29838,0.984028,0.0221979,0.047998,1.29255,0.981545,0.00706792,1.16679,1.24469,1.27206,1.30378,1.32626,1.3298,1.332,0.975694,0.977083,0.977778,0.981944,0.984722,0.984722,0.984028,-0.15431,0.423236,0.992,0.0268076,0.0740647,3.01714,2.40623,0.974534,0.0352671,0.0359383,-0.161946,0.419228,0.992,0.0262693,0.0738716,3.01347,2.40997,0.974534,0.0352142,0.0358864,-0.366529,-0.246793,-0.200482,-0.155037,-0.114786,-0.108707,-0.102199,0.982123,0.983358,0.984593,0.989531,0.992,0.992,0.992,2.98844,3.00277,3.00721,3.0133,3.01593,3.0166,3.01719,0.968461,0.970048,0.971498,0.971498,0.974534,0.974534,0.976121,0.0981089,0.101623,0.0981084,0.00189452,0.0573278,0.091481,0.0927082,0.101742,0.104946,0.106983,0.1089,-1.20144,-1.19675,-1.19444,0.00535804,-1.22829,-1.22404,-1.21952,-1.20247,-1.18454,-1.16998,-1.11061,2.32455,2.26135,2.29245,0.0275969,2.05108,2.11083,2.13893,2.26135,2.41016,2.43443,2.59055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
199712,3.915,1.0,2.633,2.082,1.0,5.695,2.575,1.0,3.696,2.538,1.819,5.301,2.141,3.915,1.0,2.633,2.082,1.0,5.695,2.575,1.0,197.588,83.001,1.0,89.694,83.001,1.0,-9999,-9999,268.193,268.193,0.0,275.05,1.0,287.889,275.05,1.0,2.759,1.0,1.426,2.759,1.0,97.483,97.416,1.0,3.299,3.298,1.0,2.712,2.738,1.0,0.314123381856,0.760080645161,31.9260752688,1.0,168.101478495,1.0,-9999,-9999,4.186,1.0,25.064,1.0,-10.9583,1.0,11.7685,0.997984,18.8802,0.225399,15.0444,0.999328,24.1356,0.499065,0.997984,1,27.8387,20.1613,27.8387,20.1613,0.862104,0.975806,0.020556,0.0257864,0.858572,0.975806,0.0205529,0.0257839,0.87155,0.976949,0.00207424,0.857391,0.858593,0.860506,0.867005,0.881208,0.889731,0.893646,0.975806,0.975806,0.975806,0.978495,0.979839,0.978495,0.977823,0.0565425,0.449896,0.978111,0.0246575,0.0256277,1.90056,1.48487,0.972581,0.0323914,0.0426947,0.0506666,0.451216,0.978111,0.0246984,0.0256671,1.9005,1.48495,0.972581,0.0325636,0.0428255,0.0506666,0.0546407,0.0577932,0.0614597,0.0669364,0.0686105,0.0717357,0.978111,0.978111,0.978111,0.978111,0.978111,0.978111,0.978111,1.88703,1.88813,1.89435,1.90449,1.93349,1.94376,1.95578,0.972581,0.972581,0.972581,0.972581,0.982258,0.980645,0.977419,0.110347,0.109948,0.115458,0.00173473,0.104563,0.107475,0.110484,0.112897,0.116707,0.119015,0.125796,-0.755801,-0.748624,-0.756092,0.00208664,-0.778616,-0.775993,-0.768519,-0.75315,-0.746774,-0.743544,-0.7402,1.51145,1.5577,1.54349,0.0129643,1.4406,1.45025,1.46517,1.56348,1.57937,1.60867,1.63483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
199801,5.574,1.0,4.311,2.133,1.0,7.215,2.557,1.0,5.224,3.79,2.054,7.085,2.601,5.574,1.0,4.311,2.133,1.0,7.215,2.557,1.0,214.298,84.301,0.995968,106.663,84.299,0.995968,-9999,-9999,275.914,275.914,0.0,293.632,0.995968,297.095,293.299,0.995968,2.528,1.0,1.107,2.528,1.0,97.341,97.357,1.0,2.644,3.605,1.0,2.717,2.948,1.0,0.311586022101,0.696908602151,38.7116935484,1.0,163.445953594,0.993279569892,-9999,-9999,4.44,1.0,25.593,1.0,-4.72318,0.991935,9.47008,0.975134,12.7278,0.239874,22.6847,0.979839,30.4883,0.539108,0.940188,1,27.1935,20.8065,27.1935,20.7419,0.843612,0.914651,0.0306764,0.0583197,0.843612,0.914651,0.0306764,0.0583197,0.851203,0.921589,0.00592201,0.792354,0.803253,0.820784,0.844932,0.873814,0.902452,0.910909,0.936828,0.935484,0.94086,0.910618,0.907258,0.907258,0.899866,-0.392086,0.398299,0.913125,0.0267655,0.0710459,2.38475,2.44573,0.916974,0.0588116,0.064407,-0.392086,0.398299,0.913125,0.0266027,0.0709847,2.38475,2.44573,0.916974,0.0587437,0.0643451,-0.464707,-0.448563,-0.425755,-0.39619,-0.366326,-0.316941,-0.269346,0.951016,0.948626,0.955795,0.907365,0.922342,0.907365,0.89354,2.36377,2.36691,2.36862,2.38475,2.41239,2.41942,2.44598,0.91851,0.91851,0.91851,0.916974,0.907143,0.923118,0.924731,0.155218,0.159212,0.171073,0.00467708,0.13359,0.149663,0.15455,0.159212,0.18132,0.188586,0.25595,-0.688908,-0.6844,-0.68013,0.00665293,-0.751448,-0.745339,-0.697628,-0.6844,-0.658044,-0.642388,-0.611992,1.80438,1.7552,1.86978,0.0233134,1.74534,1.7556,1.80438,1.82486,1.91464,1.95209,2.03868,0.0,0.0,0.0202706,0.0077568,0.0,0.0,0.0,0.0,0.0,0.0,0.129936,-9999,-9999
199802,7.633,1.0,5.947,2.135,1.0,9.519,3.195,1.0,6.793,5.081,2.077,8.721,2.758,7.633,1.0,5.947,2.135,1.0,9.519,3.195,1.0,272.22,133.978,1.0,138.965,133.978,1.0,-9999,-9999,279.339,279.339,0.0,295.993,1.0,301.179,295.993,1.0,3.756,1.0,2.01,3.756,1.0,97.065,97.111,0.999256,0.666,0.572,1.0,2.356,2.5,1.0,0.265542413075,0.828125,66.4441964286,1.0,271.799107143,1.0,-9999,-9999,6.051,1.0,26.288,1.0,-6.17262,1.0,17.1143,0.970982,23.6875,0.245486,35.7471,1.0,49.4767,0.556348,0.970982,1,25.4643,22.5357,25.4643,20.6071,1.10396,0.872024,0.0173847,0.0283071,1.10396,0.872024,0.0173847,0.0283071,1.11589,0.872173,0.00642802,0.998283,1.09972,1.10396,1.12494,1.13208,1.1444,1.16397,0.782738,0.875,0.872024,0.851935,0.886905,0.918899,0.929315,-0.695186,0.413041,0.883024,0.018521,0.0591282,3.00752,2.6309,0.85923,0.0304784,0.0460361,-0.695186,0.413041,0.883024,0.0180546,0.0589838,3.00752,2.6309,0.85923,0.0300843,0.0457761,-0.892177,-0.706572,-0.699175,-0.694777,-0.633132,-0.594267,-0.584957,0.764278,0.87223,0.87895,0.883024,0.904976,0.946032,0.961746,2.97798,2.98545,2.99563,3.00777,3.03139,3.05446,3.07875,0.887244,0.798305,0.865293,0.892346,0.842001,0.842001,0.83579,0.0440472,0.0419785,0.0430688,0.00110859,0.0365608,0.0376618,0.0379307,0.0401687,0.046173,0.0466797,0.0488485,-1.06074,-1.06198,-1.07282,0.00729288,-1.13941,-1.10783,-1.09259,-1.07955,-1.06254,-1.06198,-0.976497,2.21739,2.20169,2.31922,0.0320002,1.99749,2.14436,2.19084,2.22155,2.48589,2.59253,2.66042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
199803,8.75,1.0,7.139,2.466,1.0,10.294,3.1,1.0,8.779,7.124,2.531,10.367,2.887,8.75,1.0,7.139,2.466,1.0,10.294,3.1,1.0,348.108,161.399,1.0,175.295,161.399,1.0,-9999,-9999,292.587,292.587,0.0,305.874,1.0,316.975,305.874,1.0,4.349,1.0,3.169,4.349,1.0,97.22,97.311,1.0,3.708,4.171,1.0,3.428,3.955,1.0,0.36374543408,0.532258064516,81.8904569892,1.0,336.108870968,1.0,-9999,-9999,7.135,1.0,28.616,1.0,-3.14113,1.0,25.8916,0.686828,32.6992,0.202108,44.474,0.700269,56.1675,0.567228,0.683468,1,23.4194,24.5806,15.5161,14.0,1.16569,0.198925,0.0217768,0.0234636,1.16569,0.198925,0.0217768,0.0234636,1.16949,0.19963,0.00184727,1.15479,1.15793,1.16204,1.16807,1.17417,1.1754,1.18513,0.198925,0.199597,0.199597,0.199597,0.199597,0.199597,0.200269,-0.731057,0.367912,0.235376,0.0191844,0.0282846,2.95288,2.82454,0.16094,0.0387984,0.0392436,-0.731057,0.367912,0.235376,0.0191852,0.0282851,2.95288,2.82454,0.16094,0.0387984,0.0392436,-0.757247,-0.749345,-0.738355,-0.727303,-0.711089,-0.707777,-0.694216,0.234086,0.234086,0.234086,0.235376,0.238011,0.238011,0.239355,2.93911,2.94733,2.94805,2.95288,2.95755,2.95911,2.96487,0.184257,0.159537,0.159537,0.16094,0.162342,0.162342,0.163745,0.230256,0.277441,0.255354,0.00655125,0.205206,0.215565,0.216341,0.246398,0.271712,0.279829,0.341061,-0.92651,-0.888254,-0.91414,0.00530351,-0.956199,-0.949368,-0.942663,-0.92651,-0.894194,-0.888254,-0.844073,4.41126,4.30749,4.42123,0.0390124,3.95928,4.15953,4.30399,4.39657,4.54491,4.63526,4.67553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
199804,14.459,1.0,11.898,2.831,1.0,16.5,3.694,1.0,14.696,12.236,2.694,16.646,3.626,14.459,1.0,11.898,2.831,1.0,16.5,3.694,1.0,418.538,244.42,1.0,243.931,244.42,1.0,-9999,-9999,302.542,302.542,0.0,330.345,1.0,328.844,330.345,1.0,7.517,1.0,7.339,7.517,1.0,97.079,97.18,1.0,3.328,4.293,1.0,3.096,3.198,1.0,0.320237710473,0.720833333333,127.554861111,1.0,504.253472222,1.0,-9999,-9999,13.251,1.0,27.229,1.0,6.41806,1.0,38.9336,0.920139,50.6974,0.341459,55.1878,0.920139,71.8627,0.604387,0.920139,1,21.2,26.8,21.2,26.8,1.08844,0.90625,0.0233476,0.0263017,1.08844,0.90625,0.0233476,0.0263017,1.0849,0.897639,0.00247541,1.05444,1.07202,1.07446,1.08615,1.09121,1.09624,1.10352,0.871528,0.886111,0.88125,0.907639,0.906944,0.907639,0.911111,0.908659,0.415657,0.954545,0.0218538,0.0328259,1.2044,1.2954,0.865982,0.0364214,0.0372575,0.908659,0.415657,0.954545,0.0218115,0.0327977,1.2044,1.2954,0.865982,0.0364157,0.0372519,0.873381,0.880325,0.881042,0.905143,0.912511,0.929312,0.959856,0.915152,0.910606,0.915152,0.954545,0.956061,0.956061,0.957576,1.17606,1.19005,1.19849,1.20207,1.20479,1.20575,1.20944,0.841989,0.872161,0.862227,0.867216,0.867216,0.868546,0.856091,1.05124,1.0964,1.07716,0.00734105,1.01328,1.02773,1.03442,1.08579,1.09631,1.1048,1.16949,-0.0300397,0.00796147,-0.00774035,0.00544216,-0.0528616,-0.0475565,-0.0381576,-0.00603737,0.006442,0.0186472,0.0663027,1.84274,1.73728,1.68584,0.0276228,1.42085,1.43851,1.59929,1.65432,1.75992,1.84748,1.90296,0.210079,0.207484,0.2962,0.023336,0.196782,0.207313,0.20751,0.21126,0.269682,0.524628,0.545601,-9999,-9999
199805,22.972,1.0,20.124,2.16,1.0,24.918,3.725,1.0,23.503,20.936,2.286,25.266,3.546,22.972,1.0,20.124,2.16,1.0,24.918,3.725,1.0,465.181,263.161,1.0,272.424,263.161,1.0,-9999,-9999,364.838,364.838,0.0,411.367,1.0,403.12,411.367,1.0,10.886,1.0,11.588,10.886,1.0,96.848,96.86,1.0,2.48,0.606,1.0,2.826,2.584,1.0,0.28917089601,0.929435483871,146.1875,1.0,535.693548387,1.0,-9999,-9999,20.791,1.0,20.947,1.0,21.5155,1.0,63.37,1.0,81.6053,0.38236,33.4432,1.0,43.0668,0.535588,1.0,1,19.4516,28.5484,19.4516,28.5484,-0.341933,0.992608,0.0387673,0.0436142,-0.341536,0.992608,0.0387371,0.0435874,-0.341764,0.990743,0.00275396,-0.365098,-0.361898,-0.354483,-0.345025,-0.331394,-0.321933,-0.313692,0.992608,0.99328,0.99328,0.991263,0.990591,0.994624,0.985215,3.26936,0.764043,1.0,0.0439899,0.0676141,-2.76972,2.94293,0.987404,0.0552541,0.0567316,3.27019,0.764142,1.0,0.0438708,0.0675367,-2.76967,2.94298,0.987404,0.0551879,0.0566671,3.23573,3.24408,3.24866,3.27939,3.30564,3.34678,3.38208,1.0,1.0,1.0,1.0,1.0,0.998387,0.996774,-2.80919,-2.79821,-2.79323,-2.78478,-2.77346,-2.77248,-2.76972,0.968092,0.983987,0.988556,0.987327,0.987404,0.988556,0.987404,3.48859,3.49704,3.49559,0.00462979,3.44978,3.46777,3.47444,3.48859,3.52035,3.52386,3.54223,3.84013,3.83858,3.83735,0.00285618,3.81131,3.8203,3.82411,3.83693,3.84287,3.85603,3.87045,3.23739,3.27045,3.23279,0.0211998,3.06663,3.10608,3.15675,3.22323,3.27045,3.29775,3.3805,3.82123,3.83504,3.83154,0.0110757,3.75684,3.78362,3.80287,3.82123,3.84084,3.85379,3.89442,-9999,-9999
199806,27.399,1.0,24.617,2.197,1.0,29.068,3.792,1.0,28.052,26.025,1.936,29.268,3.384,27.399,1.0,24.617,2.197,1.0,29.068,3.792,1.0,483.709,302.085,1.0,292.885,302.085,1.0,-9999,-9999,391.12,391.12,0.0,435.01,1.0,434.455,435.01,1.0,17.449,1.0,18.127,17.449,1.0,96.793,96.802,1.0,1.622,1.287,1.0,3.8,3.8,1.0,0.406225696147,0.970138888889,168.375,1.0,625.713194444,1.0,-9999,-9999,26.82,1.0,16.23,1.0,23.9653,1.0,69.6439,1.0,87.6785,0.371003,45.0622,1.0,56.7313,0.535755,1.0,1,18.0,30.0,18.0,30.0,0.722438,0.992361,0.0329738,0.0331337,0.722438,0.992361,0.0329917,0.0331514,0.723376,0.990347,0.000607444,0.717034,0.719895,0.720864,0.722843,0.725461,0.726396,0.729583,0.992361,0.992361,0.989583,0.990972,0.992361,0.992361,0.988194,2.69199,0.665659,0.996296,0.0398575,0.0405225,-0.501315,2.06577,0.99,0.044898,0.0451187,2.69201,0.665443,0.996296,0.0399003,0.0405646,-0.501323,2.06576,0.99,0.044882,0.0451028,2.67915,2.68398,2.68621,2.69223,2.69683,2.6986,2.6996,0.996296,0.996296,0.996296,0.996296,0.996296,0.996296,0.996296,-0.5064,-0.504616,-0.501999,-0.499755,-0.497802,-0.495701,-0.494264,0.988889,0.99,0.99,0.99,0.978889,0.983333,0.983333,2.94588,2.96087,2.93473,0.00309436,2.89374,2.91285,2.9232,2.93595,2.94588,2.95628,2.9644,2.22304,2.23843,2.21136,0.0027797,2.1768,2.19236,2.19891,2.20906,2.22304,2.22653,2.23995,2.99906,2.91846,2.93178,0.0226314,2.73618,2.74687,2.78759,2.92423,3.05003,3.10396,3.15117,2.10201,2.34763,2.31142,0.0323814,2.08681,2.09627,2.10725,2.34522,2.51621,2.54942,2.56798,-9999,-9999
199807,31.21,1.0,27.905,2.235,1.0,33.337,4.231,1.0,30.703,28.489,1.708,32.128,3.17,31.21,1.0,27.905,2.235,1.0,33.337,4.231,1.0,473.971,307.519,1.0,276.223,307.519,1.0,-9999,-9999,418.158,418.158,0.0,456.686,1.0,466.693,456.686,1.0,25.808,1.0,22.687,25.808,1.0,97.25,97.171,1.0,0.791,0.033,1.0,2.294,2.516,1.0,0.287512069247,0.772849462366,165.173387097,1.0,632.363575269,1.0,-9999,-9999,32.779,1.0,12.6,1.0,30.7957,1.0,35.6747,0.992608,38.9859,0.300696,87.2351,0.992608,95.3317,0.6255,0.992608,1,18.7419,29.2581,18.7419,29.2581,2.02589,0.959677,0.0229749,0.0257184,2.02538,0.959677,0.0229922,0.0257338,2.02577,0.95541,0.00224862,2.00098,2.01048,2.02187,2.0254,2.02956,2.03359,2.05972,0.973118,0.965726,0.956317,0.952285,0.951613,0.947581,0.926075,1.58317,0.435098,0.952462,0.0300085,0.0369862,2.20443,1.9472,0.964479,0.0307824,0.0317017,1.58208,0.435059,0.952462,0.0301878,0.0371319,2.2043,1.94711,0.964479,0.0307786,0.0316981,1.53976,1.54923,1.57396,1.58213,1.5897,1.59247,1.59713,0.979626,0.962649,0.949066,0.947368,0.947368,0.952462,0.945671,2.19276,2.19718,2.20114,2.20415,2.20716,2.21234,2.23654,0.968891,0.964442,0.967779,0.964479,0.954468,0.948906,0.931183,1.72501,1.71365,1.73316,0.011105,1.66203,1.67349,1.69281,1.70275,1.72248,1.84971,1.86103,-0.305107,-0.311727,-0.292606,0.00940979,-0.348711,-0.329063,-0.326554,-0.321441,-0.308951,-0.191797,-0.174312,2.36712,2.11903,2.23551,0.0215976,2.04281,2.06392,2.09978,2.27207,2.33433,2.36485,2.43112,0.24801,0.173507,0.304667,0.011784,0.173507,0.241924,0.24801,0.283292,0.350612,0.395225,0.41305,-9999,-9999
199808,28.567,1.0,25.631,2.336,1.0,30.746,4.151,1.0,28.744,26.618,1.956,30.323,3.188,28.567,1.0,25.631,2.336,1.0,30.746,4.151,1.0,436.477,249.198,1.0,250.477,249.198,1.0,-9999,-9999,400.44,400.44,0.0,445.75,1.0,445.567,445.75,1.0,20.203,1.0,20.106,20.203,1.0,97.424,97.349,1.0,0.356,0.869,1.0,2.033,1.951,1.0,0.236505625478,0.918682795699,134.245295699,1.0,506.508064516,1.0,-9999,-9999,28.71,1.0,12.699,1.0,16.9597,1.0,28.5797,1.0,33.0933,0.333202,72.7092,1.0,84.1923,0.878599,1.0,1,20.3871,27.6129,20.3548,27.5161,2.75587,0.96371,0.036249,0.046836,2.7442,0.96371,0.0362958,0.0468722,2.74616,0.953763,0.00537675,2.68928,2.70926,2.72418,2.7442,2.76234,2.76858,2.80376,0.97043,0.968414,0.883065,0.96371,0.943548,0.959677,0.910618,1.40649,0.834351,0.986804,0.0494511,0.0614149,3.58369,2.57488,0.947068,0.0485493,0.0655535,1.38188,0.834698,0.986804,0.0495563,0.0614997,3.58302,2.57534,0.947068,0.0485677,0.0655672,1.31957,1.33776,1.35093,1.38046,1.40034,1.4106,1.42508,0.757624,0.986804,0.986804,0.986804,0.986804,0.986804,0.980499,3.52645,3.53634,3.54678,3.58432,3.60662,3.62443,3.66883,0.958759,0.963367,0.955303,0.946004,0.936778,0.936693,0.912027,1.80673,1.68056,1.81753,0.0423589,1.5129,1.54026,1.62632,1.68305,2.02149,2.10438,2.3386,-0.958764,-1.06364,-0.928632,0.0388335,-1.22088,-1.19981,-1.0854,-1.05484,-0.744421,-0.656535,-0.479904,3.25591,3.66301,3.41471,0.0282102,3.1697,3.22338,3.29283,3.39129,3.49074,3.61105,3.68873,0.0,0.0,0.00103454,0.000712064,0.0,0.0,0.0,0.0,0.0,0.0,0.00636192,-9999,-9999
199809,26.994,1.0,24.304,2.391,1.0,29.333,3.912,1.0,26.339,24.464,2.045,27.969,3.082,26.994,1.0,24.304,2.391,1.0,29.333,3.912,1.0,375.485,215.323,1.0,199.38,215.323,1.0,-9999,-9999,391.409,391.409,0.0,436.076,1.0,434.8,436.076,1.0,17.274,1.0,14.843,17.274,1.0,97.097,96.991,1.0,1.254,1.118,1.0,2.302,2.255,1.0,0.261419205195,0.938888888889,120.509722222,1.0,438.515972222,1.0,-9999,-9999,25.888,1.0,16.126,1.0,11.309,1.0,25.0928,0.999306,31.4856,0.25554,61.9692,0.999306,77.7569,0.800786,0.999306,1,22.3667,25.6333,22.3667,25.1333,2.20212,0.984028,0.0400031,0.0699643,2.19261,0.984028,0.039938,0.0699271,2.19202,0.983142,0.00808698,2.0939,2.12788,2.12947,2.20212,2.23654,2.24268,2.24736,0.975694,0.977083,0.977083,0.984028,0.991667,0.988889,0.988889,1.44724,0.715383,0.990975,0.0539306,0.102288,2.68793,2.21265,0.978051,0.0547335,0.0617399,1.4286,0.712977,0.990975,0.0539216,0.102284,2.68702,2.21307,0.978051,0.0546611,0.0616757,1.26256,1.3118,1.3198,1.44724,1.48146,1.48563,1.49626,0.983399,0.983399,0.98643,0.990975,0.993939,0.998485,0.993939,2.64967,2.66432,2.6723,2.70665,2.71981,2.72145,2.73252,0.968821,0.970154,0.971436,0.978051,0.984513,0.981949,0.988359,1.57761,1.63452,1.59591,0.00789469,1.49142,1.53619,1.55737,1.61246,1.63536,1.64195,1.64725,-0.593483,-0.558097,-0.596114,0.00346468,-0.633414,-0.618778,-0.613519,-0.601656,-0.581405,-0.567666,-0.562744,3.2705,3.42346,3.18624,0.0272871,2.9467,2.99085,3.02446,3.16688,3.32895,3.40122,3.43591,0.000469237,0.000560521,0.00194244,0.00072959,0.0,0.0,0.0,0.000461712,0.000560521,0.000590992,0.0146732,-9999,-9999
