TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_DIF,SW_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
199601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.772,8.924,1.506,11.064,1.893,9.772,0.0,8.924,1.506,0.0,11.064,1.893,0.0,144.524,-9999,-9999,64.504,64.504,0.0,-9999,-9999,293.903,293.903,0.0,-9999,-9999,293.903,293.903,0.0,-9999,-9999,2.293,2.293,0.0,100.488,100.488,0.0,3.089,3.089,0.0,3.864,3.864,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.54922,3.0,76.516,0.0,104.371,-9999,55.965,0.0,76.3387,-9999,3.0,3,29.0323,18.9677,0.0,0.0,-3.49217,-3.42242,0.0,0.0,-9999,-9999,-9999,-9999,-3.40551,-3.39859,0.0,0.0,-9999,-9999,-9999,-9999,-3.62875,-3.39386,0.0,0.0,0.0548161,0.00858057,-4.52136,-4.05136,-3.92928,-3.462,-3.40551,-3.39859,-3.39188,-3.48795,-3.42242,-3.42242,-3.39969,-3.39786,-3.34824,-3.26054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.93632,3.02385,3.94067,3.96158,0.0,0.0,-9999,-9999,-9999,-9999,-13.0097,-12.9736,2.72006,2.7002,0.0,0.0,-9999,-9999,-9999,-9999,3.05279,3.06181,3.91205,3.98442,0.0,0.0,-9999,-9999,-9999,-9999,-12.9765,-12.9736,2.72344,2.7002,0.0,0.0,-9999,-9999,-9999,-9999,1.58669,2.04235,2.25325,2.96083,3.05281,3.06698,3.07703,2.91798,2.99781,3.02081,3.05008,3.07703,3.15954,3.27844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.5165,-13.1923,-13.0627,-12.9776,-12.9725,-12.9683,-12.9176,-12.9975,-12.9776,-12.9776,-12.9736,-12.9683,-12.9683,-12.9683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61986,4.66178,4.73887,0.0281101,4.46914,4.59261,4.60961,4.63381,4.92881,4.959,5.02415,4.59471,4.46914,4.53354,0.0536427,3.71019,4.44885,4.45979,4.58586,4.62267,4.66986,4.959,8.02143,8.06037,8.13272,0.0270978,7.91484,7.99257,8.01912,8.04785,8.29723,8.34312,8.47806,8.03203,7.87466,8.16229,0.0786571,7.3686,7.8995,7.97418,8.04287,8.38142,8.48745,8.87234,5.73109,5.72352,5.72095,0.0156628,5.5734,5.59648,5.67228,5.70574,5.73378,5.79703,5.95931,5.57145,5.57145,5.31353,0.162289,1.73721,4.97047,5.19411,5.59648,5.71748,5.75298,5.90758,3.84683,3.83992,3.84924,0.0032841,3.82655,3.83455,3.83761,3.84285,3.84804,3.86779,3.88914,3.82893,3.86779,3.76189,0.0711303,2.72041,3.58252,3.83339,3.84168,3.88914,4.04976,4.06987,-9999,-9999
199602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.312,5.466,1.572,7.325,1.749,6.312,0.0,5.466,1.572,0.0,7.325,1.749,0.0,208.964,-9999,-9999,90.187,90.187,0.0,-9999,-9999,282.959,282.959,0.0,-9999,-9999,282.959,282.959,0.0,-9999,-9999,2.341,2.341,0.0,101.335,101.335,0.0,3.519,3.519,0.0,4.242,4.242,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.73471,3.0,76.5731,0.0,120.001,-9999,56.6725,0.0,88.8136,-9999,1.0,3,26.3448,21.6552,0.0,0.0,-3.49959,-3.43402,0.0,0.0,-9999,-9999,-9999,-9999,-3.41542,-3.41068,0.0,0.0,-9999,-9999,-9999,-9999,-3.63925,-3.40426,0.0,0.0,0.0550614,0.00869656,-4.53954,-4.06172,-3.94022,-3.4661,-3.41542,-3.41068,-3.40346,-3.49645,-3.43402,-3.43402,-3.41189,-3.40862,-3.35446,-3.27055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82539,3.92367,2.87368,2.86075,0.0,0.0,-9999,-9999,-9999,-9999,-12.1291,-12.1088,3.57787,3.53608,0.0,0.0,-9999,-9999,-9999,-9999,3.93413,3.96468,2.86915,2.88147,0.0,0.0,-9999,-9999,-9999,-9999,-12.0816,-12.1088,3.60527,3.53608,0.0,0.0,-9999,-9999,-9999,-9999,2.53345,3.00068,3.15747,3.86831,3.93364,3.94798,3.98264,3.82726,3.90214,3.92159,3.93042,3.98264,4.08855,4.21993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7744,-12.3982,-12.2572,-12.1031,-12.0816,-12.0816,-12.076,-12.1347,-12.1188,-12.1188,-12.1088,-12.1,-12.0816,-12.0816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.82416,3.88004,3.98542,0.0384898,3.62143,3.78054,3.81056,3.84272,4.24524,4.28753,4.37951,3.78054,3.61864,3.71557,0.0517278,2.95747,3.59141,3.61864,3.69448,3.82495,3.88004,4.20659,7.23855,7.29072,7.38968,0.0374679,7.08543,7.18917,7.23188,7.268,7.6506,7.694,7.84442,7.24458,7.03406,7.35483,0.0714756,6.61737,7.05965,7.16642,7.24939,7.62283,7.694,7.97294,5.10928,5.09801,5.0796,0.0209171,4.86145,4.90471,5.01068,5.06826,5.11358,5.19283,5.38112,4.86712,4.86712,4.62522,0.158822,1.50917,3.98638,4.55871,4.90471,5.08965,5.10225,5.23332,4.96144,4.95278,4.96487,0.00401018,4.93785,4.94395,4.94985,4.95827,4.96403,4.98955,5.01171,4.94395,4.98955,4.86044,0.0881055,3.50679,4.64734,4.94985,4.95669,5.01171,5.22668,5.25104,-9999,-9999
199603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.625,7.869,2.101,11.299,2.928,9.625,0.0,7.869,2.101,0.0,11.299,2.928,0.0,300.248,-9999,-9999,173.065,173.065,0.0,-9999,-9999,286.635,286.635,0.0,-9999,-9999,286.635,286.635,0.0,-9999,-9999,4.679,4.679,0.0,101.209,101.209,0.0,0.771,0.771,0.0,2.77,2.77,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.54922,3.0,76.516,0.0,119.911,-9999,55.965,0.0,87.7049,-9999,1.0,3,23.4839,24.5161,0.0,0.0,-3.49217,-3.42242,0.0,0.0,-9999,-9999,-9999,-9999,-3.40551,-3.39859,0.0,0.0,-9999,-9999,-9999,-9999,-3.62875,-3.39386,0.0,0.0,0.0548161,0.00858057,-4.52136,-4.05136,-3.92928,-3.462,-3.40551,-3.39859,-3.39188,-3.48795,-3.42242,-3.42242,-3.39969,-3.39786,-3.34824,-3.26054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61201,4.70483,1.73629,1.73617,0.0,0.0,-9999,-9999,-9999,-9999,-11.0158,-10.9734,4.53087,4.54006,0.0,0.0,-9999,-9999,-9999,-9999,4.71268,4.75186,1.74487,1.75313,0.0,0.0,-9999,-9999,-9999,-9999,-10.949,-10.9734,4.58088,4.54006,0.0,0.0,-9999,-9999,-9999,-9999,3.57913,3.92206,4.03359,4.66195,4.71601,4.73032,4.77531,4.61926,4.69554,4.70339,4.71582,4.77103,4.92066,5.08444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.9817,-11.3456,-11.2116,-10.9952,-10.949,-10.949,-10.949,-11.0464,-11.0287,-11.0287,-10.9734,-10.9711,-10.949,-10.949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61971,4.6582,4.73155,0.0261749,4.48454,4.59463,4.61032,4.6325,4.90793,4.93664,4.99894,4.59853,4.48454,4.5422,0.0527582,3.73408,4.45942,4.48381,4.59463,4.6325,4.70985,4.93664,8.02111,8.0568,8.12541,0.0252427,7.92637,7.99638,8.01939,8.04723,8.27361,8.32146,8.45285,8.03274,7.89005,8.17095,0.0791232,7.39249,7.9149,7.97943,8.04142,8.35906,8.50781,8.91233,5.69723,5.68984,5.68812,0.0153521,5.54419,5.56954,5.64014,5.67258,5.69986,5.76375,5.92301,5.54284,5.54284,5.2988,0.157573,1.72884,4.99639,5.20601,5.56954,5.68378,5.7198,5.87436,7.54097,7.52709,7.54793,0.00590815,7.51267,7.522,7.52266,7.53938,7.5536,7.59097,7.59686,7.53647,7.59097,7.43378,0.119106,5.18245,7.17411,7.52225,7.55966,7.60413,7.99147,8.03923,-9999,-9999
199604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.601,10.513,1.965,14.157,3.163,12.601,0.0,10.513,1.965,0.0,14.157,3.163,0.0,391.342,-9999,-9999,229.607,229.607,0.0,-9999,-9999,305.094,305.094,0.0,-9999,-9999,305.094,305.094,0.0,-9999,-9999,5.556,5.556,0.0,101.341,101.341,0.0,1.785,1.785,0.0,2.837,2.837,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.63888,3.0,76.5436,0.0,85.8864,-9999,56.3069,0.0,63.1796,-9999,1.0,3,20.5,27.5,0.0,0.0,-3.49576,-3.42803,0.0,0.0,-9999,-9999,-9999,-9999,-3.4103,-3.40443,0.0,0.0,-9999,-9999,-9999,-9999,-3.63383,-3.39888,0.0,0.0,0.0549342,0.0086348,-4.53015,-4.05637,-3.93457,-3.46398,-3.4103,-3.40443,-3.39748,-3.49206,-3.42803,-3.42803,-3.40559,-3.40306,-3.35125,-3.26538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.16228,5.26005,0.936302,0.909513,0.0,0.0,-9999,-9999,-9999,-9999,-9.73611,-9.69528,5.7265,5.73236,0.0,0.0,-9999,-9999,-9999,-9999,5.27084,5.31344,0.923612,0.91246,0.0,0.0,-9999,-9999,-9999,-9999,-9.67374,-9.69528,5.75547,5.73236,0.0,0.0,-9999,-9999,-9999,-9999,4.49002,4.75458,4.92168,5.23282,5.27523,5.30752,5.36063,5.17429,5.25376,5.26005,5.29003,5.33611,5.57112,5.74874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.2001,-10.3492,-10.1758,-9.735,-9.67374,-9.67374,-9.67003,-9.80528,-9.78547,-9.78176,-9.69528,-9.69528,-9.67374,-9.67003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34731,5.36888,5.41166,0.014875,5.28108,5.33219,5.34762,5.35448,5.51568,5.52326,5.55743,5.34785,5.28108,5.30075,0.0570172,4.45132,5.23196,5.28108,5.33671,5.36888,5.51314,5.54277,8.75386,8.77332,8.81054,0.0141466,8.71281,8.75091,8.75271,8.77564,8.84462,8.92012,9.01666,8.77007,8.69138,8.93458,0.088358,8.11045,8.71659,8.7437,8.77332,8.96431,9.3301,9.86807,6.22388,6.22009,6.23396,0.0108843,6.1433,6.19452,6.20655,6.21189,6.22495,6.32515,6.40655,6.1517,6.1517,5.90931,0.160089,1.9271,5.70108,6.07057,6.20561,6.21378,6.26899,6.46476,9.03489,9.01738,9.04414,0.00740946,9.0033,9.0102,9.01118,9.03489,9.05286,9.08507,9.10466,9.03888,9.09889,8.93291,0.135803,6.10798,8.64433,9.00829,9.06998,9.10466,9.59264,9.6769,-9999,-9999
199605,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,15.249,13.111,1.851,16.485,2.916,15.249,0.0,13.111,1.851,0.0,16.485,2.916,0.0,457.869,-9999,-9999,258.773,258.773,0.0,-9999,-9999,327.98,327.98,0.0,-9999,-9999,327.98,327.98,0.0,-9999,-9999,6.495,6.495,0.0,101.103,101.103,0.0,2.538,2.538,0.0,3.438,3.438,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.659,3.0,76.5238,0.0,88.7267,-9999,56.3896,0.0,65.3818,-9999,2.0,3,17.6774,30.3226,0.0,0.0,-3.49927,-3.43213,0.0,0.0,-9999,-9999,-9999,-9999,-3.41404,-3.4093,0.0,0.0,-9999,-9999,-9999,-9999,-3.63793,-3.40263,0.0,0.0,0.0550276,0.00871785,-4.53685,-4.06049,-3.93868,-3.46622,-3.41404,-3.4093,-3.40166,-3.49536,-3.43213,-3.43213,-3.41057,-3.40703,-3.35314,-3.26802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42002,5.53394,0.660477,0.56894,0.0,0.0,-9999,-9999,-9999,-9999,-8.50387,-8.4677,6.72742,6.72546,0.0,0.0,-9999,-9999,-9999,-9999,5.54894,5.59368,0.585748,0.543376,0.0,0.0,-9999,-9999,-9999,-9999,-8.44877,-8.4677,6.73903,6.72546,0.0,0.0,-9999,-9999,-9999,-9999,4.96841,5.29291,5.31448,5.51819,5.57161,5.62121,5.86743,5.43488,5.52647,5.53394,5.5677,5.62177,5.87073,6.10007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0565,-9.29081,-9.10521,-8.50283,-8.44877,-8.44877,-8.43648,-8.56346,-8.54698,-8.53748,-8.4677,-8.4677,-8.44877,-8.43823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.01861,6.02192,6.03381,0.00725137,5.94316,6.01379,6.01861,6.02192,6.04782,6.05401,6.14693,6.04228,6.02825,6.00769,0.0636161,5.13225,5.94316,6.01379,6.02825,6.04869,6.14517,6.37154,9.42933,9.43122,9.43644,0.00802274,9.33,9.39487,9.42806,9.44229,9.45183,9.47994,9.51649,9.44995,9.44229,9.64563,0.0986283,8.79342,9.42806,9.43122,9.45079,9.71388,10.1045,10.7807,6.68503,6.68469,6.71352,0.00842275,6.66694,6.67449,6.68457,6.68786,6.71565,6.77819,6.82637,6.69227,6.69227,6.46345,0.163835,2.30717,6.10356,6.66192,6.68802,6.76063,6.82637,7.04972,9.73279,9.71256,9.74331,0.00864346,9.69734,9.70499,9.70625,9.73279,9.75525,9.77958,9.82901,9.73879,9.80462,9.64029,0.144285,6.49583,9.32412,9.69789,9.77736,9.81936,10.3557,10.4732,-9999,-9999
