TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20070101,-7.965,1.0,-7.965,4.519,1.0,-9999,-9999,-9999,-5.207,-5.207,2.571,-9999,-9999,-7.965,1.0,-7.965,4.519,1.0,-9999,-9999,-9999,0.0,0.113,1.0,0.0,0.113,1.0,245.732,1.0,257.538,245.732,1.0,184.485,1.0,225.797,184.485,1.0,0.247,1.0,0.322,0.247,1.0,93.997,93.936,1.0,0.151,0.0,1.0,1.852,1.177,1.0,-9999,0.0,1.00158333333,1.0,-0.224375,1.0,-9999,0.0,0.1475,1.0,290.7208125,1.0,403.937,1.0,0.167,0.51,1.456,1.0,1.0,1.0,-1.4626,-9999,-1.07469,1.0,0.484606,0.340992,0.665443,0.451758,0.511792,-6.69156,1.0,3.01741,2.1232,4.1434,1.3746,2.03278,6.0,1,48,0,0,0,0.255646,0.193566,0.833333,0.958333,-9999,-9999,-9999,-9999,0.289864,0.193566,0.833333,0.958333,-9999,-9999,-9999,-9999,0.208728,0.206073,0.882292,0.902083,0.0140075,0.0131824,-0.125869,0.193566,0.209082,0.211503,0.255461,0.255646,0.289864,-0.126687,0.193566,0.203031,0.209082,0.227855,0.255461,0.289864,0.833333,0.958333,0.958333,0.875,0.833333,0.833333,0.833333,0.833333,0.958333,0.958333,0.958333,0.833333,0.833333,0.833333,0.246352,0.186529,0.110884,0.0843324,0.833333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.279327,0.186529,0.0920731,0.0843324,0.833333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.121293,0.186529,0.201481,0.203814,0.246175,0.246352,0.279327,-0.122082,0.186529,0.19565,0.201481,0.219572,0.246175,0.279327,0.833333,0.833333,0.833333,0.833333,0.958333,0.958333,0.958333,0.833333,0.833333,0.833333,0.958333,0.958333,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.311322,0.275288,0.29306,0.00320845,0.260114,0.275288,0.275498,0.298793,0.311322,0.311997,0.312117,0.275288,0.273456,0.28777,0.00339275,0.238466,0.272738,0.275288,0.276836,0.310563,0.311737,0.311997,0.0817223,0.0817223,0.0869868,0.0127315,-0.0247156,0.0211409,0.0378026,0.0817223,0.102915,0.103429,0.136175,0.0817223,-0.0164082,0.0790414,0.0130369,-0.0247156,0.020889,0.0211897,0.0642997,0.102655,0.102915,0.192879,0.175131,0.185886,0.256242,0.0567243,0.0889516,0.129763,0.15957,0.180767,0.187032,0.275456,0.39518,0.296641,0.261642,0.360481,0.0970254,0.0869926,0.0907756,0.0956067,0.180946,0.261642,0.296641,2.39518,0.0,2.73267e-05,0.00101695,0.000431473,0.0,0.0,0.0,2.73267e-05,0.000168133,0.00249454,0.00429849,3.86769e-05,2.91211e-05,0.00127449,0.000603525,0.0,0.0,0.0,2.98346e-06,3.86769e-05,9.56436e-05,0.0119353,-9999,-9999
20070102,-4.931,1.0,-4.931,0.454,1.0,-9999,-9999,-9999,-4.997,-4.997,0.802,-9999,-9999,-4.931,1.0,-4.931,0.454,1.0,-9999,-9999,-9999,0.0,0.209,1.0,0.0,0.209,1.0,290.934,1.0,300.614,290.934,1.0,199.169,1.0,281.422,199.169,1.0,0.187,1.0,0.222,0.187,1.0,94.034,94.061,1.0,1.374,0.5,1.0,1.333,1.024,1.0,-9999,0.0,-0.234604166667,1.0,-0.514979166667,1.0,-9999,0.0,-0.0517291666667,1.0,291.095166667,1.0,400.059,1.0,0.163,0.508,1.441,1.0,1.0,1.0,-1.6665,-9999,-0.31835,1.0,0.143553,0.101011,0.197122,0.456607,0.462132,-1.99415,1.0,0.899219,0.632733,1.23477,1.03112,1.12356,6.0,1,48,0,0,0,0.181244,0.115121,0.958333,1.0,-9999,-9999,-9999,-9999,0.178848,0.115121,0.958333,1.0,-9999,-9999,-9999,-9999,0.130278,0.135208,0.967708,0.977083,0.0158095,0.0153575,-0.247604,0.0807757,0.109719,0.178848,0.181244,0.187498,0.187498,-0.248071,0.080984,0.115121,0.176133,0.187498,0.187498,0.187498,0.916667,0.916667,1.0,0.958333,0.958333,1.0,1.0,0.916667,0.916667,1.0,0.958333,1.0,1.0,1.0,0.174656,0.110936,0.104658,0.05867,0.958333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.172347,0.110936,0.101896,0.05867,0.958333,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.238602,0.0778392,0.10573,0.172347,0.174656,0.180682,0.180682,-0.239053,0.07804,0.110936,0.16973,0.180682,0.180682,0.180682,0.916667,0.916667,0.958333,0.958333,1.0,1.0,1.0,0.916667,0.916667,0.958333,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.365152,0.341902,0.353111,0.0022233,0.33065,0.340796,0.341902,0.35755,0.365152,0.365549,0.36562,0.341902,0.340596,0.34959,0.00240966,0.308626,0.340081,0.341902,0.342995,0.364705,0.365397,0.365549,0.226781,0.226781,0.217902,0.0140829,0.161641,0.163948,0.177415,0.178353,0.232183,0.249666,0.283678,0.226781,0.161748,0.219313,0.0144257,0.161539,0.161751,0.163948,0.178051,0.232624,0.260426,0.330143,0.194146,0.206067,0.303639,0.0629284,0.120921,0.157617,0.176895,0.206067,0.239894,0.373631,0.489236,0.328848,0.290049,0.417351,0.106793,0.116844,0.12175,0.128813,0.236284,0.294366,0.328848,2.65523,0.0,5.07404e-05,0.00189926,0.000804446,0.0,0.0,0.0,5.07404e-05,0.000313177,0.0046735,0.00808703,7.17976e-05,5.40265e-05,0.00237507,0.00112474,0.0,0.0,0.0,5.49129e-06,7.17976e-05,0.00017771,0.0222268,-9999,-9999
20070103,-6.388,1.0,-6.388,2.023,1.0,-9999,-9999,-9999,-4.817,-4.817,0.911,-9999,-9999,-6.388,1.0,-6.388,2.023,1.0,-9999,-9999,-9999,0.0,0.27,1.0,0.0,0.27,1.0,280.684,1.0,295.562,280.684,1.0,191.891,1.0,274.898,191.891,1.0,0.196,1.0,0.202,0.196,1.0,94.648,94.677,1.0,0.772,1.1,1.0,0.811,0.609,0.979167,-9999,0.0,0.164208333333,1.0,-0.4993125,1.0,-9999,0.0,0.0364895833333,1.0,287.695958333,1.0,400.262,1.0,0.167,0.511,1.431,1.0,1.0,1.0,-1.75279,-9999,-0.72023,1.0,0.324772,0.228525,0.445965,0.471881,0.498651,-3.531,1.0,1.59223,1.12037,2.18639,1.01511,1.28643,6.0,1,48,0,0,0,0.23263,0.173296,0.979167,0.979167,-9999,-9999,-9999,-9999,0.254689,0.173296,0.979167,0.979167,-9999,-9999,-9999,-9999,0.186575,0.186921,0.979167,0.979167,0.0145959,0.014106,-0.173643,0.173296,0.173436,0.214248,0.232583,0.23263,0.254689,-0.172362,0.173296,0.173436,0.214248,0.214248,0.232583,0.254689,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.224173,0.166996,0.0846376,0.0853576,0.979167,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.245431,0.166996,0.0737024,0.0853576,0.979167,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.167331,0.166996,0.167131,0.206459,0.224128,0.224173,0.245431,-0.166096,0.166996,0.167131,0.206459,0.206459,0.224128,0.245431,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,0.979167,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.338848,0.306546,0.322326,0.00295372,0.291608,0.306546,0.306746,0.328067,0.338848,0.339417,0.339518,0.306546,0.304789,0.317485,0.00316181,0.268276,0.304098,0.306546,0.30802,0.338208,0.339198,0.339417,0.13325,0.13325,0.135404,0.0130318,0.0484332,0.075215,0.109121,0.125168,0.13331,0.139682,0.18065,0.13325,0.0501001,0.13091,0.0131734,0.0484332,0.0751049,0.0753906,0.12495,0.13325,0.139682,0.235044,0.185443,0.196831,0.276341,0.0600335,0.0986661,0.137404,0.168966,0.196831,0.206331,0.30647,0.418448,0.314108,0.277048,0.384823,0.102641,0.0924973,0.0925138,0.0984766,0.203563,0.277048,0.314108,2.53621,0.0,6.5528e-05,0.00243968,0.00103478,0.0,0.0,0.0,6.5528e-05,0.000403156,0.00598789,0.0103265,9.2725e-05,6.97437e-05,0.00305631,0.00144729,0.0,0.0,0.0,7.19921e-06,9.2725e-05,0.00022938,0.0286179,-9999,-9999
20070104,-8.82,1.0,-8.82,1.572,1.0,-9999,-9999,-9999,-8.158,-8.158,1.555,-9999,-9999,-8.82,1.0,-8.82,1.572,1.0,-9999,-9999,-9999,0.0,0.166,1.0,0.0,0.166,1.0,272.889,1.0,281.986,272.889,1.0,179.762,1.0,257.367,179.762,1.0,0.217,1.0,0.222,0.217,1.0,94.58,94.563,1.0,1.556,0.0,1.0,1.617,0.808,1.0,-9999,0.0,-0.1171875,1.0,-0.58325,1.0,-9999,0.0,-0.033625,1.0,278.946276596,0.979166666667,402.907,1.0,0.17,0.519,1.423,1.0,1.0,1.0,-1.90369,-9999,-1.87614,1.0,0.840335,0.520873,1.1617,0.432192,0.642226,-4.55869,1.0,2.04186,1.26563,2.82273,2.01588,2.32295,7.0,1,48,0,0,0,0.27104,0.261263,0.958333,0.958333,-9999,-9999,-9999,-9999,0.334842,0.261263,0.958333,0.958333,-9999,-9999,-9999,-9999,0.247844,0.255375,0.958333,0.958333,0.0165175,0.015431,-0.15203,0.255782,0.261263,0.271002,0.281492,0.281492,0.334557,-0.150667,0.255952,0.261263,0.271002,0.281492,0.281492,0.334557,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.261187,0.251766,0.101701,0.0373911,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.322669,0.251766,0.0543522,0.0373911,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.146503,0.246483,0.251766,0.26115,0.271259,0.271259,0.322395,-0.14519,0.246648,0.251766,0.26115,0.271259,0.271259,0.322395,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,0.958333,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.294967,0.248082,0.271239,0.00415544,0.227352,0.248082,0.248364,0.279019,0.294967,0.295817,0.295968,0.248082,0.245612,0.264283,0.00438835,0.202158,0.244642,0.248082,0.250162,0.294012,0.29549,0.295817,-0.0131811,-0.0131811,0.0158644,0.0143242,-0.0976096,-0.0212812,-0.0132795,0.0112784,0.0143246,0.0188092,0.0565182,-0.0131811,-0.0892296,0.0164391,0.0145943,-0.0976096,-0.0212812,-0.0211531,0.00151119,0.0139976,0.0234589,0.186413,0.170832,0.181322,0.231733,0.0555615,0.0645908,0.126577,0.150099,0.170832,0.18244,0.19867,0.385477,0.289358,0.255218,0.331725,0.095717,0.0472497,0.0472582,0.0663867,0.155653,0.255218,0.289358,2.33637,0.0,4.0147e-05,0.00150369,0.000636932,0.0,0.0,0.0,4.0147e-05,0.000247908,0.00369981,0.0064012,5.68154e-05,4.27629e-05,0.00188052,0.000890539,0.0,0.0,0.0,4.34547e-06,5.68154e-05,0.000140741,0.0175989,-9999,-9999
20070105,-7.381,1.0,-7.381,1.352,1.0,-9999,-9999,-9999,-6.279,-6.279,0.704,-9999,-9999,-7.381,1.0,-7.381,1.352,1.0,-9999,-9999,-9999,0.0,0.341,1.0,0.0,0.341,1.0,251.79,1.0,280.128,251.79,1.0,186.635,1.0,254.968,186.635,1.0,0.226,1.0,0.401,0.226,1.0,94.322,94.374,1.0,3.041,0.0,1.0,2.516,1.679,1.0,-9999,0.0,1.29829166667,1.0,-0.454645833333,1.0,-9999,0.0,0.114270833333,1.0,280.110229167,1.0,399.077,1.0,0.169,0.52,1.416,1.0,1.0,1.0,-2.26281,-9999,-1.83812,1.0,0.823305,0.510317,1.13816,0.504338,0.686271,-6.11244,1.0,2.7378,1.697,3.78481,1.26935,2.00164,7.0,1,48,0,0,0,0.318407,0.277476,1.0,1.0,-9999,-9999,-9999,-9999,0.357776,0.277476,1.0,1.0,-9999,-9999,-9999,-9999,0.271846,0.274433,1.0,1.0,0.0191046,0.0179941,-0.206017,0.277476,0.278585,0.295192,0.318407,0.318407,0.351358,-0.206017,0.277476,0.278585,0.295192,0.297571,0.318407,0.351358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.306832,0.267389,0.189424,0.212328,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,0.34477,0.267389,0.198852,0.212328,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.0,0.0,-9999,-9999,-9999,-9999,-0.198527,0.267389,0.268457,0.284461,0.306832,0.306832,0.338585,-0.198527,0.267389,0.268457,0.284461,0.286753,0.306832,0.338585,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.32078,0.281421,0.30075,0.00354246,0.263426,0.281421,0.281664,0.307585,0.32078,0.321477,0.321601,0.281421,0.279298,0.294867,0.00376936,0.238757,0.278462,0.281421,0.283206,0.319995,0.321209,0.321477,0.00394523,0.00394523,0.0263161,0.0169796,-0.0728958,-0.0354703,-0.0168401,0.0145181,0.0262852,0.0268161,0.061865,0.00394523,-0.0784782,0.0230206,0.017486,-0.0728958,-0.0355476,-0.0352018,0.00307867,0.0260168,0.0262852,0.199944,0.179641,0.190672,0.256398,0.0582169,0.0839701,0.133104,0.163679,0.179641,0.191848,0.254815,0.405355,0.304279,0.268379,0.361194,0.10001,0.0687432,0.0687556,0.0829392,0.179641,0.268379,0.304279,2.45685,0.0,8.26937e-05,0.00307615,0.00130545,0.0,0.0,0.0,8.26937e-05,0.000508723,0.00754253,0.0129904,0.00011709,8.81633e-05,0.00385629,0.0018261,0.0,0.0,0.0,9.08009e-06,0.00011709,0.000289547,0.0361164,-9999,-9999
