TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20110101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.105,23.296,1.229,26.77,2.818,25.105,0.0,23.296,1.229,0.0,26.77,2.818,0.0,390.072,137.823,0.0,174.921,174.921,0.0,-9999,-9999,383.478,383.478,0.0,-9999,-9999,469.007,469.007,0.0,-9999,-9999,5.515,5.515,0.0,99.253,99.253,0.0,0.0,0.0,1.0,1.857,1.857,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,24.41,24.818,24.671,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-3.18024,1.0,55.811,0.0,66.0494,-9999,-9999,-9999,-9999,19.5609,0.0,23.1493,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-2.52892,-3.15304,0.0,0.0,-9999,-9999,-9999,-9999,-3.68827,-3.10272,0.0,0.0,-9999,-9999,-9999,-9999,-3.16049,-3.4513,0.0,0.0,0.135218,0.128402,-4.84825,-4.12658,-3.68827,-2.90367,-2.67687,-2.52892,-2.2165,-4.84825,-4.54602,-4.11414,-3.43919,-2.71377,-2.61518,-2.52892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.3833,8.23944,5.69381,3.20386,0.0,0.0,-9999,-9999,-9999,-9999,-16.0716,-13.4141,13.1167,13.2052,0.0,0.0,-9999,-9999,-9999,-9999,8.67323,9.26477,8.29026,4.1113,0.0,0.0,-9999,-9999,-9999,-9999,-14.8034,-14.2643,14.6658,13.5772,0.0,0.0,-9999,-9999,-9999,-9999,7.26043,8.01938,8.62089,10.9519,12.2168,12.3623,12.6107,7.26043,7.33637,8.14128,8.85166,11.9895,12.3139,12.4466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.2292,-16.3498,-16.0872,-15.869,-14.8034,-14.2944,-13.4141,-17.2292,-16.0998,-16.0716,-15.6498,-14.924,-14.3615,-14.2533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2544,10.5058,13.3978,0.661731,7.17272,9.57236,9.91565,11.3281,16.7259,17.0269,19.9011,11.9951,16.9524,14.49,0.695435,7.17272,9.84302,10.5058,16.4896,17.0269,19.9011,19.9011,15.2968,13.6085,16.8329,0.575469,10.5754,13.4956,14.2243,16.1026,19.5336,19.9306,22.6149,15.4343,20.6407,17.6505,0.635846,10.8105,12.819,14.389,19.0532,19.9306,22.1497,22.6338,10.6282,13.5794,9.02453,0.870172,0.0500641,2.41628,4.0504,10.2579,15.1888,15.7622,16.2391,5.46824,5.48739,8.38896,0.746953,2.03333,3.33426,5.48739,6.37492,10.7351,15.1888,16.1892,9.70704,12.6401,10.5085,0.310133,7.78519,8.92548,8.98563,10.4785,11.0573,11.4072,12.9445,11.3796,11.0987,10.6626,0.245048,8.75478,8.95248,9.43874,10.6121,11.1102,11.4072,12.2932,-9999,-9999
20110102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.126,23.056,1.537,27.03,2.969,25.126,0.0,23.056,1.537,0.0,27.03,2.969,0.0,390.404,153.062,0.0,176.2,176.2,0.0,-9999,-9999,382.015,382.015,0.0,-9999,-9999,468.12,468.12,0.0,-9999,-9999,5.461,5.461,0.0,99.23,99.23,0.0,0.0,0.0,1.0,1.602,1.602,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,24.073,24.429,24.365,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-2.41,1.0,62.3477,0.0,74.1129,-9999,-9999,-9999,-9999,27.8567,0.0,33.1134,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-2.70318,-3.5425,0.0,0.0,-9999,-9999,-9999,-9999,-3.41903,-4.1454,0.0,0.0,-9999,-9999,-9999,-9999,-3.36328,-3.57083,0.0,0.0,0.108028,0.109328,-4.59285,-4.4854,-3.88342,-3.21433,-2.81584,-2.70787,-2.62797,-4.59285,-4.50306,-4.14848,-3.78939,-2.90516,-2.81054,-2.70318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6281,7.79528,5.46132,4.78397,0.0,0.0,-9999,-9999,-9999,-9999,-16.6193,-13.726,11.7531,13.0884,0.0,0.0,-9999,-9999,-9999,-9999,9.80999,9.36895,7.67178,4.74348,0.0,0.0,-9999,-9999,-9999,-9999,-15.3511,-16.2893,13.5136,11.0081,0.0,0.0,-9999,-9999,-9999,-9999,6.92131,7.27776,7.94243,11.4009,12.3139,12.379,12.7712,6.92131,6.93743,7.27776,7.98437,12.2002,12.379,12.6889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.8212,-17.0099,-16.8836,-16.5887,-14.7857,-14.3568,-14.0942,-17.8212,-16.8836,-16.6193,-15.3511,-14.3568,-14.3568,-14.0942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2678,10.5184,13.4102,0.662397,7.18134,9.57236,9.92713,11.3518,16.735,17.0474,19.925,12.0159,16.9696,14.5046,0.696013,7.18134,9.84933,10.5184,16.4931,17.0474,19.925,19.925,15.8171,14.6638,16.9814,0.579146,11.1312,13.3618,14.4371,15.8607,19.6114,20.0532,22.9955,15.821,20.3886,17.8679,0.635502,11.2093,13.6347,14.5698,19.3252,20.154,22.6329,23.1169,10.6287,13.6483,9.03815,0.869631,0.0503181,2.42854,4.07095,10.3099,15.1895,15.7629,16.2398,5.49598,5.51523,8.41047,0.746705,2.04364,3.35118,5.51523,6.40726,10.7896,15.1895,16.1899,9.73683,12.7901,10.6479,0.310053,7.82784,9.00953,9.20524,10.6644,11.1608,11.4404,13.0262,11.4423,11.1608,10.7843,0.244699,8.78484,9.17853,9.48701,10.8545,11.2296,11.4423,12.4453,-9999,-9999
20110103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.566,23.55,1.658,27.42,2.978,25.566,0.0,23.55,1.658,0.0,27.42,2.978,0.0,390.763,153.062,0.0,178.89,178.89,0.0,-9999,-9999,385.081,385.081,0.0,-9999,-9999,469.978,469.978,0.0,-9999,-9999,5.834,5.834,0.0,99.25,99.25,0.0,0.0,0.0,0.229167,1.348,1.348,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,24.184,24.503,24.373,0.229167,0.229167,0.229167,-9999,-9999,-9999,-9999,-9999,-9999,-1.30312,0.25,67.1756,0.0,80.2951,-9999,-9999,-9999,-9999,27.8567,0.0,33.2972,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-2.17012,-2.9725,0.0,0.0,-9999,-9999,-9999,-9999,-2.52089,-2.11597,0.0,0.0,-9999,-9999,-9999,-9999,-2.64228,-2.82232,0.0,0.0,0.109759,0.0916445,-3.74617,-3.74617,-2.9725,-2.5756,-2.3813,-2.19493,-1.75861,-3.74617,-3.74617,-3.31851,-2.58297,-2.42269,-2.30842,-2.17012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7629,8.27219,5.49118,3.2001,0.0,0.0,-9999,-9999,-9999,-9999,-15.7571,-13.1101,12.2561,12.5535,0.0,0.0,-9999,-9999,-9999,-9999,10.3759,10.5085,6.9469,3.78688,0.0,0.0,-9999,-9999,-9999,-9999,-14.21,-13.5828,13.8704,14.1707,0.0,0.0,-9999,-9999,-9999,-9999,7.53729,7.87546,8.85391,11.8644,12.3482,12.5867,12.713,7.53729,7.53729,8.27219,8.95546,12.178,12.5867,12.7189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.994,-16.1827,-15.9892,-15.6943,-13.8655,-13.1101,-12.5101,-16.994,-16.0775,-15.7571,-14.21,-13.3853,-13.1101,-12.5101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.4627,10.7009,13.6058,0.673639,7.1976,9.57236,10.0964,11.6077,16.9368,17.3431,20.2707,12.2637,17.2417,14.7271,0.706733,7.30593,9.97708,10.6828,16.6239,17.3431,20.2707,20.2707,14.5661,12.8169,16.4187,0.616698,10.5161,12.2556,13.7154,15.2089,19.3436,19.9261,22.7585,14.5722,19.7626,17.3694,0.66678,10.7733,12.6586,13.7232,19.0445,19.8667,22.652,22.8463,10.6748,14.1201,9.15716,0.870091,0.0520574,2.51249,4.21167,10.405,15.2553,15.8312,16.3102,5.68597,5.70588,8.57465,0.748535,2.11429,3.46702,5.68597,6.62875,11.1625,15.2553,16.2602,9.79159,12.7586,10.5437,0.31915,7.91382,8.81984,9.10391,10.3223,11.1156,11.501,13.1945,11.5687,11.2864,10.7342,0.253672,8.75955,8.98166,9.58326,10.768,11.2868,11.5687,12.4022,-9999,-9999
20110104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,26.191,24.197,1.431,28.027,2.368,26.191,0.0,24.197,1.431,0.0,28.027,2.368,0.0,391.148,153.253,0.333333,175.616,171.54,0.333333,-9999,-9999,391.874,391.874,0.0,-9999,-9999,474.095,474.095,0.0,-9999,-9999,5.645,5.645,0.0,99.304,99.295,0.291667,0.086,0.025,0.354167,1.803,2.094,0.333333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,24.416,24.68,24.432,0.416667,0.416667,0.416667,-9999,-9999,-9999,-9999,-9999,-9999,0.221507,0.416667,54.4697,0.0,65.3558,-9999,-9999,-9999,-9999,28.1686,0.354167,33.7982,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-2.6194,-2.91387,0.0,0.0,-9999,-9999,-9999,-9999,-2.48556,-2.59185,0.0,0.0,-9999,-9999,-9999,-9999,-2.95867,-3.27343,0.0,0.0,0.136399,0.121346,-4.53406,-3.8884,-3.63731,-2.91423,-2.48556,-2.22645,-1.71381,-4.53406,-4.2638,-3.8502,-3.28288,-2.66697,-2.48556,-2.10666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2023,7.94131,5.446,2.67092,0.0,0.0,-9999,-9999,-9999,-9999,-15.1525,-12.6973,14.4902,14.1229,0.0,0.0,-9999,-9999,-9999,-9999,10.2412,9.44191,5.43502,3.32208,0.0,0.0,-9999,-9999,-9999,-9999,-14.0207,-13.482,15.6146,14.645,0.0,0.0,-9999,-9999,-9999,-9999,7.19851,7.55708,8.05316,10.3867,11.1757,11.405,12.1323,7.19168,7.20096,7.82197,8.32437,10.8955,11.1813,11.4323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.3981,-15.2029,-15.1525,-14.9477,-13.9753,-13.6231,-12.6973,-16.2684,-15.1731,-15.1131,-14.9477,-14.0561,-13.7188,-13.5418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.7368,10.9574,13.8815,0.689736,7.1976,9.57236,10.3346,11.9628,17.2243,17.7589,20.7566,12.6093,17.6256,15.0406,0.722117,7.48108,10.1599,10.8965,16.8122,17.7589,20.7566,20.7566,15.8009,13.5493,17.1387,0.606449,10.2843,13.367,14.3351,16.2708,19.7723,20.7253,23.2404,15.9598,20.1111,17.9993,0.668051,10.9818,12.9141,14.3453,19.6003,20.3338,22.7404,23.6772,10.7417,14.7548,9.3202,0.87168,0.0543973,2.62542,4.40097,10.4702,15.3509,15.9304,16.4124,5.94154,5.96234,8.79742,0.752132,2.20932,3.62285,5.81584,6.92669,11.6643,15.3509,16.362,9.35092,12.5942,10.5217,0.299674,7.58243,8.72066,9.35092,10.8282,11.0764,11.1859,12.6498,11.0846,10.8151,10.605,0.236598,8.44642,9.17828,9.45385,10.8265,11.0764,11.1774,12.2695,-9999,-9999
20110105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,25.906,24.564,0.873,27.142,1.609,25.906,0.0,24.564,0.873,0.0,27.142,1.609,0.0,391.559,157.418,1.0,158.623,157.418,1.0,-9999,-9999,397.543,397.543,0.0,-9999,-9999,477.531,477.531,0.0,-9999,-9999,3.277,3.277,0.0,99.361,99.319,1.0,5.778,0.0,1.0,2.212,2.224,1.0,0.305917687234,0.979166666667,90.2551902083,1.0,246.275020833,1.0,-9999,0.0,-9999,0.0,18.9045,1.0,-9999,0.0,-9999,-9999,24.518,24.77,24.498,1.0,1.0,1.0,-9999,-9999,-9999,-9999,-9999,-9999,0.458333,1.0,46.893,0.0,56.4155,-9999,-9999,-9999,-9999,28.2655,1.0,34.0053,-9999,-9999,-9999,-9999,11.0,3,23,25,0,0,-0.968668,-2.14018,0.0,0.0,-9999,-9999,-9999,-9999,-2.6244,-0.776851,0.0,0.0,-9999,-9999,-9999,-9999,-1.69829,-1.87014,0.0,0.0,0.176777,0.163058,-3.64284,-2.67416,-2.6244,-2.13186,-0.893931,-0.665071,-0.341436,-3.64284,-2.67416,-2.66373,-2.4518,-0.968668,-0.893931,-0.341436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.46006,8.79236,1.44406,0.646799,0.0,0.0,-9999,-9999,-9999,-9999,-10.4955,-12.0487,14.0077,12.9662,0.0,0.0,-9999,-9999,-9999,-9999,6.54009,9.62027,1.37227,0.473546,0.0,0.0,-9999,-9999,-9999,-9999,-10.8726,-10.288,13.4123,14.0309,0.0,0.0,-9999,-9999,-9999,-9999,4.82203,6.54009,8.48698,8.84186,9.53116,10.0088,10.4496,4.82203,8.48698,8.48698,8.79236,9.46006,9.53116,10.4496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.7558,-12.7144,-12.6708,-10.8726,-10.445,-10.4226,-10.2453,-12.7558,-12.7558,-12.7144,-12.0333,-10.4955,-10.4226,-10.2453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5998,10.8291,13.7467,0.681943,7.1976,9.57236,10.2161,11.7673,17.0945,17.5509,20.5135,12.4255,17.4382,14.8862,0.714843,7.39343,10.0752,10.7956,16.7341,17.5509,20.5135,20.5135,14.8705,11.6059,15.6156,0.573165,9.32945,12.0723,12.8202,14.4415,18.4137,19.3294,20.8549,14.8773,20.0626,16.5845,0.659045,10.0348,12.5746,12.978,17.6168,19.3294,20.1753,22.9828,10.716,14.3261,9.22182,0.87232,0.0528168,2.54914,4.27311,10.4452,15.3142,15.8924,16.3732,5.76891,5.78911,8.65464,0.751035,2.14513,3.5176,5.76891,6.72544,11.3254,15.3142,16.3229,9.05203,12.4828,10.8822,0.341032,7.11602,8.20709,9.05203,11.2068,12.7101,12.9111,12.9298,10.3989,10.1348,10.6996,0.275624,8.0982,8.65363,9.62405,10.6383,11.3948,12.6886,12.9297,-9999,-9999
