TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200601,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.044,-6.733,1.447,-4.934,1.612,-6.044,0.0,-6.733,1.447,0.0,-4.934,1.612,0.0,113.85,-9999,-9999,47.447,47.447,0.0,-9999,-9999,274.786,274.786,0.0,-9999,-9999,255.971,255.971,0.0,-9999,-9999,0.063,0.063,0.0,97.304,97.304,0.0,1.257,1.257,0.0,1.309,1.309,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.307287,3.0,54.6608,0.0,-9999,-9999,17.4843,0.0,-9999,-9999,-9999,-9999,29.9355,18.0645,0.0,0.0,0.675205,0.820174,0.0,0.0,-9999,-9999,-9999,-9999,0.68246,0.820174,0.0,0.0,-9999,-9999,-9999,-9999,0.679295,0.779417,0.0,0.0,0.0430174,0.0205536,-0.0711631,0.622838,0.643222,0.661837,0.860599,0.921206,0.952151,0.622838,0.643222,0.643222,0.820174,0.921206,0.926411,0.935586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97311,2.18607,1.13597,1.39347,0.0,0.0,-9999,-9999,-9999,-9999,-1.52177,-1.52177,0.65949,0.65949,0.0,0.0,-9999,-9999,-9999,-9999,1.97311,2.18607,1.13597,1.39347,0.0,0.0,-9999,-9999,-9999,-9999,-1.52177,-1.52177,0.65949,0.65949,0.0,0.0,-9999,-9999,-9999,-9999,1.81488,1.90045,1.91245,1.96034,2.26625,2.33039,2.37879,1.88093,1.91245,1.91245,2.18607,2.32234,2.33039,2.33805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.40398,-1.95695,-1.52177,-1.52177,-1.52177,-1.49572,-1.46949,-1.52177,-1.52177,-1.52177,-1.52177,-1.48925,-1.48925,-1.47843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.78198,1.78198,1.73915,0.00887589,1.67833,1.68285,1.68536,1.7581,1.78442,1.78955,1.79608,1.78442,1.67833,1.703,0.0220805,1.51645,1.65458,1.68285,1.69067,1.78442,1.79219,1.85126,0.960353,0.961808,0.95973,0.0127127,0.826728,0.868341,0.875334,0.964249,1.03963,1.04116,1.07004,1.00507,0.995869,1.02371,0.0358537,0.659146,0.869665,0.901438,1.01475,1.04116,1.07004,1.45604,0.95206,0.989943,1.00972,0.0135296,0.906734,0.923742,0.95206,0.990389,1.07411,1.09508,1.10925,1.00668,0.932302,1.09261,0.0435716,0.906734,0.923742,0.932302,0.983347,1.09508,1.49927,1.70309,0.790736,0.804585,0.797995,0.00165507,0.781865,0.78373,0.790736,0.79938,0.802737,0.806544,0.819693,0.806537,0.791646,0.819185,0.00988167,0.781865,0.78373,0.786716,0.796065,0.806544,0.886892,0.934573,-9999,-9999
200602,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-3.003,-3.985,1.277,-1.704,1.782,-3.003,0.0,-3.985,1.277,0.0,-1.704,1.782,0.0,177.525,-9999,-9999,75.717,75.717,0.0,-9999,-9999,282.889,282.889,0.0,-9999,-9999,267.761,267.761,0.0,-9999,-9999,0.272,0.272,0.0,96.241,96.241,0.0,1.257,1.257,0.0,1.366,1.366,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.136787,3.0,54.2715,0.0,-9999,-9999,17.0159,0.0,-9999,-9999,-9999,-9999,27.1786,20.8214,0.0,0.0,0.693076,0.838102,0.0,0.0,-9999,-9999,-9999,-9999,0.700328,0.838102,0.0,0.0,-9999,-9999,-9999,-9999,0.695123,0.796785,0.0,0.0,0.0434089,0.0203288,-0.0600361,0.641795,0.662239,0.680257,0.876464,0.936828,0.966786,0.641795,0.662239,0.662239,0.838102,0.936828,0.942085,0.950396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.20026,2.4352,0.920913,1.20632,0.0,0.0,-9999,-9999,-9999,-9999,-1.31659,-1.31659,0.817211,0.817211,0.0,0.0,-9999,-9999,-9999,-9999,2.20026,2.4352,0.920913,1.20632,0.0,0.0,-9999,-9999,-9999,-9999,-1.31659,-1.31659,0.817211,0.817211,0.0,0.0,-9999,-9999,-9999,-9999,2.07062,2.12386,2.13537,2.18641,2.54372,2.57484,2.6244,2.1005,2.13537,2.13537,2.4352,2.56218,2.57114,2.57635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.09338,-1.78862,-1.31659,-1.31659,-1.31659,-1.27197,-1.2471,-1.31659,-1.31659,-1.31659,-1.31659,-1.26345,-1.26345,-1.25191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.16059,2.16059,2.10636,0.0107546,2.03377,2.03753,2.0396,2.14082,2.1626,2.16682,2.1722,2.1626,2.03377,2.08992,0.0271915,1.95613,2.03753,2.03789,2.04427,2.1626,2.169,2.31992,1.32109,1.32248,1.30958,0.0107497,1.19424,1.23,1.23717,1.3245,1.37529,1.37568,1.40403,1.3457,1.33345,1.3948,0.0391386,1.11522,1.23011,1.2701,1.35284,1.38037,1.40403,1.80836,1.17486,1.21553,1.23086,0.0127656,1.12928,1.14581,1.17486,1.21593,1.29403,1.3132,1.32451,1.23247,1.15707,1.29821,0.0416716,1.12928,1.14581,1.15707,1.20577,1.3132,1.64221,1.86546,1.11143,1.12753,1.11741,0.00165526,1.10156,1.10348,1.11143,1.11679,1.12412,1.12843,1.13844,1.12842,1.11297,1.1447,0.0105902,1.10156,1.10348,1.10616,1.11729,1.12843,1.23775,1.28985,-9999,-9999
200603,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.305,-0.911,1.536,1.47,2.138,0.305,0.0,-0.911,1.536,0.0,1.47,2.138,0.0,271.782,-9999,-9999,119.781,119.781,0.0,-9999,-9999,295.352,295.352,0.0,-9999,-9999,285.896,285.896,0.0,-9999,-9999,0.675,0.675,0.0,95.948,95.948,0.0,1.787,1.787,0.0,1.474,1.474,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.344727,3.0,54.3789,0.0,-9999,-9999,17.1836,0.0,-9999,-9999,-9999,-9999,23.6774,24.3226,0.0,0.0,0.68052,0.825562,0.0,0.0,-9999,-9999,-9999,-9999,0.687754,0.825562,0.0,0.0,-9999,-9999,-9999,-9999,0.683834,0.785343,0.0,0.0,0.0430797,0.0206374,-0.0643044,0.628572,0.648692,0.667205,0.865987,0.928172,0.959954,0.628572,0.648692,0.648692,0.825562,0.928172,0.93345,0.941791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43284,2.70514,0.693025,1.00445,0.0,0.0,-9999,-9999,-9999,-9999,-1.06218,-1.06435,1.0379,1.03376,0.0,0.0,-9999,-9999,-9999,-9999,2.43284,2.70514,0.693025,1.00445,0.0,0.0,-9999,-9999,-9999,-9999,-1.06218,-1.06435,1.0379,1.03376,0.0,0.0,-9999,-9999,-9999,-9999,2.317,2.35641,2.35641,2.42574,2.84499,2.87055,2.92214,2.317,2.35641,2.35641,2.70514,2.84259,2.85292,2.85392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.82049,-1.48112,-1.06435,-1.06218,-1.06218,-1.00281,-0.978397,-1.06435,-1.06435,-1.06435,-1.06218,-1.00255,-1.00255,-0.987708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61113,2.61113,2.54246,0.0130656,2.4563,2.45844,2.45963,2.60011,2.61226,2.61461,2.61761,2.61226,2.4563,2.56534,0.037761,2.44505,2.45844,2.45963,2.46317,2.61577,2.7205,3.01072,1.78408,1.78557,1.75712,0.00902685,1.66215,1.68503,1.68944,1.77683,1.80828,1.80975,1.8346,1.79016,1.76855,1.88151,0.0478771,1.66749,1.71614,1.75876,1.80725,1.83123,1.86362,2.51557,1.44934,1.49072,1.49786,0.0106175,1.40853,1.4222,1.44934,1.491,1.55251,1.56731,1.57324,1.5063,1.43714,1.54165,0.0385485,1.40853,1.4222,1.43714,1.47636,1.56618,1.78328,2.02571,1.47802,1.49483,1.48031,0.00165941,1.46631,1.46851,1.47006,1.47802,1.48919,1.49353,1.49479,1.4935,1.48041,1.5159,0.0116885,1.46851,1.46977,1.47006,1.48356,1.49353,1.62951,1.67425,-9999,-9999
200604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.012,6.122,1.61,9.381,2.612,7.937,0.0784722,5.992,1.616,0.0833333,9.34,2.651,0.0755556,372.133,-9999,-9999,169.996,169.5,0.0736111,-9999,-9999,316.132,315.193,0.0729167,-9999,-9999,316.132,313.922,0.0736111,-9999,-9999,2.373,2.344,0.0784722,96.311,96.311,0.0,1.668,1.668,0.0,1.202,1.253,0.0777778,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.267139,3.0,54.039,0.078472,-9999,0.841021,16.8889,0.078472,-9999,0.625875,-9999,-9999,20.0667,27.9333,10.0,13.7667,0.69143,0.824259,0.0729167,0.0729167,0.0521808,0.0504457,0.145059,0.137206,0.69748,0.824522,0.0729167,0.0729167,0.056801,0.0505545,0.146784,0.137246,0.688298,0.785838,0.0728993,0.0729167,0.0409851,0.0185707,-0.0440945,0.643429,0.663234,0.679228,0.85883,0.914126,0.936136,0.643429,0.663234,0.663234,0.824259,0.914126,0.918426,0.925975,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,0.0729167,2.60585,2.9052,0.575615,0.865374,0.0833333,0.0833333,0.043647,0.0383274,0.288702,0.267724,-0.723501,-0.729538,1.30683,1.2971,0.0666667,0.0666667,0.0806342,0.0788941,0.210584,0.0824144,2.60585,2.9052,0.575615,0.865374,0.0833333,0.0833333,0.0627456,0.0385353,0.2922,0.267754,-0.723501,-0.729538,1.30683,1.2971,0.0666667,0.0666667,0.0827777,0.0790327,0.211414,0.0825471,2.47383,2.52409,2.52669,2.60682,3.051,3.09485,3.15765,2.48216,2.52626,2.52742,2.90404,3.04448,3.05619,3.05624,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,0.0833333,-2.31482,-1.07167,-0.729941,-0.723501,-0.723501,-0.682603,-0.660078,-0.729943,-0.729941,-0.729941,-0.723501,-0.682709,-0.682281,-0.669226,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,0.0666667,3.69793,3.69779,3.59297,0.0190034,3.46439,3.46701,3.47053,3.68311,3.69674,3.69793,3.71113,3.69609,3.47534,3.73979,0.0776076,3.46439,3.46596,3.46906,3.48998,3.71004,4.37118,4.82681,2.8721,2.87327,2.80713,0.00520845,2.76468,2.77685,2.77926,2.80761,2.81734,2.82563,2.8721,2.82176,2.77786,3.0515,0.0853147,2.77054,2.77857,2.79774,2.81107,2.87183,3.46149,4.32963,2.13683,2.17507,2.15793,0.00417516,2.11669,2.11928,2.13683,2.16857,2.1796,2.18481,2.19012,2.18458,2.14392,2.13783,0.0385411,1.71875,2.11669,2.11928,2.14811,2.18015,2.19904,2.4017,1.91634,1.93469,1.91532,0.00211818,1.89171,1.89685,1.90644,1.91634,1.92651,1.93114,1.93454,1.93108,1.91952,1.9602,0.0153992,1.89593,1.90644,1.90782,1.92183,1.93114,2.07995,2.16705,-9999,-9999
200605,12.434,1.0,8.909,2.399,1.0,14.4,3.476,1.0,12.568,10.421,1.763,13.767,2.639,12.434,1.0,8.909,2.399,1.0,14.4,3.476,1.0,449.254,215.183,1.0,216.512,215.183,1.0,323.782,1.0,329.075,323.782,1.0,340.154,1.0,334.964,340.154,1.0,4.411,1.0,4.289,4.411,1.0,96.601,96.601,0.0,2.544,2.544,0.0,1.571,1.399,0.999328,0.207173633066,0.975806451613,131.97649416,1.0,400.392140147,0.999327956989,13.1299868516,1.0,31.1709658522,1.0,377.685147849,1.0,376.148,0.962366,12.34,12.089,11.746,11.199,10.64,1.0,1.0,1.0,1.0,1.0,0.307287,3.0,85.2088,0.990591,-9999,0.7105,26.7297,1.0,-9999,0.66694,-9999,-9999,16.9032,31.0968,16.9032,31.0968,-2.95237,-2.95952,0.932124,0.932124,0.0602437,0.0601691,0.132588,0.0684143,-2.9644,-2.96003,0.932124,0.932124,0.0603481,0.0602002,0.132635,0.0684416,-2.99758,-2.95518,0.930376,0.93251,0.01663,0.00592231,-3.21178,-3.15306,-3.07804,-2.95237,-2.9187,-2.91684,-2.91576,-3.04837,-2.98217,-2.97565,-2.95382,-2.9187,-2.91705,-2.91576,0.922043,0.926747,0.926747,0.932124,0.936828,0.936156,0.936156,0.926747,0.927419,0.931452,0.932124,0.936828,0.936156,0.936156,4.10402,4.12868,0.950751,0.94763,0.865842,0.865842,0.0667512,0.0666873,0.245633,0.134387,-6.55949,-6.55703,6.32085,6.32651,0.970508,0.970508,0.0819353,0.0818294,0.149865,0.101448,4.10402,4.11579,0.950751,0.948713,0.865842,0.865842,0.067225,0.0666121,0.245762,0.13435,-6.55949,-6.5596,6.32085,6.32062,0.970508,0.970508,0.0819909,0.081898,0.149895,0.101503,3.53866,3.72142,3.89161,4.0849,4.16744,4.19419,4.24412,3.86796,3.96662,3.99384,4.10945,4.18861,4.19997,4.23244,0.78065,0.819827,0.850965,0.87301,0.88487,0.901104,0.917444,0.845588,0.845588,0.858133,0.865842,0.88487,0.88487,0.886767,-6.90108,-6.71285,-6.61045,-6.54205,-6.48166,-6.46189,-6.40652,-6.63061,-6.58702,-6.5759,-6.55298,-6.48465,-6.4671,-6.4584,0.944576,0.95808,0.967352,0.969468,0.971516,0.974707,0.980084,0.967352,0.968427,0.968427,0.970508,0.971516,0.972557,0.972557,5.18413,5.1823,5.11166,0.0202758,4.81057,4.97062,5.00087,5.18746,5.19496,5.19782,5.21667,5.1982,5.17045,5.06567,0.0315889,4.61242,4.76201,4.97159,5.18835,5.19299,5.19688,5.21393,8.14337,8.14233,8.06684,0.0153559,7.85894,7.9518,7.97315,8.1054,8.1405,8.14615,8.17204,8.11737,8.13485,8.06325,0.018955,7.82419,7.8889,7.95892,8.1059,8.13836,8.14536,8.17293,3.93201,3.94076,4.14585,0.0246751,3.92803,3.94669,4.04847,4.09549,4.2624,4.30979,4.44311,4.09296,3.90761,4.26387,0.0500328,3.90761,3.94669,4.05068,4.1598,4.33955,4.47103,4.90918,7.37287,7.37474,7.48567,0.0129953,7.3716,7.37749,7.43083,7.46787,7.55879,7.56593,7.63453,7.47228,7.36436,7.54569,0.0274941,7.36436,7.37749,7.43538,7.52269,7.58095,7.65296,7.89343,-9999,-9999
