TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
200001,5.165,0.999328,4.348,1.624,0.998888,6.367,2.226,1.0,5.141,4.24,1.24,6.463,1.724,5.165,0.999328,4.348,1.624,0.998888,6.367,2.226,1.0,151.521,-9999,-9999,70.605,70.605,0.0,-9999,-9999,272.865,272.865,0.0,252.863,0.539651,290.358,262.595,0.539651,2.978,0.999328,2.605,2.977,0.999328,99.03,99.03,0.0,0.852,1.052,0.998656,2.443,2.443,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.249,0.999328,-9999,1.0,65.7784,0.0,-9999,-9999,60.4872,0.0,-9999,-9999,-9999,-9999,28.5484,19.4516,0.0,0.0,-0.956146,-1.00848,0.0,0.0,-9999,-9999,-9999,-9999,-0.990321,-0.956146,0.0,0.0,-9999,-9999,-9999,-9999,-0.995198,-0.998917,0.0,0.0,0.0051637,0.00495557,-1.0261,-1.01315,-1.00438,-0.990321,-0.988076,-0.972026,-0.956146,-1.04116,-1.01315,-1.00848,-0.995538,-0.988076,-0.984217,-0.968125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50392,2.50392,3.00604,3.00604,0.0,0.0,-9999,-9999,-9999,-9999,-5.94615,-6.07055,2.48842,2.52186,0.0,0.0,-9999,-9999,-9999,-9999,2.50392,2.50392,3.00604,3.00604,0.0,0.0,-9999,-9999,-9999,-9999,-6.0275,-5.94615,2.52276,2.48842,0.0,0.0,-9999,-9999,-9999,-9999,2.44779,2.49135,2.4988,2.50392,2.50755,2.50755,2.50755,2.4412,2.44939,2.49135,2.50392,2.50755,2.50755,2.50755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.10482,-6.08717,-6.06636,-6.0275,-5.96509,-5.96509,-5.94615,-6.08873,-6.08717,-6.06785,-6.0275,-5.96509,-5.96509,-5.96333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.60266,1.67333,1.60274,0.0147265,1.36936,1.54309,1.56256,1.59945,1.66498,1.69658,1.72515,1.58919,1.61021,1.61435,0.0128509,1.50029,1.54309,1.57633,1.60555,1.65711,1.69658,1.72515,2.59646,2.62947,2.60165,0.0123043,2.41052,2.53136,2.56359,2.59403,2.65272,2.68972,2.72625,2.60004,2.60053,2.60955,0.0103799,2.49506,2.54261,2.56694,2.59746,2.65241,2.68972,2.73987,1.97855,2.01546,2.60915,0.189313,1.50283,1.54088,1.56183,1.97855,3.67729,4.34107,4.66614,1.96516,1.95111,2.28518,0.160206,1.21799,1.50748,1.54088,1.97492,2.60946,2.90364,4.40238,1.70258,1.71129,2.059,0.0928023,1.60919,1.63855,1.64808,1.70274,2.47475,2.90832,3.16086,1.64808,1.69805,1.9075,0.079971,1.34857,1.60935,1.63855,1.69431,1.95708,2.56866,2.93162,-9999,-9999
200002,8.645,1.0,7.813,1.815,1.0,9.656,2.245,1.0,8.356,7.158,1.543,9.834,1.956,8.645,1.0,7.813,1.815,1.0,9.656,2.245,1.0,215.645,107.551,0.974856,105.827,108.967,0.974856,-9999,-9999,289.384,289.384,0.0,294.536,0.974856,308.317,294.134,0.974856,4.446,1.0,3.566,4.446,1.0,99.126,99.126,0.0,0.506,1.021,0.999282,2.732,2.732,0.0,-9999,-9999,35.7527288793,0.983477011494,214.308490327,0.965517241379,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.119,1.0,-9999,1.0,65.5918,0.0,-9999,-9999,60.452,0.0,-9999,-9999,-9999,-9999,26.5517,21.4483,0.0,0.0,-0.947648,-1.0036,0.0,0.0,-9999,-9999,-9999,-9999,-0.98418,-0.947648,0.0,0.0,-9999,-9999,-9999,-9999,-0.989223,-0.993202,0.0,0.0,0.00538665,0.0051628,-1.02242,-1.00858,-0.999206,-0.98418,-0.981781,-0.964623,-0.947648,-1.03876,-1.00858,-1.0036,-0.990078,-0.981781,-0.977655,-0.960453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84021,2.84021,2.68694,2.68694,0.0,0.0,-9999,-9999,-9999,-9999,-5.56398,-5.68476,2.8319,2.87687,0.0,0.0,-9999,-9999,-9999,-9999,2.84021,2.84021,2.68694,2.68694,0.0,0.0,-9999,-9999,-9999,-9999,-5.64295,-5.56398,2.87193,2.8319,0.0,0.0,-9999,-9999,-9999,-9999,2.78724,2.83386,2.83878,2.84021,2.84439,2.84439,2.84439,2.77965,2.78901,2.83386,2.84021,2.84439,2.84439,2.84439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.72358,-5.70087,-5.68065,-5.64295,-5.59584,-5.59252,-5.56398,-5.72358,-5.70087,-5.68476,-5.64295,-5.59584,-5.59584,-5.58623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.09372,2.16074,2.09169,0.0145639,1.85851,2.03252,2.04087,2.0841,2.15288,2.1826,2.20934,2.08084,2.10093,2.10394,0.0125444,2.00415,2.03651,2.06852,2.098,2.15168,2.1826,2.20934,3.08162,3.10839,3.0849,0.0119745,2.89727,3.01829,3.04887,3.07974,3.13362,3.16647,3.20228,3.08463,3.08511,3.09317,0.00989129,2.99308,3.0319,3.05449,3.08193,3.13416,3.16647,3.21038,2.10807,2.1474,2.78489,0.201762,1.60122,1.64175,1.66408,2.10807,3.91802,4.62525,4.97161,2.09381,2.07883,2.43971,0.171016,1.29773,1.60616,1.64175,2.10421,2.93486,3.09373,4.69058,2.24726,2.25682,2.615,0.097818,2.13628,2.17315,2.17879,2.24738,3.04563,3.50816,3.78022,2.17879,2.23942,2.45129,0.0836514,1.81459,2.13638,2.17726,2.23854,2.54376,2.98585,3.535,-9999,-9999
200003,9.785,1.0,8.137,1.863,1.0,11.372,2.887,1.0,9.547,7.816,1.727,11.209,2.629,9.785,1.0,8.137,1.863,1.0,11.372,2.887,1.0,305.701,162.89,1.0,169.053,162.89,1.0,-9999,-9999,282.257,282.257,0.0,290.712,1.0,300.569,290.712,1.0,5.991,1.0,4.914,5.991,1.0,98.672,98.672,0.0,1.35,1.006,1.0,2.762,2.762,0.0,-9999,-9999,75.0155630347,0.997311827957,316.24750672,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.235,1.0,-9999,1.0,65.7784,0.0,-9999,-9999,60.4872,0.0,-9999,-9999,-9999,-9999,23.4194,24.5806,0.0,0.0,-0.956146,-1.00848,0.0,0.0,-9999,-9999,-9999,-9999,-0.990321,-0.956146,0.0,0.0,-9999,-9999,-9999,-9999,-0.995198,-0.998917,0.0,0.0,0.0051637,0.00495557,-1.0261,-1.01315,-1.00438,-0.990321,-0.988076,-0.972026,-0.956146,-1.04116,-1.01315,-1.00848,-0.995538,-0.988076,-0.984217,-0.968125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.17693,3.17693,2.2965,2.2965,0.0,0.0,-9999,-9999,-9999,-9999,-4.82931,-4.92764,3.57147,3.62242,0.0,0.0,-9999,-9999,-9999,-9999,3.17693,3.17693,2.2965,2.2965,0.0,0.0,-9999,-9999,-9999,-9999,-4.89368,-4.82931,3.61161,3.57147,0.0,0.0,-9999,-9999,-9999,-9999,3.13303,3.17025,3.17693,3.17693,3.18135,3.18135,3.18135,3.12378,3.13438,3.17025,3.17693,3.18135,3.18135,3.18135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.96102,-4.94088,-4.92444,-4.89368,-4.86808,-4.8563,-4.82931,-4.96102,-4.94088,-4.92764,-4.89368,-4.86808,-4.86659,-4.84935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30224,2.36275,2.29936,0.0134887,2.08377,2.24109,2.25397,2.29005,2.35564,2.38248,2.4066,2.2906,2.30874,2.31118,0.0115327,2.2198,2.25056,2.27947,2.3061,2.36162,2.38248,2.4066,3.29603,3.31889,3.29827,0.0109886,3.12921,3.23662,3.26684,3.29501,3.34765,3.37173,3.4045,3.29864,3.29906,3.30638,0.00893535,3.21872,3.25179,3.27171,3.29573,3.34423,3.37173,3.40772,2.14512,2.18514,2.83551,0.205354,1.62935,1.6706,1.69332,2.14512,3.98687,4.70653,5.05897,2.1306,2.11536,2.48426,0.174163,1.32053,1.63439,1.6706,2.14118,2.98643,3.14809,4.77301,3.03122,3.0424,3.43271,0.109103,2.89235,2.93848,2.9419,3.03129,3.91073,4.42886,4.73371,2.9419,3.01901,3.24395,0.0927515,2.47828,2.89239,2.9419,3.0219,3.39656,3.60718,4.46131,-9999,-9999
200004,11.013,1.0,9.446,1.206,1.0,12.162,2.244,1.0,11.669,9.96,1.457,12.919,2.46,11.013,1.0,9.446,1.206,1.0,12.162,2.244,1.0,394.738,180.706,1.0,199.154,180.706,1.0,-9999,-9999,307.304,307.304,0.0,316.336,1.0,327.801,316.336,1.0,4.602,1.0,4.704,4.602,1.0,97.666,97.666,0.0,3.765,3.173,1.0,2.563,2.563,0.0,-9999,-9999,99.4348962204,0.993055555556,348.478725694,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,10.363,1.0,-9999,1.0,65.6882,0.0,-9999,-9999,60.4702,0.0,-9999,-9999,-9999,-9999,20.3667,27.6333,0.0,0.0,-0.952039,-1.00612,0.0,0.0,-9999,-9999,-9999,-9999,-0.987353,-0.952039,0.0,0.0,-9999,-9999,-9999,-9999,-0.99231,-0.996155,0.0,0.0,0.00527128,0.00505554,-1.02432,-1.01094,-1.00188,-0.987353,-0.985034,-0.968448,-0.952039,-1.04,-1.01094,-1.00612,-0.992899,-0.985034,-0.981045,-0.964417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45678,3.45678,1.87223,1.87223,0.0,0.0,-9999,-9999,-9999,-9999,-4.14431,-4.23516,4.07482,4.1313,0.0,0.0,-9999,-9999,-9999,-9999,3.45678,3.45678,1.87223,1.87223,0.0,0.0,-9999,-9999,-9999,-9999,-4.20369,-4.14431,4.1173,4.07482,0.0,0.0,-9999,-9999,-9999,-9999,3.418,3.44744,3.45678,3.45678,3.46065,3.46065,3.46065,3.40739,3.42474,3.45631,3.45678,3.46065,3.46065,3.46065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.26577,-4.24635,-4.23114,-4.20279,-4.19307,-4.17241,-4.14431,-4.27426,-4.24635,-4.23516,-4.20369,-4.19307,-4.18843,-4.16552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4779,2.5373,2.47421,0.0135089,2.25763,2.41345,2.43022,2.46588,2.53139,2.55658,2.58009,2.46643,2.4843,2.48631,0.0114914,2.3923,2.42683,2.45544,2.4817,2.53997,2.55658,2.58009,3.46884,3.48934,3.47037,0.0109376,3.30271,3.40751,3.44071,3.46664,3.52333,3.54159,3.57426,3.47124,3.47166,3.47862,0.00881761,3.38836,3.42596,3.44458,3.46833,3.51449,3.54159,3.57898,2.19049,2.23136,2.89712,0.209757,1.66382,1.70594,1.72914,2.19049,4.0712,4.80609,5.16598,2.17567,2.16011,2.53845,0.178001,1.34847,1.66896,1.70594,2.18647,3.0496,3.22125,4.87397,3.18231,3.19353,3.59558,0.11272,3.03986,3.08785,3.08981,3.18235,4.07684,4.62194,4.94606,3.08946,3.16901,3.40258,0.0957582,2.6121,3.03988,3.08946,3.17326,3.5566,3.81112,4.65599,-9999,-9999
200005,16.569,1.0,14.602,1.543,1.0,17.733,2.889,1.0,16.917,14.54,1.633,18.334,2.867,16.569,1.0,14.602,1.543,1.0,17.733,2.889,1.0,459.152,238.478,1.0,255.865,238.478,1.0,-9999,-9999,329.866,329.866,0.0,354.074,1.0,352.33,354.074,1.0,7.351,1.0,7.27,7.351,1.0,98.384,98.384,0.0,1.989,3.071,1.0,1.993,1.993,0.0,-9999,-9999,142.42436123,0.999327956989,456.390274194,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,14.603,1.0,-9999,1.0,56.1774,0.0,-9999,-9999,49.2191,0.0,-9999,-9999,-9999,-9999,17.871,30.129,0.0,0.0,-1.03799,-1.03684,0.0,0.0,-9999,-9999,-9999,-9999,-1.06031,-1.03854,0.0,0.0,-9999,-9999,-9999,-9999,-1.04754,-1.03989,0.0,0.0,0.00688336,0.00738388,-1.10322,-1.10164,-1.08235,-1.0602,-1.02599,-0.999302,-0.970288,-1.10322,-1.08815,-1.07263,-1.05285,-0.999302,-0.978678,-0.963796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7373,3.76178,0.929446,0.921182,0.0,0.0,-9999,-9999,-9999,-9999,-3.80869,-3.82277,4.10077,4.16436,0.0,0.0,-9999,-9999,-9999,-9999,3.72891,3.7373,0.930398,0.929446,0.0,0.0,-9999,-9999,-9999,-9999,-3.83883,-3.80951,4.13193,4.10103,0.0,0.0,-9999,-9999,-9999,-9999,3.70383,3.70735,3.70816,3.72153,3.7476,3.76178,3.7684,3.69413,3.70678,3.70757,3.72153,3.7476,3.76178,3.76892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.89238,-3.8689,-3.85882,-3.82778,-3.80076,-3.76619,-3.71206,-3.89238,-3.8689,-3.8452,-3.81494,-3.75415,-3.71649,-3.70294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52443,3.54879,3.5165,0.00841917,3.3966,3.45747,3.50452,3.51948,3.55419,3.56499,3.57634,3.5197,3.52707,3.52611,0.00677884,3.43771,3.5033,3.51516,3.52679,3.55314,3.5572,3.57634,4.58667,4.58732,4.55639,0.0103496,4.40923,4.45549,4.5288,4.58279,4.59144,4.6065,4.63619,4.5872,4.58738,4.57365,0.00717745,4.46037,4.53204,4.56317,4.58444,4.59262,4.60756,4.62231,2.36768,2.41185,3.13949,0.227183,1.7984,1.84393,1.86901,2.36768,4.40052,5.19484,5.58385,2.35166,2.33484,2.7518,0.193353,1.45754,1.80396,1.84393,2.36334,3.29628,3.80276,5.26822,3.95974,3.97241,4.40399,0.123375,3.79077,3.84067,3.84941,3.95973,4.92629,5.5268,5.8842,3.84654,3.94195,4.18757,0.104567,3.27381,3.79077,3.84654,3.95028,4.39932,4.53811,5.56638,-9999,-9999
200006,19.323,0.997222,16.982,1.474,1.0,20.606,2.953,0.995699,20.073,17.716,1.629,21.365,2.94,19.332,0.997222,16.982,1.474,1.0,20.621,2.942,0.995699,486.394,280.937,0.999306,287.819,280.96,0.999306,-9999,-9999,341.861,341.861,0.0,370.636,0.997222,365.371,370.556,0.997222,9.862,0.997222,10.22,9.883,0.997222,98.665,98.665,0.0,2.295,1.693,1.0,2.577,2.577,0.0,-9999,-9999,171.66321807,0.999305555556,551.754423611,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.138,1.0,-9999,1.0,49.084,0.0,-9999,-9999,44.9318,0.0,-9999,-9999,-9999,-9999,17.0,31.0,0.0,0.0,-1.1039,-1.00296,0.0,0.0,-9999,-9999,-9999,-9999,-1.13564,-1.11947,0.0,0.0,-9999,-9999,-9999,-9999,-1.06766,-1.0282,0.0,0.0,0.0206789,0.0237811,-1.20511,-1.18194,-1.17353,-1.12832,-0.982576,-0.883885,-0.81385,-1.20206,-1.18173,-1.14747,-1.11062,-0.883885,-0.83251,-0.77802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.70653,3.80348,0.474694,0.435606,0.0,0.0,-9999,-9999,-9999,-9999,-3.67975,-3.5823,3.82548,3.85096,0.0,0.0,-9999,-9999,-9999,-9999,3.66026,3.70653,0.490984,0.474694,0.0,0.0,-9999,-9999,-9999,-9999,-3.70173,-3.70298,3.84476,3.823,0.0,0.0,-9999,-9999,-9999,-9999,3.51801,3.60758,3.60758,3.65601,3.77069,3.80162,3.81478,3.52116,3.60758,3.60758,3.65979,3.79091,3.8022,3.81478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.77649,-3.7416,-3.72904,-3.68906,-3.55086,-3.38733,-3.25857,-3.77193,-3.7416,-3.70729,-3.68285,-3.38733,-3.31479,-3.23409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.10556,4.1041,4.09554,0.00629682,3.99036,4.04775,4.10322,4.10462,4.10616,4.10695,4.17566,4.10588,4.10539,4.10281,0.00520481,4.02224,4.10322,4.10368,4.1054,4.10616,4.10698,4.17539,5.2438,5.22357,5.12374,0.0284281,4.77943,4.87301,4.94381,5.21229,5.28303,5.30795,5.31284,5.24085,5.24103,5.17046,0.0239907,4.83377,4.9265,5.07966,5.23398,5.28359,5.30821,5.31255,2.44912,2.49482,3.25132,0.235316,1.86026,1.90735,1.9333,2.44912,4.55188,5.37353,5.77592,2.43255,2.41515,2.85029,0.200575,1.50768,1.86601,1.90735,2.44463,3.40966,4.08698,5.44943,4.53399,4.5477,4.99776,0.130443,4.34553,4.38433,4.41202,4.53394,5.54817,6.18457,6.53012,4.40578,4.51286,4.76489,0.110585,3.76281,4.35081,4.40578,4.52187,4.85932,5.14395,6.22807,-9999,-9999
